EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Charge Fouls,FoulsDrawn,Charge Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,BlockedAtRim,LongMidRangeFGM,SecondChanceCorner3FGM,SecondChanceFtPoints,PtsPutbacks,BadPassOutOfBoundsTurnovers,Loose Ball Fouls,Offensive Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockedCorner3,BlockedLongMidRange,NonShootingPenaltyNonTakeFoulsDrawn,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,FTOffRebounds,BlockingFoulsDrawn,ThreePtShootingFoulsDrawn,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,OffFTReboundPct,ThreePtShootingFoulsDrawnPct,3pt And 1 Free Throw Trips,Technical Free Throw Trips,LongMidRangePctBlocked,Corner3PctBlocked,HeaveAttempts,DefensiveGoaltends,on,Clear Path Fouls
1626192,1610612757,Pat Connaughton,Pat Connaughton,1626192,POR,22809.0,380,26,765,774,242.0,258,100,1539,17.0,30,2.0,4.0,3.0,5.0,2.0,9.0,3.0,1.0,4.0,1.0,1.0,1.0,15.0,48.0,3.0,5.0,6.0,17.0,19,42,16.0,52.0,3.0,89,834.0,3.0,5.0,3.0,6.0,15.0,3.0,8.0,7.0,18.0,2.0,29.0,28.0,10.0,45.0,3.0,48.0,15.0,4.0,1.0,7.0,11.0,18.0,8.0,3.0,4.0,1.0,2.0,47.0,6.0,3.0,17.0,11.0,2.0,30.0,9.0,39,1.0,6.0,4.0,2.0,7.0,6.0,5.0,1.0,1.0,1.0,1.0,12.0,1.0,4.0,18.0,3.0,36.0,2.0,6.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,3.0,27.0,240.0,3.0,0.7368421052631579,0.7368421052631579,0.9375,0.3076923076923077,0.5,0.3888888888888889,0.3076923076923077,0.4523809523809524,0.6,0.375,0.4574468085106383,0.6818181818181818,0.5192307692307693,0.46842105263157896,0.6818181818181818,0.5370370370370371,0.5531914893617021,0.019230769230769232,0.09523809523809523,0.06666666666666667,0.2222222222222222,0.020833333333333332,12.159090909090908,0.5833333333333334,0.07692307692307693,0.0514018691588785,0.013574660633484163,0.11971830985915492,0.03508771929824561,0.07865168539325842,0.02295918367346939,0.00980392156862745,0.014925373134328358,0.019230769230769232,0.03597122302158273,0.03125,0.0449438202247191,0.0379746835443038,0.08695652173913043,0.11206896551724138,0.15384615384615385,0.018518518518518517,1.0,0.3191489361702128,0.5666666666666667,0.6071428571428571,0.7647058823529411,0.09574468085106383,0.2222222222222222,0.2857142857142857,0.5,0.031914893617021274,0.0425531914893617,0.25,0.25,1.0,0.5106382978723404,0.3125,0.3191489361702128,0.9333333333333333,0.36363636363636365,0.5,1.0,0.09090909090909091,0.45454545454545453,0.6,1.0,0.19230769230769232,0.6,0.038461538461538464,1.0,0.6538461538461539,0.35294117647058826,0.8723404255319149,0.3125,0.5371643617021277,0.5458500000000001,0.5315884615384616,0.010638297872340425,0.023809523809523808,0.16853932584269662,0.3258426966292135,4.428571428571429,25.648076923076925,0.31633986928104574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1627735,1610612757,Wade Baldwin IV,Wade Baldwin IV,1627735,POR,1094.0,18,7,39,39,18.0,20,3,78,2.0,2,,,2.0,2.0,,,,,,,,,1.0,1.0,,,1.0,1.0,2,2,1.0,1.0,1.0,8,36.0,,,,,,2.0,2.0,1.0,1.0,1.0,8.0,,4.0,3.0,,1.0,1.0,,,,,,,,,,,,,,1.0,1.0,,2.0,,2,,2.0,1.0,1.0,,,1.0,1.0,,,,1.0,,,1.0,1.0,4.0,,1.0,,1.0,1.0,1.0,,1.0,,,,1.0,1.0,8.0,18.0,1.0,,,1.0,1.0,,1.0,1.0,1.0,,1.0,1.1666666666666667,,1.1666666666666667,1.3333333333333333,,1.3333333333333333,0.3333333333333333,,,,,,9.30232558139535,,,0.125,,0.16666666666666666,,0.14285714285714285,,,,,,,0.3333333333333333,,,,0.5,,1.0,0.6666666666666666,1.0,1.0,,,,,,,,,,,0.3333333333333333,1.0,1.0,1.0,,,,,,,,0.6666666666666666,1.0,,,0.3333333333333333,1.0,1.0,1.0,0.7153333333333333,,0.7153333333333333,0.3333333333333333,0.5,,1.0,0.7999999999999999,25.2,0.46153846153846156,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
202323,1610612757,Evan Turner,Evan Turner,202323,POR,69159.0,1153,59,2324,2316,444.0,501,258,4640,36.0,50,8.0,12.0,7.0,9.0,52.0,107.0,72.0,17.0,44.0,3.0,3.0,6.0,14.0,33.0,4.0,5.0,1.0,1.0,124,229,31.0,77.0,50.0,391,2482.0,14.0,21.0,6.0,8.0,54.0,18.0,36.0,4.0,7.0,19.0,67.0,68.0,180.0,93.0,,33.0,14.0,6.0,,62.0,36.0,98.0,29.0,7.0,37.0,12.0,13.0,232.0,4.0,13.0,58.0,45.0,7.0,110.0,17.0,127,2.0,32.0,22.0,10.0,29.0,14.0,20.0,4.0,15.0,2.0,1.0,49.0,5.0,12.0,42.0,1.0,101.0,2.0,64.0,1.0,58.0,8.0,27.0,6.0,18.0,2.0,,7.0,20.0,8.0,67.0,433.0,7.0,0.27419354838709675,0.288135593220339,1.0,0.4025974025974026,0.75,0.5714285714285714,0.4025974025974026,0.5414847161572053,0.6666666666666666,0.5,0.5571895424836601,0.7931034482758621,0.5581395348837209,0.5906344410876133,0.8181818181818182,0.6203703703703703,0.25163398692810457,,0.026200873362445413,0.04,0.037383177570093455,,14.432206608431448,0.5918367346938775,0.14893617021276595,0.05821474773609314,0.01790633608815427,0.1475826972010178,0.009111617312072893,0.08833619210977701,0.014592274678111588,0.0299625468164794,0.01858736059479554,,0.008310249307479225,0.01282051282051282,0.06382978723404255,0.045112781954887216,0.06666666666666667,0.14285714285714285,0.171875,0.013793103448275862,0.4,0.16339869281045752,0.72,0.75,0.5555555555555556,0.34967320261437906,0.48598130841121495,0.5048543689320388,0.11538461538461539,0.23529411764705882,0.1437908496732026,0.38636363636363635,0.38636363636363635,1.0,0.10784313725490197,0.42424242424242425,0.42424242424242425,1.0,0.41379310344827586,0.6666666666666666,0.25,0.10344827586206896,0.1724137931034483,0.8,1.0,0.20930232558139536,0.7777777777777778,0.13953488372093023,0.5,0.023255813953488372,1.0,0.4150326797385621,0.42424242424242425,0.4869083333333334,0.517813043478261,0.4746232558139535,0.08307692307692308,0.10887096774193548,0.13810741687979539,0.17135549872122763,10.116593886462882,24.154545454545453,0.19104991394148021,8.0,36.0,2.0,8.0,12.0,7.0,4.0,2.0,2.0,7.0,2.0,3.0,6.0,0.5,0.5,0.2222222222222222,0.6666666666666666,1.0,,,,,,,,,,,,,,,True,
202329,1610612757,Al-Farouq Aminu,Al-Farouq Aminu,202329,POR,124339.0,2072,220,4169,4156,821.0,928,473,8325,83.0,138,21.0,37.0,14.0,25.0,17.0,67.0,38.0,46.0,97.0,11.0,4.0,15.0,79.0,242.0,5.0,13.0,14.0,42.0,105,243,125.0,339.0,59.0,644,4440.0,23.0,55.0,10.0,24.0,86.0,16.0,34.0,18.0,57.0,13.0,99.0,102.0,108.0,360.0,15.0,242.0,79.0,16.0,,55.0,29.0,84.0,24.0,5.0,35.0,5.0,15.0,197.0,35.0,60.0,119.0,269.0,39.0,427.0,97.0,524,12.0,79.0,47.0,32.0,45.0,28.0,34.0,4.0,17.0,3.0,10.0,79.0,5.0,24.0,62.0,2.0,136.0,3.0,86.0,,80.0,5.0,30.0,8.0,39.0,1.0,,11.0,40.0,24.0,99.0,805.0,12.0,0.4857142857142857,0.5795454545454546,0.96,0.3687315634218289,0.4166666666666667,0.3157894736842105,0.3687315634218289,0.43209876543209874,0.41818181818181815,0.47058823529411764,0.5025773195876289,0.4810126582278481,0.4725274725274725,0.5210355987055016,0.5058823529411764,0.4900990099009901,0.5824742268041238,,0.06584362139917696,0.08695652173913043,0.05970149253731343,,14.727041895895049,0.569620253164557,0.36792452830188677,0.20149812734082398,0.04819277108433735,0.1717171717171717,0.042839657282741736,0.1913214990138067,0.0460717749757517,0.05070993914807302,0.05060240963855422,0.04154302670623145,0.038922155688622756,0.06040268456375839,0.1725417439703154,0.2013274336283186,0.24709302325581395,0.15992970123022848,0.22580645161290322,0.03592814371257485,0.6,0.23711340206185566,0.6014492753623188,0.6587301587301587,0.4819277108433735,0.11512027491408934,0.2537313432835821,0.2698412698412698,0.4117647058823529,0.06529209621993128,0.16666666666666666,0.4742268041237113,0.4742268041237113,0.9565217391304348,0.41580756013745707,0.32644628099173556,0.32644628099173556,0.9620253164556962,0.46835443037974683,0.5675675675675675,0.09523809523809523,0.13924050632911392,0.16455696202531644,0.38461538461538464,1.0,0.27472527472527475,0.56,0.16483516483516483,0.26666666666666666,0.46153846153846156,0.3333333333333333,0.8195876288659794,0.32644628099173556,0.5350522336769759,0.5402883333333333,0.522695054945055,0.054098360655737705,0.11194029850746269,0.13354037267080746,0.15372670807453417,5.82633744855967,24.938348082595873,0.19692971935716,26.0,5.0,5.0,10.0,34.0,6.0,6.0,5.0,5.0,8.0,1.0,2.0,6.0,0.13157894736842105,0.13157894736842105,0.8,0.45454545454545453,0.8,2.0,3.0,3.0,1.0,1.0,1.0,0.025974025974025976,0.008771929824561403,,,,,,,True,
203468,1610612757,CJ McCollum,CJ McCollum,203468,POR,102024.0,1700,176,3426,3409,609.0,690,382,6835,89.0,175,11.0,19.0,19.0,37.0,93.0,200.0,216.0,17.0,43.0,8.0,2.0,6.0,79.0,222.0,5.0,22.0,12.0,38.0,270,591,96.0,265.0,118.0,946,3667.0,24.0,49.0,10.0,30.0,80.0,48.0,98.0,14.0,44.0,51.0,189.0,142.0,398.0,192.0,96.0,222.0,79.0,51.0,7.0,81.0,71.0,152.0,48.0,23.0,51.0,16.0,14.0,375.0,15.0,21.0,56.0,100.0,4.0,160.0,36.0,196,12.0,44.0,26.0,18.0,44.0,24.0,27.0,7.0,20.0,2.0,2.0,71.0,3.0,10.0,47.0,,102.0,2.0,108.0,,143.0,11.0,49.0,15.0,24.0,1.0,1.0,7.0,25.0,13.0,176.0,593.0,10.0,0.26296296296296295,0.27099236641221375,0.6666666666666666,0.3622641509433962,0.3333333333333333,0.3181818181818182,0.3622641509433962,0.45685279187817257,0.4897959183673469,0.4897959183673469,0.48364485981308414,0.4936708860759494,0.4859154929577465,0.5152838427947598,0.4878048780487805,0.5529411764705883,0.30957943925233644,0.026415094339622643,0.08629441624365482,0.2057142857142857,0.04,0.02702702702702703,25.451263537906136,0.6197183098591549,0.045454545454545456,0.09057971014492754,0.020250723240115717,0.10126582278481013,0.022935779816513763,0.09414604707302354,0.021289178001182733,0.017369727047146403,0.023121387283236993,0.020833333333333332,0.024574669187145556,0.016,0.07982261640798226,0.08719346049046321,0.11188811188811189,0.10572687224669604,0.08080808080808081,0.02843601895734597,0.52,0.2044392523364486,0.5085714285714286,0.6402877697841727,0.25842696629213485,0.2336448598130841,0.465,0.484375,0.22580645161290322,0.2523364485981308,0.05023364485981308,0.3953488372093023,0.40476190476190477,0.8235294117647058,0.25934579439252337,0.35585585585585583,0.36574074074074076,0.6329113924050633,0.24050632911392406,0.5789473684210527,0.18181818181818182,0.10126582278481013,0.27848101265822783,0.22727272727272727,0.6,0.2605633802816901,0.5135135135135135,0.04225352112676056,0.3333333333333333,0.2676056338028169,0.3157894736842105,0.514018691588785,0.35585585585585583,0.4878734813084112,0.502188,0.47385492957746483,0.06326304106548279,0.07790143084260731,0.08456659619450317,0.19978858350951373,9.988324873096447,25.316226415094345,0.1777583187390543,11.0,88.0,5.0,2.0,16.0,10.0,2.0,3.0,1.0,3.0,,6.0,7.0,0.4074074074074074,0.42105263157894735,0.3068181818181818,0.625,1.0,,5.0,8.0,,,,,0.029411764705882353,1.0,4.0,0.032407407407407406,0.023255813953488372,,,True,
203894,1610612757,Shabazz Napier,Shabazz Napier,203894,POR,34046.0,567,31,1129,1130,269.0,254,131,2259,19.0,35,1.0,2.0,7.0,9.0,4.0,14.0,23.0,5.0,18.0,2.0,1.0,4.0,19.0,69.0,5.0,9.0,2.0,13.0,32,72,24.0,87.0,41.0,177,1235.0,1.0,4.0,5.0,11.0,17.0,7.0,14.0,3.0,17.0,21.0,44.0,18.0,46.0,54.0,18.0,69.0,19.0,8.0,1.0,28.0,30.0,58.0,26.0,4.0,18.0,4.0,6.0,146.0,6.0,8.0,26.0,24.0,,50.0,14.0,64,1.0,32.0,16.0,16.0,13.0,8.0,11.0,3.0,5.0,1.0,1.0,24.0,1.0,4.0,12.0,,26.0,,52.0,1.0,49.0,2.0,16.0,5.0,8.0,2.0,2.0,3.0,10.0,8.0,42.0,262.0,4.0,0.28125,0.2903225806451613,0.75,0.27586206896551724,0.45454545454545453,0.17647058823529413,0.27586206896551724,0.4444444444444444,0.25,0.5,0.4276729559748428,0.5666666666666667,0.3709677419354839,0.4889502762430939,0.5666666666666667,0.5116279069767442,0.5471698113207547,0.011494252873563218,0.1111111111111111,0.11428571428571428,0.2857142857142857,,15.92851592851593,0.5416666666666666,,0.06722689075630252,0.024096385542168676,0.1368421052631579,0.026200873362445413,0.09140767824497258,0.024955436720142603,0.02459016393442623,0.028037383177570093,0.019417475728155338,0.02702702702702703,0.022727272727272728,0.04195804195804196,0.07377049180327869,0.09782608695652174,0.16447368421052633,0.02631578947368421,0.010869565217391304,0.8,0.22012578616352202,0.5428571428571428,0.6129032258064516,0.42105263157894735,0.0880503144654088,0.2857142857142857,0.4,0.25,0.14465408805031446,0.11320754716981132,0.2777777777777778,0.29411764705882354,1.0,0.4339622641509434,0.2753623188405797,0.2753623188405797,0.6842105263157895,0.13333333333333333,0.5,,0.13333333333333333,0.6,0.5555555555555556,0.6,0.2903225806451613,0.7777777777777778,0.12903225806451613,0.25,0.41935483870967744,0.15384615384615385,0.7672955974842768,0.2753623188405797,0.5364009433962263,0.48677222222222216,0.5639064516129033,0.10795454545454546,0.18604651162790697,0.096045197740113,0.24858757062146894,8.113888888888887,25.151724137931044,0.2382639503985828,4.0,9.0,,,2.0,6.0,2.0,,2.0,10.0,,1.0,4.0,0.391304347826087,0.391304347826087,,,,,,3.0,,,,,0.03333333333333333,,,,0.05555555555555555,,,True,
203994,1610612757,Jusuf Nurkic,Jusuf Nurkic,203994,POR,94039.0,1567,216,3149,3135,502.0,568,352,6284,238.0,391,60.0,106.0,24.0,45.0,82.0,202.0,97.0,,,,,,,5.0,,,,1.0,359,690,,5.0,136.0,854,3299.0,73.0,139.0,,,169.0,37.0,78.0,,1.0,46.0,120.0,492.0,226.0,,,4.0,,52.0,,60.0,39.0,99.0,26.0,13.0,41.0,9.0,10.0,237.0,40.0,109.0,135.0,260.0,22.0,417.0,150.0,567,24.0,49.0,29.0,20.0,57.0,31.0,67.0,9.0,26.0,,7.0,124.0,9.0,15.0,91.0,6.0,197.0,12.0,199.0,2.0,208.0,30.0,94.0,25.0,90.0,1.0,1.0,23.0,91.0,55.0,117.0,493.0,19.0,0.6852367688022284,0.7987012987012987,,,,,,0.5202898550724637,0.5251798561151079,0.47435897435897434,0.516546762589928,0.5251798561151079,0.46835443037974683,0.5446428571428571,0.5451612903225806,0.5405405405405406,0.007194244604316547,,0.07536231884057971,0.09207161125319693,0.07920792079207921,,25.44843049327354,0.4596774193548387,0.3333333333333333,0.2480916030534351,0.11461619348054679,0.25471698113207547,0.0664451827242525,0.2503168567807351,0.09594333547971667,0.13279132791327913,0.12574850299401197,0.07258064516129033,0.07157464212678936,0.04424778761061947,0.26555023923444976,0.24216524216524216,0.22939068100358423,0.2625570776255708,0.21739130434782608,0.0851063829787234,0.6043956043956044,0.5625899280575539,0.6086956521739131,0.6704225352112676,0.6722689075630253,0.2906474820143885,0.40594059405940597,0.44086021505376344,0.6707317073170732,0.13956834532374102,,,,,0.007194244604316547,,,,0.762589928057554,0.5660377358490566,0.13333333333333333,,,,,0.569620253164557,0.5333333333333333,,,0.012658227848101266,,0.5697841726618705,,0.5012128962536023,0.5412745283018868,0.5016076923076923,0.12384716732542819,0.1246684350132626,0.19789227166276346,0.1405152224824356,5.8624637681159415,30.919999999999998,0.15941568751984758,66.0,39.0,,23.0,102.0,16.0,18.0,19.0,39.0,3.0,,1.0,20.0,0.4020618556701031,0.4020618556701031,0.7948717948717948,,,1.0,4.0,,,4.0,5.0,0.01694915254237288,,,,,,1.0,2.0,True,
1627774,1610612757,Jake Layman,Jake Layman,1627774,POR,563.0,9,-6,17,16,1.0,2,2,33,1.0,1,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,1,3,,,,2,22.0,1.0,2.0,,,2.0,,,,,,,,2.0,,,,,,,,1.0,1.0,,1.0,,,,3.0,1.0,,1.0,,,1.0,1.0,2,,,,,1.0,1.0,,,,,,1.0,,,1.0,,2.0,,,,,,,,,,,,,,,1.0,,,,,,,,,0.3333333333333333,0.5,,0.3333333333333333,0.5,,0.3333333333333333,0.5,,,,,,,,21.05263157894737,1.0,,,,1.0,0.5,0.16666666666666666,0.1111111111111111,,,,0.5,,,,,1.0,,,,0.3333333333333333,1.0,1.0,,0.3333333333333333,,,,0.3333333333333333,,,,,,,,,0.5,1.0,,,,,,,,,,,,0.3333333333333333,,0.5416666666666666,0.383,,,,1.0,,11.533333333333333,,0.058823529411764705,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1628403,1610612757,Caleb Swanigan,Caleb Swanigan,1628403,POR,259.0,4,10,8,7,6.0,7,2,15,1.0,1,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,1,2,,,,2,2.0,1.0,2.0,,,2.0,1.0,2.0,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,6.0,,1.0,1.0,,,,,,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,,,,,,15.384615384615383,,,0.3333333333333333,,,,0.25,,,,,,,,1.0,,,,,,0.5,1.0,1.0,1.0,0.5,,,,,,,,,,,,,0.5,1.0,1.0,,,,,0.5,1.0,,,,,0.5,,0.51735,0.5467,0.51735,,,1.0,1.0,4.9,,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
203943,1610612757,Noah Vonleh,Noah Vonleh,203943,POR,1104.0,18,1,34,32,5.0,8,4,66,,1,,,,,,,2.0,,,,,,,,,,,,1,3,,,,2,40.0,,,,,,,,,,,,2.0,,,,,,1.0,,,1.0,1.0,1.0,,,,,3.0,,1.0,5.0,2.0,,7.0,1.0,8,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,1.0,,,,1.0,1.0,,5.0,,1.0,1.0,,,,,,0.3333333333333333,,,0.3333333333333333,,,0.3333333333333333,,,,,0.3333333333333333,1.0,,,8.108108108108109,,,0.4,0.1111111111111111,0.8333333333333334,,0.6363636363636364,0.08333333333333333,,,0.2,,,,0.6666666666666666,,0.8333333333333334,,,1.0,0.3333333333333333,,,,,,,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,0.41243333333333326,,,,,,,12.0,,0.14705882352941177,1.0,1.0,,,,,,,,,,,,0.5,0.5,1.0,,,,,,,,,,,,,,,,,True,
