EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,Travels,BlockingFouls,Defensive 3 Seconds Violations,FTOffRebounds,OffFTReboundPct,3pt And 1 Free Throw Trips,Technical Free Throw Trips,Charge Fouls,Blocked3s,BlockedArc3,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,BlockingFoulsDrawn,LongMidRangePctBlocked,BlockedCorner3,BlockedLongMidRange,on,Clear Path Fouls,Corner3PctBlocked
1626179,1610612738,Terry Rozier,Terry Rozier,1626179,BOS,42223.0,704,45,1373,1383,316.0,320.0,165.0,2756,36.0,67.0,6.0,11.0,11.0,18.0,13.0,44.0,18.0,42.0,6.0,16.0,1.0,5.0,2.0,5.0,43.0,113.0,6.0,17.0,16.0,34.0,67.0,153.0,49.0,129.0,46.0,327.0,1428,8.0,20.0,7.0,22.0,5.0,42.0,14.0,35.0,18.0,39.0,12.0,94.0,36.0,98.0,96.0,51.0,4.0,2.0,111.0,43.0,12.0,1.0,39.0,36.0,75.0,28.0,8.0,22.0,7.0,10.0,186.0,11.0,15.0,51.0,58.0,3.0,112.0,26.0,138.0,7.0,23.0,14.0,9.0,20.0,12.0,2.0,8.0,1.0,22.0,3.0,5.0,17.0,34.0,2.0,1.0,54.0,1.0,2.0,7.0,61.0,3.0,21.0,4.0,5.0,5.0,3.0,2.0,5.0,4.0,94.0,316.0,4.0,6.0,0.26865671641791045,0.27692307692307694,0.6530612244897959,0.3798449612403101,0.3181818181818182,0.46153846153846156,0.3858267716535433,0.43790849673202614,0.4,0.4,0.49822695035460995,0.44047619047619047,0.5540540540540541,0.529126213592233,0.4666666666666667,0.5662650602409639,0.4574468085106383,0.007751937984496124,0.0784313725490196,0.14925373134328357,0.045454545454545456,0.008849557522123894,21.177223288547665,0.9090909090909091,0.058823529411764705,0.13942307692307693,0.038560411311053984,0.2015810276679842,0.03859649122807018,0.16292974588938713,0.03857566765578635,0.04316546762589928,0.044444444444444446,0.02608695652173913,0.03508771929824561,0.05263157894736842,0.08695652173913043,0.16666666666666666,0.1794871794871795,0.18226600985221675,0.28,0.04697986577181208,0.8,0.2375886524822695,0.5373134328358209,0.631578947368421,0.25,0.15602836879432624,0.29545454545454547,0.30952380952380953,0.15384615384615385,0.14893617021276595,0.42857142857142855,0.42857142857142855,0.3888888888888889,0.05673758865248227,0.375,0.375,0.6666666666666666,0.40070921985815605,0.3805309734513274,0.38392857142857145,0.6511627906976745,0.2619047619047619,0.5454545454545454,0.16666666666666666,0.11904761904761904,0.2,1.0,0.40476190476190477,0.35294117647058826,0.8333333333333334,0.24324324324324326,0.6111111111111112,0.06756756756756757,0.4,0.4594594594594595,0.47058823529411764,0.6950354609929078,0.38738738738738737,0.4995637499999998,0.5481185185185186,0.4914404109589042,0.08223684210526316,0.12280701754385964,0.03007518796992481,0.12844036697247707,0.2874617737003058,8.320915032679736,26.24651162790698,0.23015294974508377,,,,,,,,,,,,,,,,,,,,True,,
1627759,1610612738,Jaylen Brown,Jaylen Brown,1627759,BOS,20053.0,334,33,670,673,156.0,172.0,92.0,1343,29.0,57.0,8.0,11.0,4.0,7.0,1.0,10.0,3.0,7.0,8.0,13.0,2.0,2.0,1.0,2.0,8.0,29.0,1.0,2.0,2.0,6.0,33.0,74.0,16.0,42.0,39.0,153.0,697,8.0,14.0,3.0,4.0,8.0,33.0,5.0,13.0,3.0,8.0,16.0,35.0,34.0,32.0,42.0,6.0,8.0,2.0,27.0,8.0,9.0,,15.0,8.0,23.0,6.0,2.0,8.0,2.0,5.0,54.0,4.0,9.0,12.0,19.0,4.0,35.0,13.0,48.0,4.0,10.0,7.0,3.0,12.0,4.0,9.0,8.0,,21.0,1.0,5.0,6.0,26.0,2.0,2.0,42.0,1.0,2.0,2.0,53.0,1.0,23.0,,4.0,6.0,4.0,2.0,6.0,1.0,35.0,156.0,5.0,3.0,0.5151515151515151,0.5862068965517241,0.875,0.38095238095238093,0.75,0.375,0.4,0.44594594594594594,0.5714285714285714,0.38461538461538464,0.49137931034482757,0.6944444444444444,0.4523809523809524,0.5387323943661971,0.75,0.5833333333333334,0.3620689655172414,,0.12162162162162163,0.15789473684210525,,,20.876288659793815,0.5714285714285714,0.21052631578947367,0.09004739336492891,0.0430622009569378,0.10810810810810811,0.031007751937984496,0.09627329192546584,0.038461538461538464,0.06930693069306931,0.03225806451612903,,0.0392156862745098,,0.06097560975609756,0.1095890410958904,0.10714285714285714,0.1111111111111111,0.09523809523809523,0.07272727272727272,0.16666666666666666,0.49137931034482757,0.5087719298245614,0.6041666666666666,0.5862068965517241,0.08620689655172414,0.1,0.1,,0.0603448275862069,0.42857142857142855,0.42857142857142855,,0.11206896551724138,0.6153846153846154,0.6153846153846154,0.875,0.25,0.27586206896551724,0.27586206896551724,0.875,0.6111111111111112,0.7272727272727273,0.5,0.1111111111111111,1.0,0.5,0.1111111111111111,0.5,1.0,0.3333333333333333,0.5714285714285714,0.09523809523809523,0.5,0.2857142857142857,0.3333333333333333,0.853448275862069,0.2962962962962963,0.5297206140350877,0.49097692307692314,0.524257894736842,0.16666666666666666,0.23958333333333334,,0.21568627450980393,0.22875816993464052,4.375675675675676,26.53571428571428,0.23283582089552238,1.0,2.0,3.0,1.0,1.0,,,,,,,,,,,,,,,True,,
1627824,1610612738,Guerschon Yabusele,Guerschon Yabusele,1627824,BOS,3341.0,56,2,108,105,40.0,54.0,15.0,213,1.0,2.0,1.0,2.0,1.0,1.0,,,,,,2.0,,,,,4.0,9.0,,1.0,,3.0,1.0,2.0,4.0,11.0,3.0,17.0,118,1.0,2.0,,1.0,1.0,3.0,1.0,1.0,,3.0,2.0,4.0,,2.0,12.0,,2.0,,9.0,4.0,1.0,,1.0,5.0,6.0,3.0,2.0,1.0,,,17.0,3.0,2.0,2.0,4.0,3.0,9.0,6.0,15.0,,1.0,1.0,,1.0,1.0,,,,1.0,,,3.0,4.0,1.0,,3.0,,,,7.0,,2.0,1.0,,,,,,,4.0,40.0,,,,,1.0,0.36363636363636365,,,0.36363636363636365,0.5,0.5,1.0,0.5384615384615384,0.3333333333333333,0.25,0.53125,0.375,0.3333333333333333,0.8461538461538461,,0.5,0.5,,,13.492063492063492,1.0,0.375,0.14814814814814814,0.07692307692307693,0.14285714285714285,0.10714285714285714,0.14634146341463414,0.09259259259259259,0.15384615384615385,,,0.13043478260869565,,0.2727272727272727,,0.125,0.15384615384615385,,,,0.15384615384615385,0.5,1.0,,,,,,,,,,0.15384615384615385,,,,0.6923076923076923,0.4444444444444444,0.4444444444444444,1.0,0.6666666666666666,0.5,,,,,0.3333333333333333,,,0.25,1.0,,,0.75,,1.0,0.4444444444444444,0.5368038461538461,0.6069,0.5495749999999999,0.1875,0.5,0.08333333333333333,0.17647058823529413,0.23529411764705882,1.15,25.481818181818184,0.37037037037037035,,,,,,1.0,0.2,,,,,,,,,,,,,True,,
1628369,1610612738,Jayson Tatum,Jayson Tatum,1628369,BOS,28365.0,473,54,921,922,174.0,163.0,103.0,1843,32.0,57.0,2.0,5.0,6.0,10.0,8.0,28.0,18.0,45.0,6.0,12.0,,2.0,1.0,2.0,15.0,35.0,1.0,4.0,2.0,6.0,58.0,130.0,21.0,47.0,52.0,231.0,966,5.0,10.0,1.0,6.0,4.0,17.0,8.0,19.0,3.0,8.0,23.0,48.0,60.0,56.0,63.0,,,,35.0,15.0,10.0,,14.0,8.0,22.0,7.0,1.0,6.0,5.0,3.0,52.0,6.0,3.0,28.0,30.0,3.0,61.0,9.0,70.0,2.0,14.0,12.0,2.0,8.0,4.0,13.0,4.0,1.0,21.0,3.0,4.0,14.0,33.0,3.0,5.0,44.0,1.0,2.0,,64.0,3.0,26.0,2.0,5.0,14.0,9.0,5.0,14.0,9.0,48.0,174.0,1.0,5.0,0.5172413793103449,0.5172413793103449,1.0,0.44680851063829785,0.16666666666666666,0.375,0.44680851063829785,0.4461538461538462,0.5,0.42105263157894735,0.5056497175141242,0.40625,0.46296296296296297,0.558252427184466,0.4722222222222222,0.6,0.2655367231638418,,0.07692307692307693,0.12280701754385964,0.10714285714285714,,21.826923076923077,0.38095238095238093,0.09375,0.10309278350515463,0.011152416356877323,0.16374269005847952,0.03468208092485549,0.12554112554112554,0.020361990950226245,0.020618556701030927,0.010638297872340425,,0.02857142857142857,0.06060606060606061,0.07894736842105263,0.11702127659574468,0.12048192771084337,0.14685314685314685,0.25,0.022727272727272728,0.6428571428571429,0.3220338983050847,0.5614035087719298,0.64,0.5625,0.15819209039548024,0.2857142857142857,0.32,0.375,0.2542372881355932,0.4,0.4,0.5,0.06779661016949153,0.5,0.5,1.0,0.1977401129943503,0.42857142857142855,0.42857142857142855,1.0,0.3125,0.4,0.5,0.125,,,0.25,0.25,1.0,0.37037037037037035,0.6,0.07407407407407407,0.5,0.2222222222222222,0.3333333333333333,0.5875706214689266,0.42857142857142855,0.5083779661016948,0.4895458333333334,0.5236462962962962,0.13930348258706468,0.16993464052287582,0.041666666666666664,0.0735930735930736,0.2077922077922078,9.116923076923076,25.170212765957448,0.18892508143322476,2.0,3.0,1.0,,,,,1.0,1.0,,,,,,,,,,,True,,
1628464,1610612738,Daniel Theis,Daniel Theis,1628464,BOS,56134.0,936,1,1836,1849,421.0,446.0,220.0,3685,82.0,118.0,24.0,40.0,20.0,33.0,12.0,27.0,14.0,30.0,8.0,15.0,,2.0,,1.0,10.0,43.0,,2.0,3.0,8.0,108.0,175.0,18.0,58.0,61.0,331.0,1959,27.0,47.0,,4.0,19.0,73.0,25.0,40.0,3.0,9.0,18.0,77.0,164.0,52.0,54.0,,36.0,,43.0,10.0,15.0,,27.0,29.0,56.0,24.0,5.0,15.0,7.0,5.0,141.0,26.0,59.0,53.0,112.0,19.0,184.0,90.0,274.0,7.0,31.0,22.0,9.0,24.0,17.0,32.0,7.0,1.0,56.0,7.0,13.0,103.0,157.0,9.0,9.0,86.0,1.0,18.0,1.0,81.0,8.0,35.0,,10.0,46.0,32.0,14.0,48.0,27.0,77.0,421.0,9.0,10.0,0.7592592592592593,0.9111111111111111,1.0,0.3103448275862069,,0.3333333333333333,0.3103448275862069,0.6171428571428571,0.574468085106383,0.625,0.5793991416309013,0.5294117647058824,0.6020408163265306,0.6129629629629629,0.5615384615384615,0.6311475409836066,0.24892703862660945,,0.08571428571428572,0.11864406779661017,0.037037037037037035,,15.553435114503817,0.42857142857142855,0.296875,0.19858156028368795,0.11259541984732824,0.16825396825396827,0.06788511749347259,0.18771331058020477,0.09371554575523705,0.12060301507537688,0.12849162011173185,0.0821917808219178,0.06188925081433225,0.09210526315789473,0.17117117117117117,0.2391304347826087,0.189873417721519,0.1828793774319066,0.10344827586206896,0.07608695652173914,0.5625,0.5064377682403434,0.6949152542372882,0.7884615384615384,0.7073170731707317,0.11587982832618025,0.4444444444444444,0.46153846153846156,0.8333333333333334,0.12875536480686695,0.4666666666666667,0.4666666666666667,1.0,0.06437768240343347,0.5333333333333333,0.5333333333333333,1.0,0.18454935622317598,0.23255813953488372,0.23255813953488372,1.0,0.7843137254901961,0.6,0.08333333333333333,0.0392156862745098,,,0.0392156862745098,,,0.673469387755102,0.6060606060606061,0.02040816326530612,,0.16326530612244897,0.375,0.7553648068669528,0.23255813953488372,0.5486927038626608,0.5933943181818182,0.5612765306122448,0.1346153846153846,0.17326732673267325,,0.22054380664652568,0.2326283987915408,5.486285714285713,25.108620689655176,0.22930283224400871,5.0,3.0,5.0,1.0,3.0,5.0,0.10416666666666667,,,3.0,2.0,2.0,4.0,1.0,3.0,,,,,True,,
203499,1610612738,Shane Larkin,Shane Larkin,203499,BOS,14085.0,235,-24,453,453,76.0,93.0,48.0,906,8.0,16.0,,1.0,,,1.0,5.0,7.0,25.0,2.0,2.0,,,,,8.0,20.0,1.0,3.0,,2.0,16.0,46.0,10.0,22.0,12.0,74.0,475,,3.0,1.0,3.0,2.0,5.0,1.0,7.0,,2.0,8.0,10.0,10.0,22.0,27.0,3.0,,,20.0,8.0,5.0,,14.0,14.0,28.0,12.0,2.0,6.0,3.0,5.0,70.0,3.0,,3.0,11.0,,14.0,3.0,17.0,,9.0,7.0,2.0,11.0,5.0,5.0,6.0,,16.0,,3.0,11.0,25.0,2.0,,20.0,3.0,1.0,4.0,12.0,,4.0,,2.0,1.0,1.0,,2.0,2.0,10.0,76.0,1.0,2.0,0.3125,0.3125,0.9,0.45454545454545453,0.3333333333333333,,0.45454545454545453,0.34782608695652173,,0.14285714285714285,0.45588235294117646,0.25,0.1111111111111111,0.5,0.35714285714285715,0.38461538461538464,0.3235294117647059,,0.10869565217391304,0.25,0.2,,17.75147928994083,0.6875,,0.07971014492753623,,0.04054054054054054,0.0375,0.0660377358490566,0.013452914798206279,,,,0.029411764705882353,0.08333333333333333,0.06349206349206349,0.10810810810810811,0.07894736842105263,0.03571428571428571,0.05555555555555555,,1.0,0.23529411764705882,0.5,0.6666666666666666,0.375,0.07352941176470588,0.2,0.25,,0.36764705882352944,0.28,0.28,0.2857142857142857,0.029411764705882353,1.0,1.0,1.0,0.29411764705882354,0.4,0.4,0.875,0.16666666666666666,,,,,,0.5,0.3333333333333333,1.0,,,,,0.2222222222222222,,0.5588235294117647,0.4,0.4951014705882353,0.48733333333333334,0.4210611111111111,0.05555555555555555,0.08,,0.06756756756756757,0.13513513513513514,11.728260869565215,25.62272727272727,0.16777041942604856,2.0,3.0,,1.0,,,,,,,1.0,1.0,,,,1.0,,,,True,,
203935,1610612738,Marcus Smart,Marcus Smart,203935,BOS,26040.0,434,-23,858,868,190.0,220.0,104.0,1726,13.0,20.0,1.0,2.0,2.0,4.0,13.0,35.0,13.0,19.0,1.0,11.0,1.0,2.0,,3.0,20.0,68.0,2.0,5.0,4.0,13.0,39.0,74.0,21.0,79.0,25.0,166.0,915,2.0,3.0,3.0,7.0,2.0,15.0,6.0,18.0,4.0,16.0,7.0,31.0,24.0,54.0,51.0,12.0,2.0,1.0,67.0,20.0,5.0,1.0,39.0,21.0,60.0,17.0,4.0,27.0,6.0,6.0,141.0,3.0,9.0,12.0,15.0,2.0,29.0,12.0,41.0,3.0,16.0,11.0,5.0,24.0,18.0,18.0,6.0,1.0,42.0,3.0,7.0,14.0,37.0,2.0,4.0,45.0,4.0,3.0,8.0,35.0,1.0,12.0,1.0,3.0,4.0,3.0,1.0,4.0,2.0,31.0,190.0,7.0,2.0,0.3076923076923077,0.3157894736842105,0.8095238095238095,0.26582278481012656,0.42857142857142855,0.25,0.2692307692307692,0.527027027027027,0.6666666666666666,0.3333333333333333,0.46078431372549017,0.65,0.35294117647058826,0.4880952380952381,0.625,0.39473684210526316,0.5163398692810458,0.012658227848101266,0.06756756756756757,0.05,0.08571428571428572,0.014705882352941176,21.428571428571427,0.5714285714285714,0.06451612903225806,0.06276150627615062,0.04,0.07692307692307693,0.014285714285714285,0.06835443037974684,0.027586206896551724,0.056179775280898875,0.024096385542168676,0.03773584905660377,0.018633540372670808,,0.07692307692307693,0.07058823529411765,0.031746031746031744,0.07751937984496124,0.07407407407407407,0.03614457831325301,0.5,0.13071895424836602,0.65,0.6842105263157895,0.46153846153846156,0.22875816993464052,0.37142857142857144,0.40625,0.07692307692307693,0.12418300653594772,0.6842105263157895,0.7222222222222222,0.38461538461538464,0.0718954248366013,0.09090909090909091,0.09090909090909091,1.0,0.4444444444444444,0.29411764705882354,0.29850746268656714,0.8,0.2,0.5,,0.2,0.5,1.0,0.5,0.4,1.0,0.11764705882352941,0.5,0.08823529411764706,,0.38235294117647056,0.3076923076923077,0.6470588235294118,0.29850746268656714,0.4789523026315791,0.49539285714285713,0.4515191176470588,0.07878787878787878,0.1411764705882353,0.0125,0.09036144578313253,0.18674698795180722,9.108108108108109,26.31392405063291,0.22144522144522144,5.0,2.0,2.0,,,,,,3.0,2.0,,,,,,,0.05263157894736842,,,True,,
1627846,1610612738,Abdel Nader,Abdel Nader,1627846,BOS,9495.0,158,-35,321,323,110.0,109.0,31.0,644,5.0,13.0,,1.0,2.0,4.0,,3.0,,3.0,3.0,7.0,1.0,1.0,2.0,2.0,7.0,18.0,2.0,3.0,,2.0,5.0,19.0,10.0,25.0,9.0,49.0,351,,1.0,3.0,4.0,1.0,10.0,2.0,8.0,2.0,4.0,4.0,14.0,2.0,8.0,27.0,3.0,,,18.0,7.0,4.0,,10.0,4.0,14.0,3.0,1.0,5.0,2.0,3.0,32.0,,,6.0,11.0,,17.0,,17.0,,2.0,,2.0,7.0,5.0,5.0,2.0,1.0,12.0,,3.0,8.0,13.0,,,13.0,,,2.0,15.0,2.0,6.0,1.0,1.0,,,,,,14.0,110.0,3.0,1.0,0.2,0.2,0.9,0.4,0.75,0.5,0.4,0.2631578947368421,,0.25,0.45454545454545453,0.9,0.4166666666666667,0.49,0.8333333333333334,0.5,0.5681818181818182,,0.21052631578947367,0.3076923076923077,,,17.12707182320442,0.5833333333333334,,0.1134020618556701,,0.14634146341463414,,0.12318840579710146,,,,,,,0.10810810810810811,0.18518518518518517,0.06060606060606061,0.1935483870967742,,,,0.29545454545454547,0.38461538461538464,0.5555555555555556,0.2,0.06818181818181818,,,,0.06818181818181818,,,,0.1590909090909091,0.42857142857142855,0.42857142857142855,1.0,0.4090909090909091,0.3888888888888889,0.3888888888888889,0.8571428571428571,0.2,,,0.2,1.0,1.0,0.6,0.6666666666666666,1.0,0.3333333333333333,0.5,0.16666666666666666,1.0,0.16666666666666666,,0.8636363636363636,0.3888888888888889,0.5074375000000001,0.52215,0.46525,0.14285714285714285,0.2608695652173913,0.038461538461538464,0.20408163265306123,0.2857142857142857,5.489473684210526,25.516,0.3426791277258567,,2.0,2.0,,,,,,,,,,,,,,,,,True,,
1628400,1610612738,Semi Ojeleye,Semi Ojeleye,1628400,BOS,20119.0,335,-40,654,655,184.0,174.0,77.0,1309,4.0,15.0,1.0,3.0,,2.0,1.0,4.0,1.0,2.0,7.0,22.0,,2.0,,2.0,7.0,20.0,1.0,2.0,1.0,7.0,6.0,21.0,14.0,42.0,8.0,62.0,714,1.0,3.0,1.0,4.0,,5.0,1.0,5.0,1.0,9.0,1.0,6.0,10.0,2.0,42.0,,,,20.0,7.0,3.0,,5.0,2.0,7.0,2.0,,3.0,,2.0,16.0,7.0,5.0,12.0,19.0,6.0,37.0,12.0,49.0,,6.0,6.0,,4.0,3.0,5.0,1.0,,9.0,,5.0,8.0,23.0,2.0,,8.0,,,,12.0,2.0,7.0,,,1.0,,1.0,1.0,,6.0,184.0,2.0,,0.8333333333333334,0.8333333333333334,1.0,0.3333333333333333,0.25,0.1111111111111111,0.3333333333333333,0.2857142857142857,0.3333333333333333,0.2,0.42857142857142855,0.35714285714285715,0.17857142857142858,0.45588235294117646,0.35714285714285715,0.2,0.6666666666666666,,0.14285714285714285,0.2,,,10.307898259705489,0.4444444444444444,0.25,0.08878504672897196,0.02702702702702703,0.11320754716981132,0.04861111111111111,0.096875,0.0364741641337386,,0.06779661016949153,0.01639344262295082,0.05172413793103448,0.03571428571428571,0.1134020618556701,,0.14545454545454545,0.13580246913580246,0.04,,,0.23809523809523808,0.26666666666666666,0.3333333333333333,0.75,0.06349206349206349,0.25,0.25,1.0,0.031746031746031744,0.5,0.5,1.0,0.3492063492063492,0.3181818181818182,0.3181818181818182,1.0,0.31746031746031744,0.35,0.35,1.0,0.42857142857142855,0.3333333333333333,1.0,0.2857142857142857,,,0.2857142857142857,0.5,1.0,0.14285714285714285,,0.14285714285714285,,0.5,0.14285714285714285,0.9047619047619048,0.35,0.542936507936508,0.5871,0.49891071428571426,0.10294117647058823,0.2692307692307692,,0.08064516129032258,0.0967741935483871,4.752380952380953,24.473809523809525,0.28134556574923547,1.0,,3.0,,1.0,,,,,1.0,,,,,,,,,,True,,
201143,1610612738,Al Horford,Al Horford,201143,BOS,14647.0,244,-1,470,488,79.0,81.0,47.0,958,11.0,20.0,,2.0,1.0,1.0,11.0,24.0,4.0,10.0,1.0,4.0,,,,1.0,11.0,25.0,,,2.0,3.0,26.0,54.0,12.0,29.0,11.0,99.0,528,2.0,6.0,,,,4.0,4.0,7.0,2.0,4.0,2.0,16.0,34.0,18.0,36.0,,,,25.0,11.0,2.0,,25.0,20.0,45.0,12.0,8.0,19.0,1.0,5.0,110.0,1.0,5.0,6.0,27.0,5.0,38.0,6.0,44.0,,2.0,2.0,,9.0,7.0,5.0,2.0,,14.0,,2.0,11.0,18.0,,1.0,13.0,,1.0,,15.0,2.0,6.0,,1.0,13.0,11.0,2.0,14.0,10.0,16.0,79.0,,1.0,0.6538461538461539,0.6538461538461539,1.0,0.41379310344827586,,0.5,0.41379310344827586,0.48148148148148145,0.3333333333333333,0.5714285714285714,0.5301204819277109,0.3333333333333333,0.6363636363636364,0.5454545454545454,0.3333333333333333,0.6666666666666666,0.3493975903614458,,0.037037037037037035,0.05,0.041666666666666664,,19.318181818181817,0.6428571428571429,0.45454545454545453,0.16875,0.04201680672268908,0.07228915662650602,0.010526315789473684,0.13580246913580246,0.028037383177570093,0.02040816326530612,0.0425531914893617,0.08695652173913043,0.013333333333333334,,0.22413793103448276,0.12727272727272726,0.14893617021276595,0.04477611940298507,0.1875,,0.7142857142857143,0.24096385542168675,0.55,0.5789473684210527,0.9090909090909091,0.2891566265060241,0.4583333333333333,0.4782608695652174,0.36363636363636365,0.12048192771084337,0.4,0.4,0.75,0.04819277108433735,0.25,0.25,1.0,0.30120481927710846,0.44,0.44,1.0,0.3333333333333333,,,,,,,,,0.09090909090909091,1.0,0.09090909090909091,,0.2727272727272727,0.6666666666666666,0.5903614457831325,0.44,0.48279698795180725,0.46148,0.429590909090909,0.06896551724137931,0.10344827586206896,,0.04040404040404041,0.16161616161616163,7.837037037037037,25.634482758620692,0.16808510638297872,1.0,1.0,2.0,,,,,,3.0,,1.0,,,,,1.0,,1.0,,True,,
