EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Corner3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,SecondChanceFtPoints,SelfOReb,Offensive Fouls,RecoveredBlocks,3SecondViolations,OffLongMidRangeReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangePctAssisted,PenaltyAtRimAccuracy,PenaltyCorner3FGM,BlockingFouls,Charge Fouls Drawn,Defensive 3 Seconds Violations,Arc3PctBlocked,PenaltyCorner3Accuracy,PtsUnassisted3s,FTOffRebounds,LostBallOutOfBoundsTurnovers,BlockingFoulsDrawn,Technical Free Throw Trips,OffensiveGoaltends,LongMidRangePctBlocked,OffFTReboundPct,SecondChanceAtRimPctAssisted,HeaveAttempts,OffCorner3ReboundPct,DefensiveGoaltends,on,3pt And 1 Free Throw Trips,HeaveMakes,Clear Path Fouls,Blocked3s,BlockedArc3,BlockedCorner3
1626169,1610612765,Stanley Johnson,Stanley Johnson,1626169,DET,33095.0,552,-79.0,1095,1099,220.0,180.0,136,2194,14.0,22.0,1.0,3.0,1.0,1.0,19.0,7.0,22.0,9.0,26.0,1.0,3.0,4.0,12.0,43.0,3.0,7.0,2.0,8.0,22.0,63.0,21.0,69.0,18.0,125.0,1246,1.0,7.0,4.0,10.0,14.0,1.0,6.0,2.0,12.0,8.0,16.0,28.0,16.0,63.0,2.0,43.0,12.0,6.0,1.0,19.0,15.0,34.0,11.0,4.0,15.0,3.0,1.0,83.0,2.0,5.0,34.0,27.0,2.0,63.0,7.0,70.0,26.0,19.0,7.0,11.0,3.0,8.0,9.0,3.0,1.0,3.0,20.0,2.0,2.0,27.0,51.0,2.0,2.0,20.0,2.0,1.0,26.0,1.0,9.0,1.0,3.0,6.0,3.0,1.0,2.0,6.0,16.0,216.0,3.0,2.0,0.6363636363636364,0.6666666666666666,1.0,0.3043478260869565,0.4,0.1666666666666666,0.3043478260869565,0.3492063492063492,0.1428571428571428,0.1666666666666666,0.4053030303030303,0.4117647058823529,0.2222222222222222,0.4340277777777778,0.4117647058823529,0.3478260869565217,0.5227272727272727,0.0144927536231884,0.0952380952380952,0.1363636363636363,0.1578947368421052,0.0384615384615384,13.17269076305221,0.55,0.1176470588235294,0.0885245901639344,0.014792899408284,0.1789473684210526,0.0106382978723404,0.1232323232323232,0.0133079847908745,0.0166666666666666,0.0232558139534883,0.0139860139860139,0.09,0.0725806451612903,0.1111111111111111,0.1824324324324324,0.1666666666666666,0.1666666666666666,0.6363636363636364,0.7368421052631579,0.6428571428571429,0.1439393939393939,0.0526315789473684,0.0625,0.1666666666666666,0.3181818181818182,0.3181818181818182,0.7142857142857143,0.1969696969696969,0.3461538461538461,0.36,1.0,0.3257575757575757,0.2790697674418604,0.2790697674418604,1.0,0.1764705882352941,0.3333333333333333,0.1764705882352941,0.3333333333333333,1.0,0.4117647058823529,0.4285714285714285,1.0,0.0555555555555555,0.2222222222222222,0.4444444444444444,0.25,0.6893939393939394,0.2790697674418604,0.5241829545454545,0.4870266666666667,0.5068666666666667,0.0709219858156028,0.1267605633802817,0.0142857142857142,0.112,0.128,9.396825396825395,24.886956521739133,0.2009132420091324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
1626246,1610612765,Boban Marjanovic,Boban Marjanovic,1626246,DET,2708.0,45,-7.0,89,93,18.0,15.0,9,182,5.0,7.0,2.0,2.0,1.0,7.0,12.0,,,,,,,,,,,,,,12.0,19.0,,,10.0,34.0,105,3.0,4.0,,,10.0,1.0,1.0,,,3.0,5.0,16.0,8.0,,4.0,,,1.0,,4.0,1.0,5.0,,1.0,2.0,2.0,,11.0,,5.0,5.0,8.0,3.0,16.0,5.0,21.0,,,,1.0,,1.0,5.0,,1.0,1.0,6.0,,3.0,3.0,8.0,,,7.0,,,13.0,1.0,5.0,,2.0,3.0,1.0,,2.0,3.0,5.0,18.0,1.0,2.0,0.6666666666666666,0.8,,,,,,0.631578947368421,0.75,1.0,0.631578947368421,0.75,1.0,0.68,0.8333333333333334,0.8333333333333334,,,0.0526315789473684,,0.0833333333333333,,31.63265306122449,0.1666666666666666,1.0,0.2758620689655172,0.15625,0.2777777777777778,,0.2765957446808511,0.1351351351351351,0.1428571428571428,0.1333333333333333,,0.2857142857142857,0.1666666666666666,0.4,0.2307692307692307,0.4,0.3684210526315789,0.7142857142857143,0.7142857142857143,0.6,0.631578947368421,0.5833333333333334,0.6363636363636364,,,,,,,,,,,,,0.5,1.0,,,,,,,1.0,,,,0.3684210526315789,,0.4286578947368421,0.418875,0.3922,0.217391304347826,0.217391304347826,,0.2941176470588235,0.1470588235294117,5.242105263157894,,0.2022471910112359,1.0,4.0,1.0,2.0,2.0,1.0,0.2,0.1666666666666666,0.6666666666666666,0.7142857142857143,1.0,,,,,,,,,,,,,,,,,,,True,,,,,,
201229,1610612765,Anthony Tolliver,Anthony Tolliver,201229,DET,18667.0,311,-11.0,620,621,165.0,173.0,84,1241,8.0,11.0,1.0,2.0,2.0,1.0,4.0,1.0,2.0,7.0,13.0,1.0,2.0,2.0,16.0,45.0,,2.0,3.0,8.0,10.0,17.0,23.0,58.0,17.0,106.0,639,1.0,4.0,1.0,4.0,6.0,2.0,5.0,4.0,10.0,6.0,22.0,10.0,10.0,69.0,,45.0,16.0,1.0,2.0,4.0,6.0,10.0,3.0,3.0,3.0,,1.0,26.0,4.0,4.0,8.0,15.0,4.0,27.0,8.0,35.0,5.0,3.0,2.0,6.0,,4.0,4.0,2.0,,1.0,10.0,2.0,1.0,6.0,31.0,,5.0,23.0,2.0,3.0,20.0,2.0,8.0,2.0,,6.0,5.0,,1.0,6.0,22.0,161.0,8.0,,0.5,0.5,1.0,0.396551724137931,0.25,0.4,0.396551724137931,0.5882352941176471,0.25,0.4,0.5933333333333334,0.3125,0.5333333333333333,0.6385542168674698,0.375,0.6111111111111112,0.7733333333333333,0.0344827586206896,0.0588235294117647,,0.25,,13.080168776371307,0.6,0.2222222222222222,0.0872093023255814,0.0184331797235023,0.0833333333333333,0.0392156862745098,0.085820895522388,0.0250783699059561,0.0126582278481012,0.0128205128205128,0.0512820512820512,0.06,0.1184210526315789,0.0652173913043478,0.0704225352112676,0.12,0.1466666666666666,0.7272727272727273,0.7272727272727273,0.5,0.0533333333333333,0.25,0.3333333333333333,0.0266666666666666,0.5,0.5,1.0,0.1733333333333333,0.5384615384615384,0.5384615384615384,1.0,0.6,0.3555555555555555,0.3720930232558139,1.0,0.25,0.5,0.25,0.5,1.0,0.25,,,0.1333333333333333,0.1333333333333333,0.5333333333333333,0.375,0.92,0.3555555555555555,0.5269513333333334,0.5734785714285715,0.4909166666666666,0.1204819277108433,0.3478260869565217,0.0333333333333333,0.0566037735849056,0.2075471698113207,5.1882352941176455,25.55,0.2661290322580645,1.0,1.0,,1.0,5.0,,0.0333333333333333,,0.8333333333333334,,0.5,1.0,2.0,2.0,1.0,0.0444444444444444,0.5,,,,,,,,,,,,,True,,,,,,
202340,1610612765,Avery Bradley,Avery Bradley,202340,DET,76090.0,1268,-122.0,2537,2525,590.0,516.0,321,5062,80.0,144.0,9.0,17.0,40.0,31.0,87.0,48.0,145.0,29.0,64.0,2.0,4.0,16.0,45.0,130.0,6.0,8.0,10.0,33.0,159.0,376.0,74.0,194.0,61.0,601.0,2807,17.0,34.0,8.0,12.0,61.0,35.0,80.0,17.0,49.0,25.0,146.0,224.0,94.0,204.0,12.0,130.0,45.0,46.0,4.0,51.0,32.0,83.0,23.0,9.0,36.0,10.0,5.0,198.0,1.0,16.0,35.0,39.0,1.0,75.0,19.0,94.0,46.0,27.0,19.0,54.0,14.0,37.0,39.0,17.0,6.0,3.0,93.0,8.0,18.0,39.0,80.0,,1.0,81.0,1.0,5.0,80.0,8.0,28.0,1.0,14.0,7.0,3.0,1.0,3.0,7.0,145.0,583.0,9.0,12.0,0.7044025157232704,0.7320261437908496,0.918918918918919,0.3814432989690721,0.6666666666666666,0.3469387755102041,0.3814432989690721,0.4228723404255319,0.5,0.4375,0.4736842105263157,0.6304347826086957,0.4689922480620155,0.4958677685950413,0.6354166666666666,0.5034722222222222,0.3403508771929824,0.0206185567010309,0.1223404255319148,0.1875,0.1494252873563218,0.046875,24.051069703243616,0.5806451612903226,0.0227272727272727,0.0571010248901903,0.0192307692307692,0.0797266514806378,0.0023640661938534,0.0659536541889483,0.0135458167330677,0.0404040404040404,0.0095846645367412,0.0031446540880503,0.0226244343891402,0.0545454545454545,0.1016042780748663,0.0939393939393939,0.036697247706422,0.2526315789473684,0.5555555555555556,0.6837606837606838,0.6625,0.1526315789473684,0.3563218390804598,0.4189189189189189,0.2543859649122807,0.3310344827586207,0.3453237410071942,0.7291666666666666,0.1122807017543859,0.453125,0.4754098360655737,0.9655172413793104,0.2280701754385964,0.3461538461538461,0.3488372093023256,0.8888888888888888,0.3695652173913043,0.5294117647058824,0.0869565217391304,0.5,1.0,0.1739130434782608,0.75,1.0,0.3100775193798449,0.1240310077519379,0.2558139534883721,0.303030303030303,0.5929824561403508,0.3461538461538461,0.5082615114235502,0.5016418918918919,0.5153868217054265,0.0490693739424703,0.0707070707070707,0.0051282051282051,0.1014975041597337,0.2429284525790349,10.004787234042553,25.0798969072165,0.2325581395348837,24.0,3.0,5.0,4.0,5.0,,0.0045045045045045,0.0176056338028169,0.7142857142857143,0.7741935483870968,0.6,7.0,,4.0,,0.0076923076923076,0.4375,18.0,2.0,10.0,2.0,1.0,1.0,0.0413793103448275,0.0285714285714285,0.3333333333333333,,,,True,,,,,,
202397,1610612765,Ish Smith,Ish Smith,202397,DET,29246.0,487,-80.0,975,969,245.0,241.0,125,1944,28.0,53.0,2.0,4.0,11.0,23.0,61.0,23.0,56.0,2.0,5.0,,1.0,,2.0,10.0,,2.0,1.0,5.0,74.0,170.0,4.0,15.0,28.0,188.0,1082,10.0,14.0,,3.0,20.0,12.0,44.0,1.0,5.0,15.0,42.0,48.0,100.0,9.0,4.0,10.0,2.0,12.0,,41.0,46.0,87.0,32.0,14.0,29.0,7.0,5.0,220.0,3.0,4.0,20.0,25.0,,45.0,8.0,53.0,13.0,8.0,5.0,11.0,4.0,7.0,9.0,4.0,,,20.0,1.0,1.0,19.0,38.0,2.0,,37.0,1.0,3.0,35.0,1.0,10.0,,8.0,7.0,4.0,,3.0,7.0,42.0,245.0,3.0,8.0,0.3243243243243243,0.3333333333333333,0.75,0.2666666666666666,,0.2,0.2666666666666666,0.4352941176470588,0.7142857142857143,0.2727272727272727,0.4324324324324324,0.5882352941176471,0.2755102040816326,0.4653465346534653,0.5882352941176471,0.3559322033898305,0.081081081081081,,0.0705882352941176,0.1132075471698113,0.0655737704918032,,19.96402877697842,0.55,,0.0936329588014981,0.0114613180515759,0.1123595505617977,0.0189873417721519,0.1011235955056179,0.0138067061143984,0.0088495575221238,0.0155038759689922,0.0263157894736842,0.072289156626506,0.0964912280701754,0.1142857142857142,0.112781954887218,0.1111111111111111,0.2864864864864865,0.5283018867924528,0.5957446808510638,0.3214285714285714,0.3297297297297297,0.3770491803278688,0.4035087719298245,0.3027027027027027,0.4107142857142857,0.4259259259259259,0.4347826086956521,0.027027027027027,0.4,0.4,1.0,0.054054054054054,0.2,0.2,0.5,0.2352941176470588,0.5,0.0588235294117647,,,0.1176470588235294,,,0.2244897959183673,,0.1020408163265306,0.2,0.3675675675675676,0.2,0.4574232432432432,0.4511535714285714,0.4159020408163265,0.0515463917525773,0.0558659217877094,,0.1063829787234042,0.2234042553191489,9.364705882352942,25.42,0.2512820512820513,4.0,,,,5.0,,0.0093457943925233,,0.7142857142857143,0.217391304347826,0.3636363636363636,,,5.0,1.0,,,3.0,1.0,1.0,1.0,,,0.0357142857142857,0.0384615384615384,0.5,,,,True,,,,,,
202699,1610612765,Tobias Harris,Tobias Harris,202699,DET,65424.0,1090,-152.0,2176,2162,501.0,422.0,277,4338,68.0,109.0,4.0,9.0,21.0,51.0,127.0,19.0,60.0,15.0,35.0,2.0,4.0,9.0,62.0,154.0,5.0,12.0,13.0,30.0,138.0,296.0,77.0,189.0,64.0,571.0,2475,6.0,20.0,7.0,16.0,34.0,24.0,49.0,17.0,39.0,13.0,112.0,136.0,140.0,201.0,2.0,152.0,62.0,25.0,2.0,25.0,34.0,59.0,17.0,17.0,13.0,7.0,5.0,152.0,7.0,20.0,50.0,80.0,5.0,135.0,28.0,163.0,21.0,10.0,11.0,11.0,7.0,4.0,23.0,7.0,,2.0,34.0,2.0,5.0,30.0,67.0,5.0,1.0,56.0,1.0,1.0,74.0,14.0,41.0,,2.0,9.0,6.0,,3.0,9.0,110.0,495.0,6.0,1.0,0.4927536231884058,0.4963503649635036,0.8701298701298701,0.4074074074074074,0.4375,0.4358974358974359,0.4117647058823529,0.4662162162162162,0.3,0.4897959183673469,0.522680412371134,0.4583333333333333,0.5625,0.5544747081712063,0.4722222222222222,0.5833333333333334,0.3896907216494845,0.0105820105820105,0.0844594594594594,0.110091743119266,0.1023622047244094,,22.01687424668541,0.3235294117647059,0.1470588235294117,0.1391304347826087,0.0282885431400282,0.131578947368421,0.0187165775401069,0.1361256544502617,0.0249768732654949,0.0436507936507936,0.029520295202952,0.0071428571428571,0.1358695652173913,0.1120689655172413,0.1823899371069182,0.1276595744680851,0.1428571428571428,0.2247422680412371,0.6238532110091743,0.7010309278350515,0.5882352941176471,0.2618556701030928,0.4015748031496063,0.4473684210526316,0.1237113402061855,0.3166666666666666,0.3166666666666666,0.4210526315789473,0.0721649484536082,0.4285714285714285,0.4285714285714285,0.9333333333333332,0.3175257731958762,0.4025974025974026,0.4078947368421052,0.8548387096774194,0.25,0.4444444444444444,0.1111111111111111,0.5,0.5,0.3333333333333333,0.4166666666666667,0.8,0.2386363636363636,0.1022727272727272,0.3409090909090909,0.4333333333333333,0.6144329896907217,0.4078947368421052,0.498720807453416,0.4910796875,0.4967540229885058,0.080078125,0.1269349845201238,,0.0595446584938704,0.1961471103327495,7.891216216216216,25.756613756613756,0.2302389705882352,13.0,1.0,4.0,3.0,4.0,,0.0054347826086956,0.0166666666666666,0.4444444444444444,0.392156862745098,0.6190476190476191,4.0,1.0,2.0,3.0,0.0129870129870129,0.4444444444444444,30.0,1.0,3.0,,2.0,,,0.0169491525423728,0.25,2.0,0.0531914893617021,,True,,,,,,
202704,1610612765,Reggie Jackson,Reggie Jackson,202704,DET,41214.0,687,-31.0,1374,1371,310.0,245.0,168,2745,39.0,74.0,1.0,2.0,21.0,46.0,93.0,18.0,40.0,6.0,16.0,1.0,5.0,7.0,30.0,78.0,2.0,5.0,6.0,18.0,103.0,207.0,36.0,94.0,63.0,377.0,1531,5.0,8.0,3.0,10.0,22.0,29.0,58.0,8.0,25.0,26.0,108.0,24.0,182.0,66.0,,77.0,30.0,16.0,1.0,75.0,52.0,127.0,37.0,15.0,49.0,13.0,13.0,306.0,6.0,14.0,27.0,20.0,,47.0,20.0,67.0,19.0,12.0,7.0,38.0,6.0,24.0,19.0,14.0,2.0,5.0,57.0,3.0,14.0,13.0,47.0,1.0,1.0,75.0,,5.0,77.0,6.0,30.0,1.0,10.0,2.0,2.0,,,2.0,101.0,303.0,5.0,4.0,0.116504854368932,0.116504854368932,0.6111111111111112,0.3829787234042553,0.3,0.32,0.3870967741935484,0.4975845410628019,0.625,0.5,0.521594684385382,0.5277777777777778,0.4939759036144578,0.5595238095238095,0.5526315789473685,0.5510204081632653,0.3122923588039867,0.0106382978723404,0.0772946859903381,0.1216216216216216,0.075268817204301,0.0625,24.98402555910543,0.6666666666666666,,0.0546448087431694,0.0338983050847457,0.1179039301310043,0.0256410256410256,0.0789915966386554,0.0309119010819165,0.0522875816993464,0.0186335403726708,0.0329670329670329,0.0172413793103448,0.0839160839160839,0.0560747663551401,0.1156069364161849,0.125,0.2458471760797342,0.527027027027027,0.6,0.1538461538461538,0.3089700996677741,0.4946236559139785,0.5348837209302325,0.132890365448505,0.45,0.45,0.1666666666666666,0.0531561461794019,0.375,0.4,1.0,0.2591362126245847,0.3846153846153846,0.3846153846153846,0.5333333333333333,0.1111111111111111,0.5,0.2777777777777778,0.2,1.0,0.2777777777777778,0.4,0.5,0.253012048192771,0.0843373493975903,0.216867469879518,0.3333333333333333,0.5581395348837209,0.3896103896103896,0.4799398333333333,0.46463,0.4663518072289155,0.0950920245398773,0.1298701298701298,0.0105263157894736,0.0583554376657824,0.2864721485411141,7.695169082125603,26.238297872340425,0.2256186317321688,11.0,3.0,6.0,1.0,2.0,,0.0303030303030303,0.0434782608695652,1.0,0.0652173913043478,0.5238095238095238,2.0,2.0,3.0,,,0.2857142857142857,42.0,,4.0,,2.0,,,,,1.0,,,True,,,,,,
204038,1610612765,Langston Galloway,Langston Galloway,204038,DET,4619.0,77,23.0,166,160,63.0,51.0,23,326,1.0,1.0,,,,3.0,6.0,1.0,3.0,1.0,2.0,,,,5.0,12.0,,,2.0,4.0,5.0,10.0,6.0,14.0,2.0,30.0,146,1.0,1.0,,,2.0,3.0,6.0,2.0,4.0,,12.0,6.0,4.0,12.0,,12.0,5.0,1.0,,4.0,4.0,8.0,3.0,1.0,4.0,,,20.0,,2.0,2.0,4.0,,6.0,2.0,8.0,4.0,4.0,,1.0,,,1.0,1.0,,,2.0,,,4.0,7.0,,,5.0,,1.0,4.0,1.0,1.0,1.0,,,,,,,12.0,63.0,2.0,,0.6,0.6,0.6666666666666666,0.4285714285714285,,0.5,0.4285714285714285,0.5,1.0,0.5,0.5833333333333334,1.0,0.6,0.6,1.0,0.6,0.5833333333333334,,0.1,,0.1666666666666666,,13.989637305699482,0.5,,0.0888888888888888,0.0392156862745098,0.0689655172413793,,0.081081081081081,0.0240963855421686,0.0909090909090909,,,0.0625,0.0769230769230769,0.125,0.0454545454545454,0.1428571428571428,0.0416666666666666,1.0,1.0,1.0,0.25,0.5,0.6,0.125,0.3333333333333333,0.3333333333333333,,0.0833333333333333,0.5,0.5,1.0,0.5,0.4166666666666667,0.4166666666666667,0.6,,,,,,,,,,,0.4,0.5,0.625,0.4166666666666667,0.4724895833333333,0.2889,0.4093699999999999,0.08,0.1,0.0666666666666666,0.0666666666666666,0.4,10.98,25.821428571428573,0.3795180722891566,,,,,,,,,,0.6666666666666666,,,1.0,,,,,6.0,,,,,,,,,,,,True,,,,,,
1627740,1610612765,Henry Ellenson,Henry Ellenson,1627740,DET,770.0,13,12.0,31,27,15.0,17.0,4,58,,,,,,1.0,3.0,,1.0,,,,,,,2.0,,,,1.0,1.0,4.0,,2.0,,2.0,21,,,,,,1.0,2.0,,1.0,,2.0,,2.0,,,2.0,,,,1.0,,1.0,,,1.0,,,2.0,,,1.0,1.0,,2.0,,2.0,,,,,,,1.0,,,,1.0,,,,2.0,,,,,,,,,,,,,,,,2.0,15.0,1.0,,,,,,,,,0.25,,0.5,0.1666666666666666,,0.3333333333333333,0.1666666666666666,,0.3333333333333333,0.3333333333333333,,,,,,20.0,,,0.1428571428571428,,0.3333333333333333,,0.2,,,,,,0.2,,0.3333333333333333,,,,,,0.5,0.3333333333333333,0.3333333333333333,0.1666666666666666,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,0.3333333333333333,,0.3333333333333333,,0.439625,,0.3898,,,,,1.0,11.125,25.8,0.4838709677419355,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
202720,1610612765,Jon Leuer,Jon Leuer,202720,DET,2980.0,50,23.0,112,109,42.0,48.0,11,221,4.0,6.0,1.0,2.0,2.0,2.0,7.0,,1.0,,1.0,,,1.0,,,,,,,6.0,14.0,,1.0,7.0,19.0,103,2.0,3.0,,,6.0,2.0,4.0,,1.0,4.0,8.0,10.0,2.0,,2.0,,,1.0,,2.0,,2.0,,,1.0,1.0,,4.0,,3.0,2.0,6.0,,8.0,4.0,12.0,,,,,,,1.0,,,,1.0,,1.0,5.0,9.0,,,6.0,1.0,,8.0,2.0,4.0,,1.0,1.0,,1.0,,1.0,8.0,42.0,4.0,1.0,0.8333333333333334,1.0,,,,,,0.4285714285714285,0.6666666666666666,0.5,0.4,0.6666666666666666,0.4,0.5277777777777778,0.75,0.5714285714285714,0.0666666666666666,,0.0714285714285714,,0.1428571428571428,,15.32258064516129,,,0.1875,0.081081081081081,0.125,,0.1666666666666666,0.0588235294117647,0.1,0.1,,0.25,0.2666666666666666,,,0.6666666666666666,0.4,0.6666666666666666,0.6666666666666666,0.75,0.4666666666666667,0.2857142857142857,0.3333333333333333,0.0666666666666666,,,,0.0666666666666666,,,,,,,,0.6666666666666666,0.5,,,,,,,0.4,0.2,,,0.4666666666666667,,0.52863,0.5258,0.5656100000000001,0.2352941176470588,0.25,,0.3157894736842105,0.4210526315789473,6.178571428571429,23.0,0.375,2.0,2.0,,,1.0,,,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,0.25,,,,,True,,,,,,
