EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,Arc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,PtsAssisted2s,NonHeaveArc3FGA,OffTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,FG3APct,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffTwoPtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Arc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FtPoints,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,TwoPtAssists,Assists,ShortMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg2Pct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,PenaltyOffPossPct,SecondChanceAtRimFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,FG3M,SecondChanceFG2A,SecondChanceFG3A,PenaltyFG3A,PtsAssisted3s,AtRimAssists,LongMidRangeAssists,Steals,BadPassSteals,ShootingFouls,Fouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,OffAtRimReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,SecondChanceShotQualityAvg,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,SecondChanceArc3FGA,ThreePtAssists,Arc3Assists,SecondChanceArc3Frequency,Arc3FGM,NonHeaveArc3FGM,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,PtsUnassisted3s,BlockedShortMidRange,DefCorner3ReboundPct,SecondChanceAtRimFGM,SecondChanceFG2M,PtsPutbacks,SelfOReb,SecondChanceFg2Pct,SecondChanceEfgPct,SelfORebPct,SecondChanceAtRimAccuracy,Fg2aBlocked,OffThreePtRebounds,Offensive Fouls Drawn,FG2APctBlocked,AtRimPctBlocked,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,ShortMidRangePctAssisted,LongMidRangePctAssisted,PenaltyArc3FGM,PenaltyArc3FGA,PenaltyFG3M,Corner3Assists,LostBallOutOfBoundsTurnovers,LostBallTurnovers,PenaltyFg3Pct,ShortMidRangePctBlocked,PenaltyArc3Frequency,PenaltyArc3Accuracy,SecondChanceTurnovers,Charge Fouls Drawn,DefensiveGoaltends,on,PenaltyCorner3FGM,FTOffRebounds,LostBallSteals,Travels,PenaltyTurnovers,BlockingFouls,Loose Ball Fouls,Offensive Fouls,Loose Ball Fouls Drawn,BlockedLongMidRange,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFouls,OffFTReboundPct,OffArc3ReboundPct,SecondChanceAtRimPctAssisted,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,Fg3aBlocked,StepOutOfBoundsTurnovers,Charge Fouls,BlockingFoulsDrawn,Technical Free Throw Trips,Blocked3s,BlockedArc3,BlockedCorner3,SecondChanceFg3Pct,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,HeaveAttempts,3pt And 1 Free Throw Trips,Clear Path Fouls,Corner3PctBlocked,3SecondViolations,OffensiveGoaltends
1626156,1610612751,D'Angelo Russell,D'Angelo Russell,1626156,BKN,268.0,4,-1.0,11,11,1.0,22,1.0,1.0,2.0,1.0,1.0,2.0,2.0,7,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,33.333333333333336,1.0,1.0,1.0,0.16666666666666666,1.0,0.3333333333333333,1.0,1.0,1.0,0.6666666666666666,1.0,0.5469,2.4,26.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627747,1610612751,Caris LeVert,Caris LeVert,1627747,BKN,1091.0,18,7.0,36,36,2.0,72,1.0,1.0,1.0,3.0,4.0,1.0,10.0,35,2.0,1.0,,,3.0,,3.0,2.0,2.0,2.0,0.3333333333333333,0.3333333333333333,0.75,0.6,0.7142857142857143,0.2,23.684210526315788,1.0,,,,,0.2,1.0,1.0,1.0,0.2,0.4,0.47680000000000006,12.0,25.3,9.0,14.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,2.0,2.0,1.0,1.0,4.0,6.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,9.0,1.0,1.0,1.0,1.0,1.0,0.18181818181818182,0.1111111111111111,0.15,0.3333333333333333,0.125,1.0,0.2,1.0,1.0,0.4,0.5,0.5,1.0,1.0,0.6563,0.3333333333333333,0.25,0.5,0.2,0.6,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628451,1610612751,Jacob Wiley,Jacob Wiley,1628451,BKN,1995.0,33,13.0,71,72,8.0,143,,1.0,,,2.0,2.0,4.0,55,,,2.0,1.0,9.0,2.0,11.0,,,,,,,0.375,0.4,0.5,6.329113924050633,,0.3333333333333333,0.09090909090909091,0.05714285714285714,0.2,0.25,,,,,0.75,0.48885,10.4,23.15,20.0,19.0,,,,,,1.0,1.0,,,,,,,,2.0,2.0,,4.0,2.0,6.0,1.0,2.0,,1.0,,,,,,,,20.0,,,,,,0.2727272727272727,0.13333333333333333,0.21621621621621623,0.125,0.2,,,,,0.25,,,,,0.48765,0.2,0.3333333333333333,,,,0.28169014084507044,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,0.5,0.5,0.125,0.3333333333333333,0.375,0.5,0.5,0.5,1.0,0.5,0.5,1.0,0.472475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203112,1610612751,Quincy Acy,Quincy Acy,203112,BKN,429.0,7,-4.0,15,16,1.0,31,,,1.0,,,1.0,1.0,12,,1.0,,,2.0,,2.0,,,1.0,,,,,0.25,1.0,18.75,,,,,,,,,,1.0,1.0,0.55275,,25.4,,1.0,,,,,,,1.0,,,,,,,,,,,,1.0,1.0,1.0,2.0,,1.0,,,,,,,,,,,,,,0.25,1.0,0.4,0.5,1.0,,,,,,,,,,,0.5,1.0,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203459,1610612751,Allen Crabbe,Allen Crabbe,203459,BKN,309.0,5,-1.0,12,12,1.0,24,,,2.0,,,2.0,,7,,2.0,,1.0,2.0,,2.0,,,,,,,,,1.0,15.384615384615383,,0.5,,,,,,,,1.0,1.0,0.550875,,25.5,1.0,,,,,,,,,,,,,,,,,1.0,,3.0,,1.0,,,,,,,,,,,,1.0,,,,,,0.3333333333333333,,0.25,,,,,,,,,,,,,,,,,,0.08333333333333333,,,,,,,,1.0,,,,,,,1.0,1.0,,,,,,1.0,,,,,,,,0.57285,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201960,1610612751,DeMarre Carroll,DeMarre Carroll,201960,BKN,211.0,4,,8,9,1.0,17,,,1.0,,,1.0,3.0,6,,1.0,,,1.0,,1.0,,,,,,,1.5,1.5,1.0,11.11111111111111,,,,,,,,,,1.0,1.0,0.58485,,25.0,,,,,,,,,,,,,,,,,1.0,1.0,,2.0,,1.0,,,,,,,,,,,,,,,,,,0.3333333333333333,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,3.0,1.0,,,,,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626178,1610612751,Rondae Hollis-Jefferson,Rondae Hollis-Jefferson,1626178,BKN,56.0,1,,2,2,,4,,1.0,,,1.0,,2.0,2,,,,,,,,,,,,,,,0.5,,100.0,,,,,,1.0,,,,,1.0,0.6787,1.5,,2.0,2.0,,1.0,,,,,2.0,,,,1.0,2.0,2.0,,,,,,,,1.0,2.0,,1.0,,,,,,,2.0,2.0,,,,,0.5,,,,,,,,,,,,,1.0,,0.6787,0.5,0.5,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627785,1610612751,Isaiah Whitehead,Isaiah Whitehead,1627785,BKN,1065.0,18,15.0,40,40,5.0,80,,1.0,1.0,1.0,6.0,1.0,5.0,24,,1.0,,,2.0,,2.0,2.0,2.0,2.0,,,0.16666666666666666,0.35714285714285715,0.35714285714285715,0.14285714285714285,20.0,1.0,,,,,0.14285714285714285,,,,0.14285714285714285,0.2857142857142857,0.43794285714285713,5.666666666666667,25.6,18.0,17.0,,,1.0,5.0,,,,,,1.0,3.0,,2.0,2.0,3.0,4.0,1.0,9.0,1.0,1.0,2.0,,,,,,1.0,,1.0,1.0,2.0,18.0,,0.3333333333333333,0.3333333333333333,,0.3333333333333333,0.09090909090909091,0.1,0.09523809523809523,,,1.0,0.7142857142857143,0.2,0.2,,,,,,0.41596666666666665,,,,,0.4,0.45,,,,,,1.0,,,,,2.0,,1.0,1.0,,,,1.0,1.0,,,0.16666666666666666,,,,,,,,,,,,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,3.0,1.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203915,1610612751,Spencer Dinwiddie,Spencer Dinwiddie,203915,BKN,652.0,11,-1.0,21,21,2.0,42,1.0,2.0,2.0,1.0,3.0,2.0,5.0,26,,2.0,1.0,,1.0,1.0,2.0,,,,,,0.3333333333333333,0.5,0.5,0.4,21.73913043478261,,,0.2,0.125,,0.4,0.5,0.5,,0.4,0.8,0.47603,7.966666666666666,24.85,3.0,3.0,,,,,,1.0,,,2.0,,1.0,,,2.0,2.0,2.0,,4.0,1.0,,,,,,,,,,,,,3.0,,,,1.0,,,0.25,0.08333333333333333,,0.3333333333333333,,,,,0.2,,,,,0.2801,,,,0.4,,0.14285714285714285,1.0,,,,,1.0,1.0,,,,2.0,,,,,,,0.5,0.5,0.5,,,,,,,1.0,,,0.6734,,,,,,,1.0,1.0,0.5,0.5,,0.5,3.0,,,1.0,1.0,2.0,1.0,1.0,1.0,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203092,1610612751,Tyler Zeller,Tyler Zeller,203092,BKN,1189.0,20,17.0,40,42,5.0,82,2.0,4.0,,5.0,10.0,,14.0,27,8.0,,1.0,,5.0,2.0,7.0,,,,0.8,1.0,0.5,0.5,0.5384615384615384,,28.88888888888889,,,0.06666666666666667,0.1,,0.4,0.5,0.6666666666666666,0.5,,0.4,0.45657,6.989999999999999,,18.0,17.0,1.0,3.0,2.0,4.0,1.0,2.0,4.0,,2.0,2.0,5.0,2.0,6.0,2.0,,,,,3.0,2.0,4.0,6.0,,2.0,,1.0,,,,,6.0,18.0,1.0,0.4,0.4,0.5,0.42857142857142855,0.14285714285714285,0.25,0.19230769230769232,,0.125,,0.4,0.5,0.5,0.2,0.5,0.5,0.6,0.3333333333333333,0.47948,0.16666666666666666,0.16666666666666666,,0.14285714285714285,0.42857142857142855,0.45,2.0,,,,,,2.0,,,,,,,,1.0,1.0,,,,,0.5,0.14285714285714285,,,,,1.0,,,0.3967,,,,,,,,,,,,,,,0.5,1.0,1.0,2.0,,0.5,0.5,,0.5,1.0,1.0,1.0,0.1,0.25,0.2,0.16666666666666666,0.3333333333333333,1.0,1.0,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
