EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PtsPutbacks,Offensive Fouls,ShortMidRangePctBlocked,OffShortMidRangeReboundPct,ShortMidRangePctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGA,SecondChanceFtPoints,Fg3aBlocked,Loose Ball Fouls,Loose Ball Fouls Drawn,Defensive 3 Seconds Violations,FG3APctBlocked,Corner3PctBlocked,SecondChanceCorner3Frequency,FTOffRebounds,Charge Fouls,BlockingFoulsDrawn,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,OffFTReboundPct,ThreePtShootingFoulsDrawnPct,Charge Fouls Drawn,DefensiveGoaltends,3SecondViolations,3pt And 1 Free Throw Trips,Arc3PctBlocked,on,SecondChanceCorner3FGM,Clear Path Fouls,SecondChanceCorner3Accuracy,BlockedCorner3,SecondChanceCorner3PctAssisted,OffensiveGoaltends
101109,1610612760,Raymond Felton,Raymond Felton,101109,OKC,21213.0,354,-34.0,671,659,170,148,62,1330,14.0,30,1.0,1.0,1.0,2.0,9.0,20.0,22.0,46.0,2.0,6.0,1.0,1.0,25.0,57.0,1.0,3.0,9.0,22.0,45.0,96,27.0,63.0,12.0,183,743,2.0,4.0,1.0,3.0,7.0,9.0,17,10.0,23.0,3.0,51.0,4.0,86.0,48.0,33.0,3.0,54.0,25.0,7.0,45.0,29.0,74.0,20.0,9.0,31.0,8.0,6.0,177.0,4.0,2.0,17.0,27.0,1.0,45,6.0,51,2.0,14.0,9.0,5.0,21.0,3.0,14.0,8.0,2.0,7.0,1.0,1.0,29.0,2.0,3.0,10.0,2.0,22.0,15.0,1.0,14.0,1.0,3.0,5.0,1.0,6.0,3.0,1.0,2.0,6.0,4.0,51.0,170,2.0,1.0,0.044444444444444446,0.044444444444444446,0.5925925925925926,0.42857142857142855,0.3333333333333333,0.43478260869565216,0.45,0.46875,0.5,0.5294117647058824,0.5377358490566038,0.5,0.6,0.5487804878048781,0.5,0.6071428571428571,0.39622641509433965,0.07291666666666667,0.16666666666666666,0.043478260869565216,26.045883940620783,0.7241379310344828,0.07142857142857142,0.13366336633663367,0.011834319526627219,0.14285714285714285,0.028169014084507043,0.13707165109034267,0.01929260450160772,0.015625,0.016129032258064516,0.010416666666666666,0.06521739130434782,0.09523809523809523,0.140625,0.18518518518518517,0.16304347826086957,0.07407407407407407,0.025974025974025976,0.6666666666666666,0.18867924528301888,0.4666666666666667,0.56,0.07142857142857142,0.12578616352201258,0.45,0.45,0.2893081761006289,0.4782608695652174,0.5,0.045454545454545456,0.03773584905660377,0.3333333333333333,0.3333333333333333,1.0,0.3584905660377358,0.43859649122807015,0.43859649122807015,0.56,0.14285714285714285,1.0,0.42857142857142855,0.3333333333333333,1.0,0.05,0.5,0.025,1.0,0.55,0.4090909090909091,0.5849056603773585,0.46296296296296297,0.47778493589743587,0.2993333333333333,0.45790000000000003,0.03067484662576687,0.05,0.03825136612021858,0.2786885245901639,11.513541666666667,26.52222222222222,0.2533532041728763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
1626177,1610612760,Dakari Johnson,Dakari Johnson,1626177,OKC,2880.0,48,-7.0,96,97,48,71,13,193,4.0,9,3.0,4.0,2.0,5.0,2.0,5.0,,,,,,,,,,,,,6.0,14,,,,12,87,3.0,5.0,,,6.0,2.0,7,,,,4.0,6.0,6.0,,,,,,3.0,3.0,2.0,5.0,2.0,,2.0,,1.0,12.0,3.0,4.0,5.0,2.0,,7,7.0,14,2.0,1.0,1.0,,,,,1.0,,,,,1.0,,,4.0,,7.0,,,,,,,,2.0,,,2.0,2.0,1.0,4.0,48,,,0.5,0.75,,,,,,0.42857142857142855,0.6,0.2857142857142857,0.42857142857142855,0.6,0.2857142857142857,0.42857142857142855,0.6,0.2857142857142857,,0.21428571428571427,0.2222222222222222,,13.392857142857142,,,0.07407407407407407,0.15384615384615385,0.3125,0.15,0.16279069767441862,0.15217391304347827,0.25,,0.16666666666666666,,,0.1,0.08333333333333333,0.36363636363636365,0.2,0.4,0.5,0.6428571428571429,0.4444444444444444,0.5714285714285714,0.5,0.35714285714285715,0.4,0.5,,,,,,,,,,,,,0.8,0.75,,,,0.7142857142857143,0.4,,,,,0.6428571428571429,,0.5197857142857142,0.68895,0.5781857142857143,,,0.5,0.3333333333333333,3.442857142857143,,0.5,4.0,1.0,0.2,0.14285714285714285,0.5,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
1628390,1610612760,Terrance Ferguson,Terrance Ferguson,1628390,OKC,45782.0,763,-84.0,1509,1494,446,350,201,3003,20.0,29,2.0,4.0,3.0,6.0,1.0,5.0,9.0,15.0,26.0,62.0,6.0,16.0,14.0,58.0,2.0,8.0,2.0,11.0,30.0,49,40.0,120.0,9.0,189,1703,2.0,4.0,2.0,11.0,12.0,7.0,13,8.0,27.0,5.0,43.0,46.0,14.0,120.0,,,58.0,14.0,5.0,11.0,8.0,19.0,5.0,3.0,7.0,2.0,2.0,46.0,11.0,8.0,8.0,20.0,,28,19.0,47,,24.0,18.0,6.0,3.0,2.0,2.0,8.0,1.0,1.0,4.0,1.0,11.0,,4.0,39.0,4.0,83.0,15.0,2.0,10.0,,,3.0,2.0,10.0,5.0,,5.0,10.0,5.0,43.0,444,7.0,2.0,0.7666666666666667,0.7931034482758621,1.0,0.3333333333333333,0.18181818181818182,0.2962962962962963,0.3333333333333333,0.6122448979591837,0.5,0.5384615384615384,0.5325443786982249,0.3333333333333333,0.475,0.5431034482758621,0.375,0.5,0.7100591715976331,0.10204081632653061,0.13793103448275862,,10.595647193585338,0.2727272727272727,,0.04672897196261682,0.01809954751131222,0.03137254901960784,0.03559870550161812,0.040995607613469986,0.02529960053262317,0.005714285714285714,0.038461538461538464,0.04424778761061947,0.012048192771084338,0.05952380952380952,0.04081632653061224,0.035398230088495575,0.026041666666666668,0.047619047619047616,,0.5,0.17159763313609466,0.6896551724137931,0.8,0.8,0.029585798816568046,0.2,0.25,0.08875739644970414,0.6,0.6,0.6666666666666666,0.3668639053254438,0.41935483870967744,0.43333333333333335,1.0,0.3431952662721893,0.2413793103448276,0.2413793103448276,1.0,0.26666666666666666,0.5,0.5333333333333333,0.25,1.0,0.15,0.5,0.4,0.375,0.275,0.18181818181818182,0.8816568047337278,0.2413793103448276,0.5662053254437868,0.573125,0.5537225,0.01744186046511628,0.057692307692307696,0.06349206349206349,0.2275132275132275,7.342857142857144,24.410000000000004,0.29555997349237906,2.0,,0.2,0.009009009009009009,1.0,0.5,3.0,2.0,2.0,6.0,2.0,2.0,0.016666666666666666,0.03225806451612903,0.2,,,,,,,,,,,,,,True,,,,,,
202331,1610612760,Paul George,Paul George,202331,OKC,24725.0,412,-76.0,836,834,276,184,120,1670,32.0,47,6.0,7.0,11.0,21.0,6.0,17.0,15.0,50.0,7.0,16.0,3.0,5.0,25.0,72.0,3.0,8.0,10.0,29.0,53.0,114,32.0,88.0,45.0,247,970,6.0,11.0,3.0,8.0,26.0,15.0,40,13.0,34.0,22.0,91.0,48.0,58.0,78.0,18.0,1.0,71.0,25.0,7.0,20.0,20.0,40.0,11.0,9.0,13.0,3.0,4.0,100.0,6.0,4.0,29.0,29.0,4.0,62,12.0,74,2.0,18.0,13.0,5.0,25.0,5.0,17.0,18.0,4.0,8.0,,2.0,43.0,1.0,9.0,10.0,1.0,26.0,40.0,1.0,53.0,6.0,1.0,19.0,9.0,3.0,3.0,,,4.0,2.0,91.0,274,2.0,7.0,0.4528301886792453,0.47058823529411764,0.8125,0.36363636363636365,0.375,0.38235294117647056,0.367816091954023,0.4649122807017544,0.5454545454545454,0.375,0.5,0.5526315789473685,0.46621621621621623,0.5466666666666666,0.5909090909090909,0.5290697674418605,0.43564356435643564,0.06140350877192982,0.10638297872340426,,27.272727272727273,0.5813953488372093,0.23529411764705882,0.12133891213389121,0.015503875968992248,0.2,0.03529411764705882,0.15104166666666666,0.02336448598130841,0.01,0.010526315789473684,0.03278688524590164,0.041666666666666664,0.07142857142857142,0.08860759493670886,0.24193548387096775,0.22857142857142856,0.125,0.0196078431372549,0.5,0.23267326732673269,0.6808510638297872,0.7619047619047619,0.5,0.08415841584158416,0.35294117647058826,0.4,0.24752475247524752,0.3,0.3,0.4,0.07920792079207921,0.4375,0.4375,0.8571428571428571,0.3564356435643564,0.3472222222222222,0.3472222222222222,0.8,0.3684210526315789,0.8571428571428571,0.42105263157894735,0.375,0.3333333333333333,0.28378378378378377,0.5238095238095238,0.06756756756756757,0.6,0.3918918918918919,0.3448275862068966,0.6683168316831684,0.352112676056338,0.5062164179104478,0.536309090909091,0.4973856164383562,0.09259259259259259,0.14960629921259844,0.10526315789473684,0.3684210526315789,9.450000000000001,25.648863636363636,0.33014354066985646,4.0,4.0,0.11764705882352941,0.031746031746031744,0.3333333333333333,0.16666666666666666,,5.0,,1.0,3.0,,,,,2.0,1.0,2.0,1.0,1.0,1.0,0.08333333333333333,0.011235955056179775,,,,,,True,,,,,,
203924,1610612760,Jerami Grant,Jerami Grant,203924,OKC,21563.0,359,-85.0,695,689,195,170,64,1384,43.0,68,4.0,11.0,10.0,18.0,4.0,14.0,1.0,3.0,1.0,9.0,,3.0,3.0,17.0,,2.0,,3.0,48.0,85,4.0,26.0,36.0,144,788,5.0,14.0,,2.0,12.0,10.0,20,,6.0,13.0,33.0,68.0,28.0,9.0,3.0,,17.0,3.0,6.0,2.0,10.0,12.0,8.0,2.0,2.0,,,34.0,8.0,9.0,21.0,39.0,1.0,61,17.0,78,4.0,3.0,3.0,,11.0,1.0,3.0,3.0,,8.0,,,14.0,2.0,3.0,17.0,2.0,29.0,48.0,1.0,53.0,6.0,,28.0,2.0,23.0,18.0,,5.0,23.0,16.0,33.0,195,2.0,1.0,0.7083333333333334,0.7727272727272727,0.75,0.15384615384615385,,,0.15384615384615385,0.5647058823529412,0.35714285714285715,0.5,0.4864864864864865,0.3125,0.38461538461538464,0.5333333333333333,0.3333333333333333,0.4714285714285714,0.23423423423423423,0.07058823529411765,0.07352941176470588,,19.245773732119634,0.7857142857142857,0.06666666666666667,0.18055555555555555,0.05027932960893855,0.1810344827586207,0.05063291139240506,0.18072289156626506,0.050445103857566766,0.0641025641025641,0.034482758620689655,0.06363636363636363,0.020833333333333332,0.18478260869565216,0.1267605633802817,0.24528301886792453,0.1935483870967742,0.13043478260869565,0.07692307692307693,0.6956521739130435,0.6126126126126126,0.6323529411764706,0.6825396825396826,0.6976744186046512,0.12612612612612611,0.2857142857142857,0.3076923076923077,0.02702702702702703,0.3333333333333333,0.3333333333333333,1.0,0.08108108108108109,0.1111111111111111,0.1111111111111111,1.0,0.15315315315315314,0.17647058823529413,0.17647058823529413,0.6666666666666666,0.6875,0.36363636363636365,0.125,,,0.6923076923076923,0.5555555555555556,0.11538461538461539,,0.11538461538461539,,0.8468468468468469,0.17647058823529413,0.5535355855855856,0.5282227272727273,0.5581115384615385,0.21052631578947367,0.2616822429906542,0.08333333333333333,0.22916666666666666,3.1,24.761538461538464,0.2805755395683453,8.0,1.0,0.07142857142857142,0.046511627906976744,0.75,,,2.0,,2.0,3.0,,,,,,,,,,,,,1.0,5.0,1.0,,,True,,,,,,
202335,1610612760,Patrick Patterson,Patrick Patterson,202335,OKC,21266.0,354,-60.0,682,670,177,146,60,1352,8.0,18,3.0,6.0,4.0,6.0,2.0,10.0,,2.0,7.0,16.0,1.0,2.0,11.0,18.0,,1.0,2.0,3.0,10.0,30,18.0,34.0,9.0,83,768,3.0,6.0,,2.0,11.0,4.0,8,3.0,5.0,5.0,22.0,8.0,12.0,54.0,,,18.0,11.0,4.0,6.0,13.0,19.0,10.0,3.0,4.0,1.0,1.0,51.0,4.0,8.0,24.0,24.0,5.0,53,12.0,65,1.0,18.0,13.0,5.0,6.0,,3.0,5.0,1.0,3.0,,1.0,11.0,2.0,1.0,12.0,,24.0,14.0,1.0,11.0,,,4.0,1.0,5.0,2.0,1.0,2.0,5.0,3.0,22.0,175,1.0,1.0,0.4,0.5714285714285714,1.0,0.5294117647058824,,0.6,0.5294117647058824,0.3333333333333333,0.5,0.5,0.578125,0.375,0.6538461538461539,0.6014492753623188,0.5,0.6875,0.53125,0.13333333333333333,0.1111111111111111,,10.695187165775401,0.5454545454545454,0.3333333333333333,0.12121212121212122,0.047058823529411764,0.21052631578947367,0.027777777777777776,0.15384615384615385,0.03821656050955414,0.056338028169014086,0.03571428571428571,0.019801980198019802,0.046511627906976744,0.11363636363636363,0.08196721311475409,0.1836734693877551,0.21052631578947367,0.21052631578947367,0.03125,0.6,0.28125,0.4444444444444444,0.5,0.375,0.15625,0.2,0.25,0.03125,,,,0.25,0.4375,0.4375,1.0,0.28125,0.6111111111111112,0.6111111111111112,1.0,0.75,0.5,0.125,,,0.46153846153846156,0.6666666666666666,0.15384615384615385,0.5,0.23076923076923078,0.6666666666666666,0.8125,0.6111111111111112,0.54627578125,0.5761285714285714,0.5467576923076922,0.07352941176470588,0.11764705882352941,0.13253012048192772,0.26506024096385544,4.736666666666666,24.158823529411762,0.2595307917888563,6.0,2.0,0.2,0.046511627906976744,0.5,,1.0,5.0,,3.0,1.0,,,,0.125,,1.0,1.0,1.0,,,,0.029411764705882353,,,,1.0,,True,,,,,,
203518,1610612760,Alex Abrines,Alex Abrines,203518,OKC,6397.0,107,-12.0,199,195,66,81,25,394,4.0,5,1.0,1.0,,,2.0,3.0,1.0,3.0,,3.0,,1.0,5.0,18.0,,2.0,,7.0,7.0,11,5.0,21.0,5.0,34,217,3.0,3.0,,3.0,8.0,1.0,3,,8.0,,2.0,4.0,10.0,15.0,,,18.0,5.0,1.0,2.0,3.0,5.0,2.0,1.0,2.0,,,13.0,2.0,1.0,2.0,4.0,1.0,7,3.0,10,,11.0,10.0,1.0,4.0,1.0,1.0,3.0,,3.0,1.0,1.0,7.0,1.0,3.0,4.0,1.0,9.0,9.0,1.0,5.0,1.0,,3.0,,,,,,,,2.0,66,2.0,,0.2857142857142857,0.4,1.0,0.23809523809523808,,,0.23809523809523808,0.6363636363636364,1.0,0.3333333333333333,0.453125,0.5,0.09090909090909091,0.5,0.5714285714285714,0.09090909090909091,0.65625,0.09090909090909091,,,17.521367521367523,0.5714285714285714,0.125,0.06153846153846154,0.0196078431372549,0.09523809523809523,0.0425531914893617,0.06976744186046512,0.030612244897959183,,0.09090909090909091,0.05,,,0.12,0.07142857142857142,0.1111111111111111,,,,0.15625,0.8,0.8,0.25,0.09375,0.6666666666666666,1.0,0.09375,0.3333333333333333,0.3333333333333333,1.0,0.09375,,,,0.5625,0.2777777777777778,0.29411764705882354,1.0,0.16666666666666666,1.0,0.3333333333333333,,,,,0.09090909090909091,,0.6363636363636364,,0.8125,0.2777777777777778,0.5239406249999999,0.42799999999999994,0.4834136363636363,0.08823529411764706,0.23076923076923078,0.23529411764705882,0.058823529411764705,7.918181818181819,25.452380952380956,0.3316582914572864,4.0,,0.3333333333333333,,,,1.0,2.0,1.0,,,,0.047619047619047616,,0.16666666666666666,,,,,,,,,,,,,0.05555555555555555,True,,,,,,
202713,1610612760,Kyle Singler,Kyle Singler,202713,OKC,2242.0,37,2.0,77,76,43,51,7,153,3.0,5,,,2.0,3.0,2.0,5.0,,1.0,,,,,2.0,4.0,,,1.0,1.0,5.0,11,2.0,4.0,6.0,22,77,,1.0,,,2.0,3.0,7,1.0,1.0,3.0,12.0,10.0,,6.0,,,4.0,2.0,2.0,,2.0,2.0,1.0,1.0,,,,6.0,,1.0,3.0,3.0,,6,1.0,7,,,,,,,,1.0,,,,1.0,1.0,,,1.0,1.0,3.0,7.0,,11.0,1.0,,5.0,1.0,,,,,,,12.0,43,,1.0,1.0,1.0,1.0,0.5,,1.0,0.5,0.45454545454545453,,0.42857142857142855,0.5333333333333333,,0.5625,0.55,0.5,0.6,0.26666666666666666,0.18181818181818182,0.2,,24.41860465116279,,,0.16666666666666666,0.05,0.2727272727272727,,0.20689655172413793,0.02857142857142857,,,,,,0.125,0.25,0.14285714285714285,0.5,,,0.3333333333333333,0.6,0.75,1.0,0.3333333333333333,0.4,0.5,0.06666666666666667,,,,,,,,0.26666666666666666,0.5,0.5,1.0,,,,,,0.375,0.6666666666666666,,,0.125,1.0,0.6,0.5,0.5053633333333333,0.387,0.47530625,0.2631578947368421,0.3333333333333333,0.09090909090909091,0.5454545454545454,7.145454545454546,24.825,0.5584415584415584,,,0.2,0.25,1.0,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,True,,,,,,
203460,1610612760,Andre Roberson,Andre Roberson,203460,OKC,1525.0,25,,51,50,6,11,11,101,2.0,3,1.0,2.0,,1.0,,,,,,1.0,,,,1.0,,,,1.0,2.0,3,,2.0,,4,50,1.0,2.0,,,2.0,,1,,1.0,,,2.0,2.0,,,,1.0,,,2.0,1.0,3.0,,1.0,1.0,1.0,,7.0,1.0,1.0,,1.0,,1,3.0,4,,1.0,,1.0,,,,1.0,1.0,,,,1.0,,,2.0,,3.0,,,,,,,,2.0,2.0,,,2.0,2.0,,6,,,0.5,1.0,,,,,,0.6666666666666666,0.5,,0.4,0.5,,0.4,0.5,,0.4,,,,9.67741935483871,,,0.14285714285714285,0.05263157894736842,,0.125,0.0625,0.07407407407407407,0.16666666666666666,,0.14285714285714285,,0.3333333333333333,,,,,,1.0,0.6,0.6666666666666666,0.6666666666666666,0.5,,,,,,,,0.2,,,,0.2,,,,1.0,0.5,,,,0.5,,,,0.5,,1.0,,0.55297,0.7185,0.410775,,,0.5,,0.8333333333333334,28.85,0.11764705882352941,2.0,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,True,,,,,,
203962,1610612760,Josh Huestis,Josh Huestis,203962,OKC,10588.0,176,21.0,330,320,84,71,48,650,6.0,10,3.0,4.0,,1.0,,1.0,1.0,3.0,2.0,8.0,1.0,3.0,5.0,17.0,2.0,3.0,2.0,9.0,7.0,14,7.0,25.0,1.0,36,330,4.0,5.0,2.0,4.0,14.0,,2,3.0,12.0,1.0,10.0,8.0,6.0,21.0,,,17.0,5.0,1.0,2.0,3.0,5.0,2.0,1.0,2.0,,,13.0,6.0,4.0,12.0,12.0,3.0,27,10.0,37,,2.0,2.0,,6.0,1.0,4.0,3.0,1.0,2.0,,1.0,9.0,1.0,1.0,7.0,,14.0,4.0,,4.0,,,1.0,1.0,5.0,3.0,,2.0,5.0,3.0,10.0,84,1.0,,0.5714285714285714,1.0,1.0,0.28,0.5,0.25,0.28,0.5,0.8,,0.44871794871794873,0.7777777777777778,0.32142857142857145,0.43902439024390244,0.7777777777777778,0.3333333333333333,0.6410256410256411,0.07142857142857142,0.1,,13.089005235602095,0.6666666666666666,0.42857142857142855,0.11538461538461539,0.04878048780487805,0.2222222222222222,0.07692307692307693,0.1518987341772152,0.0625,0.08108108108108109,0.04,0.07142857142857142,0.09090909090909091,0.08571428571428572,0.16216216216216217,0.09375,0.18604651162790697,0.36363636363636365,,0.6,0.2564102564102564,0.6,0.6666666666666666,0.5,0.02564102564102564,,,0.07692307692307693,0.3333333333333333,0.3333333333333333,1.0,0.20512820512820512,0.25,0.2857142857142857,1.0,0.4358974358974359,0.29411764705882354,0.29411764705882354,1.0,0.4444444444444444,0.75,0.3333333333333333,0.6666666666666666,1.0,0.07142857142857142,,0.21428571428571427,0.3333333333333333,0.6428571428571429,0.2222222222222222,0.8974358974358975,0.29411764705882354,0.5410153846153846,0.4399125,0.5012357142857142,0.025,0.06666666666666667,0.3888888888888889,0.2777777777777778,6.064285714285715,24.644000000000002,0.2545454545454545,6.0,,,,,,1.0,,1.0,1.0,1.0,,0.04,0.125,0.1111111111111111,,,,,,,,,1.0,,,,,True,,,,,,
