EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGM,ShortMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,PenaltyFG3A,PtsAssisted2s,NonHeaveArc3FGA,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,ShootingFouls,Fouls,Blocked2s,BlockedLongMidRange,Blocks,RecoveredBlocks,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,FG3APct,Usage,DefTwoPtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,BlocksRecoveredPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Arc3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,FtPoints,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,OffTwoPtRebounds,OffRebounds,Steals,BadPassSteals,DeadBallTurnovers,Turnovers,PenaltyTurnovers,BlockingFouls,Offensive Fouls,FoulsDrawn,BlockingFoulsDrawn,FTA,TwoPtShootingFoulsDrawn,BlockedAtRim,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,PenaltyFg2Pct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,OffTwoPtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,Corner3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,OffThreePtRebounds,LiveBallTurnovers,LostBallTurnovers,Loose Ball Fouls,Loose Ball Fouls Drawn,NonShootingFoulsDrawn,DefensiveGoaltends,NonShootingPenaltyNonTakeFoulsDrawn,LiveBallTurnoverPct,OffThreePtReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,Corner3FGM,Arc3FGM,PenaltyArc3FGM,FG3M,SecondChanceFG2M,SecondChanceFG2A,PenaltyFG3M,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,DefThreePtRebounds,FTDefRebounds,LostBallSteals,BadPassTurnovers,StepOutOfBoundsTurnovers,2pt And 1 Free Throw Trips,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,FG2APctBlocked,AtRimPctBlocked,DefFTReboundPct,DefThreePtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,LongMidRangeFGM,SecondChanceArc3FGA,SecondChanceFG3A,LostBallOutOfBoundsTurnovers,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,SecondChanceArc3Frequency,PtsUnassisted3s,Fg3aBlocked,ThreePtShootingFoulsDrawn,FG3APctBlocked,Arc3PctBlocked,LongMidRangePctAssisted,ThreePtShootingFoulsDrawnPct,SelfOReb,BlockedShortMidRange,SelfORebPct,Travels,Offensive Fouls Drawn,SecondChanceArc3FGM,SecondChanceFG3M,BadPassOutOfBoundsTurnovers,Charge Fouls,Defensive 3 Seconds Violations,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,on,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,ShortMidRangePctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,HeaveAttempts,FTOffRebounds,SecondChanceTurnovers,Charge Fouls Drawn,3pt And 1 Free Throw Trips,Blocked3s,BlockedArc3,3SecondViolations,LongMidRangePctBlocked,Corner3PctBlocked,OffFTReboundPct,Technical Free Throw Trips,Clear Path Fouls,BlockedCorner3,OffensiveGoaltends
1626173,1610612749,Rashad Vaughn,Rashad Vaughn,1626173,MIL,903.0,15,-6.0,31,27,19.0,17.0,5.0,58,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,29,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,19.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,8.333333333333334,0.2,0.1,0.5,1.0,0.3333333333333333,1.0,1.0,1.0,0.6666666666666666,1.0,0.6666666666666666,0.4522833333333333,0.44985,5.0,26.9,0.6129032258064516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
1627748,1610612749,Thon Maker,Thon Maker,1627748,MIL,2195.0,37,4.0,70,69,26.0,16.0,6.0,139,,1.0,1.0,,1.0,4.0,3.0,6.0,73,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,1.0,4.0,2.0,,2.0,,26.0,1.0,1.0,0.25,0.1428571428571428,0.3333333333333333,0.4285714285714285,13.157894736842104,0.1333333333333333,0.0769230769230769,0.3333333333333333,,0.1428571428571428,,,,0.1428571428571428,,0.7142857142857143,0.53995,0.4665375,8.2,23.96666666666667,0.3714285714285714,1.0,2.0,1.0,1.0,1.0,2.0,1.0,4.0,2.0,2.0,1.0,3.0,2.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,2.0,2.0,4.0,1.0,0.3333333333333333,0.25,1.0,0.4,0.1,0.0606060606060606,0.25,0.1666666666666666,0.2857142857142857,0.5,0.5,1.0,0.1428571428571428,0.2857142857142857,0.25,1.0,0.25,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
1627762,1610612749,Joel Bolomboy,Joel Bolomboy,1627762,MIL,623.0,10,-8.0,22,19,10.0,16.0,3.0,41,,,,,1.0,1.0,,5.0,19,,2.0,,,,,,1.0,1.0,3.0,,1.0,,,,,10.0,1.0,1.0,1.0,1.0,0.625,,20.0,0.25,0.1428571428571428,,,,,,,,,1.0,0.9495,0.9495,0.6,,0.4545454545454545,1.0,1.0,1.0,1.0,,,,3.0,3.0,3.0,1.0,1.0,2.0,4.0,,2.0,,,,1.0,1.0,,,3.0,,6.0,2.0,,4.0,,1.0,1.0,0.5,1.0,,0.2222222222222222,,,1.0,1.0,1.0,1.0,,,1.0,1.0,,0.6666666666666666,0.6666666666666666,0.6,0.8,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.25,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
1627780,1610612749,Gary Payton II,Gary Payton II,1627780,MIL,6341.0,106,12.0,211,207,55.0,44.0,23.0,418,,2.0,5.0,2.0,11.0,21.0,12.0,30.0,224,3.0,12.0,5.0,6.0,9.0,2.0,21.0,9.0,13.0,17.0,5.0,17.0,1.0,,1.0,,55.0,0.5454545454545454,0.6,0.5238095238095238,0.4242424242424242,0.4411764705882353,0.3636363636363636,15.677966101694915,0.1525423728813559,0.1304347826086956,0.1176470588235294,,0.0606060606060606,,,,0.1515151515151515,0.2857142857142857,0.9393939393939394,0.6088121212121211,0.5924285714285714,2.238095238095238,24.58333333333333,0.2606635071090047,11.0,19.0,3.0,4.0,,7.0,1.0,2.0,,6.0,3.0,4.0,,9.0,2.0,4.0,3.0,2.0,1.0,3.0,,1.0,,2.0,,3.0,2.0,1.0,9.0,3.0,0.75,0.6428571428571429,0.75,0.6428571428571429,0.0363636363636363,0.0444444444444444,,0.1785714285714285,0.5757575757575758,0.5789473684210527,0.6875,0.5454545454545454,,0.2121212121212121,0.5714285714285714,0.75,0.1428571428571428,0.0588235294117647,0.0909090909090909,0.2,0.3,2.0,2.0,,2.0,,,,,0.6666666666666666,0.0571428571428571,0.04,0.1,0.1428571428571428,3.0,4.0,1.0,1.0,1.0,2.0,3.0,4.0,1.0,10.0,6.0,2.0,1.0,3.0,3.0,2.0,1.0,1.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,0.1666666666666666,0.3333333333333333,0.1666666666666666,0.75,0.75,0.1428571428571428,0.1578947368421052,0.3333333333333333,0.0909090909090909,0.0416666666666666,0.0769230769230769,0.0416666666666666,0.2222222222222222,0.1428571428571428,0.1428571428571428,1.0,0.2,0.2,1.0,1.0,0.75,0.3333333333333333,0.5,0.2,0.7168333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
1628425,1610612749,Sterling Brown,Sterling Brown,1628425,MIL,383.0,6,-1.0,12,12,9.0,10.0,2.0,24,,1.0,,,,1.0,,,14,,,,,,,,,1.0,2.0,,1.0,,,,,9.0,,,,,,,6.666666666666667,,0.25,,,1.0,,,,,,,0.372,0.372,11.7,,0.75,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,0.1428571428571428,,,,,,,,,,,,,,,,1.0,,,,,,,,,0.25,0.25,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,0.5,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
1627763,1610612749,Malcolm Brogdon,Malcolm Brogdon,1627763,MIL,1079.0,18,-1.0,34,36,17.0,14.0,6.0,70,1.0,1.0,2.0,1.0,2.0,2.0,2.0,4.0,46,1.0,,2.0,,,,,,,,1.0,4.0,,,,,17.0,,,1.0,0.5,0.5,0.5,12.195121951219512,,,,,0.25,1.0,1.0,,0.5,0.3333333333333333,0.5,0.471025,0.4578333333333333,15.45,25.9,0.5,,,,,1.0,,,,,,2.0,2.0,,4.0,,,2.0,2.0,1.0,1.0,1.0,,,,,,,,4.0,1.0,1.0,0.6666666666666666,,0.6666666666666666,,,,,,,,,0.25,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5952,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
203114,1610612749,Khris Middleton,Khris Middleton,203114,MIL,5236.0,87,31.0,174,170,38.0,17.0,19.0,344,7.0,10.0,9.0,2.0,15.0,27.0,10.0,39.0,182,2.0,6.0,9.0,10.0,12.0,9.0,26.0,7.0,13.0,14.0,,5.0,,,,,38.0,0.2,0.2142857142857142,0.5555555555555556,0.4459459459459459,0.4875,0.2702702702702703,22.56410256410257,0.1296296296296296,0.15,0.1875,,0.2702702702702703,0.7,0.7,0.2857142857142857,0.2432432432432432,0.1818181818181818,0.3513513513513513,0.4722067567567569,0.4333818181818181,12.937037037037037,25.4,0.2183908045977011,2.0,3.0,,,14.0,1.0,,6.0,,4.0,4.0,9.0,2.0,10.0,1.0,1.0,3.0,2.0,1.0,4.0,,,,5.0,,7.0,2.0,,10.0,,0.4444444444444444,0.3636363636363636,0.5,0.4166666666666667,0.0208333333333333,0.0135135135135135,,0.08,0.081081081081081,0.6666666666666666,0.6666666666666666,,0.3783783783783784,0.027027027027027,,,,0.075,0.0689655172413793,0.1025641025641025,0.2564102564102564,,3.0,1.0,1.0,,,,,0.75,,,,0.1538461538461538,1.0,1.0,,1.0,,1.0,2.0,4.0,,24.0,,2.0,1.0,,2.0,2.0,,1.0,,5.0,1.0,1.0,2.0,,,,0.1,,0.1,0.5,0.5,,,0.5,0.1923076923076923,0.0476190476190476,,0.2105263157894736,0.1428571428571428,,,,0.1111111111111111,0.125,,0.25,1.0,,,0.1111111111111111,0.4898666666666667,6.0,,,1.0,0.4285714285714285,0.4285714285714285,,3.0,1.0,1.0,0.1,0.1111111111111111,0.1666666666666666,0.0909090909090909,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
202339,1610612749,Eric Bledsoe,Eric Bledsoe,202339,MIL,4478.0,75,40.0,152,149,30.0,13.0,16.0,301,1.0,2.0,9.0,4.0,11.0,20.0,11.0,52.0,149,4.0,6.0,9.0,6.0,8.0,2.0,18.0,2.0,5.0,8.0,,2.0,2.0,,2.0,2.0,30.0,0.2727272727272727,0.2727272727272727,0.55,0.6935483870967742,0.7027027027027027,0.3548387096774194,26.627218934911244,0.0384615384615384,0.0714285714285714,,1.0,0.064516129032258,0.5,0.5,,0.2903225806451613,0.8,0.7419354838709677,0.569741935483871,0.50825,7.2,25.61818181818182,0.1973684210526315,7.0,12.0,,,6.0,2.0,,9.0,,4.0,1.0,1.0,1.0,9.0,2.0,3.0,6.0,5.0,2.0,8.0,2.0,,,9.0,,13.0,7.0,1.0,9.0,,1.0,0.8,1.0,0.75,0.0465116279069767,0.0476190476190476,0.0666666666666666,,0.3870967741935484,0.5833333333333334,0.6363636363636364,0.2857142857142857,0.1935483870967742,0.064516129032258,,,,0.1891891891891892,0.2692307692307692,0.0769230769230769,0.173076923076923,1.0,6.0,1.0,,,,,,0.75,0.05,0.0769230769230769,,0.1666666666666666,2.0,2.0,1.0,6.0,2.0,7.0,2.0,2.0,2.0,16.0,18.0,,6.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,,1.0,5.0,,1.0,0.8571428571428571,0.6363636363636364,0.5,0.6363636363636364,1.0,1.0,0.05,0.0833333333333333,,0.1666666666666666,,0.1428571428571428,0.1538461538461538,0.2,0.5,0.5,1.0,0.6666666666666666,0.6666666666666666,0.8333333333333334,1.0,1.0,,0.5,0.6666666666666666,0.7218,3.0,,,,0.5,0.5,,3.0,,,,,0.3333333333333333,,1.0,1.0,0.0833333333333333,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
1628391,1610612749,D.J. Wilson,D.J. Wilson,1628391,MIL,537.0,9,-9.0,19,17,7.0,14.0,2.0,36,,,1.0,1.0,,,1.0,,20,1.0,,1.0,,,,,1.0,2.0,2.0,,,,,,,7.0,,,,,,1.0,9.523809523809524,0.3333333333333333,0.3333333333333333,,,,,,,1.0,1.0,1.0,0.53145,0.53145,,25.2,0.3684210526315789,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,0.3333333333333333,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
1891,1610612749,Jason Terry,Jason Terry,1891,MIL,162.0,3,,6,6,5.0,3.0,1.0,12,1.0,1.0,,,1.0,1.0,,2.0,4,,,,,,,,,,,,,1.0,,1.0,1.0,5.0,,,1.0,1.0,1.0,,16.666666666666668,,,,1.0,1.0,1.0,1.0,,,,,0.3903,0.3903,11.2,,0.8333333333333334,,,,,,,,,,,1.0,1.0,,2.0,,,,,,,,,,,,,,1.0,2.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
