EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyCorner3FGA,HeaveAttempts,Corner3Assists,Travels,Loose Ball Fouls,BlockedLongMidRange,Defensive 3 Seconds Violations,OffShortMidRangeReboundPct,DefCorner3ReboundPct,PenaltyCorner3Frequency,BlockingFouls,Charge Fouls,Offensive Fouls,BlockingFoulsDrawn,Technical Free Throw Trips,Blocked3s,BlockedArc3,BlockedCorner3,BlockedShortMidRange,OffensiveGoaltends,3SecondViolations,ShortMidRangePctBlocked,PenaltyCorner3FGM,SecondChanceArc3FGM,Fg3aBlocked,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,DefensiveGoaltends,Corner3PctBlocked,on,Clear Path Fouls
101141,1610612755,Ersan Ilyasova,Ersan Ilyasova,101141,PHI,10736.0,179.0,39.0,363.0,359.0,148.0,172.0,46.0,722.0,13.0,22.0,5.0,6.0,6.0,9.0,3.0,6.0,3.0,10.0,1.0,2.0,1.0,1.0,8.0,16.0,1.0,4.0,7.0,19.0,38.0,9.0,18.0,9.0,74.0,374.0,6.0,8.0,1.0,2.0,4.0,19.0,8.0,15.0,4.0,7.0,2.0,30.0,24.0,14.0,24.0,3.0,8.0,16.0,8.0,1.0,12.0,3.0,15.0,3.0,6.0,2.0,4.0,33.0,4.0,6.0,2.0,7.0,15.0,1.0,23.0,12.0,35.0,1.0,6.0,5.0,1.0,4.0,2.0,3.0,4.0,1.0,1.0,1.0,8.0,1.0,6.0,16.0,21.0,24.0,5.0,4.0,5.0,13.0,2.0,1.0,4.0,1.0,3.0,2.0,2.0,2.0,2.0,30.0,147.0,1.0,2.0,0.631578947368421,0.8,0.8888888888888888,0.5,0.5,0.5714285714285714,0.5,0.5,0.75,0.5333333333333333,0.5803571428571429,0.75,0.6363636363636364,0.6065573770491803,0.7307692307692307,0.625,0.32142857142857145,0.02631578947368421,0.045454545454545456,16.78832116788321,0.5,0.07692307692307693,0.14285714285714285,0.1271186440677966,0.06,0.1320754716981132,0.0625,0.1286549707602339,0.06097560975609756,0.08571428571428572,0.08108108108108109,0.037037037037037035,0.2,0.13157894736842105,0.17073170731707318,0.07692307692307693,0.14893617021276595,0.038461538461538464,1.0,0.39285714285714285,0.5909090909090909,0.6190476190476191,0.6923076923076923,0.10714285714285714,0.5,0.5,0.6666666666666666,0.17857142857142858,0.3,0.3,0.3333333333333333,0.03571428571428571,0.5,0.5,1.0,0.2857142857142857,0.5,0.5,0.875,0.6,0.8333333333333334,0.2,0.1,1.0,1.0,0.1,0.4090909090909091,0.6666666666666666,0.3181818181818182,0.5714285714285714,0.7142857142857143,0.5,0.4944294642857142,0.5303833333333333,0.48985454545454554,0.08620689655172414,0.1,0.05555555555555555,0.25675675675675674,0.40540540540540543,6.89736842105263,25.54444444444444,0.40771349862258954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1626147,1610612755,Justin Anderson,Justin Anderson,1626147,PHI,12775.0,213.0,-24.0,421.0,425.0,174.0,163.0,46.0,846.0,9.0,20.0,,5.0,3.0,5.0,1.0,5.0,2.0,3.0,3.0,12.0,1.0,1.0,8.0,21.0,,3.0,9.0,12.0,28.0,11.0,33.0,8.0,65.0,469.0,,6.0,1.0,1.0,,3.0,3.0,7.0,3.0,13.0,4.0,19.0,16.0,8.0,30.0,3.0,,20.0,8.0,3.0,8.0,3.0,11.0,2.0,8.0,,,25.0,4.0,8.0,,9.0,12.0,3.0,24.0,12.0,36.0,3.0,7.0,6.0,1.0,1.0,1.0,1.0,3.0,,,,4.0,,1.0,11.0,19.0,8.0,2.0,,,9.0,3.0,,6.0,,,2.0,1.0,2.0,1.0,19.0,174.0,2.0,,0.6666666666666666,0.6666666666666666,0.9090909090909091,0.3333333333333333,1.0,0.23076923076923078,0.34375,0.42857142857142855,,0.42857142857142855,0.4672131147540984,0.21428571428571427,0.375,0.5078125,0.21428571428571427,0.4523809523809524,0.5409836065573771,0.10714285714285714,0.15,14.255765199161427,0.25,0.1875,,0.10526315789473684,0.06956521739130435,0.09782608695652174,0.05128205128205128,0.10194174757281553,0.06217616580310881,0.05,0.05714285714285714,0.04838709677419355,0.0625,0.07407407407407407,0.14,0.08108108108108109,0.1038961038961039,0.09375,0.5,0.32786885245901637,0.45,0.5294117647058824,0.6666666666666666,0.08196721311475409,0.2,0.2,1.0,0.04918032786885246,0.6666666666666666,0.6666666666666666,0.5,0.19672131147540983,0.25,0.25,0.6666666666666666,0.3442622950819672,0.38095238095238093,0.38095238095238093,1.0,0.7142857142857143,,,0.14285714285714285,1.0,1.0,,0.25,0.6,0.45,0.3333333333333333,0.8688524590163934,0.4,0.5428458333333334,0.6022399999999999,0.4987526315789474,0.09375,0.1935483870967742,,0.046153846153846156,0.2923076923076923,4.1535714285714285,26.145454545454545,0.41330166270783847,4.0,1.0,1.0,2.0,1.0,1.0,1.0,0.1,0.06666666666666667,0.2,,,,,,,,,,,,,,,,,,,,,,,,True,
1627732,1610612755,Ben Simmons,Ben Simmons,1627732,PHI,78363.0,1306.0,437.0,2682.0,2662.0,643.0,636.0,280.0,5344.0,180.0,244.0,22.0,35.0,29.0,38.0,61.0,145.0,5.0,15.0,,,,,,4.0,1.0,,3.0,246.0,404.0,,4.0,110.0,602.0,2708.0,25.0,41.0,,1.0,5.0,55.0,38.0,65.0,,3.0,60.0,136.0,182.0,310.0,,,34.0,3.0,,17.0,156.0,149.0,305.0,128.0,119.0,15.0,22.0,759.0,22.0,47.0,3.0,71.0,123.0,24.0,218.0,72.0,290.0,18.0,73.0,48.0,25.0,58.0,12.0,48.0,33.0,2.0,10.0,,91.0,4.0,20.0,43.0,107.0,149.0,1.0,1.0,6.0,181.0,12.0,,56.0,,40.0,22.0,9.0,30.0,15.0,132.0,624.0,12.0,22.0,0.3699186991869919,0.39737991266375544,,,,,,0.6089108910891089,0.6097560975609756,0.5846153846153846,0.6029411764705882,0.5952380952380952,0.5588235294117647,0.6107723577235772,0.5978260869565217,0.5964912280701754,0.00980392156862745,0.04207920792079208,0.05737704918032787,19.394544244843647,0.6373626373626373,0.27906976744186046,0.03529411764705882,0.14419695193434937,0.07099697885196375,0.13813229571984437,0.04772234273318872,0.14191660570592537,0.06144256455921639,0.06140350877192982,0.05847953216374269,0.04580152671755725,0.058823529411764705,0.10196078431372549,0.14106583072100312,0.1863799283154122,0.13425925925925927,0.1276595744680851,0.5,0.5980392156862745,0.7377049180327869,0.782608695652174,0.40555555555555556,0.3553921568627451,0.4206896551724138,0.4295774647887324,0.2786885245901639,0.03676470588235294,0.3333333333333333,0.3333333333333333,0.2,,,,,0.00980392156862745,,,,0.8333333333333334,0.6285714285714286,0.13636363636363635,,,,0.023809523809523808,0.5588235294117647,0.7631578947368421,0.04411764705882353,,0.6078431372549019,,0.5246051724137931,0.5806000000000001,0.5149181818181818,0.12389380530973451,0.125,,0.09136212624584718,0.22591362126245848,4.4584158415841575,40.25,0.23974645786726323,,1.0,21.0,4.0,4.0,3.0,,0.08745247148288973,0.15853658536585366,,4.0,5.0,5.0,3.0,1.0,8.0,7.0,1.0,10.0,2.0,1.0,0.020689655172413793,,,,,,,,,,,,True,
200755,1610612755,JJ Redick,JJ Redick,200755,PHI,79490.0,1325.0,374.0,2740.0,2708.0,756.0,773.0,283.0,5448.0,26.0,42.0,3.0,3.0,4.0,7.0,13.0,28.0,71.0,144.0,17.0,41.0,3.0,6.0,102.0,253.0,17.0,30.0,78.0,110.0,214.0,119.0,294.0,121.0,698.0,2777.0,13.0,17.0,11.0,23.0,11.0,70.0,29.0,54.0,34.0,89.0,58.0,218.0,174.0,46.0,321.0,36.0,4.0,252.0,102.0,9.0,81.0,39.0,120.0,33.0,62.0,13.0,6.0,279.0,4.0,1.0,,52.0,45.0,3.0,100.0,5.0,105.0,4.0,22.0,18.0,4.0,32.0,7.0,23.0,25.0,4.0,9.0,1.0,57.0,3.0,18.0,34.0,76.0,102.0,6.0,,4.0,136.0,7.0,2.0,22.0,15.0,22.0,3.0,1.0,3.0,2.0,209.0,742.0,8.0,14.0,0.7909090909090909,0.8055555555555556,0.8991596638655462,0.40476190476190477,0.4782608695652174,0.38202247191011235,0.4061433447098976,0.514018691588785,0.7647058823529411,0.5370370370370371,0.5679133858267716,0.7375,0.5594405594405595,0.6102150537634409,0.7608695652173914,0.6205882352941177,0.5787401574803149,0.04205607476635514,0.09523809523809523,19.99346618752042,0.5614035087719298,0.034482758620689655,,0.05016722408026756,0.0014903129657228018,0.10655737704918032,0.008130081300813009,0.07003610108303249,0.004299226139294927,,0.005263157894736842,0.009592326139088728,,0.043010752688172046,0.03353658536585366,0.07586206896551724,0.10096153846153846,0.015151515151515152,0.6666666666666666,0.08267716535433071,0.6190476190476191,0.6842105263157895,0.8846153846153846,0.05511811023622047,0.4642857142857143,0.5,0.6153846153846154,0.28346456692913385,0.4930555555555556,0.5035460992907801,0.7887323943661971,0.08070866141732283,0.4146341463414634,0.4146341463414634,1.0,0.49803149606299213,0.4031620553359684,0.4063745019920319,0.8823529411764706,0.075,1.0,0.6666666666666666,0.15,0.5,1.0,0.425,0.04895104895104895,0.5714285714285714,0.5454545454545454,0.38461538461538464,0.6614173228346457,0.40476190476190477,0.4941568047337278,0.48129782608695654,0.4743309859154929,0.06902985074626866,0.09606986899563319,0.048859934853420196,0.10028653295128939,0.3123209169054441,14.518691588785046,25.831972789115646,0.2759124087591241,11.0,1.0,6.0,5.0,3.0,,,,0.1388888888888889,0.07692307692307693,1.0,,6.0,,17.0,,,,2.0,,,0.07142857142857142,4.0,8.0,2.0,0.006802721088435374,0.020833333333333332,0.007905138339920948,0.47058823529411764,0.625,0.36363636363636365,,,True,
203954,1610612755,Joel Embiid,Joel Embiid,203954,PHI,114741.0,1912.0,487.0,3906.0,3873.0,1053.0,1076.0,421.0,7779.0,238.0,342.0,43.0,69.0,79.0,108.0,124.0,310.0,82.0,190.0,4.0,13.0,2.0,3.0,62.0,201.0,17.0,11.0,57.0,444.0,842.0,66.0,214.0,359.0,1445.0,3977.0,58.0,106.0,5.0,20.0,56.0,187.0,117.0,206.0,12.0,62.0,173.0,443.0,390.0,498.0,183.0,15.0,70.0,201.0,62.0,73.0,126.0,73.0,199.0,55.0,71.0,16.0,39.0,471.0,43.0,96.0,4.0,179.0,315.0,52.0,546.0,143.0,689.0,24.0,40.0,30.0,10.0,119.0,24.0,51.0,113.0,19.0,68.0,2.0,232.0,17.0,57.0,99.0,209.0,410.0,1.0,14.0,7.0,467.0,41.0,,199.0,,56.0,109.0,57.0,111.0,69.0,441.0,1034.0,15.0,49.0,0.4391891891891892,0.4767726161369193,0.9242424242424242,0.308411214953271,0.25,0.1935483870967742,0.308411214953271,0.5273159144893111,0.5471698113207547,0.5679611650485437,0.5142045454545454,0.5198412698412699,0.503731343283582,0.5688976377952756,0.5880503144654088,0.5875331564986738,0.20265151515151514,0.08669833729216152,0.09941520467836257,34.16856492027335,0.5129310344827587,0.4094488188976378,0.03418803418803419,0.25382755842062854,0.09795918367346938,0.24895688456189152,0.06125356125356125,0.25204081632653064,0.08263971462544589,0.13003095975232198,0.044444444444444446,0.06408094435075885,0.045871559633027525,0.20526315789473684,0.2807017543859649,0.2691358024691358,0.2512479201331115,0.05139186295503212,0.6216216216216216,0.32386363636363635,0.695906432748538,0.7727272727272727,0.5882352941176471,0.2935606060606061,0.4,0.45255474452554745,0.25806451612903225,0.17992424242424243,0.43157894736842106,0.4385026737967914,0.2804878048780488,0.01231060606060606,0.3076923076923077,0.3076923076923077,1.0,0.1903409090909091,0.30845771144278605,0.31,0.9193548387096774,0.5476190476190477,0.6231884057971014,0.16279069767441862,0.023809523809523808,0.6666666666666666,1.0,0.1349206349206349,0.40298507462686567,0.7314814814814815,0.2126865671641791,0.19298245614035087,0.5265151515151515,0.30845771144278605,0.4877014678030303,0.5357263440860214,0.4896231343283581,0.16392092257001648,0.199,,0.12941176470588237,0.3065743944636678,7.977909738717339,25.80654205607477,0.2695852534562212,5.0,,18.0,16.0,18.0,2.0,1.0,0.10852713178294573,0.23728813559322035,0.018656716417910446,,17.0,24.0,2.0,,2.0,1.0,1.0,50.0,1.0,2.0,0.11612903225806452,1.0,3.0,1.0,0.004672897196261682,0.015789473684210527,0.004975124378109453,0.17647058823529413,0.6666666666666666,0.2,3.0,,True,
204456,1610612755,T.J. McConnell,T.J. McConnell,204456,PHI,45508.0,758.0,89.0,1546.0,1533.0,561.0,583.0,168.0,3079.0,32.0,43.0,1.0,1.0,10.0,15.0,23.0,51.0,10.0,26.0,9.0,12.0,1.0,1.0,5.0,17.0,2.0,2.0,9.0,65.0,120.0,14.0,29.0,18.0,190.0,1604.0,4.0,5.0,2.0,3.0,,14.0,23.0,51.0,6.0,14.0,14.0,78.0,36.0,94.0,42.0,,,15.0,5.0,10.0,72.0,53.0,125.0,41.0,47.0,11.0,14.0,303.0,6.0,11.0,,29.0,44.0,5.0,78.0,17.0,95.0,,37.0,29.0,8.0,23.0,7.0,20.0,23.0,4.0,3.0,5.0,46.0,3.0,16.0,25.0,53.0,25.0,,1.0,7.0,21.0,1.0,,4.0,,6.0,3.0,,3.0,1.0,73.0,552.0,9.0,3.0,0.27692307692307694,0.27692307692307694,1.0,0.4827586206896552,0.6666666666666666,0.42857142857142855,0.5185185185185185,0.5416666666666666,0.8,0.45098039215686275,0.5771812080536913,0.875,0.49230769230769234,0.5949367088607594,0.875,0.5342465753424658,0.19463087248322147,0.08333333333333333,0.06976744186046512,11.764705882352942,0.5,0.08333333333333333,,0.08764940239043825,0.027989821882951654,0.10820895522388059,0.021660649819494584,0.09480519480519481,0.025373134328358207,0.02564102564102564,0.03389830508474576,0.021739130434782608,0.02127659574468085,0.0935672514619883,0.06395348837209303,0.1069182389937107,0.11009174311926606,,0.3333333333333333,0.28859060402684567,0.7441860465116279,0.8,0.3125,0.3422818791946309,0.45098039215686275,0.5,0.17391304347826086,0.174496644295302,0.38461538461538464,0.4166666666666667,0.4,0.08053691275167785,0.75,0.75,1.0,0.11409395973154363,0.29411764705882354,0.29411764705882354,1.0,0.125,1.0,,0.125,1.0,1.0,0.25,0.23076923076923078,0.6666666666666666,0.13846153846153847,0.2222222222222222,0.48322147651006714,0.3333333333333333,0.4700384353741497,0.44517499999999993,0.45207857142857144,0.02631578947368421,0.032520325203252036,,0.07368421052631578,0.4105263157894737,8.308333333333334,27.2551724137931,0.3628719275549806,5.0,2.0,12.0,5.0,1.0,1.0,,0.02531645569620253,0.1,0.07692307692307693,,,,,2.0,,,,2.0,,,0.09803921568627451,4.0,1.0,,,0.07692307692307693,,0.5,1.0,0.8,,,True,
201158,1610612755,Marco Belinelli,Marco Belinelli,201158,PHI,11093.0,185.0,52.0,367.0,371.0,120.0,108.0,56.0,738.0,9.0,14.0,1.0,1.0,2.0,3.0,1.0,1.0,4.0,11.0,2.0,8.0,,1.0,6.0,20.0,1.0,4.0,6.0,14.0,26.0,8.0,28.0,11.0,63.0,385.0,1.0,1.0,1.0,2.0,1.0,6.0,2.0,3.0,4.0,10.0,2.0,18.0,24.0,4.0,24.0,,,20.0,6.0,,4.0,4.0,8.0,2.0,3.0,1.0,,20.0,1.0,1.0,,2.0,6.0,,8.0,2.0,10.0,1.0,2.0,1.0,1.0,3.0,3.0,3.0,4.0,1.0,,,7.0,,3.0,5.0,11.0,9.0,,1.0,,13.0,1.0,,1.0,3.0,1.0,,,,,18.0,119.0,3.0,1.0,0.8571428571428571,0.8571428571428571,1.0,0.2857142857142857,0.5,0.4,0.2857142857142857,0.5384615384615384,1.0,0.6666666666666666,0.48148148148148145,0.8333333333333334,0.6153846153846154,0.5344827586206896,0.8333333333333334,0.6428571428571429,0.5185185185185185,,,15.151515151515152,0.42857142857142855,,,0.05309734513274336,0.010638297872340425,0.03571428571428571,0.012987012987012988,0.047337278106508875,0.011695906432748537,,,,0.08333333333333333,0.027777777777777776,0.04878048780487805,0.08333333333333333,0.02040816326530612,0.03225806451612903,,0.25925925925925924,0.6428571428571429,0.6428571428571429,1.0,0.018518518518518517,1.0,1.0,1.0,0.2037037037037037,0.36363636363636365,0.36363636363636365,0.5,0.14814814814814814,0.25,0.25,1.0,0.37037037037037035,0.3,0.3,1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,,,0.3333333333333333,0.23076923076923078,0.6666666666666666,0.46153846153846156,0.6666666666666666,0.7777777777777778,0.3,0.516437962962963,0.5591999999999999,0.5360538461538462,0.07017543859649122,0.038461538461538464,0.0967741935483871,0.09523809523809523,0.2857142857142857,9.765384615384617,25.346428571428568,0.32697547683923706,4.0,,2.0,,1.0,,,0.034482758620689655,0.14285714285714285,0.3076923076923077,,,,,1.0,,,,,,,,,1.0,,,,,1.0,1.0,,,,True,
203496,1610612755,Robert Covington,Robert Covington,203496,PHI,76728.0,1279.0,436.0,2597.0,2574.0,543.0,534.0,287.0,5171.0,43.0,72.0,6.0,10.0,9.0,12.0,6.0,17.0,8.0,24.0,12.0,27.0,,3.0,79.0,207.0,22.0,17.0,39.0,57.0,113.0,91.0,234.0,55.0,442.0,2578.0,8.0,14.0,14.0,25.0,,58.0,12.0,21.0,17.0,42.0,14.0,89.0,102.0,12.0,264.0,9.0,6.0,205.0,79.0,13.0,53.0,30.0,83.0,25.0,41.0,7.0,5.0,196.0,10.0,11.0,2.0,71.0,101.0,6.0,178.0,23.0,201.0,6.0,61.0,38.0,23.0,31.0,8.0,25.0,20.0,4.0,6.0,1.0,51.0,2.0,13.0,70.0,109.0,55.0,1.0,4.0,6.0,62.0,3.0,2.0,21.0,5.0,5.0,36.0,18.0,36.0,17.0,83.0,528.0,9.0,1.0,0.8947368421052632,0.9444444444444444,0.967032967032967,0.3888888888888889,0.56,0.40476190476190477,0.3922413793103448,0.504424778761062,0.5714285714285714,0.5714285714285714,0.5576368876080692,0.7435897435897436,0.5952380952380952,0.5911528150134048,0.7435897435897436,0.6285714285714286,0.6743515850144092,0.11504424778761062,0.1111111111111111,14.456596035543404,0.6078431372549019,0.0821917808219178,0.02702702702702703,0.12198067632850242,0.016272189349112426,0.1457905544147844,0.02237136465324385,0.13079847908745248,0.018699910952804988,0.021645021645021644,0.016853932584269662,0.025974025974025976,,0.11023622047244094,0.1054421768707483,0.15,0.145679012345679,0.0335195530726257,0.4722222222222222,0.207492795389049,0.5972222222222222,0.671875,0.8604651162790697,0.04899135446685879,0.35294117647058826,0.46153846153846156,1.0,0.069164265129683,0.3333333333333333,0.34782608695652173,1.0,0.07780979827089338,0.4444444444444444,0.46153846153846156,1.0,0.5965417867435159,0.38164251207729466,0.3872549019607843,0.9620253164556962,0.2564102564102564,0.6,0.5,0.07692307692307693,,,0.5641025641025641,0.19047619047619047,0.75,0.6190476190476191,0.4358974358974359,0.8818443804034583,0.3853658536585366,0.5380317391304349,0.5471086956521739,0.5231713114754097,0.07065217391304347,0.16030534351145037,0.02109704641350211,0.13122171945701358,0.20135746606334842,6.414159292035398,26.13418803418803,0.209087408548325,3.0,2.0,5.0,5.0,2.0,6.0,,0.011235955056179775,0.14634146341463414,0.047619047619047616,2.0,,,1.0,2.0,,,,12.0,,,0.23529411764705882,,14.0,4.0,0.017094017094017096,0.041666666666666664,0.014492753623188406,0.6363636363636364,0.7857142857142857,,,0.037037037037037035,True,
1627789,1610612755,Timothe Luwawu-Cabarrot,Timothe Luwawu-Cabarrot,1627789,PHI,21988.0,366.0,96.0,749.0,736.0,209.0,215.0,85.0,1485.0,14.0,28.0,,1.0,5.0,8.0,1.0,6.0,,4.0,10.0,25.0,2.0,4.0,19.0,50.0,7.0,4.0,14.0,15.0,38.0,29.0,75.0,15.0,132.0,727.0,1.0,3.0,4.0,11.0,,14.0,5.0,12.0,7.0,21.0,2.0,33.0,30.0,,84.0,3.0,,50.0,19.0,7.0,18.0,7.0,25.0,6.0,10.0,5.0,3.0,57.0,2.0,2.0,1.0,10.0,18.0,,28.0,5.0,33.0,1.0,5.0,4.0,1.0,6.0,4.0,3.0,10.0,1.0,3.0,2.0,16.0,1.0,6.0,23.0,39.0,22.0,1.0,1.0,3.0,18.0,2.0,,9.0,,1.0,3.0,3.0,3.0,2.0,33.0,209.0,5.0,1.0,1.0,1.0,0.9655172413793104,0.38666666666666666,0.36363636363636365,0.3333333333333333,0.38666666666666666,0.39473684210526316,0.3333333333333333,0.4166666666666667,0.5176991150442478,0.5,0.4696969696969697,0.5454545454545454,0.5,0.4714285714285714,0.6637168141592921,0.18421052631578946,0.17857142857142858,16.174734356552538,0.375,,0.0625,0.072,0.01098901098901099,0.07142857142857142,0.012987012987012988,0.07179487179487179,0.011904761904761904,0.014925373134328358,,0.008064516129032258,0.03333333333333333,0.057971014492753624,0.041237113402061855,0.11904761904761904,0.06956521739130435,0.016666666666666666,0.6666666666666666,0.24778761061946902,0.5,0.6086956521739131,1.0,0.05309734513274336,0.16666666666666666,0.25,1.0,0.035398230088495575,,,,0.22123893805309736,0.4,0.4,1.0,0.4424778761061947,0.38,0.38,0.9473684210526315,0.07142857142857142,,,0.2857142857142857,0.5,1.0,0.5,0.24242424242424243,0.625,0.42424242424242425,0.2857142857142857,0.911504424778761,0.38,0.5450752212389381,0.5641722222222223,0.5273848484848483,0.075,0.2,,0.10606060606060606,0.25,4.747368421052631,25.001333333333324,0.27903871829105475,7.0,,1.0,,,,,0.0125,0.08,0.21212121212121213,,1.0,2.0,,,,,,,,,0.3333333333333333,3.0,2.0,,,,,0.2857142857142857,1.0,0.42857142857142855,,,True,
1628365,1610612755,Markelle Fultz,Markelle Fultz,1628365,PHI,1874.0,31.0,4.0,72.0,69.0,25.0,38.0,6.0,141.0,3.0,6.0,,1.0,,1.0,2.0,8.0,,,,,,,,,,,,5.0,14.0,,,2.0,12.0,68.0,,3.0,,,,,1.0,3.0,,,2.0,4.0,8.0,2.0,,,,,,4.0,7.0,2.0,9.0,2.0,4.0,2.0,1.0,20.0,,2.0,,1.0,3.0,,4.0,2.0,6.0,,1.0,1.0,,2.0,,,1.0,1.0,2.0,,3.0,,1.0,2.0,4.0,6.0,1.0,,1.0,2.0,,,1.0,,,1.0,1.0,1.0,,4.0,25.0,,,0.8,0.8,,,,,,0.35714285714285715,,0.3333333333333333,0.35714285714285715,,0.3333333333333333,0.4,,0.5,,0.2857142857142857,0.16666666666666666,22.78481012658228,0.6666666666666666,,,0.16666666666666666,0.1111111111111111,0.07692307692307693,,0.12903225806451613,0.06666666666666667,0.14285714285714285,,,,0.1111111111111111,0.25,0.2,0.07692307692307693,,,0.42857142857142855,0.5,0.6,1.0,0.5714285714285714,0.25,0.4,0.5,,,,,,,,,,,,,0.3333333333333333,,,,,,,0.3333333333333333,,,,0.42857142857142855,,0.4824642857142857,0.42183333333333334,0.46436666666666665,0.06666666666666667,0.06666666666666667,,,0.3333333333333333,5.778571428571429,,0.3472222222222222,,,,,,,,0.1,,,,,,,,,,,,,,0.375,,,,,,,,,,,,True,
