EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Charge Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,StepOutOfBoundsTurnovers,Travels,Loose Ball Fouls,Blocked3s,BlockedArc3,OffensiveGoaltends,OffAtRimReboundPct,HeaveAttempts,FTOffRebounds,BlockedLongMidRange,DefensiveGoaltends,OffFTReboundPct,SecondChanceAtRimPctAssisted,3SecondViolations,Defensive 3 Seconds Violations,OffCorner3ReboundPct,BlockedCorner3,on,Clear Path Fouls
1626164,1610612756,Devin Booker,Devin Booker,1626164,PHX,34177.0,570,-87,1225,1214,402,449,131,2439,28.0,60.0,1.0,2.0,12.0,24.0,28.0,81.0,33.0,64.0,11.0,17.0,2.0,2.0,3.0,5.0,36.0,99.0,4.0,5.0,8.0,36.0,89.0,205.0,47.0,116.0,97.0,416,1374,5.0,14.0,6.0,7.0,7.0,35.0,30.0,65.0,11.0,41.0,53.0,146.0,70.0,108.0,96.0,45.0,4.0,99.0,36.0,14.0,2.0,40.0,25.0,65.0,18.0,7.0,33.0,6.0,1.0,155.0,3.0,4.0,20.0,41.0,4.0,65,7.0,72,7.0,17.0,10.0,7.0,34.0,9.0,22.0,18.0,1.0,12.0,52.0,1.0,17.0,11.0,2.0,41.0,1.0,5.0,98,2.0,2.0,4.0,4.0,113,10.0,1.0,5.0,34,6.0,18.0,3.0,2.0,1.0,3.0,1.0,146.0,400,6.0,15.0,0.39325842696629215,0.40229885057471265,0.6808510638297872,0.4051724137931034,0.8571428571428571,0.2682926829268293,0.4051724137931034,0.43414634146341463,0.35714285714285715,0.46153846153846156,0.4968847352024922,0.6666666666666666,0.4386792452830189,0.5597826086956522,0.7291666666666666,0.5410447761194029,0.3613707165109034,0.017241379310344827,0.06829268292682927,0.1,0.07407407407407407,0.03125,0.058823529411764705,0.010101010101010102,30.51094890510949,0.6538461538461539,0.1111111111111111,0.12023460410557185,0.010256410256410256,0.08695652173913043,0.015957446808510637,0.10683012259194395,0.012110726643598616,0.012578616352201259,0.021052631578947368,0.02040816326530612,0.07246376811594203,0.14678899082568808,0.1595744680851064,0.08284023668639054,0.09836065573770492,0.041916167664670656,0.3333333333333333,0.18691588785046728,0.4666666666666667,0.5185185185185185,0.39285714285714285,0.2523364485981308,0.345679012345679,0.37333333333333335,0.39285714285714285,0.19937694704049844,0.515625,0.532258064516129,0.3939393939393939,0.0529595015576324,0.6470588235294118,0.6875,1.0,0.308411214953271,0.36363636363636365,0.3673469387755102,0.5833333333333334,0.09523809523809523,0.5,0.09523809523809523,1.0,1.0,0.23809523809523808,0.8,1.0,0.22641509433962265,0.5,0.04716981132075472,0.6,0.33962264150943394,0.2222222222222222,0.5482866043613707,0.36363636363636365,0.4975875389408099,0.4741722222222222,0.49618537735849044,0.11428571428571428,0.14847161572052403,0.049586776859504134,0.08413461538461539,0.35096153846153844,10.000487804878048,25.687068965517245,0.32816326530612244,,,,,,,,,,,,,,,,,,True,
1627733,1610612756,Dragan Bender,Dragan Bender,1627733,PHX,45865.0,764,-164,1585,1591,371,488,188,3176,15.0,24.0,4.0,5.0,5.0,7.0,4.0,16.0,2.0,12.0,14.0,41.0,2.0,2.0,4.0,10.0,33.0,92.0,2.0,4.0,9.0,21.0,21.0,52.0,47.0,133.0,11.0,194,1803,4.0,7.0,4.0,6.0,3.0,23.0,6.0,15.0,13.0,31.0,5.0,56.0,20.0,22.0,141.0,,8.0,92.0,33.0,5.0,1.0,26.0,8.0,34.0,6.0,2.0,8.0,10.0,8.0,76.0,5.0,7.0,46.0,56.0,9.0,111,12.0,123,1.0,8.0,3.0,5.0,19.0,5.0,15.0,16.0,1.0,4.0,35.0,2.0,3.0,37.0,2.0,55.0,1.0,1.0,18,,3.0,3.0,,15,1.0,,,7,,1.0,21.0,18.0,3.0,22.0,13.0,56.0,370,8.0,1.0,0.47619047619047616,0.5882352941176471,1.0,0.3533834586466165,0.6666666666666666,0.41935483870967744,0.3533834586466165,0.40384615384615385,0.5714285714285714,0.4,0.4945945945945946,0.7692307692307693,0.5543478260869565,0.5052083333333334,0.7666666666666667,0.5714285714285714,0.7189189189189189,0.007518796992481203,0.09615384615384616,0.125,0.125,,0.024390243902439025,,12.667410714285714,0.5428571428571428,0.19148936170212766,0.11889596602972399,0.014705882352941176,0.1602787456445993,0.017123287671232876,0.1345646437994723,0.015625,0.01775147928994083,0.017094017094017096,0.02252252252252252,0.12365591397849462,0.10273972602739725,0.12949640287769784,0.15510204081632653,0.19047619047619047,0.009009009009009009,0.5909090909090909,0.12972972972972974,0.625,0.7142857142857143,0.5333333333333333,0.08648648648648649,0.25,0.2857142857142857,0.25,0.06486486486486487,0.16666666666666666,0.16666666666666666,0.5,0.22162162162162163,0.34146341463414637,0.35,1.0,0.4972972972972973,0.358695652173913,0.358695652173913,1.0,0.38461538461538464,0.8,0.15384615384615385,1.0,1.0,0.3076923076923077,0.5,1.0,0.15217391304347827,0.7142857142857143,0.21739130434782608,0.4,0.45652173913043476,0.42857142857142855,0.8486486486486486,0.358695652173913,0.5439413513513512,0.5490318181818182,0.5375467391304347,0.03664921465968586,0.1206896551724138,,0.11855670103092783,0.28865979381443296,7.3403846153846155,24.669924812030075,0.23406940063091483,1.0,5.0,1.0,1.0,1.0,1.0,0.010526315789473684,,,,,,,,,,,True,
1627755,1610612756,Tyler Ulis,Tyler Ulis,1627755,PHX,29319.0,489,-57,1009,1005,336,291,127,2014,10.0,30.0,1.0,2.0,4.0,12.0,38.0,73.0,30.0,58.0,1.0,2.0,,,,,8.0,33.0,1.0,2.0,4.0,13.0,78.0,161.0,9.0,35.0,36.0,219,1143,4.0,11.0,1.0,2.0,,11.0,27.0,54.0,4.0,13.0,18.0,84.0,18.0,138.0,12.0,15.0,,31.0,8.0,15.0,1.0,77.0,27.0,104.0,21.0,6.0,66.0,6.0,5.0,235.0,1.0,5.0,14.0,22.0,,36,6.0,42,1.0,29.0,19.0,10.0,32.0,9.0,27.0,14.0,2.0,5.0,46.0,2.0,12.0,11.0,2.0,34.0,,1.0,41,1.0,,5.0,5.0,46,1.0,,1.0,16,,7.0,2.0,1.0,1.0,2.0,,84.0,334,4.0,6.0,0.11538461538461539,0.11538461538461539,0.4444444444444444,0.2571428571428571,0.5,0.3076923076923077,0.2727272727272727,0.484472049689441,0.36363636363636365,0.5,0.46683673469387754,0.4230769230769231,0.4925373134328358,0.5,0.4230769230769231,0.5316455696202531,0.17857142857142858,0.02857142857142857,0.09316770186335403,0.3,0.0410958904109589,0.05172413793103448,0.5,,22.817631806395852,0.6956521739130435,,0.07457627118644068,0.01639344262295082,0.08139534883720931,0.005917159763313609,0.07708779443254818,0.012658227848101266,0.01818181818181818,0.025,0.0072992700729927005,0.08256880733944955,0.09009009009009009,0.04,0.072992700729927,0.11428571428571428,0.011494252873563218,,0.15306122448979592,0.3333333333333333,0.47619047619047616,0.1,0.37244897959183676,0.5205479452054794,0.5428571428571428,0.07894736842105263,0.29591836734693877,0.5172413793103449,0.5454545454545454,0.16666666666666666,0.01020408163265306,0.5,1.0,1.0,0.1683673469387755,0.24242424242424243,0.24242424242424243,0.375,0.15384615384615385,0.5,,,,0.15384615384615385,0.5,,0.1791044776119403,0.3333333333333333,,,0.19402985074626866,0.3076923076923077,0.33163265306122447,0.25806451612903225,0.45036874999999993,0.44348,0.44682,0.07582938388625593,0.09090909090909091,,0.0502283105022831,0.3835616438356164,11.408074534161491,28.342857142857138,0.3330029732408325,,1.0,,,,,0.008695652173913044,2.0,,,,,,,,,,True,
1628367,1610612756,Josh Jackson,Josh Jackson,1628367,PHX,39792.0,663,-258,1411,1412,499,567,169,2823,65.0,106.0,15.0,23.0,18.0,37.0,27.0,86.0,14.0,48.0,4.0,19.0,,1.0,2.0,5.0,15.0,54.0,1.0,2.0,6.0,20.0,106.0,240.0,19.0,73.0,69.0,338,1634,20.0,34.0,1.0,3.0,6.0,49.0,29.0,70.0,8.0,25.0,39.0,121.0,66.0,146.0,57.0,,22.0,53.0,15.0,24.0,,27.0,11.0,38.0,6.0,5.0,22.0,5.0,,87.0,9.0,24.0,42.0,46.0,6.0,94,34.0,128,12.0,31.0,16.0,15.0,28.0,9.0,12.0,26.0,5.0,16.0,54.0,3.0,18.0,36.0,3.0,84.0,5.0,2.0,82,1.0,4.0,1.0,10.0,108,6.0,,,47,,10.0,10.0,7.0,2.0,10.0,6.0,121.0,497,13.0,11.0,0.3113207547169811,0.3473684210526316,1.0,0.2602739726027397,0.3333333333333333,0.32,0.2638888888888889,0.44166666666666665,0.5882352941176471,0.4142857142857143,0.42971246006389774,0.581081081081081,0.43157894736842106,0.4642857142857143,0.5833333333333334,0.4879032258064516,0.23322683706070288,,0.1,0.12264150943396226,0.09302325581395349,0.0625,,,26.0625,0.5185185185185185,0.125,0.11219512195121951,0.05393258426966292,0.1596958174904943,0.0375,0.13075780089153047,0.04817518248175182,0.05555555555555555,0.01834862385321101,0.046153846153846156,0.07878787878787878,0.09243697478991597,0.1746031746031746,0.1461187214611872,0.22727272727272727,0.07407407407407407,0.6,0.33865814696485624,0.6132075471698113,0.6989247311827957,0.36923076923076925,0.2747603833865815,0.313953488372093,0.34615384615384615,0.14814814814814814,0.15335463258785942,0.2916666666666667,0.3111111111111111,0.35714285714285715,0.06070287539936102,0.21052631578947367,0.21052631578947367,1.0,0.17252396166134185,0.2777777777777778,0.2777777777777778,1.0,0.6216216216216216,0.6521739130434783,0.02702702702702703,,,0.05405405405405406,0.5,1.0,0.3894736842105263,0.4864864864864865,0.05263157894736842,0.4,0.21052631578947367,0.3,0.5718849840255591,0.2830188679245283,0.5242491987179487,0.6003200000000001,0.5338015957446808,0.1327683615819209,0.16725978647686832,,0.14497041420118342,0.35798816568047337,7.22958333333333,25.245205479452054,0.35364989369241673,,5.0,2.0,,,,0.07471264367816093,1.0,1.0,1.0,1.0,0.017543859649122806,0.13333333333333333,,,,,True,
203458,1610612756,Alex Len,Alex Len,203458,PHX,83787.0,1396,-261,2922,2912,899,1030,341,5834,188.0,306.0,60.0,109.0,61.0,104.0,21.0,49.0,4.0,20.0,,,,,,,1.0,3.0,,,,,213.0,375.0,1.0,3.0,158.0,587,3312,64.0,118.0,,,39.0,167.0,66.0,118.0,,,73.0,205.0,288.0,138.0,3.0,,92.0,3.0,1.0,43.0,,50.0,32.0,82.0,22.0,10.0,25.0,8.0,17.0,196.0,47.0,119.0,111.0,199.0,33.0,343,175.0,518,23.0,27.0,25.0,2.0,36.0,6.0,25.0,43.0,4.0,11.0,79.0,5.0,17.0,76.0,2.0,158.0,2.0,24.0,190,,18.0,2.0,2.0,231,28.0,,,111,,19.0,61.0,40.0,21.0,61.0,32.0,205.0,895,19.0,18.0,0.676056338028169,0.8622754491017964,1.0,0.3333333333333333,,,0.3333333333333333,0.568,0.5423728813559322,0.559322033898305,0.5674603174603174,0.5423728813559322,0.559322033898305,0.6114583333333333,0.5798611111111112,0.6327160493827161,0.007936507936507936,,0.11466666666666667,0.1111111111111111,0.14285714285714285,0.1,,,16.898849182313747,0.45569620253164556,0.34375,0.235781990521327,0.13553530751708429,0.21637426900584794,0.09381237524950099,0.22844509948415623,0.12037708484408992,0.138801261829653,0.059907834101382486,0.09183673469387756,0.22018348623853212,0.24528301886792453,0.24603174603174602,0.22794117647058823,0.17142857142857143,0.19008264462809918,0.5245901639344263,0.8095238095238095,0.6143790849673203,0.6911764705882353,0.6648936170212766,0.12962962962962962,0.42857142857142855,0.5,0.8095238095238095,0.05291005291005291,0.2,0.2222222222222222,0.5,,,,,0.007936507936507936,0.3333333333333333,0.3333333333333333,1.0,0.923728813559322,0.5504587155963303,,,,,,,0.8813559322033898,0.5865384615384616,,,,,0.8174603174603174,0.3333333333333333,0.5908779100529101,0.6292904255319148,0.6046330508474578,0.24078091106290672,0.2423580786026201,,0.28449744463373083,0.3492333901192504,3.012000000000002,25.133333333333336,0.3076659822039699,,2.0,25.0,,,1.0,0.18023255813953487,,9.0,,1.0,0.08333333333333333,0.11666666666666667,3.0,4.0,0.10091743119266056,,True,
203584,1610612756,Troy Daniels,Troy Daniels,203584,PHX,42971.0,716,-179,1473,1464,414,558,179,2937,4.0,10.0,2.0,2.0,,2.0,10.0,22.0,14.0,29.0,22.0,48.0,2.0,4.0,5.0,9.0,54.0,152.0,3.0,11.0,11.0,36.0,28.0,61.0,76.0,200.0,27.0,311,1710,5.0,9.0,5.0,15.0,,25.0,5.0,10.0,16.0,45.0,10.0,68.0,44.0,12.0,219.0,9.0,2.0,152.0,54.0,3.0,3.0,20.0,6.0,26.0,2.0,4.0,12.0,5.0,3.0,58.0,2.0,2.0,11.0,31.0,3.0,45,4.0,49,1.0,9.0,7.0,2.0,15.0,3.0,11.0,17.0,2.0,4.0,32.0,3.0,7.0,24.0,1.0,60.0,,6.0,22,,,,,29,,,1.0,3,6.0,2.0,2.0,2.0,,2.0,2.0,68.0,413,6.0,2.0,0.7857142857142857,0.8148148148148148,0.9605263157894737,0.38,0.3333333333333333,0.35555555555555557,0.38,0.45901639344262296,0.5555555555555556,0.5,0.5440613026819924,0.5208333333333334,0.5272727272727272,0.5698529411764706,0.5208333333333334,0.5666666666666667,0.7662835249042146,0.015,0.04918032786885246,0.1,0.09090909090909091,,0.020833333333333332,0.013157894736842105,18.192698982645123,0.46875,0.05660377358490566,0.07363420427553444,0.004796163069544364,0.04417670682730924,0.006688963210702341,0.0626865671641791,0.00558659217877095,0.006756756756756757,0.01098901098901099,0.008583690987124463,0.07741935483870968,0.05970149253731343,0.08333333333333333,0.04081632653061224,0.05660377358490566,0.006756756756756757,1.0,0.038314176245210725,0.4,0.4444444444444444,0.75,0.0842911877394636,0.45454545454545453,0.5,0.8,0.1111111111111111,0.4827586206896552,0.4827586206896552,0.7857142857142857,0.1839080459770115,0.4583333333333333,0.46808510638297873,0.9545454545454546,0.5823754789272031,0.35526315789473684,0.36,0.9629629629629629,0.08333333333333333,1.0,0.16666666666666666,0.5,1.0,0.4583333333333333,0.2727272727272727,1.0,0.03636363636363636,,0.16363636363636364,0.5555555555555556,0.6545454545454545,0.3055555555555556,0.8045977011494253,0.35526315789473684,0.5172825670498084,0.5157961538461537,0.5055972727272728,0.03333333333333333,0.046875,0.02912621359223301,0.08038585209003216,0.21864951768488747,12.981967213114753,25.360999999999994,0.28105906313645623,2.0,3.0,1.0,,,,,,,,,,0.5,,,,,True,
203933,1610612756,T.J. Warren,T.J. Warren,203933,PHX,35171.0,586,-104,1216,1223,371,391,137,2439,79.0,117.0,14.0,24.0,21.0,32.0,42.0,99.0,19.0,55.0,2.0,10.0,,,1.0,2.0,2.0,10.0,,2.0,,3.0,140.0,271.0,4.0,20.0,65.0,357,1395,20.0,34.0,,2.0,5.0,45.0,32.0,60.0,1.0,5.0,26.0,93.0,160.0,120.0,12.0,,22.0,10.0,2.0,19.0,,8.0,11.0,19.0,9.0,2.0,5.0,3.0,,49.0,5.0,22.0,22.0,31.0,5.0,58,28.0,86,8.0,13.0,8.0,5.0,4.0,2.0,3.0,14.0,2.0,1.0,18.0,,5.0,21.0,,47.0,3.0,1.0,69,1.0,3.0,1.0,7.0,88,12.0,,2.0,44,,5.0,11.0,7.0,1.0,14.0,9.0,90.0,369,3.0,3.0,0.5714285714285714,0.6201550387596899,1.0,0.2,,0.2,0.2,0.5166051660516605,0.5882352941176471,0.5333333333333333,0.5017182130584192,0.5555555555555556,0.5153846153846153,0.5426829268292683,0.5921052631578947,0.5679012345679012,0.06872852233676977,,0.07011070110701106,0.09401709401709402,0.0707070707070707,0.01818181818181818,,,25.255474452554747,0.2222222222222222,0.1282051282051282,0.08136482939632546,0.058981233243967826,0.10628019323671498,0.026455026455026454,0.09013605442176871,0.04804270462633452,0.061224489795918366,0.030612244897959183,0.027586206896551724,0.08333333333333333,0.0782608695652174,0.08181818181818182,0.11585365853658537,0.06976744186046512,0.0625,0.6428571428571429,0.4020618556701031,0.6752136752136753,0.7452830188679245,0.6075949367088608,0.3402061855670103,0.42424242424242425,0.45652173913043476,0.4523809523809524,0.18900343642611683,0.34545454545454546,0.35185185185185186,0.6842105263157895,0.03436426116838488,0.2,0.2,1.0,0.03436426116838488,0.2,0.2,1.0,0.6666666666666666,0.5833333333333334,,,,0.05555555555555555,,,0.49230769230769234,0.65625,0.03076923076923077,0.5,0.046153846153846156,,0.47079037800687284,0.2,0.5132347079037803,0.5795465517241379,0.5474207692307692,0.13622291021671826,0.14521452145214522,,0.12605042016806722,0.2605042016806723,7.675645756457564,24.634999999999998,0.3050986842105263,2.0,4.0,1.0,3.0,2.0,,0.078125,,1.0,3.0,,0.021739130434782608,,,,0.022727272727272728,1.0,True,
1627863,1610612756,Danuel House Jr.,Danuel House Jr.,1627863,PHX,11462.0,191,26,395,393,107,121,42,788,15.0,23.0,3.0,4.0,4.0,6.0,2.0,5.0,1.0,6.0,2.0,6.0,,1.0,,1.0,2.0,18.0,1.0,4.0,,7.0,18.0,34.0,4.0,24.0,14.0,62,430,3.0,6.0,1.0,5.0,1.0,10.0,6.0,11.0,,8.0,6.0,18.0,18.0,18.0,12.0,,2.0,17.0,2.0,4.0,,9.0,5.0,14.0,5.0,,7.0,1.0,1.0,33.0,2.0,1.0,12.0,16.0,,28,3.0,31,,4.0,2.0,2.0,4.0,1.0,4.0,3.0,1.0,,7.0,,2.0,4.0,2.0,9.0,,1.0,11,,1.0,1.0,,15,2.0,,,6,1.0,1.0,,,,1.0,,16.0,106,1.0,,0.5,0.5294117647058824,1.0,0.16666666666666666,0.2,,0.17391304347826086,0.5294117647058824,0.5,0.5454545454545454,0.41379310344827586,0.4090909090909091,0.3157894736842105,0.484375,0.45454545454545453,0.42857142857142855,0.41379310344827586,,0.11764705882352941,0.13043478260869565,0.2,,,,16.099773242630384,0.5714285714285714,,0.14953271028037382,0.009615384615384616,0.1643835616438356,0.028169014084507043,0.15555555555555556,0.017142857142857144,,,0.03636363636363636,0.13513513513513514,0.1,0.23333333333333334,0.1724137931034483,0.13333333333333333,,,0.39655172413793105,0.6521739130434783,0.75,0.6,0.08620689655172414,0.4,0.5,,0.10344827586206896,0.16666666666666666,0.16666666666666666,,0.10344827586206896,0.3333333333333333,0.3333333333333333,1.0,0.3103448275862069,0.1111111111111111,0.1111111111111111,1.0,0.36363636363636365,0.75,0.09090909090909091,,,0.36363636363636365,0.25,1.0,0.3157894736842105,0.6666666666666666,0.05263157894736842,,0.3684210526315789,,0.8103448275862069,0.11764705882352941,0.5517429824561403,0.46645000000000003,0.5189277777777778,0.1111111111111111,0.15789473684210525,0.04,0.16129032258064516,0.2903225806451613,5.44705882352941,26.954166666666666,0.2708860759493671,,,,1.0,1.0,,0.018867924528301886,1.0,,,,,0.3333333333333333,,,,,True,
1627884,1610612756,Derrick Jones Jr.,Derrick Jones Jr.,1627884,PHX,1114.0,19,8,41,42,41,26,6,83,2.0,2.0,1.0,1.0,2.0,2.0,,,,,,1.0,,,,1.0,,,,,,,2.0,2.0,,1.0,3.0,7,42,1.0,1.0,,,,2.0,2.0,2.0,,1.0,3.0,7.0,2.0,2.0,,,,,,,,,1.0,1.0,1.0,,,,,3.0,1.0,1.0,,1.0,,1,2.0,3,,,,,1.0,,1.0,,,,1.0,,1.0,,,1.0,,,2,,,,,4,,,,1,,1.0,2.0,1.0,,2.0,1.0,7.0,41,,1.0,0.5,0.5,,,,,,1.0,1.0,1.0,0.6666666666666666,1.0,0.6666666666666666,0.7,1.0,0.7,0.3333333333333333,,,,,,,,12.244897959183673,1.0,,0.08333333333333333,0.09090909090909091,,0.3333333333333333,0.06666666666666667,0.14285714285714285,0.16666666666666666,,0.5,,,0.2,,,,0.5,0.6666666666666666,1.0,1.0,0.5,,,,,,,,,0.3333333333333333,,,,,,,,1.0,1.0,,,,,,,0.6666666666666666,1.0,0.3333333333333333,,,,1.0,,0.6884333333333333,0.8434,0.6884333333333333,0.25,0.3333333333333333,,0.2857142857142857,1.0,0.75,24.2,1.0,,,,,,,,,,1.0,,,,,,,,True,
1628455,1610612756,Mike James,Mike James,1628455,PHX,17062.0,284,-88,609,617,188,286,72,1226,22.0,42.0,1.0,1.0,7.0,12.0,9.0,26.0,6.0,24.0,2.0,7.0,,1.0,,2.0,7.0,34.0,,4.0,2.0,9.0,37.0,92.0,9.0,41.0,30.0,131,698,1.0,5.0,,5.0,2.0,4.0,12.0,28.0,2.0,11.0,22.0,52.0,6.0,68.0,6.0,21.0,,34.0,7.0,7.0,1.0,27.0,23.0,50.0,17.0,6.0,18.0,5.0,4.0,123.0,,2.0,15.0,20.0,1.0,36,3.0,39,,9.0,7.0,2.0,13.0,4.0,9.0,8.0,1.0,4.0,21.0,2.0,7.0,12.0,1.0,21.0,,1.0,30,,,3.0,2.0,37,2.0,,,11,3.0,4.0,4.0,4.0,,4.0,4.0,50.0,187,1.0,3.0,0.08108108108108109,0.08108108108108109,0.2222222222222222,0.21951219512195122,,0.18181818181818182,0.21951219512195122,0.40217391304347827,0.2,0.42857142857142855,0.37969924812030076,0.1,0.38461538461538464,0.4395973154362416,0.18181818181818182,0.52,0.3082706766917293,0.024390243902439025,0.07608695652173914,0.16666666666666666,,,,0.029411764705882353,24.63768115942029,0.6190476190476191,0.041666666666666664,0.11494252873563218,0.010309278350515464,0.1388888888888889,,0.12411347517730496,0.006688963210702341,0.014705882352941176,,,0.13636363636363635,0.0392156862745098,0.15789473684210525,0.14444444444444443,0.1111111111111111,,1.0,0.3157894736842105,0.5238095238095238,0.6285714285714286,0.09090909090909091,0.19548872180451127,0.34615384615384615,0.34615384615384615,0.1111111111111111,0.18045112781954886,0.25,0.25,,0.05263157894736842,0.2857142857142857,0.2857142857142857,0.5,0.2556390977443609,0.20588235294117646,0.21212121212121213,0.14285714285714285,0.1,1.0,0.1,,,0.4,,,0.3076923076923077,0.5833333333333334,0.05128205128205128,,0.23076923076923078,0.2222222222222222,0.6240601503759399,0.20588235294117646,0.4845894736842105,0.4805875,0.46956538461538455,0.09655172413793103,0.10891089108910891,0.06818181818181818,0.030534351145038167,0.3969465648854962,8.396739130434783,25.992682926829268,0.30870279146141216,,1.0,,,,,0.012658227848101266,,1.0,,,0.05,,,,,,True,
