EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Clear Path Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,BlockingFouls,Loose Ball Fouls,BlockingFoulsDrawn,BlockedLongMidRange,Defensive 3 Seconds Violations,Corner3PctBlocked,SecondChanceArc3PctAssisted,Blocked3s,BlockedArc3,Technical Free Throw Trips,BlockedCorner3,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,on
1626179,1610612738,Terry Rozier,Terry Rozier,1626179,BOS,49600.0,827,105.0,1655,1648,449.0,471.0,193.0,3303,28.0,65.0,6.0,8.0,10.0,19.0,13.0,45.0,20.0,52.0,10.0,31.0,2.0,5.0,1.0,5.0,44.0,122.0,3.0,8.0,12.0,39.0,61.0,162.0,54.0,153.0,40.0,324.0,1686,10.0,17.0,5.0,13.0,3.0,38.0,19.0,42.0,13.0,44.0,20.0,97.0,42.0,80.0,105.0,57.0,12.0,3.0,119.0,44.0,20.0,1.0,61.0,44.0,105.0,36.0,8.0,37.0,11.0,13.0,254.0,11.0,18.0,1.0,57.0,79.0,1.0,137.0,30.0,167.0,8.0,38.0,27.0,11.0,23.0,1.0,18.0,15.0,2.0,5.0,2.0,4.0,38.0,3.0,11.0,23.0,49.0,1.0,1.0,4.0,57.0,1.0,3.0,4.0,49.0,2.0,1.0,15.0,3.0,7.0,10.0,3.0,7.0,10.0,8.0,95.0,446.0,6.0,6.0,0.3442622950819672,0.38181818181818183,0.6481481481481481,0.35294117647058826,0.38461538461538464,0.29545454545454547,0.36,0.3765432098765432,0.5882352941176471,0.4523809523809524,0.4507936507936508,0.5833333333333334,0.4476744186046512,0.4807121661721068,0.6129032258064516,0.49489795918367346,0.4857142857142857,0.006535947712418301,0.12345679012345678,0.2153846153846154,0.1111111111111111,0.019230769230769232,0.00819672131147541,20.032051282051285,0.6052631578947368,0.023255813953488372,0.024390243902439025,0.158,0.036290322580645164,0.18566775244299674,0.035483870967741936,0.16852540272614622,0.03598014888337469,0.03783783783783784,0.033707865168539325,0.03759398496240601,0.0375,0.02857142857142857,0.07142857142857142,0.16666666666666666,0.24050632911392406,0.1862348178137652,0.18333333333333332,0.047337278106508875,0.8,0.20634920634920634,0.4307692307692308,0.5490196078431373,0.32142857142857145,0.14285714285714285,0.28888888888888886,0.325,0.38461538461538464,0.16507936507936508,0.38461538461538464,0.39215686274509803,0.35,0.09841269841269841,0.3225806451612903,0.3225806451612903,0.9,0.3873015873015873,0.36065573770491804,0.36363636363636365,0.5909090909090909,0.26666666666666666,0.75,0.16666666666666666,0.16666666666666666,0.4,1.0,0.26666666666666666,0.375,0.22093023255813954,0.5263157894736842,0.05813953488372093,0.2,0.45348837209302323,0.3076923076923077,0.692063492063492,0.3697478991596639,0.5070477346278319,0.5321068181818182,0.4816361445783133,0.05454545454545454,0.08571428571428572,0.01935483870967742,0.11728395061728394,0.2993827160493827,9.069135802469136,26.11437908496732,0.27129909365558913,,,,,,,,,,,,,,,True
1627759,1610612738,Jaylen Brown,Jaylen Brown,1627759,BOS,129113.0,2152,341.0,4296,4288,947.0,973.0,462.0,8584,189.0,327.0,23.0,46.0,35.0,54.0,37.0,98.0,26.0,72.0,52.0,120.0,8.0,16.0,6.0,22.0,69.0,186.0,6.0,17.0,15.0,34.0,252.0,497.0,121.0,306.0,150.0,1017.0,4430,28.0,66.0,14.0,33.0,24.0,122.0,46.0,85.0,21.0,56.0,34.0,189.0,270.0,234.0,351.0,12.0,24.0,2.0,184.0,69.0,51.0,2.0,74.0,40.0,114.0,24.0,16.0,38.0,16.0,20.0,268.0,23.0,39.0,4.0,124.0,140.0,17.0,281.0,66.0,347.0,16.0,70.0,41.0,29.0,68.0,13.0,35.0,55.0,11.0,33.0,4.0,7.0,123.0,5.0,21.0,58.0,181.0,8.0,,7.0,203.0,7.0,8.0,12.0,233.0,27.0,1.0,113.0,5.0,11.0,26.0,14.0,10.0,26.0,14.0,189.0,936.0,21.0,9.0,0.5357142857142857,0.5625,0.9669421487603306,0.3954248366013072,0.42424242424242425,0.375,0.3980263157894737,0.5070422535211268,0.42424242424242425,0.5411764705882353,0.5398505603985057,0.494949494949495,0.549645390070922,0.5625,0.5398230088495575,0.5658682634730539,0.38107098381070986,0.006535947712418301,0.10261569416498995,0.1162079510703364,0.12244897959183673,0.013888888888888888,0.005376344086021506,21.255438160348042,0.5528455284552846,0.16831683168316833,0.0425531914893617,0.10598031794095382,0.03173311635475997,0.1559748427672956,0.02871410736579276,0.12476370510396975,0.030541871921182268,0.05567010309278351,0.025,0.003289473684210526,0.02926829268292683,0.026881720430107527,0.09131403118040089,0.09615384615384616,0.13366336633663367,0.15548780487804878,0.15827338129496402,0.04336043360433604,0.5384615384615384,0.40722291407222916,0.5779816513761468,0.6539792387543253,0.5767195767195767,0.12204234122042341,0.37755102040816324,0.43023255813953487,0.32432432432432434,0.0896637608966376,0.3611111111111111,0.36619718309859156,0.5384615384615384,0.149439601494396,0.43333333333333335,0.4369747899159664,0.9615384615384616,0.23163138231631383,0.3709677419354839,0.372972972972973,0.9710144927536232,0.46464646464646464,0.5,0.391304347826087,0.16161616161616163,0.5,0.75,0.1717171717171717,0.35294117647058826,0.3829787234042553,0.6481481481481481,0.15602836879432624,0.2727272727272727,0.24113475177304963,0.4411764705882353,0.788293897882939,0.375,0.5398990000000002,0.5404617647058824,0.5428938848920865,0.13213885778275475,0.19382504288164665,0.016129032258064516,0.119960668633235,0.18584070796460178,5.358752515090543,25.06830065359477,0.22043761638733705,2.0,15.0,3.0,2.0,1.0,0.008333333333333333,1.0,,,,,,,,True
1627824,1610612738,Guerschon Yabusele,Guerschon Yabusele,1627824,BOS,3274.0,55,22.0,116,113,9.0,24.0,13.0,229,2.0,3.0,1.0,1.0,,,,1.0,,,1.0,1.0,,,,,3.0,8.0,,2.0,,,2.0,4.0,4.0,9.0,2.0,18.0,112,1.0,2.0,,2.0,,2.0,,,,,1.0,1.0,2.0,2.0,12.0,,2.0,,8.0,3.0,,,,3.0,3.0,1.0,2.0,,,,9.0,1.0,1.0,,1.0,5.0,1.0,7.0,2.0,9.0,,1.0,1.0,,2.0,1.0,1.0,4.0,,1.0,,2.0,6.0,2.0,1.0,3.0,7.0,,,1.0,2.0,,,,5.0,,,,1.0,1.0,2.0,2.0,,2.0,2.0,,8.0,1.0,,0.5,1.0,1.0,0.4444444444444444,,,0.4444444444444444,0.5,0.5,,0.6153846153846154,0.25,,0.6,0.25,0.5,0.6923076923076923,,,,,,,15.789473684210526,0.3333333333333333,0.14285714285714285,,0.17857142857142858,0.029411764705882353,0.0625,0.05,0.13636363636363635,0.037037037037037035,,0.07692307692307693,,0.058823529411764705,,0.3333333333333333,0.08333333333333333,0.14285714285714285,0.08333333333333333,,,1.0,0.23076923076923078,0.6666666666666666,0.6666666666666666,0.5,0.07692307692307693,,,,,,,,0.07692307692307693,1.0,1.0,1.0,0.6153846153846154,0.375,0.375,1.0,0.25,1.0,,,,,0.5,,,,,,,,0.9230769230769231,0.375,0.5451653846153847,0.5608,,0.07142857142857142,,0.1,0.1111111111111111,0.05555555555555555,2.9,25.42222222222222,0.07758620689655173,,1.0,,,,,,,,,,,,,True
1627846,1610612738,Abdel Nader,Abdel Nader,1627846,BOS,4537.0,76,-19.0,150,152,26.0,39.0,13.0,302,4.0,10.0,1.0,1.0,,,1.0,3.0,,,,5.0,,,,,1.0,5.0,1.0,1.0,,,5.0,13.0,1.0,10.0,2.0,15.0,170,2.0,2.0,1.0,1.0,,7.0,,1.0,,,,,2.0,8.0,3.0,,4.0,,5.0,1.0,2.0,,2.0,2.0,4.0,2.0,,1.0,1.0,,10.0,,2.0,,2.0,6.0,,8.0,2.0,10.0,1.0,2.0,1.0,1.0,1.0,,1.0,2.0,1.0,,1.0,,3.0,,,2.0,5.0,,,,4.0,,,1.0,3.0,,,,1.0,,1.0,,1.0,1.0,1.0,,26.0,1.0,,0.2,0.3333333333333333,1.0,0.1,1.0,,0.1,0.38461538461538464,1.0,,0.2826086956521739,1.1666666666666667,,0.3125,1.1666666666666667,,0.43478260869565216,,0.15384615384615385,0.2,,,,16.167664670658684,0.3333333333333333,,,0.13333333333333333,0.047619047619047616,0.08333333333333333,,0.11594202898550725,0.03076923076923077,0.047619047619047616,0.09090909090909091,,,,,0.14285714285714285,0.3333333333333333,0.1,,0.06666666666666667,1.0,0.43478260869565216,0.4,0.5,0.25,0.13043478260869565,0.3333333333333333,0.3333333333333333,,,,,,0.21739130434782608,,,,0.21739130434782608,0.2,0.2,1.0,0.3333333333333333,1.0,,,,,0.3333333333333333,1.0,,,,,,,0.8695652173913043,0.2,0.5324065217391303,0.5328333333333334,0.4327,0.041666666666666664,,0.09090909090909091,0.4666666666666667,,2.676923076923077,24.910000000000004,0.17333333333333334,,,,,,,1.0,,,,,,,,True
203499,1610612738,Shane Larkin,Shane Larkin,203499,BOS,10739.0,179,47.0,346,342,82.0,84.0,44.0,688,5.0,15.0,2.0,4.0,2.0,4.0,1.0,5.0,4.0,13.0,,3.0,,,,,8.0,18.0,,,,2.0,10.0,33.0,8.0,21.0,6.0,50.0,313,2.0,5.0,,,,4.0,3.0,10.0,,2.0,3.0,9.0,8.0,12.0,15.0,9.0,2.0,,18.0,8.0,7.0,,14.0,12.0,26.0,10.0,2.0,8.0,2.0,4.0,64.0,2.0,2.0,,6.0,12.0,,18.0,4.0,22.0,1.0,7.0,6.0,1.0,4.0,1.0,1.0,4.0,2.0,3.0,,1.0,8.0,,2.0,6.0,15.0,,,,13.0,2.0,,2.0,8.0,,,4.0,,,,,,1.0,1.0,9.0,82.0,2.0,,0.4,0.4444444444444444,0.625,0.38095238095238093,,,0.38095238095238093,0.30303030303030304,0.4,0.3,0.4074074074074074,0.4,0.25,0.43103448275862066,0.4,0.32142857142857145,0.3888888888888889,,0.21212121212121213,0.4,0.2,,,16.624685138539043,0.5,,,0.12,0.019230769230769232,0.10344827586206896,0.02666666666666667,0.11392405063291139,0.0223463687150838,0.043478260869565216,,,0.03333333333333333,,0.11764705882352941,0.11538461538461539,0.125,0.0851063829787234,0.18181818181818182,0.034482758620689655,1.0,0.2777777777777778,0.3333333333333333,0.5555555555555556,0.4,0.09259259259259259,0.2,0.25,1.0,0.24074074074074073,0.3076923076923077,0.3076923076923077,0.25,0.05555555555555555,,,,0.3333333333333333,0.4444444444444444,0.4444444444444444,0.625,0.8,0.5,0.5,,,,,,0.3333333333333333,0.5,,,0.16666666666666666,,0.6666666666666666,0.4444444444444444,0.49742407407407396,0.5324666666666666,0.45880833333333343,0.06896551724137931,0.10810810810810811,,0.08,0.18,10.15151515151515,25.27142857142857,0.23699421965317918,,,,,,,,1.0,1.0,,,,,,True
1628369,1610612738,Jayson Tatum,Jayson Tatum,1628369,BOS,77016.0,1284,238.0,2560,2542,467.0,449.0,260.0,5102,94.0,160.0,12.0,22.0,23.0,33.0,15.0,49.0,38.0,93.0,14.0,27.0,2.0,5.0,4.0,8.0,40.0,99.0,1.0,7.0,8.0,17.0,147.0,302.0,54.0,126.0,84.0,540.0,2636,17.0,36.0,3.0,12.0,6.0,49.0,27.0,48.0,12.0,25.0,27.0,117.0,182.0,112.0,138.0,24.0,8.0,,99.0,40.0,32.0,,45.0,30.0,75.0,19.0,11.0,26.0,12.0,7.0,180.0,16.0,14.0,,85.0,95.0,5.0,185.0,30.0,215.0,4.0,48.0,35.0,13.0,19.0,8.0,10.0,35.0,5.0,9.0,4.0,4.0,54.0,2.0,11.0,43.0,86.0,8.0,1.0,4.0,85.0,,2.0,2.0,102.0,11.0,1.0,47.0,2.0,7.0,30.0,19.0,11.0,37.0,20.0,117.0,457.0,2.0,7.0,0.6190476190476191,0.6363636363636364,0.8518518518518519,0.42857142857142855,0.25,0.48,0.42857142857142855,0.4867549668874172,0.4722222222222222,0.5625,0.5327102803738317,0.4479166666666667,0.6164383561643836,0.5709745762711864,0.4803921568627451,0.6647727272727273,0.29439252336448596,,0.10596026490066225,0.125,0.20408163265306123,0.021505376344086023,,18.417366946778714,0.35185185185185186,0.10869565217391304,,0.11845386533665836,0.018396846254927726,0.17708333333333334,0.03669724770642202,0.14040561622464898,0.02506265664160401,0.028070175438596492,0.014234875444839857,0.010256410256410256,0.029585798816568046,0.061224489795918366,0.09652509652509653,0.09731543624161074,0.1673469387755102,0.18407960199004975,0.14102564102564102,0.020618556701030927,0.5405405405405406,0.37383177570093457,0.5875,0.6714285714285714,0.6276595744680851,0.11448598130841121,0.30612244897959184,0.38461538461538464,0.4,0.21728971962616822,0.40860215053763443,0.4175824175824176,0.6842105263157895,0.0630841121495327,0.5185185185185185,0.5185185185185185,1.0,0.23130841121495327,0.40404040404040403,0.40404040404040403,0.8,0.4583333333333333,0.5454545454545454,0.16666666666666666,0.10416666666666667,0.4,1.0,0.14583333333333334,0.14285714285714285,0.4520547945205479,0.696969696969697,0.1095890410958904,0.5,0.2328767123287671,0.47058823529411764,0.6682242990654206,0.40404040404040403,0.5162470794392522,0.5073371794871796,0.5269972602739728,0.1053763440860215,0.1390532544378698,0.015748031496062992,0.09074074074074075,0.21666666666666667,8.05496688741722,25.210317460317462,0.182421875,,5.0,2.0,,1.0,,1.0,7.0,5.0,1.0,2.0,1.0,,,True
1628464,1610612738,Daniel Theis,Daniel Theis,1628464,BOS,20053.0,334,33.0,670,673,156.0,172.0,92.0,1343,28.0,43.0,11.0,18.0,9.0,16.0,5.0,11.0,4.0,8.0,3.0,5.0,,,,1.0,5.0,15.0,,,2.0,3.0,37.0,62.0,8.0,20.0,22.0,120.0,697,14.0,23.0,,,11.0,39.0,9.0,16.0,2.0,4.0,7.0,31.0,50.0,24.0,24.0,,16.0,,15.0,5.0,6.0,,10.0,13.0,23.0,12.0,1.0,6.0,2.0,2.0,59.0,9.0,24.0,2.0,22.0,38.0,6.0,66.0,35.0,101.0,2.0,13.0,9.0,4.0,7.0,1.0,4.0,11.0,1.0,3.0,1.0,3.0,18.0,,4.0,35.0,51.0,2.0,,2.0,37.0,1.0,6.0,,30.0,1.0,,13.0,,3.0,19.0,13.0,6.0,19.0,12.0,31.0,156.0,4.0,3.0,0.6756756756756757,0.8620689655172413,1.0,0.4,,0.5,0.4,0.5967741935483871,0.6086956521739131,0.5625,0.5975609756097561,0.6086956521739131,0.6,0.6185567010309279,0.6290322580645161,0.6458333333333334,0.24390243902439024,,0.0967741935483871,0.13953488372093023,,,,14.81958762886598,0.3888888888888889,0.3157894736842105,0.13333333333333333,0.18009478672985782,0.11483253588516747,0.1981981981981982,0.06976744186046512,0.18633540372670807,0.09763313609467456,0.1188118811881188,0.16129032258064516,0.043478260869565216,0.0784313725490196,0.037037037037037035,0.15853658536585366,0.2191780821917808,0.16071428571428573,0.2222222222222222,0.09523809523809523,0.06451612903225806,0.631578947368421,0.524390243902439,0.6511627906976745,0.7567567567567568,0.6071428571428571,0.13414634146341464,0.45454545454545453,0.45454545454545453,0.8,0.0975609756097561,0.5,0.5,1.0,0.06097560975609756,0.6,0.6,1.0,0.18292682926829268,0.3333333333333333,0.3333333333333333,1.0,0.782608695652174,0.6111111111111112,0.09090909090909091,,,,,,0.8,0.5625,0.05,,0.15,0.6666666666666666,0.7682926829268293,0.3333333333333333,0.546169512195122,0.5616238095238094,0.59909,0.13829787234042554,0.17567567567567569,,0.325,0.25833333333333336,5.137096774193547,25.089999999999996,0.23283582089552238,,1.0,,,2.0,,,,,,,,,,True
203382,1610612738,Aron Baynes,Aron Baynes,203382,BOS,58286.0,971,181.0,1899,1906,215.0,256.0,205.0,3805,72.0,125.0,28.0,53.0,6.0,14.0,33.0,86.0,33.0,63.0,1.0,6.0,,,,,2.0,6.0,,,,,138.0,274.0,3.0,12.0,39.0,324.0,1912,30.0,61.0,,,7.0,67.0,13.0,32.0,,,7.0,33.0,212.0,64.0,9.0,,42.0,,6.0,2.0,23.0,,38.0,24.0,62.0,19.0,5.0,16.0,9.0,13.0,148.0,22.0,58.0,1.0,49.0,126.0,19.0,194.0,81.0,275.0,6.0,17.0,11.0,6.0,20.0,4.0,15.0,31.0,3.0,5.0,,6.0,51.0,7.0,3.0,60.0,123.0,1.0,,12.0,69.0,12.0,6.0,2.0,49.0,7.0,,25.0,,3.0,33.0,21.0,12.0,34.0,19.0,33.0,215.0,8.0,3.0,0.7681159420289855,0.905982905982906,1.0,0.25,,,0.25,0.5036496350364964,0.4918032786885246,0.40625,0.4982517482517482,0.4918032786885246,0.40625,0.5276872964169381,0.5075757575757576,0.4583333333333333,0.04195804195804196,,0.08394160583941605,0.12,0.08139534883720931,0.015873015873015872,,16.760299625468164,0.39215686274509803,0.4222222222222222,0.030303030303030304,0.21649484536082475,0.09764309764309764,0.1320754716981132,0.06748466257668712,0.18363064008394545,0.08695652173913043,0.1407766990291262,0.09090909090909091,0.05357142857142857,0.07751937984496124,0.029411764705882353,0.22527472527472528,0.21800947867298578,0.20634920634920634,0.13043478260869565,0.1388888888888889,0.04918032786885246,0.5588235294117647,0.4370629370629371,0.576,0.6545454545454545,0.625,0.3006993006993007,0.38372093023255816,0.4177215189873418,0.9393939393939394,0.2202797202797203,0.5238095238095238,0.532258064516129,0.9090909090909091,0.02097902097902098,0.16666666666666666,0.16666666666666666,1.0,0.02097902097902098,0.3333333333333333,0.3333333333333333,1.0,0.8688524590163934,0.5283018867924528,0.14285714285714285,,,,,,0.4375,0.42857142857142855,,,,,0.479020979020979,0.3333333333333333,0.5115690559440559,0.6116382978723406,0.4999875,0.08223684210526316,0.08561643835616438,,0.20679012345679013,0.10185185185185185,7.404744525547444,24.2,0.11321748288572933,6.0,16.0,1.0,,,,,1.0,1.0,,,1.0,3.0,1.0,True
1628400,1610612738,Semi Ojeleye,Semi Ojeleye,1628400,BOS,22043.0,367,-69.0,733,753,224.0,241.0,80.0,1486,4.0,7.0,,1.0,2.0,4.0,1.0,1.0,1.0,2.0,9.0,23.0,,2.0,2.0,6.0,3.0,19.0,1.0,1.0,,3.0,6.0,10.0,12.0,42.0,8.0,56.0,808,1.0,2.0,1.0,3.0,2.0,7.0,3.0,5.0,2.0,9.0,1.0,13.0,10.0,2.0,36.0,,,,19.0,3.0,,,5.0,2.0,7.0,2.0,,1.0,,4.0,16.0,6.0,7.0,,9.0,23.0,3.0,35.0,13.0,48.0,1.0,7.0,4.0,3.0,1.0,,,7.0,3.0,1.0,1.0,2.0,8.0,1.0,3.0,19.0,32.0,1.0,,,13.0,3.0,1.0,1.0,10.0,,,5.0,,,2.0,,2.0,2.0,1.0,13.0,220.0,3.0,,0.8333333333333334,0.8333333333333334,1.0,0.2857142857142857,0.3333333333333333,0.2222222222222222,0.2857142857142857,0.6,0.5,0.6,0.46153846153846156,0.5,0.42857142857142855,0.49122807017543857,0.5833333333333334,0.43333333333333335,0.8076923076923077,,,,,,,7.926829268292684,0.125,0.16666666666666666,,0.10454545454545454,0.035897435897435895,0.06766917293233082,0.0379746835443038,0.0906515580736544,0.036827195467422094,0.03896103896103896,0.03076923076923077,0.03773584905660377,0.04201680672268908,0.02564102564102564,0.15,0.025974025974025976,0.14285714285714285,0.0707070707070707,0.058823529411764705,0.029411764705882353,0.5,0.1346153846153846,0.5714285714285714,0.5714285714285714,1.0,0.019230769230769232,1.0,1.0,,0.038461538461538464,0.5,0.5,1.0,0.4423076923076923,0.391304347826087,0.391304347826087,1.0,0.36538461538461536,0.15789473684210525,0.15789473684210525,1.0,0.2,,,0.4,,,0.2,1.0,0.2857142857142857,0.5,0.42857142857142855,0.3333333333333333,0.21428571428571427,,0.9423076923076923,0.15789473684210525,0.5745115384615385,0.49387499999999995,0.5974928571428572,0.08771929824561403,0.3333333333333333,,0.125,0.23214285714285715,5.15,24.597619047619045,0.30559345156889495,,2.0,,,1.0,,1.0,,,,,1.0,,,True
1628444,1610612738,Jabari Bird,Jabari Bird,1628444,BOS,1496.0,25,27.0,49,48,29.0,13.0,3.0,97,1.0,1.0,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,1.0,2.0,,,,2.0,43,,,,,,,1.0,1.0,,,,2.0,2.0,,,,,,,,,,,2.0,2.0,1.0,1.0,,,,6.0,,1.0,,3.0,,,3.0,1.0,4.0,,1.0,1.0,,1.0,,,,,1.0,,,1.0,,1.0,,2.0,,,,1.0,,,,2.0,1.0,,1.0,,,1.0,1.0,,1.0,1.0,2.0,28.0,,,1.0,1.0,,,,,,0.5,,1.0,0.5,,1.0,0.5,,1.0,,,,,,,,5.555555555555555,1.0,,,,0.1111111111111111,0.21428571428571427,,0.11538461538461539,0.06666666666666667,,,0.5,,,,,,0.1,0.5,,1.0,0.5,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,0.5,,0.52705,,0.7145,0.5,0.5,,,1.0,4.3,,0.5918367346938775,,1.0,,,,,,,,,,,,,True
