EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Charge Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,Fg3aBlocked,StepOutOfBoundsTurnovers,Loose Ball Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,OffensiveGoaltends,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,Blocked3s,BlockedCorner3,BlockingFoulsDrawn,Clear Path Fouls,BlockedArc3,BlockedLongMidRange,FTOffRebounds,OffFTReboundPct,HeaveMakes,3pt And 1 Free Throw Trips,3SecondViolations,on
1626161,1610612758,Willie Cauley-Stein,Willie Cauley-Stein,1626161,SAC,21815.0,364,-1.0,722,711,165.0,199,84,1433,58.0,95.0,8.0,18.0,10.0,15.0,8.0,36,7.0,18.0,3.0,1.0,73,149,3.0,38.0,184,781,12.0,26,5.0,29.0,10.0,23.0,1.0,10.0,30.0,100.0,46.0,12.0,1.0,2.0,17.0,19.0,11.0,30.0,9.0,2.0,10.0,4.0,5.0,71.0,10.0,21.0,26.0,27.0,7.0,60,31.0,91,5.0,13.0,8.0,5.0,14.0,1.0,9.0,10.0,2.0,5.0,2.0,24.0,2.0,3.0,11.0,1.0,28.0,1.0,4.0,41.0,2.0,58.0,8.0,30.0,3.0,13.0,11.0,2.0,13.0,3.0,1.0,1.0,30.0,164.0,3.0,3.0,0.684931506849315,0.746268656716418,0.4899328859060403,0.46153846153846156,0.43478260869565216,0.48026315789473684,0.46153846153846156,0.4166666666666667,0.519774011299435,0.48333333333333334,0.4838709677419355,0.019736842105263157,0.11409395973154363,0.12631578947368421,0.1388888888888889,24.814814814814817,0.5833333333333334,0.3684210526315789,0.16463414634146342,0.09130434782608696,0.174496644295302,0.09523809523809523,0.16932907348242812,0.09253731343283582,0.13131313131313133,0.07792207792207792,0.037037037037037035,0.1125,0.04,0.15789473684210525,0.11764705882352941,0.24324324324324326,0.1810344827586207,0.15151515151515152,0.08333333333333333,0.23076923076923078,0.625,0.6105263157894737,0.6987951807228916,0.6896551724137931,0.23684210526315788,0.2222222222222222,0.25806451612903225,0.625,0.11842105263157894,0.3888888888888889,0.3888888888888889,0.7142857142857143,0.019736842105263157,0.6923076923076923,0.4444444444444444,0.25,0.625,0.6666666666666666,0.041666666666666664,0.6447368421052632,0.5077264900662251,0.5211680000000001,0.535,0.1724137931034483,0.17543859649122806,0.15760869565217392,0.16304347826086957,5.022147651006712,35.800000000000004,0.22853185595567868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1627741,1610612758,Buddy Hield,Buddy Hield,1627741,SAC,37485.0,625,4.0,1210,1206,266.0,297,148,2416,31.0,61.0,5.0,11.0,6.0,18.0,16.0,41,28.0,64.0,95.0,24.0,75,166,123.0,18.0,327,1299,11.0,23,,34.0,14.0,35.0,32.0,7.0,80.0,70.0,80.0,8.0,1.0,94.0,18.0,23.0,16.0,39.0,15.0,1.0,14.0,5.0,4.0,94.0,5.0,12.0,28.0,42.0,1.0,71,17.0,88,2.0,33.0,18.0,15.0,16.0,4.0,11.0,19.0,6.0,5.0,,35.0,1.0,7.0,18.0,,39.0,2.0,4.0,17.0,1.0,20.0,2.0,5.0,2.0,8.0,6.0,2.0,8.0,2.0,,,78.0,264.0,1.0,,0.4666666666666667,0.49295774647887325,0.45180722891566266,0.4782608695652174,0.4,0.5346020761245674,0.4722222222222222,0.5447761194029851,0.5440677966101695,0.4722222222222222,0.5571428571428572,0.42560553633217996,0.10843373493975904,0.18032786885245902,0.12195121951219512,23.85786802030457,0.45714285714285713,0.03225806451612903,0.14285714285714285,0.030534351145038167,0.11965811965811966,0.024390243902439025,0.13257575757575757,0.028428093645484948,0.058823529411764705,0.014388489208633094,0.01694915254237288,0.023809523809523808,0.02702702702702703,0.12149532710280374,0.1111111111111111,0.20454545454545456,0.12903225806451613,0.08333333333333333,0.014814814814814815,0.25,0.21107266435986158,0.5081967213114754,0.62,0.2903225806451613,0.14186851211072665,0.3902439024390244,0.4444444444444444,0.6875,0.22145328719723184,0.4375,0.45161290322580644,0.5357142857142857,0.328719723183391,0.3055555555555556,0.45454545454545453,0.4,0.26865671641791045,0.3333333333333333,0.3582089552238806,0.6366782006920415,0.492019055944056,0.4732883333333333,0.5016946153846155,0.020477815699658702,0.029585798816568046,0.10397553516819572,0.24464831804281345,10.171084337349397,25.321951219512197,0.21983471074380165,14.0,28.0,1.0,3.0,4.0,8.0,39.0,3.0,10.0,11.0,53.0,4.0,13.0,15.0,126.0,33.0,39.0,2.0,1.0,1.0,1.0,2.0,6.0,1.0,1.0,0.7924528301886793,0.43089430894308944,0.3076923076923077,0.46875,0.4344262295081967,0.016260162601626018,0.03125,0.03571428571428571,0.010526315789473684,0.09688581314878893,0.5,0.5185185185185185,0.8571428571428571,0.4105263157894737,0.4148936170212766,0.7692307692307693,0.08333333333333333,0.3333333333333333,1.0,0.2777777777777778,0.3,0.6666666666666666,0.11940298507462686,0.5,0.4583333333333333,0.4148936170212766,0.008064516129032258,,,,,,,,,,,,True
1627746,1610612758,Skal Labissiere,Skal Labissiere,1627746,SAC,13012.0,217,-2.0,424,425,67.0,101,57,849,10.0,24.0,6.0,15.0,1.0,1.0,15.0,38,4.0,18.0,11.0,2.0,29,80,11.0,19.0,92,456,6.0,19,7.0,19.0,4.0,7.0,2.0,7.0,18.0,26.0,32.0,12.0,,11.0,7.0,6.0,4.0,10.0,3.0,1.0,2.0,,4.0,24.0,5.0,20.0,12.0,18.0,3.0,33,25.0,58,6.0,4.0,3.0,1.0,2.0,,1.0,6.0,3.0,1.0,1.0,8.0,1.0,,12.0,,21.0,,2.0,16.0,,23.0,3.0,11.0,2.0,8.0,6.0,2.0,9.0,6.0,1.0,1.0,18.0,67.0,,2.0,0.4482758620689655,0.5652173913043478,0.3625,0.3157894736842105,0.5714285714285714,0.4010989010989011,0.3157894736842105,0.6111111111111112,0.45544554455445546,0.4318181818181818,0.75,0.12087912087912088,0.0875,0.20833333333333334,0.02631578947368421,22.19959266802444,0.25,0.25,0.15,0.11976047904191617,0.13953488372093023,0.0847457627118644,0.14563106796116504,0.11061946902654868,0.19642857142857142,0.1044776119402985,0.045454545454545456,0.08163265306122448,0.1,0.1568627450980392,0.13157894736842105,0.16129032258064516,0.12307692307692308,0.19047619047619047,0.12244897959183673,0.6666666666666666,0.26373626373626374,0.4166666666666667,0.5263157894736842,0.4,0.4175824175824176,0.39473684210526316,0.40540540540540543,0.4,0.1978021978021978,0.2222222222222222,0.23529411764705882,0.75,0.12087912087912088,0.7894736842105263,0.4,,0.1111111111111111,1.0,0.2222222222222222,0.38461538461538464,0.4687833333333333,0.6021124999999999,0.40974374999999996,0.1111111111111111,0.125,0.20652173913043478,0.1956521739130435,8.252500000000001,26.55454545454546,0.1580188679245283,,,,,,,5.0,,,1.0,5.0,,,1.0,15.0,,5.0,,,1.0,,1.0,,,,1.0,0.45454545454545453,,0.5,0.45454545454545453,,0.05555555555555555,,,,,,,0.45454545454545453,0.45454545454545453,1.0,,,,,,,,,0.5,0.45454545454545453,,1.0,1.0,,,,,,,,,,True
1628368,1610612758,De'Aaron Fox,De'Aaron Fox,1628368,SAC,21581.0,360,-53.0,726,718,146.0,215,83,1444,24.0,43.0,2.0,2.0,8.0,12.0,15.0,45,10.0,37.0,22.0,3.0,49,125,26.0,40.0,174,802,4.0,6,1.0,9.0,11.0,28.0,4.0,12.0,37.0,20.0,78.0,2.0,1.0,21.0,16.0,29.0,30.0,59.0,23.0,7.0,17.0,5.0,7.0,148.0,1.0,6.0,12.0,20.0,,32,7.0,39,1.0,7.0,5.0,2.0,19.0,4.0,13.0,12.0,4.0,6.0,2.0,31.0,1.0,4.0,16.0,,31.0,1.0,1.0,49.0,2.0,56.0,4.0,26.0,4.0,4.0,2.0,2.0,4.0,2.0,,,37.0,146.0,5.0,4.0,0.20408163265306123,0.20833333333333334,0.392,0.6666666666666666,0.39285714285714285,0.44370860927152317,0.6666666666666666,0.390625,0.4915254237288136,0.6428571428571429,0.45121951219512196,0.17218543046357615,0.128,0.16279069767441862,0.17777777777777778,25.647348951911223,0.6129032258064516,,0.11494252873563218,0.024193548387096774,0.07741935483870968,0.009259259259259259,0.0972644376899696,0.019662921348314606,0.0375,0.030303030303030304,,0.011764705882352941,,0.07777777777777778,0.07692307692307693,0.28125,0.07751937984496124,0.07692307692307693,0.014492753623188406,0.5,0.2847682119205298,0.5581395348837209,0.6666666666666666,0.25,0.2980132450331126,0.3333333333333333,0.40540540540540543,0.06666666666666667,0.24503311258278146,0.2702702702702703,0.2777777777777778,0.3,0.1456953642384106,0.3333333333333333,1.0,,0.375,0.6666666666666666,0.09375,0.45695364238410596,0.48247299999999993,0.4781333333333333,0.4971129032258064,0.15028901734104047,0.17687074829931973,0.05172413793103448,0.21264367816091953,9.335200000000002,26.176923076923075,0.20110192837465565,3.0,4.0,,,,1.0,9.0,,,1.0,12.0,,,1.0,12.0,24.0,9.0,,,,3.0,1.0,,,,0.3333333333333333,0.46153846153846156,,0.25,0.48,,0.02702702702702703,,,0.026490066225165563,0.75,0.75,1.0,0.4090909090909091,0.4090909090909091,0.1111111111111111,,,,,,,0.03125,,0.3333333333333333,0.42857142857142855,,,,1.0,,,,,,,,,True
1713,1610612758,Vince Carter,Vince Carter,1713,SAC,61558.0,1026,-67.0,2005,1996,406.0,514,239,4001,29.0,51.0,2.0,8.0,8.0,11.0,9.0,28,19.0,39.0,139.0,32.0,57,118,165.0,28.0,313,2187,4.0,10,1.0,27.0,15.0,27.0,41.0,7.0,73.0,54.0,60.0,4.0,2.0,137.0,3.0,45.0,24.0,69.0,19.0,5.0,29.0,9.0,7.0,162.0,4.0,14.0,55.0,58.0,17.0,130,18.0,148,2.0,42.0,31.0,11.0,20.0,6.0,18.0,16.0,2.0,2.0,3.0,36.0,2.0,5.0,59.0,2.0,96.0,1.0,3.0,59.0,6.0,37.0,3.0,12.0,2.0,24.0,16.0,6.0,26.0,15.0,1.0,,71.0,403.0,9.0,1.0,0.47368421052631576,0.4909090909090909,0.4830508474576271,0.4,0.5555555555555556,0.5035335689045937,0.5909090909090909,0.4852941176470588,0.5251677852348994,0.5869565217391305,0.5069444444444444,0.5830388692579506,0.025423728813559324,0.0392156862745098,0.03571428571428571,14.746136865342164,0.5555555555555556,0.3148148148148148,0.1157684630738523,0.02147239263803681,0.13647642679900746,0.012121212121212121,0.125,0.018329938900203666,0.027649769585253458,0.020833333333333332,0.015384615384615385,0.015209125475285171,,0.08737864077669903,0.12727272727272726,0.14615384615384616,0.12852664576802508,0.16666666666666666,0.012422360248447204,0.5769230769230769,0.18021201413427562,0.5686274509803921,0.5918367346938775,0.5862068965517241,0.0989399293286219,0.32142857142857145,0.3333333333333333,0.1111111111111111,0.13780918727915195,0.48717948717948717,0.48717948717948717,0.47368421052631576,0.4911660777385159,0.36363636363636365,0.25,0.5,0.16176470588235295,0.7272727272727273,0.47058823529411764,0.7632508833922261,0.5090023131672597,0.5860142857142857,0.49903955223880603,0.05405405405405406,0.09448818897637795,0.08626198083067092,0.23322683706070288,8.722881355932204,25.886060606060607,0.2024937655860349,8.0,26.0,1.0,1.0,2.0,9.0,49.0,5.0,11.0,10.0,57.0,6.0,12.0,12.0,168.0,3.0,49.0,1.0,1.0,2.0,2.0,5.0,,4.0,,0.9824561403508771,0.34545454545454546,0.5,0.2926829268292683,0.3496932515337423,0.006060606060606061,,,0.007194244604316547,0.09187279151943463,0.3076923076923077,0.3076923076923077,1.0,0.35251798561151076,0.35507246376811596,0.9795918367346939,0.045454545454545456,1.0,1.0,0.5,0.45454545454545453,1.0,0.1323529411764706,0.2222222222222222,0.3125,0.35766423357664234,0.023668639053254437,2.0,,1.0,1.0,2.0,2.0,,,,,,True
1628412,1610612758,Frank Mason,Frank Mason,1628412,SAC,20307.0,338,-29.0,646,642,115.0,158,85,1288,18.0,44.0,3.0,6.0,4.0,9.0,12.0,28,10.0,32.0,29.0,7.0,40,104,35.0,36.0,152,691,6.0,14,3.0,15.0,9.0,21.0,7.0,12.0,33.0,16.0,64.0,4.0,3.0,26.0,7.0,26.0,23.0,49.0,12.0,11.0,12.0,8.0,6.0,121.0,5.0,7.0,19.0,15.0,,34,13.0,47,4.0,16.0,8.0,8.0,17.0,3.0,11.0,10.0,2.0,6.0,1.0,27.0,3.0,5.0,12.0,,28.0,1.0,1.0,36.0,,45.0,4.0,20.0,3.0,2.0,,2.0,2.0,,,,33.0,115.0,3.0,4.0,0.2,0.21052631578947367,0.38461538461538464,0.42857142857142855,0.42857142857142855,0.4172661870503597,0.375,0.375,0.4779874213836478,0.4166666666666667,0.4852941176470588,0.2517985611510791,0.0673076923076923,0.11363636363636363,0.03571428571428571,25.101214574898783,0.6296296296296297,,0.09090909090909091,0.03271028037383177,0.15702479338842976,0.043478260869565216,0.11888111888111888,0.0364741641337386,0.043478260869565216,0.05194805194805195,,0.03296703296703297,0.08333333333333333,0.03333333333333333,0.11666666666666667,0.13333333333333333,0.15555555555555556,0.16129032258064516,0.05333333333333334,,0.31654676258992803,0.4090909090909091,0.46153846153846156,0.2777777777777778,0.2014388489208633,0.42857142857142855,0.4444444444444444,0.08333333333333333,0.2302158273381295,0.3125,0.3225806451612903,0.2,0.20863309352517986,0.375,0.5,,0.32142857142857145,0.4444444444444444,0.25,0.5683453237410072,0.4775908088235294,0.4651772727272727,0.4383115384615385,0.1346153846153846,0.16666666666666666,0.09868421052631579,0.21710526315789475,8.75769230769231,27.83142857142857,0.1780185758513932,2.0,6.0,,,,,10.0,,2.0,1.0,12.0,,2.0,1.0,18.0,18.0,10.0,,1.0,,,1.0,,1.0,,0.5,0.34285714285714286,,0.14285714285714285,0.375,,0.03125,,,0.04316546762589928,0.3333333333333333,0.3333333333333333,1.0,0.3448275862068966,0.3448275862068966,0.4,,,,0.125,,,,,0.14285714285714285,0.38461538461538464,0.027777777777777776,,,1.0,,,,1.0,0.07142857142857142,,,,True
201588,1610612758,George Hill,George Hill,201588,SAC,10797.0,180,-4.0,348,350,91.0,79,33,698,4.0,9.0,,1.0,1.0,3.0,4.0,9,9.0,11.0,12.0,4.0,17,29,13.0,13.0,65,399,1.0,2,,2.0,6.0,12.0,4.0,6.0,21.0,8.0,26.0,,1.0,10.0,1.0,12.0,9.0,21.0,7.0,2.0,7.0,,5.0,51.0,,3.0,2.0,7.0,1.0,10,3.0,13,,4.0,2.0,2.0,6.0,2.0,6.0,4.0,,,,10.0,,2.0,2.0,,11.0,1.0,1.0,20.0,2.0,15.0,1.0,5.0,3.0,1.0,,1.0,1.0,,,,21.0,91.0,1.0,3.0,0.23529411764705882,0.23529411764705882,0.5862068965517241,0.5,0.5,0.6190476190476191,0.5,0.46875,0.6632653061224489,0.5,0.525,0.30952380952380953,0.034482758620689655,,0.1111111111111111,15.445026178010473,0.6,0.1111111111111111,0.08433734939759036,0.03260869565217391,0.029850746268656716,,0.06,0.020689655172413793,0.06896551724137931,0.030303030303030304,,,,0.1,0.09375,0.047619047619047616,0.03571428571428571,,,,0.21428571428571427,0.4444444444444444,0.4444444444444444,,0.21428571428571427,0.4444444444444444,0.5,0.25,0.2619047619047619,0.8181818181818182,0.8181818181818182,0.3333333333333333,0.2857142857142857,0.5,,,0.1875,0.3333333333333333,0.25,0.5238095238095238,0.46518048780487803,0.52625,0.414525,0.10869565217391304,0.15151515151515152,0.03076923076923077,0.3230769230769231,10.927586206896553,27.515384615384615,0.2614942528735632,,1.0,,,,,6.0,,,1.0,6.0,,,1.0,12.0,6.0,5.0,,,,,1.0,,,,0.6666666666666666,0.46153846153846156,,0.25,0.4166666666666667,,,,,0.023809523809523808,,,,0.5,0.5,0.6666666666666666,,,,,,,,,0.25,0.5,,,,1.0,,,,,,1.0,,,True
202066,1610612758,Garrett Temple,Garrett Temple,202066,SAC,27532.0,459,-77.0,903,904,191.0,257,105,1807,22.0,33.0,5.0,6.0,2.0,4.0,8.0,17,16.0,39.0,52.0,10.0,46,89,72.0,22.0,195,982,7.0,11,1.0,27.0,4.0,18.0,15.0,10.0,33.0,30.0,62.0,10.0,,52.0,3.0,28.0,6.0,34.0,3.0,3.0,14.0,8.0,6.0,74.0,2.0,9.0,27.0,20.0,2.0,49,11.0,60,2.0,16.0,7.0,9.0,15.0,3.0,12.0,11.0,3.0,3.0,2.0,26.0,2.0,8.0,18.0,1.0,41.0,,2.0,32.0,3.0,30.0,3.0,11.0,5.0,2.0,,2.0,2.0,1.0,,,32.0,188.0,6.0,3.0,0.32608695652173914,0.36585365853658536,0.5168539325842697,0.6363636363636364,0.2222222222222222,0.5372670807453416,0.8125,0.3484848484848485,0.5603448275862069,0.84375,0.4125,0.4472049689440994,0.033707865168539325,0.030303030303030304,0.11764705882352941,19.704433497536947,0.5769230769230769,0.06896551724137931,0.08968609865470852,0.030821917808219176,0.14210526315789473,0.012195121951219513,0.11380145278450363,0.02412280701754386,0.05555555555555555,0.034482758620689655,,0.014925373134328358,,0.09473684210526316,0.06329113924050633,0.12244897959183673,0.14935064935064934,0.1111111111111111,0.02531645569620253,0.5,0.20496894409937888,0.6666666666666666,0.6875,0.36363636363636365,0.10559006211180125,0.47058823529411764,0.5333333333333333,0.25,0.2422360248447205,0.41025641025641024,0.41025641025641024,0.3125,0.32298136645962733,0.375,0.8333333333333334,,0.12121212121212122,0.5,0.30303030303030304,0.6521739130434783,0.5018915624999999,0.5971076923076922,0.47716818181818177,0.07100591715976332,0.1134020618556701,0.13846153846153847,0.16923076923076924,10.539325842696629,25.275,0.2115171650055371,8.0,20.0,1.0,1.0,1.0,5.0,19.0,3.0,4.0,4.0,27.0,4.0,5.0,5.0,75.0,6.0,19.0,3.0,,,1.0,1.0,,1.0,,0.9259259259259259,0.375,0.8,0.3333333333333333,0.375,0.041666666666666664,,0.05,0.038461538461538464,0.12422360248447205,0.4,0.42105263157894735,1.0,0.36538461538461536,0.38,0.8947368421052632,0.0625,1.0,1.0,0.25,0.75,1.0,0.15151515151515152,0.2,0.4,0.36538461538461536,0.013888888888888888,,,,,,,,,,1.0,,True
203992,1610612758,Bogdan Bogdanovic,Bogdan Bogdanovic,203992,SAC,27541.0,459,-37.0,896,893,180.0,216,96,1789,23.0,38.0,,1.0,4.0,4.0,11.0,29,22.0,43.0,64.0,14.0,56,110,73.0,18.0,217,1016,2.0,6,2.0,12.0,9.0,21.0,14.0,3.0,33.0,36.0,76.0,,5.0,59.0,8.0,43.0,25.0,68.0,20.0,5.0,28.0,11.0,4.0,161.0,1.0,3.0,18.0,20.0,1.0,39,4.0,43,,22.0,13.0,9.0,22.0,3.0,18.0,11.0,2.0,4.0,3.0,33.0,2.0,5.0,19.0,,33.0,1.0,,30.0,3.0,20.0,3.0,7.0,1.0,3.0,1.0,,3.0,1.0,,,33.0,179.0,,1.0,0.32142857142857145,0.32142857142857145,0.509090909090909,0.3333333333333333,0.42857142857142855,0.5437158469945356,0.3333333333333333,0.42857142857142855,0.5664893617021277,0.375,0.4583333333333333,0.3989071038251366,0.07272727272727272,0.15789473684210525,0.06896551724137931,22.166499498495487,0.6666666666666666,0.06666666666666667,0.091324200913242,0.011029411764705883,0.10909090909090909,0.0070921985815602835,0.09895833333333333,0.009685230024213076,,0.010638297872340425,0.023809523809523808,0.00909090909090909,,0.06896551724137931,0.1267605633802817,0.08196721311475409,0.109375,0.10810810810810811,,0.3333333333333333,0.20765027322404372,0.6052631578947368,0.71875,0.43478260869565216,0.15846994535519127,0.3793103448275862,0.4074074074074074,0.09090909090909091,0.23497267759562843,0.5116279069767442,0.5116279069767442,0.3181818181818182,0.34972677595628415,0.06666666666666667,,,0.11428571428571428,1.0,0.4,0.6065573770491803,0.47932443820224724,0.4642636363636363,0.45699375000000003,0.0481283422459893,0.06140350877192982,0.055299539170506916,0.15207373271889402,10.517272727272728,27.505479452054793,0.20089285714285715,2.0,9.0,,2.0,,,27.0,2.0,7.0,4.0,29.0,2.0,9.0,4.0,66.0,21.0,27.0,,1.0,,,,5.0,2.0,,0.7586206896551724,0.3972602739726027,0.2222222222222222,0.2857142857142857,0.4264705882352941,,,,,0.04918032786885246,0.2222222222222222,0.2222222222222222,1.0,0.421875,0.421875,0.7407407407407407,0.13333333333333333,,,0.4666666666666667,0.2857142857142857,1.0,,,0.2857142857142857,0.4576271186440678,0.0273972602739726,,,,,,2.0,,,,2.0,,True
1627781,1610612758,Malachi Richardson,Malachi Richardson,1627781,SAC,2810.0,47,-9.0,91,94,27.0,40,11,185,,2.0,,1.0,,1.0,,2,1.0,2.0,3.0,1.0,1,6,6.0,3.0,5,93,,1,,,,2.0,2.0,,,,2.0,,,3.0,1.0,1.0,1.0,2.0,1.0,,,,1.0,5.0,1.0,1.0,,3.0,,3,2.0,5,,1.0,1.0,,,,,1.0,,,,1.0,,1.0,3.0,,7.0,1.0,,5.0,1.0,4.0,,2.0,,,,,,,,,,25.0,1.0,,,,0.16666666666666666,,,0.08333333333333333,,,0.17857142857142858,,,0.5,0.16666666666666666,0.5,,14.563106796116504,,,0.14285714285714285,0.041666666666666664,,0.047619047619047616,0.075,0.044444444444444446,0.1111111111111111,,,0.07142857142857142,,,0.2,0.16666666666666666,,,,,0.16666666666666666,,,,0.16666666666666666,,,,0.16666666666666666,0.5,0.5,,0.25,0.5,,,0.25,,0.25,0.6666666666666666,0.47568333333333324,0.624325,0.4067375,0.14285714285714285,0.25,,,8.649999999999999,24.03333333333333,0.2967032967032967,,3.0,,,,1.0,,,1.0,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,0.25,,,,,,,,,,0.5,,,0.25,,,,,,,,,,,,,,,,True
