EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PtsPutbacks,StepOutOfBoundsTurnovers,Blocked3s,BlockedArc3,DefensiveGoaltends,SecondChanceAtRimPctAssisted,SecondChanceArc3PctAssisted,FTOffRebounds,BlockingFouls,Clear Path Fouls,BlockedLongMidRange,3SecondViolations,Defensive 3 Seconds Violations,Corner3PctBlocked,OffFTReboundPct,BlockedCorner3,HeaveMakes,OffensiveGoaltends,on
101108,1610612745,Chris Paul,Chris Paul,101108,HOU,61308.0,1022,355,2019,2010,573.0,466.0,209.0,4029,36.0,51.0,1.0,1.0,7.0,15.0,36.0,87.0,49.0,87.0,12.0,34.0,3.0,6.0,5.0,9.0,67.0,186.0,3.0,10.0,21.0,56.0,121.0,225.0,79.0,220.0,129.0,608.0,2116,7.0,16.0,6.0,16.0,10.0,42.0,30.0,66.0,26.0,65.0,97.0,235.0,20.0,222.0,42.0,195.0,5.0,181.0,67.0,7.0,1.0,89.0,142.0,231.0,102.0,40.0,73.0,11.0,5.0,604.0,14.0,10.0,67.0,93.0,3.0,163.0,24.0,187.0,11.0,48.0,30.0,18.0,43.0,10.0,26.0,24.0,3.0,17.0,4.0,67.0,2.0,18.0,32.0,78.0,2.0,8.0,4.0,123.0,4.0,2.0,2.0,5.0,142.0,5.0,2.0,8.0,20.0,6.0,43.0,6.0,3.0,3.0,6.0,5.0,212.0,552.0,9.0,30.0,0.08264462809917356,0.08264462809917356,0.17721518987341772,0.35909090909090907,0.375,0.4,0.3674418604651163,0.5377777777777778,0.4375,0.45454545454545453,0.5382022471910113,0.5,0.5267175572519084,0.5927021696252466,0.5675675675675675,0.6401098901098901,0.4943820224719101,0.004545454545454545,0.03111111111111111,0.0196078431372549,0.05747126436781609,0.011494252873563218,0.005376344086021506,25.398936170212767,0.6417910447761194,0.057692307692307696,0.164021164021164,0.027624309392265192,0.17724867724867724,0.026168224299065422,0.1693121693121693,0.026755852842809364,0.016853932584269662,0.040983606557377046,0.03225806451612903,0.02518891687657431,0.028985507246376812,0.17475728155339806,0.12135922330097088,0.2064516129032258,0.16556291390728478,0.2236842105263158,0.05069124423963134,0.8333333333333334,0.1146067415730337,0.7058823529411765,0.72,0.2222222222222222,0.19550561797752808,0.41379310344827586,0.43902439024390244,0.027777777777777776,0.19550561797752808,0.5632183908045977,0.5697674418604651,0.02040816326530612,0.07640449438202247,0.35294117647058826,0.35294117647058826,0.25,0.41797752808988764,0.3602150537634409,0.3621621621621622,0.16417910447761194,0.03125,1.0,0.1875,0.5,0.3333333333333333,0.3125,0.3,0.11450381679389313,0.4666666666666667,0.06870229007633588,0.5555555555555556,0.42748091603053434,0.375,0.6089887640449438,0.3701657458563536,0.48117237442922384,0.46240526315789476,0.44898064516129027,0.05603448275862069,0.08333333333333333,0.026785714285714284,0.06907894736842106,0.38651315789473684,10.768444444444446,26.382727272727276,0.2838038632986627,,,,,,,,,,,,,,,,,,,True
101123,1610612745,Gerald Green,Gerald Green,101123,HOU,27784.0,463,76,934,922,215.0,176.0,90.0,1856,16.0,27.0,2.0,3.0,5.0,6.0,10.0,19.0,11.0,20.0,14.0,32.0,1.0,3.0,3.0,6.0,44.0,122.0,4.0,10.0,12.0,29.0,37.0,66.0,58.0,154.0,35.0,283.0,973,7.0,10.0,5.0,13.0,2.0,31.0,11.0,16.0,15.0,35.0,10.0,77.0,28.0,46.0,120.0,54.0,2.0,120.0,44.0,1.0,,8.0,6.0,14.0,3.0,3.0,7.0,1.0,,34.0,5.0,3.0,23.0,32.0,2.0,57.0,8.0,65.0,4.0,11.0,8.0,3.0,12.0,1.0,6.0,8.0,1.0,6.0,1.0,20.0,1.0,4.0,19.0,39.0,,1.0,2.0,25.0,,1.0,1.0,1.0,40.0,3.0,1.0,2.0,12.0,5.0,2.0,11.0,8.0,3.0,12.0,6.0,77.0,215.0,5.0,2.0,0.3783783783783784,0.3888888888888889,0.6896551724137931,0.37662337662337664,0.38461538461538464,0.42857142857142855,0.3815789473684211,0.5606060606060606,0.7,0.6875,0.5636363636363636,0.6304347826086957,0.6568627450980392,0.597872340425532,0.6458333333333334,0.7,0.7,,0.015151515151515152,,,0.05,,24.757281553398055,0.6,0.11764705882352941,0.12549019607843137,0.018292682926829267,0.12637362637362637,0.017921146953405017,0.12585812356979406,0.01805869074492099,0.027777777777777776,0.017241379310344827,,0.014150943396226415,0.029850746268656716,0.11702127659574468,0.09302325581395349,0.17333333333333334,0.10869565217391304,0.18181818181818182,0.03305785123966942,0.5,0.12272727272727273,0.5925925925925926,0.5925925925925926,0.5,0.08636363636363636,0.5263157894736842,0.5263157894736842,0.2,0.09090909090909091,0.55,0.5789473684210527,0.36363636363636365,0.14545454545454545,0.4375,0.4375,0.7142857142857143,0.5545454545454546,0.36065573770491804,0.36065573770491804,0.6818181818181818,0.13043478260869565,0.6666666666666666,0.13043478260869565,0.3333333333333333,,0.43478260869565216,0.4,0.11764705882352941,0.8333333333333334,0.11764705882352941,0.5,0.5686274509803921,0.41379310344827586,0.8227272727272728,0.36666666666666664,0.5304318807339449,0.46914000000000006,0.5280459183673468,0.07296137339055794,0.16,0.03164556962025317,0.10954063604240283,0.27208480565371024,9.001515151515152,25.632467532467523,0.23019271948608136,2.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,True
1627753,1610612745,Zhou Qi,Zhou Qi,1627753,HOU,2243.0,37,-10,79,74,22.0,42.0,11.0,153,1.0,3.0,,,1.0,2.0,1.0,4.0,,,,,,,,,,3.0,,,,,2.0,7.0,,3.0,2.0,6.0,80,,,,,,,1.0,2.0,,,,2.0,4.0,,,,,3.0,,2.0,,1.0,1.0,2.0,,1.0,1.0,,,5.0,,,2.0,1.0,1.0,4.0,,4.0,,1.0,1.0,,1.0,1.0,1.0,3.0,1.0,,1.0,4.0,,1.0,4.0,5.0,,,,2.0,,,,,4.0,,,,2.0,,,5.0,2.0,3.0,5.0,1.0,2.0,22.0,,,1.0,1.0,,,,,,0.2857142857142857,,0.5,0.2,,0.5,0.25,,0.5,0.3,,0.2857142857142857,0.3333333333333333,0.25,,,17.77777777777778,0.25,0.2,0.034482758620689655,,0.125,,0.06666666666666667,,,,,,,0.07692307692307693,,,0.08333333333333333,0.25,,0.2,0.3,0.3333333333333333,0.5,1.0,0.4,0.25,0.3333333333333333,1.0,,,,,,,,,0.3,,,,,,,,,,,1.0,0.5,,,,,0.6,,0.500775,,0.7047,0.16666666666666666,0.2222222222222222,,,0.3333333333333333,6.242857142857143,25.833333333333332,0.27848101265822783,,,,,,,,,,,,,,,,,,,True
200782,1610612745,PJ Tucker,PJ Tucker,200782,HOU,136871.0,2281,524,4590,4574,1347.0,1177.0,478.0,9164,42.0,74.0,17.0,21.0,16.0,21.0,7.0,31.0,8.0,26.0,83.0,206.0,7.0,20.0,15.0,44.0,32.0,104.0,3.0,5.0,9.0,29.0,57.0,131.0,115.0,310.0,43.0,502.0,4864,18.0,29.0,10.0,25.0,9.0,75.0,21.0,31.0,24.0,73.0,25.0,139.0,66.0,48.0,339.0,6.0,,104.0,32.0,16.0,3.0,41.0,36.0,77.0,25.0,11.0,36.0,2.0,3.0,190.0,52.0,38.0,139.0,189.0,36.0,364.0,93.0,457.0,8.0,78.0,46.0,32.0,30.0,6.0,24.0,44.0,4.0,6.0,8.0,74.0,9.0,15.0,102.0,205.0,5.0,7.0,11.0,82.0,11.0,16.0,9.0,2.0,60.0,4.0,,,17.0,2.0,12.0,24.0,13.0,9.0,26.0,13.0,139.0,1321.0,15.0,12.0,0.5789473684210527,0.75,0.9826086956521739,0.3709677419354839,0.4,0.3287671232876712,0.3709677419354839,0.4351145038167939,0.6206896551724138,0.6774193548387096,0.5204081632653061,0.6111111111111112,0.5480769230769231,0.5363247863247863,0.625,0.5791666666666667,0.7029478458049887,0.00967741935483871,0.12213740458015267,0.1891891891891892,0.06451612903225806,,0.009615384615384616,10.55912721605299,0.40540540540540543,0.3050847457627119,0.1545380212591987,0.045077105575326216,0.15849486887115166,0.042833607907743,0.15619047619047619,0.043753038405444825,0.05,0.03717472118959108,0.04477611940298507,0.04939626783754116,0.0231023102310231,0.11965811965811966,0.15311004784688995,0.20474777448071216,0.16063675832127353,0.15053763440860216,0.03225806451612903,0.5,0.16780045351473924,0.5675675675675675,0.7,0.5,0.07029478458049887,0.22580645161290322,0.2413793103448276,0.7142857142857143,0.05895691609977324,0.3076923076923077,0.3076923076923077,0.875,0.4671201814058957,0.4029126213592233,0.4068627450980392,1.0,0.23582766439909297,0.3076923076923077,0.3106796116504854,0.9375,0.3888888888888889,0.8095238095238095,0.37037037037037035,0.35,1.0,0.09259259259259259,0.6,0.20192307692307693,0.7619047619047619,0.4230769230769231,0.3409090909090909,0.27884615384615385,0.3103448275862069,0.8707482993197279,0.3076923076923077,0.5556038548752835,0.5489935483870967,0.55141875,0.041666666666666664,0.11805555555555555,0.00641025641025641,0.14940239043824702,0.27689243027888444,6.820610687022902,23.969032258064512,0.2934640522875817,26.0,9.0,2.0,2.0,,0.058823529411764705,0.3333333333333333,3.0,7.0,1.0,2.0,1.0,5.0,0.009708737864077669,0.023076923076923078,,,,True
2772,1610612745,Trevor Ariza,Trevor Ariza,2772,HOU,73597.0,1227,243,2472,2476,686.0,577.0,251.0,4948,55.0,93.0,4.0,10.0,11.0,18.0,2.0,18.0,1.0,4.0,30.0,82.0,5.0,8.0,8.0,20.0,56.0,151.0,5.0,15.0,3.0,16.0,58.0,115.0,86.0,233.0,40.0,414.0,2659,4.0,14.0,10.0,23.0,2.0,40.0,11.0,22.0,11.0,36.0,17.0,72.0,72.0,44.0,252.0,6.0,1.0,150.0,56.0,13.0,,19.0,35.0,54.0,14.0,21.0,19.0,,,143.0,8.0,10.0,60.0,62.0,9.0,131.0,19.0,150.0,7.0,64.0,55.0,9.0,11.0,2.0,5.0,13.0,2.0,6.0,4.0,24.0,1.0,6.0,27.0,82.0,,1.0,4.0,42.0,1.0,2.0,5.0,1.0,46.0,5.0,1.0,2.0,14.0,3.0,7.0,9.0,7.0,1.0,10.0,5.0,71.0,664.0,12.0,6.0,0.6206896551724138,0.6428571428571429,0.9767441860465116,0.36909871244635195,0.43478260869565216,0.3055555555555556,0.3706896551724138,0.5043478260869565,0.2857142857142857,0.5,0.5373563218390804,0.5135135135135135,0.47413793103448276,0.5628415300546448,0.5263157894736842,0.5373134328358209,0.6695402298850575,,0.11304347826086956,0.06451612903225806,0.3888888888888889,,,14.089595375722544,0.4583333333333333,0.15254237288135594,0.09567901234567901,0.021505376344086023,0.13100436681222707,0.01238390092879257,0.11030741410488246,0.016201620162016202,0.023622047244094488,0.026143790849673203,,0.008528784648187633,0.022598870056497175,0.10330578512396695,0.09012875536480687,0.09248554913294797,0.12742382271468145,0.14432989690721648,0.03723404255319149,0.5,0.2672413793103448,0.5913978494623656,0.632183908045977,0.6181818181818182,0.05172413793103448,0.1111111111111111,0.18181818181818182,1.0,0.011494252873563218,0.25,0.25,,0.23563218390804597,0.36585365853658536,0.36585365853658536,1.0,0.4339080459770115,0.3708609271523179,0.3708609271523179,0.9642857142857143,0.2702702702702703,0.4,0.21621621621621623,0.625,1.0,0.40540540540540543,0.3333333333333333,0.3103448275862069,0.6111111111111112,0.3448275862068966,0.4,0.27586206896551724,0.1875,0.9367816091954023,0.37333333333333335,0.5771056195965418,0.5652444444444444,0.6099149122807018,0.04735376044568245,0.11290322580645161,0.01276595744680851,0.0966183574879227,0.17391304347826086,2.882608695652174,24.91201716738198,0.27750809061488674,4.0,1.0,1.0,,1.0,0.25,1.0,1.0,,,1.0,,,,0.013333333333333334,1.0,,,True
201569,1610612745,Eric Gordon,Eric Gordon,201569,HOU,69116.0,1152,406,2345,2327,749.0,676.0,260.0,4672,89.0,142.0,5.0,14.0,26.0,40.0,19.0,51.0,7.0,16.0,16.0,36.0,3.0,4.0,7.0,11.0,110.0,302.0,8.0,27.0,26.0,91.0,115.0,209.0,126.0,338.0,139.0,747.0,2447,8.0,21.0,11.0,31.0,17.0,66.0,31.0,54.0,33.0,102.0,52.0,213.0,92.0,138.0,312.0,66.0,4.0,297.0,109.0,31.0,2.0,45.0,38.0,83.0,19.0,19.0,36.0,4.0,5.0,204.0,6.0,12.0,34.0,33.0,4.0,71.0,18.0,89.0,6.0,28.0,20.0,8.0,41.0,7.0,23.0,29.0,4.0,18.0,5.0,70.0,6.0,15.0,26.0,62.0,3.0,1.0,2.0,120.0,1.0,,3.0,2.0,168.0,17.0,1.0,2.0,65.0,11.0,11.0,9.0,5.0,2.0,13.0,9.0,211.0,739.0,7.0,10.0,0.4,0.4107142857142857,0.8253968253968254,0.3727810650887574,0.3548387096774194,0.3235294117647059,0.37425149700598803,0.5502392344497608,0.38095238095238093,0.5740740740740741,0.5557586837294333,0.47115384615384615,0.5160256410256411,0.6047077922077922,0.5409836065573771,0.5819672131147541,0.6179159049360147,0.005917159763313609,0.14832535885167464,0.1619718309859155,0.1568627450980392,,0.006622516556291391,25.94553706505295,0.5857142857142857,0.056338028169014086,0.05392156862745098,0.028708133971291867,0.07188160676532769,0.009523809523809525,0.06175115207373272,0.01717557251908397,0.027149321266968326,0.022388059701492536,0.047619047619047616,0.012195121951219513,,0.04782608695652174,0.07042253521126761,0.04142011834319527,0.079155672823219,0.0425531914893617,0.022388059701492536,0.6923076923076923,0.2595978062157221,0.6267605633802817,0.7478991596638656,0.4157303370786517,0.09323583180987204,0.37254901960784315,0.4418604651162791,0.2631578947368421,0.029250457038391225,0.4375,0.4375,0.5714285714285714,0.06581352833638025,0.4444444444444444,0.4444444444444444,1.0,0.5521023765996343,0.36423841059602646,0.36666666666666664,0.8,0.2692307692307692,0.35714285714285715,0.07692307692307693,0.75,1.0,0.5192307692307693,0.2962962962962963,0.2564102564102564,0.65,0.07051282051282051,0.6363636363636364,0.5833333333333334,0.2857142857142857,0.8775137111517367,0.367003367003367,0.5334409760589319,0.526722,0.5299121710526318,0.1256198347107438,0.2529182879377432,0.031609195402298854,0.08835341365461848,0.285140562248996,4.617224880382775,26.616863905325445,0.3194029850746269,6.0,5.0,4.0,4.0,,0.4,0.75,,1.0,,2.0,,,,,,1.0,,True
201583,1610612745,Ryan Anderson,Ryan Anderson,201583,HOU,34430.0,574,78,1164,1150,346.0,345.0,133.0,2314,21.0,29.0,10.0,13.0,6.0,8.0,4.0,9.0,13.0,17.0,6.0,12.0,,1.0,1.0,5.0,37.0,104.0,2.0,7.0,11.0,26.0,38.0,55.0,43.0,116.0,31.0,236.0,1290,12.0,18.0,2.0,8.0,7.0,37.0,9.0,14.0,12.0,31.0,9.0,63.0,26.0,50.0,126.0,3.0,,104.0,37.0,1.0,1.0,9.0,16.0,25.0,13.0,3.0,7.0,,2.0,66.0,23.0,11.0,28.0,43.0,7.0,78.0,35.0,113.0,2.0,9.0,7.0,2.0,6.0,,2.0,2.0,,4.0,1.0,8.0,1.0,1.0,20.0,41.0,,7.0,1.0,37.0,1.0,7.0,,1.0,37.0,2.0,,,16.0,1.0,2.0,11.0,8.0,3.0,11.0,8.0,63.0,345.0,2.0,2.0,0.34210526315789475,0.4642857142857143,0.9767441860465116,0.3706896551724138,0.25,0.3870967741935484,0.3706896551724138,0.6909090909090909,0.6666666666666666,0.6428571428571429,0.5994152046783626,0.5769230769230769,0.6,0.6276595744680851,0.6166666666666667,0.6176470588235294,0.6783625730994152,0.008620689655172414,0.01818181818181818,,,0.058823529411764705,0.009615384615384616,14.87101669195751,0.75,0.22580645161290322,0.14930555555555555,0.05851063829787234,0.13526570048309178,0.06301369863013699,0.14343434343434344,0.06148282097649186,0.07766990291262135,0.05357142857142857,,0.05821917808219178,0.0821917808219178,0.10434782608695652,0.20430107526881722,0.15,0.15625,0.06382978723404255,0.022727272727272728,0.7272727272727273,0.1695906432748538,0.7241379310344828,0.7241379310344828,0.38095238095238093,0.05263157894736842,0.4444444444444444,0.4444444444444444,0.5,0.09941520467836257,0.7647058823529411,0.8125,0.23076923076923078,0.07017543859649122,0.5,0.5,1.0,0.6081871345029239,0.3557692307692308,0.3592233009708738,0.972972972972973,0.5,0.7692307692307693,0.038461538461538464,,,0.2692307692307692,0.2857142857142857,0.17777777777777778,0.75,0.1111111111111111,0.2,0.5777777777777777,0.4230769230769231,0.847953216374269,0.3557692307692308,0.5292874269005848,0.5465769230769231,0.5401122222222222,0.0913978494623656,0.2318840579710145,0.008547008547008548,0.15677966101694915,0.2669491525423729,7.996363636363638,26.750862068965514,0.2972508591065292,20.0,,,,,,1.0,1.0,2.0,,,,1.0,,0.043478260869565216,,,,True
201601,1610612745,Luc Mbah a Moute,Luc Mbah a Moute,201601,HOU,54253.0,904,316,1820,1810,585.0,517.0,165.0,3630,47.0,73.0,4.0,6.0,12.0,22.0,4.0,7.0,,3.0,12.0,40.0,,3.0,2.0,5.0,26.0,54.0,1.0,3.0,8.0,16.0,51.0,83.0,38.0,94.0,34.0,250.0,1835,4.0,6.0,1.0,6.0,6.0,17.0,13.0,24.0,10.0,21.0,14.0,70.0,70.0,32.0,111.0,3.0,,54.0,26.0,12.0,1.0,17.0,18.0,35.0,8.0,10.0,14.0,2.0,1.0,88.0,9.0,5.0,38.0,53.0,4.0,95.0,15.0,110.0,2.0,40.0,26.0,14.0,18.0,1.0,11.0,26.0,9.0,7.0,3.0,44.0,3.0,13.0,29.0,58.0,5.0,1.0,3.0,37.0,1.0,1.0,2.0,,47.0,9.0,,,24.0,,4.0,13.0,6.0,4.0,15.0,14.0,68.0,580.0,4.0,2.0,0.6862745098039216,0.7291666666666666,0.9736842105263158,0.40425531914893614,0.16666666666666666,0.47619047619047616,0.40425531914893614,0.6144578313253012,0.6666666666666666,0.5416666666666666,0.6101694915254238,0.4583333333333333,0.6222222222222222,0.6377551020408163,0.5666666666666667,0.660377358490566,0.5310734463276836,0.010638297872340425,0.14457831325301204,0.1232876712328767,0.42857142857142855,,,11.944027986006995,0.4090909090909091,0.07547169811320754,0.10578842315369262,0.015723270440251572,0.10497237569060773,0.020361990950226245,0.10544611819235226,0.018421052631578946,0.012048192771084338,0.03409090909090909,,0.0058309037900874635,0.0707070707070707,0.10096153846153846,0.10191082802547771,0.11764705882352941,0.0979020979020979,0.13157894736842105,0.02702702702702703,0.9333333333333333,0.4124293785310734,0.6438356164383562,0.734375,0.723404255319149,0.03954802259887006,0.5714285714285714,1.0,0.25,0.01694915254237288,,,,0.22598870056497175,0.3,0.3076923076923077,1.0,0.3050847457627119,0.48148148148148145,0.48148148148148145,0.9615384615384616,0.5,0.6666666666666666,0.25,,,0.25,0.3333333333333333,0.4888888888888889,0.5454545454545454,0.1111111111111111,0.4,0.35555555555555557,0.5,0.943502824858757,0.48148148148148145,0.5752836158192091,0.6197166666666667,0.5627477777777778,0.125,0.24489795918367346,,0.068,0.28,2.6024096385542173,24.450000000000003,0.32142857142857145,6.0,4.0,2.0,2.0,,0.25,1.0,1.0,,,3.0,,1.0,0.025,0.0196078431372549,,,,True
203991,1610612745,Clint Capela,Clint Capela,203991,HOU,63220.0,1054,209,2084,2082,500.0,360.0,236.0,4166,206.0,290.0,43.0,68.0,45.0,61.0,14.0,43.0,1.0,2.0,,,,,,,,,,,,,221.0,335.0,,,85.0,527.0,2238,46.0,74.0,,,11.0,103.0,48.0,70.0,,,23.0,119.0,360.0,82.0,,,,,,29.0,,10.0,16.0,26.0,5.0,11.0,8.0,1.0,1.0,68.0,45.0,74.0,105.0,151.0,9.0,265.0,120.0,385.0,13.0,33.0,22.0,11.0,31.0,4.0,13.0,27.0,1.0,18.0,5.0,58.0,7.0,9.0,34.0,81.0,3.0,11.0,7.0,114.0,2.0,8.0,2.0,2.0,144.0,18.0,,,72.0,,9.0,62.0,45.0,16.0,63.0,42.0,119.0,492.0,4.0,6.0,0.8144796380090498,0.9230769230769231,,,,,,0.6597014925373135,0.6216216216216216,0.6857142857142857,0.6597014925373135,0.6216216216216216,0.6857142857142857,0.6620603015075377,0.6130952380952381,0.6685393258426966,,,0.08656716417910448,0.07586206896551724,0.16279069767441862,,,19.35483870967742,0.5344827586206896,0.2,0.2607944732297064,0.1766109785202864,0.27202072538860106,0.08555133079847908,0.26528497409326424,0.1259259259259259,0.2073732718894009,0.14285714285714285,0.14516129032258066,0.08421052631578947,0.08904109589041095,0.19718309859154928,0.2843601895734597,0.3161290322580645,0.27702702702702703,0.25555555555555554,0.1566265060240964,0.6666666666666666,0.8656716417910447,0.7103448275862069,0.7686567164179104,0.8349514563106796,0.12835820895522387,0.32558139534883723,0.3888888888888889,0.5,0.005970149253731343,0.5,0.5,1.0,,,,,,,,,0.918918918918919,0.6323529411764706,,,,,,0.8714285714285714,0.7377049180327869,,,,,0.8656716417910447,,0.5969540298507463,0.6158283333333334,0.600077142857143,0.18508997429305912,0.18508997429305912,,0.1954459203036053,0.22580645161290322,2.1588059701492535,,0.2399232245681382,52.0,3.0,1.0,1.0,8.0,0.32558139534883723,,1.0,2.0,,1.0,1.0,1.0,,0.016129032258064516,,,1.0,True
204028,1610612745,Tarik Black,Tarik Black,204028,HOU,17343.0,289,-17,594,585,181.0,204.0,66.0,1179,39.0,56.0,6.0,10.0,13.0,15.0,1.0,7.0,,2.0,1.0,1.0,1.0,1.0,,,,3.0,,1.0,,1.0,40.0,65.0,1.0,4.0,14.0,97.0,643,6.0,11.0,1.0,2.0,4.0,19.0,13.0,16.0,,1.0,5.0,31.0,68.0,12.0,3.0,,1.0,2.0,,7.0,,3.0,3.0,6.0,2.0,1.0,1.0,2.0,,15.0,10.0,25.0,20.0,21.0,5.0,46.0,36.0,82.0,5.0,12.0,7.0,5.0,9.0,2.0,7.0,15.0,4.0,2.0,4.0,24.0,6.0,6.0,32.0,62.0,,10.0,3.0,30.0,1.0,4.0,1.0,,35.0,5.0,,,17.0,,3.0,21.0,16.0,4.0,22.0,14.0,31.0,176.0,5.0,2.0,0.85,0.9444444444444444,1.0,0.25,0.5,,0.3333333333333333,0.6153846153846154,0.5454545454545454,0.8125,0.6014492753623188,0.5769230769230769,0.7647058823529411,0.5773809523809523,0.5,0.6739130434782609,0.057971014492753624,,0.1076923076923077,0.07142857142857142,0.42857142857142855,,,16.191904047976013,0.375,0.21739130434782608,0.1390728476821192,0.22935779816513763,0.16806722689075632,0.06060606060606061,0.15185185185185185,0.12773722627737227,0.21428571428571427,0.2647058823529412,0.21052631578947367,0.06611570247933884,0.045454545454545456,0.10294117647058823,0.1875,0.14285714285714285,0.16161616161616163,0.2,0.2631578947368421,0.6363636363636364,0.8115942028985508,0.6964285714285714,0.75,0.8717948717948718,0.10144927536231885,0.14285714285714285,0.25,,0.028985507246376812,,,,0.014492753623188406,1.0,1.0,1.0,0.043478260869565216,,,,0.7692307692307693,0.6,0.07692307692307693,1.0,1.0,0.07692307692307693,,0.8823529411764706,0.8666666666666667,,,0.058823529411764705,,0.8695652173913043,,0.5624272058823531,0.6087250000000001,0.60445625,0.20987654320987653,0.22077922077922077,,0.1958762886597938,0.31958762886597936,2.5861538461538465,34.425,0.3047138047138047,8.0,,1.0,1.0,1.0,0.3333333333333333,,1.0,1.0,,1.0,2.0,1.0,,0.05,,,,True
