EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,LongMidRangeFGA,Arc3FGA,FG2A,FG3A,OpponentPoints,PenaltyFG2A,NonHeaveArc3FGA,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,SecondChanceTurnovers,Fouls,FoulsDrawn,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,LongMidRangeFrequency,Arc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,FG2M,FtPoints,Points,PenaltyFG2M,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,ShortMidRangeAssists,DefThreePtRebounds,LostBallTurnovers,PenaltyTurnovers,ShootingFouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,DefThreePtReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,LongMidRangeFGM,Corner3FGM,Corner3FGA,Arc3FGM,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGM,Fg2aBlocked,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG2APctBlocked,ShortMidRangePctBlocked,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,DefAtRimReboundPct,Blocked2s,BlockedAtRim,Blocks,ShortMidRangeFGM,Corner3Assists,AtRimAssists,BadPassSteals,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsPutbacks,OffTwoPtRebounds,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffTwoPtReboundPct,OffAtRimReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,ShortMidRangePctAssisted,on,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,PtsUnassisted3s,FTOffRebounds,FTDefRebounds,SelfOReb,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Travels,BlockingFouls,Loose Ball Fouls,Offensive Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,BlockedShortMidRange,RecoveredBlocks,3SecondViolations,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,AtRimPctBlocked,DefFTReboundPct,OffFTReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,PenaltyCorner3FGA,HeaveAttempts,Charge Fouls,BlockingFoulsDrawn,DefensiveGoaltends,OffensiveGoaltends,Defensive 3 Seconds Violations,PenaltyCorner3Frequency,PenaltyCorner3FGM,BlockedLongMidRange,PenaltyCorner3Accuracy,Technical Free Throw Trips,Blocked3s,BlockedArc3,BlockedCorner3,LongMidRangePctBlocked,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Corner3PctBlocked,Clear Path Fouls
1626147,1610612755,Justin Anderson,Justin Anderson,1626147,PHI,569.0,9,2.0,19,19,7.0,11,2.0,38,1.0,1.0,1.0,1.0,17,1.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0,0.5,14.285714285714286,1.0,0.4,0.25,0.25,0.1,0.25,0.5,0.3333333333333333,0.5,0.5,0.5,0.455075,0.4438,17.9,25.6,0.3684210526315789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626158,1610612755,Richaun Holmes,Richaun Holmes,1626158,PHI,847.0,14,,32,31,15.0,20,1.0,63,,,4.0,,31,2.0,,1.0,1.0,2.0,1.0,,5.0,,1.0,3.0,,3.0,,,1.0,,1.0,,3.0,2.0,15.0,,,18.18181818181818,1.0,0.1111111111111111,,0.23076923076923078,,,,0.2,,,0.75,0.560025,0.54295,3.9,,0.46875,2.0,3.0,1.0,1.0,1.0,2.0,3.0,7.0,1.0,3.0,5.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,3.0,1.0,2.0,5.0,0.5,0.5,0.5,0.5,0.5,0.5,0.7,0.8333333333333334,0.5,0.5,0.5,0.75,0.6666666666666666,0.6666666666666666,0.5,0.25,0.5,1.0,0.4,0.4,0.7142857142857143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627789,1610612755,Timothe Luwawu-Cabarrot,Timothe Luwawu-Cabarrot,1627789,PHI,1077.0,18,1.0,39,39,19.0,24,2.0,78,1.0,2.0,8.0,3.0,39,5.0,2.0,,1.0,1.0,1.0,,3.0,,,,,,,,,,,,,,19.0,,0.2727272727272727,26.82926829268293,,,,,,,,,0.09090909090909091,0.18181818181818182,0.8181818181818182,0.5601545454545455,0.5959333333333333,4.800000000000001,24.46666666666667,0.48717948717948717,2.0,6.0,1.0,5.0,1.0,3.0,,15.0,1.0,,5.0,2.0,4.0,,,,,,,,,5.0,0.3333333333333333,0.3333333333333333,0.375,0.2,0.6818181818181818,0.4166666666666667,0.6818181818181818,0.4166666666666667,,,,0.5454545454545454,0.3333333333333333,0.3333333333333333,,0.09090909090909091,0.8333333333333334,0.2,,,0.3333333333333333,1.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,9.0,2.0,1.0,1.0,1.0,1.0,1.0,0.125,1.0,1.0,1.0,1.0,0.09090909090909091,1.0,1.0,1.0,1.0,1.0,1.0,0.16666666666666666,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202344,1610612755,Trevor Booker,Trevor Booker,202344,PHI,444.0,7,2.0,15,14,,3,,29,2.0,,2.0,,13,,,,,,,,,,2.0,3.0,,3.0,,,1.0,,1.0,,1.0,,,,,20.0,1.0,0.5,,0.42857142857142855,,,0.5,,1.0,,,0.33785,,18.5,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,0.3333333333333333,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203949,1610612755,James Michael McAdoo,James Michael McAdoo,203949,PHI,1077.0,18,1.0,39,39,19.0,24,2.0,78,,6.0,,7.0,39,,6.0,,,,,,,,1.0,2.0,,2.0,,,1.0,1.0,1.0,,1.0,1.0,19.0,,1.0,21.951219512195124,1.0,0.1,,0.125,,,,0.2,,0.8571428571428571,1.0,0.5009142857142858,0.48150000000000004,,25.342857142857138,0.48717948717948717,,,,,,,2.0,8.0,,,,,,,1.0,,,1.0,2.0,,1.0,,,,,,0.42857142857142855,,0.5,,0.16666666666666666,,0.5,,,,,,,,0.125,1.0,,,1.0,1.0,1.0,,3.0,2.0,,3.0,6.0,1.0,,1.0,0.2857142857142857,,0.2857142857142857,,,,,,0.14285714285714285,1.0,1.0,1.0,0.16666666666666666,0.16666666666666666,1.0,1.0,,0.16666666666666666,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204456,1610612755,T.J. McConnell,T.J. McConnell,204456,PHI,970.0,16,1.0,35,36,19.0,21,2.0,71,,,4.0,,39,2.0,,1.0,2.0,3.0,,,8.0,,,1.0,,1.0,1.0,,,,,,,,19.0,,,10.81081081081081,,,,0.07692307692307693,,,,,,,0.5,0.5096499999999999,0.50725,4.925000000000001,,0.5428571428571428,2.0,2.0,1.0,1.0,2.0,3.0,,6.0,2.0,,4.0,,6.0,,1.0,,,,,,,4.0,,,0.75,1.0,0.75,1.0,0.75,1.0,0.2,0.3333333333333333,,0.5,1.0,1.0,,0.5,0.5,1.0,,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,1.0,1.0,0.5,0.5,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627788,1610612755,Furkan Korkmaz,Furkan Korkmaz,1627788,PHI,180.0,3,-2.0,7,7,7.0,7,1.0,14,,1.0,1.0,1.0,9,1.0,1.0,,,,,,,,,1.0,1.0,2.0,,,,,,,1.0,,7.0,,0.5,25.0,,,,1.0,0.2,,,,,0.5,1.0,0.645725,0.645725,0.6,25.8,1.0,1.0,1.0,1.0,1.0,,1.0,,2.0,1.0,,2.0,,2.0,,1.0,,,1.0,,,,2.0,,,1.0,1.0,0.5,0.5,0.5,0.5,1.0,1.0,,0.5,1.0,1.0,,,0.5,1.0,,,1.0,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,1.0,1.0,0.7981,1.0,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626643,1610612755,Jacob Pullen,Jacob Pullen,1626643,PHI,221.0,4,,9,10,9.0,10,,19,,,1.0,,8,1.0,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,9.0,,,22.22222222222222,1.0,,,,,,,,,,,0.4099,0.4099,12.5,,1.0,,,,,1.0,1.0,,2.0,1.0,,2.0,2.0,,,,,1.0,,,,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101141,1610612755,Ersan Ilyasova,Ersan Ilyasova,101141,PHI,33253.0,554,96.0,1162,1171,378.0,497,130.0,2333,28.0,76.0,129.0,83.0,1198,32.0,76.0,27.0,12.0,39.0,11.0,12.0,90.0,20.0,53.0,110.0,44.0,154.0,17.0,4.0,14.0,10.0,29.0,2.0,65.0,59.0,373.0,8.0,0.3915094339622642,20.0,0.4827586206896552,0.15142857142857144,0.08968609865470852,0.1781305114638448,0.07208872458410351,0.08064516129032258,0.15384615384615385,0.12631578947368421,0.1320754716981132,0.3584905660377358,0.75,0.5127834123222749,0.4956787234042553,6.596899224806202,25.77831325301205,0.3253012048192771,44.0,76.0,10.0,18.0,25.0,63.0,33.0,249.0,12.0,10.0,46.0,84.0,42.0,5.0,48.0,4.0,13.0,38.0,45.0,2.0,15.0,46.0,0.6666666666666666,0.8235294117647058,0.4883720930232558,0.375,0.5094339622641509,0.3829787234042553,0.5343347639484979,0.42592592592592593,0.22119815668202766,0.21348314606741572,0.2564102564102564,0.3584905660377358,0.5789473684210527,0.5945945945945946,0.6590909090909091,0.1179245283018868,0.3829787234042553,0.5555555555555556,0.07111111111111111,0.1056338028169014,0.18473895582329317,12.0,3.0,7.0,27.0,4.0,15.0,30.0,4.0,15.0,87.0,27.0,5.0,0.9666666666666667,0.3614457831325301,0.26666666666666666,0.3614457831325301,0.03875968992248062,0.12,0.42857142857142855,0.42857142857142855,0.75,0.0330188679245283,0.42857142857142855,0.42857142857142855,1.0,0.35526315789473684,0.35526315789473684,0.9629629629629629,0.3191489361702128,0.26666666666666666,0.35526315789473684,0.16964285714285715,9.0,6.0,9.0,7.0,1.0,10.0,13.0,0.28,0.3181818181818182,14.0,23.0,16.0,30.0,48.0,24.0,19.0,0.5333333333333333,0.5394736842105263,0.5454545454545454,0.059748427672955975,0.05504587155963303,0.6052631578947368,0.6086956521739131,0.5342199999999999,0.1927710843373494,0.5714285714285714,False,1.0,1.0,2.0,7.0,3.0,8.0,7.0,3.0,5.0,9.0,3.0,4.0,15.0,2.0,1.0,2.0,2.0,5.0,5.0,11.0,10.0,8.0,1.0,1.0,8.0,3.0,5.0,1.0,7.0,0.375,0.02631578947368421,0.1836734693877551,0.1388888888888889,0.0782608695652174,0.0425531914893617,0.13513513513513514,0.026785714285714284,0.5555555555555556,0.07142857142857142,0.02631578947368421,1.0,1.0,0.18421052631578946,0.2857142857142857,1.0,0.012048192771084338,,,,,,,,,,,,,,,,,,,,,
101161,1610612755,Amir Johnson,Amir Johnson,101161,PHI,70215.0,1170,8.0,2418,2442,490.0,498,276.0,4860,8.0,23.0,228.0,32.0,2567,52.0,22.0,85.0,33.0,118.0,31.0,32.0,269.0,31.0,116.0,207.0,122.0,329.0,45.0,17.0,25.0,16.0,56.0,6.0,192.0,73.0,490.0,7.0,0.12307692307692308,12.923188933381871,0.44642857142857145,0.16666666666666666,0.07380952380952381,0.17223198594024605,0.10615521855486174,0.07894736842105263,0.1903114186851211,0.16494845360824742,0.03076923076923077,0.08846153846153847,0.6461538461538462,0.5046204633204633,0.49443017241379306,4.385964912280703,25.625,0.20264681555004135,90.0,136.0,15.0,29.0,84.0,130.0,52.0,342.0,32.0,18.0,88.0,170.0,90.0,9.0,80.0,9.0,9.0,102.0,85.0,7.0,36.0,88.0,0.6538461538461539,0.8252427184466019,0.5701754385964912,0.6153846153846154,0.5576923076923077,0.5932203389830508,0.5719063545150501,0.5945945945945946,0.18099547511312217,0.1749271137026239,0.20202020202020202,0.5230769230769231,0.6617647058823529,0.7317073170731707,0.6555555555555556,0.3230769230769231,0.4915254237288136,0.5172413793103449,0.1245674740484429,0.14007782101167315,0.2573099415204678,3.0,3.0,9.0,7.0,2.0,4.0,10.0,2.0,7.0,30.0,7.0,27.0,1.0,0.3125,0.2857142857142857,0.3225806451612903,0.11842105263157894,0.16666666666666666,0.375,0.375,0.3333333333333333,0.03461538461538462,0.3333333333333333,0.3333333333333333,1.0,0.30434782608695654,0.30434782608695654,1.0,0.06779661016949153,0.5,0.3181818181818182,0.13615023474178403,44.0,24.0,44.0,37.0,2.0,44.0,28.0,0.44047619047619047,0.5285714285714286,27.0,43.0,34.0,62.0,85.0,54.0,88.0,0.5483870967741935,0.5522388059701493,0.5592105263157895,0.12553495007132667,0.13973799126637554,0.6417910447761194,0.627906976744186,0.5490845454545454,0.24853801169590642,0.6756756756756757,False,,1.0,2.0,4.0,2.0,5.0,11.0,,3.0,11.0,9.0,6.0,31.0,2.0,,3.0,1.0,15.0,11.0,7.0,2.0,4.0,,,10.0,20.0,27.0,2.0,10.0,0.4,0.09558823529411764,0.1506849315068493,0.04477611940298507,0.14,0.08139534883720931,0.05128205128205128,0.0989010989010989,0.6136363636363636,0.07407407407407407,0.014925373134328358,,,0.05970149253731343,0.5,1.0,,3.0,1.0,2.0,1.0,2.0,1.0,4.0,0.05084745762711865,,,,,,,,,,,,,
