EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGM,ShortMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefThreePtRebounds,DefRebounds,Rebounds,FoulsDrawn,Loose Ball Fouls Drawn,FTA,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyArc3FGM,SecondChanceFG2A,PenaltyFG3M,PtsUnassisted2s,ThreePtAssists,Arc3Assists,ShortMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,DefTwoPtRebounds,FTDefRebounds,OffRebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,Offensive Fouls Drawn,Blocked2s,BlockedShortMidRange,Blocks,NonShootingPenaltyNonTakeFouls,PenaltyFg3Pct,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,SecondChanceShotQualityAvg,LongMidRangeFGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,SecondChanceFg3Pct,SecondChanceEfgPct,SecondChanceTsPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChancePointsPct,HeaveAttempts,LongMidRangeAssists,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChanceAtRimFGM,SecondChanceFG2M,PtsUnassisted3s,PtsPutbacks,Fg2aBlocked,Corner3Assists,LostBallTurnovers,SecondChanceFg2Pct,FG2APctBlocked,AtRimPctBlocked,OffCorner3ReboundPct,DefAtRimReboundPct,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3FGM,SecondChanceArc3FGA,BlockingFoulsDrawn,ShortMidRangePctBlocked,OffAtRimReboundPct,DefCorner3ReboundPct,LongMidRangePctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceFtPoints,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,Charge Fouls,Charge Fouls Drawn,SelfOReb,BlockedAtRim,BlockedLongMidRange,SelfORebPct,FTOffRebounds,OffFTReboundPct,RecoveredBlocks,BlocksRecoveredPct,LongMidRangePctBlocked,on,Fg3aBlocked,StepOutOfBoundsTurnovers,Travels,Technical Free Throw Trips,Blocked3s,BlockedArc3,DefensiveGoaltends,3SecondViolations,FG3APctBlocked,Arc3PctBlocked,Defensive 3 Seconds Violations,OffensiveGoaltends,Clear Path Fouls,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,3pt And 1 Free Throw Trips,BlockedCorner3,Corner3PctBlocked
1626167,1610612754,Myles Turner,Myles Turner,1626167,IND,475.0,8,2.0,15,16,5.0,1.0,2.0,31,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,2.0,7.0,16,1.0,1.0,1.0,2.0,4.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,0.625,0.5,0.7,0.6666666666666666,0.75,27.77777777777778,0.2,0.14285714285714285,0.3333333333333333,0.25,1.0,1.0,1.0,0.75,0.3333333333333333,0.3333333333333333,1.0,0.5,0.75,0.3333333333333333,0.5021375,0.473125,0.5714285714285714,4.8,25.7,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
1627816,1610612754,Alex Poythress,Alex Poythress,1627816,IND,6245.0,104,-21.0,205,206,100.0,99.0,29.0,411,,2.0,2.0,7.0,5.0,7.0,15.0,4.0,11.0,,26.0,242,3.0,4.0,8.0,,18.0,10.0,12.0,7.0,2.0,1.0,2.0,,5.0,5.0,10.0,17.0,2.0,,,,18.0,100.0,,0.7142857142857143,0.7142857142857143,1.0,0.36363636363636365,0.36363636363636365,0.4666666666666667,0.75,0.5,0.75,0.5,0.75,0.4230769230769231,11.764705882352942,0.13157894736842105,0.10588235294117647,0.1724137931034483,0.07692307692307693,,,,0.2692307692307692,0.2857142857142857,0.2857142857142857,1.0,0.4166666666666667,0.8846153846153846,0.2857142857142857,0.5644134615384615,0.5406291666666666,0.6923076923076923,3.3400000000000007,25.327272727272728,0.4878048780487805,7.0,12.0,3.0,3.0,3.0,1.0,2.0,4.0,2.0,3.0,2.0,4.0,4.0,4.0,1.0,1.0,1.0,2.0,5.0,4.0,1.0,7.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,7.0,1.0,16.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,0.5,0.1,0.0851063829787234,0.06756756756756757,0.058823529411764705,0.06481481481481481,0.125,0.07692307692307693,0.07142857142857142,0.07692307692307693,0.1875,0.46153846153846156,0.5833333333333334,0.5833333333333334,0.7142857142857143,0.038461538461538464,0.15384615384615385,0.5,0.5,1.0,0.75,0.25,1.0,0.25,0.6666666666666666,0.4,0.5918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
201152,1610612754,Thaddeus Young,Thaddeus Young,201152,IND,126.0,2,-8.0,4,6,4.0,2.0,,10,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
201954,1610612754,Darren Collison,Darren Collison,201954,IND,559.0,9,-3.0,18,21,5.0,2.0,1.0,39,,,,,,1.0,2.0,1.0,2.0,,5.0,27,1.0,2.0,,,2.0,,3.0,,,1.0,1.0,,2.0,,,,1.0,,,,2.0,5.0,,,,1.0,0.5,0.5,0.5,0.5,0.625,0.5,0.625,0.5,0.5,20.0,,,,,,,,,,,,,0.5,,0.47827499999999995,0.3843,0.4,18.75,23.9,0.2777777777777778,,,,,,2.0,1.0,2.0,,,,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,0.5,0.5,1.0,,,,,,,0.5295,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.5,1.5,0.5,0.5,1.0,1.0,1.0,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
203506,1610612754,Victor Oladipo,Victor Oladipo,203506,IND,856.0,14,3.0,28,29,18.0,13.0,2.0,57,,,,3.0,2.0,2.0,2.0,1.0,6.0,1.0,8.0,39,1.0,1.0,5.0,,5.0,,3.0,2.0,,2.0,2.0,,4.0,1.0,1.0,1.0,1.0,,1.0,,5.0,18.0,,,,1.0,0.16666666666666666,0.2,1.0,1.0,0.4375,0.4166666666666667,0.5,0.4166666666666667,0.75,31.03448275862069,0.2,0.09090909090909091,0.3333333333333333,,,,,0.375,,,,0.3333333333333333,1.0,,0.5930142857142858,0.57519,0.625,1.65,29.316666666666666,0.6428571428571429,2.0,2.0,,1.0,1.0,,1.0,3.0,1.0,3.0,,,1.0,4.0,,,1.0,,,,,,,,,1.0,1.0,,1.0,,,1.0,,1.0,,,,,,,,0.2,1.0,,,,,,,,,,,0.25,1.0,1.0,,,0.375,0.3333333333333333,0.3333333333333333,1.0,,0.16666666666666666,1.0,0.5,0.3333333333333333,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,0.125,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
202362,1610612754,Lance Stephenson,Lance Stephenson,202362,IND,3468.0,58,-1.0,113,113,44.0,46.0,14.0,226,,1.0,1.0,4.0,2.0,7.0,14.0,2.0,6.0,,20.0,130,3.0,3.0,4.0,,9.0,4.0,3.0,3.0,1.0,3.0,6.0,2.0,15.0,2.0,10.0,12.0,7.0,1.0,2.0,,9.0,44.0,,0.2857142857142857,0.4,0.5,0.3333333333333333,0.4,0.5,1.0,0.5,0.6428571428571429,0.47619047619047616,0.5625,0.3,18.46153846153846,0.09523809523809523,0.15217391304347827,0.13333333333333333,0.05,,,,0.2,0.25,0.25,,0.2857142857142857,0.75,0.3333333333333333,0.5090815789473684,0.5258083333333333,0.45,6.642857142857143,30.83333333333334,0.3893805309734513,5.0,9.0,4.0,2.0,2.0,4.0,1.0,2.0,1.0,2.0,,4.0,1.0,10.0,3.0,2.0,1.0,2.0,,5.0,3.0,2.0,2.0,2.0,,2.0,1.0,1.0,3.0,,2.0,,,3.0,1.0,,1.0,,,,2.0,0.25,0.6666666666666666,0.375,0.2,,0.1,0.03389830508474576,,,0.07142857142857142,,0.3,0.45,0.5555555555555556,0.625,0.4,0.2,0.1,0.5,0.5,1.0,1.0,0.2857142857142857,1.0,0.2857142857142857,0.5,,0.6253,2.0,,,,,8.0,,1.0,1.0,0.5,0.5,,,,0.4,1.0,,,1.0,0.047619047619047616,0.06666666666666667,4.0,4.0,3.0,4.0,1.0,1.0,1.0,1.0,0.07142857142857142,0.1111111111111111,0.16666666666666666,0.2857142857142857,1.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
202709,1610612754,Cory Joseph,Cory Joseph,202709,IND,3851.0,64,-20.0,124,124,34.0,49.0,19.0,248,2.0,7.0,4.0,7.0,1.0,7.0,18.0,6.0,9.0,,32.0,157,2.0,5.0,1.0,,4.0,4.0,15.0,7.0,4.0,5.0,10.0,4.0,25.0,2.0,3.0,6.0,5.0,,2.0,1.0,4.0,34.0,1.0,0.2857142857142857,0.3333333333333333,0.8333333333333334,0.6666666666666666,0.6666666666666666,0.3888888888888889,0.4,0.5925925925925926,0.3333333333333333,0.5714285714285714,0.2857142857142857,0.3333333333333333,19.444444444444446,0.08695652173913043,0.06521739130434782,0.058823529411764705,0.25925925925925924,0.2857142857142857,0.3333333333333333,,0.25925925925925924,0.5714285714285714,0.5714285714285714,0.75,0.16666666666666666,0.5185185185185185,0.5714285714285714,0.480962962962963,0.4718166666666666,0.125,9.738888888888889,25.755555555555553,0.27419354838709675,4.0,5.0,2.0,2.0,2.0,6.0,2.0,2.0,,,,3.0,,10.0,5.0,2.0,1.0,2.0,1.0,1.0,,3.0,3.0,2.0,1.0,,,,,,,3.0,,5.0,,,1.0,,,,1.0,,,,0.043478260869565216,0.02040816326530612,0.10526315789473684,0.04411764705882353,,,0.06666666666666667,0.125,,0.18518518518518517,0.8,0.8,0.25,0.2222222222222222,0.07407407407407407,1.0,1.0,1.0,0.4,0.3333333333333333,1.0,,,,0.596225,1.0,,,1.0,2.0,7.0,0.5,0.7,0.7,0.16666666666666666,0.16666666666666666,,,,0.21875,,,,,,,2.0,2.0,3.0,2.0,1.0,3.0,,0.6666666666666666,0.05555555555555555,,0.25,,1.0,0.5,1.0,2.0,1.0,0.14285714285714285,0.06666666666666667,0.16666666666666666,1.0,0.4,0.5,1.0,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
202711,1610612754,Bojan Bogdanovic,Bojan Bogdanovic,202711,IND,1104.0,18,11.0,31,33,,1.0,9.0,64,2.0,4.0,2.0,3.0,,5.0,10.0,2.0,3.0,1.0,17.0,27,,,,,,2.0,6.0,3.0,2.0,,,,,1.0,1.0,1.0,3.0,1.0,2.0,,,,,0.2,0.2,1.0,0.6666666666666666,0.6666666666666666,0.5,,0.6153846153846154,,0.6071428571428571,,0.23076923076923078,36.58536585365854,0.125,0.058823529411764705,0.14285714285714285,0.3076923076923077,0.5,0.6666666666666666,,0.23076923076923078,0.6666666666666666,0.6666666666666666,1.0,,0.6153846153846154,0.6666666666666666,0.5515538461538461,,,5.640000000000001,26.266666666666666,,3.0,5.0,1.0,,,1.0,,,,,,1.0,,8.0,,,,,,,,,3.0,3.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,0.38461538461538464,0.6,0.75,0.3333333333333333,0.07692307692307693,,,,,0.5,,,,,,0.6067,,,,,1.0,2.0,,0.5,0.5,,,,,,0.11764705882352941,,,,1.0,0.07142857142857142,0.09090909090909091,1.0,1.0,,,2.0,,,1.0,0.2,0.2,,,1.0,1.0,,1.0,,0.25,,,,0.5,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
1626202,1610612754,Joe Young,Joe Young,1626202,IND,4223.0,70,-40.0,144,141,80.0,85.0,22.0,285,3.0,5.0,2.0,8.0,4.0,10.0,23.0,3.0,10.0,10.0,39.0,176,8.0,15.0,4.0,7.0,29.0,,3.0,8.0,2.0,5.0,7.0,3.0,16.0,6.0,8.0,10.0,12.0,,12.0,2.0,29.0,80.0,1.0,,,0.3333333333333333,0.3,0.3,0.43478260869565216,0.5333333333333333,0.4393939393939394,0.5789473684210527,0.5131578947368421,0.6304347826086957,0.30303030303030304,26.78571428571429,0.23076923076923078,0.14285714285714285,0.25,0.15151515151515152,0.6,0.75,,0.24242424242424243,0.25,0.25,,0.21052631578947367,0.5151515151515151,0.25,0.4792833333333333,0.48453421052631573,0.7435897435897436,10.878260869565217,25.78,0.5555555555555556,4.0,7.0,2.0,3.0,5.0,11.0,1.0,2.0,,,2.0,3.0,2.0,20.0,2.0,1.0,2.0,,2.0,2.0,,2.0,1.0,1.0,,4.0,1.0,3.0,7.0,,6.0,1.0,,6.0,,,1.0,,,,1.0,0.5,0.5714285714285714,,0.06666666666666667,0.03508771929824561,,0.024691358024691357,0.10526315789473684,,,,0.2222222222222222,0.21212121212121213,0.5714285714285714,0.5714285714285714,,0.3333333333333333,0.06060606060606061,0.5,0.5,1.0,0.3333333333333333,0.2631578947368421,0.6,,,0.5,0.48597,3.0,1.0,1.0,2.0,3.0,10.0,0.6666666666666666,0.6666666666666666,0.7142857142857143,0.2727272727272727,0.2727272727272727,0.16666666666666666,1.0,1.0,0.2564102564102564,,,2.0,5.0,0.1388888888888889,0.19230769230769232,1.0,1.0,6.0,2.0,1.0,1.0,3.0,0.3333333333333333,0.043478260869565216,,,,0.5,,1.0,2.0,1.0,0.2,,0.16666666666666666,,0.3333333333333333,0.5,,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
1627734,1610612754,Domantas Sabonis,Domantas Sabonis,1627734,IND,2102.0,35,9.0,64,66,13.0,11.0,11.0,130,3.0,5.0,,,,9.0,16.0,,,6.0,24.0,71,4.0,5.0,,,8.0,12.0,,,,3.0,8.0,2.0,21.0,2.0,7.0,10.0,4.0,1.0,6.0,,8.0,13.0,,0.6666666666666666,0.6666666666666666,,,,0.5625,0.8,0.5625,0.8,0.631578947368421,0.8,,26.666666666666668,0.16666666666666666,0.1724137931034483,0.2,0.3125,0.6,0.75,1.0,,,,,,0.5,,0.5070125,0.47678000000000004,0.3333333333333333,6.225,,0.203125,6.0,8.0,2.0,3.0,3.0,3.0,,,,,,2.0,,6.0,5.0,3.0,,1.0,2.0,3.0,2.0,3.0,,,,,,1.0,1.0,,,2.0,,4.0,2.0,,,4.0,1.0,4.0,,,,0.5,0.17647058823529413,0.07142857142857142,0.2,0.09090909090909091,,0.08333333333333333,0.25,0.25,0.16666666666666666,0.5,0.75,0.75,0.5,0.1875,,,,,1.0,0.6,1.0,,,,0.7887,,,,,,4.0,,1.0,1.0,,,,,,0.16666666666666666,,1.0,,3.0,0.15789473684210525,0.15789473684210525,2.0,2.0,,,1.0,2.0,,1.0,0.0625,,,0.14285714285714285,1.0,0.5,,,,0.2,0.14285714285714285,,,,,,,,1.0,,,1.0,2.0,1.0,0.16666666666666666,,,,,,True,,,,,,,,,,,,,,,,,,
