EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,FoulsDrawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,OffThreePtRebounds,OffThreePtReboundPct,OffArc3ReboundPct,Loose Ball Fouls Drawn,Offensive Fouls Drawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceArc3FGM,SecondChanceFG3M,Corner3Assists,LongMidRangeAssists,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Travels,SecondChanceTurnovers,PenaltyTurnovers,BlockingFouls,Charge Fouls Drawn,Blocked2s,BlockedAtRim,Blocks,SecondChanceFg3Pct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceAtRimFGM,PtsPutbacks,FTDefRebounds,StepOutOfBoundsTurnovers,Charge Fouls,BlockedShortMidRange,RecoveredBlocks,DefFTReboundPct,OffCorner3ReboundPct,BlocksRecoveredPct,SecondChanceAtRimAccuracy,Loose Ball Fouls,Offensive Fouls,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,OffLongMidRangeReboundPct,SecondChanceAtRimPctAssisted,LostBallOutOfBoundsTurnovers,Defensive 3 Seconds Violations,SecondChanceCorner3FGM,FTOffRebounds,LongMidRangePctBlocked,OffFTReboundPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,on,HeaveMakes,HeaveAttempts,Fg3aBlocked,Clear Path Fouls,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedCorner3,BlockedLongMidRange,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,ThreePtShootingFoulsDrawnPct
101150,1610612746,Lou Williams,Lou Williams,101150,LAC,5852.0,98,-12,201,202,74,65.0,32.0,403,5.0,11.0,1.0,3.0,5.0,7.0,11.0,3.0,6.0,3.0,12.0,1.0,2.0,6.0,2.0,17.0,2.0,1.0,6.0,15.0,28.0,5.0,29.0,10.0,55.0,218,1.0,2.0,3.0,4.0,6.0,5.0,7.0,3.0,12.0,5.0,24.0,18.0,12.0,12.0,3.0,17.0,2.0,4.0,8.0,3.0,11.0,3.0,7.0,1.0,25.0,3.0,1.0,4.0,5.0,3.0,8.0,1.0,4.0,3.0,1.0,4.0,3.0,1.0,4.0,4.0,8.0,6.0,2.0,11.0,1.0,2.0,5.0,24.0,74,1.0,0.6,0.6,0.8,0.1724137931034483,0.25,0.1724137931034483,0.5357142857142857,0.5,0.7142857142857143,0.39473684210526316,0.2,0.5,0.4344262295081967,0.42857142857142855,0.5454545454545454,0.5087719298245614,0.14285714285714285,0.2727272727272727,0.09090909090909091,27.896995708154506,1.0,0.07407407407407407,0.057692307692307696,0.027777777777777776,0.05555555555555555,0.02727272727272727,0.08,0.07692307692307693,0.058823529411764705,0.13043478260869565,0.037037037037037035,0.030303030303030304,0.19298245614035087,0.45454545454545453,0.625,0.6,0.19298245614035087,0.6363636363636364,0.7,0.7142857142857143,0.10526315789473684,0.5,0.5,0.3333333333333333,0.21052631578947367,0.25,0.25,1.0,0.2982456140350877,0.11764705882352941,0.11764705882352941,0.5,0.2,0.2,0.4,0.2631578947368421,0.6,0.3157894736842105,0.3333333333333333,0.3157894736842105,0.16666666666666666,0.7017543859649122,0.11764705882352941,0.5318894736842106,0.625975,0.5849710526315789,0.08196721311475409,0.15625,0.10909090909090909,0.43636363636363634,7.903571428571428,24.882758620689657,0.3681592039800995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
1626149,1610612746,Montrezl Harrell,Montrezl Harrell,1626149,LAC,250.0,4,-1,9,9,2,,2.0,18,1.0,1.0,,,,,1.0,,,,,,,,,,,,,1.0,2.0,,,,2.0,7,,1.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,2,,,,,,,,0.5,,,0.5,,,0.5,,,,,,,18.181818181818183,,,,,,0.14285714285714285,,,,,,,0.5,1.0,1.0,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,0.54325,,,,,,,3.5,,0.2222222222222222,1.0,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
1628414,1610612746,Sindarius Thornwell,Sindarius Thornwell,1628414,LAC,1353.0,23,-27,47,54,16,13.0,5.0,101,1.0,3.0,1.0,,,,,2.0,2.0,,,,,,,3.0,1.0,,2.0,3.0,5.0,,3.0,4.0,10.0,60,,1.0,1.0,,,1.0,1.0,,2.0,4.0,6.0,6.0,,,,3.0,,1.0,1.0,,1.0,,1.0,,2.0,,,2.0,2.0,,2.0,,,,,,,,,1.0,4.0,3.0,,4.0,,,1.0,6.0,16,1.0,1.0,1.0,,,,,0.6,,1.0,0.375,,0.3333333333333333,0.5,,0.6,0.375,0.2,0.3333333333333333,,18.867924528301884,,0.2222222222222222,,,0.1,,,,0.6666666666666666,,,,0.375,0.3333333333333333,0.5,1.0,,,,,0.25,1.0,1.0,1.0,,,,,0.375,,,,0.5,,0.5,,,,,0.6666666666666666,,0.75,,0.530525,0.3807,0.5290833333333332,0.1111111111111111,0.16666666666666666,,0.6,9.459999999999999,25.5,0.3404255319148936,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
201568,1610612746,Danilo Gallinari,Danilo Gallinari,201568,LAC,12932.0,216,42,414,412,88,45.0,64.0,826,9.0,19.0,2.0,2.0,2.0,,8.0,12.0,20.0,1.0,7.0,,,1.0,8.0,33.0,4.0,,7.0,21.0,47.0,9.0,40.0,15.0,84.0,424,2.0,4.0,4.0,,7.0,4.0,5.0,,8.0,6.0,14.0,26.0,16.0,27.0,,33.0,8.0,5.0,12.0,7.0,19.0,5.0,10.0,,45.0,1.0,11.0,15.0,26.0,1.0,27.0,1.0,5.0,4.0,1.0,6.0,5.0,1.0,10.0,2.0,9.0,18.0,,15.0,,3.0,4.0,14.0,88,,0.6190476190476191,0.6190476190476191,1.0,0.225,,0.225,0.44680851063829785,0.5,0.8,0.39655172413793105,0.4375,0.3076923076923077,0.43548387096774194,0.4375,0.4375,0.45977011494252873,0.10638297872340426,0.21052631578947367,0.125,21.23711340206186,0.6,0.12195121951219512,0.008620689655172414,0.1506849315068493,0.1326530612244898,0.0048543689320388345,,0.03333333333333333,0.07317073170731707,0.09090909090909091,0.11290322580645161,0.019230769230769232,0.21839080459770116,0.47368421052631576,0.6,0.6666666666666666,0.09195402298850575,,,,0.22988505747126436,0.6,0.6,0.5833333333333334,0.08045977011494253,0.14285714285714285,0.14285714285714285,1.0,0.3793103448275862,0.24242424242424243,0.24242424242424243,1.0,0.25,,0.5,0.15384615384615385,1.0,0.07692307692307693,,0.5384615384615384,,0.6781609195402298,0.24242424242424243,0.5161666666666668,0.5634,0.5429461538461539,0.04395604395604396,0.0784313725490196,0.08333333333333333,0.16666666666666666,9.308510638297872,25.045,0.21256038647342995,,,,,,2.0,2.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,0.25,0.21052631578947367,0.36363636363636365,0.25,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
201976,1610612746,Patrick Beverley,Patrick Beverley,201976,LAC,20015.0,334,25,648,653,168,132.0,94.0,1301,17.0,31.0,3.0,5.0,6.0,7.0,20.0,,8.0,3.0,11.0,1.0,,2.0,21.0,49.0,5.0,3.0,8.0,24.0,59.0,24.0,60.0,14.0,134.0,707,2.0,5.0,6.0,2.0,12.0,6.0,11.0,3.0,10.0,10.0,31.0,12.0,36.0,57.0,15.0,49.0,21.0,4.0,23.0,9.0,32.0,6.0,12.0,5.0,73.0,1.0,11.0,17.0,29.0,16.0,45.0,3.0,19.0,7.0,12.0,16.0,14.0,2.0,25.0,8.0,34.0,30.0,,17.0,1.0,,6.0,31.0,168,5.0,0.25,0.2727272727272727,0.7916666666666666,0.4,0.3,0.4,0.4067796610169492,0.4,0.5454545454545454,0.5042016806722689,0.45454545454545453,0.5,0.5275590551181102,0.5,0.5740740740740741,0.5042016806722689,0.06779661016949153,0.0967741935483871,0.05,20.132450331125828,0.64,0.08947368421052632,0.005847953216374269,0.09401709401709402,0.09120521172638436,0.050314465408805034,,0.020833333333333332,0.08196721311475409,0.11267605633802817,0.07368421052631578,0.045454545454545456,0.2605042016806723,0.5483870967741935,0.6071428571428571,0.35294117647058826,0.16806722689075632,0.35,0.3684210526315789,,0.06722689075630252,,,,0.09243697478991597,0.2727272727272727,0.2727272727272727,1.0,0.4117647058823529,0.42857142857142855,0.42857142857142855,0.7619047619047619,0.2727272727272727,0.09090909090909091,0.45454545454545453,0.2857142857142857,0.8333333333333334,0.09523809523809523,,0.38095238095238093,0.375,0.7647058823529411,0.42857142857142855,0.519353781512605,0.47933571428571425,0.5343404761904761,0.04838709677419355,0.09375,0.08955223880597014,0.23134328358208955,6.150847457627119,25.130000000000003,0.25925925925925924,15.0,0.10204081632653061,0.1206896551724138,,8.0,3.0,3.0,2.0,2.0,3.0,6.0,6.0,9.0,,1.0,6.0,1.0,3.0,5.0,4.0,5.0,0.3333333333333333,0.06896551724137931,0.18181818181818182,0.4,1.0,2.0,4.0,1.0,1.0,1.0,1.0,3.0,0.1,0.03225806451612903,0.6,0.6666666666666666,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
1626155,1610612746,Sam Dekker,Sam Dekker,1626155,LAC,240.0,4,-2,7,9,1,1.0,,16,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,0.16666666666666666,,,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
201599,1610612746,DeAndre Jordan,DeAndre Jordan,201599,LAC,17786.0,296,48,569,568,148,111.0,84.0,1137,40.0,62.0,31.0,12.0,16.0,2.0,4.0,,,,,,,,,,,,,42.0,66.0,,,18.0,102.0,612,16.0,31.0,,8.0,40.0,12.0,16.0,,,5.0,29.0,56.0,28.0,,,,,2.0,8.0,1.0,9.0,,5.0,,19.0,35.0,26.0,43.0,72.0,52.0,124.0,5.0,5.0,2.0,3.0,2.0,1.0,1.0,9.0,11.0,22.0,26.0,,30.0,3.0,,12.0,29.0,148,1.0,0.6666666666666666,0.9655172413793104,,,,,0.6363636363636364,0.5161290322580645,0.75,0.6363636363636364,0.5161290322580645,0.75,0.6375,0.5555555555555556,0.725,,0.030303030303030304,0.016129032258064516,0.25,13.273001508295627,0.2222222222222222,0.24855491329479767,0.23648648648648649,0.2524271844660194,0.25,0.19117647058823528,0.22972972972972974,0.2619047619047619,0.15384615384615385,0.36764705882352944,0.2857142857142857,0.22727272727272727,0.9393939393939394,0.6451612903225806,0.6557377049180327,0.65,0.06060606060606061,0.5,0.6666666666666666,1.0,,,,,,,,,,,,,1.0,,,1.0,0.75,,,,,0.9393939393939394,,0.6366166666666667,0.6565583333333334,0.6532187500000001,0.16,0.16,0.39215686274509803,0.28431372549019607,1.5484848484848486,,0.2601054481546573,17.0,0.13709677419354838,0.13402061855670103,4.0,,5.0,2.0,,,1.0,3.0,2.0,7.0,,1.0,3.0,1.0,,11.0,8.0,11.0,,0.18867924528301888,0.10526315789473684,,,16.0,26.0,3.0,,,3.0,5.0,0.42857142857142855,0.14814814814814814,0.45454545454545453,0.5161290322580645,2.0,1.0,1.0,1.0,3.0,0.21875,0.125,,,,,,,,,True,,,,,,,,,,,,,,
202325,1610612746,Wesley Johnson,Wesley Johnson,202325,LAC,5984.0,100,5,197,205,44,49.0,25.0,402,4.0,7.0,,2.0,2.0,2.0,3.0,3.0,5.0,3.0,6.0,,,1.0,2.0,7.0,,1.0,2.0,9.0,15.0,5.0,13.0,6.0,39.0,227,1.0,1.0,,1.0,3.0,3.0,3.0,1.0,3.0,4.0,13.0,16.0,2.0,15.0,,7.0,2.0,,1.0,3.0,4.0,2.0,1.0,,11.0,1.0,11.0,2.0,13.0,1.0,14.0,,6.0,4.0,2.0,4.0,3.0,1.0,6.0,6.0,9.0,5.0,,7.0,1.0,,3.0,13.0,44,1.0,0.8888888888888888,0.8888888888888888,1.0,0.38461538461538464,0.3333333333333333,0.38461538461538464,0.6,1.0,1.0,0.5892857142857143,1.0,0.75,0.6290322580645161,0.75,0.8125,0.4642857142857143,,,,16.371681415929206,0.6666666666666666,0.03571428571428571,0.02127659574468085,0.3235294117647059,0.14444444444444443,0.011235955056179775,0.04,,0.058823529411764705,,0.2962962962962963,,0.25,0.5714285714285714,0.5714285714285714,1.0,0.10714285714285714,0.6666666666666666,0.6666666666666666,0.5,0.17857142857142858,0.6,0.6,1.0,0.21428571428571427,0.5,0.5,1.0,0.25,0.2857142857142857,0.2857142857142857,1.0,,,,0.3333333333333333,1.0,0.16666666666666666,,0.3333333333333333,0.5,0.7142857142857143,0.2857142857142857,0.5762875000000001,0.4183,0.6521166666666666,0.1,0.17647058823529413,0.07692307692307693,0.3333333333333333,9.126666666666667,24.22307692307692,0.2233502538071066,,,,,,1.0,1.0,,,1.0,,,2.0,1.0,,,1.0,,3.0,1.0,3.0,,0.05555555555555555,0.42857142857142855,,,,,,,,2.0,,,,,,,,,,,,,1.0,,,,,,,,True,,,,,,,,,,,,,,
203186,1610612746,Willie Reed,Willie Reed,203186,LAC,1721.0,29,-18,60,65,15,15.0,7.0,125,4.0,6.0,1.0,,2.0,1.0,2.0,,,,,,,,,,,,,5.0,8.0,,,3.0,13.0,73,,1.0,,2.0,2.0,,3.0,,,2.0,2.0,10.0,,,,,,1.0,,,,,,,,2.0,2.0,2.0,6.0,3.0,9.0,1.0,,,,1.0,,1.0,2.0,3.0,4.0,5.0,,4.0,,,2.0,2.0,15,,1.0,1.0,,,,,0.625,,,0.625,,,0.65,0.5,0.25,,0.125,0.16666666666666666,,17.142857142857142,0.5,0.125,0.11764705882352941,0.16666666666666666,0.14285714285714285,0.09090909090909091,0.07692307692307693,0.25,0.1111111111111111,,0.2,0.5,0.75,0.6666666666666666,0.8,1.0,0.25,0.5,0.5,1.0,,,,,,,,,,,,,1.0,,,0.6666666666666666,,,,,,0.75,,0.527975,0.6846,0.5872666666666667,0.2,0.2,0.15384615384615385,0.15384615384615385,2.6875,,0.25,1.0,0.0625,0.08333333333333333,1.0,,,,,,,,,1.0,1.0,,,1.0,1.0,2.0,2.0,2.0,,0.2,,,,,,2.0,,,,,0.6666666666666666,,,,1.0,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
201933,1610612746,Blake Griffin,Blake Griffin,201933,LAC,17855.0,298,37,576,575,156,125.0,84.0,1151,35.0,57.0,9.0,15.0,25.0,5.0,14.0,4.0,9.0,2.0,5.0,1.0,,,16.0,41.0,2.0,4.0,11.0,44.0,80.0,18.0,46.0,49.0,191.0,633,7.0,9.0,3.0,8.0,25.0,16.0,30.0,4.0,11.0,21.0,65.0,16.0,72.0,36.0,18.0,41.0,16.0,10.0,21.0,25.0,46.0,22.0,15.0,4.0,117.0,6.0,27.0,27.0,58.0,9.0,67.0,3.0,9.0,6.0,3.0,13.0,8.0,5.0,23.0,7.0,21.0,53.0,2.0,65.0,1.0,,24.0,65.0,156,2.0,0.18181818181818182,0.2,0.6666666666666666,0.391304347826087,0.36363636363636365,0.391304347826087,0.55,0.7777777777777778,0.5333333333333333,0.5634920634920635,0.7083333333333334,0.5365853658536586,0.6044303797468354,0.6578947368421053,0.6018518518518519,0.36507936507936506,0.125,0.14035087719298245,0.14285714285714285,26.89450222882615,0.5652173913043478,0.1588235294117647,0.040268456375838924,0.2621359223300971,0.1978021978021978,0.03260869565217391,0.05128205128205128,0.04878048780487805,0.1111111111111111,0.18461538461538463,0.2891566265060241,0.058823529411764705,0.4523809523809524,0.6140350877192983,0.7142857142857143,0.22857142857142856,0.1111111111111111,0.35714285714285715,0.4166666666666667,,0.07142857142857142,0.4444444444444444,0.4444444444444444,,0.03968253968253968,0.4,0.4,1.0,0.3253968253968254,0.3902439024390244,0.3902439024390244,0.625,0.75,0.08333333333333333,0.16666666666666666,0.6097560975609756,0.6,,,0.2682926829268293,0.36363636363636365,0.8174603174603174,0.3902439024390244,0.5083698412698412,0.53089375,0.5254109756097561,0.1610738255033557,0.23300970873786409,0.13089005235602094,0.3403141361256545,4.705,25.419565217391302,0.2708333333333333,3.0,0.023622047244094488,0.020202020202020204,2.0,1.0,9.0,8.0,1.0,1.0,3.0,2.0,1.0,10.0,4.0,3.0,6.0,,,3.0,3.0,3.0,0.3333333333333333,0.17647058823529413,0.15,0.5,1.0,7.0,8.0,4.0,2.0,1.0,,2.0,0.4,0.03571428571428571,0.6666666666666666,0.7777777777777778,1.0,1.0,,,,,0.14285714285714285,1.0,1.0,,,,,,,True,,,,,,,,,,,,,,
