EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFG3A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,ShootingFouls,BlockingFouls,Fouls,Charge Fouls,FoulsDrawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceFG2M,SecondChanceFG3M,SecondChanceFtPoints,SecondChancePoints,PtsPutbacks,OffThreePtRebounds,SelfOReb,BadPassSteals,LostBallOutOfBoundsTurnovers,PenaltyTurnovers,Loose Ball Fouls,Offensive Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffThreePtReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangePctAssisted,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChancePointsPct,SecondChanceCorner3FGM,StepOutOfBoundsTurnovers,Technical Free Throw Trips,ShortMidRangePctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,FTOffRebounds,Travels,Blocked3s,BlockedCorner3,BlockedLongMidRange,Defensive 3 Seconds Violations,OffFTReboundPct,BlockedArc3,3SecondViolations,LongMidRangePctBlocked,on,Clear Path Fouls,Corner3PctBlocked,OffensiveGoaltends
1626144,1610612743,Emmanuel Mudiay,Emmanuel Mudiay,1626144,DEN,4200.0,70,22,136,140,30,27.0,16,276,8.0,11.0,1.0,1.0,2.0,5.0,9.0,2.0,3.0,4.0,14.0,3.0,2.0,6.0,15.0,23.0,4.0,14.0,4.0,46.0,150,1.0,3.0,2.0,4.0,2.0,6.0,1.0,11.0,10.0,20.0,9.0,3.0,1.0,13.0,4.0,1.0,1.0,12.0,7.0,19.0,6.0,1.0,7.0,2.0,3.0,45.0,1.0,1.0,5.0,1.0,7.0,1.0,8.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,5.0,1.0,3.0,1.0,6.0,1.0,5.0,2.0,4.0,3.0,1.0,3.0,1.0,11.0,30,0.3333333333333333,0.3333333333333333,0.75,0.2857142857142857,0.3333333333333333,0.3076923076923077,0.6521739130434783,0.5,0.5675675675675675,0.5,0.6216216216216216,0.55,0.3783783783783784,0.07142857142857142,0.043478260869565216,0.09090909090909091,0.07142857142857142,26.25,0.4,0.25,0.08928571428571429,0.023809523809523808,0.038461538461538464,0.07317073170731707,0.015384615384615385,0.1,0.11538461538461539,0.05555555555555555,0.08333333333333333,0.045454545454545456,0.2972972972972973,0.7272727272727273,0.8,0.625,0.24324324324324326,0.5555555555555556,0.5555555555555556,0.08108108108108109,0.6666666666666666,0.6666666666666666,0.3783783783783784,0.2857142857142857,0.3076923076923077,0.75,0.25,0.75,0.2,0.5,0.6,0.3333333333333333,0.6756756756756757,0.3076923076923077,0.4784708333333334,0.4986,0.4177,0.10810810810810811,0.13043478260869565,0.07142857142857142,0.2391304347826087,6.839130434782611,27.371428571428574,0.22058823529411764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1626168,1610612743,Trey Lyles,Trey Lyles,1626168,DEN,23024.0,384,-30,747,760,228,206.0,87,1507,41.0,60.0,11.0,7.0,14.0,14.0,28.0,5.0,11.0,20.0,60.0,3.0,5.0,17.0,60.0,99.0,26.0,75.0,34.0,232.0,880,13.0,4.0,15.0,25.0,6.0,20.0,9.0,57.0,84.0,36.0,78.0,,1.0,59.0,20.0,7.0,,21.0,9.0,30.0,9.0,,15.0,4.0,2.0,69.0,7.0,32.0,55.0,7.0,94.0,12.0,106.0,7.0,1.0,7.0,1.0,4.0,5.0,3.0,12.0,,25.0,,35.0,1.0,43.0,2.0,49.0,6.0,1.0,25.0,1.0,57.0,228,0.7,0.711864406779661,1.0,0.3466666666666667,0.3,0.35135135135135137,0.6060606060606061,0.6,0.5689655172413793,0.5333333333333333,0.5948717948717949,0.5480769230769231,0.43103448275862066,,0.0707070707070707,0.11666666666666667,,24.439197166469892,0.5833333333333334,0.3684210526315789,0.2422907488986784,0.03626943005181347,0.24242424242424243,0.24233983286908078,0.034383954154727794,0.02702702702702703,0.20987654320987653,0.2222222222222222,0.3076923076923077,0.24752475247524752,0.3448275862068966,0.6833333333333333,0.7735849056603774,0.7804878048780488,0.16091954022988506,0.5,0.5,0.06321839080459771,0.45454545454545453,0.45454545454545453,0.3448275862068966,0.3333333333333333,0.3333333333333333,1.0,0.6470588235294118,0.17647058823529413,0.3111111111111111,0.5,0.37777777777777777,0.29411764705882354,0.7758620689655172,0.3389830508474576,0.5263228323699422,0.5296576923076923,0.4932833333333333,0.13471502590673576,0.211864406779661,0.013333333333333334,0.24568965517241378,5.698989898989899,25.051999999999992,0.30522088353413657,4.0,6.0,15.0,1.0,1.0,3.0,2.0,6.0,2.0,8.0,26.0,2.0,5.0,3.0,6.0,2.0,7.0,1.0,1.0,2.0,3.0,1.0,2.0,10.0,8.0,2.0,10.0,8.0,1.0,1.0,1.0,0.5,0.46153846153846156,0.5294117647058824,0.6190476190476191,0.03205128205128205,0.045454545454545456,0.03225806451612903,0.022058823529411766,0.1,0.22580645161290322,0.038461538461538464,0.8,0.5714285714285714,0.4,0.08620689655172414,0.4,0.4,1.0,0.36363636363636365,0.75,0.058823529411764705,0.6666666666666666,1.0,0.06666666666666667,0.3333333333333333,0.11206896551724138,,,,,,,,,,,,,,,,,True,,,
1627736,1610612743,Malik Beasley,Malik Beasley,1627736,DEN,6583.0,110,8,226,235,65,80.0,23,461,7.0,11.0,,3.0,4.0,2.0,4.0,2.0,3.0,2.0,8.0,,,1.0,11.0,18.0,5.0,13.0,3.0,40.0,252,1.0,1.0,4.0,5.0,1.0,4.0,1.0,12.0,16.0,6.0,15.0,,,8.0,2.0,2.0,,4.0,2.0,6.0,,2.0,4.0,,,14.0,,5.0,1.0,,6.0,,6.0,3.0,,3.0,,2.0,2.0,1.0,5.0,,3.0,,4.0,,6.0,,7.0,,,1.0,,12.0,63,0.7272727272727273,0.7272727272727273,1.0,0.38461538461538464,0.25,0.38461538461538464,0.6111111111111112,0.8,0.5967741935483871,0.6111111111111112,0.5735294117647058,0.5454545454545454,0.41935483870967744,,0.1111111111111111,0.09090909090909091,,15.354330708661417,0.6,,0.015384615384615385,,0.11627906976744186,0.05555555555555555,,,,,0.07142857142857142,0.0967741935483871,0.3548387096774194,0.6363636363636364,0.7,0.7142857142857143,0.12903225806451613,0.5,0.6666666666666666,0.0967741935483871,0.6666666666666666,0.6666666666666666,0.25806451612903225,0.25,0.25,1.0,,,0.4444444444444444,0.75,0.1111111111111111,,0.7741935483870968,0.25,0.5346209677419356,0.52935,0.532838888888889,0.03125,0.05263157894736842,,0.3,5.983333333333333,24.592307692307692,0.28761061946902655,,3.0,5.0,1.0,1.0,3.0,,,1.0,,3.0,,,,3.0,1.0,1.0,,,,,1.0,2.0,2.0,1.0,1.0,2.0,2.0,,,,1.0,,0.75,0.75,,,,,,0.16666666666666666,,1.0,1.0,0.5,0.16129032258064516,0.6,0.6,1.0,,,0.5,,,0.3333333333333333,0.3333333333333333,0.075,1.0,1.0,1.0,0.25,1.0,1.0,,,,,,,,,,,True,,,
1627823,1610612743,Juancho Hernangomez,Juancho Hernangomez,1627823,DEN,2040.0,34,-12,68,69,13,23.0,4,137,3.0,4.0,3.0,,,,,,,1.0,9.0,1.0,,,3.0,4.0,1.0,9.0,,9.0,85,3.0,1.0,,,,,,,2.0,4.0,3.0,,,9.0,1.0,,,2.0,,2.0,,,2.0,,,4.0,2.0,5.0,3.0,,8.0,3.0,11.0,2.0,1.0,,,,,,,,1.0,,2.0,,,,,,,,,,13,0.3333333333333333,1.0,1.0,0.1111111111111111,,0.1111111111111111,0.75,,0.34615384615384615,,0.34615384615384615,,0.6923076923076923,,,,,17.56756756756757,,,0.2,0.14285714285714285,0.3125,0.25806451612903225,0.09375,,0.16666666666666666,0.4,,0.38461538461538464,0.3076923076923077,0.75,0.75,0.3333333333333333,,,,,,,0.6923076923076923,0.1111111111111111,0.1111111111111111,1.0,0.75,0.25,,,,,1.0,0.1111111111111111,0.6291384615384616,0.7328,,,,,,0.825,25.677777777777777,0.19117647058823528,2.0,,,,,,,2.0,,,4.0,4.0,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,,,0.6666666666666666,0.5,0.5,0.05555555555555555,0.25,,0.07142857142857142,,,0.1111111111111111,,,,,,,,0.6666666666666666,,,,,,,0.4444444444444444,,,,,,,,,,,,,,,,,True,,,
1628470,1610612743,Torrey Craig,Torrey Craig,1628470,DEN,37728.0,629,-61,1234,1286,371,313.0,140,2520,40.0,66.0,22.0,10.0,19.0,2.0,9.0,3.0,4.0,9.0,36.0,2.0,,13.0,45.0,79.0,17.0,58.0,22.0,163.0,1465,23.0,3.0,12.0,23.0,1.0,14.0,8.0,35.0,58.0,32.0,51.0,,3.0,33.0,9.0,14.0,,16.0,9.0,25.0,8.0,1.0,10.0,4.0,2.0,59.0,23.0,29.0,47.0,11.0,87.0,40.0,127.0,12.0,3.0,12.0,2.0,6.0,8.0,6.0,20.0,1.0,36.0,2.0,63.0,2.0,32.0,2.0,35.0,,,11.0,1.0,35.0,365,0.6444444444444445,0.9354838709677419,1.0,0.29310344827586204,0.07142857142857142,0.3090909090909091,0.569620253164557,0.5217391304347826,0.5145985401459854,0.36486486486486486,0.5292207792207793,0.4166666666666667,0.4233576642335766,,0.17721518987341772,0.15151515151515152,,12.365204888569375,0.6,0.3142857142857143,0.1309192200557103,0.071875,0.12554112554112554,0.1288135593220339,0.06797853309481217,0.04065040650406504,0.11023622047244094,0.125,0.16346153846153846,0.10404624277456648,0.48175182481751827,0.6060606060606061,0.7142857142857143,0.6,0.06569343065693431,0.2222222222222222,0.4,0.029197080291970802,0.75,0.75,0.26277372262773724,0.25,0.25,1.0,0.8461538461538461,0.07692307692307693,0.5135135135135135,0.5263157894736842,0.35135135135135137,,0.9051094890510949,0.2727272727272727,0.5542402985074627,0.599113888888889,0.556370588235294,0.08053691275167785,0.12222222222222222,0.01694915254237288,0.2147239263803681,3.1202531645569622,26.20689655172414,0.3006482982171799,14.0,8.0,22.0,1.0,1.0,1.0,1.0,14.0,1.0,5.0,36.0,28.0,15.0,4.0,9.0,,8.0,1.0,,1.0,2.0,4.0,5.0,14.0,5.0,6.0,15.0,8.0,2.0,8.0,2.0,0.3333333333333333,0.6086956521739131,0.5961538461538461,0.6,0.06276150627615062,0.09929078014184398,0.07142857142857142,0.06829268292682927,0.029411764705882353,0.1896551724137931,0.07017543859649122,0.5333333333333333,1.0,1.0,0.16058394160583941,0.36363636363636365,0.36363636363636365,1.0,0.6363636363636364,,0.038461538461538464,0.5,1.0,0.02702702702702703,1.0,0.22085889570552147,,3.0,,0.4444444444444444,,,2.0,1.0,1.0,1.0,3.0,2.0,0.047619047619047616,,,,True,,,
201589,1610612743,Darrell Arthur,Darrell Arthur,201589,DEN,2495.0,42,-6,85,84,23,24.0,8,169,4.0,4.0,,,,,3.0,4.0,4.0,1.0,3.0,,,,8.0,11.0,3.0,5.0,1.0,26.0,94,1.0,,3.0,5.0,,,,6.0,16.0,,9.0,,,3.0,1.0,1.0,,2.0,,2.0,,,2.0,,,4.0,1.0,2.0,2.0,1.0,5.0,1.0,6.0,3.0,,,1.0,,3.0,,3.0,1.0,6.0,,9.0,,1.0,,2.0,,,1.0,,6.0,23,1.0,1.0,1.0,0.6,,0.6,0.7272727272727273,0.6,0.78125,0.6,0.7647058823529411,0.6,0.3125,,0.09090909090909091,,,21.27659574468085,,0.25,0.08333333333333333,0.045454545454545456,0.15384615384615385,0.10810810810810811,0.02631578947368421,0.09090909090909091,,0.2,,0.18181818181818182,0.25,1.0,1.0,1.0,0.1875,,,0.25,1.0,1.0,0.1875,0.3333333333333333,0.3333333333333333,1.0,,,,,,,0.5625,0.3333333333333333,0.489328125,0.3745,0.3778,0.058823529411764705,0.08333333333333333,,0.23076923076923078,9.209090909090909,23.94,0.27058823529411763,,2.0,2.0,,,,,1.0,,,2.0,,,,3.0,,2.0,,1.0,,,,,1.0,,1.0,1.0,1.0,,,,,1.0,1.0,1.0,,,,,,,,1.0,,1.0,0.125,1.0,1.0,1.0,,,,,,,,0.07692307692307693,,,,0.3333333333333333,,,,1.0,,,,,,,,,True,,,
203115,1610612743,Will Barton,Will Barton,203115,DEN,22226.0,370,-13,720,761,247,181.0,92,1481,22.0,44.0,6.0,10.0,16.0,11.0,35.0,3.0,10.0,12.0,49.0,4.0,4.0,21.0,36.0,89.0,12.0,51.0,29.0,137.0,827,7.0,5.0,17.0,33.0,4.0,21.0,15.0,61.0,16.0,56.0,27.0,9.0,1.0,48.0,12.0,16.0,2.0,41.0,21.0,62.0,17.0,4.0,28.0,8.0,5.0,145.0,5.0,21.0,23.0,,44.0,6.0,50.0,8.0,1.0,10.0,4.0,6.0,11.0,4.0,21.0,3.0,10.0,,20.0,2.0,29.0,,32.0,6.0,,12.0,,57.0,241,0.2222222222222222,0.23529411764705882,0.75,0.23529411764705882,0.19047619047619047,0.24,0.4044943820224719,0.5151515151515151,0.38571428571428573,0.42592592592592593,0.4440789473684211,0.5,0.36428571428571427,0.0392156862745098,0.1797752808988764,0.22727272727272727,0.04081632653061224,20.99514563106796,0.47619047619047616,,0.09956709956709957,0.02512562814070352,0.14482758620689656,0.11702127659574468,0.01775147928994083,0.012345679012345678,0.1,0.08333333333333333,0.11940298507462686,0.14423076923076922,0.3142857142857143,0.5,0.6470588235294118,0.2727272727272727,0.25,0.3142857142857143,0.3793103448275862,0.07142857142857142,0.3,0.3,0.35,0.24489795918367346,0.2553191489361702,0.75,0.5,0.3333333333333333,0.2962962962962963,0.625,0.3888888888888889,0.19047619047619047,0.6785714285714286,0.25,0.4836931654676259,0.5284444444444445,0.45485754716981114,0.0821917808219178,0.12631578947368421,,0.44525547445255476,5.8752808988764045,26.26078431372549,0.34305555555555556,2.0,,2.0,1.0,,,,3.0,,,6.0,4.0,1.0,2.0,7.0,1.0,4.0,1.0,,,,,6.0,5.0,5.0,,6.0,3.0,1.0,2.0,4.0,,0.42857142857142855,0.25,0.25,0.007194244604316547,0.046511627906976744,,0.008264462809917356,,0.14634146341463414,0.02857142857142857,0.5,0.18181818181818182,,0.014285714285714285,,,,0.3333333333333333,,0.08333333333333333,,,,,0.043795620437956206,,,2.0,0.17142857142857143,,,,2.0,1.0,1.0,,,,,,,True,,,
2210,1610612743,Richard Jefferson,Richard Jefferson,2210,DEN,570.0,10,9,23,22,10,13.0,2,45,,,,,,1.0,1.0,,,,,,,,1.0,1.0,,,,2.0,22,,,1.0,1.0,,,,2.0,2.0,,,,,,,,,1.0,2.0,3.0,1.0,1.0,1.0,,,8.0,,,1.0,,1.0,,1.0,,,1.0,,1.0,,,1.0,,,,,,1.0,,,,,,,2.0,10,1.0,1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,8.0,1.0,,0.2,,,0.1111111111111111,,,,,1.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,0.3946,,0.3946,,,,1.0,5.8,,0.43478260869565216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1627750,1610612743,Jamal Murray,Jamal Murray,1627750,DEN,18303.0,305,-83,597,626,183,146.0,62,1223,16.0,30.0,1.0,3.0,7.0,9.0,28.0,13.0,26.0,21.0,47.0,3.0,2.0,13.0,38.0,84.0,23.0,52.0,30.0,175.0,766,5.0,4.0,9.0,22.0,2.0,13.0,16.0,40.0,34.0,42.0,45.0,24.0,2.0,45.0,21.0,12.0,,17.0,13.0,30.0,12.0,1.0,9.0,6.0,2.0,73.0,6.0,11.0,8.0,,19.0,11.0,30.0,8.0,1.0,8.0,2.0,5.0,5.0,3.0,13.0,1.0,8.0,2.0,23.0,,24.0,,31.0,4.0,1.0,8.0,3.0,36.0,178,0.4473684210526316,0.4857142857142857,0.6521739130434783,0.4423076923076923,0.15384615384615385,0.46,0.4523809523809524,0.4090909090909091,0.5330882352941176,0.34285714285714286,0.5856164383561644,0.45121951219512196,0.38235294117647056,,0.14285714285714285,0.2,,23.909774436090224,0.6153846153846154,,0.05194805194805195,0.041379310344827586,0.0990990990990991,0.07169811320754717,0.04263565891472868,0.01818181818181818,0.04,0.03508771929824561,0.0851063829787234,0.08433734939759036,0.22058823529411764,0.5333333333333333,0.6666666666666666,0.5625,0.20588235294117646,0.32142857142857145,0.4090909090909091,0.19117647058823528,0.5,0.5,0.34558823529411764,0.44680851063829785,0.44680851063829785,0.7142857142857143,0.1111111111111111,0.3333333333333333,0.2,0.42857142857142855,0.37142857142857144,0.15384615384615385,0.6029411764705882,0.4666666666666667,0.47969402985074633,0.5248,0.452939393939394,0.07746478873239436,0.09090909090909091,0.05555555555555555,0.22857142857142856,9.144047619047619,26.503846153846155,0.3065326633165829,1.0,2.0,5.0,1.0,,,2.0,4.0,2.0,2.0,16.0,6.0,5.0,1.0,7.0,1.0,5.0,,,,,1.0,4.0,3.0,1.0,2.0,4.0,3.0,,3.0,2.0,0.5,0.8,0.7777777777777778,0.8,0.04424778761061947,0.04918032786885246,0.06896551724137931,0.044444444444444446,0.043478260869565216,0.14285714285714285,0.017241379310344827,0.75,0.4444444444444444,0.3076923076923077,0.03676470588235294,0.4,0.4,,1.0,,0.1111111111111111,0.6666666666666666,1.0,,,0.09142857142857143,,,4.0,0.21428571428571427,,,,2.0,1.0,,,,,1.0,,,True,,,
201163,1610612743,Wilson Chandler,Wilson Chandler,201163,DEN,10427.0,174,-34,346,366,101,72.0,26,712,7.0,15.0,3.0,4.0,7.0,3.0,5.0,1.0,4.0,7.0,18.0,1.0,2.0,6.0,11.0,24.0,7.0,19.0,10.0,53.0,413,3.0,1.0,5.0,8.0,2.0,6.0,8.0,24.0,4.0,18.0,21.0,,,18.0,7.0,2.0,,7.0,5.0,12.0,4.0,1.0,7.0,,,29.0,1.0,15.0,11.0,2.0,28.0,3.0,31.0,5.0,1.0,3.0,,,3.0,3.0,6.0,,5.0,1.0,11.0,1.0,9.0,,13.0,1.0,,6.0,,23.0,98,0.18181818181818182,0.2,1.0,0.3684210526315789,0.3333333333333333,0.3684210526315789,0.4583333333333333,0.625,0.5,0.5714285714285714,0.5408163265306123,0.631578947368421,0.4418604651162791,,0.08333333333333333,0.13333333333333333,,14.705882352941176,0.5,0.16666666666666666,0.11956521739130435,0.011764705882352941,0.21739130434782608,0.16149068322981366,0.02112676056338028,0.03125,0.17647058823529413,0.08823529411764706,0.08333333333333333,0.24,0.3488372093023256,0.4666666666666667,0.5384615384615384,0.14285714285714285,0.11627906976744186,0.6,0.6,0.09302325581395349,0.25,0.25,0.4186046511627907,0.3888888888888889,0.3888888888888889,1.0,0.75,0.25,0.5,0.5714285714285714,0.42857142857142855,0.3333333333333333,0.7906976744186046,0.3888888888888889,0.5072534883720929,0.5486,0.5102249999999999,0.125,0.20689655172413793,,0.4528301886792453,5.658333333333332,25.21578947368421,0.29190751445086704,2.0,,1.0,,,,,2.0,,,4.0,2.0,2.0,,4.0,2.0,2.0,,,,,1.0,1.0,5.0,2.0,3.0,5.0,2.0,,1.0,,,0.6666666666666666,0.5,0.5,0.03508771929824561,,,0.038461538461538464,,0.15789473684210525,,0.4,0.3333333333333333,,0.023255813953488372,,,,0.6666666666666666,,,,,,,0.07547169811320754,,,,,,,,,,,,,,,,,True,,,
