EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,SecondChanceTurnovers,ShootingFouls,Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,LongMidRangeFGM,SecondChanceFG2M,SecondChanceFtPoints,SecondChancePoints,PtsPutbacks,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,FTDefRebounds,OffRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,BadPassOutOfBoundsTurnovers,LostBallTurnovers,Travels,PenaltyTurnovers,BlockingFouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,Loose Ball Fouls Drawn,BlockingFoulsDrawn,Technical Free Throw Trips,BlockedAtRim,DefensiveGoaltends,Defensive 3 Seconds Violations,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,DefFTReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimAccuracy,SecondChancePointsPct,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsUnassisted3s,Fg3aBlocked,LongMidRangeAssists,FTOffRebounds,Charge Fouls Drawn,NonShootingFoulsDrawn,Blocked3s,BlockedArc3,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,PenaltyFg3Pct,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,OffFTReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,HeaveAttempts,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedCorner3,BlockedLongMidRange,Corner3PctBlocked,ThreePtShootingFoulsDrawnPct,HeaveMakes,OffensiveGoaltends,3SecondViolations,on,Clear Path Fouls
1628429,1610612740,Charles Cooke,Charles Cooke,1628429,NOP,851.0,14,17.0,30,30,30.0,21,5.0,60,,,,1.0,2.0,,,2.0,1.0,2.0,1.0,5.0,1.0,6.0,18,,1.0,2.0,1.0,6.0,,2.0,3.0,2.0,,1.0,,1.0,1.0,1.0,,,,3.0,,,,,,,,,,,1.0,,2.0,,,,,,,6.0,30.0,,,,1.0,0.2,0.2,0.5,0.5,0.35714285714285715,0.35714285714285715,0.375,0.375,0.7142857142857143,0.5,,0.5,21.05263157894737,,,,,,,,,,0.2857142857142857,0.5,1.0,,0.2857142857142857,,,,,0.7142857142857143,,0.5084571428571428,,0.5084571428571428,,,1.0,7.25,24.419999999999998,1.0,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,,,1.0,3.0,,,,2.0,,,1.0,5.0,,,,,,1.0,,,,,0.2,,,,,0.42857142857142855,0.3333333333333333,0.3333333333333333,1.0,,,,,,,0.42857142857142855,0.3333333333333333,0.2857142857142857,,,,,,,,,,,,,,True,
2749,1610612740,Jameer Nelson,Jameer Nelson,2749,NOP,35808.0,597,-6.0,1189,1195,293.0,302,92.0,2384,15.0,24.0,4.0,6.0,15.0,33.0,25.0,63.0,34.0,72.0,29.0,76.0,4.0,159.0,1345,3.0,7.0,19.0,3.0,50.0,22.0,46.0,51.0,62.0,25.0,5.0,62.0,44.0,106.0,29.0,15.0,41.0,8.0,256.0,27.0,58.0,64.0,22.0,16.0,12.0,34.0,1.0,18.0,47.0,30.0,8.0,7.0,1.0,2.0,2.0,,2.0,1.0,50.0,293.0,5.0,0.3235294117647059,0.3235294117647059,0.5862068965517241,0.3815789473684211,0.38666666666666666,0.4722222222222222,0.3684210526315789,0.5236486486486487,0.5,0.5264900662251656,0.5102040816326531,0.5135135135135135,0.06944444444444445,0.041666666666666664,0.26666666666666666,14.285714285714286,0.6470588235294118,0.08206686930091185,0.09872029250457039,0.07339449541284404,0.5,0.16216216216216217,0.625,0.6521739130434783,0.4,0.10135135135135136,0.4,0.5454545454545454,0.22297297297297297,0.42567567567567566,0.3968253968253968,0.3968253968253968,0.52,0.0851063829787234,0.6756756756756757,0.4032258064516129,0.5033582191780824,0.5407,0.49156666666666665,0.013422818791946308,0.0273972602739726,0.31446540880503143,11.584722222222222,25.989473684210527,0.2464255677039529,1.0,1.0,3.0,13.0,2.0,,4.0,,4.0,2.0,27.0,4.0,6.0,,16.0,6.0,10.0,7.0,6.0,1.0,9.0,2.0,,3.0,1.0,1.0,1.0,,2.0,,,0.6666666666666666,0.4,0.4,0.12121212121212122,0.007246376811594203,0.12385321100917432,0.017167381974248927,0.011787819253438114,0.009433962264150943,,0.01098901098901099,0.021164021164021163,,0.08461538461538462,0.08888888888888889,0.12643678160919541,0.11363636363636363,,0.5,0.3939393939393939,0.3939393939393939,0.15384615384615385,0.2,1.0,1.0,0.75,0.025157232704402517,4.0,13.0,,,2.0,6.0,,2.0,9.0,22.0,,2.0,11.0,28.0,36.0,,13.0,,4.0,2.0,,,2.0,,0.39285714285714285,,,,,0.08783783783783784,0.3076923076923077,0.3076923076923077,1.0,,,,0.4,,,0.1276595744680851,0.3333333333333333,0.46808510638297873,0.4090909090909091,1.0,1.0,,,,,,,,,,,True,
200765,1610612740,Rajon Rondo,Rajon Rondo,200765,NOP,30223.0,504,-91.0,1057,1062,344.0,356,105.0,2119,39.0,59.0,15.0,9.0,18.0,13.0,4.0,24.0,50.0,90.0,8.0,46.0,5.0,129.0,1232,4.0,15.0,24.0,2.0,41.0,18.0,82.0,15.0,24.0,4.0,5.0,117.0,57.0,174.0,46.0,11.0,69.0,27.0,405.0,30.0,76.0,83.0,33.0,28.0,16.0,49.0,2.0,14.0,41.0,26.0,,15.0,3.0,8.0,2.0,,2.0,2.0,41.0,342.0,6.0,0.18,0.1836734693877551,0.625,0.17391304347826086,0.17391304347826086,0.5555555555555556,0.625,0.45588235294117646,0.5571428571428572,0.45422535211267606,0.5540540540540541,0.3382352941176471,0.05555555555555555,0.0847457627118644,,16.310845431255338,0.673469387755102,0.10380622837370242,0.142570281124498,0.08108108108108109,1.0,0.4338235294117647,0.6610169491525424,0.7222222222222222,0.20512820512820512,0.1323529411764706,0.5,0.5,0.09558823529411764,0.17647058823529413,0.16666666666666666,0.16666666666666666,0.5,0.42857142857142855,0.7720588235294118,0.16666666666666666,0.5465644444444444,0.5427249999999999,0.5378764705882353,0.05673758865248227,0.08421052631578947,0.3178294573643411,5.042222222222223,24.91521739130435,0.3254493850520341,2.0,2.0,9.0,2.0,2.0,,7.0,2.0,4.0,3.0,41.0,5.0,7.0,1.0,21.0,9.0,12.0,10.0,5.0,2.0,14.0,1.0,2.0,1.0,,,2.0,,2.0,,,0.5,0.5833333333333334,0.5833333333333334,0.14285714285714285,0.011363636363636364,0.19617224880382775,0.020100502512562814,0.01511879049676026,0.021052631578947368,0.011627906976744186,,0.007142857142857143,0.05084745762711865,0.07446808510638298,0.16666666666666666,0.19298245614035087,0.21052631578947367,0.013888888888888888,0.1111111111111111,0.15384615384615385,0.15384615384615385,,0.3333333333333333,1.0,0.5,0.6,0.05426356589147287,4.0,22.0,,1.0,3.0,7.0,1.0,1.0,,4.0,1.0,2.0,3.0,11.0,9.0,,21.0,,1.0,1.0,,,2.0,0.5,0.2727272727272727,,,,,0.16176470588235295,0.18181818181818182,0.18181818181818182,0.75,0.16666666666666666,,,0.16666666666666666,1.0,1.0,0.2,0.42857142857142855,0.11428571428571428,,,1.0,,,,,,,,,,,True,
201600,1610612740,Omer Asik,Omer Asik,201600,NOP,6441.0,107,4.0,221,222,94.0,85,20.0,443,5.0,13.0,4.0,2.0,2.0,1.0,,,7.0,16.0,,,4.0,18.0,246,5.0,,4.0,2.0,2.0,14.0,,,,,3.0,2.0,,2.0,,,,1.0,4.0,15.0,30.0,37.0,1.0,,3.0,4.0,,7.0,13.0,10.0,1.0,12.0,,5.0,1.0,,1.0,,2.0,94.0,,1.0,1.0,,,,0.4375,,0.4375,,0.4090909090909091,0.16666666666666666,,0.1875,0.23076923076923078,,10.655737704918034,0.25,0.2459016393442623,0.2828282828282828,0.25,,0.8125,0.38461538461538464,0.5,1.0,0.125,1.0,1.0,0.0625,,,,,1.0,0.8125,,0.5553750000000001,0.430925,0.5624750000000001,0.23809523809523808,0.23809523809523808,0.1111111111111111,3.8749999999999996,,0.4253393665158371,,3.0,,,1.0,2.0,4.0,,3.0,4.0,13.0,2.0,7.0,,1.0,1.0,,,1.0,,1.0,1.0,,,2.0,,,,1.0,,,0.2,0.2,0.25,0.2857142857142857,0.08695652173913043,0.34210526315789475,0.06382978723404255,0.07526881720430108,,0.3,0.058823529411764705,0.023809523809523808,0.4,0.2727272727272727,0.21052631578947367,0.3793103448275862,0.2222222222222222,,1.0,,,,0.6,,,,0.2222222222222222,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,True,
202326,1610612740,DeMarcus Cousins,DeMarcus Cousins,202326,NOP,37904.0,632,42.0,1275,1263,345.0,312,103.0,2538,95.0,146.0,30.0,26.0,53.0,21.0,33.0,93.0,126.0,220.0,34.0,95.0,143.0,497.0,1374,34.0,31.0,46.0,64.0,156.0,84.0,168.0,96.0,91.0,33.0,21.0,60.0,44.0,104.0,24.0,20.0,37.0,10.0,252.0,110.0,193.0,235.0,49.0,25.0,47.0,96.0,6.0,25.0,69.0,166.0,2.0,204.0,22.0,86.0,31.0,7.0,31.0,19.0,155.0,340.0,4.0,0.3333333333333333,0.3783783783783784,0.9411764705882353,0.35789473684210527,0.3655913978494624,0.5727272727272728,0.6739130434782609,0.5619047619047619,0.6666666666666666,0.6120689655172413,0.6842105263157895,0.30158730158730157,0.09545454545454546,0.10273972602739725,0.11320754716981132,35.81129378127234,0.5104166666666666,0.32934131736526945,0.3050259965337955,0.21666666666666667,0.6129032258064516,0.4634920634920635,0.6506849315068494,0.7251908396946565,0.3894736842105263,0.16825396825396827,0.49056603773584906,0.5531914893617021,0.06666666666666667,0.29523809523809524,0.3548387096774194,0.3548387096774194,0.9393939393939394,0.43478260869565216,0.765079365079365,0.3626373626373626,0.5201947284345049,0.5803869565217391,0.5336171641791043,0.22894736842105262,0.3028169014084507,0.31388329979879276,4.945454545454545,26.274736842105263,0.27058823529411763,22.0,30.0,22.0,5.0,25.0,13.0,66.0,30.0,12.0,29.0,66.0,17.0,42.0,11.0,33.0,26.0,7.0,5.0,24.0,10.0,22.0,3.0,13.0,4.0,8.0,8.0,4.0,,24.0,1.0,1.0,0.7352941176470589,0.7571428571428571,0.8048780487804879,0.5483870967741935,0.1070110701107011,0.2716049382716049,0.04819277108433735,0.07884615384615384,0.1640625,0.0410958904109589,0.07142857142857142,0.04568527918781726,0.057692307692307696,0.4214876033057851,0.3548387096774194,0.27835051546391754,0.24489795918367346,0.08461538461538462,0.11538461538461539,0.23809523809523808,0.23809523809523808,0.4,0.8571428571428571,0.7333333333333333,0.09090909090909091,0.7333333333333333,0.13279678068410464,1.0,2.0,,,,,1.0,1.0,10.0,23.0,1.0,1.0,10.0,23.0,6.0,,13.0,1.0,7.0,26.0,,,22.0,1.0,0.43478260869565216,,,,0.025,0.006349206349206349,0.5,0.5,1.0,,,,0.02857142857142857,1.0,1.0,,,0.3333333333333333,0.43478260869565216,2.0,6.0,,,1.0,,,,0.010416666666666666,,,2.0,True,
202348,1610612740,Jordan Crawford,Jordan Crawford,202348,NOP,1874.0,31,-14.0,69,69,39.0,33,5.0,138,,1.0,1.0,2.0,4.0,2.0,5.0,9.0,2.0,7.0,5.0,9.0,1.0,20.0,93,,1.0,5.0,,11.0,,4.0,9.0,9.0,5.0,,4.0,4.0,8.0,3.0,1.0,3.0,,20.0,1.0,2.0,2.0,3.0,,2.0,5.0,,1.0,3.0,,,1.0,,,,,,,11.0,39.0,1.0,,,0.6,0.5555555555555556,0.5555555555555556,0.2857142857142857,0.2,0.59375,0.5,0.59375,0.5,0.5625,,,,26.923076923076923,0.6,0.06666666666666667,0.07142857142857142,,,0.0625,,,,0.25,0.5,0.5,0.125,0.5625,0.5555555555555556,0.625,0.6,0.09090909090909091,0.625,0.5555555555555556,0.46315625000000005,,0.45268636363636366,,,0.55,12.142857142857144,27.61111111111111,0.5652173913043478,,,,,,,3.0,,,,1.0,,,,1.0,,1.0,1.0,3.0,,2.0,,,,,,,1.0,,,,,1.5,1.5,,,0.07692307692307693,,,,,,,,,0.2,0.1111111111111111,,,,,,,,,,,0.15,,,,,,,1.0,1.0,3.0,6.0,1.0,1.0,3.0,6.0,6.0,1.0,1.0,,,,,,,1.0,0.5,0.1111111111111111,,0.1111111111111111,,,,,,,,,1.0,1.0,1.0,,,0.5454545454545454,0.5,,1.0,,,,,,,,,,,True,
1628455,1610612740,Mike James,Mike James,1628455,NOP,805.0,13,-8.0,30,28,1.0,5,3.0,58,,,,2.0,4.0,2.0,,1.0,2.0,6.0,,1.0,,4.0,39,,,1.0,,,,4.0,,1.0,,1.0,1.0,2.0,3.0,1.0,1.0,1.0,,8.0,,,1.0,1.0,,,1.0,,2.0,3.0,1.0,,,,,,,,,,1.0,,,,,,,0.3333333333333333,,0.2857142857142857,,0.2857142857142857,,0.14285714285714285,0.16666666666666666,,0.25,24.242424242424242,1.0,,,,,,,,,0.5714285714285714,0.5,0.6666666666666666,0.2857142857142857,0.14285714285714285,,,,,0.14285714285714285,,0.4171142857142857,,0.3741,,,,12.916666666666666,25.6,0.03333333333333333,,,,,,,,,1.0,,,,1.0,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,0.2,0.07692307692307693,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
202734,1610612740,E'Twaun Moore,E'Twaun Moore,202734,NOP,49791.0,830,-13.0,1731,1734,559.0,602,148.0,3465,44.0,72.0,20.0,36.0,70.0,37.0,21.0,55.0,96.0,179.0,41.0,92.0,24.0,339.0,1950,18.0,23.0,48.0,13.0,104.0,114.0,78.0,123.0,55.0,21.0,16.0,52.0,20.0,72.0,15.0,5.0,37.0,11.0,164.0,34.0,66.0,85.0,24.0,13.0,16.0,40.0,2.0,28.0,66.0,29.0,2.0,34.0,4.0,13.0,4.0,3.0,5.0,4.0,101.0,546.0,10.0,0.59375,0.6263736263736264,1.0,0.44565217391304346,0.44565217391304346,0.5363128491620112,0.4791666666666667,0.5811808118081181,0.5481927710843374,0.5947368421052631,0.5777777777777777,0.33948339483394835,0.0893854748603352,0.1111111111111111,0.1,17.14135021097046,0.6,0.07112970711297072,0.07769423558897243,0.05263157894736842,0.8,0.2656826568265683,0.6111111111111112,0.6875,0.6136363636363636,0.25830258302583026,0.5142857142857142,0.5714285714285714,0.13653136531365315,0.2029520295202952,0.38181818181818183,0.38181818181818183,1.0,0.24096385542168675,0.6051660516605166,0.38181818181818183,0.5000963099630995,0.48726250000000004,0.5025819277108434,0.0498220640569395,0.06914893617021277,0.30678466076696165,7.972625698324024,24.815217391304348,0.3229347198151358,5.0,8.0,11.0,16.0,9.0,3.0,33.0,10.0,4.0,15.0,28.0,4.0,19.0,8.0,25.0,14.0,11.0,3.0,11.0,5.0,7.0,,,2.0,1.0,,,1.0,1.0,,,0.5,0.6,0.6111111111111112,0.08,0.033936651583710405,0.0875,0.013745704467353952,0.02592087312414734,0.030120481927710843,0.05063291139240506,0.01694915254237288,0.009345794392523364,0.025974025974025976,0.09659090909090909,0.061068702290076333,0.07114624505928854,0.14925373134328357,0.07017543859649122,0.6111111111111112,0.43243243243243246,0.4444444444444444,0.5,0.32,0.625,0.2,0.55,0.09734513274336283,20.0,37.0,2.0,3.0,8.0,13.0,2.0,4.0,7.0,22.0,4.0,7.0,15.0,35.0,,,4.0,,1.0,4.0,1.0,1.0,2.0,0.5714285714285714,0.42857142857142855,,0.02702702702702703,,,0.13653136531365315,0.5405405405405406,0.5405405405405406,1.0,0.12,0.6666666666666666,1.0,0.16,0.5,1.0,0.1566265060240964,0.6153846153846154,0.26506024096385544,0.3181818181818182,,4.0,1.0,,1.0,,,,0.010752688172043012,,,,True,
203524,1610612740,Solomon Hill,Solomon Hill,203524,NOP,6276.0,105,-16.0,228,230,71.0,72,26.0,458,4.0,7.0,2.0,1.0,8.0,,1.0,10.0,5.0,15.0,2.0,11.0,3.0,19.0,266,3.0,,4.0,1.0,1.0,4.0,6.0,6.0,9.0,1.0,1.0,6.0,5.0,11.0,4.0,1.0,2.0,4.0,27.0,11.0,19.0,24.0,3.0,2.0,6.0,9.0,1.0,12.0,18.0,5.0,1.0,6.0,,2.0,1.0,1.0,1.0,1.0,1.0,71.0,1.0,0.4,0.4,1.0,0.18181818181818182,0.2,0.3333333333333333,,0.3076923076923077,,0.3275862068965517,0.05,0.4230769230769231,0.06666666666666667,,0.125,14.84375,0.3333333333333333,0.14666666666666667,0.15126050420168066,0.19230769230769232,1.0,0.2692307692307692,0.5714285714285714,0.5714285714285714,0.5,0.3076923076923077,0.125,0.14285714285714285,,0.38461538461538464,0.1,0.1,1.0,0.2222222222222222,0.6923076923076923,0.1111111111111111,0.51073,0.7179,0.4985312500000001,0.07142857142857142,0.11764705882352941,0.05263157894736842,4.36,29.518181818181816,0.31140350877192985,,3.0,,,,,,,1.0,4.0,7.0,1.0,5.0,2.0,6.0,3.0,3.0,3.0,1.0,,4.0,,1.0,1.0,,,,,,,,,,,0.08333333333333333,0.07017543859649122,0.1590909090909091,0.023809523809523808,0.050505050505050504,0.2,,0.09090909090909091,0.02631578947368421,,0.07407407407407407,0.18181818181818182,0.16666666666666666,0.125,0.13333333333333333,,,,,0.6,,,,,1.0,1.0,,,,,,2.0,,5.0,,2.0,,5.0,,,,,,1.0,,,1.0,,,,,,,0.038461538461538464,1.0,1.0,1.0,,,,0.4,,,,,0.5555555555555556,,1.0,1.0,,,,,,,,,,1.0,True,
201967,1610612740,Dante Cunningham,Dante Cunningham,201967,NOP,31314.0,522,15.0,1060,1084,345.0,313,90.0,2144,26.0,44.0,9.0,1.0,8.0,7.0,1.0,8.0,31.0,59.0,15.0,41.0,16.0,123.0,1165,8.0,7.0,14.0,5.0,31.0,58.0,4.0,45.0,8.0,1.0,9.0,2.0,7.0,9.0,5.0,2.0,2.0,,25.0,33.0,70.0,98.0,4.0,2.0,4.0,8.0,1.0,15.0,31.0,21.0,1.0,22.0,1.0,8.0,8.0,2.0,8.0,1.0,31.0,343.0,3.0,0.9354838709677419,0.9666666666666667,1.0,0.36585365853658536,0.36585365853658536,0.5254237288135594,0.5,0.535,0.41935483870967744,0.5540540540540541,0.44285714285714284,0.41,0.15254237288135594,0.18181818181818182,0.125,10.128755364806867,0.5,0.10963455149501661,0.11683168316831684,0.09,0.125,0.44,0.5909090909090909,0.7222222222222222,0.9230769230769231,0.08,0.125,0.14285714285714285,0.07,0.08,0.125,0.125,1.0,0.2903225806451613,0.85,0.125,0.5447834999999999,0.5123333333333333,0.536308064516129,0.07476635514018691,0.12121212121212122,0.25203252032520324,4.8389830508474585,23.612195121951213,0.32547169811320753,4.0,7.0,6.0,4.0,4.0,4.0,12.0,2.0,15.0,12.0,26.0,11.0,28.0,1.0,13.0,9.0,4.0,,2.0,1.0,2.0,,,3.0,,6.0,,,6.0,1.0,1.0,0.5,0.4444444444444444,0.5,0.3333333333333333,0.045283018867924525,0.12745098039215685,0.075,0.05806451612903226,0.053763440860215055,0.03488372093023256,0.046511627906976744,0.04666666666666667,0.16,0.10743801652892562,0.1375,0.11834319526627218,0.17142857142857143,0.022727272727272728,1.0,0.5714285714285714,0.5714285714285714,1.0,0.7777777777777778,0.5714285714285714,0.75,0.6666666666666666,0.0975609756097561,14.0,33.0,,1.0,4.0,13.0,,,,4.0,,1.0,4.0,17.0,,,,1.0,,4.0,,,2.0,,0.23529411764705882,,,,0.038461538461538464,0.33,0.42424242424242425,0.42424242424242425,1.0,0.1111111111111111,,,,,,0.41935483870967744,0.3076923076923077,0.12903225806451613,,,1.0,,,,,,,,,,,True,
2754,1610612740,Tony Allen,Tony Allen,2754,NOP,10364.0,173,3.0,344,349,78.0,89,29.0,693,22.0,43.0,6.0,2.0,6.0,2.0,,3.0,24.0,51.0,3.0,6.0,10.0,67.0,376,12.0,4.0,7.0,1.0,12.0,36.0,12.0,9.0,3.0,,8.0,4.0,2.0,6.0,,2.0,4.0,,14.0,3.0,14.0,30.0,7.0,4.0,4.0,11.0,1.0,16.0,35.0,14.0,3.0,19.0,1.0,10.0,3.0,1.0,3.0,,12.0,76.0,3.0,0.75,0.8571428571428571,1.0,0.5,0.5,0.47058823529411764,0.5714285714285714,0.5,0.6111111111111112,0.5075757575757576,0.5454545454545454,0.10526315789473684,0.1568627450980392,0.18604651162790697,,20.0,0.6363636363636364,0.029411764705882353,0.061452513966480445,,,0.7543859649122807,0.5116279069767442,0.6285714285714286,0.8181818181818182,0.10526315789473684,0.3333333333333333,0.3333333333333333,0.03508771929824561,0.05263157894736842,,,,0.6666666666666666,0.8596491228070176,,0.5936071428571429,0.630425,0.68201875,0.15151515151515152,0.16666666666666666,0.1791044776119403,2.7901960784313724,26.350000000000005,0.22674418604651161,5.0,11.0,3.0,,5.0,5.0,15.0,6.0,2.0,14.0,8.0,3.0,16.0,5.0,6.0,6.0,,2.0,3.0,1.0,2.0,,1.0,2.0,,,,,2.0,,,0.4166666666666667,0.4166666666666667,0.4411764705882353,0.3,0.15555555555555556,0.1038961038961039,0.029850746268656716,0.10191082802547771,0.16666666666666666,0.16,0.13043478260869565,0.034482758620689655,,0.03333333333333333,0.09523809523809523,0.08620689655172414,0.15789473684210525,0.25,,,,,0.9166666666666666,0.45454545454545453,0.4,0.5,0.22388059701492538,3.0,3.0,,,1.0,1.0,,,,1.0,,,1.0,2.0,,,,,,,,,,,0.5,,,,,0.05263157894736842,1.0,1.0,1.0,,,,,,,0.1111111111111111,1.0,0.1111111111111111,,,,,,,,,,,,,,True,
2746,1610612740,Josh Smith,Josh Smith,2746,NOP,301.0,5,-1.0,12,12,12.0,12,3.0,24,1.0,3.0,3.0,,,,,,1.0,3.0,,,,2.0,7,3.0,1.0,3.0,,2.0,,2.0,,,,,,,,,,,,,,1.0,4.0,,,,,,1.0,1.0,,,,,,,,,,2.0,12.0,,,,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,,,16.666666666666668,,,0.25,,,1.0,0.3333333333333333,0.3333333333333333,,,,,,,,,,1.0,1.0,,0.4717,0.4717,0.4717,,,1.0,2.3333333333333335,,1.0,1.0,3.0,1.0,,1.0,,2.0,2.0,,3.0,1.0,,3.0,2.0,,,,,,,,,,,,,,,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,,0.5,1.0,,0.23076923076923078,1.0,0.3333333333333333,,,,,,1.0,,1.0,,,,,1.0,0.3333333333333333,,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
203580,1610612740,Larry Drew II,Larry Drew II,203580,NOP,1050.0,18,,34,37,,10,1.0,71,,1.0,,,1.0,1.0,,1.0,,3.0,,1.0,,,44,1.0,,,,,,,,1.0,,,2.0,1.0,3.0,1.0,,1.0,,7.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,0.25,,,,11.428571428571429,,,,,,0.25,,,,0.25,,,0.25,0.25,,,,,0.5,,0.48,0.405,,,,,8.700000000000001,25.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1627215,1610612740,Walter Lemon Jr.,Walter Lemon Jr.,1627215,NOP,119.0,2,-2.0,4,4,,4,,8,,,,,,,,,,,,,,,7,,,,,,,,,,,,1.0,,1.0,,,1.0,,2.0,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,
