EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PtsPutbacks,FTOffRebounds,FTDefRebounds,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,Charge Fouls,Offensive Fouls,BlockedShortMidRange,3SecondViolations,Defensive 3 Seconds Violations,DefFTReboundPct,OffFTReboundPct,OffAtRimReboundPct,OffCorner3ReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,BadPassOutOfBoundsTurnovers,BlockingFouls,BlockingFoulsDrawn,BlockedLongMidRange,SecondChanceCorner3FGM,Fg3aBlocked,StepOutOfBoundsTurnovers,Clear Path Fouls,Charge Fouls Drawn,Technical Free Throw Trips,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,OffensiveGoaltends,on,Blocked3s,BlockedArc3,DefensiveGoaltends,BlockedCorner3,Corner3PctBlocked,HeaveMakes
1626170,1610612741,Jerian Grant,Jerian Grant,1626170,CHI,18793.0,313.0,16.0,624.0,623.0,168.0,187.0,61.0,1247.0,15.0,21.0,6.0,7.0,5.0,17.0,12.0,25.0,1.0,1.0,1.0,1.0,12.0,31.0,1.0,4.0,3.0,9.0,32.0,63.0,13.0,32.0,34.0,137.0,691.0,1.0,3.0,1.0,4.0,1.0,6.0,11.0,16.0,4.0,10.0,14.0,48.0,12.0,52.0,21.0,18.0,2.0,29.0,12.0,4.0,33.0,38.0,71.0,29.0,9.0,23.0,5.0,5.0,180.0,1.0,2.0,14.0,9.0,23.0,3.0,26.0,2.0,13.0,7.0,6.0,12.0,10.0,1.0,2.0,1.0,13.0,4.0,14.0,31.0,4.0,34.0,1.0,2.0,45.0,3.0,20.0,4.0,2.0,2.0,2.0,1.0,48.0,166.0,5.0,4.0,0.1875,0.1875,0.5384615384615384,0.40625,0.25,0.4,0.4333333333333333,0.5079365079365079,0.3333333333333333,0.6875,0.5421052631578948,0.3571428571428571,0.6538461538461539,0.5905172413793104,0.375,0.6857142857142857,0.3368421052631579,0.0634920634920634,0.0952380952380952,0.0588235294117647,0.04,18.53448275862069,0.9230769230769232,0.0508474576271186,0.0116959064327485,0.1021897810218978,0.0084033613445378,0.0732484076433121,0.0103448275862068,0.0181818181818181,0.0166666666666666,0.0104166666666666,0.0571428571428571,0.0517241379310344,0.0408163265306122,0.0970873786407767,0.1176470588235294,0.0465116279069767,0.5,0.2210526315789473,0.7142857142857143,0.7894736842105263,0.2,0.1789473684210526,0.2941176470588235,0.3125,0.2,0.2631578947368421,0.48,0.5,0.1666666666666666,0.0105263157894736,1.0,1.0,1.0,0.3263157894736842,0.3870967741935484,0.3870967741935484,0.5,0.5714285714285714,0.25,1.0,0.2692307692307692,0.8571428571428571,0.0384615384615384,1.0,0.3461538461538461,0.3333333333333333,0.5578947368421052,0.4137931034482758,0.4687456989247311,0.4599,0.460572,0.1785714285714285,0.25,0.0437956204379562,0.3503649635036496,10.512698412698414,27.71875,0.2692307692307692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
1626171,1610612741,Bobby Portis,Bobby Portis,1626171,CHI,22301.0,372.0,104.0,745.0,755.0,170.0,179.0,89.0,1500.0,41.0,71.0,2.0,8.0,23.0,36.0,12.0,32.0,,1.0,,,12.0,39.0,1.0,4.0,5.0,11.0,76.0,139.0,12.0,40.0,40.0,228.0,788.0,18.0,37.0,1.0,4.0,2.0,41.0,7.0,19.0,5.0,11.0,12.0,41.0,84.0,68.0,36.0,,,39.0,12.0,12.0,19.0,15.0,34.0,13.0,2.0,8.0,7.0,4.0,83.0,22.0,25.0,26.0,42.0,70.0,48.0,118.0,8.0,14.0,9.0,5.0,14.0,5.0,12.0,9.0,1.0,26.0,5.0,12.0,27.0,3.0,38.0,4.0,2.0,46.0,4.0,22.0,3.0,5.0,3.0,5.0,1.0,40.0,166.0,1.0,2.0,0.5526315789473685,0.6666666666666666,1.0,0.3,0.25,0.4545454545454545,0.3,0.5467625899280576,0.4864864864864865,0.3684210526315789,0.5251396648044693,0.4756097560975609,0.4833333333333333,0.57,0.5,0.5540540540540541,0.2234636871508379,0.0863309352517985,0.1126760563380281,0.0833333333333333,0.03125,26.27906976744186,0.5384615384615384,0.1990521327014218,0.1173708920187793,0.1529411764705882,0.1538461538461538,0.1784776902887139,0.1320224719101123,0.15625,0.0307692307692307,0.1610169491525423,0.2619047619047619,0.1538461538461538,0.1612903225806451,0.1450381679389313,0.1794871794871795,0.1025641025641025,0.2,0.3966480446927374,0.5774647887323944,0.6507936507936508,0.4390243902439024,0.2011173184357542,0.6388888888888888,0.696969696969697,0.6086956521739131,0.1787709497206704,0.375,0.3870967741935484,0.8333333333333334,0.0055865921787709,,,,0.217877094972067,0.3076923076923077,0.3076923076923077,1.0,0.0975609756097561,0.25,1.0,0.2666666666666666,0.25,,,0.3666666666666666,0.4545454545454545,0.6201117318435754,0.3076923076923077,0.5050703910614526,0.6302634615384615,0.4714433333333333,0.1116751269035533,0.1401273885350318,0.1798245614035087,0.1798245614035087,7.135971223021582,25.469999999999995,0.2281879194630872,16.0,34.0,26.0,1.0,2.0,3.0,3.0,2.0,5.0,2.0,1.0,1.0,0.1052631578947368,0.0454545454545454,0.1547619047619047,0.12,0.8292682926829268,0.4705882352941176,0.125,,,,,,,,,,,,,,,,,,,,,True,,,,,,
1627756,1610612741,Denzel Valentine,Denzel Valentine,1627756,CHI,16758.0,279.0,80.0,582.0,567.0,169.0,172.0,61.0,1149.0,11.0,15.0,5.0,7.0,6.0,11.0,4.0,12.0,2.0,9.0,,2.0,8.0,29.0,,3.0,2.0,8.0,21.0,38.0,10.0,38.0,11.0,83.0,607.0,2.0,2.0,,4.0,,4.0,8.0,15.0,2.0,10.0,7.0,29.0,18.0,24.0,24.0,6.0,,29.0,8.0,1.0,21.0,18.0,39.0,13.0,5.0,15.0,3.0,3.0,96.0,2.0,1.0,20.0,20.0,42.0,4.0,46.0,1.0,4.0,2.0,2.0,4.0,4.0,4.0,,,8.0,1.0,16.0,34.0,2.0,8.0,,,12.0,,3.0,3.0,1.0,1.0,1.0,1.0,29.0,163.0,4.0,3.0,0.4285714285714285,0.45,0.8,0.2631578947368421,,0.2,0.2631578947368421,0.5526315789473685,1.0,0.5333333333333333,0.4736842105263157,0.3333333333333333,0.44,0.5060975609756098,0.3333333333333333,0.5,0.5,0.0263157894736842,,0.0909090909090909,,13.61573373676248,0.5,0.1351351351351351,0.0065359477124183,0.1739130434782608,0.016260162601626,0.1520912547528517,0.0108695652173913,,0.0185185185185185,0.0098039215686274,0.074074074074074,0.1153846153846153,0.238095238095238,0.1954022988505747,0.1071428571428571,0.0232558139534883,1.0,0.1973684210526315,0.7333333333333333,0.7333333333333333,0.4545454545454545,0.1447368421052631,0.5454545454545454,0.6,0.3333333333333333,0.1578947368421052,0.3333333333333333,0.3333333333333333,0.5,0.1184210526315789,0.2222222222222222,0.2222222222222222,1.0,0.3815789473684211,0.2758620689655172,0.2758620689655172,0.75,0.5,,,0.28,0.7142857142857143,0.08,,0.32,0.25,0.6973684210526315,0.2758620689655172,0.5082138157894737,0.4793,0.51313,0.0379746835443038,0.073170731707317,0.0481927710843373,0.3493975903614458,9.4,25.08421052631579,0.2903780068728522,1.0,1.0,2.0,1.0,2.0,4.0,,,,,,1.0,0.1333333333333333,0.0833333333333333,,0.0476190476190476,0.1666666666666666,1.0,,1.0,0.1666666666666666,,,,,,,,,,,,,,,,,,,True,,,,,,
1627835,1610612741,Paul Zipser,Paul Zipser,1627835,CHI,10700.0,178.0,12.0,345.0,346.0,57.0,40.0,42.0,691.0,6.0,10.0,,,,5.0,3.0,10.0,2.0,4.0,,,2.0,9.0,,,,2.0,9.0,25.0,4.0,13.0,5.0,35.0,356.0,1.0,4.0,,,,2.0,,,,2.0,4.0,4.0,12.0,6.0,12.0,,,9.0,2.0,4.0,2.0,3.0,5.0,1.0,2.0,1.0,,1.0,13.0,2.0,1.0,6.0,12.0,20.0,3.0,23.0,,3.0,2.0,1.0,6.0,3.0,6.0,3.0,2.0,12.0,2.0,4.0,18.0,1.0,9.0,,1.0,6.0,,1.0,2.0,3.0,2.0,3.0,1.0,4.0,57.0,1.0,2.0,0.6666666666666666,0.6666666666666666,1.0,0.3076923076923077,,,0.3076923076923077,0.36,0.25,,0.3947368421052631,0.25,,0.4268292682926829,0.25,0.5,0.3421052631578947,0.16,0.1,0.6,,13.383838383838384,0.5,0.1016949152542373,0.0089285714285714,0.088235294117647,0.0338983050847457,0.0967741935483871,0.0175438596491228,0.027027027027027,,0.04,0.12,0.0526315789473684,0.1333333333333333,0.0980392156862745,0.0588235294117647,,0.3333333333333333,0.2631578947368421,0.6,0.6666666666666666,0.5,0.131578947368421,,,,0.2631578947368421,0.3,0.3,1.0,0.1052631578947368,0.5,0.5,1.0,0.2368421052631578,0.2222222222222222,0.2222222222222222,1.0,,,,,,,,1.0,,0.6052631578947368,0.2222222222222222,0.5281565789473684,0.4423666666666666,0.557025,0.0256410256410256,0.0384615384615384,0.0571428571428571,0.1142857142857142,9.472,25.16923076923077,0.1652173913043478,,2.0,,,2.0,,,,2.0,,,,0.3333333333333333,,,,0.5,,,,,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,True,,,,,,
202703,1610612741,Nikola Mirotic,Nikola Mirotic,202703,CHI,37296.0,622.0,66.0,1276.0,1272.0,367.0,347.0,133.0,2548.0,41.0,63.0,14.0,21.0,19.0,41.0,14.0,37.0,15.0,29.0,3.0,7.0,54.0,132.0,4.0,10.0,14.0,29.0,74.0,141.0,69.0,161.0,65.0,420.0,1396.0,14.0,25.0,5.0,14.0,4.0,47.0,21.0,38.0,17.0,36.0,36.0,129.0,88.0,60.0,180.0,27.0,,132.0,54.0,16.0,29.0,10.0,39.0,7.0,3.0,18.0,3.0,8.0,88.0,6.0,9.0,56.0,70.0,140.0,18.0,158.0,1.0,15.0,10.0,5.0,17.0,14.0,14.0,3.0,2.0,31.0,11.0,20.0,45.0,,70.0,6.0,2.0,79.0,8.0,29.0,13.0,13.0,8.0,13.0,10.0,126.0,356.0,4.0,11.0,0.5945945945945946,0.6567164179104478,0.8695652173913043,0.4285714285714285,0.3571428571428571,0.4722222222222222,0.4285714285714285,0.524822695035461,0.56,0.5526315789473685,0.5877483443708609,0.5512820512820513,0.6283783783783784,0.6205357142857143,0.573170731707317,0.6861702127659575,0.5331125827814569,0.1134751773049645,0.1904761904761904,0.0975609756097561,,25.48611111111111,0.5483870967741935,0.2121212121212121,0.0254237288135593,0.2028985507246377,0.024,0.2079207920792079,0.0248344370860927,0.0175438596491228,,0.0197044334975369,0.1484375,0.2761904761904762,0.2268041237113402,0.1851851851851851,0.2666666666666666,0.0070921985815602,0.7692307692307693,0.2086092715231788,0.6507936507936508,0.803921568627451,0.6829268292682927,0.1357615894039735,0.4634146341463415,0.5135135135135135,0.4736842105263157,0.1225165562913907,0.3783783783783784,0.3783783783783784,0.5,0.0960264900662251,0.5172413793103449,0.5172413793103449,0.9333333333333332,0.4370860927152318,0.4090909090909091,0.4122137404580153,0.8518518518518519,0.2564102564102564,0.4,1.0,0.2837837837837837,0.6666666666666666,0.0945945945945946,0.4285714285714285,0.3918918918918919,0.4827586206896552,0.7417218543046358,0.4090909090909091,0.5125112582781456,0.4937854166666666,0.4970898648648648,0.0897832817337461,0.1790123456790123,0.1119047619047619,0.3071428571428571,8.484397163120569,25.589440993788823,0.2876175548589341,9.0,13.0,14.0,3.0,14.0,1.0,2.0,,2.0,5.0,2.0,,0.4666666666666667,0.0789473684210526,0.0546875,0.0425531914893617,0.3333333333333333,0.6923076923076923,0.1111111111111111,4.0,0.1025641025641025,4.0,1.0,,,1.0,1.0,1.0,1.0,2.0,3.0,0.0062111801242236,0.0075757575757575,0.25,1.0,,,,,True,,,,,,
1628021,1610612741,David Nwaba,David Nwaba,1628021,CHI,26860.0,448.0,39.0,905.0,923.0,229.0,239.0,101.0,1828.0,36.0,59.0,9.0,13.0,8.0,21.0,1.0,1.0,1.0,6.0,,,,2.0,,1.0,,,45.0,81.0,1.0,8.0,32.0,125.0,1004.0,6.0,13.0,,1.0,2.0,14.0,12.0,16.0,,,14.0,38.0,50.0,40.0,3.0,,,2.0,,9.0,13.0,10.0,23.0,9.0,1.0,7.0,3.0,3.0,56.0,12.0,11.0,30.0,24.0,55.0,25.0,80.0,2.0,18.0,10.0,8.0,8.0,3.0,11.0,5.0,,19.0,6.0,18.0,45.0,4.0,45.0,1.0,3.0,56.0,6.0,27.0,4.0,7.0,4.0,7.0,4.0,37.0,225.0,4.0,2.0,0.5555555555555556,0.5813953488372093,1.0,0.125,,,0.125,0.5555555555555556,0.4615384615384615,0.75,0.5224719101123596,0.4285714285714285,0.75,0.5482456140350878,0.4375,0.7307692307692307,0.0898876404494382,0.1111111111111111,0.1016949152542373,0.1428571428571428,,12.887596899224803,0.4210526315789473,0.0995850622406639,0.0431372549019607,0.1421800947867298,0.0681818181818181,0.1194690265486725,0.0533642691415313,0.0229885057471264,0.0833333333333333,0.0714285714285714,0.0490196078431372,0.0555555555555555,0.2238805970149253,0.1437125748502994,0.1363636363636363,0.0588235294117647,0.5714285714285714,0.6629213483146067,0.6101694915254238,0.6792452830188679,0.5833333333333334,0.2359550561797752,0.3809523809523809,0.4444444444444444,0.375,0.0112359550561797,1.0,1.0,1.0,0.0674157303370786,0.1666666666666666,0.1666666666666666,1.0,0.0224719101123595,,,,0.0714285714285714,,,0.8125,0.6923076923076923,,,,,0.7528089887640449,,0.5451,0.5831722222222222,0.6173374999999999,0.2454545454545454,0.2647058823529412,0.112,0.304,3.2555555555555555,23.425,0.2530386740331491,6.0,12.0,4.0,2.0,1.0,3.0,3.0,3.0,1.0,3.0,,,0.0476190476190476,0.064516129032258,0.03125,0.0555555555555555,0.8571428571428571,0.5,0.3333333333333333,,,3.0,,,,,,1.0,,,,,,,,,,,,True,,,,,,
203200,1610612741,Justin Holiday,Justin Holiday,203200,CHI,18700.0,312.0,33.0,675.0,661.0,270.0,253.0,64.0,1336.0,4.0,9.0,,,1.0,9.0,10.0,29.0,9.0,24.0,3.0,10.0,19.0,46.0,,4.0,10.0,20.0,15.0,47.0,28.0,70.0,32.0,146.0,747.0,1.0,4.0,,7.0,,2.0,2.0,11.0,13.0,30.0,19.0,62.0,16.0,14.0,84.0,,2.0,44.0,19.0,5.0,19.0,10.0,29.0,8.0,2.0,8.0,8.0,3.0,68.0,1.0,5.0,22.0,12.0,35.0,6.0,41.0,1.0,10.0,6.0,4.0,3.0,1.0,11.0,2.0,2.0,14.0,4.0,8.0,21.0,,25.0,,2.0,39.0,,6.0,8.0,2.0,1.0,2.0,1.0,55.0,259.0,3.0,3.0,0.5333333333333333,0.5714285714285714,1.0,0.4,,0.4333333333333333,0.4117647058823529,0.3191489361702128,0.25,0.1818181818181818,0.4871794871794871,0.0909090909090909,0.524390243902439,0.5451127819548872,0.0909090909090909,0.6078431372549019,0.5982905982905983,0.1063829787234042,0.2222222222222222,0.2222222222222222,0.0344827586206896,19.70509383378016,0.2142857142857142,0.0789473684210526,0.0285714285714285,0.1527777777777778,0.0074626865671641,0.1148648648648648,0.0194174757281553,0.0357142857142857,,0.0097087378640776,0.0363636363636363,0.1219512195121951,0.0892857142857142,0.1623931623931624,0.1111111111111111,0.0158730158730158,0.5,0.0769230769230769,0.4444444444444444,0.5714285714285714,0.5,0.0769230769230769,0.1111111111111111,0.1428571428571428,,0.2478632478632478,0.3448275862068966,0.3571428571428571,0.6,0.2051282051282051,0.375,0.375,1.0,0.3931623931623931,0.4130434782608695,0.4222222222222222,1.0,0.3636363636363636,,,,,0.2439024390243902,0.3,0.4878048780487805,0.5,0.6752136752136753,0.4318181818181818,0.4956834782608696,0.5237625,0.46803125,0.08,0.1132075471698113,0.0136986301369863,0.4246575342465753,13.412765957446808,25.59428571428571,0.4,1.0,3.0,2.0,,1.0,2.0,,1.0,,,,,0.0588235294117647,,0.0517241379310344,,0.2727272727272727,0.3333333333333333,,3.0,0.2727272727272727,3.0,,,1.0,,1.0,1.0,,1.0,3.0,0.0142857142857142,0.0217391304347826,,,2.0,4.0,0.0555555555555555,,True,,,,,,
203897,1610612741,Zach LaVine,Zach LaVine,203897,CHI,4215.0,70.0,-12.0,138.0,144.0,31.0,25.0,13.0,282.0,8.0,15.0,2.0,6.0,2.0,5.0,2.0,6.0,1.0,1.0,,,3.0,10.0,,1.0,,2.0,12.0,26.0,4.0,11.0,8.0,44.0,176.0,,1.0,,1.0,2.0,2.0,2.0,6.0,,2.0,2.0,6.0,8.0,16.0,3.0,9.0,,10.0,3.0,2.0,3.0,2.0,5.0,1.0,1.0,1.0,2.0,,12.0,1.0,1.0,7.0,4.0,12.0,2.0,14.0,,3.0,2.0,1.0,2.0,2.0,4.0,,,6.0,3.0,2.0,8.0,,8.0,,,10.0,2.0,6.0,,,,,,6.0,31.0,3.0,,0.3333333333333333,0.3333333333333333,0.25,0.3636363636363636,,,0.3636363636363636,0.4615384615384615,,0.3333333333333333,0.4864864864864865,,0.25,0.5365853658536586,0.3333333333333333,0.3,0.2972972972972973,0.0769230769230769,,0.2,0.1666666666666666,29.375,0.3333333333333333,0.1379310344827586,0.027027027027027,0.2692307692307692,0.0333333333333333,0.2,0.0298507462686567,,,0.037037037037037,0.1111111111111111,0.1538461538461538,0.1428571428571428,0.3157894736842105,0.1428571428571428,,,0.4054054054054054,0.5333333333333333,0.5333333333333333,0.25,0.1351351351351351,0.4,0.5,1.0,0.1621621621621621,0.3333333333333333,0.4,,0.027027027027027,1.0,1.0,1.0,0.2702702702702703,0.3,0.3,,0.5,,,0.75,0.3333333333333333,,,0.25,,0.7027027027027027,0.3,0.4827297297297298,0.43395,0.44948125,0.1463414634146341,0.2,0.0454545454545454,0.1363636363636363,7.238461538461539,25.79090909090909,0.2246376811594203,,1.0,,,1.0,1.0,,,,,,,0.2,,0.0666666666666666,,0.5,,,,,2.0,,,,,,1.0,,,,,,,,,,,,True,,,,,,
202347,1610612741,Quincy Pondexter,Quincy Pondexter,202347,CHI,207.0,3.0,-3.0,5.0,5.0,,,,10.0,1.0,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,2.0,11.0,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,1.0,,,,,,,,20.0,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.6798,,,,,,,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
1628374,1610612741,Lauri Markkanen,Lauri Markkanen,1628374,CHI,6745.0,112.0,-21.0,245.0,243.0,132.0,130.0,17.0,488.0,12.0,15.0,7.0,9.0,3.0,10.0,,3.0,2.0,5.0,2.0,3.0,10.0,18.0,1.0,1.0,4.0,9.0,15.0,28.0,12.0,23.0,12.0,78.0,313.0,2.0,5.0,1.0,1.0,3.0,10.0,10.0,16.0,6.0,12.0,7.0,45.0,18.0,12.0,36.0,,,18.0,10.0,3.0,6.0,1.0,7.0,1.0,,4.0,2.0,,15.0,2.0,3.0,6.0,11.0,20.0,5.0,25.0,,1.0,1.0,,3.0,,1.0,3.0,1.0,4.0,1.0,2.0,9.0,2.0,15.0,1.0,1.0,12.0,3.0,4.0,3.0,2.0,1.0,2.0,1.0,45.0,127.0,1.0,3.0,0.6,0.6923076923076923,1.0,0.5217391304347826,1.0,0.5,0.5217391304347826,0.5357142857142857,0.4,0.625,0.6470588235294118,0.5833333333333334,0.6785714285714286,0.7090909090909091,0.7142857142857143,0.7258064516129032,0.4509803921568627,0.1071428571428571,0.0666666666666666,0.2,,22.09737827715356,0.75,0.2156862745098039,0.0652173913043478,0.15,0.0357142857142857,0.1868131868131868,0.0490196078431372,0.0555555555555555,,0.0444444444444444,0.3529411764705882,0.2941176470588235,,0.125,0.25,,0.5,0.2941176470588235,0.8,0.8571428571428571,0.6666666666666666,0.196078431372549,0.3,0.375,0.3333333333333333,0.0588235294117647,,,,0.0980392156862745,0.4,0.4,1.0,0.3529411764705882,0.5555555555555556,0.5555555555555556,1.0,0.1666666666666666,1.0,1.0,0.3214285714285714,0.7777777777777778,0.1071428571428571,0.6666666666666666,0.3214285714285714,0.4444444444444444,0.7450980392156863,0.5555555555555556,0.5132049019607844,0.5955666666666667,0.4928482142857143,0.0961538461538461,0.1379310344827586,0.1282051282051282,0.5769230769230769,5.410714285714285,25.46521739130435,0.5387755102040817,2.0,4.0,4.0,,3.0,,,,,1.0,,,0.2727272727272727,,0.125,,0.6666666666666666,0.5,,,,,,,,,,,,,,,,,,1.0,1.0,0.0434782608695652,,True,,,,,,
