EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,PtsAssisted3s,NonHeaveArc3FGM,Fg3aBlocked,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,OffThreePtRebounds,SelfOReb,BadPassSteals,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,SecondChanceTurnovers,BlockingFouls,Offensive Fouls Drawn,BlockingFoulsDrawn,2pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,Assisted3sPct,SecondChanceFg3Pct,FG3APctBlocked,Arc3PctBlocked,OffThreePtReboundPct,OffArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,LongMidRangePctAssisted,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,HeaveAttempts,FTOffRebounds,StepOutOfBoundsTurnovers,Charge Fouls,Blocked3s,BlockedArc3,DefensiveGoaltends,LongMidRangePctBlocked,OffFTReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,Charge Fouls Drawn,3pt And 1 Free Throw Trips,Clear Path Fouls,Technical Free Throw Trips,Corner3PctBlocked,BlockedCorner3,3SecondViolations,OffensiveGoaltends,on
1626143,1610612751,Jahlil Okafor,Jahlil Okafor,1626143,BKN,7709.0,128.0,-19.0,243.0,246.0,51.0,43.0,24.0,489.0,14.0,27.0,8.0,12.0,3.0,4.0,15.0,29.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,30.0,57.0,1.0,2.0,11.0,74.0,279.0,8.0,12.0,16.0,7.0,10.0,1.0,2.0,4.0,21.0,30.0,30.0,3.0,8.0,1.0,7.0,1.0,1.0,2.0,1.0,1.0,5.0,8.0,5.0,18.0,3.0,26.0,8.0,34.0,1.0,1.0,2.0,2.0,3.0,2.0,5.0,2.0,10.0,16.0,1.0,1.0,12.0,1.0,14.0,5.0,2.0,12.0,7.0,1.0,4.0,12.0,7.0,3.0,21.0,51.0,1.0,1.0,0.5,0.5769230769230769,0.5,0.5,0.5,0.5263157894736842,0.6666666666666666,0.7,0.5338983050847458,0.6666666666666666,0.7083333333333334,0.5606060606060606,0.6666666666666666,0.7,0.03389830508474576,0.12280701754385964,0.2222222222222222,0.034482758620689655,26.296296296296294,0.4,0.42857142857142855,0.2535211267605634,0.125,0.17857142857142858,0.23232323232323232,0.06779661016949153,0.17857142857142858,0.10344827586206896,0.26666666666666666,0.2903225806451613,0.2,0.21739130434782608,0.5833333333333334,0.4576271186440678,0.5185185185185185,0.6666666666666666,0.42857142857142855,0.4915254237288136,0.5172413793103449,0.5357142857142857,0.6,0.01694915254237288,1.0,1.0,0.01694915254237288,1.0,1.0,0.01694915254237288,1.0,0.6666666666666666,0.25,0.3333333333333333,0.75,0.08333333333333333,1.0,0.08333333333333333,0.4915254237288136,0.4933906779661017,0.6359083333333333,0.5140708333333334,0.078125,0.08064516129032258,0.21621621621621623,0.28378378378378377,5.382456140350877,23.5,0.20987654320987653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1626156,1610612751,D'Angelo Russell,D'Angelo Russell,1626156,BKN,21203.0,353.0,-77.0,727.0,735.0,138.0,131.0,75.0,1462.0,20.0,36.0,1.0,2.0,5.0,12.0,14.0,35.0,14.0,29.0,5.0,11.0,,1.0,85.0,14.0,48.0,100.0,35.0,96.0,23.0,224.0,887.0,2.0,3.0,19.0,17.0,29.0,1.0,15.0,11.0,48.0,20.0,76.0,27.0,,85.0,5.0,47.0,24.0,71.0,18.0,34.0,166.0,3.0,17.0,31.0,2.0,50.0,6.0,56.0,8.0,3.0,25.0,20.0,12.0,,37.0,9.0,12.0,26.0,1.0,2.0,40.0,,34.0,9.0,7.0,2.0,,,2.0,2.0,1.0,,46.0,136.0,4.0,5.0,0.20833333333333334,0.20833333333333334,0.3645833333333333,0.06666666666666667,0.3645833333333333,0.48,0.6666666666666666,0.5862068965517241,0.5127551020408163,0.7272727272727273,0.42045454545454547,0.5333333333333333,0.7307692307692307,0.46153846153846156,0.4897959183673469,0.05,0.1111111111111111,0.02857142857142857,30.381303813038127,0.6756756756756757,0.10526315789473684,0.14691943127962084,0.016666666666666666,0.17525773195876287,0.15584415584415584,0.016483516483516484,0.012345679012345678,0.029411764705882353,0.09090909090909091,0.09859154929577464,0.2698412698412698,0.13157894736842105,0.5,0.1836734693877551,0.5555555555555556,0.625,0.4,0.17857142857142858,0.4,0.4117647058823529,0.07142857142857142,0.14795918367346939,0.4827586206896552,0.4827586206896552,0.05612244897959184,0.45454545454545453,0.45454545454545453,0.4336734693877551,0.18181818181818182,0.5,1.0,0.2727272727272727,0.4166666666666667,0.022727272727272728,,0.3181818181818182,0.673469387755102,0.5007543367346938,0.4927833333333334,0.46850340909090915,0.054187192118226604,0.08571428571428572,0.08482142857142858,0.21428571428571427,8.958999999999998,25.696874999999995,0.18982118294360384,1.0,1.0,30.0,3.0,7.0,1.0,4.0,8.0,3.0,78.0,30.0,1.0,6.0,7.0,6.0,3.0,2.0,5.0,5.0,3.0,5.0,3.0,1.0,3.0,1.0,4.0,2.0,0.7428571428571429,0.5,0.010416666666666666,0.011764705882352941,0.016304347826086956,0.0196078431372549,0.3333333333333333,0.018691588785046728,0.07142857142857142,1.0,0.35294117647058826,0.35714285714285715,0.7,0.09090909090909091,1.0,1.0,0.6363636363636364,0.42857142857142855,0.3333333333333333,0.07142857142857142,0.35294117647058826,0.02040816326530612,,,,,,,,,,,,,,,,,,,,True
1626178,1610612751,Rondae Hollis-Jefferson,Rondae Hollis-Jefferson,1626178,BKN,69197.0,1153.0,-71.0,2333.0,2370.0,576.0,595.0,237.0,4703.0,112.0,184.0,14.0,36.0,35.0,56.0,70.0,166.0,28.0,63.0,7.0,21.0,1.0,2.0,15.0,5.0,210.0,413.0,9.0,36.0,136.0,583.0,2617.0,18.0,52.0,53.0,57.0,101.0,1.0,7.0,39.0,156.0,228.0,192.0,,24.0,13.0,36.0,34.0,67.0,101.0,51.0,23.0,269.0,42.0,56.0,134.0,30.0,220.0,60.0,280.0,34.0,13.0,40.0,14.0,44.0,3.0,84.0,12.0,38.0,98.0,5.0,7.0,147.0,5.0,170.0,87.0,12.0,26.0,11.0,2.0,13.0,27.0,13.0,,154.0,571.0,13.0,10.0,0.5428571428571428,0.5757575757575758,0.25,0.14285714285714285,0.2647058823529412,0.5084745762711864,0.34615384615384615,0.5643564356435643,0.4977728285077951,0.35454545454545455,0.5416666666666666,0.5605769230769231,0.4076923076923077,0.5909090909090909,0.0801781737193764,0.08716707021791767,0.10869565217391304,0.09036144578313253,23.071046600458367,0.47619047619047616,0.4,0.17026683608640406,0.06752411575562701,0.1691842900302115,0.16994633273703041,0.052444444444444446,0.1016949152542373,0.05555555555555555,0.1210762331838565,0.17295597484276728,0.21138211382113822,0.15471698113207547,0.48148148148148145,0.40979955456570155,0.6086956521739131,0.6829268292682927,0.6964285714285714,0.36971046770601335,0.42168674698795183,0.46357615894039733,0.34285714285714286,0.1403118040089087,0.4444444444444444,0.45161290322580644,0.0467706013363029,0.3333333333333333,0.3333333333333333,0.0334075723830735,0.6545454545454545,0.3888888888888889,0.2857142857142857,0.5185185185185185,0.625,0.018518518518518517,0.5,0.046296296296296294,0.48997772828507796,0.49293076062639823,0.5617890243902438,0.48778396226415094,0.17125984251968504,0.1843220338983051,0.09090909090909091,0.26758147512864494,6.771670702179176,25.141666666666666,0.24689241320188599,1.0,2.0,2.0,,1.0,,1.0,3.0,14.0,27.0,2.0,,16.0,6.0,5.0,17.0,15.0,21.0,13.0,9.0,26.0,4.0,2.0,12.0,3.0,28.0,,1.0,0.3333333333333333,,,0.033797216699801194,0.03740648379052369,0.22727272727272727,0.07936507936507936,0.42857142857142855,1.0,0.13333333333333333,0.13333333333333333,1.0,0.03636363636363636,0.5,1.0,0.01818181818181818,,,,0.15384615384615385,,2.0,1.0,2.0,9.0,1.0,1.0,1.0,0.015873015873015872,0.015384615384615385,0.02586206896551724,0.0196078431372549,,,,,,,,,True
1627747,1610612751,Caris LeVert,Caris LeVert,1627747,BKN,46073.0,768.0,-75.0,1565.0,1582.0,524.0,518.0,165.0,3147.0,72.0,112.0,10.0,17.0,22.0,37.0,27.0,72.0,7.0,27.0,5.0,15.0,4.0,8.0,89.0,31.0,106.0,211.0,40.0,104.0,46.0,378.0,1755.0,12.0,25.0,47.0,32.0,63.0,15.0,39.0,25.0,134.0,78.0,134.0,15.0,10.0,89.0,23.0,53.0,35.0,88.0,25.0,41.0,211.0,14.0,20.0,60.0,,80.0,23.0,103.0,36.0,18.0,27.0,18.0,20.0,2.0,47.0,22.0,24.0,60.0,,1.0,70.0,4.0,71.0,34.0,8.0,9.0,4.0,1.0,4.0,9.0,2.0,,132.0,516.0,9.0,6.0,0.36792452830188677,0.38613861386138615,0.38461538461538464,0.38461538461538464,0.38461538461538464,0.5023696682464455,0.48,0.5079365079365079,0.526984126984127,0.4864864864864865,0.5343137254901961,0.5510204081632653,0.5465116279069767,0.5630252100840336,0.33015873015873015,0.10900473933649289,0.10714285714285714,0.1388888888888889,22.234891676168758,0.574468085106383,,0.12295081967213115,0.035443037974683546,0.07722007722007722,0.107095046854083,0.02953020134228188,0.04142011834319527,0.04487179487179487,0.12337662337662338,0.11864406779661017,0.12738853503184713,0.0794392523364486,0.2222222222222222,0.35555555555555557,0.6428571428571429,0.72,0.3888888888888889,0.22857142857142856,0.375,0.43548387096774194,0.3333333333333333,0.08571428571428572,0.25925925925925924,0.2692307692307692,0.047619047619047616,0.3333333333333333,0.3333333333333333,0.28253968253968254,0.4594594594594595,0.5882352941176471,0.3,0.3627450980392157,0.5945945945945946,0.0784313725490196,0.5,0.30392156862745096,0.6857142857142857,0.5173588888888888,0.5216259999999999,0.512874019607843,0.1044776119402985,0.1471861471861472,0.12433862433862433,0.3544973544973545,5.962085308056874,25.271153846153844,0.3348242811501597,,,35.0,4.0,12.0,11.0,4.0,12.0,11.0,105.0,35.0,,10.0,11.0,1.0,8.0,5.0,18.0,8.0,1.0,9.0,1.0,,6.0,2.0,14.0,1.0,0.875,0.3333333333333333,,,0.022857142857142857,0.02952029520295203,0.06666666666666667,0.034482758620689655,0.2857142857142857,0.8,0.39325842696629215,0.39325842696629215,0.8857142857142857,,,,0.32432432432432434,0.3333333333333333,1.0,0.3548387096774194,0.39325842696629215,0.009615384615384616,,1.0,4.0,3.0,,,,0.037037037037037035,0.018867924528301886,,,1.0,1.0,,,,,,,True
203915,1610612751,Spencer Dinwiddie,Spencer Dinwiddie,203915,BKN,138382.0,2306.0,-95.0,4638.0,4649.0,1079.0,1149.0,496.0,9287.0,119.0,210.0,14.0,23.0,36.0,60.0,48.0,138.0,16.0,57.0,14.0,43.0,4.0,12.0,391.0,103.0,183.0,405.0,141.0,434.0,218.0,1007.0,5192.0,18.0,41.0,95.0,49.0,105.0,34.0,115.0,81.0,281.0,52.0,314.0,171.0,14.0,388.0,50.0,297.0,227.0,524.0,159.0,209.0,1275.0,27.0,75.0,130.0,14.0,219.0,40.0,259.0,68.0,14.0,73.0,56.0,54.0,8.0,127.0,37.0,70.0,186.0,4.0,11.0,221.0,9.0,268.0,97.0,19.0,22.0,9.0,3.0,10.0,23.0,13.0,,276.0,1069.0,23.0,15.0,0.14207650273224043,0.14772727272727273,0.3248847926267281,0.2956521739130435,0.3271461716937355,0.45185185185185184,0.43902439024390244,0.4666666666666667,0.47020262216924913,0.4791666666666667,0.45454545454545453,0.5262881177707676,0.5523255813953488,0.5283018867924528,0.5172824791418356,0.12345679012345678,0.14285714285714285,0.13043478260869565,20.694951046266077,0.5748031496062992,0.10687022900763359,0.08649367930805056,0.02295918367346939,0.11127596439169139,0.09416628387689481,0.017203352448169385,0.027659574468085105,0.022587268993839837,0.09480812641083522,0.07758620689655173,0.08958333333333333,0.10669077757685352,0.5652173913043478,0.25029797377830754,0.5666666666666667,0.6611111111111111,0.15966386554621848,0.16448152562574495,0.34782608695652173,0.4,0.125,0.06793802145411204,0.2807017543859649,0.2909090909090909,0.05125148986889154,0.32558139534883723,0.32558139534883723,0.466030989272944,0.3194444444444444,0.6086956521739131,0.07142857142857142,0.2727272727272727,0.6,0.05454545454545454,0.3333333333333333,0.4681818181818182,0.767580452920143,0.502514191616767,0.5223744897959184,0.48957972350230405,0.12339055793991416,0.2012448132780083,0.09433962264150944,0.27904667328699106,6.384938271604939,26.14147465437787,0.23264338076757224,2.0,4.0,127.0,9.0,27.0,30.0,11.0,31.0,26.0,252.0,127.0,2.0,68.0,70.0,18.0,12.0,16.0,54.0,21.0,6.0,17.0,6.0,2.0,24.0,5.0,20.0,18.0,0.5957446808510638,0.3548387096774194,0.004608294930875576,0.005115089514066497,0.010999083409715857,0.010465116279069767,0.1322314049586777,0.035955056179775284,0.0625,0.9285714285714286,0.3248081841432225,0.3264781491002571,0.5590551181102362,0.05555555555555555,0.5,0.5,0.375,0.3333333333333333,0.6666666666666666,0.2912621359223301,0.327319587628866,0.04,3.0,1.0,3.0,4.0,1.0,1.0,,0.03508771929824561,0.00819672131147541,0.0136986301369863,0.012987012987012988,2.0,2.0,1.0,6.0,,,,,True
203112,1610612751,Quincy Acy,Quincy Acy,203112,BKN,41555.0,693.0,-21.0,1392.0,1379.0,411.0,491.0,148.0,2771.0,12.0,24.0,1.0,2.0,1.0,3.0,,2.0,1.0,8.0,22.0,52.0,6.0,14.0,91.0,28.0,13.0,34.0,52.0,143.0,20.0,202.0,1579.0,1.0,2.0,13.0,1.0,5.0,15.0,42.0,10.0,57.0,22.0,4.0,3.0,,91.0,4.0,22.0,17.0,39.0,14.0,13.0,95.0,10.0,37.0,50.0,12.0,99.0,22.0,121.0,22.0,7.0,8.0,4.0,15.0,1.0,23.0,7.0,37.0,84.0,11.0,3.0,30.0,7.0,23.0,6.0,4.0,17.0,13.0,1.0,3.0,17.0,10.0,,57.0,409.0,14.0,4.0,0.8461538461538461,0.8461538461538461,0.36363636363636365,0.35714285714285715,0.36363636363636365,0.38235294117647056,0.5,0.2,0.5141242937853108,0.6111111111111112,0.5,0.5372340425531915,0.65,0.5377358490566038,0.807909604519774,0.11764705882352941,0.125,,13.586606567933034,0.34782608695652173,0.24489795918367346,0.11627906976744186,0.03184713375796178,0.19473684210526315,0.1403225806451613,0.03167420814479638,0.015037593984962405,0.03968253968253968,0.13934426229508196,0.06040268456375839,0.1509433962264151,0.20625,0.5882352941176471,0.13559322033898305,0.5,0.5714285714285714,0.9166666666666666,0.011299435028248588,,,,0.04519774011299435,0.125,0.14285714285714285,0.2937853107344633,0.4230769230769231,0.4489795918367347,0.5141242937853108,0.2222222222222222,0.5,1.0,0.06382978723404255,0.3333333333333333,0.2978723404255319,0.42857142857142855,0.5957446808510638,0.943502824858757,0.5459192090395479,0.5517642857142857,0.5269797872340425,0.03804347826086957,0.15,0.06435643564356436,0.28217821782178215,5.6529411764705895,24.755244755244757,0.2952586206896552,,3.0,30.0,3.0,4.0,9.0,3.0,7.0,2.0,153.0,30.0,4.0,3.0,4.0,5.0,11.0,,15.0,6.0,4.0,4.0,5.0,3.0,2.0,,,1.0,0.9807692307692307,0.42857142857142855,0.027972027972027972,0.01098901098901099,0.03151862464183381,0.02877697841726619,0.13333333333333333,,,0.9545454545454546,0.32967032967032966,0.3333333333333333,1.0,0.3333333333333333,,,0.4444444444444444,0.75,1.0,0.32142857142857145,0.32967032967032966,0.006944444444444444,,1.0,1.0,,,,,0.125,0.02564102564102564,0.05454545454545454,0.04225352112676056,7.0,,,,0.057692307692307696,,,,True
1627785,1610612751,Isaiah Whitehead,Isaiah Whitehead,1627785,BKN,1760.0,29.0,-16.0,58.0,56.0,14.0,8.0,5.0,114.0,3.0,5.0,,,,,2.0,4.0,,,,,,,3.0,,5.0,9.0,1.0,3.0,4.0,17.0,64.0,,,,1.0,2.0,,,1.0,3.0,6.0,4.0,,,3.0,3.0,2.0,,2.0,,2.0,4.0,,4.0,,,4.0,,4.0,,,2.0,1.0,1.0,,3.0,1.0,1.0,4.0,,,3.0,,5.0,3.0,,,,,,,,,3.0,14.0,,,0.6,0.6,0.3333333333333333,,0.3333333333333333,0.5555555555555556,,0.5,0.5416666666666666,,0.5,0.6071428571428571,,0.75,0.25,0.3333333333333333,0.2,0.5,26.984126984126984,0.6666666666666666,,,,0.25,0.14814814814814814,,,,,,,0.18181818181818182,,0.4166666666666667,0.6,0.75,0.6666666666666666,0.3333333333333333,0.5,1.0,0.5,,,,,,,0.25,,,,,,,,,0.6666666666666666,0.5522916666666666,,0.40575,0.21428571428571427,0.2727272727272727,,0.17647058823529413,4.133333333333334,25.233333333333334,0.2413793103448276,,,1.0,,,,,,,3.0,1.0,,,,,,,,1.0,,1.0,,1.0,,,1.0,,1.0,,,,,,0.4,,,,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,True
201960,1610612751,DeMarre Carroll,DeMarre Carroll,201960,BKN,90826.0,1514.0,22.0,3019.0,3019.0,624.0,697.0,348.0,6038.0,75.0,127.0,19.0,31.0,12.0,18.0,38.0,116.0,11.0,39.0,32.0,77.0,7.0,13.0,198.0,34.0,124.0,282.0,99.0,275.0,122.0,667.0,3309.0,25.0,44.0,95.0,18.0,44.0,22.0,47.0,48.0,150.0,120.0,128.0,18.0,28.0,198.0,37.0,55.0,48.0,103.0,35.0,34.0,254.0,35.0,90.0,155.0,14.0,259.0,73.0,332.0,40.0,8.0,38.0,22.0,35.0,7.0,73.0,15.0,40.0,106.0,8.0,4.0,117.0,8.0,158.0,60.0,20.0,16.0,11.0,1.0,4.0,19.0,12.0,1.0,150.0,614.0,10.0,20.0,0.4838709677419355,0.5454545454545454,0.36,0.46808510638297873,0.36,0.4397163120567376,0.5681818181818182,0.4090909090909091,0.48922800718132853,0.547945205479452,0.5604395604395604,0.5336,0.5864197530864198,0.6147540983606558,0.49371633752244165,0.13120567375886524,0.14173228346456693,0.14655172413793102,20.427275387767047,0.5205479452054794,0.16470588235294117,0.15453639082751744,0.04581151832460733,0.20930232558139536,0.17096999302163293,0.04698874917273329,0.02027027027027027,0.0670926517571885,0.10126582278481013,0.16,0.20192307692307693,0.22,0.631578947368421,0.22800718132854578,0.5905511811023622,0.6880733944954128,0.5333333333333333,0.20825852782764812,0.3275862068965517,0.3838383838383838,0.42105263157894735,0.07001795332136446,0.28205128205128205,0.2972972972972973,0.13824057450628366,0.4155844155844156,0.4155844155844156,0.35547576301615796,0.4246575342465753,0.6129032258064516,0.21052631578947367,0.1978021978021978,0.6666666666666666,0.14285714285714285,0.5384615384615384,0.37362637362637363,0.7217235188509874,0.5216667863554758,0.5154083333333332,0.4901758241758243,0.10909090909090909,0.18404907975460122,0.1424287856071964,0.22488755622188905,6.721631205673759,24.865818181818188,0.20669095727061942,3.0,11.0,67.0,7.0,18.0,15.0,10.0,29.0,15.0,279.0,67.0,,13.0,15.0,6.0,36.0,11.0,32.0,9.0,3.0,16.0,4.0,,6.0,6.0,16.0,6.0,0.9393939393939394,0.3448275862068966,,,0.04819277108433735,0.05254237288135593,0.1625,0.03754266211604096,0.36363636363636365,0.96875,0.3383838383838384,0.3383838383838384,0.9253731343283582,0.1506849315068493,0.2727272727272727,1.0,0.2465753424657534,0.3888888888888889,0.8571428571428571,0.4411764705882353,0.3383838383838384,0.021505376344086023,,2.0,8.0,4.0,3.0,3.0,,0.05128205128205128,0.028985507246376812,0.05161290322580645,0.03184713375796178,3.0,2.0,,,,,,,True
1627821,1610612751,James Webb III,James Webb III,1627821,BKN,1304.0,22.0,-16.0,44.0,42.0,9.0,11.0,3.0,86.0,,,,,,,,,,,,1.0,,,3.0,1.0,,,,4.0,,,54.0,,,,,,,1.0,,,,,,,3.0,,,1.0,1.0,,,3.0,,2.0,2.0,,4.0,2.0,6.0,,,,,2.0,,2.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,1.0,,,,12.765957446808512,,,0.2222222222222222,,0.5,0.3076923076923077,0.08695652173913043,,,,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,0.25,,,0.75,,,,,,,,1.0,1.0,0.540225,,0.4719,,,,,,25.049999999999997,0.20454545454545456,,1.0,,,,,,1.0,,,,,1.0,,,2.0,,,1.0,,,1.0,,,,,,,,,,0.13333333333333333,0.15384615384615385,1.0,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,True
203917,1610612751,Nik Stauskas,Nik Stauskas,203917,BKN,6693.0,112.0,-28.0,218.0,225.0,38.0,67.0,18.0,443.0,3.0,5.0,,,,,1.0,5.0,1.0,4.0,2.0,4.0,,,20.0,7.0,5.0,14.0,9.0,24.0,,37.0,243.0,,,,1.0,2.0,,7.0,,2.0,4.0,6.0,9.0,,19.0,3.0,4.0,3.0,7.0,2.0,,17.0,1.0,3.0,10.0,1.0,14.0,1.0,15.0,1.0,,1.0,1.0,2.0,1.0,3.0,,3.0,4.0,,,2.0,,,,,2.0,,,2.0,2.0,1.0,,2.0,38.0,1.0,,0.4,0.4,0.375,,0.391304347826087,0.35714285714285715,,0.5,0.4868421052631579,,0.1111111111111111,0.4868421052631579,,0.1111111111111111,0.631578947368421,0.21428571428571427,0.2,0.4,17.083333333333336,0.3333333333333333,0.3333333333333333,0.11494252873563218,0.017241379310344827,0.1111111111111111,0.11403508771929824,0.00909090909090909,0.045454545454545456,,0.10526315789473684,0.07894736842105263,0.16666666666666666,0.08,0.5,0.13157894736842105,0.6,0.75,0.6666666666666666,0.13157894736842105,0.2,0.3333333333333333,,0.10526315789473684,0.25,0.25,0.10526315789473684,0.5,0.5,0.5263157894736842,,,,,,,,0.7777777777777778,0.7631578947368421,0.513868918918919,0.5502750000000001,0.4800875,,,,0.05405405405405406,8.857142857142858,26.125000000000004,0.1743119266055046,,2.0,7.0,,,,,2.0,,18.0,7.0,,1.0,3.0,1.0,,,1.0,1.0,,,,,,,,,0.6666666666666666,,,,,,0.5,,,1.0,0.35,0.35,0.5714285714285714,1.0,,,,,,,0.3684210526315789,,1.0,,,,,,,,,,,,,,,,,,,True
