EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,FTOffRebounds,OffFTReboundPct,PtsUnassisted3s,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,LongMidRangePctBlocked,ThreePtShootingFoulsDrawnPct,Blocked3s,BlockedArc3,BlockedLongMidRange,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,SecondChanceAtRimPctAssisted,BlockedCorner3,OffensiveGoaltends,3SecondViolations,Clear Path Fouls,on
1626159,1610612748,Justise Winslow,Justise Winslow,1626159,MIA,40786.0,680,-9.0,1347,1376,341,395,142.0,2723,47.0,93.0,5.0,15.0,10.0,18.0,18.0,48.0,6.0,18.0,8.0,30.0,1.0,5.0,1.0,7.0,10.0,23.0,1.0,3.0,1.0,5.0,71.0,159.0,18.0,53.0,24.0,220.0,1459,5.0,21.0,2.0,8.0,1.0,17.0,14.0,33.0,2.0,12.0,9.0,43.0,70.0,72.0,54.0,8.0,1.0,22.0,10.0,20.0,37.0,21.0,58.0,14.0,7.0,26.0,3.0,8.0,137.0,10.0,21.0,39.0,84.0,11.0,134.0,31.0,165.0,8.0,19.0,13.0,6.0,21.0,5.0,11.0,13.0,3.0,10.0,1.0,2.0,34.0,2.0,7.0,21.0,1.0,42.0,1.0,2.0,1.0,44.0,1.0,2.0,2.0,3.0,45.0,5.0,20.0,5.0,10.0,8.0,2.0,10.0,6.0,2.0,1.0,43.0,340,5.0,4.0,0.49295774647887325,0.5223880597014925,1.0,0.33962264150943394,0.25,0.16666666666666666,0.34615384615384615,0.44654088050314467,0.23809523809523808,0.42424242424242425,0.46226415094339623,0.27586206896551724,0.37777777777777777,0.47413793103448276,0.27419354838709675,0.4056603773584906,0.25,0.12578616352201258,0.13978494623655913,0.14583333333333334,17.52645502645503,0.6176470588235294,0.2619047619047619,0.21,0.05585106382978723,0.17333333333333334,0.03571428571428571,0.1968,0.04725609756097561,0.07042253521126761,0.0625,0.02830188679245283,0.035,0.0375,0.22448979591836735,0.17197452229299362,0.25,0.18181818181818182,0.14285714285714285,0.07920792079207921,0.6,0.4386792452830189,0.5053763440860215,0.5875,0.5319148936170213,0.22641509433962265,0.375,0.43902439024390244,0.3888888888888889,0.08490566037735849,0.3333333333333333,0.3333333333333333,0.5,0.14150943396226415,0.26666666666666666,0.26666666666666666,1.0,0.10849056603773585,0.43478260869565216,0.43478260869565216,1.0,0.5172413793103449,0.3333333333333333,0.1724137931034483,0.2,1.0,0.10344827586206896,0.3333333333333333,1.0,0.4,0.5555555555555556,0.15555555555555556,0.14285714285714285,0.1111111111111111,0.2,0.6886792452830188,0.45454545454545453,0.523365,0.5413970588235294,0.5243875,0.0881057268722467,0.11494252873563218,0.07727272727272727,0.19545454545454546,5.350314465408806,25.48867924528302,0.25315515961395696,,,,,,,,,,,,,,,,,,,,,True
1626175,1610612748,Jordan Mickey,Jordan Mickey,1626175,MIA,9106.0,152,-5.0,287,290,86,68,34.0,577,15.0,28.0,3.0,10.0,4.0,9.0,3.0,6.0,1.0,1.0,1.0,6.0,,,1.0,2.0,,2.0,,,,,19.0,35.0,1.0,8.0,7.0,48.0,323,3.0,10.0,,,,6.0,6.0,11.0,1.0,2.0,2.0,17.0,26.0,12.0,3.0,6.0,,2.0,,2.0,2.0,2.0,4.0,2.0,,1.0,,1.0,10.0,2.0,7.0,12.0,17.0,4.0,33.0,10.0,43.0,2.0,4.0,2.0,2.0,5.0,1.0,5.0,6.0,1.0,,,,11.0,,3.0,7.0,,24.0,2.0,6.0,2.0,5.0,,,,1.0,9.0,1.0,5.0,,5.0,5.0,,5.0,2.0,2.0,,17.0,86,2.0,,0.6842105263157895,0.8125,1.0,0.125,,0.5,0.125,0.5428571428571428,0.3,0.5454545454545454,0.47674418604651164,0.3,0.5769230769230769,0.5106382978723404,0.3,0.6071428571428571,0.18604651162790697,0.05714285714285714,0.03571428571428571,0.16666666666666666,17.682926829268293,0.45454545454545453,0.36363636363636365,0.1827956989247312,0.09722222222222222,0.27906976744186046,0.03333333333333333,0.21323529411764705,0.06818181818181818,0.10344827586206896,0.13043478260869565,0.05,0.045454545454545456,,0.13157894736842105,0.23529411764705882,0.19047619047619047,0.29411764705882354,0.2222222222222222,0.09523809523809523,0.4,0.6511627906976745,0.5357142857142857,0.5555555555555556,0.7333333333333333,0.13953488372093023,0.5,0.6,0.3333333333333333,0.023255813953488372,1.0,1.0,1.0,0.13953488372093023,0.16666666666666666,0.16666666666666666,1.0,0.046511627906976744,,,,1.0,0.3,,,,,,,0.6923076923076923,0.4444444444444444,0.15384615384615385,0.5,,,0.8372093023255814,,0.5432779069767443,0.5476222222222222,0.5478461538461539,0.10638297872340426,0.1282051282051282,0.125,0.3541666666666667,3.4628571428571435,23.875,0.29965156794425085,1.0,0.14285714285714285,,,,,,,,,,,,,,,,,,,True
201609,1610612748,Goran Dragic,Goran Dragic,201609,MIA,69276.0,1155,43.0,2335,2311,583,604,239.0,4646,98.0,165.0,5.0,13.0,23.0,36.0,51.0,133.0,29.0,83.0,12.0,26.0,,1.0,1.0,3.0,44.0,122.0,4.0,11.0,12.0,34.0,178.0,381.0,56.0,148.0,99.0,623.0,2472,7.0,24.0,4.0,12.0,3.0,29.0,45.0,90.0,13.0,37.0,48.0,177.0,92.0,264.0,141.0,6.0,1.0,121.0,44.0,27.0,125.0,47.0,172.0,28.0,19.0,88.0,25.0,12.0,391.0,10.0,19.0,46.0,67.0,2.0,115.0,29.0,144.0,9.0,35.0,21.0,14.0,47.0,10.0,35.0,30.0,4.0,12.0,3.0,3.0,77.0,2.0,19.0,28.0,3.0,89.0,5.0,3.0,5.0,111.0,3.0,3.0,4.0,4.0,122.0,10.0,42.0,21.0,5.0,3.0,2.0,5.0,3.0,,,176.0,579,11.0,19.0,0.25842696629213485,0.26285714285714284,0.8392857142857143,0.3783783783783784,0.3333333333333333,0.35135135135135137,0.38095238095238093,0.4671916010498688,0.2916666666666667,0.5,0.4952741020793951,0.3611111111111111,0.5078740157480315,0.532590051457976,0.3815789473684211,0.5709677419354838,0.27977315689981097,0.07086614173228346,0.09090909090909091,0.08270676691729323,25.095201827875094,0.6103896103896104,0.03278688524590164,0.09824046920821114,0.027696793002915453,0.11948051948051948,0.02364066193853428,0.10590440487347703,0.026149684400360685,0.023529411764705882,0.03861003861003861,0.01744186046511628,0.026490066225165563,0.01652892561983471,0.08050847457627118,0.10915492957746478,0.10493827160493827,0.11650485436893204,0.13157894736842105,0.03409090909090909,0.6,0.31190926275992437,0.593939393939394,0.6533333333333333,0.336734693877551,0.2514177693761815,0.38345864661654133,0.4180327868852459,0.19607843137254902,0.15689981096408318,0.3493975903614458,0.35365853658536583,0.10344827586206896,0.04914933837429111,0.46153846153846156,0.46153846153846156,1.0,0.23062381852551986,0.36065573770491804,0.36065573770491804,0.7954545454545454,0.3611111111111111,0.38461538461538464,0.027777777777777776,,,0.3055555555555556,0.36363636363636365,1.0,0.28346456692913385,0.6388888888888888,0.023622047244094488,0.3333333333333333,0.2677165354330709,0.35294117647058826,0.5916824196597353,0.36363636363636365,0.5086033143939394,0.49081666666666673,0.49205277777777773,0.07829181494661921,0.1016949152542373,0.04654895666131621,0.2841091492776886,7.793438320209973,25.553378378378387,0.24967880085653105,,,27.0,1.0,3.0,2.0,0.012048192771084338,0.013422818791946308,,,,,,,,,,,,,True
201949,1610612748,James Johnson,James Johnson,201949,MIA,62099.0,1035,-28.0,2058,2066,493,561,195.0,4124,107.0,157.0,10.0,19.0,22.0,38.0,27.0,60.0,9.0,29.0,12.0,38.0,1.0,1.0,1.0,5.0,16.0,54.0,1.0,3.0,7.0,13.0,143.0,246.0,28.0,92.0,68.0,438.0,2229,12.0,26.0,2.0,4.0,3.0,33.0,29.0,56.0,8.0,18.0,23.0,105.0,128.0,158.0,78.0,16.0,,54.0,16.0,15.0,67.0,88.0,155.0,65.0,23.0,48.0,11.0,8.0,398.0,17.0,14.0,52.0,85.0,13.0,150.0,32.0,182.0,4.0,45.0,27.0,18.0,45.0,19.0,23.0,41.0,5.0,22.0,,3.0,86.0,2.0,22.0,57.0,1.0,101.0,7.0,4.0,5.0,71.0,1.0,5.0,1.0,,93.0,16.0,47.0,7.0,25.0,15.0,6.0,27.0,14.0,,,104.0,491,11.0,4.0,0.44755244755244755,0.4740740740740741,0.9285714285714286,0.30434782608695654,0.5,0.4444444444444444,0.30434782608695654,0.5813008130081301,0.46153846153846156,0.5178571428571429,0.5473372781065089,0.5,0.5540540540540541,0.5824468085106383,0.532258064516129,0.603448275862069,0.27218934911242604,0.06097560975609756,0.08280254777070063,0.03333333333333333,20.157068062827225,0.5232558139534884,0.24528301886792453,0.137987012987013,0.025044722719141325,0.14565826330532214,0.0425,0.1408016443987667,0.03232533889468196,0.02830188679245283,0.02843601895734597,0.014705882352941176,0.05154639175257732,0.01834862385321101,0.10648148148148148,0.15234375,0.1597222222222222,0.15916955017301038,0.08823529411764706,0.02666666666666667,0.5185185185185185,0.46449704142011833,0.6815286624203821,0.7430555555555556,0.4953271028037383,0.17751479289940827,0.45,0.46551724137931033,0.3333333333333333,0.08579881656804733,0.3103448275862069,0.3103448275862069,0.2222222222222222,0.11242603550295859,0.3157894736842105,0.3157894736842105,0.8333333333333334,0.15976331360946747,0.2962962962962963,0.2962962962962963,1.0,0.6333333333333333,0.5263157894736842,0.03333333333333333,1.0,1.0,0.1,0.3333333333333333,1.0,0.5135135135135135,0.5789473684210527,0.06756756756756757,0.2,0.17567567567567569,0.5384615384615384,0.7366863905325444,0.2962962962962963,0.5326571005917157,0.5507526315789474,0.527497972972973,0.13008130081300814,0.16967509025270758,0.07534246575342465,0.23972602739726026,5.102032520325203,24.755434782608695,0.23955296404275997,1.0,0.02040816326530612,6.0,1.0,,1.0,,0.010869565217391304,2.0,2.0,4.0,,,,,,,,,,True
204020,1610612748,Tyler Johnson,Tyler Johnson,204020,MIA,123130.0,2052,46.0,4069,4087,1095,1076,419.0,8156,98.0,154.0,7.0,10.0,24.0,39.0,43.0,107.0,49.0,126.0,36.0,96.0,4.0,8.0,8.0,20.0,83.0,228.0,6.0,22.0,22.0,58.0,190.0,387.0,119.0,324.0,106.0,843.0,4361,14.0,32.0,10.0,30.0,2.0,60.0,40.0,87.0,30.0,78.0,44.0,214.0,202.0,178.0,339.0,4.0,1.0,227.0,83.0,35.0,85.0,80.0,165.0,56.0,24.0,59.0,11.0,15.0,410.0,14.0,19.0,97.0,114.0,3.0,214.0,34.0,248.0,9.0,60.0,39.0,21.0,51.0,11.0,39.0,30.0,5.0,12.0,1.0,4.0,81.0,10.0,19.0,88.0,9.0,148.0,2.0,5.0,5.0,129.0,8.0,3.0,13.0,2.0,129.0,14.0,51.0,16.0,31.0,20.0,11.0,34.0,16.0,1.0,1.0,212.0,1090,12.0,15.0,0.531578947368421,0.5372340425531915,0.9495798319327731,0.36728395061728397,0.3333333333333333,0.38461538461538464,0.3684210526315789,0.4909560723514212,0.4375,0.45977011494252873,0.5182841068917018,0.46774193548387094,0.5151515151515151,0.5458115183246073,0.46825396825396826,0.5672043010752689,0.45569620253164556,0.09043927648578812,0.13636363636363635,0.11214953271028037,18.526638894979172,0.6296296296296297,0.02631578947368421,0.09492089925062448,0.017009847806624886,0.14434523809523808,0.017412935323383085,0.11265349706353443,0.01717855283706403,0.018912529550827423,0.017543859649122806,0.013559322033898305,0.02218430034129693,0.0045871559633027525,0.09048723897911833,0.08492569002123142,0.11705685618729098,0.149812734082397,0.12318840579710146,0.025280898876404494,0.47058823529411764,0.21659634317862167,0.6363636363636364,0.7368421052631579,0.5918367346938775,0.15049226441631505,0.40186915887850466,0.45263157894736844,0.37209302325581395,0.17721518987341772,0.3888888888888889,0.3951612903225806,0.5510204081632653,0.1350210970464135,0.375,0.3829787234042553,1.0,0.3206751054852321,0.36403508771929827,0.3672566371681416,0.927710843373494,0.16129032258064516,0.7,0.12903225806451613,0.5,1.0,0.3548387096774194,0.2727272727272727,1.0,0.23636363636363636,0.6153846153846154,0.12121212121212122,0.4,0.3515151515151515,0.3793103448275862,0.6722925457102672,0.3656387665198238,0.514415281690141,0.4817593023255814,0.5119757575757575,0.06818181818181818,0.12028301886792453,0.0711743772241993,0.2538552787663108,9.245219638242897,25.1462962962963,0.26910788891619564,1.0,0.009523809523809525,18.0,,10.0,,0.015873015873015872,,3.0,3.0,,4.0,0.012345679012345678,0.020833333333333332,0.008771929824561403,0.42857142857142855,,,,,True
201961,1610612748,Wayne Ellington,Wayne Ellington,201961,MIA,58076.0,968,87.0,1890,1896,642,539,201.0,3786,16.0,26.0,,2.0,6.0,7.0,1.0,11.0,4.0,18.0,26.0,62.0,1.0,4.0,9.0,16.0,76.0,199.0,4.0,12.0,25.0,64.0,21.0,55.0,102.0,261.0,30.0,378.0,2000,,5.0,5.0,16.0,3.0,18.0,7.0,20.0,34.0,80.0,12.0,128.0,22.0,20.0,285.0,,,199.0,76.0,5.0,20.0,22.0,42.0,12.0,10.0,15.0,3.0,2.0,106.0,6.0,2.0,34.0,53.0,5.0,92.0,8.0,100.0,1.0,27.0,20.0,7.0,10.0,3.0,9.0,10.0,3.0,1.0,3.0,1.0,20.0,2.0,10.0,33.0,,48.0,,3.0,,24.0,,1.0,,,34.0,1.0,3.0,,4.0,1.0,3.0,4.0,4.0,,,128.0,639,5.0,1.0,0.5238095238095238,0.5238095238095238,0.9313725490196079,0.39080459770114945,0.3125,0.425,0.39080459770114945,0.38181818181818183,,0.35,0.5506329113924051,0.35714285714285715,0.58,0.5740740740740741,0.4090909090909091,0.6067961165048543,0.8259493670886076,0.09090909090909091,0.15384615384615385,0.09090909090909091,16.264775413711586,0.5,0.08620689655172414,0.09549549549549549,0.0042643923240938165,0.10658307210031348,0.014319809069212411,0.09954233409610984,0.009009009009009009,0.005154639175257732,,0.007692307692307693,0.009404388714733543,0.03,0.06635071090047394,0.11557788944723618,0.1103448275862069,0.09486166007905138,0.15151515151515152,0.00546448087431694,1.0,0.08227848101265822,0.6153846153846154,0.7272727272727273,0.5625,0.03481012658227848,0.09090909090909091,0.1,1.0,0.056962025316455694,0.2222222222222222,0.2222222222222222,0.25,0.1962025316455696,0.41935483870967744,0.41935483870967744,1.0,0.629746835443038,0.38190954773869346,0.3838383838383838,0.9078947368421053,0.09523809523809523,,0.19047619047619047,0.25,1.0,0.5714285714285714,0.3333333333333333,1.0,0.07,0.8571428571428571,0.16,0.5625,0.64,0.390625,0.9082278481012658,0.38190954773869346,0.5303452531645569,0.4969833333333333,0.5152760000000002,0.037037037037037035,0.05263157894736842,0.047619047619047616,0.3386243386243386,9.145454545454545,25.24291187739464,0.3396825396825397,,,21.0,3.0,7.0,9.0,,0.033707865168539325,,,,1.0,0.0038314176245210726,,0.005025125628140704,,,,,,True
203482,1610612748,Kelly Olynyk,Kelly Olynyk,203482,MIA,55359.0,923,145.0,1833,1822,480,442,178.0,3655,72.0,96.0,14.0,21.0,13.0,23.0,16.0,45.0,16.0,36.0,11.0,20.0,1.0,2.0,1.0,7.0,53.0,126.0,4.0,11.0,8.0,24.0,104.0,177.0,64.0,146.0,63.0,463.0,1933,16.0,28.0,5.0,13.0,16.0,63.0,27.0,50.0,9.0,31.0,31.0,112.0,114.0,94.0,174.0,16.0,1.0,125.0,53.0,18.0,46.0,50.0,96.0,36.0,14.0,31.0,7.0,8.0,242.0,18.0,26.0,48.0,119.0,24.0,191.0,46.0,237.0,6.0,40.0,20.0,20.0,40.0,10.0,24.0,47.0,6.0,16.0,2.0,11.0,87.0,7.0,25.0,66.0,1.0,122.0,5.0,13.0,9.0,110.0,10.0,10.0,7.0,1.0,87.0,8.0,33.0,15.0,19.0,12.0,7.0,19.0,13.0,2.0,,111.0,478,12.0,13.0,0.5480769230769231,0.59375,0.90625,0.4383561643835616,0.38461538461538464,0.2903225806451613,0.4413793103448276,0.5875706214689266,0.5714285714285714,0.54,0.6191950464396285,0.573170731707317,0.5,0.6377410468319559,0.6176470588235294,0.5490196078431373,0.4520123839009288,0.1016949152542373,0.11458333333333333,0.15555555555555556,22.140039447731755,0.45977011494252873,0.41379310344827586,0.2361111111111111,0.060324825986078884,0.16326530612244897,0.046753246753246755,0.20927318295739347,0.05392156862745098,0.06043956043956044,0.06299212598425197,0.05737704918032787,0.03914590747330961,0.0673076923076923,0.23404255319148937,0.22459893048128343,0.2558139534883721,0.14285714285714285,0.23809523809523808,0.04477611940298507,0.6842105263157895,0.29721362229102166,0.75,0.8470588235294118,0.5,0.1393188854489164,0.35555555555555557,0.42105263157894735,0.4375,0.11145510835913312,0.4444444444444444,0.4444444444444444,0.875,0.06191950464396285,0.55,0.55,1.0,0.39009287925696595,0.42063492063492064,0.42063492063492064,0.8867924528301887,0.5121951219512195,0.6666666666666666,0.04878048780487805,0.5,1.0,0.2682926829268293,0.36363636363636365,0.75,0.2839506172839506,0.5652173913043478,0.08641975308641975,0.14285714285714285,0.2962962962962963,0.3333333333333333,0.7492260061919505,0.424,0.5126610248447205,0.5554048387096774,0.4864125,0.09482758620689655,0.16336633663366337,0.13606911447084233,0.24190064794816415,6.868926553672316,25.582191780821923,0.2618657937806874,2.0,0.044444444444444446,18.0,,,,,,,,,,,,,0.14285714285714285,,,,,True
2617,1610612748,Udonis Haslem,Udonis Haslem,2617,MIA,872.0,15,1.0,27,29,15,19,4.0,56,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,22,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,,,,,6.0,,2.0,,,,,2.0,2.0,,,,,1.0,,,,,1.0,,,1.0,,1.0,1.0,,2.0,,,,2.0,1.0,1.0,,,,,,,,,,,,,,,15,1.0,,,,,,,,,,,,,,,,,,,,,,6.25,1.0,,,0.3333333333333333,,,,0.15384615384615385,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.421,,,,,,,14.3,,0.5555555555555556,,,,,,,,,,,,,,,,,,,,,True
1626196,1610612748,Josh Richardson,Josh Richardson,1626196,MIA,71287.0,1188,52.0,2361,2384,542,546,245.0,4745,58.0,94.0,3.0,6.0,15.0,21.0,30.0,68.0,40.0,83.0,15.0,41.0,,1.0,3.0,5.0,46.0,113.0,5.0,12.0,8.0,20.0,128.0,245.0,61.0,154.0,48.0,487.0,2522,7.0,15.0,5.0,13.0,3.0,32.0,29.0,54.0,11.0,25.0,23.0,114.0,90.0,166.0,174.0,4.0,2.0,111.0,46.0,18.0,66.0,49.0,115.0,35.0,14.0,41.0,16.0,9.0,279.0,15.0,13.0,35.0,61.0,6.0,102.0,28.0,130.0,5.0,56.0,33.0,23.0,29.0,5.0,19.0,23.0,5.0,10.0,3.0,4.0,52.0,7.0,11.0,40.0,,77.0,1.0,2.0,3.0,87.0,5.0,6.0,8.0,,55.0,2.0,13.0,15.0,25.0,9.0,11.0,27.0,19.0,3.0,,114.0,537,11.0,13.0,0.3515625,0.35714285714285715,0.9508196721311475,0.3961038961038961,0.38461538461538464,0.44,0.40131578947368424,0.5224489795918368,0.4666666666666667,0.5370370370370371,0.550125313283208,0.5178571428571429,0.5759493670886076,0.5715962441314554,0.5517241379310345,0.6129032258064516,0.38596491228070173,0.07346938775510205,0.0851063829787234,0.08823529411764706,17.928436911487758,0.5576923076923077,0.09230769230769231,0.08677098150782361,0.01908957415565345,0.08816120906801007,0.035046728971962614,0.08727272727272728,0.025247971145175834,0.02040816326530612,0.019230769230769232,0.017045454545454544,0.039735099337748346,0.023809523809523808,0.09578544061302682,0.07380073800738007,0.0935672514619883,0.08176100628930817,0.11392405063291139,0.026881720430107527,0.7037037037037037,0.23558897243107768,0.6170212765957447,0.6744186046511628,0.4482758620689655,0.17042606516290726,0.4411764705882353,0.4838709677419355,0.2,0.20802005012531327,0.4819277108433735,0.5063291139240507,0.325,0.10275689223057644,0.36585365853658536,0.375,1.0,0.2832080200501253,0.40707964601769914,0.4144144144144144,0.9347826086956522,0.21428571428571427,0.5,0.03571428571428571,,,0.42857142857142855,0.4166666666666667,0.8,0.26582278481012656,0.7142857142857143,0.06329113924050633,0.6,0.25316455696202533,0.4,0.6215538847117794,0.4144144144144144,0.5074725440806045,0.48125277777777786,0.4868305194805194,0.0340632603406326,0.05078125,0.06570841889117043,0.23408624229979466,9.21591836734694,25.512337662337664,0.22956374417619652,,,9.0,,,1.0,0.04819277108433735,0.0064516129032258064,2.0,2.0,5.0,3.0,0.01948051948051948,0.024390243902439025,0.017699115044247787,0.3333333333333333,,,,,True
1627855,1610612748,Okaro White,Okaro White,1627855,MIA,2102.0,35,-5.0,73,76,27,37,4.0,149,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,,,,1.0,2.0,3.0,,,2.0,2.0,2.0,3.0,2.0,4.0,1.0,11.0,74,1.0,1.0,,,,2.0,1.0,1.0,2.0,3.0,,8.0,2.0,2.0,6.0,2.0,,3.0,2.0,,1.0,,1.0,,,,,1.0,2.0,2.0,,,3.0,,3.0,2.0,5.0,,1.0,1.0,,,,,,,,,,,,,2.0,1.0,2.0,,,,3.0,2.0,,,,2.0,,1.0,,,,,,,,,8.0,27,,,0.5,1.0,1.0,0.5,,0.6666666666666666,0.5,0.6666666666666666,1.0,1.0,0.7142857142857143,1.0,1.0,0.6875,1.0,1.0,0.5714285714285714,,,,10.38961038961039,,,0.125,,,0.13333333333333333,0.08571428571428572,0.07407407407407407,,,,0.08333333333333333,0.3333333333333333,0.09090909090909091,0.16666666666666666,,,,,,0.2857142857142857,0.5,0.5,,0.14285714285714285,1.0,1.0,1.0,,,,,0.14285714285714285,,,,0.42857142857142855,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,,,,,,,0.25,1.0,0.25,,0.5,1.0,0.8571428571428571,0.6666666666666666,0.59315,,0.6220625,0.125,0.25,0.18181818181818182,0.7272727272727273,4.8,25.0,0.3698630136986301,,,,,,,,,,,,,,,,,,,,,True
