EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsUnassisted3s,Fg2aBlocked,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,FoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FtPoints,PenaltyFtPoints,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,OffRebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,PenaltyTurnovers,Fouls,FTA,3pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,Assisted3sPct,AtRimPctBlocked,LiveBallTurnoverPct,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChanceAtRimFGM,SecondChanceArc3FGA,SecondChanceFG3A,SecondChanceFtPoints,PtsPutbacks,HeaveAttempts,LostBallSteals,LostBallOutOfBoundsTurnovers,ShootingFouls,Loose Ball Fouls,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,BlockedShortMidRange,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,DefAtRimReboundPct,BlocksRecoveredPct,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,OffThreePtRebounds,BadPassOutOfBoundsTurnovers,DefensiveGoaltends,OffThreePtReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,ShortMidRangePctAssisted,Loose Ball Fouls Drawn,Offensive Fouls,SecondChanceAtRimPctAssisted,LongMidRangeFGM,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,ShortMidRangeAssists,SecondChanceFg3Pct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,FTDefRebounds,Charge Fouls Drawn,DefFTReboundPct,BlockingFouls,Charge Fouls,BlockingFoulsDrawn,OffLongMidRangeReboundPct,on,FTOffRebounds,SecondChanceTurnovers,BlockedLongMidRange,Defensive 3 Seconds Violations,OffFTReboundPct,SecondChanceCorner3FGM,Fg3aBlocked,Technical Free Throw Trips,Blocked3s,BlockedArc3,BlockedCorner3,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Clear Path Fouls,Corner3PctBlocked,3SecondViolations,OffensiveGoaltends
1626156,1610612751,D'Angelo Russell,D'Angelo Russell,1626156,BKN,400.0,7,-3.0,13.0,15,8.0,8.0,2.0,28,1.0,1.0,1.0,1.0,,1.0,,,,,,1.0,2.0,1.0,3.0,5.0,16.0,,,,1.0,2.0,,2.0,2.0,2.0,,,1.0,,1.0,1.0,2.0,,2.0,8.0,1.0,1.0,0.3333333333333333,,0.3333333333333333,0.5,,0.5,0.5,,0.25,0.5,,0.25,0.6,0.5,1.0,37.5,0.2,,0.125,,,0.2,1.0,1.0,1.0,0.2,,,,,,,0.25,1.0,,,0.8,0.54979,,0.552875,,0.4,3.0,26.366666666666664,0.6153846153846154,,1.0,3.0,,2.0,,,3.0,3.0,1.0,,1.0,1.0,,1.0,,,3.0,1.0,1.0,,,,,,1.0,,,,1.0,,,,,,,,,,,1.0,,,0.25,0.125,,1.0,,,,,0.6,0.3333333333333333,0.3333333333333333,1.0,,0.5,,0.3333333333333333,,,,,1.0,1.0,,,,,,,,,,,,,,0.3333333333333333,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
1626178,1610612751,Rondae Hollis-Jefferson,Rondae Hollis-Jefferson,1626178,BKN,1173.0,20,3.0,42.0,42,16.0,13.0,2.0,84,1.0,2.0,,,2.0,5.0,,,,,,3.0,7.0,,,8.0,39.0,,,,,1.0,,,,4.0,2.0,,1.0,2.0,4.0,7.0,8.0,2.0,,16.0,0.6666666666666666,0.6666666666666666,,,,0.42857142857142855,,,0.42857142857142855,,,0.5,,,,0.14285714285714285,,20.0,0.3076923076923077,0.5,0.35294117647058826,0.3333333333333333,0.3333333333333333,0.2857142857142857,0.5,1.0,1.0,0.7142857142857143,0.4,0.4,,,,,,,,,0.2857142857142857,0.4710000000000001,,0.4071,,,7.957142857142857,,0.38095238095238093,,,,,,2.0,,,,,2.0,2.0,4.0,2.0,,2.0,,10.0,1.0,1.0,,4.0,3.0,,,1.0,,,,1.0,,2.0,2.0,,1.0,,,,,,,0.5,,0.09090909090909091,0.05263157894736842,,,0.25,1.0,,,,,,,,,,,0.125,0.125,,,,,,,,1.0,,,,,,,,,,0.3333333333333333,,,,,,,,,,0.5,,1.0,,,,,,,,,,,,,,1.0,,0.3333333333333333,,,,0.3333333333333333,True,,,,,,,,,,,,,,,,,,,,
1628386,1610612751,Jarrett Allen,Jarrett Allen,1628386,BKN,1499.0,25,-13.0,55.0,58,32.0,19.0,3.0,113,4.0,5.0,3.0,3.0,1.0,1.0,2.0,,,,,5.0,8.0,,,11.0,55.0,1.0,1.0,3.0,3.0,3.0,,,6.0,6.0,4.0,,,2.0,1.0,3.0,5.0,2.0,6.0,32.0,0.6,0.75,,,,0.625,1.0,1.0,0.625,1.0,1.0,0.6875,1.5,1.0,,,,16.949152542372882,0.058823529411764705,0.18181818181818182,0.10714285714285714,0.16666666666666666,0.16666666666666666,0.625,0.8,0.8,0.75,0.125,1.0,1.0,0.25,,,,1.0,1.0,,,0.625,0.577825,0.5263,0.7550666666666667,0.2727272727272727,0.5454545454545454,5.512500000000001,,0.5818181818181818,1.0,,,,,1.0,,,,,,,,,,,,,2.0,2.0,,1.0,1.0,1.0,1.0,1.0,,,,2.0,1.0,3.0,1.0,,1.0,,,2.0,2.0,2.0,,,0.5,0.11764705882352941,0.06896551724137931,0.125,,,0.2,,,,,,,1.0,,,,0.125,0.125,,1.0,,,1.0,2.0,,,,2.0,,,1.0,,2.0,,,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,0.25,True,,,,,,,,,,,,,,,,,,,,
203092,1610612751,Tyler Zeller,Tyler Zeller,203092,BKN,239.0,4,-5.0,7.0,9,,8.0,,16,,,,,1.0,1.0,,,,,,1.0,1.0,,,2.0,9.0,,,,,,,,,2.0,,,,1.0,,1.0,1.0,,,,1.0,1.0,,,,1.0,,,1.0,,,1.0,,,,,,25.0,,1.0,0.3333333333333333,,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,0.3862,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,True,,,,,,,,,,,,,,,,,,,,
201960,1610612751,DeMarre Carroll,DeMarre Carroll,201960,BKN,36.0,1,,,1,,,,1,,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,100.0,,,,,,1.0,,,,,,,,,,,1.0,,,,1.0,0.5422,,0.5422,,,1.8,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
1627821,1610612751,James Webb III,James Webb III,1627821,BKN,720.0,12,,25.0,26,4.0,,5.0,51,1.0,1.0,1.0,1.0,,,,,1.0,,,1.0,1.0,,2.0,2.0,27.0,,,,1.0,1.0,,,2.0,2.0,,,,1.0,,1.0,2.0,,2.0,4.0,1.0,1.0,,,,1.0,,1.0,0.3333333333333333,,1.0,0.3333333333333333,,1.0,0.6666666666666666,,,13.333333333333334,,0.2,0.1,,0.25,0.3333333333333333,1.0,1.0,1.0,,,,,0.3333333333333333,,,1.0,1.0,,,1.0,0.62905,,0.9513,,1.0,0.4,24.95,0.16,,,1.0,,,,,,1.0,,,,,,,,,,,1.0,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,1.0,,0.06666666666666667,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,0.125,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
1626143,1610612751,Jahlil Okafor,Jahlil Okafor,1626143,BKN,17543.0,292,-120.0,568.0,575,105.0,121.0,53.0,1143,38.0,57.0,6.0,8.0,26.0,54.0,2.0,,1.0,,1.0,65.0,113.0,,3.0,149.0,679.0,13.0,19.0,27.0,11.0,17.0,,3.0,26.0,70.0,60.0,,12.0,12.0,36.0,54.0,71.0,30.0,26.0,105.0,0.5384615384615384,0.603448275862069,,,,0.5752212389380531,0.6842105263157895,0.6470588235294118,0.5603448275862069,0.65,0.55,0.5912698412698413,0.675,0.5652173913043478,0.02586206896551724,0.10619469026548672,0.037037037037037035,23.003194888178914,0.20454545454545456,0.13953488372093023,0.183206106870229,0.22580645161290322,0.12903225806451613,0.49137931034482757,0.6666666666666666,0.8085106382978723,0.6052631578947368,0.46551724137931033,0.48148148148148145,0.5,0.017241379310344827,0.008620689655172414,,,0.4,0.75,0.05,,0.5172413793103449,0.49824439655172414,0.6366324999999999,0.4972575,0.18120805369127516,0.174496644295302,4.892035398230088,24.366666666666664,0.18485915492957747,18.0,,2.0,,2.0,19.0,4.0,,2.0,,2.0,9.0,11.0,8.0,1.0,2.0,,31.0,15.0,17.0,,3.0,,7.0,4.0,11.0,3.0,,4.0,18.0,2.0,44.0,25.0,,13.0,,2.0,16.0,9.0,16.0,,0.17543859649122806,0.3888888888888889,0.09433962264150944,0.05860805860805861,0.13333333333333333,0.1,0.20967741935483872,0.16666666666666666,,,0.017241379310344827,,,,0.9,0.1,,,0.10483870967741936,0.10743801652892562,,13.0,,1.0,1.0,14.0,,3.0,1.0,31.0,4.0,2.0,5.0,6.0,9.0,2.0,1.0,0.17307692307692307,0.5625,0.7222222222222222,,1.0,2.0,,0.008771929824561403,0.012195121951219513,,0.46153846153846156,4.0,3.0,0.3076923076923077,1.0,1.0,,,,,0.5,0.5,,0.05,,,6.0,,0.35294117647058826,1.0,,,,False,1.0,2.0,1.0,3.0,0.058823529411764705,,,,,,,,,,,,,,,
1626156,1610612751,D'Angelo Russell,D'Angelo Russell,1626156,BKN,73627.0,1227,-179.0,2573.0,2563,570.0,537.0,270.0,5136,74.0,129.0,19.0,36.0,62.0,149.0,114.0,10.0,27.0,,3.0,187.0,392.0,89.0,275.0,738.0,2956.0,10.0,22.0,53.0,52.0,99.0,14.0,66.0,188.0,52.0,322.0,96.0,20.0,44.0,104.0,158.0,187.0,137.0,186.0,564.0,0.13903743315508021,0.13978494623655913,0.3236363636363636,0.21212121212121213,0.3236363636363636,0.4770408163265306,0.45454545454545453,0.5252525252525253,0.48050974512743627,0.5365853658536586,0.44242424242424244,0.5110957004160888,0.5888888888888889,0.4921052631578947,0.4122938530734633,0.05102040816326531,0.06711409395973154,30.195258019525802,0.12064965197215777,0.12903225806451613,0.1230257689110557,0.10580204778156997,0.12177121771217712,0.1934032983508246,0.5736434108527132,0.6115702479338843,0.28378378378378377,0.22338830584707647,0.4161073825503356,0.4460431654676259,0.17091454272863568,0.04047976011994003,0.37037037037037035,0.37037037037037035,0.21818181818181817,0.5277777777777778,0.01818181818181818,,0.6056971514242878,0.49144631578947334,0.47768076923076913,0.47232024539877293,0.07181571815718157,0.25474254742547425,9.17448979591837,25.852727272727265,0.22153128643606684,11.0,79.0,248.0,14.0,63.0,97.0,42.0,171.0,248.0,79.0,152.0,96.0,248.0,78.0,18.0,122.0,11.0,592.0,17.0,29.0,10.0,36.0,28.0,97.0,61.0,48.0,36.0,2.0,8.0,145.0,31.0,93.0,131.0,,48.0,6.0,16.0,15.0,7.0,17.0,0.6404494382022472,0.06201550387596899,0.6689655172413793,0.026153846153846153,0.022969647251845776,0.024,0.030534351145038167,0.15,0.15714285714285714,0.027624309392265192,1.0,0.37181409295352325,0.3185483870967742,0.32113821138211385,0.5949367088607594,0.2682926829268293,0.38181818181818183,0.2222222222222222,0.3185483870967742,0.07659574468085106,0.11320754716981132,0.021352313167259787,6.0,17.0,19.0,9.0,2.0,,8.0,3.0,37.0,5.0,5.0,16.0,7.0,6.0,11.0,13.0,0.11246200607902736,0.35294117647058826,0.5454545454545454,0.4146341463414634,11.0,23.0,,0.019332161687170474,0.01978021978021978,0.017543859649122806,0.03225806451612903,1.0,5.0,0.3333333333333333,51.0,2.0,6.0,8.0,19.0,0.42105263157894735,0.4473684210526316,0.45535714285714285,0.058823529411764705,0.04878048780487805,0.35294117647058826,0.3333333333333333,10.0,1.0,0.14084507042253522,4.0,2.0,2.0,0.021739130434782608,False,1.0,6.0,1.0,,0.013888888888888888,2.0,2.0,1.0,2.0,1.0,1.0,0.007272727272727273,0.017543859649122806,0.008064516129032258,1.0,1.0,,,,
1626178,1610612751,Rondae Hollis-Jefferson,Rondae Hollis-Jefferson,1626178,BKN,114061.0,1901,-188.0,3895.0,3934,919.0,925.0,399.0,7829,183.0,310.0,58.0,89.0,98.0,253.0,100.0,9.0,30.0,1.0,4.0,326.0,663.0,13.0,54.0,938.0,4416.0,35.0,87.0,97.0,85.0,153.0,1.0,11.0,237.0,360.0,292.0,,57.0,91.0,215.0,352.0,452.0,263.0,234.0,909.0,0.5521472392638037,0.5844155844155844,0.24074074074074073,0.09090909090909091,0.25,0.4917043740573152,0.40229885057471265,0.5555555555555556,0.4818688981868898,0.4175824175824176,0.5274390243902439,0.5517647058823529,0.45754716981132076,0.583743842364532,0.07531380753138076,0.08597285067873303,0.09486166007905138,22.293725580326363,0.1631259484066768,0.16163410301953818,0.16267942583732056,0.172,0.15894039735099338,0.43235704323570434,0.5903225806451613,0.658273381294964,0.6666666666666666,0.3528591352859135,0.38735177865612647,0.4279475982532751,0.1394700139470014,0.04184100418410042,0.3,0.3,0.5426829268292683,0.651685393258427,0.024390243902439025,0.25,0.5076708507670851,0.4939782517482517,0.5580632812500002,0.4922240740740741,0.10341151385927505,0.2526652452025586,6.722171945701362,24.85740740740741,0.23594351732991015,60.0,4.0,24.0,,7.0,247.0,64.0,39.0,22.0,4.0,59.0,104.0,163.0,81.0,23.0,40.0,9.0,430.0,65.0,100.0,18.0,61.0,39.0,60.0,28.0,60.0,32.0,2.0,3.0,120.0,23.0,143.0,314.0,,162.0,,19.0,47.0,28.0,48.0,1.0,0.1032258064516129,0.5,0.0635386119257087,0.053551912568306013,0.07948717948717948,0.07093821510297482,0.20918367346938777,0.17272727272727273,0.05732484076433121,1.0,0.03347280334728033,0.16666666666666666,0.16666666666666666,1.0,0.6593406593406593,0.042682926829268296,,0.18181818181818182,0.19494584837545126,0.2084942084942085,,29.0,2.0,4.0,21.0,36.0,2.0,22.0,14.0,70.0,8.0,17.0,48.0,17.0,26.0,19.0,16.0,0.11032863849765258,0.5416666666666666,0.48333333333333334,0.02197802197802198,33.0,21.0,1.0,0.040892193308550186,0.046948356807511735,0.017857142857142856,0.3877551020408163,9.0,8.0,0.3793103448275862,45.0,2.0,1.0,2.0,10.0,0.5,0.45,0.45454545454545453,0.4444444444444444,0.02197802197802198,0.5,1.0,46.0,,0.3898305084745763,3.0,11.0,5.0,0.015306122448979591,False,2.0,9.0,2.0,,0.015748031496062992,1.0,,,1.0,1.0,,,0.01,,0.5,1.0,,,,
1627747,1610612751,Caris LeVert,Caris LeVert,1627747,BKN,108204.0,1803,-248.0,3717.0,3725,1081.0,1137.0,398.0,7442,153.0,246.0,43.0,75.0,56.0,161.0,64.0,8.0,33.0,5.0,15.0,228.0,471.0,79.0,235.0,823.0,4160.0,22.0,44.0,88.0,63.0,127.0,21.0,76.0,240.0,140.0,316.0,60.0,47.0,67.0,129.0,201.0,252.0,179.0,238.0,1071.0,0.30701754385964913,0.3211009174311927,0.33617021276595743,0.27631578947368424,0.33617021276595743,0.4840764331210191,0.5,0.49606299212598426,0.49079320113314445,0.4857142857142857,0.46551724137931033,0.5255754475703325,0.5432098765432098,0.5106382978723404,0.3328611898016997,0.09978768577494693,0.11180124223602485,22.270218382529396,0.1111111111111111,0.10965630114566285,0.11060948081264109,0.1111111111111111,0.10220440881763528,0.34844192634560905,0.6219512195121951,0.7018348623853211,0.3333333333333333,0.22804532577903683,0.34782608695652173,0.3916083916083916,0.0906515580736544,0.046742209631728045,0.24242424242424243,0.24242424242424243,0.3694581280788177,0.5733333333333334,0.07389162561576355,0.3333333333333333,0.6813031161473088,0.5120674468085102,0.5120191489361702,0.5064066831683167,0.10692588092345079,0.2916160388821385,6.29596602972399,25.391489361702128,0.2908259348937315,30.0,71.0,202.0,16.0,61.0,130.0,51.0,177.0,202.0,71.0,176.0,112.0,288.0,81.0,31.0,127.0,12.0,688.0,33.0,51.0,11.0,79.0,41.0,93.0,61.0,53.0,32.0,7.0,9.0,146.0,44.0,158.0,183.0,1.0,84.0,2.0,19.0,20.0,11.0,21.0,0.7468354430379747,0.11382113821138211,0.636986301369863,0.034055727554179564,0.02828054298642534,0.04477611940298507,0.03636363636363636,0.1226158038147139,0.14285714285714285,0.03197674418604651,0.75,0.28611898016997167,0.35148514851485146,0.35323383084577115,0.7464788732394366,0.42857142857142855,0.30049261083743845,0.26229508196721313,0.35148514851485146,0.1127129750982962,0.15939278937381404,0.00847457627118644,18.0,24.0,26.0,20.0,20.0,,38.0,7.0,64.0,4.0,12.0,28.0,8.0,8.0,20.0,16.0,0.10025706940874037,0.38095238095238093,0.6,0.34285714285714286,17.0,18.0,,0.02127659574468085,0.024311183144246355,0.01098901098901099,0.26785714285714285,7.0,2.0,0.2222222222222222,19.0,2.0,7.0,8.0,37.0,0.3076923076923077,0.296875,0.30158730158730157,0.21052631578947367,0.02857142857142857,0.2916666666666667,0.8571428571428571,5.0,5.0,0.044642857142857144,4.0,7.0,3.0,0.005494505494505495,False,1.0,7.0,1.0,,0.007751937984496124,1.0,1.0,1.0,1.0,,1.0,0.00425531914893617,0.015625,0.0049504950495049506,0.5,,,,,
203915,1610612751,Spencer Dinwiddie,Spencer Dinwiddie,203915,BKN,135871.0,2265,-93.0,4549.0,4561,1049.0,1104.0,490.0,9110,117.0,208.0,35.0,59.0,47.0,134.0,57.0,14.0,41.0,4.0,12.0,180.0,399.0,138.0,421.0,983.0,5102.0,17.0,39.0,90.0,48.0,102.0,33.0,111.0,274.0,50.0,310.0,168.0,50.0,74.0,129.0,217.0,257.0,214.0,269.0,1039.0,0.1388888888888889,0.14450867052023122,0.32779097387173395,0.2972972972972973,0.33014354066985646,0.45112781954887216,0.4358974358974359,0.47058823529411764,0.4719512195121951,0.463768115942029,0.45774647887323944,0.5269687162891047,0.5421686746987951,0.5311284046692607,0.5134146341463415,0.12531328320802004,0.13432835820895522,20.50078247261346,0.08728010825439783,0.11144578313253012,0.09477124183006536,0.07746478873239436,0.10661764705882353,0.25365853658536586,0.5625,0.6573033707865169,0.15384615384615385,0.16341463414634147,0.35074626865671643,0.4051724137931034,0.06951219512195123,0.05,0.34146341463414637,0.34146341463414637,0.27699530516431925,0.5932203389830508,0.056338028169014086,0.3333333333333333,0.7670731707317073,0.5029987132352947,0.5281351063829788,0.4890164285714285,0.09155645981688708,0.2787385554425229,6.418295739348373,26.123990498812336,0.23060013189712025,23.0,124.0,380.0,29.0,99.0,209.0,79.0,246.0,377.0,124.0,289.0,220.0,509.0,153.0,67.0,203.0,18.0,1238.0,27.0,40.0,16.0,68.0,54.0,70.0,54.0,51.0,16.0,3.0,8.0,121.0,33.0,184.0,257.0,2.0,93.0,17.0,19.0,22.0,9.0,23.0,0.5942028985507246,0.14423076923076922,0.5785123966942148,0.023376623376623377,0.01752021563342318,0.028199566160520606,0.022964509394572025,0.09110169491525423,0.13333333333333333,0.03695150115473441,0.9285714285714286,0.4634146341463415,0.3263157894736842,0.328042328042328,0.5564516129032258,0.3333333333333333,0.4647887323943662,0.29292929292929293,0.32891246684350134,0.1211453744493392,0.19703389830508475,0.0389908256880734,14.0,26.0,30.0,26.0,14.0,3.0,14.0,6.0,71.0,4.0,24.0,20.0,10.0,13.0,23.0,15.0,0.0958904109589041,0.5652173913043478,0.6086956521739131,0.37681159420289856,12.0,20.0,,0.011204481792717087,0.010650887573964497,0.01327433628318584,0.1276595744680851,8.0,10.0,0.07142857142857142,16.0,4.0,8.0,10.0,68.0,0.3333333333333333,0.2807017543859649,0.2909090909090909,0.0625,0.057971014492753624,0.3076923076923077,0.625,14.0,2.0,0.1076923076923077,1.0,3.0,4.0,0.013953488372093023,False,1.0,6.0,3.0,,0.008333333333333333,2.0,2.0,6.0,1.0,1.0,,0.004750593824228029,0.03508771929824561,0.005263157894736842,0.5,0.5,1.0,,,
203925,1610612751,Joe Harris,Joe Harris,203925,BKN,116648.0,1944,-110.0,3968.0,3950,967.0,1030.0,441.0,7918,122.0,182.0,25.0,35.0,24.0,54.0,25.0,27.0,83.0,5.0,16.0,154.0,261.0,148.0,354.0,836.0,4420.0,19.0,34.0,97.0,34.0,47.0,29.0,72.0,182.0,198.0,110.0,24.0,39.0,74.0,129.0,204.0,255.0,90.0,181.0,961.0,0.6428571428571429,0.678082191780822,0.4180790960451977,0.4027777777777778,0.4192634560906516,0.5900383141762452,0.5588235294117647,0.723404255319149,0.6113821138211382,0.5845070422535211,0.6512605042016807,0.636085626911315,0.6217948717948718,0.6716417910447762,0.5756097560975609,0.14942528735632185,0.2222222222222222,16.655458417395202,0.1021377672209026,0.12191103789126853,0.10855614973262032,0.07883817427385892,0.12525252525252525,0.2959349593495935,0.6703296703296703,0.7870967741935484,0.6721311475409836,0.08780487804878048,0.4444444444444444,0.5714285714285714,0.04065040650406504,0.13495934959349593,0.3253012048192771,0.3375,0.29411764705882354,0.7142857142857143,0.13445378151260504,0.3125,0.8715447154471545,0.5338157422512235,0.5120201923076924,0.5262726495726495,0.11602870813397129,0.21770334928229665,4.475862068965517,25.138135593220333,0.24369959677419356,26.0,121.0,271.0,24.0,56.0,84.0,27.0,420.0,270.0,121.0,72.0,54.0,126.0,39.0,15.0,51.0,2.0,306.0,35.0,51.0,7.0,35.0,26.0,44.0,32.0,45.0,12.0,5.0,6.0,89.0,16.0,151.0,101.0,1.0,40.0,5.0,9.0,18.0,12.0,20.0,0.9459459459459459,0.14835164835164835,0.4943820224719101,0.03538928210313448,0.02727272727272727,0.05251141552511415,0.026829268292682926,0.145,0.10714285714285714,0.026717557251908396,1.0,0.44065040650406506,0.44649446494464945,0.45149253731343286,0.9338842975206612,0.36619718309859156,0.47058823529411764,0.42857142857142855,0.44814814814814813,0.06976744186046512,0.13937282229965156,0.013966480446927373,16.0,32.0,37.0,14.0,16.0,1.0,9.0,4.0,73.0,10.0,7.0,14.0,5.0,10.0,12.0,8.0,0.08661417322834646,0.5,0.6153846153846154,0.4507042253521127,16.0,13.0,1.0,0.018161180476730987,0.01764705882352941,0.01990049751243781,0.4166666666666667,5.0,10.0,0.4375,8.0,5.0,15.0,15.0,19.0,0.40540540540540543,0.32,0.32,0.875,0.07042253521126761,0.46875,0.8666666666666667,1.0,2.0,0.008264462809917356,3.0,6.0,4.0,0.0070921985815602835,False,,6.0,1.0,,,,6.0,4.0,2.0,,2.0,0.01694915254237288,,0.01107011070110701,,,,0.03614457831325301,,
1627821,1610612751,James Webb III,James Webb III,1627821,BKN,6476.0,108,-26.0,222.0,213,51.0,62.0,23.0,435,1.0,2.0,1.0,1.0,,1.0,1.0,3.0,11.0,,1.0,1.0,4.0,4.0,17.0,14.0,248.0,,1.0,,1.0,1.0,,4.0,2.0,2.0,,,,6.0,9.0,15.0,22.0,1.0,2.0,51.0,1.0,1.0,0.23529411764705882,,0.23529411764705882,0.25,,1.0,0.3333333333333333,,0.2,0.3333333333333333,,0.2,0.8095238095238095,,,9.795918367346937,0.13636363636363635,0.18181818181818182,0.15151515151515152,0.13043478260869565,0.14285714285714285,0.09523809523809523,0.5,0.5,1.0,0.047619047619047616,,,0.047619047619047616,0.5238095238095238,0.2727272727272727,0.2727272727272727,0.2,1.0,0.2,,0.9047619047619048,0.5433214285714287,0.601575,0.52674,,0.14285714285714285,7.1499999999999995,23.788235294117648,0.22972972972972974,1.0,1.0,6.0,,3.0,,,12.0,6.0,1.0,1.0,3.0,4.0,1.0,2.0,1.0,,11.0,3.0,7.0,,1.0,1.0,1.0,1.0,2.0,,,,3.0,1.0,10.0,,,,,,,,,1.0,,0.3333333333333333,0.05660377358490566,0.05504587155963303,0.1,0.05,0.13636363636363635,0.25,,1.0,0.2857142857142857,0.16666666666666666,0.16666666666666666,1.0,0.3333333333333333,0.6,,0.16666666666666666,,,,,,2.0,,,,,,5.0,1.0,,,,,,,0.14285714285714285,,,,3.0,1.0,,0.05357142857142857,0.07692307692307693,,,,,,,2.0,,,,,,,,0.6666666666666666,,,,,,,1.0,,,False,1.0,2.0,,,0.25,,,,,,,,,,,,,,,
