EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,Arc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,NonHeaveArc3FGA,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,DefTwoPtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,Arc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PlusMinus,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,LongMidRangeFGM,LongMidRangeFGA,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PtsAssisted2s,PtsPutbacks,Fg2aBlocked,Corner3Assists,LongMidRangeAssists,OffTwoPtRebounds,DefThreePtRebounds,FTDefRebounds,OffRebounds,SelfOReb,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,Corner3FGM,Corner3FGA,Arc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,OffThreePtRebounds,Charge Fouls Drawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,Blocks,RecoveredBlocks,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,OffThreePtReboundPct,OffArc3ReboundPct,BlocksRecoveredPct,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PenaltyCorner3FGA,Offensive Fouls,Loose Ball Fouls Drawn,BlockedShortMidRange,PenaltyCorner3Frequency,SecondChanceTurnovers,BlockingFouls,Loose Ball Fouls,ShortMidRangePctBlocked,OffCorner3ReboundPct,LongMidRangePctAssisted,Fg3aBlocked,Travels,FG3APctBlocked,Arc3PctBlocked,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,on,FTOffRebounds,StepOutOfBoundsTurnovers,Charge Fouls,BlockingFoulsDrawn,BlockedLongMidRange,OffensiveGoaltends,LongMidRangePctBlocked,OffFTReboundPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3FGA,HeaveAttempts,Technical Free Throw Trips,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,DefensiveGoaltends,Clear Path Fouls,BlockedCorner3,Corner3PctBlocked,3SecondViolations,Defensive 3 Seconds Violations
1626199,1610612759,Darrun Hilliard,Darrun Hilliard,1626199,SAS,1185.0,20,41,43,25.0,2.0,6,84,1.0,1,1.0,1.0,2.0,1.0,1,3,1.0,3.0,5,48,1.0,1.0,1.0,3.0,2.0,1.0,5.0,1.0,6.0,1.0,4.0,1.0,13.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,2.0,3.0,25.0,0.3333333333333333,1.0,0.25,1.0,0.5,1.5,0.25,12.765957446808512,0.125,0.0625,0.5,0.25,1.0,1.0,0.5,0.25,1.0,1.0,0.5,0.46695,0.5731,0.4,0.5,0.6,5.133333333333334,25.3,0.6097560975609756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
1627749,1610612759,Dejounte Murray,Dejounte Murray,1627749,SAS,3404.0,57,120,123,46.0,53.0,17,243,9.0,17,4.0,8.0,5.0,,12,26,,7.0,31,84,5.0,12.0,6.0,16.0,22.0,,3.0,5.0,8.0,4.0,,2.0,21.0,12.0,20.0,25.0,6.0,2.0,4.0,8.0,2.0,1.0,3.0,6.0,1.0,9.0,1.0,3.0,16.0,46.0,0.46153846153846156,0.4166666666666667,0.46153846153846156,0.4166666666666667,0.5166666666666667,0.5,,27.536231884057973,0.2857142857142857,0.2608695652173913,0.5,0.6538461538461539,0.5294117647058824,0.5625,0.19230769230769232,,0.6666666666666666,0.5,0.6538461538461539,0.5562692307692308,0.5543333333333332,0.10714285714285714,0.10714285714285714,0.5161290322580645,5.753846153846155,,0.38333333333333336,25.0,2.0,4.0,2.0,1.0,4.0,3.0,5.0,2.0,8.0,2.0,6.0,1.0,1.0,1.0,5.0,6.0,2.0,5.0,2.0,4.0,4.0,3.0,1.0,1.0,3.0,2.0,1.0,2.0,0.08333333333333333,0.1111111111111111,0.6,0.6,0.6666666666666666,0.038461538461538464,0.058823529411764705,0.5,0.4,0.1282051282051282,0.2222222222222222,0.0847457627118644,0.1875,0.07692307692307693,0.1,0.16666666666666666,0.25,0.15789473684210525,0.375,0.16666666666666666,0.1111111111111111,0.4,0.4,0.15384615384615385,0.25,0.25,0.8,0.5,0.54016,0.25806451612903225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
1628401,1610612759,Derrick White,Derrick White,1628401,SAS,8322.0,139,287,294,109.0,107.0,35,581,3.0,7,1.0,1.0,9.0,12.0,8,20,13.0,14.0,54,266,2.0,3.0,6.0,16.0,12.0,12.0,7.0,2.0,9.0,2.0,6.0,1.0,20.0,13.0,21.0,26.0,4.0,2.0,1.0,6.0,3.0,6.0,8.0,14.0,,20.0,,9.0,16.0,109.0,0.4,0.6666666666666666,0.6060606060606061,0.7142857142857143,0.627906976744186,0.6666666666666666,0.3939393939393939,15.030674846625768,0.16049382716049382,0.14583333333333334,0.1,0.21212121212121213,0.42857142857142855,0.6,0.2727272727272727,0.36363636363636365,0.14285714285714285,1.0,0.6060606060606061,0.4779939393939394,0.47307857142857135,0.21428571428571427,0.3103448275862069,0.2962962962962963,8.26,25.476923076923075,0.3797909407665505,31.0,1.0,1.0,4.0,1.0,4.0,1.0,1.0,3.0,5.0,4.0,2.0,2.0,,,3.0,8.0,,5.0,1.0,2.0,5.0,1.0,2.0,,3.0,1.0,,1.0,0.25,0.2857142857142857,1.0,0.5,0.625,0.1,0.2857142857142857,0.8333333333333334,,0.0375,0.12698412698412698,0.03731343283582089,0.03571428571428571,0.034482758620689655,0.043478260869565216,0.16666666666666666,0.1935483870967742,0.1111111111111111,0.16666666666666666,0.06666666666666667,0.3333333333333333,0.4444444444444444,0.4444444444444444,0.12121212121212122,0.25,0.25,0.5,1.0,0.641975,0.09259259259259259,1.0,1.0,7.0,1.0,2.0,4.0,8.0,1.0,2.0,4.0,15.0,9.0,7.0,2.0,1.0,2.0,1.0,1.0,2.0,3.0,2.0,0.625,0.6153846153846154,0.5,0.6153846153846154,0.037037037037037035,0.041666666666666664,0.6666666666666666,0.25,0.030303030303030304,1.0,1.0,1.0,0.5833333333333334,0.5833333333333334,0.5714285714285714,0.5,0.5714285714285714,0.5,0.5833333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
200752,1610612759,Rudy Gay,Rudy Gay,200752,SAS,1455.0,24,50,52,27.0,16.0,5,102,3.0,4,1.0,2.0,2.0,4.0,5,9,5.0,2.0,15,46,1.0,3.0,,5.0,4.0,4.0,,,,,,,,2.0,4.0,5.0,,,3.0,5.0,3.0,1.0,2.0,3.0,,2.0,,1.0,5.0,27.0,0.5555555555555556,0.3333333333333333,0.4642857142857143,0.4166666666666667,0.5,0.4166666666666667,0.35714285714285715,35.71428571428571,0.18181818181818182,0.14285714285714285,0.3333333333333333,0.2857142857142857,0.75,0.75,0.14285714285714285,0.2857142857142857,0.3333333333333333,0.5,0.6428571428571429,0.5184714285714286,0.5295166666666667,0.06666666666666667,0.1,0.3333333333333333,8.855555555555558,25.060000000000002,0.54,-1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,,4.0,6.0,,,,,,1.0,1.0,1.0,,,2.0,1.0,2.0,1.0,,,,,0.6,0.6,1.0,1.0,1.0,,,0.4,1.0,,0.1,0.03571428571428571,,,,,0.16666666666666666,,0.3333333333333333,,0.6666666666666666,0.5,0.5,0.21428571428571427,0.3333333333333333,0.3333333333333333,0.5,1.0,0.379,0.26666666666666666,,1.0,1.0,,1.0,2.0,1.0,,1.0,3.0,3.0,,1.0,1.0,,1.0,,,,1.0,1.0,1.0,0.2,0.3333333333333333,0.2,0.1111111111111111,0.125,1.0,1.0,0.07142857142857142,,,,0.25,0.25,1.0,,0.3333333333333333,0.5,0.25,1.0,1.0,1.0,1.0,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
203530,1610612759,Joffrey Lauvergne,Joffrey Lauvergne,203530,SAS,2713.0,45,103,103,51.0,33.0,11,206,3.0,4,1.0,2.0,5.0,,4,10,,4.0,12,97,2.0,4.0,2.0,6.0,2.0,,3.0,2.0,5.0,2.0,2.0,1.0,12.0,3.0,9.0,13.0,2.0,1.0,3.0,5.0,4.0,2.0,5.0,2.0,,4.0,,2.0,6.0,51.0,0.4,0.5,0.4,0.5,0.5,0.6,,14.912280701754387,0.10714285714285714,0.11764705882352941,0.25,0.4,0.75,0.75,0.5,,0.5,0.5,0.4,0.4868,0.5309999999999999,0.16666666666666666,0.16666666666666666,0.5,5.910000000000001,,0.49514563106796117,7.0,1.0,2.0,,1.0,1.0,2.0,3.0,2.0,6.0,6.0,2.0,1.0,,,2.0,3.0,3.0,4.0,,1.0,2.0,1.0,1.0,1.0,1.0,,1.0,,0.75,1.0,0.6666666666666666,0.6666666666666666,0.75,0.1,,0.4,0.5,0.09090909090909091,0.13043478260869565,0.10256410256410256,,0.18181818181818182,,,0.09090909090909091,0.09523809523809523,0.5,,0.6666666666666666,,,0.1,1.0,1.0,0.6666666666666666,0.5,0.3147,0.5,,,,,,,,,,,,,,2.0,,,,,,,,,,,,0.11764705882352941,0.07142857142857142,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,1.0,0.2,0.3333333333333333,1.0,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
1627854,1610612759,Bryn Forbes,Bryn Forbes,1627854,SAS,5527.0,92,191,196,67.0,75.0,25,387,2.0,6,,2.0,7.0,16.0,8,20,18.0,2.0,30,165,2.0,5.0,2.0,9.0,4.0,16.0,3.0,1.0,4.0,1.0,3.0,,9.0,4.0,7.0,8.0,2.0,2.0,1.0,3.0,2.0,2.0,3.0,5.0,1.0,2.0,,1.0,9.0,67.0,0.4,0.4,0.3684210526315789,0.3181818181818182,0.38461538461538464,0.375,0.47368421052631576,19.35483870967742,0.06896551724137931,0.0660377358490566,0.07692307692307693,0.15789473684210525,0.3333333333333333,0.5,0.18421052631578946,0.42105263157894735,0.18181818181818182,,0.631578947368421,0.5046684210526315,0.5162500000000001,0.02564102564102564,0.047619047619047616,0.3,10.715,25.111111111111114,0.3507853403141361,33.0,,1.0,4.0,2.0,7.0,2.0,3.0,,4.0,12.0,,2.0,,,,3.0,,1.0,,,2.0,,,,2.0,,1.0,,0.75,0.75,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.1,0.3333333333333333,0.6666666666666666,,,0.0625,0.011235955056179775,,,,0.041666666666666664,0.09523809523809523,0.09090909090909091,,,1.0,0.5714285714285714,0.5714285714285714,0.18421052631578946,0.2857142857142857,0.2857142857142857,0.3333333333333333,,0.5544,0.13333333333333333,,2.0,4.0,,1.0,4.0,4.0,,1.0,6.0,9.0,3.0,4.0,1.0,,1.0,,,,1.0,1.0,0.75,0.2222222222222222,0.16666666666666666,0.2222222222222222,0.02702702702702703,0.030303030303030304,1.0,0.75,0.05263157894736842,,,,0.25,0.26666666666666666,0.75,,0.36363636363636365,0.25,0.25,2.0,,,1.0,0.18181818181818182,1.0,,,,,0.5,1.0,1.0,0.05555555555555555,0.0625,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
1938,1610612759,Manu Ginobili,Manu Ginobili,1938,SAS,953.0,16,32,34,4.0,17.0,4,66,2.0,5,,,,4.0,2,5,6.0,,13,39,,,,3.0,4.0,4.0,3.0,,3.0,,1.0,2.0,6.0,,,,,,,1.0,,,2.0,2.0,1.0,,,,3.0,4.0,0.4,,0.5909090909090909,1.5,0.5909090909090909,1.5,0.5454545454545454,32.432432432432435,,,,0.45454545454545453,0.4,0.5,,0.36363636363636365,,,1.0,0.5769772727272726,0.5289,,,0.23076923076923078,1.8399999999999999,25.166666666666668,0.125,-6.0,,2.0,,,,,2.0,,3.0,,,1.0,,,,,,,,,1.0,,1.0,,,,1.0,,,,,0.5,0.5,0.2,0.2,1.0,,,,,,,,,,,,,,,,,,,0.6666666666666666,,0.59615,0.23076923076923078,2.0,2.0,1.0,1.0,,,3.0,1.0,1.0,1.0,9.0,,1.0,,,,,,,,,1.0,0.5,1.0,0.5,,,,,0.18181818181818182,1.0,1.0,1.0,0.25,0.25,1.0,0.3333333333333333,,,0.25,1.0,,,,1.0,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,True,,,,,,,,,,,,,,,,,,,,,,
203464,1610612759,Brandon Paul,Brandon Paul,203464,SAS,3793.0,63,136,138,79.0,52.0,13,274,8.0,9,7.0,7.0,1.0,4.0,8,10,5.0,4.0,20,101,7.0,8.0,2.0,16.0,6.0,4.0,1.0,2.0,3.0,1.0,1.0,,8.0,4.0,8.0,9.0,3.0,,1.0,3.0,1.0,1.0,5.0,8.0,,8.0,,2.0,16.0,79.0,0.8,0.875,0.5333333333333333,0.7,0.5263157894736842,0.6666666666666666,0.3333333333333333,14.76510067114094,0.10810810810810811,0.09722222222222222,0.25,0.6,0.8888888888888888,1.0,0.06666666666666667,0.26666666666666666,0.7,1.0,0.9333333333333333,0.58382,0.632845,0.11764705882352941,0.16666666666666666,0.8,2.84,25.02,0.5808823529411765,30.0,,,,,,,1.0,1.0,1.0,10.0,,1.0,1.0,,,3.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,,,2.0,,2.0,0.625,0.625,,,0.16666666666666666,0.1,0.1111111111111111,0.6666666666666666,0.2,,0.08571428571428572,0.01818181818181818,,,,0.07692307692307693,,0.125,,0.16666666666666666,0.625,,,,,,,,0.41490000000000005,0.05,,1.0,,1.0,,1.0,,1.0,,2.0,,,,1.0,2.0,1.0,,,1.0,1.0,,,,,,0.041666666666666664,0.05263157894736842,,,0.06666666666666667,,,,,,,0.5,0.1,,,1.0,,,,0.1,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
202722,1610612759,Davis Bertans,Davis Bertans,202722,SAS,5069.0,84,176,180,86.0,84.0,19,356,4.0,5,1.0,1.0,2.0,19.0,7,9,21.0,9.0,44,164,3.0,4.0,2.0,20.0,2.0,19.0,6.0,1.0,7.0,1.0,5.0,,15.0,5.0,10.0,12.0,2.0,2.0,1.0,3.0,2.0,5.0,10.0,8.0,1.0,11.0,2.0,5.0,20.0,86.0,0.7777777777777778,0.75,0.5833333333333334,0.5625,0.6470588235294118,0.5882352941176471,0.7,18.781725888324875,0.09615384615384616,0.09195402298850575,0.09090909090909091,0.16666666666666666,0.8,1.0,0.06666666666666667,0.6333333333333333,0.0625,1.0,0.8666666666666667,0.51494,0.47353749999999994,0.18181818181818182,0.4166666666666667,0.45454545454545453,7.033333333333334,25.709523809523812,0.48863636363636365,23.0,,1.0,2.0,1.0,2.0,,1.0,,,12.0,,1.0,,1.0,2.0,3.0,2.0,2.0,,,2.0,,1.0,1.0,1.0,1.0,2.0,1.0,0.8571428571428571,0.8571428571428571,,,,0.1111111111111111,0.2,0.6666666666666666,0.15384615384615385,0.04878048780487805,0.08571428571428572,0.027777777777777776,,0.07692307692307693,0.07692307692307693,0.09523809523809523,0.1,0.07692307692307693,0.1111111111111111,,1.0,1.0,1.0,0.06666666666666667,0.5,0.5,1.0,,0.5264,,1.0,2.0,6.0,,3.0,10.0,7.0,,4.0,12.0,21.0,,6.0,,,6.0,,,3.0,6.0,3.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,0.5,1.0,0.06666666666666667,0.5,0.5,1.0,0.3157894736842105,0.3157894736842105,1.0,,0.625,0.3,0.3157894736842105,2.0,,,3.0,0.125,,,1.0,,,,,,,,1.0,,,,,,0.5,1.0,1.0,0.047619047619047616,True,,,,,,,,,,,,,,,,,,,,,,
203937,1610612759,Kyle Anderson,Kyle Anderson,203937,SAS,2470.0,41,81,80,11.0,18.0,13,161,5.0,6,1.0,1.0,4.0,2.0,10,12,3.0,3.0,23,74,1.0,1.0,,2.0,8.0,2.0,1.0,5.0,6.0,4.0,1.0,,17.0,1.0,4.0,6.0,7.0,1.0,2.0,2.0,,,1.0,5.0,,7.0,1.0,3.0,2.0,11.0,0.8333333333333334,1.0,0.6666666666666666,0.5,0.6388888888888888,0.5,0.2,19.791666666666668,0.034482758620689655,0.04,,0.4,0.8333333333333334,0.8333333333333334,0.26666666666666666,0.13333333333333333,0.5,1.0,0.6,0.5017600000000001,0.39849999999999997,0.17647058823529413,0.21428571428571427,0.08695652173913043,6.3500000000000005,24.799999999999997,0.13580246913580246,30.0,,1.0,4.0,1.0,2.0,,1.0,,,12.0,,,1.0,,1.0,1.0,2.0,2.0,,6.0,,1.0,,,,1.0,,,0.6,0.6,,,,,,,0.5,0.047619047619047616,0.047619047619047616,0.05405405405405406,,0.14285714285714285,,,0.1111111111111111,,0.14285714285714285,,0.8,1.0,1.0,0.13333333333333333,0.5,0.5,1.0,,0.4532,,,1.0,,,,1.0,,,,1.0,,,,1.0,,3.0,,,1.0,3.0,2.0,,,,,0.0625,0.07142857142857142,0.6666666666666666,0.5,0.06666666666666667,,,,,,,,0.5,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
