EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyCorner3FGM,BlockingFouls,BlockedShortMidRange,ShortMidRangePctAssisted,PenaltyCorner3Accuracy,LongMidRangeAssists,FTOffRebounds,StepOutOfBoundsTurnovers,Travels,Charge Fouls Drawn,OffFTReboundPct,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,Corner3Assists,Loose Ball Fouls Drawn,ThreePtShootingFoulsDrawn,Defensive 3 Seconds Violations,SecondChanceFg3Pct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,Clear Path Fouls,3pt And 1 Free Throw Trips,Blocked3s,BlockedArc3,OffLongMidRangeReboundPct,SecondChanceCorner3FGA,HeaveAttempts,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,LongMidRangePctBlocked,DefensiveGoaltends,OffensiveGoaltends,on,3SecondViolations,Corner3PctBlocked,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted
1626209,1610612753,Mario Hezonja,Mario Hezonja,1626209,ORL,15586.0,260,13,518,508,160.0,164.0,49,1026,25.0,35.0,3.0,6.0,2.0,8.0,3.0,7.0,2.0,7.0,2.0,8.0,3.0,9.0,32.0,3.0,10.0,30.0,49.0,11.0,40.0,15.0,108.0,578,3.0,6.0,2.0,8.0,3.0,12.0,3.0,13.0,8.0,23.0,34.0,26.0,27.0,6.0,4.0,32.0,9.0,2.0,6.0,4.0,10.0,4.0,4.0,2.0,24.0,5.0,5.0,17.0,18.0,6.0,41,10.0,51,5.0,6.0,4.0,2.0,12.0,1.0,9.0,6.0,2.0,3.0,18,1.0,8.0,10.0,21.0,2.0,1.0,1.0,16.0,1.0,1.0,19.0,2.0,1.0,7.0,3.0,5.0,4.0,1.0,5.0,1.0,23.0,160.0,1.0,3.0,0.5666666666666667,0.6071428571428571,0.8181818181818182,0.275,0.23076923076923078,0.275,0.6122448979591837,0.5,0.25,0.5224719101123596,0.5,0.3,0.5515463917525774,0.5714285714285714,0.3793103448275862,0.449438202247191,0.04081632653061224,0.02857142857142857,0.14285714285714285,20.06980802792321,0.6666666666666666,0.35294117647058826,0.10843373493975904,0.043478260869565216,0.18888888888888888,0.042735042735042736,0.13671875,0.04310344827586207,0.07547169811320754,0.030303030303030304,0.039603960396039604,0.0625,0.09803921568627451,0.08,0.13846153846153847,0.18309859154929578,0.21052631578947367,0.1111111111111111,0.2,0.39325842696629215,0.7142857142857143,0.7352941176470589,0.64,0.07865168539325842,0.42857142857142855,0.5,0.07865168539325842,0.2857142857142857,0.2857142857142857,0.5,0.0898876404494382,0.25,0.25,1.0,0.3595505617977528,0.28125,0.28125,0.7777777777777778,1.0,0.5,0.32,0.25,0.12,0.4,0.3,0.8426966292134831,0.28125,0.5200915730337081,0.6975,0.515144,0.07446808510638298,0.12962962962962962,0.07407407407407407,0.21296296296296297,4.940816326530613,25.824999999999996,0.3088803088803089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1628371,1610612753,Jonathan Isaac,Jonathan Isaac,1628371,ORL,2974.0,50,29,100,98,36.0,31.0,9,198,4.0,6.0,1.0,1.0,2.0,3.0,2.0,6.0,2.0,5.0,1.0,2.0,1.0,,1.0,,,8.0,17.0,1.0,3.0,3.0,22.0,100,1.0,1.0,,2.0,3.0,8.0,1.0,1.0,2.0,11.0,8.0,8.0,3.0,,2.0,1.0,,,1.0,2.0,3.0,2.0,,1.0,8.0,,2.0,3.0,5.0,1.0,9,2.0,11,,2.0,1.0,1.0,1.0,,,,,1.0,1,,,3.0,3.0,,,,4.0,,,5.0,1.0,,2.0,1.0,2.0,1.0,,2.0,1.0,11.0,36.0,,1.0,0.5,0.5714285714285714,1.0,0.3333333333333333,1.0,0.3333333333333333,0.47058823529411764,1.0,0.375,0.475,1.0,0.5,0.5,1.0,0.55,0.15,,,,20.535714285714285,1.0,0.3333333333333333,0.14285714285714285,0.07142857142857142,0.1875,,0.1568627450980392,0.045454545454545456,0.1111111111111111,0.07142857142857142,,,,0.1111111111111111,0.3,0.23076923076923078,,,0.5,0.3,0.6666666666666666,0.6666666666666666,0.5,0.3,0.3333333333333333,0.3333333333333333,0.25,0.4,0.4,,0.1,0.5,0.5,1.0,0.05,,,,1.0,1.0,0.3333333333333333,0.6666666666666666,0.1111111111111111,,,0.45,,0.4266,0.691,0.4052388888888889,0.09523809523809523,0.1111111111111111,0.09090909090909091,0.5,10.070588235294117,24.433333333333334,0.36,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1628411,1610612753,Wes Iwundu,Wes Iwundu,1628411,ORL,18491.0,308,-4,609,606,139.0,172.0,61,1215,19.0,31.0,2.0,6.0,5.0,9.0,4.0,13.0,6.0,11.0,3.0,4.0,,,5.0,,2.0,29.0,55.0,3.0,9.0,10.0,77.0,654,3.0,10.0,1.0,7.0,8.0,16.0,,2.0,,16.0,30.0,28.0,9.0,,4.0,5.0,,8.0,14.0,11.0,25.0,11.0,10.0,2.0,61.0,6.0,5.0,20.0,20.0,,40,12.0,52,1.0,7.0,4.0,3.0,8.0,,6.0,4.0,,2.0,12,2.0,4.0,17.0,27.0,,,,14.0,2.0,,14.0,2.0,,8.0,,3.0,,2.0,3.0,1.0,16.0,139.0,1.0,,0.5172413793103449,0.5555555555555556,1.0,0.3333333333333333,,0.3333333333333333,0.5272727272727272,0.3,0.5,0.5234375,0.3,0.4444444444444444,0.55,0.3181818181818182,0.4444444444444444,0.140625,0.14545454545454545,0.12903225806451613,0.3076923076923077,12.005856515373353,0.6666666666666666,,0.11235955056179775,0.02976190476190476,0.18691588785046728,0.04878048780487805,0.14035087719298245,0.037800687285223365,0.06557377049180328,0.015625,0.03669724770642202,0.14285714285714285,0.11764705882352941,0.10909090909090909,0.1111111111111111,0.18181818181818182,0.21052631578947367,0.047619047619047616,0.3333333333333333,0.484375,0.6129032258064516,0.7037037037037037,0.5263157894736842,0.203125,0.3076923076923077,0.4444444444444444,0.171875,0.5454545454545454,0.5454545454545454,0.8333333333333334,0.0625,0.75,0.75,1.0,0.078125,,,,0.6,0.3333333333333333,0.5,0.5555555555555556,,0.1111111111111111,,0.625,,0.5099609375,0.5986166666666667,0.5434944444444444,0.11428571428571428,0.13114754098360656,0.09090909090909091,0.2077922077922078,6.347272727272726,24.9,0.22824302134646962,,,1.0,,,2.0,1.0,1.0,3.0,1.0,0.07142857142857142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
201167,1610612753,Arron Afflalo,Arron Afflalo,201167,ORL,17440.0,291,16,575,573,141.0,134.0,48,1148,4.0,8.0,,1.0,,,9.0,17.0,2.0,16.0,5.0,9.0,,9.0,17.0,2.0,4.0,15.0,41.0,14.0,26.0,6.0,78.0,587,2.0,4.0,,10.0,1.0,4.0,2.0,4.0,,8.0,14.0,16.0,42.0,,,17.0,9.0,5.0,8.0,11.0,19.0,8.0,5.0,1.0,49.0,1.0,,14.0,23.0,,37,1.0,38,,1.0,1.0,,5.0,2.0,3.0,5.0,,2.0,10,,3.0,14.0,24.0,,1.0,1.0,12.0,,,8.0,,1.0,2.0,,3.0,2.0,1.0,3.0,2.0,8.0,141.0,,,0.4666666666666667,0.4666666666666667,1.0,0.5384615384615384,0.5,0.5384615384615384,0.36585365853658536,0.5,0.25,0.5373134328358209,0.8333333333333334,0.5,0.5571428571428572,0.8333333333333334,0.5,0.3880597014925373,0.12195121951219512,0.375,0.11764705882352941,12.6984126984127,0.5,,0.10648148148148148,,0.12844036697247707,0.008,0.11384615384615385,0.0037313432835820895,,,0.009433962264150943,,0.07692307692307693,0.10810810810810811,0.12987012987012986,0.14285714285714285,0.05555555555555555,,0.6666666666666666,0.11940298507462686,0.5,0.8,0.5,0.2537313432835821,0.5294117647058824,0.6,0.23880597014925373,0.125,0.125,0.5,0.13432835820895522,0.5555555555555556,0.5555555555555556,1.0,0.2537313432835821,0.5294117647058824,0.5294117647058824,1.0,0.16666666666666666,,,,,0.5,0.5,0.5074626865671642,0.5294117647058824,0.46942537313432847,0.4614833333333333,0.5271937500000001,0.04285714285714286,0.046511627906976744,0.1282051282051282,0.10256410256410256,11.119512195121953,24.82692307692308,0.24521739130434783,,,,0.4444444444444444,,2.0,,1.0,1.0,,,2.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,0.037037037037037035,,,,,,,,,,,,,,,,True,,,,,
201578,1610612753,Marreese Speights,Marreese Speights,201578,ORL,40494.0,675,25,1357,1351,364.0,382.0,132,2708,19.0,36.0,5.0,12.0,4.0,7.0,25.0,49.0,8.0,31.0,7.0,13.0,1.0,79.0,220.0,24.0,62.0,52.0,116.0,86.0,233.0,40.0,402.0,1445,6.0,15.0,2.0,20.0,12.0,23.0,24.0,63.0,9.0,105.0,64.0,40.0,252.0,6.0,8.0,220.0,79.0,9.0,27.0,13.0,40.0,9.0,20.0,3.0,93.0,5.0,16.0,33.0,71.0,8.0,112,21.0,133,2.0,8.0,5.0,3.0,17.0,5.0,9.0,22.0,2.0,8.0,39,7.0,5.0,58.0,106.0,4.0,5.0,3.0,73.0,,,55.0,1.0,,21.0,3.0,21.0,7.0,1.0,22.0,12.0,105.0,363.0,9.0,3.0,0.6153846153846154,0.6666666666666666,0.9767441860465116,0.36909871244635195,0.38095238095238093,0.36909871244635195,0.4482758620689655,0.4,0.5217391304347826,0.5186246418338109,0.36,0.5581395348837209,0.5374331550802139,0.37037037037037035,0.5706521739130435,0.667621776504298,0.07758620689655173,0.1111111111111111,0.10204081632653061,27.42363877822045,0.4358974358974359,0.20512820512820512,0.17067307692307693,0.046511627906976744,0.13043478260869565,0.01730103806228374,0.1554559043348281,0.03317535545023697,0.072,0.029850746268656716,0.012,0.05128205128205128,0.14035087719298245,0.17482517482517482,0.18867924528301888,0.125,0.15555555555555556,0.010362694300518135,0.5454545454545454,0.10315186246418338,0.5277777777777778,0.59375,0.6842105263157895,0.14040114613180515,0.5102040816326531,0.5681818181818182,0.08882521489971347,0.25806451612903225,0.25806451612903225,0.875,0.03724928366762178,0.5384615384615384,0.5384615384615384,1.0,0.6303724928366762,0.35909090909090907,0.35909090909090907,0.9746835443037974,0.48,0.4166666666666667,0.08139534883720931,0.5714285714285714,0.011627906976744186,0.7209302325581395,0.3870967741935484,0.7707736389684814,0.35909090909090907,0.4909494252873562,0.54136,0.47808941176470593,0.0673854447439353,0.15441176470588236,0.04975124378109453,0.26119402985074625,9.00603448275862,26.344635193133037,0.26823876197494473,,13.0,13.0,0.48,,4.0,,,6.0,19.0,,2.0,10.0,2.0,10.0,4.0,7.0,4.0,1.0,0.2,0.4,0.2,1.0,0.01702127659574468,1.0,2.0,1.0,1.0,0.03529411764705882,,,,,,,,,,,True,,,,,
201571,1610612753,D.J. Augustin,D.J. Augustin,201571,ORL,21978.0,366,-14,738,737,197.0,194.0,70,1475,22.0,38.0,3.0,4.0,3.0,5.0,3.0,17.0,3.0,5.0,2.0,10.0,3.0,22.0,47.0,3.0,13.0,28.0,60.0,24.0,57.0,41.0,169.0,803,3.0,6.0,,6.0,4.0,10.0,3.0,16.0,18.0,35.0,16.0,40.0,36.0,36.0,2.0,46.0,22.0,10.0,31.0,20.0,51.0,14.0,15.0,10.0,122.0,2.0,3.0,14.0,13.0,2.0,29,5.0,34,,10.0,7.0,3.0,18.0,3.0,7.0,6.0,1.0,11.0,24,1.0,8.0,10.0,15.0,,1.0,1.0,41.0,4.0,1.0,50.0,3.0,,13.0,6.0,,,,,,35.0,196.0,1.0,5.0,0.2857142857142857,0.2962962962962963,0.5,0.42105263157894735,0.1875,0.42857142857142855,0.4666666666666667,0.5,0.4,0.5470085470085471,0.3,0.3269230769230769,0.6123188405797102,0.3,0.4861111111111111,0.48717948717948717,0.16666666666666666,0.13157894736842105,0.29411764705882354,19.87730061349693,0.75,0.1,0.05726872246696035,0.016574585635359115,0.10687022900763359,0.012738853503184714,0.07541899441340782,0.014792899408284023,0.028985507246376812,0.014285714285714285,0.015151515151515152,,0.078125,0.025,0.07228915662650602,0.11926605504587157,0.045454545454545456,,,0.3247863247863248,0.5789473684210527,0.6666666666666666,0.3181818181818182,0.1452991452991453,0.17647058823529413,0.25,0.042735042735042736,0.6,0.6,0.3333333333333333,0.08547008547008547,0.2,0.2,1.0,0.4017094017094017,0.46808510638297873,0.5,0.45454545454545453,0.4,0.75,0.19230769230769232,0.6,0.11538461538461539,0.5,0.23076923076923078,0.811965811965812,0.4782608695652174,0.49394224137931037,0.4706785714285714,0.459074,0.13636363636363635,0.18571428571428572,0.03550295857988166,0.20710059171597633,4.8966666666666665,26.261403508771924,0.2669376693766938,,1.0,,,,6.0,,,1.0,,,,2.0,,4.0,6.0,1.0,5.0,,,0.2,,,0.08064516129032258,,,,,,2.0,1.0,3.0,0.05263157894736842,0.06382978723404255,0.3333333333333333,0.2,,,,True,,,,,
202714,1610612753,Shelvin Mack,Shelvin Mack,202714,ORL,18640.0,311,38,604,601,126.0,174.0,69,1205,16.0,30.0,1.0,3.0,2.0,5.0,6.0,22.0,3.0,6.0,,2.0,,4.0,19.0,1.0,3.0,25.0,58.0,4.0,21.0,23.0,85.0,632,3.0,7.0,4.0,13.0,4.0,11.0,1.0,3.0,4.0,15.0,10.0,40.0,9.0,3.0,4.0,19.0,4.0,5.0,34.0,41.0,75.0,35.0,22.0,8.0,191.0,4.0,6.0,8.0,18.0,1.0,27,10.0,37,3.0,7.0,5.0,2.0,6.0,3.0,4.0,5.0,,2.0,11,1.0,1.0,8.0,14.0,1.0,,,28.0,3.0,,31.0,3.0,,15.0,2.0,,,,,,15.0,126.0,,2.0,0.2,0.21739130434782608,0.75,0.19047619047619047,0.3333333333333333,0.19047619047619047,0.43103448275862066,0.42857142857142855,0.36363636363636365,0.3924050632911392,0.4090909090909091,0.39285714285714285,0.45698924731182794,0.5,0.4411764705882353,0.26582278481012656,0.08620689655172414,0.13333333333333333,0.045454545454545456,15.138282387190683,0.5454545454545454,0.05263157894736842,0.09375,0.03571428571428571,0.06722689075630252,0.032,0.08360128617363344,0.034129692832764506,0.04411764705882353,0.04918032786885246,0.02727272727272727,0.06666666666666667,0.1076923076923077,0.05660377358490566,0.10810810810810811,0.08421052631578947,,0.06818181818181818,,0.379746835443038,0.5333333333333333,0.6153846153846154,0.25,0.27848101265822783,0.2727272727272727,0.2857142857142857,0.0759493670886076,0.5,0.5,,0.02531645569620253,,,,0.24050632911392406,0.21052631578947367,0.21052631578947367,0.75,0.2727272727272727,0.3333333333333333,0.35714285714285715,0.4,,0.21428571428571427,0.3333333333333333,0.6455696202531646,0.21052631578947367,0.4993449367088607,0.4951875,0.4831571428571429,0.16483516483516483,0.21428571428571427,0.15294117647058825,0.17647058823529413,6.051724137931035,25.83809523809524,0.20860927152317882,,,,0.16666666666666666,,4.0,,,1.0,1.0,,1.0,3.0,1.0,4.0,6.0,,,,0.25,0.2727272727272727,0.3333333333333333,,,,,,,,1.0,,,,,,0.09090909090909091,,,,True,,,,,
1628503,1610612753,Jamel Artis,Jamel Artis,1628503,ORL,1365.0,23,-5,45,46,14.0,14.0,6,91,1.0,1.0,,,,,1.0,2.0,,1.0,,,,2.0,2.0,,,2.0,4.0,2.0,2.0,,10.0,61,,,,,,1.0,,,,,2.0,2.0,6.0,,,2.0,2.0,,1.0,2.0,3.0,1.0,1.0,,8.0,1.0,,3.0,3.0,,6,1.0,7,,,,,1.0,,1.0,,,,1,,,,,,,,,,,,,,,,,,,,,,14.0,,,0.5,0.5,1.0,1.0,,1.0,0.5,,,0.8333333333333334,,,0.8333333333333334,,,0.3333333333333333,,,,13.72549019607843,1.0,,0.23076923076923078,,0.375,0.125,0.2857142857142857,0.047619047619047616,,,0.125,,,0.5,0.14285714285714285,0.4,0.3333333333333333,,,0.16666666666666666,1.0,1.0,,0.3333333333333333,0.5,0.5,0.16666666666666666,,,,,,,,0.3333333333333333,1.0,1.0,1.0,,,,,,,,0.5,1.0,0.45526666666666665,,0.4211,,,,,7.675000000000001,25.95,0.3111111111111111,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
203095,1610612753,Evan Fournier,Evan Fournier,203095,ORL,10263.0,171,39,383,364,127.0,147.0,24,747,15.0,21.0,1.0,2.0,5.0,6.0,4.0,11.0,7.0,12.0,1.0,2.0,1.0,9.0,28.0,4.0,14.0,26.0,44.0,10.0,30.0,27.0,109.0,383,1.0,3.0,2.0,7.0,7.0,15.0,4.0,15.0,15.0,41.0,32.0,20.0,21.0,9.0,,27.0,9.0,4.0,4.0,6.0,10.0,6.0,4.0,,26.0,,,6.0,6.0,1.0,13,,13,,3.0,3.0,,4.0,1.0,2.0,5.0,,2.0,9,,2.0,5.0,12.0,2.0,1.0,,14.0,,,29.0,1.0,,8.0,4.0,1.0,,,1.0,1.0,39.0,126.0,1.0,3.0,0.6153846153846154,0.6153846153846154,0.7,0.3333333333333333,0.26666666666666666,0.3448275862068966,0.5909090909090909,0.3333333333333333,0.4666666666666667,0.5540540540540541,0.5,0.43333333333333335,0.6264367816091954,0.5833333333333334,0.5540540540540541,0.40540540540540543,0.09090909090909091,0.09523809523809523,0.18181818181818182,23.703703703703706,0.4444444444444444,0.06666666666666667,0.06896551724137931,,0.08333333333333333,,0.07547169811320754,,,,,,0.041666666666666664,0.030303030303030304,0.13333333333333333,0.04918032786885246,0.2727272727272727,,1.0,0.28378378378378377,0.7142857142857143,0.7894736842105263,0.6666666666666666,0.14864864864864866,0.36363636363636365,0.4444444444444444,0.16216216216216217,0.5833333333333334,0.5833333333333334,0.5714285714285714,0.02702702702702703,0.5,0.5,1.0,0.3783783783783784,0.32142857142857145,0.3333333333333333,0.6666666666666666,0.4,0.5,0.2,0.8333333333333334,0.03333333333333333,0.4666666666666667,0.2857142857142857,0.6891891891891891,0.3333333333333333,0.49710616438356175,0.5316625,0.4902396551724138,0.10975609756097561,0.1568627450980392,0.06422018348623854,0.3761467889908257,7.681818181818182,27.41666666666666,0.33159268929503916,,,1.0,0.5,,,,,2.0,,,1.0,2.0,1.0,2.0,,,2.0,,0.5,0.4,0.5,1.0,0.03225806451612903,,,,,,,1.0,1.0,0.03333333333333333,0.03571428571428571,1.0,,,,,True,,,,,
203613,1610612753,Jonathon Simmons,Jonathon Simmons,203613,ORL,15071.0,251,-1,501,504,146.0,156.0,51,1005,26.0,35.0,4.0,7.0,6.0,7.0,14.0,34.0,5.0,15.0,,4.0,1.0,7.0,19.0,1.0,5.0,45.0,84.0,7.0,23.0,24.0,135.0,527,4.0,9.0,5.0,16.0,12.0,22.0,1.0,6.0,10.0,37.0,26.0,64.0,21.0,,4.0,18.0,7.0,7.0,6.0,19.0,25.0,15.0,4.0,1.0,69.0,5.0,5.0,15.0,13.0,1.0,29,10.0,39,4.0,7.0,5.0,2.0,11.0,4.0,3.0,10.0,,8.0,21,1.0,7.0,7.0,21.0,4.0,,1.0,24.0,,,31.0,6.0,,15.0,2.0,1.0,,,1.0,1.0,37.0,146.0,2.0,2.0,0.28888888888888886,0.3023255813953488,1.0,0.30434782608695654,0.16666666666666666,0.3181818181818182,0.5357142857142857,0.4444444444444444,0.5454545454545454,0.5186915887850467,0.5,0.48214285714285715,0.5672268907563025,0.5714285714285714,0.5441176470588235,0.21495327102803738,0.08333333333333333,0.05714285714285714,0.11764705882352941,25.270758122743683,0.5238095238095238,0.058823529411764705,0.08496732026143791,0.04201680672268908,0.14423076923076922,0.045871559633027525,0.10894941634241245,0.043859649122807015,,0.07547169811320754,0.054945054945054944,,0.029411764705882353,0.1016949152542373,0.1,0.12359550561797752,0.26666666666666666,0.08888888888888889,1.0,0.32710280373831774,0.7428571428571429,0.7878787878787878,0.3076923076923077,0.3177570093457944,0.4117647058823529,0.4666666666666667,0.14018691588785046,0.3333333333333333,0.35714285714285715,0.2,0.037383177570093455,,,,0.17757009345794392,0.3684210526315789,0.3684210526315789,1.0,0.6363636363636364,0.5714285714285714,0.25,0.8571428571428571,0.03571428571428571,0.17857142857142858,0.2,0.5420560747663551,0.3888888888888889,0.4819698113207547,0.5742,0.4330851851851852,0.13675213675213677,0.16129032258064516,0.11851851851851852,0.2740740740740741,6.93095238095238,26.578260869565216,0.29141716566866266,,,1.0,0.2857142857142857,,1.0,,,1.0,1.0,,1.0,2.0,1.0,2.0,4.0,,1.0,,0.5,0.18181818181818182,0.5,1.0,0.041666666666666664,,,,,0.038461538461538464,,1.0,,,,,,0.06666666666666667,,,True,,,,,
