EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyCorner3FGA,SecondChanceFtPoints,HeaveAttempts,Charge Fouls Drawn,BlockingFoulsDrawn,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,Defensive 3 Seconds Violations,LongMidRangePctBlocked,OffLongMidRangeReboundPct,PenaltyCorner3Frequency,ThreePtShootingFoulsDrawnPct,PenaltyCorner3FGM,FTOffRebounds,3SecondViolations,OffFTReboundPct,OffCorner3ReboundPct,PenaltyCorner3Accuracy,BlockingFouls,Blocked3s,BlockedArc3,OffensiveGoaltends,BlockedCorner3,BlockedLongMidRange,Technical Free Throw Trips,DefensiveGoaltends,Corner3PctBlocked,Clear Path Fouls,on
1626166,1610612741,Cameron Payne,Cameron Payne,1626166,CHI,18630.0,310,-59.0,639,635,88,134,82,1274,12.0,24.0,3.0,7.0,1.0,5.0,9.0,28.0,7.0,15.0,2.0,4.0,1.0,1.0,19.0,53.0,2.0,3.0,3.0,9.0,28.0,67.0,21.0,57.0,5.0,124.0,726,5.0,10.0,3.0,4.0,19.0,2.0,9.0,3.0,9.0,2.0,15.0,10.0,46.0,42.0,21.0,6.0,53.0,19.0,8.0,1.0,30.0,31.0,61.0,26.0,5.0,23.0,3.0,4.0,153.0,1.0,8.0,12.0,8.0,2.0,22.0,9.0,31.0,3.0,11.0,5.0,6.0,11.0,4.0,8.0,10.0,1.0,3.0,2.0,1.0,21.0,3.0,2.0,10.0,22.0,1.0,1.0,1.0,13.0,1.0,3.0,8.0,3.0,1.0,6.0,2.0,4.0,6.0,4.0,15.0,88,2.0,1.0,0.17857142857142858,0.2,0.6666666666666666,0.3684210526315789,0.75,0.3333333333333333,0.3684210526315789,0.417910447761194,0.5,0.2222222222222222,0.4798387096774194,0.6785714285714286,0.3611111111111111,0.484375,0.6785714285714286,0.39473684210526316,0.4596774193548387,0.017543859649122806,0.11940298507462686,0.16666666666666666,0.14285714285714285,0.018867924528301886,20.16238159675237,0.5238095238095238,0.16666666666666666,0.0625,0.03755868544600939,0.07643312101910828,0.008264462809917356,0.07017543859649122,0.02694610778443114,0.0449438202247191,0.04878048780487805,0.009708737864077669,0.05660377358490566,0.05,0.08571428571428572,0.05263157894736842,0.13953488372093023,0.04918032786885246,0.6666666666666666,0.1935483870967742,0.5,0.6,0.25,0.22580645161290322,0.32142857142857145,0.375,0.1111111111111111,0.12096774193548387,0.4666666666666667,0.4666666666666667,0.14285714285714285,0.03225806451612903,0.5,0.5,1.0,0.4274193548387097,0.3584905660377358,0.36538461538461536,0.631578947368421,0.5,0.42857142857142855,0.6666666666666666,0.07142857142857142,1.0,1.0,0.21428571428571427,0.6666666666666666,1.0,0.2777777777777778,0.2,0.5,0.3333333333333333,0.6532258064516129,0.3584905660377358,0.4944548387096773,0.4847590909090909,0.45173333333333343,0.023622047244094488,0.04285714285714286,0.1532258064516129,0.12096774193548387,8.216417910447761,25.887719298245617,0.13771517996870108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1626170,1610612741,Jerian Grant,Jerian Grant,1626170,CHI,38395.0,640,-88.0,1277,1292,307,347,140,2569,26.0,41.0,,,7.0,12.0,11.0,43.0,19.0,49.0,2.0,6.0,,,15.0,68.0,2.0,7.0,4.0,25.0,56.0,133.0,17.0,74.0,65.0,228.0,1425,1.0,4.0,2.0,7.0,9.0,13.0,33.0,4.0,26.0,23.0,61.0,14.0,98.0,36.0,15.0,,65.0,15.0,9.0,,83.0,53.0,136.0,39.0,14.0,46.0,19.0,18.0,325.0,3.0,6.0,28.0,20.0,1.0,49.0,9.0,58.0,3.0,21.0,11.0,10.0,17.0,4.0,12.0,11.0,,5.0,,3.0,28.0,3.0,10.0,17.0,49.0,3.0,5.0,,69.0,3.0,4.0,84.0,33.0,9.0,2.0,2.0,,2.0,1.0,61.0,306,6.0,9.0,0.125,0.125,0.7058823529411765,0.22972972972972974,0.2857142857142857,0.15384615384615385,0.23943661971830985,0.42105263157894735,0.25,0.3939393939393939,0.39371980676328505,0.36363636363636365,0.3220338983050847,0.47107438016528924,0.375,0.4236111111111111,0.357487922705314,,0.06766917293233082,0.14634146341463414,0.046511627906976744,,18.723994452149793,0.6071428571428571,0.038461538461538464,0.05934718100890208,0.0160857908847185,0.09859154929577464,0.012448132780082987,0.07729468599033816,0.014657980456026058,0.007462686567164179,0.015267175572519083,0.015306122448979591,0.08088235294117647,0.030303030303030304,0.058823529411764705,0.0761904761904762,0.16216216216216217,0.025423728813559324,0.5,0.19806763285024154,0.6341463414634146,0.7428571428571429,0.11538461538461539,0.20772946859903382,0.2558139534883721,0.2682926829268293,0.09090909090909091,0.23671497584541062,0.3877551020408163,0.3958333333333333,0.15789473684210525,0.028985507246376812,0.3333333333333333,0.3333333333333333,1.0,0.3285024154589372,0.22058823529411764,0.22058823529411764,0.6666666666666666,,,,,,,0.6363636363636364,0.2857142857142857,1.0,0.2033898305084746,0.5833333333333334,0.423728813559322,0.16,0.5555555555555556,0.23076923076923078,0.4776921568627451,0.4936500000000001,0.4584149122807018,0.15879828326180256,0.21153846153846154,0.039473684210526314,0.2675438596491228,10.266165413533836,26.591891891891883,0.240407204385278,1.0,1.0,3.0,1.0,2.0,10.0,1.0,4.0,1.0,0.02040816326530612,0.027777777777777776,0.01694915254237288,0.05194805194805195,,,,,,,,,,,,,,,,,True
1626171,1610612741,Bobby Portis,Bobby Portis,1626171,CHI,50726.0,845,-17.0,1712,1729,368,457,213,3441,87.0,150.0,30.0,67.0,17.0,32.0,46.0,86.0,36.0,75.0,3.0,10.0,,1.0,33.0,104.0,4.0,11.0,9.0,25.0,169.0,311.0,36.0,114.0,60.0,506.0,1920,35.0,76.0,4.0,12.0,87.0,31.0,59.0,10.0,26.0,17.0,109.0,194.0,144.0,108.0,,46.0,104.0,33.0,19.0,,34.0,26.0,60.0,24.0,2.0,19.0,9.0,6.0,146.0,22.0,60.0,73.0,87.0,9.0,169.0,83.0,252.0,16.0,29.0,19.0,10.0,28.0,3.0,11.0,27.0,4.0,17.0,2.0,3.0,55.0,6.0,12.0,37.0,75.0,3.0,5.0,10.0,74.0,7.0,2.0,77.0,43.0,3.0,11.0,9.0,2.0,11.0,6.0,108.0,358,7.0,2.0,0.5739644970414202,0.6643835616438356,1.0,0.3157894736842105,0.3333333333333333,0.38461538461538464,0.3157894736842105,0.5434083601286174,0.4605263157894737,0.5254237288135594,0.5247058823529411,0.4659090909090909,0.5411764705882353,0.5548245614035088,0.47802197802197804,0.5736842105263158,0.26823529411764707,,0.06109324758842444,0.07333333333333333,0.09302325581395349,,25.873417721518987,0.509090909090909,0.1875,0.20813397129186603,0.11695906432748537,0.19466666666666665,0.06666666666666667,0.201765447667087,0.09727164887307237,0.1674641148325359,0.10982658959537572,0.07692307692307693,0.24561403508771928,0.19827586206896552,0.16793893129770993,0.18374558303886926,0.22826086956521738,0.08040201005025126,0.5454545454545454,0.35294117647058826,0.58,0.6258992805755396,0.5402298850574713,0.2023529411764706,0.5348837209302325,0.5897435897435898,0.45652173913043476,0.17647058823529413,0.48,0.48,0.8055555555555556,0.023529411764705882,0.3,0.3,1.0,0.2447058823529412,0.3173076923076923,0.3173076923076923,1.0,0.7613636363636364,0.44776119402985076,0.13333333333333333,0.011363636363636364,,,0.125,0.36363636363636365,1.0,0.3764705882352941,0.53125,0.29411764705882354,0.36,0.6211764705882353,0.3173076923076923,0.5056720000000001,0.6044208955223881,0.5086194117647057,0.09492273730684327,0.12684365781710916,0.17193675889328064,0.21541501976284586,7.484887459807073,25.467543859649126,0.21495327102803738,1.0,5.0,,,,15.0,,,2.0,,0.04580152671755725,0.011764705882352941,,1.0,1.0,1.0,0.02,0.017543859649122806,1.0,,,,,,,,,,,True
1626245,1610612741,Cristiano Felicio,Cristiano Felicio,1626245,CHI,29636.0,494,-195.0,997,996,149,167,117,1993,50.0,74.0,10.0,20.0,3.0,5.0,4.0,13.0,7.0,15.0,,,,,,2.0,,1.0,,2.0,61.0,102.0,,2.0,25.0,147.0,1152,10.0,22.0,,1.0,23.0,3.0,9.0,,2.0,4.0,10.0,98.0,24.0,,,12.0,2.0,,11.0,,15.0,16.0,31.0,12.0,4.0,10.0,3.0,2.0,78.0,11.0,33.0,37.0,37.0,5.0,79.0,44.0,123.0,3.0,8.0,3.0,5.0,14.0,,3.0,19.0,3.0,11.0,,3.0,33.0,5.0,3.0,19.0,50.0,3.0,4.0,7.0,30.0,6.0,,34.0,17.0,1.0,5.0,4.0,1.0,6.0,3.0,10.0,149,2.0,1.0,0.8032786885245902,0.8909090909090909,,,,,,0.5980392156862745,0.45454545454545453,0.3333333333333333,0.5865384615384616,0.43478260869565216,0.2727272727272727,0.6125,0.42592592592592593,0.35714285714285715,0.019230769230769232,,0.10784313725490197,0.10810810810810811,0.23076923076923078,,13.44463971880492,0.42424242424242425,0.25,0.16972477064220184,0.1,0.16517857142857142,0.05699481865284974,0.167420814479638,0.0841300191204589,0.09166666666666666,0.12,0.050955414012738856,0.1511627906976744,0.18181818181818182,0.18181818181818182,0.15723270440251572,0.18461538461538463,0.09375,0.5,0.7115384615384616,0.6756756756756757,0.7575757575757576,0.78,0.125,0.3076923076923077,0.4,1.0,0.14423076923076922,0.4666666666666667,0.4666666666666667,0.8571428571428571,,,,,0.019230769230769232,,,,0.8695652173913043,0.5,0.3,,,,0.043478260869565216,,,0.45454545454545453,0.6,0.18181818181818182,,0.7307692307692307,,0.5518735576923077,0.6541809523809524,0.5376772727272727,0.14285714285714285,0.1452991452991453,0.1564625850340136,0.06802721088435375,4.608823529411764,25.0,0.14944834503510532,,3.0,,,,2.0,,,,,0.08235294117647059,,,,,1.0,,0.08333333333333333,,1.0,1.0,1.0,1.0,,,,,,,True
1628021,1610612741,David Nwaba,David Nwaba,1628021,CHI,98747.0,1646,-238.0,3321,3361,680,785,386,6682,148.0,252.0,32.0,51.0,24.0,41.0,35.0,117.0,1.0,2.0,7.0,28.0,,,11.0,24.0,3.0,5.0,1.0,4.0,184.0,371.0,18.0,52.0,133.0,555.0,3770,37.0,64.0,3.0,5.0,98.0,29.0,56.0,2.0,8.0,36.0,100.0,192.0,176.0,51.0,3.0,34.0,23.0,11.0,48.0,,66.0,38.0,104.0,32.0,6.0,46.0,10.0,10.0,246.0,31.0,54.0,124.0,99.0,14.0,237.0,89.0,326.0,16.0,59.0,36.0,23.0,37.0,12.0,23.0,40.0,5.0,14.0,4.0,7.0,77.0,7.0,14.0,81.0,158.0,8.0,4.0,2.0,150.0,5.0,7.0,203.0,105.0,6.0,25.0,12.0,10.0,29.0,17.0,99.0,669,12.0,4.0,0.5217391304347826,0.5748502994011976,0.9444444444444444,0.34615384615384615,0.6,0.25,0.35294117647058826,0.49595687331536387,0.578125,0.5178571428571429,0.4988179669030733,0.6014492753623188,0.5,0.5388349514563107,0.620253164556962,0.5681818181818182,0.12293144208037825,,0.1293800539083558,0.11904761904761904,0.15384615384615385,,15.636555731642895,0.4805194805194805,0.17721518987341772,0.12192118226600986,0.05232558139534884,0.16893732970027248,0.05081967213114754,0.1442432082794308,0.05176613885505481,0.0707070707070707,0.034666666666666665,0.052525252525252523,0.08868501529051988,0.09663865546218488,0.1902834008097166,0.1773308957952468,0.1443850267379679,0.09411764705882353,0.5862068965517241,0.5957446808510638,0.5873015873015873,0.6666666666666666,0.5337837837837838,0.2765957446808511,0.29914529914529914,0.35353535353535354,0.45714285714285713,0.004728132387706856,0.5,0.5,1.0,0.06619385342789598,0.25,0.25,0.8571428571428571,0.05673758865248227,0.4583333333333333,0.4583333333333333,1.0,0.7391304347826086,0.6274509803921569,0.3125,,,,0.07246376811594203,0.6,1.0,0.640625,0.5853658536585366,0.0625,0.25,0.7186761229314421,0.4782608695652174,0.5482132701421805,0.5690951923076922,0.5940730158730158,0.206286836935167,0.22975929978118162,0.17657657657657658,0.18018018018018017,3.5423180592991916,24.426923076923078,0.20475760313158686,4.0,15.0,1.0,,3.0,19.0,,,1.0,,0.04980842911877394,0.0625,,1.0,4.0,,0.046511627906976744,0.043478260869565216,0.25,,4.0,1.0,,3.0,3.0,,,,,True
1627756,1610612741,Denzel Valentine,Denzel Valentine,1627756,CHI,30881.0,515,-30.0,1018,1027,173,235,131,2045,12.0,27.0,1.0,2.0,3.0,7.0,15.0,43.0,14.0,38.0,6.0,20.0,,1.0,30.0,82.0,2.0,11.0,5.0,12.0,41.0,108.0,36.0,102.0,16.0,206.0,1121,3.0,8.0,2.0,12.0,12.0,10.0,26.0,6.0,17.0,3.0,41.0,46.0,36.0,87.0,21.0,2.0,81.0,30.0,10.0,1.0,38.0,32.0,70.0,25.0,7.0,20.0,6.0,12.0,172.0,6.0,3.0,41.0,37.0,3.0,81.0,10.0,91.0,4.0,13.0,10.0,3.0,13.0,4.0,10.0,12.0,4.0,3.0,,3.0,25.0,1.0,3.0,25.0,45.0,1.0,1.0,,13.0,1.0,,21.0,4.0,2.0,2.0,2.0,,2.0,2.0,41.0,173,4.0,2.0,0.5609756097560976,0.575,0.8055555555555556,0.35294117647058826,0.16666666666666666,0.35294117647058826,0.3564356435643564,0.37962962962962965,0.375,0.38461538461538464,0.4523809523809524,0.3,0.4418604651162791,0.46296296296296297,0.3,0.45555555555555555,0.4857142857142857,0.00980392156862745,0.09259259259259259,0.25925925925925924,0.06976744186046512,0.012195121951219513,20.35472972972973,0.52,0.15,0.15163934426229508,0.00949367088607595,0.1774891774891775,0.028169014084507043,0.16421052631578947,0.017013232514177693,0.008130081300813009,0.017699115044247787,0.023255813953488372,0.1650485436893204,0.13513513513513514,0.14925373134328357,0.17058823529411765,0.19672131147540983,0.03333333333333333,1.0,0.12857142857142856,0.4444444444444444,0.6,0.8333333333333334,0.20476190476190476,0.3488372093023256,0.375,0.4,0.18095238095238095,0.3684210526315789,0.3684210526315789,0.5,0.09523809523809523,0.3,0.3,1.0,0.3904761904761905,0.36585365853658536,0.37037037037037035,0.7666666666666667,0.1,0.5,,0.05,,,0.55,0.18181818181818182,1.0,0.16279069767441862,0.42857142857142855,0.27906976744186046,0.4166666666666667,0.6142857142857143,0.37037037037037035,0.494356220095694,0.5366464285714285,0.4746011627906976,0.018691588785046728,0.03571428571428571,0.05825242718446602,0.19902912621359223,11.249999999999996,25.61176470588235,0.16994106090373282,5.0,,1.0,,,,,,1.0,,,0.11627906976744186,,1.0,1.0,,0.038461538461538464,0.04878048780487805,0.2,1.0,,,,,,9.0,,,,True
1627835,1610612741,Paul Zipser,Paul Zipser,1627835,CHI,21292.0,355,-35.0,686,689,84,73,75,1375,5.0,11.0,,3.0,,1.0,3.0,16.0,8.0,23.0,4.0,12.0,,,11.0,32.0,1.0,3.0,,1.0,16.0,50.0,15.0,44.0,8.0,85.0,756,1.0,6.0,1.0,3.0,5.0,1.0,7.0,,1.0,4.0,6.0,20.0,12.0,45.0,,,32.0,11.0,7.0,1.0,11.0,8.0,19.0,6.0,2.0,6.0,3.0,2.0,46.0,2.0,3.0,14.0,23.0,1.0,38.0,6.0,44.0,2.0,10.0,6.0,4.0,10.0,1.0,3.0,13.0,1.0,7.0,,7.0,23.0,1.0,3.0,19.0,40.0,,3.0,2.0,16.0,,1.0,11.0,4.0,2.0,5.0,5.0,,5.0,3.0,6.0,84,,2.0,0.625,0.625,1.0,0.3409090909090909,0.3333333333333333,,0.3409090909090909,0.32,0.16666666666666666,0.14285714285714285,0.4095744680851064,0.2777777777777778,0.125,0.425,0.25,0.3,0.46808510638297873,0.022727272727272728,0.14,0.18181818181818182,0.25,0.03125,15.95330739299611,0.43478260869565216,0.09090909090909091,0.11557788944723618,0.015,0.1037037037037037,0.015748031496062992,0.11077844311377245,0.01529051987767584,0.013333333333333334,0.028169014084507043,0.019230769230769232,0.08641975308641975,0.1111111111111111,0.15625,0.10891089108910891,0.08823529411764706,0.03636363636363636,0.6,0.11702127659574468,0.45454545454545453,0.5555555555555556,0.6,0.1702127659574468,0.1875,0.25,0.3333333333333333,0.24468085106382978,0.34782608695652173,0.36363636363636365,0.75,0.1276595744680851,0.3333333333333333,0.3333333333333333,1.0,0.3404255319148936,0.34375,0.3548387096774194,1.0,0.3333333333333333,,,,,,0.3333333333333333,0.3333333333333333,1.0,0.125,,0.125,,0.5851063829787234,0.34375,0.49211808510638294,0.4395571428571428,0.407875,0.04081632653061224,0.07407407407407407,0.058823529411764705,0.07058823529411765,11.930000000000001,25.01590909090909,0.12244897959183673,,,,,1.0,,,,,0.043478260869565216,,,,,1.0,,0.07142857142857142,,,2.0,,,,,,,,,,True
203930,1610612741,Sean Kilpatrick,Sean Kilpatrick,203930,CHI,3791.0,63,-17.0,125,126,28,41,14,251,4.0,10.0,1.0,2.0,2.0,3.0,3.0,5.0,4.0,9.0,2.0,2.0,,,4.0,12.0,,1.0,,3.0,11.0,24.0,6.0,14.0,7.0,47.0,162,1.0,3.0,,1.0,2.0,5.0,7.0,,3.0,4.0,14.0,10.0,12.0,12.0,6.0,,11.0,4.0,4.0,,1.0,2.0,3.0,2.0,,,1.0,,8.0,,1.0,3.0,2.0,1.0,6.0,1.0,7.0,,1.0,,1.0,3.0,,2.0,,,1.0,,,3.0,1.0,1.0,2.0,2.0,,,,6.0,,,10.0,4.0,1.0,1.0,1.0,,1.0,1.0,14.0,28,,1.0,0.45454545454545453,0.45454545454545453,0.6666666666666666,0.42857142857142855,,,0.46153846153846156,0.4583333333333333,0.3333333333333333,0.7142857142857143,0.5263157894736842,0.25,0.5,0.5465116279069767,0.25,0.5833333333333334,0.3684210526315789,,0.16666666666666666,0.3,,,32.3943661971831,1.0,0.25,0.1111111111111111,0.024390243902439025,0.0967741935483871,,0.10204081632653061,0.016129032258064516,,,,0.1111111111111111,0.25,,0.1,0.09090909090909091,,1.0,0.2631578947368421,0.4,0.5714285714285714,1.0,0.13157894736842105,0.6,0.6,0.3333333333333333,0.23684210526315788,0.4444444444444444,0.5,,0.05263157894736842,1.0,1.0,1.0,0.3157894736842105,0.3333333333333333,0.3333333333333333,0.5,0.5,0.5,1.0,,,,0.25,,,0.3,0.6666666666666666,0.3,,0.631578947368421,0.36363636363636365,0.5064351351351352,0.55585,0.5542777777777778,0.09523809523809523,0.14285714285714285,0.0425531914893617,0.2978723404255319,9.854166666666666,26.32857142857143,0.224,,,1.0,,,,,,,0.1111111111111111,0.125,,,,,,,,,,,,,,,,,,,True
203943,1610612741,Noah Vonleh,Noah Vonleh,203943,CHI,12762.0,213,-40.0,435,437,104,135,64,872,15.0,26.0,5.0,11.0,3.0,4.0,5.0,13.0,,1.0,1.0,3.0,1.0,1.0,12.0,25.0,1.0,1.0,4.0,6.0,20.0,40.0,13.0,28.0,9.0,88.0,493,5.0,13.0,2.0,2.0,22.0,4.0,5.0,4.0,6.0,5.0,25.0,16.0,24.0,39.0,,8.0,25.0,12.0,3.0,,8.0,3.0,11.0,3.0,,5.0,2.0,1.0,25.0,8.0,12.0,26.0,25.0,3.0,54.0,20.0,74.0,1.0,5.0,3.0,2.0,2.0,3.0,,5.0,,2.0,1.0,,7.0,1.0,2.0,8.0,15.0,1.0,,,16.0,4.0,1.0,13.0,5.0,3.0,1.0,1.0,,2.0,2.0,25.0,104,1.0,3.0,0.4,0.5,1.0,0.4642857142857143,1.0,0.6666666666666666,0.4642857142857143,0.5,0.38461538461538464,0.8,0.5808823529411765,0.5333333333333333,0.9090909090909091,0.6027397260273972,0.5789473684210527,0.8928571428571429,0.4117647058823529,,0.075,0.07692307692307693,0.07692307692307693,,15.564202334630352,0.2857142857142857,0.3333333333333333,0.25252525252525254,0.08275862068965517,0.24299065420560748,0.09302325581395349,0.24757281553398058,0.08658008658008658,0.06779661016949153,0.09259259259259259,0.08695652173913043,0.17777777777777778,0.30303030303030304,0.3333333333333333,0.27586206896551724,0.1,0.03125,1.0,0.38235294117647056,0.5769230769230769,0.625,0.4,0.19117647058823528,0.38461538461538464,0.4166666666666667,0.4,0.014705882352941176,,,,0.04411764705882353,0.3333333333333333,0.3333333333333333,1.0,0.36764705882352944,0.48,0.48,1.0,0.7333333333333333,0.45454545454545453,,0.06666666666666667,1.0,1.0,0.06666666666666667,1.0,1.0,0.36363636363636365,0.75,0.5454545454545454,0.6666666666666666,0.7941176470588235,0.48,0.5427897058823531,0.6065041666666665,0.5739409090909091,0.07142857142857142,0.11904761904761904,0.25,0.2840909090909091,3.9200000000000004,25.41071428571428,0.23908045977011494,,6.0,,,,3.0,,,2.0,,0.09375,,,,,,,0.11764705882352941,,1.0,1.0,1.0,,,,,,,,True
1627853,1610612741,Ryan Arcidiacono,Ryan Arcidiacono,1627853,CHI,10410.0,174,-54.0,348,358,107,104,36,706,2.0,2.0,,,1.0,1.0,,1.0,,,1.0,4.0,,,1.0,12.0,,,,4.0,2.0,3.0,2.0,16.0,2.0,12.0,405,,1.0,,,,1.0,1.0,1.0,5.0,2.0,7.0,4.0,,6.0,,,11.0,1.0,,,13.0,6.0,19.0,5.0,1.0,11.0,,2.0,44.0,,,10.0,3.0,,13.0,,13.0,,8.0,5.0,3.0,5.0,1.0,4.0,2.0,1.0,1.0,,,7.0,,2.0,5.0,11.0,,,,7.0,1.0,,2.0,,1.0,,,,,,7.0,107,,1.0,1.0,1.0,1.0,0.125,,0.2,0.13333333333333333,0.6666666666666666,,1.0,0.2631578947368421,,0.4166666666666667,0.3,,0.5,0.8421052631578947,,,,,,6.870229007633587,0.7142857142857143,,0.038461538461538464,,0.11627906976744186,,0.07926829268292683,,,,,0.030303030303030304,,0.10526315789473684,0.07936507936507936,0.21739130434782608,,,0.10526315789473684,1.0,1.0,1.0,0.05263157894736842,,,,,,,,0.21052631578947367,0.25,0.25,1.0,0.631578947368421,0.08333333333333333,0.08333333333333333,1.0,,,,,,,,,,0.16666666666666666,1.0,0.6666666666666666,,0.9473684210526315,0.09090909090909091,0.5314111111111111,0.4584,0.5565399999999999,,,,0.5833333333333334,4.266666666666667,27.293749999999996,0.3074712643678161,1.0,,1.0,2.0,,,,,,,,0.16666666666666666,,1.0,,,,,1.0,,,,,,,,,,,True
