EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,TwoPtAssists,Assists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,OffFTReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Corner3Frequency,Arc3Frequency,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyFG2M,PenaltyFG2A,PtsAssisted2s,Assisted2sPct,NonPutbacksAssisted2sPct,PenaltyFg2Pct,PenaltyEfgPct,ShortMidRangePctAssisted,OffThreePtRebounds,DefTwoPtRebounds,DeadBallTurnovers,Travels,Turnovers,DefTwoPtReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,LongMidRangeFGM,LongMidRangeFGA,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,PenaltyTurnovers,LiveBallTurnoverPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3FGM,PenaltyArc3FGM,FG3M,SecondChanceFtPoints,PenaltyFG3M,PtsUnassisted3s,NonHeaveArc3FGM,ShootingFouls,Fouls,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Arc3Accuracy,UnblockedArc3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,on,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGM,SecondChanceCorner3FGM,PenaltyCorner3FGM,SecondChanceArc3FGA,SecondChanceFG3M,PtsAssisted3s,HeaveAttempts,Fg2aBlocked,ThreePtAssists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,FTDefRebounds,Steals,BadPassSteals,LostBallSteals,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,SecondChanceTurnovers,Charge Fouls,Loose Ball Fouls,Offensive Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,2pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,Assisted3sPct,SecondChanceFg3Pct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,BlockingFouls,Blocked3s,BlockedArc3,OffensiveGoaltends,Defensive 3 Seconds Violations,LongMidRangePctBlocked,SecondChanceArc3FGM,Fg3aBlocked,BlockedCorner3,FG3APctBlocked,Corner3PctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Clear Path Fouls,Arc3PctBlocked,3pt And 1 Free Throw Trips,Technical Free Throw Trips,DefensiveGoaltends,3SecondViolations
1627777,1610612762,Georges Niang,Georges Niang,1627777,UTA,560.0,9,-11.0,21,20,12,20.0,3.0,41,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,3.0,28.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,3.0,2.0,5.0,1.0,1.0,2.0,1.0,1.0,12,0.5,1.0,0.2,0.5,0.25,0.5,0.16666666666666666,0.6,25.0,1.0,0.3333333333333333,1.0,0.5,0.125,0.5,1.0,1.0,0.25,0.4,0.5,0.5,0.4,0.2,0.5,0.5,0.5,0.6,0.54296,0.5173,0.5046,0.16666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,4.7,24.833333333333332,0.5714285714285714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201973,1610612762,Jonas Jerebko,Jonas Jerebko,201973,UTA,560.0,9,-11.0,21,20,12,20.0,3.0,41,1.0,1.0,,,,,,1.0,1.0,,,2.0,28.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,2.0,12,1.0,,1.0,,1.0,,1.0,,4.166666666666667,,,,,,,,,,1.0,1.0,1.0,,,,,,,0.4584,,0.4584,,,,1.0,6.6,,0.5714285714285714,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202327,1610612762,Ekpe Udoh,Ekpe Udoh,202327,UTA,560.0,9,-11.0,21,20,12,20.0,3.0,41,,1.0,,,,,,,1.0,,,,28.0,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,,,,,,12,,,,,,,,,8.333333333333334,,,,0.16666666666666666,0.125,,,,,1.0,,,,,,,,,0.4593,,,,,,,10.3,,0.5714285714285714,,,,,,,,,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.2,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202692,1610612762,Alec Burks,Alec Burks,202692,UTA,560.0,9,-11.0,21,20,12,20.0,3.0,41,,,,,,1.0,,1.0,2.0,1.0,,2.0,28.0,,,,,,,2.0,2.0,,1.0,,,,,,,,2.0,,2.0,,,,,2.0,12,0.5,,0.3333333333333333,,0.3333333333333333,,1.0,0.3333333333333333,25.0,,,,0.3333333333333333,,,,,,,,,,0.3333333333333333,,,,0.3333333333333333,0.4261,,0.4105,,,,1.0,18.8,24.9,0.5714285714285714,1.0,1.0,,,,1.0,1.0,,,2.0,,,3.0,0.6666666666666666,,,0.6666666666666666,1.0,2.0,3.0,1.0,2.0,2.0,1.0,0.6666666666666666,0.5,0.5,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204065,1610612762,David Stockton,David Stockton,204065,UTA,560.0,9,-11.0,21,20,12,20.0,3.0,41,,,,,,3.0,2.0,,,3.0,4.0,10.0,28.0,,,,2.0,2.0,2.0,5.0,,,3.0,,,,,,,,,,,,2.0,4.0,1.0,5.0,12,,,1.0,,1.0,1.0,0.8333333333333334,1.0,25.0,,,,,,,,,,,,,,1.0,,,1.0,1.0,0.5337999999999999,,0.5484,0.25,1.0,0.2,0.5,,26.066666666666666,0.5714285714285714,,,,,,,0.75,,,,,,1.0,,,,,,,1.0,1.0,,1.0,1.0,,,,2.0,1.0,2.0,2.0,1.0,6.0,2.0,3.0,3.0,1.0,1.0,0.6666666666666666,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5,0.6666666666666666,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626220,1610612762,Royce O'Neale,Royce O'Neale,1626220,UTA,68968.0,1149,195.0,2267,2281,869,664.0,267.0,4548,18.0,49.0,57.0,3.0,22.0,61.0,24.0,78.0,166.0,118.0,61.0,343.0,2297.0,10.0,17.0,9.0,27.0,46.0,28.0,130.0,78.0,4.0,58.0,57.0,95.0,9.0,228.0,18.0,,79.0,211.0,25.0,236.0,13.0,78.0,76.0,34.0,128.0,868,0.46987951807228917,0.5882352941176471,0.4964788732394366,0.4423076923076923,0.539308176100629,0.48214285714285715,0.5652173913043478,0.4154929577464789,14.48034254573764,,0.028846153846153848,0.1994949494949495,0.1830601092896175,0.023786869647954328,0.03319502074688797,0.1829652996845426,0.26582278481012656,0.09352517985611511,0.17253521126760563,0.3673469387755102,0.4090909090909091,0.2007042253521127,0.2147887323943662,0.11538461538461539,0.2222222222222222,0.24242424242424243,0.7922535211267606,0.536391637010676,0.5016777777777778,0.5483203125000001,0.11254019292604502,0.17708333333333334,0.07871720116618076,0.37900874635568516,4.903012048192771,25.170338983050847,0.38332598147331276,27.0,53.0,78.0,0.5,0.5131578947368421,0.5094339622641509,0.5151515151515151,0.3888888888888889,7.0,122.0,24.0,4.0,55.0,0.1737891737891738,0.01639344262295082,0.016339869281045753,0.15827338129496402,4.0,10.0,31.0,22.0,9.0,16.0,0.5636363636363636,0.035211267605633804,0.4,0.4,19.0,7.0,42.0,4.0,16.0,18.0,19.0,39.0,105.0,7.0,5.0,0.3559322033898305,0.34782608695652173,0.3652173913043478,0.3114754098360656,0.3114754098360656,0.2916666666666667,0.3275862068965517,False,56.0,107.0,7.0,11.0,20.0,34.0,23.0,1.0,9.0,6.0,1.0,108.0,3.0,22.0,38.0,19.0,19.0,38.0,10.0,10.0,36.0,25.0,11.0,9.0,5.0,1.0,3.0,3.0,7.0,2.0,2.0,4.0,12.0,3.0,8.0,1.0,16.0,5.0,6.0,5.0,16.0,9.0,14.0,0.8571428571428571,0.1111111111111111,0.13253012048192772,0.1588785046728972,0.10204081632653061,0.14925373134328357,0.03614457831325301,0.007462686567164179,0.01652892561983471,0.17972350230414746,0.18840579710144928,0.5625,0.3767605633802817,0.5233644859813084,0.6222222222222222,0.5535714285714286,0.25,0.40350877192982454,0.40350877192982454,1.0,0.6842105263157895,0.4230769230769231,0.6363636363636364,0.2857142857142857,0.3333333333333333,1.0,0.23076923076923078,0.3434343434343434,0.5882352941176471,0.4090909090909091,0.008403361344537815,,,,,,,,,,,,,,,,,,,
1627777,1610612762,Georges Niang,Georges Niang,1627777,UTA,1340.0,22,-2.0,50,49,29,37.0,4.0,99,2.0,3.0,1.0,,1.0,,,3.0,5.0,1.0,,6.0,43.0,,,,,1.0,,4.0,4.0,,,2.0,2.0,,4.0,1.0,,1.0,3.0,1.0,4.0,,1.0,,,4.0,29,0.6,,0.5,,0.5,,0.6666666666666666,0.16666666666666666,16.666666666666664,,0.1111111111111111,0.125,0.13043478260869565,0.05263157894736842,0.2,0.14285714285714285,,,0.5,0.6666666666666666,1.0,0.16666666666666666,,,0.3333333333333333,,0.5,0.4849666666666666,,0.45249999999999996,,,,0.6666666666666666,5.4399999999999995,25.0,0.58,2.0,2.0,2.0,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,,,2.0,1.0,,3.0,0.13333333333333333,,,0.3333333333333333,,,2.0,2.0,,3.0,0.6666666666666666,,,,,,,,,,,1.0,1.0,,,,,,,,,,False,1.0,2.0,,,,,,,,,,,,1.0,,,,2.0,,,2.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,0.2,,0.3333333333333333,,,,,,,,0.3333333333333333,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628571,1610612762,Erik McCree,Erik McCree,1628571,UTA,450.0,8,-9.0,16,18,16,18.0,1.0,34,,,,,,1.0,1.0,,1.0,1.0,,,23.0,,,,,1.0,,,,,1.0,,,,,,,1.0,1.0,,1.0,,,,,,16,,,,,,,,0.5,16.666666666666668,,,0.5,0.25,,,0.5,,,,,,,0.5,,,0.5,1.0,0.6502,,0.6502,,,,,1.6,26.1,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,False,,1.0,,,,1.0,,,,,,,,1.0,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,0.5,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,
202327,1610612762,Ekpe Udoh,Ekpe Udoh,202327,UTA,48013.0,800,74.0,1593,1587,440,539.0,148.0,3180,13.0,43.0,,,,1.0,1.0,60.0,118.0,1.0,42.0,162.0,1647.0,16.0,28.0,,45.0,1.0,19.0,49.0,38.0,26.0,,26.0,53.0,4.0,133.0,51.0,,25.0,80.0,67.0,147.0,8.0,60.0,56.0,25.0,49.0,438,0.5084745762711864,0.5714285714285714,0.5042016806722689,0.5714285714285714,0.5664335664335665,0.625,0.6621621621621622,0.008403361344537815,9.262435677530018,,0.11512415349887133,0.09328358208955224,0.09857142857142857,0.09029649595687332,0.12631578947368421,0.1,0.06896551724137931,0.1702127659574468,0.36134453781512604,0.3023255813953488,0.325,,0.008403361344537815,,,0.04,0.6050420168067226,0.5168728813559321,0.6069037037037036,0.5371125,0.18382352941176472,0.18518518518518517,0.2777777777777778,0.30246913580246915,4.5635593220339,47.4,0.27620841180163214,15.0,24.0,82.0,0.6833333333333333,0.8723404255319149,0.625,0.6,0.7692307692307693,16.0,44.0,13.0,1.0,19.0,0.10185185185185185,0.05351170568561873,0.05084745762711865,0.11875,,4.0,6.0,3.0,3.0,3.0,0.3157894736842105,0.03361344537815126,,,,,,13.0,,,,60.0,105.0,7.0,7.0,,,,,,,,False,47.0,71.0,16.0,23.0,13.0,16.0,,,,,,,1.0,11.0,27.0,18.0,9.0,15.0,7.0,11.0,43.0,21.0,22.0,1.0,1.0,1.0,2.0,,7.0,7.0,1.0,9.0,4.0,1.0,8.0,,71.0,43.0,8.0,20.0,74.0,38.0,12.0,,,0.09322033898305085,0.09859154929577464,0.06976744186046512,0.22448979591836735,0.15267175572519084,0.05737704918032787,0.06349206349206349,0.0718562874251497,0.12380952380952381,0.5135135135135135,0.5966386554621849,0.6619718309859155,0.734375,0.6595744680851063,,,,,,0.8214285714285714,0.6956521739130435,0.0625,,,,0.64,0.8125,,,2.0,3.0,3.0,1.0,1.0,0.25,,,,,,,,,,,,,
203526,1610612762,Raul Neto,Raul Neto,203526,UTA,29887.0,498,119.0,1006,1000,393,402.0,100.0,2006,11.0,36.0,15.0,2.0,6.0,32.0,16.0,50.0,104.0,47.0,26.0,183.0,984.0,5.0,7.0,4.0,16.0,22.0,20.0,85.0,70.0,4.0,28.0,40.0,75.0,6.0,185.0,5.0,,18.0,42.0,7.0,49.0,1.0,44.0,35.0,13.0,85.0,393,0.4807692307692308,0.7142857142857143,0.5198675496688742,0.7272727272727273,0.5512048192771084,0.7272727272727273,0.5902777777777778,0.31125827814569534,18.05183199285076,,0.017985611510791366,0.1,0.08677685950413223,0.015590200445434299,0.025210084033613446,0.10135135135135136,0.09375,0.015625,0.23841059602649006,0.3055555555555556,0.3793103448275862,0.09933774834437085,0.2119205298013245,0.18181818181818182,0.09836065573770492,0.26229508196721313,0.6821192052980133,0.5087363945578233,0.5426277777777777,0.5223710526315788,0.08176100628930817,0.11607142857142858,0.08743169398907104,0.4644808743169399,6.035576923076925,27.65957446808511,0.39065606361829025,22.0,39.0,30.0,0.3,0.3125,0.5641025641025641,0.5327868852459017,0.09090909090909091,2.0,24.0,12.0,1.0,36.0,0.07894736842105263,0.011695906432748537,0.007751937984496124,0.05223880597014925,4.0,12.0,24.0,22.0,2.0,15.0,0.6666666666666666,0.07947019867549669,0.3333333333333333,0.3333333333333333,12.0,5.0,19.0,,7.0,3.0,12.0,14.0,38.0,7.0,7.0,0.40425531914893614,0.3181818181818182,0.4418604651162791,0.375,0.375,0.3125,0.42857142857142855,False,35.0,56.0,4.0,4.0,16.0,22.0,7.0,1.0,2.0,2.0,2.0,54.0,4.0,13.0,35.0,22.0,13.0,26.0,8.0,,13.0,9.0,4.0,5.0,3.0,1.0,4.0,1.0,,1.0,4.0,,6.0,1.0,5.0,,3.0,1.0,,2.0,4.0,2.0,6.0,0.9473684210526315,0.5,0.125,0.10714285714285714,0.19444444444444445,,0.021739130434782608,,0.023809523809523808,0.10476190476190476,0.09230769230769231,0.5,0.3708609271523179,0.625,0.7,0.37142857142857144,0.25,0.4666666666666667,0.5,1.0,0.9166666666666666,0.36363636363636365,1.0,,0.5,1.0,0.18181818181818182,0.36065573770491804,0.7272727272727273,0.3333333333333333,,1.0,1.0,,,,,1.0,1.0,1.0,0.02127659574468085,0.06666666666666667,0.5,1.0,,,,,,
