EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Charge Fouls,Loose Ball Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsUnassisted3s,Fg3aBlocked,Corner3Assists,Offensive Fouls,Charge Fouls Drawn,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,OffensiveGoaltends,SecondChanceFg3Pct,PenaltyFg3Pct,FG3APctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,BlockingFoulsDrawn,FTOffRebounds,Blocked3s,BlockedArc3,OffFTReboundPct,Clear Path Fouls,DefensiveGoaltends,HeaveMakes,3pt And 1 Free Throw Trips,on,3SecondViolations,BlockedCorner3
1626161,1610612758,Willie Cauley-Stein,Willie Cauley-Stein,1626161,SAC,19834.0,331.0,-47,629,635,133.0,163,66.0,1264,38.0,57.0,7.0,9.0,5.0,10.0,7.0,37.0,12.0,24.0,1.0,1.0,4.0,1.0,57.0,118.0,1.0,5.0,26.0,143.0,681.0,8.0,15.0,2.0,18.0,9.0,22.0,1.0,4.0,22.0,84.0,30.0,3.0,10.0,1.0,3.0,1.0,13.0,21.0,4.0,25.0,4.0,13.0,7.0,1.0,54.0,4.0,15.0,40.0,22.0,5.0,67.0,19.0,86.0,3.0,11.0,7.0,4.0,5.0,4.0,3.0,10.0,1.0,2.0,1.0,2.0,15.0,1.0,2.0,16.0,1.0,25.0,2.0,1.0,30.0,2.0,2.0,38.0,2.0,17.0,3.0,10.0,6.0,1.0,3.0,10.0,8.0,1.0,22.0,133.0,1.0,3.0,0.7368421052631579,0.8076923076923077,1.0,0.2,0.25,0.4830508474576271,0.5333333333333333,0.4090909090909091,0.47560975609756095,0.5333333333333333,0.391304347826087,0.5070921985815603,0.5294117647058824,0.4230769230769231,0.04065040650406504,0.11016949152542373,0.14035087719298245,0.13513513513513514,21.940928270042193,0.3333333333333333,0.38461538461538464,0.12941176470588237,0.06465517241379311,0.3007518796992481,0.04878048780487805,0.20462046204620463,0.06050955414012739,0.11320754716981132,0.058823529411764705,0.03896103896103896,0.04411764705882353,0.07142857142857142,0.04918032786885246,0.1875,0.15555555555555556,0.37755102040816324,0.08571428571428572,0.06,0.8,0.4634146341463415,0.6666666666666666,0.7755102040816326,0.6842105263157895,0.3008130081300813,0.1891891891891892,0.21875,0.5714285714285714,0.1951219512195122,0.5,0.5,1.0,0.008130081300813009,0.032520325203252036,0.25,0.25,1.0,0.6,0.7777777777777778,0.43478260869565216,0.5,0.043478260869565216,0.5040650406504065,0.3333333333333333,0.47515942622950813,0.5204363636363636,0.4472454545454546,0.12318840579710146,0.12781954887218044,0.1258741258741259,0.15384615384615385,6.93135593220339,32.660000000000004,0.21144674085850557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1627741,1610612758,Buddy Hield,Buddy Hield,1627741,SAC,49083.0,818.0,-67,1566,1578,293.0,365,186.0,3144,31.0,55.0,2.0,8.0,3.0,7.0,19.0,52.0,40.0,105.0,29.0,50.0,139.0,34.0,90.0,212.0,65.0,168.0,14.0,389.0,1699.0,8.0,23.0,2.0,39.0,16.0,33.0,38.0,,71.0,84.0,96.0,159.0,4.0,1.0,138.0,50.0,14.0,43.0,22.0,65.0,15.0,26.0,10.0,7.0,152.0,4.0,13.0,48.0,48.0,,96.0,17.0,113.0,1.0,28.0,16.0,12.0,29.0,5.0,16.0,19.0,2.0,13.0,2.0,2.0,48.0,1.0,6.0,19.0,,50.0,2.0,2.0,22.0,3.0,2.0,17.0,3.0,7.0,,8.0,4.0,,4.0,8.0,5.0,,71.0,293.0,3.0,,0.4666666666666667,0.4772727272727273,0.8153846153846154,0.3869047619047619,0.38922155688622756,0.42452830188679247,0.34782608695652173,0.48484848484848486,0.4934210526315789,0.4868421052631579,0.5,0.5012987012987012,0.4875,0.5,0.4421052631578947,0.0660377358490566,0.14545454545454545,0.07692307692307693,24.325842696629213,0.6041666666666666,,0.11085450346420324,0.02389705882352941,0.15841584158415842,0.01568627450980392,0.13043478260869565,0.02127659574468085,0.03787878787878788,0.02242152466367713,0.015873015873015872,0.009345794392523364,0.04878048780487805,0.03496503496503497,0.10650887573964497,0.2066115702479339,0.16170212765957448,0.14705882352941177,0.005128205128205128,0.625,0.14473684210526316,0.5636363636363636,0.6595744680851063,0.5483870967741935,0.1368421052631579,0.36538461538461536,0.3958333333333333,0.42105263157894735,0.27631578947368424,0.38095238095238093,0.3883495145631068,0.425,0.07631578947368421,0.36578947368421055,0.3597122302158273,0.37593984962406013,0.8,0.21052631578947367,0.25,0.09859154929577464,0.42857142857142855,0.4788732394366197,0.5868421052631579,0.36231884057971014,0.484440105540897,0.4959283333333333,0.4663654929577466,0.02077922077922078,0.032407407407407406,0.10025706940874037,0.18251928020565553,12.028301886792454,25.21130952380951,0.18710089399744573,15.0,2.0,4.0,2.0,4.0,5.0,11.0,11.0,7.0,15.0,13.0,36.0,7.0,7.0,4.0,2.0,3.0,1.0,1.0,0.4666666666666667,0.34210526315789475,0.041666666666666664,0.01904761904761905,0.034482758620689655,0.04316546762589928,0.5172413793103449,0.5357142857142857,0.8666666666666667,0.5,0.10526315789473684,0.5,1.0,0.2894736842105263,0.45454545454545453,0.8,0.056338028169014086,0.5,0.3235294117647059,0.005917159763313609,,,,,,,,,,True,,
1628368,1610612758,De'Aaron Fox,De'Aaron Fox,1628368,SAC,34069.0,568.0,-182,1131,1131,191.0,301,125.0,2262,33.0,53.0,3.0,3.0,4.0,10.0,17.0,60.0,29.0,70.0,12.0,12.0,36.0,3.0,79.0,183.0,15.0,48.0,44.0,247.0,1307.0,5.0,9.0,2.0,18.0,11.0,31.0,6.0,15.0,37.0,30.0,128.0,27.0,6.0,,36.0,12.0,16.0,67.0,32.0,99.0,22.0,34.0,20.0,13.0,230.0,1.0,7.0,17.0,17.0,,34.0,8.0,42.0,2.0,16.0,11.0,5.0,41.0,3.0,31.0,10.0,,10.0,,4.0,51.0,3.0,7.0,32.0,2.0,49.0,,2.0,60.0,1.0,3.0,59.0,7.0,30.0,3.0,3.0,2.0,,1.0,3.0,3.0,,37.0,191.0,3.0,3.0,0.189873417721519,0.19736842105263158,0.6,0.3125,0.3125,0.43169398907103823,0.5555555555555556,0.3548387096774194,0.4393939393939394,0.5714285714285714,0.2972972972972973,0.4805447470817121,0.6,0.40217391304347827,0.2077922077922078,0.08743169398907104,0.11320754716981132,0.13333333333333333,24.328593996840443,0.803921568627451,,0.054838709677419356,0.017326732673267328,0.07657657657657657,0.005917159763313609,0.06390977443609022,0.013961605584642234,0.02,0.01639344262295082,0.01652892561983471,0.007751937984496124,,0.05384615384615385,0.0660377358490566,0.04054054054054054,0.06432748538011696,0.11764705882352941,0.01680672268907563,1.0,0.22943722943722944,0.6226415094339622,0.7021276595744681,0.21212121212121213,0.2597402597402597,0.2833333333333333,0.3269230769230769,0.058823529411764705,0.30303030303030304,0.4142857142857143,0.4264705882352941,0.2413793103448276,0.05194805194805195,0.15584415584415584,0.3333333333333333,0.3333333333333333,0.5,0.21428571428571427,1.0,0.2702702702702703,0.4,0.08108108108108109,0.43722943722943725,0.3333333333333333,0.48345216450216455,0.49552083333333335,0.4834472972972974,0.11811023622047244,0.14563106796116504,0.0728744939271255,0.14979757085020243,10.512568306010932,24.918750000000003,0.16887709991158267,3.0,,2.0,,3.0,2.0,3.0,,2.0,5.0,,18.0,,10.0,2.0,3.0,,,,0.4,,,0.02857142857142857,,,0.25,0.25,1.0,,0.14285714285714285,,,0.21428571428571427,0.6666666666666666,1.0,0.08108108108108109,,,,1.0,,,,,,,,,True,,
1628382,1610612758,Justin Jackson,Justin Jackson,1628382,SAC,27952.0,466.0,-111,912,912,125.0,206,103.0,1824,19.0,29.0,5.0,9.0,3.0,4.0,17.0,38.0,9.0,19.0,29.0,7.0,31.0,6.0,45.0,86.0,20.0,60.0,12.0,162.0,1020.0,7.0,13.0,1.0,18.0,6.0,10.0,8.0,3.0,21.0,54.0,36.0,60.0,8.0,,31.0,7.0,5.0,11.0,11.0,22.0,6.0,4.0,4.0,3.0,55.0,1.0,11.0,21.0,25.0,3.0,49.0,13.0,62.0,6.0,11.0,7.0,4.0,7.0,,6.0,5.0,1.0,1.0,,3.0,12.0,2.0,2.0,13.0,,24.0,,1.0,20.0,,2.0,16.0,6.0,10.0,1.0,5.0,2.0,1.0,2.0,6.0,3.0,1.0,21.0,125.0,,2.0,0.6,0.6585365853658537,1.0,0.3333333333333333,0.3333333333333333,0.5232558139534884,0.5384615384615384,0.6,0.5136986301369864,0.4473684210526316,0.5,0.5364238410596026,0.47368421052631576,0.525,0.410958904109589,0.05813953488372093,0.13793103448275862,0.02631578947368421,15.91796875,0.5833333333333334,0.16666666666666666,0.09363295880149813,0.03492063492063492,0.1206896551724138,0.006289308176100629,0.10430839002267574,0.02531645569620253,0.027777777777777776,0.04081632653061224,0.03125,,0.02857142857142857,0.09523809523809523,0.08411214953271028,0.10526315789473684,0.13636363636363635,0.07142857142857142,0.08,0.5,0.19863013698630136,0.6551724137931034,0.76,0.631578947368421,0.2602739726027397,0.4473684210526316,0.4594594594594595,0.47058823529411764,0.13013698630136986,0.47368421052631576,0.47368421052631576,0.7777777777777778,0.19863013698630136,0.21232876712328766,0.22580645161290322,0.22580645161290322,1.0,0.47368421052631576,0.5555555555555556,0.2222222222222222,0.75,0.3333333333333333,0.6095890410958904,0.22580645161290322,0.4983741379310344,0.5379117647058824,0.46964999999999996,0.06666666666666667,0.1111111111111111,0.1111111111111111,0.12962962962962962,8.86279069767442,24.60333333333334,0.13706140350877194,13.0,,3.0,1.0,2.0,1.0,3.0,1.0,1.0,6.0,2.0,,,5.0,,2.0,,,,0.16666666666666666,0.25,,,,,0.4482758620689655,0.4482758620689655,1.0,0.2,0.15789473684210525,,,0.15789473684210525,0.3333333333333333,1.0,0.1111111111111111,0.5,0.16666666666666666,,,1.0,1.0,1.0,0.058823529411764705,,,,,True,,
201585,1610612758,Kosta Koufos,Kosta Koufos,201585,SAC,83463.0,1391.0,-223,2692,2697,467.0,647,319.0,5389,117.0,169.0,43.0,65.0,24.0,33.0,102.0,214.0,3.0,6.0,,,,,222.0,389.0,,,33.0,477.0,2968.0,48.0,85.0,9.0,105.0,36.0,58.0,,9.0,81.0,306.0,138.0,,66.0,,,,23.0,52.0,35.0,87.0,29.0,13.0,10.0,29.0,209.0,36.0,111.0,121.0,175.0,27.0,323.0,149.0,472.0,20.0,47.0,32.0,15.0,23.0,1.0,9.0,26.0,1.0,14.0,3.0,4.0,49.0,7.0,9.0,60.0,5.0,146.0,2.0,16.0,95.0,16.0,3.0,74.0,7.0,32.0,9.0,32.0,22.0,,10.0,32.0,12.0,1.0,81.0,467.0,10.0,8.0,0.6891891891891891,0.8095238095238095,,,,0.570694087403599,0.5647058823529412,0.6206896551724138,0.570694087403599,0.5647058823529412,0.6206896551724138,0.5638297872340425,0.5526315789473685,0.5785714285714286,,0.05912596401028278,0.07100591715976332,0.0514018691588785,15.422396856581534,0.46938775510204084,0.45,0.23302263648468707,0.11696522655426765,0.23224568138195778,0.08144796380090498,0.23270440251572327,0.10567936736161035,0.17446808510638298,0.12926829268292683,0.05592105263157895,0.08123249299719888,0.08235294117647059,0.24363636363636362,0.20422535211267606,0.2604166666666667,0.2462686567164179,0.18487394957983194,0.14084507042253522,0.375,0.43444730077120824,0.6923076923076923,0.7452229299363057,0.6495726495726496,0.5501285347043702,0.4766355140186916,0.5024630541871922,0.7254901960784313,0.015424164524421594,0.5,0.5,1.0,,,,,,0.7647058823529411,0.6615384615384615,0.5689655172413793,0.7272727272727273,,0.43444730077120824,,0.4806642673521849,0.5961837837837837,0.48422413793103447,0.07729468599033816,0.07729468599033816,0.22012578616352202,0.16981132075471697,5.536760925449871,,0.17347696879643387,,,,,,,,,,,,,,6.0,13.0,1.0,,,1.0,,,,,,,,,,0.11627906976744186,,,,,,,,,,,,2.0,,,0.031746031746031744,1.0,1.0,,,True,,
1713,1610612758,Vince Carter,Vince Carter,1713,SAC,26051.0,434.0,-31,840,832,123.0,163,105.0,1672,12.0,16.0,2.0,4.0,2.0,2.0,4.0,11.0,11.0,21.0,15.0,19.0,66.0,13.0,27.0,48.0,26.0,81.0,9.0,141.0,903.0,2.0,4.0,1.0,17.0,6.0,9.0,17.0,,24.0,26.0,28.0,78.0,2.0,,66.0,19.0,,13.0,11.0,24.0,9.0,8.0,5.0,,59.0,,5.0,17.0,26.0,5.0,48.0,5.0,53.0,,16.0,15.0,1.0,11.0,2.0,11.0,7.0,1.0,,1.0,2.0,18.0,,1.0,26.0,1.0,34.0,1.0,1.0,19.0,1.0,,13.0,1.0,4.0,,12.0,9.0,2.0,1.0,13.0,6.0,,24.0,123.0,1.0,,0.48148148148148145,0.5,1.0,0.32098765432098764,0.32098765432098764,0.5625,0.5,0.6666666666666666,0.5116279069767442,0.7272727272727273,0.46153846153846156,0.5261194029850746,0.7083333333333334,0.46153846153846156,0.627906976744186,,,,16.0337552742616,0.6111111111111112,0.29411764705882354,0.11981566820276497,0.01858736059479554,0.09770114942528736,,0.10997442455242967,0.01160092807424594,0.027777777777777776,0.01818181818181818,0.011494252873563218,,,0.11235955056179775,0.14666666666666667,0.09433962264150944,0.08823529411764706,0.13157894736842105,,0.46153846153846156,0.12403100775193798,0.75,0.75,0.5833333333333334,0.08527131782945736,0.36363636363636365,0.36363636363636365,,0.16279069767441862,0.5238095238095238,0.5238095238095238,0.5454545454545454,0.11627906976744186,0.5116279069767442,0.2878787878787879,0.2923076923076923,1.0,0.36363636363636365,0.5,0.07692307692307693,1.0,0.5,0.751937984496124,0.2878787878787879,0.5126457364341086,0.6163785714285713,0.4869326923076922,0.04477611940298507,0.0784313725490196,0.12056737588652482,0.1702127659574468,10.810416666666667,25.338271604938267,0.14642857142857144,7.0,,,1.0,4.0,4.0,7.0,3.0,4.0,7.0,4.0,,1.0,2.0,,1.0,,2.0,,0.5714285714285714,0.23529411764705882,0.012345679012345678,,,0.015151515151515152,0.4666666666666667,0.4666666666666667,1.0,0.5,,,,0.6363636363636364,0.5714285714285714,1.0,0.15384615384615385,0.25,0.23076923076923078,0.024096385542168676,1.0,,1.0,1.0,,1.0,,,,True,,
201588,1610612758,George Hill,George Hill,201588,SAC,17112.0,285.0,-133,552,551,143.0,173,67.0,1103,8.0,13.0,,1.0,2.0,2.0,8.0,19.0,6.0,24.0,8.0,13.0,32.0,10.0,22.0,56.0,16.0,40.0,22.0,114.0,665.0,1.0,3.0,1.0,6.0,7.0,17.0,11.0,13.0,36.0,6.0,38.0,36.0,,2.0,29.0,12.0,3.0,16.0,10.0,26.0,7.0,7.0,2.0,7.0,62.0,,4.0,6.0,11.0,1.0,18.0,4.0,22.0,,10.0,7.0,3.0,7.0,3.0,5.0,9.0,1.0,2.0,1.0,,16.0,1.0,4.0,10.0,,20.0,1.0,1.0,31.0,1.0,1.0,31.0,2.0,8.0,7.0,4.0,2.0,2.0,,4.0,1.0,,36.0,143.0,,7.0,0.13636363636363635,0.13636363636363635,0.75,0.4,0.39473684210526316,0.39285714285714285,0.3333333333333333,0.4117647058823529,0.4791666666666667,0.625,0.4107142857142857,0.5181818181818182,0.6,0.5,0.4166666666666667,0.05357142857142857,0.07692307692307693,0.05263157894736842,20.09569377990431,0.4375,0.07142857142857142,0.07857142857142857,0.020833333333333332,0.06593406593406594,,0.0735930735930736,0.013986013986013986,,0.025974025974025976,0.030303030303030304,,,0.06557377049180328,0.04878048780487805,0.13157894736842105,0.04,0.1875,,0.25,0.13541666666666666,0.6153846153846154,0.6666666666666666,0.25,0.19791666666666666,0.42105263157894735,0.4444444444444444,,0.25,0.25,0.2608695652173913,0.16666666666666666,0.08333333333333333,0.3333333333333333,0.40625,0.40625,0.6923076923076923,0.25,,0.07142857142857142,1.0,0.35714285714285715,0.5520833333333334,0.41379310344827586,0.4764553191489362,0.498525,0.4506592592592593,0.08737864077669903,0.12903225806451613,0.05263157894736842,0.3157894736842105,11.646428571428572,26.635,0.25905797101449274,3.0,,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,12.0,,3.0,2.0,1.0,,1.0,,1.0,0.2727272727272727,,0.041666666666666664,,,0.375,0.375,1.0,,,,,0.25,1.0,1.0,0.03571428571428571,1.0,0.2,0.024390243902439025,,,,,,,,1.0,,True,,
202066,1610612758,Garrett Temple,Garrett Temple,202066,SAC,35885.0,598.0,-90,1150,1157,192.0,269,143.0,2307,11.0,24.0,1.0,3.0,,2.0,6.0,24.0,22.0,57.0,23.0,22.0,63.0,8.0,39.0,105.0,30.0,86.0,29.0,197.0,1237.0,4.0,11.0,2.0,25.0,6.0,21.0,11.0,7.0,40.0,32.0,46.0,84.0,2.0,,63.0,22.0,4.0,25.0,10.0,35.0,7.0,17.0,8.0,,80.0,1.0,6.0,23.0,22.0,2.0,47.0,7.0,54.0,2.0,17.0,10.0,7.0,23.0,5.0,15.0,13.0,3.0,8.0,,2.0,36.0,2.0,6.0,16.0,1.0,41.0,1.0,1.0,38.0,1.0,8.0,33.0,2.0,15.0,2.0,9.0,5.0,1.0,3.0,9.0,4.0,,40.0,192.0,2.0,2.0,0.41025641025641024,0.42105263157894735,0.9333333333333333,0.3488372093023256,0.3488372093023256,0.37142857142857144,0.36363636363636365,0.2857142857142857,0.4397905759162304,0.6764705882352942,0.515625,0.47815533980582525,0.6944444444444444,0.5555555555555556,0.450261780104712,0.0380952380952381,0.08333333333333333,0.08333333333333333,18.361153262518968,0.6388888888888888,0.07692307692307693,0.06853582554517133,0.014634146341463415,0.09663865546218488,0.005,0.08050089445438283,0.011475409836065573,0.029411764705882353,0.016666666666666666,,0.006134969325153374,,0.058394160583941604,0.04918032786885246,0.12903225806451613,0.10204081632653061,0.07142857142857142,0.017699115044247787,0.4444444444444444,0.1256544502617801,0.4583333333333333,0.5,0.2727272727272727,0.1256544502617801,0.25,0.2727272727272727,0.3333333333333333,0.29842931937172773,0.38596491228070173,0.38596491228070173,0.5,0.12041884816753927,0.3298429319371728,0.3492063492063492,0.36065573770491804,0.9090909090909091,0.17647058823529413,0.3333333333333333,0.0625,,0.25,0.5759162303664922,0.3492063492063492,0.4844973684210527,0.5330846153846154,0.4533890625000001,0.0784313725490196,0.1271186440677966,0.12690355329949238,0.20304568527918782,12.41428571428571,25.29418604651163,0.16695652173913045,8.0,,,2.0,3.0,5.0,6.0,5.0,5.0,6.0,7.0,6.0,3.0,3.0,,,,1.0,,0.8333333333333334,0.6363636363636364,0.03488372093023256,,0.043478260869565216,0.031746031746031744,0.34782608695652173,0.36363636363636365,1.0,,,,,0.35294117647058826,0.8333333333333334,1.0,0.09375,0.6666666666666666,0.625,0.011627906976744186,,,,,,,1.0,,1.0,True,,
203992,1610612758,Bogdan Bogdanovic,Bogdan Bogdanovic,203992,SAC,43822.0,730.0,-101,1424,1420,264.0,323,167.0,2844,23.0,42.0,,1.0,5.0,8.0,22.0,53.0,34.0,78.0,12.0,38.0,112.0,22.0,79.0,173.0,41.0,124.0,29.0,310.0,1577.0,4.0,9.0,2.0,22.0,10.0,24.0,24.0,11.0,61.0,38.0,120.0,75.0,,5.0,107.0,38.0,11.0,68.0,33.0,101.0,26.0,35.0,19.0,14.0,235.0,3.0,4.0,27.0,37.0,,64.0,8.0,72.0,2.0,21.0,14.0,7.0,20.0,6.0,17.0,12.0,2.0,3.0,,,32.0,2.0,2.0,17.0,,50.0,1.0,1.0,38.0,,2.0,37.0,3.0,10.0,4.0,1.0,,,1.0,3.0,2.0,,61.0,264.0,3.0,4.0,0.24050632911392406,0.24050632911392406,0.6097560975609756,0.33064516129032256,0.3445378151260504,0.45664739884393063,0.4444444444444444,0.4166666666666667,0.4730639730639731,0.43478260869565216,0.5208333333333334,0.4935483870967742,0.4583333333333333,0.5648148148148148,0.4175084175084175,0.06358381502890173,0.14285714285714285,0.03773584905660377,21.21588089330025,0.625,,0.09462915601023018,0.008,0.10465116279069768,0.012605042016806723,0.09861325115562404,0.009485094850948509,,0.013392857142857142,0.006289308176100629,0.015957446808510637,,0.03546099290780142,0.12,0.14,0.08854166666666667,0.15151515151515152,0.012738853503184714,0.6666666666666666,0.1414141414141414,0.5476190476190477,0.6388888888888888,0.391304347826087,0.17845117845117844,0.41509433962264153,0.43137254901960786,0.22727272727272727,0.26262626262626265,0.4358974358974359,0.4533333333333333,0.14705882352941177,0.04040404040404041,0.3771043771043771,0.3392857142857143,0.3392857142857143,0.6052631578947368,0.043478260869565216,,0.16666666666666666,0.625,0.4583333333333333,0.5589225589225589,0.35514018691588783,0.47673676975945006,0.48001315789473675,0.4649318181818181,0.0392156862745098,0.05555555555555555,0.07096774193548387,0.1967741935483871,11.733526011560691,26.67016129032258,0.1853932584269663,3.0,1.0,4.0,,2.0,3.0,10.0,10.0,4.0,14.0,10.0,48.0,,7.0,3.0,,6.0,2.0,,0.2857142857142857,0.4166666666666667,,0.038461538461538464,,,0.25,0.25,0.6666666666666666,,0.17391304347826086,0.25,,0.43478260869565216,0.3,0.6666666666666666,0.041666666666666664,,0.45454545454545453,0.015873015873015872,,1.0,2.0,2.0,0.03333333333333333,,,,,True,,
1628412,1610612758,Frank Mason,Frank Mason,1628412,SAC,30698.0,512.0,4,962,978,164.0,235,118.0,1940,27.0,56.0,5.0,8.0,5.0,9.0,15.0,52.0,24.0,57.0,4.0,18.0,44.0,8.0,66.0,165.0,19.0,48.0,33.0,222.0,1012.0,9.0,20.0,3.0,27.0,11.0,31.0,9.0,6.0,37.0,36.0,96.0,30.0,8.0,2.0,42.0,18.0,10.0,52.0,31.0,83.0,19.0,23.0,17.0,12.0,197.0,8.0,14.0,34.0,25.0,,59.0,22.0,81.0,8.0,19.0,14.0,5.0,18.0,5.0,14.0,18.0,3.0,4.0,1.0,1.0,36.0,3.0,4.0,12.0,,41.0,3.0,,49.0,,,40.0,10.0,24.0,1.0,6.0,2.0,1.0,3.0,7.0,1.0,,37.0,164.0,2.0,1.0,0.2727272727272727,0.2903225806451613,0.5263157894736842,0.3958333333333333,0.41304347826086957,0.4,0.45,0.3548387096774194,0.44366197183098594,0.48,0.3875,0.4868421052631579,0.5,0.43023255813953487,0.22535211267605634,0.06060606060606061,0.07142857142857142,0.09615384615384616,23.978201634877383,0.5,,0.08771929824561403,0.04105571847507331,0.17616580310880828,0.050314465408805034,0.12343096234309624,0.044,0.045454545454545456,0.043478260869565216,0.034782608695652174,0.045454545454545456,0.07407407407407407,0.08333333333333333,0.08,0.10526315789473684,0.16083916083916083,0.22,0.07142857142857142,0.14285714285714285,0.26291079812206575,0.48214285714285715,0.5192307692307693,0.4074074074074074,0.24413145539906103,0.28846153846153844,0.3191489361702128,0.13333333333333333,0.2676056338028169,0.42105263157894735,0.42857142857142855,0.20833333333333334,0.018779342723004695,0.20657276995305165,0.4090909090909091,0.4090909090909091,0.5,0.32,0.625,0.225,0.5555555555555556,0.2,0.48826291079812206,0.42857142857142855,0.4746000000000001,0.5012236842105263,0.45986410256410254,0.10572687224669604,0.1340782122905028,0.12162162162162163,0.16666666666666666,9.922424242424242,26.347916666666663,0.1704781704781705,1.0,,,,1.0,2.0,5.0,3.0,2.0,5.0,3.0,27.0,,12.0,3.0,,,,,0.4,0.3333333333333333,,0.017543859649122806,,,0.25,0.25,1.0,0.2,,,,0.2,0.4,1.0,0.025,,0.375,,3.0,,1.0,1.0,,,1.0,,,True,,
