EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,FG2M,FG2A,FtPoints,Points,PtsUnassisted2s,DefThreePtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,ShootingFouls,Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Fg2Pct,EfgPct,TsPct,Usage,DefThreePtReboundPct,DefFGReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,ShortMidRangeFGM,ShortMidRangeFGA,Arc3FGA,FG3A,NonHeaveArc3FGA,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,FG3APct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Arc3Frequency,Avg3ptShotDistance,LongMidRangeFGM,LongMidRangeFGA,PtsAssisted2s,Assisted2sPct,NonPutbacksAssisted2sPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsPutbacks,OffThreePtRebounds,OffRebounds,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChancePointsPct,Loose Ball Fouls,on,PenaltyOffPoss,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,OpponentPoints,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,ThreePtAssists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,OffTwoPtRebounds,FTOffRebounds,DefTwoPtRebounds,FTDefRebounds,SelfOReb,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,BlockingFouls,Charge Fouls,Offensive Fouls,Charge Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,OffensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimPctAssisted,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ThreePtShootingFoulsDrawnPct,PenaltyPointsPct,PenaltyOffPossPct,SecondChanceCorner3FGM,BlockedCorner3,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Loose Ball Fouls Drawn,Defensive 3 Seconds Violations,3SecondViolations,3pt And 1 Free Throw Trips,Technical Free Throw Trips,Clear Path Fouls,HeaveMakes
1626192,1610612757,Pat Connaughton,Pat Connaughton,1626192,POR,224.0,4,15,8,7,4,1.0,15,1.0,1.0,1.0,1,1.0,3,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,11.11111111111111,0.25,0.25,0.25,1.0,1.0,1.0,1.0,0.7924,1.0,1.0,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627735,1610612757,Wade Baldwin IV,Wade Baldwin IV,1627735,POR,224.0,4,15,8,7,4,1.0,15,1.0,1.0,2.0,2,,4,4.0,,,,,,,,,,,,,1.0,0.6666666666666666,0.6666666666666666,33.333333333333336,,,,0.3333333333333333,1.0,1.0,0.6666666666666666,0.4432,,,5.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.3333333333333333,0.3333333333333333,1.0,1.0,0.3333333333333333,25.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627774,1610612757,Jake Layman,Jake Layman,1627774,POR,224.0,4,15,8,7,4,1.0,15,1.0,1.0,2.0,2,,4,2.0,2.0,2.0,2.0,,,,,,,,,,1.0,0.6666666666666666,0.6666666666666666,33.333333333333336,0.5,0.5,0.5,0.3333333333333333,1.0,1.0,0.6666666666666666,0.6022166666666667,,,9.15,,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.3333333333333333,,,,0.3333333333333333,26.7,1.0,1.0,2.0,0.5,0.5,0.3333333333333333,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627834,1610612757,Georgios Papagiannis,Georgios Papagiannis,1627834,POR,224.0,4,15,8,7,4,1.0,15,1.0,1.0,1.0,1,,2,2.0,,,1.0,2.0,2.0,,,,,,,,1.0,1.0,1.0,11.11111111111111,,,,1.0,1.0,1.0,1.0,0.782,,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,1.0,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628403,1610612757,Caleb Swanigan,Caleb Swanigan,1628403,POR,224.0,4,15,8,7,4,1.0,15,,,1.0,1,,2,,,,,,,,,1.0,,,,,1.0,1.0,1.0,11.11111111111111,,,,,,,,0.4359,,,21.9,,,,,,,,,,,,,,,,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626192,1610612757,Pat Connaughton,Pat Connaughton,1626192,POR,89035.0,1484,127,2971,2948,942,364.0,5919,61.0,103.0,90.0,179,36.0,438,54.0,48.0,124.0,160.0,21.0,15.0,6.0,66.0,119.0,42.0,43.0,5.0,17.0,0.5027932960893855,0.5167095115681234,0.5367647058823529,13.290017720023627,0.0943025540275049,0.0826271186440678,0.0686274509803921,0.2647814910025707,0.5922330097087378,0.6703296703296703,0.8046272493573264,0.526534536082474,0.044776119402985,0.0890052356020942,6.189944134078212,19.0,44.0,168.0,210.0,167.0,48.0,91.0,10.0,225.0,0.5398457583547558,0.1131105398457583,0.4318181818181818,0.5135135135135135,0.4318766066838046,25.591428571428576,10.0,32.0,126.0,0.7,0.7078651685393258,0.0822622107969151,0.3125,0.3225806451612903,0.5,5.0,13.0,8.0,18.0,46.0,2.0,20.0,36.0,0.4444444444444444,0.5375,0.5348837209302325,0.037243947858473,0.0246478873239436,0.0362811791383219,0.325,0.3846153846153846,0.1050228310502283,,False,834.0,13.0,23.0,10.0,42.0,3.0,3.0,14.0,64.0,9.0,19.0,21.0,44.0,74.0,3171.0,9.0,22.0,3.0,17.0,35.0,24.0,58.0,14.0,120.0,207.0,15.0,1.0,64.0,20.0,3.0,43.0,33.0,10.0,22.0,16.0,15.0,1.0,69.0,7.0,7.0,21.0,5.0,17.0,22.0,4.0,4.0,5.0,1.0,43.0,2.0,16.0,6.0,5.0,1.0,2.0,3.0,1.0,1.0,6.0,18.0,4.0,4.0,11.0,6.0,1.0,22.0,11.0,1.0,1.0,118.0,826.0,7.0,3.0,0.9324324324324323,0.3523809523809524,0.4090909090909091,0.4137931034482758,0.354066985645933,0.4857142857142857,0.5698924731182796,0.594059405940594,0.0142857142857142,0.1117318435754189,0.116504854368932,0.1590909090909091,0.03125,0.0238095238095238,0.0119047619047619,0.4883720930232558,0.0769230769230769,0.0151515151515151,0.0760749724366041,0.0169875424688561,0.018970189701897,0.0142348754448398,0.0171673819742489,0.0416666666666666,0.08,0.046979865771812,0.1042471042471042,0.1007371007371007,0.0353535353535353,0.5,0.7540983606557377,0.631578947368421,0.1079691516709511,0.238095238095238,0.2439024390243902,1.0,0.3809523809523809,0.3855421686746988,0.921875,0.4,0.075,0.475,0.4736842105263157,0.8888888888888888,0.2473118279569892,0.5652173913043478,0.1505376344086021,0.2142857142857142,0.4731182795698925,0.4772727272727273,0.3832335329341317,0.5526062500000001,0.5135217391304348,0.0047393364928909,0.273972602739726,0.280713564456412,,,,,,,,,,,
1627735,1610612757,Wade Baldwin IV,Wade Baldwin IV,1627735,POR,4604.0,77,-10,155,155,59,12.0,310,5.0,6.0,8.0,14,6.0,34,16.0,2.0,7.0,8.0,2.0,1.0,1.0,3.0,12.0,7.0,10.0,2.0,6.0,0.5714285714285714,0.7777777777777778,0.7727272727272727,15.294117647058824,0.0769230769230769,0.1076923076923077,0.2,0.3333333333333333,0.8333333333333334,0.8333333333333334,0.5555555555555556,0.5244500000000001,0.2727272727272727,0.3333333333333333,6.914285714285714,2.0,6.0,4.0,4.0,4.0,3.0,4.0,,9.0,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.4,0.2222222222222222,25.55,1.0,2.0,,,,0.1111111111111111,0.5,0.5,,,,,1.0,,,,1.0,,,,,0.0166666666666666,,,,,,False,36.0,2.0,2.0,,,,,,4.0,,,1.0,1.0,4.0,168.0,,,,3.0,5.0,1.0,1.0,1.0,10.0,12.0,,,4.0,1.0,,1.0,1.0,,2.0,1.0,1.0,,5.0,,,,,,4.0,1.0,,,2.0,4.0,,,2.0,,1.0,,1.0,,,,1.0,,,1.0,,,1.0,1.0,,,10.0,36.0,2.0,,1.0,1.0,,1.0,1.0,0.6,0.75,0.8333333333333334,,0.0714285714285714,,0.1666666666666666,,,,,,,0.1282051282051282,0.0256410256410256,,0.0555555555555555,,,0.1666666666666666,0.0666666666666666,0.1666666666666666,0.0476190476190476,,1.0,,,,,,,1.0,1.0,1.0,,,,,,0.3333333333333333,1.0,,,0.1666666666666666,1.0,1.0,0.3629,0.5527166666666666,,0.2941176470588235,0.232258064516129,,,,,,,,,,,
1627774,1610612757,Jake Layman,Jake Layman,1627774,POR,9395.0,157,-36,321,309,138,34.0,630,6.0,10.0,8.0,25,2.0,30,6.0,3.0,10.0,14.0,6.0,4.0,2.0,10.0,13.0,2.0,3.0,1.0,2.0,0.32,0.3181818181818182,0.3333333333333333,13.92757660167131,0.0566037735849056,0.0661764705882353,,0.2272727272727272,0.6,0.6666666666666666,0.6590909090909091,0.5136795454545454,0.0444444444444444,0.0769230769230769,8.808,1.0,9.0,14.0,19.0,14.0,4.0,10.0,2.0,26.0,0.4318181818181818,0.2045454545454545,0.1111111111111111,0.1111111111111111,0.3181818181818182,24.68421052631579,1.0,6.0,10.0,0.625,0.7142857142857143,0.1363636363636363,0.1666666666666666,0.1666666666666666,1.0,2.0,2.0,2.0,4.0,7.0,2.0,1.0,4.0,0.5,0.5833333333333334,0.5833333333333334,0.0192307692307692,0.0139860139860139,0.0238095238095238,0.3333333333333333,1.0,0.2333333333333333,,False,131.0,3.0,4.0,2.0,5.0,1.0,2.0,4.0,2.0,,1.0,,4.0,4.0,343.0,1.0,2.0,,5.0,11.0,2.0,8.0,,16.0,12.0,,,2.0,1.0,,6.0,4.0,2.0,1.0,1.0,1.0,2.0,6.0,1.0,,5.0,,3.0,,,2.0,,,5.0,,4.0,,,,,,,,,2.0,2.0,,2.0,,,4.0,2.0,,,16.0,131.0,1.0,,1.0,0.2105263157894736,0.5,0.25,0.2105263157894736,0.4545454545454545,0.4210526315789473,0.4210526315789473,,0.04,0.1,,,,,1.0,0.1,0.1538461538461538,0.072289156626506,0.0109890109890109,,,0.0357142857142857,,0.03125,0.1304347826086956,0.0714285714285714,0.0714285714285714,,0.5,0.6666666666666666,,0.1136363636363636,0.4,0.4,1.0,0.1428571428571428,0.1428571428571428,1.0,0.5,0.1666666666666666,0.1666666666666666,,,0.2105263157894736,0.75,0.2105263157894736,0.5,0.2105263157894736,,0.1428571428571428,0.5053300000000001,0.5243710526315789,,0.5333333333333333,0.4080996884735202,1.0,2.0,1.0,1.0,,,,,,,
1628380,1610612757,Zach Collins,Zach Collins,1628380,POR,62734.0,1046,16,2041,2030,587,240.0,4071,50.0,87.0,80.0,176,27.0,292,56.0,59.0,176.0,221.0,17.0,12.0,5.0,87.0,133.0,49.0,42.0,4.0,20.0,0.4545454545454545,0.458477508650519,0.474025974025974,15.837299870186069,0.1730205278592375,0.1621073961499493,0.1857142857142857,0.301038062283737,0.5747126436781609,0.6493506493506493,0.6920415224913494,0.5119616319444444,0.0655737704918032,0.1041666666666666,6.9,23.0,56.0,80.0,113.0,79.0,31.0,52.0,6.0,125.0,0.3910034602076124,0.1937716262975778,0.4107142857142857,0.46,0.2768166089965398,24.993805309734512,7.0,33.0,104.0,0.65,0.7536231884057971,0.1141868512110726,0.2121212121212121,0.21875,1.0,14.0,26.0,17.0,40.0,43.0,22.0,13.0,45.0,0.425,0.4347826086956521,0.4479166666666667,0.0360110803324099,0.045929018789144,0.03,0.5652173913043478,0.5384615384615384,0.1472602739726027,7.0,False,477.0,7.0,11.0,13.0,33.0,1.0,4.0,6.0,22.0,1.0,5.0,3.0,17.0,35.0,2239.0,2.0,6.0,3.0,15.0,28.0,7.0,23.0,4.0,55.0,102.0,3.0,1.0,22.0,17.0,,21.0,15.0,6.0,15.0,10.0,31.0,1.0,101.0,16.0,3.0,26.0,8.0,16.0,32.0,4.0,10.0,3.0,4.0,58.0,11.0,13.0,1.0,3.0,9.0,3.0,,1.0,,3.0,26.0,5.0,4.0,19.0,,7.0,31.0,12.0,1.0,,55.0,475.0,6.0,3.0,0.9714285714285714,0.3097345132743362,0.3333333333333333,0.3043478260869565,0.3125,0.5357142857142857,0.5,0.5,,0.096590909090909,0.1149425287356321,0.1071428571428571,0.0303030303030303,,,0.4482758620689655,0.25,0.0212765957446808,0.1563467492260062,0.0519262981574539,0.0755555555555555,0.0310880829015544,0.0446927374301676,0.0655737704918032,0.1196581196581196,0.1365853658536585,0.217391304347826,0.1697416974169741,0.02,0.3870967741935484,0.72,0.391304347826087,0.1141868512110726,0.3939393939393939,0.3939393939393939,0.9230769230769232,0.275,0.275,1.0,0.2857142857142857,0.0217391304347826,0.108695652173913,0.2,1.0,0.2156862745098039,0.6363636363636364,0.1176470588235294,0.6666666666666666,0.3333333333333333,0.1764705882352941,0.2784810126582278,0.5700058823529411,0.4850450980392158,,0.1883561643835616,0.2337089661930426,1.0,1.0,1.0,,8.0,1.0,,,,,
1628403,1610612757,Caleb Swanigan,Caleb Swanigan,1628403,POR,11136.0,186,-26,364,370,120,47.0,734,18.0,34.0,22.0,51,12.0,59,14.0,15.0,39.0,54.0,5.0,,5.0,18.0,36.0,15.0,18.0,4.0,10.0,0.4313725490196078,0.3983050847457627,0.4469696969696969,19.81132075471698,0.2112676056338028,0.2046783625730994,0.2857142857142857,0.576271186440678,0.5294117647058824,0.6,0.711864406779661,0.4924771186440678,0.1538461538461538,0.175438596491228,5.052941176470588,4.0,12.0,7.0,8.0,7.0,7.0,14.0,,35.0,0.135593220338983,0.2033898305084746,0.3333333333333333,0.3333333333333333,0.1186440677966101,24.925,,5.0,30.0,0.6818181818181818,0.8823529411764706,0.0847457627118644,,,,7.0,12.0,8.0,14.0,18.0,10.0,,15.0,0.5714285714285714,0.5714285714285714,0.6,,0.0760869565217391,,0.8571428571428571,0.5833333333333334,0.3050847457627119,8.0,False,94.0,7.0,9.0,,1.0,,,,1.0,,,,,1.0,386.0,,,2.0,8.0,13.0,,,3.0,19.0,3.0,,,1.0,4.0,,7.0,6.0,1.0,7.0,,14.0,1.0,20.0,4.0,1.0,7.0,,2.0,11.0,2.0,5.0,1.0,3.0,18.0,,5.0,1.0,1.0,3.0,,2.0,,,1.0,3.0,,,3.0,,,3.0,1.0,,,19.0,94.0,1.0,1.0,1.0,0.125,,,0.125,0.6153846153846154,0.6153846153846154,0.6333333333333333,,0.0784313725490196,0.1176470588235294,,,,,0.3888888888888889,0.3636363636363636,0.1,0.2,0.1138211382113821,0.1509433962264151,0.1025641025641025,0.064516129032258,,0.2,0.2258064516129032,0.1724137931034483,0.1929824561403508,0.032258064516129,0.3333333333333333,0.6666666666666666,0.75,0.0169491525423728,,,,0.1428571428571428,0.1428571428571428,1.0,0.2857142857142857,,,,,0.6923076923076923,0.7777777777777778,,,,,0.1428571428571428,0.5368461538461539,0.4975769230769231,,0.3220338983050847,0.2582417582417582,,,,,,1.0,1.0,,,,
