EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,Offensive Fouls Drawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,FtPoints,PtsPutbacks,Fg2aBlocked,Arc3Assists,OffThreePtRebounds,OffTwoPtRebounds,FTDefRebounds,OffRebounds,Steals,BadPassSteals,LostBallSteals,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,FG2APctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,BlocksRecoveredPct,ShortMidRangePctAssisted,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChanceArc3FGA,SecondChanceFG3A,ShortMidRangeAssists,SecondChanceArc3Frequency,DefensiveGoaltends,OffShortMidRangeReboundPct,OffCorner3ReboundPct,PenaltyFtPoints,Offensive Fouls,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,DefLongMidRangeReboundPct,PenaltyArc3FGM,AtRimPctBlocked,PenaltyArc3Accuracy,on,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFtPoints,HeaveAttempts,Fg3aBlocked,FTOffRebounds,SelfOReb,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,SecondChanceTurnovers,BlockingFouls,Charge Fouls,Clear Path Fouls,Loose Ball Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,OffFTReboundPct,OffLongMidRangeReboundPct,SelfORebPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,BlockingFoulsDrawn,BlockedLongMidRange,Defensive 3 Seconds Violations,Corner3PctBlocked,Technical Free Throw Trips,Blocked3s,BlockedArc3,BlockedCorner3,3SecondViolations,OffensiveGoaltends
1626780,1610612738,Jonathan Gibson,Jonathan Gibson,1626780,BOS,2396.0,40,-1,85,84,15.0,17.0,7.0,169,5.0,6.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,5.0,11.0,2.0,8.0,11.0,6.0,12.0,34.0,99,1.0,2.0,2.0,2.0,2.0,1.0,3.0,7.0,8.0,8.0,15.0,3.0,11.0,5.0,3.0,1.0,4.0,1.0,2.0,1.0,9.0,2.0,1.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,4.0,5.0,3.0,1.0,7.0,15.0,0.5,0.5,0.8333333333333334,0.5,0.3333333333333333,0.5,0.7272727272727273,0.5,1.0,0.7391304347826086,0.5,0.7,0.7391304347826086,0.5,0.7,0.5217391304347826,28.26086956521739,0.6666666666666666,0.05263157894736842,0.10526315789473684,0.07894736842105263,0.1,0.06666666666666667,0.25,0.2608695652173913,0.8333333333333334,0.8333333333333334,0.6,0.13043478260869565,0.3333333333333333,0.3333333333333333,0.08695652173913043,1.0,1.0,0.5,0.043478260869565216,1.0,1.0,1.0,0.4782608695652174,0.45454545454545453,0.45454545454545453,0.8,0.5,1.0,0.2,1.0,0.2,1.0,0.4,0.782608695652174,0.45454545454545453,0.5045847826086957,0.4336,0.49991,0.058823529411764705,0.20588235294117646,6.336363636363635,26.041666666666668,0.17647058823529413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627759,1610612738,Jaylen Brown,Jaylen Brown,1627759,BOS,201.0,3,-1,6,6,,,,12,,,,,,,,,,,,,,,1.0,1.0,,,,1.0,1.0,3.0,8,,,,,,,,,,,3.0,,1.0,1.0,,,,,,,,,,,,1.0,,,1.0,,1.0,,,,,,,,,,1.0,1.0,,1.0,,,,1.5,,,1.5,,,1.0,33.333333333333336,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,1.0,1.0,0.55875,,,,,,25.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628400,1610612738,Semi Ojeleye,Semi Ojeleye,1628400,BOS,2028.0,34,4,70,69,15.0,13.0,7.0,139,3.0,4.0,,,,1.0,,1.0,,,1.0,2.0,,,1.0,3.0,,3.0,5.0,2.0,5.0,12.0,81,,,,,1.0,,,,6.0,,3.0,3.0,3.0,1.0,,,,,,,,4.0,,4.0,4.0,,,,,,,,1.0,1.0,,,,15.0,1.0,1.0,0.5,0.4,,0.4,0.6,,,0.6,,,0.6,,,0.5,12.987012987012987,,,0.2857142857142857,0.13793103448275862,,0.2727272727272727,0.3333333333333333,0.4,0.75,0.75,1.0,0.1,,,,,,,0.2,0.5,0.5,1.0,0.3,0.3333333333333333,0.3333333333333333,,,,1.0,,,,,0.9,0.3333333333333333,0.501245,,0.533,,,2.58,25.479999999999997,0.21428571428571427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202328,1610612738,Greg Monroe,Greg Monroe,202328,BOS,1993.0,33,-10,69,68,8.0,6.0,6.0,137,4.0,4.0,2.0,2.0,,,1.0,6.0,2.0,2.0,,,,,,,,7.0,12.0,,,16.0,81,2.0,2.0,4.0,,,,,,6.0,8.0,,,,,5.0,4.0,9.0,,4.0,1.0,22.0,3.0,8.0,13.0,15.0,4.0,2.0,,2.0,,4.0,,2.0,2.0,3.0,,,8.0,0.42857142857142855,0.5,,,,,0.5833333333333334,1.0,,0.5833333333333334,1.0,,0.5714285714285714,1.0,,,24.324324324324326,1.0,0.5,0.2,0.3548387096774194,0.4444444444444444,0.23076923076923078,,0.3333333333333333,1.0,1.0,0.25,0.5,0.16666666666666666,0.25,0.16666666666666666,1.0,1.0,0.5,,,,,,,,,1.0,1.0,,,,,,0.3333333333333333,,0.4520083333333333,0.6693,,0.25,,6.683333333333333,,0.11594202898550725,2.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,4.0,2.0,3.0,1.0,2.0,3.0,2.0,0.16666666666666666,0.3333333333333333,0.6666666666666666,0.07142857142857142,0.0625,0.06666666666666667,0.25,0.07142857142857142,0.5714285714285714,0.6666666666666666,1.0,0.14285714285714285,0.14285714285714285,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203499,1610612738,Shane Larkin,Shane Larkin,203499,BOS,874.0,15,3,30,29,5.0,,2.0,59,,1.0,,,,1.0,,,,,,,,,,4.0,2.0,,1.0,,4.0,,34,,,,,1.0,,2.0,,,,,,4.0,,4.0,,4.0,,3.0,,8.0,1.0,,1.0,1.0,,,1.0,,,1.0,,,1.0,,,,5.0,,,,,,,,,,,,,,,,0.8,18.18181818181818,,,0.2,0.1,,,0.5,0.2,,,,,,,,,,,,,,,0.8,,,,,,0.3333333333333333,,,,0.6666666666666666,1.0,,0.5106499999999999,,0.5095833333333334,,,2.2,25.775,0.16666666666666666,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627824,1610612738,Guerschon Yabusele,Guerschon Yabusele,1627824,BOS,368.0,6,-5,15,15,,4.0,,30,1.0,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,2.0,18,,,,,,,,,2.0,,,,,,1.0,,1.0,,1.0,,2.0,1.0,,1.0,1.0,,,,,,,,1.0,1.0,,,,,1.0,1.0,,,,,1.0,,,1.0,,,1.0,,,,6.666666666666667,,,0.2,0.1111111111111111,,0.25,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.5268,,,,,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627846,1610612738,Abdel Nader,Abdel Nader,1627846,BOS,1293.0,22,7,47,46,8.0,14.0,6.0,93,1.0,3.0,1.0,1.0,,,1.0,3.0,,,,,,,,1.0,,2.0,6.0,,1.0,4.0,52,1.0,1.0,2.0,1.0,1.0,,,2.0,2.0,2.0,,,1.0,,,1.0,1.0,,,,3.0,1.0,2.0,3.0,5.0,,,,,,,,1.0,1.0,,,2.0,8.0,0.5,1.0,,,,,0.3333333333333333,1.0,1.0,0.2857142857142857,1.0,1.0,0.2857142857142857,1.0,1.0,0.14285714285714285,13.20754716981132,,0.18181818181818182,0.08333333333333333,0.13043478260869565,0.3333333333333333,0.1111111111111111,,0.42857142857142855,0.3333333333333333,0.3333333333333333,,0.42857142857142855,0.3333333333333333,0.3333333333333333,,,,,,,,,0.14285714285714285,,,,1.0,1.0,,,,,,0.5714285714285714,,0.5781,0.6705,0.3751,0.5,0.5,3.5333333333333328,26.1,0.1702127659574468,,2.0,,1.0,1.0,1.0,,2.0,,,,,,,,,,,,,,0.09090909090909091,0.1111111111111111,0.1,,,,,1.0,,,,,,,1.0,0.125,0.5,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628443,1610612738,Kadeem Allen,Kadeem Allen,1628443,BOS,1522.0,25,-4,55,55,10.0,17.0,5.0,110,4.0,4.0,1.0,1.0,2.0,2.0,,,,,,1.0,,,,1.0,,4.0,4.0,,2.0,12.0,65,1.0,1.0,2.0,2.0,2.0,,,6.0,2.0,6.0,,,1.0,,4.0,2.0,6.0,1.0,3.0,1.0,14.0,,2.0,2.0,3.0,2.0,1.0,1.0,1.0,,3.0,,1.0,2.0,3.0,,6.0,10.0,0.25,0.3333333333333333,,,,,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,0.75,1.0,1.0,0.3333333333333333,18.64406779661017,0.6666666666666666,0.14285714285714285,,0.07142857142857142,,,,0.6666666666666666,1.0,1.0,0.25,,,,,,,,0.16666666666666666,,,,0.16666666666666666,,,,1.0,1.0,1.0,1.0,,,,1.0,,0.624175,0.7708,0.5968,0.16666666666666666,0.5,1.525,24.5,0.18181818181818182,4.0,2.0,,1.0,,1.0,,1.0,1.0,1.0,,5.0,2.0,1.0,,1.0,1.0,1.0,,,,0.07692307692307693,,0.047619047619047616,0.3333333333333333,,,1.0,,0.2857142857142857,0.4,,,,,,,,2.0,1.0,1.0,1.0,1.0,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628444,1610612738,Jabari Bird,Jabari Bird,1628444,BOS,1177.0,20,-4,44,43,14.0,14.0,2.0,87,3.0,4.0,,,,1.0,,,,,,,,,1.0,2.0,1.0,3.0,4.0,1.0,2.0,9.0,54,,,,,1.0,1.0,1.0,3.0,6.0,,3.0,,2.0,1.0,2.0,,2.0,,1.0,,4.0,2.0,1.0,3.0,3.0,,,,,,,,,1.0,,,3.0,14.0,1.0,1.0,1.0,0.5,1.0,0.5,0.75,,,0.75,,0.75,0.75,,0.75,0.3333333333333333,13.043478260869565,,0.1111111111111111,0.2222222222222222,0.16666666666666666,,0.2857142857142857,,0.6666666666666666,0.75,1.0,1.0,,,,,,,,,,,,0.3333333333333333,0.5,0.5,1.0,,,0.5,,,,0.5,1.0,0.5,0.6332416666666667,,0.5662,,0.3333333333333333,1.0,26.35,0.3181818181818182,,,1.0,,,,,,,,,,,,,,,,0.25,,,,,,,,0.3333333333333333,,,,,,,1.0,,,,,,,,,,1.0,0.25,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203382,1610612738,Aron Baynes,Aron Baynes,203382,BOS,128.0,2,6,4,5,,,,9,2.0,2.0,,,,,,,1.0,1.0,,,,,,,,3.0,3.0,,,6.0,3,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,,,1.0,,,1.0,,,,60.0,,,,,,,,0.6666666666666666,1.0,1.0,1.0,,,,0.3333333333333333,1.0,1.0,1.0,,,,,,,,,,,,,,,,0.6666666666666666,,0.5312666666666667,,,,,5.666666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
