EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg3aBlocked,BlockingFoulsDrawn,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedLongMidRange,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,FG3APctBlocked,Corner3PctBlocked,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,Avg3ptShotDistance,HeaveAttempts,Technical Free Throw Trips,LongMidRangePctBlocked,Arc3PctBlocked,DefensiveGoaltends,BlockedCorner3,on,Clear Path Fouls
101162,1610612764,Marcin Gortat,Marcin Gortat,101162,WAS,124476.0,2075,107.0,4147,4141,890,961,445.0,8288,165.0,266.0,28.0,59.0,31.0,53.0,114.0,259.0,11.0,35.0,290.0,560.0,110.0,690.0,4450.0,40.0,87.0,19.0,99.0,42.0,90.0,35.0,119.0,438.0,142.0,64.0,53.0,92.0,59.0,151.0,46.0,13.0,47.0,15.0,30.0,361.0,62.0,116.0,3.0,178.0,218.0,46.0,442.0,181.0,623.0,11.0,40.0,28.0,12.0,37.0,9.0,26.0,61.0,1.0,11.0,1.0,9.0,98.0,10.0,21.0,80.0,3.0,175.0,2.0,13.0,28.0,185.0,21.0,27.0,7.0,163.0,17.0,74.0,18.0,61.0,41.0,20.0,61.0,44.0,2.0,7.0,2.0,119.0,883,20.0,14.0,0.7551724137931034,0.8488372093023255,0.5178571428571429,0.45977011494252873,0.4666666666666667,0.5178571428571429,0.45977011494252873,0.4666666666666667,0.5433070866141733,0.495,0.5,0.09464285714285714,0.14661654135338345,0.05405405405405406,15.694294940796555,0.37755102040816324,0.4842105263157895,0.03896103896103896,0.18616567036720752,0.09126671911880409,0.22938144329896906,0.09422492401215805,0.2033898305084746,0.09227579056505962,0.10335195530726257,0.08297872340425531,0.09029345372460497,0.08653846153846154,0.12318840579710146,0.1529126213592233,0.20853080568720378,0.19881305637982197,0.23902439024390243,0.19254658385093168,0.05092592592592592,0.7213114754098361,0.475,0.6203007518796992,0.7268722466960352,0.8121212121212121,0.4625,0.44015444015444016,0.46530612244897956,0.6666666666666666,0.0625,0.3142857142857143,0.3142857142857143,0.8181818181818182,0.6781609195402298,0.4745762711864407,0.07142857142857142,0.5888888888888889,0.5849056603773585,0.475,0.4894626785714286,0.5612646153846154,0.5139788888888888,0.11993517017828201,0.11993517017828201,0.14347826086956522,0.17246376811594202,6.000535714285713,0.21461297323366288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1626162,1610612764,Kelly Oubre Jr.,Kelly Oubre Jr.,1626162,WAS,40263.0,671,-63.0,1394,1396,464,453,151.0,2790,24.0,45.0,4.0,8.0,7.0,11.0,6.0,21.0,5.0,21.0,35.0,87.0,41.0,231.0,1503.0,5.0,13.0,9.0,34.0,9.0,24.0,15.0,72.0,46.0,24.0,8.0,12.0,17.0,12.0,29.0,10.0,2.0,7.0,4.0,6.0,70.0,2.0,12.0,,38.0,43.0,4.0,85.0,14.0,99.0,1.0,26.0,14.0,12.0,13.0,2.0,7.0,11.0,1.0,6.0,1.0,2.0,24.0,4.0,12.0,26.0,3.0,66.0,,,3.0,43.0,1.0,2.0,2.0,53.0,2.0,21.0,6.0,12.0,7.0,4.0,13.0,9.0,,1.0,,72.0,463,11.0,6.0,0.6571428571428571,0.7419354838709677,0.40229885057471265,0.38461538461538464,0.375,0.48717948717948717,0.3787878787878788,0.4596774193548387,0.525,0.4473684210526316,0.5070422535211268,0.13793103448275862,0.2,0.14285714285714285,15.591054313099042,0.5416666666666666,0.08888888888888889,,0.11082474226804123,0.028639618138424822,0.15767634854771784,0.008097165991902834,0.1287758346581876,0.021021021021021023,0.030534351145038167,0.03546099290780142,0.02040816326530612,,0.03773584905660377,0.11643835616438356,0.10852713178294573,0.10619469026548672,0.16145833333333334,0.14285714285714285,0.009433962264150943,0.6923076923076923,0.23076923076923078,0.5333333333333333,0.6666666666666666,0.625,0.1076923076923077,0.2857142857142857,0.3333333333333333,0.6666666666666666,0.1076923076923077,0.23809523809523808,0.23809523809523808,0.8,0.24242424242424243,0.5,,0.1774193548387097,0.6363636363636364,0.7846153846153846,0.5419930769230769,0.5688431818181818,0.5204233870967742,0.102803738317757,0.19811320754716982,0.1471861471861472,0.3116883116883117,7.0954022988505745,0.3328550932568149,15.0,40.0,1.0,4.0,3.0,12.0,25.0,68.0,4.0,16.0,10.0,26.0,40.0,108.0,5.0,20.0,13.0,38.0,114.0,6.0,68.0,25.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.95,0.37037037037037035,0.25,0.34210526315789475,0.37037037037037035,0.5538461538461539,0.009259259259259259,0.025,0.20512820512820512,0.375,0.38461538461538464,1.0,0.3487179487179487,0.36764705882352944,0.36764705882352944,0.92,0.12121212121212122,0.25,1.0,0.48484848484848486,0.25,1.0,0.1935483870967742,0.25,0.41935483870967744,0.38461538461538464,0.36764705882352944,0.009259259259259259,25.047222222222224,,,,,,,True,
1626191,1610612764,Chris McCullough,Chris McCullough,1626191,WAS,33.0,1,,2,1,2,1,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
203107,1610612764,Tomas Satoransky,Tomas Satoransky,203107,WAS,46378.0,773,75.0,1525,1520,321,371,172.0,3045,39.0,54.0,7.0,11.0,8.0,13.0,25.0,53.0,12.0,25.0,76.0,132.0,31.0,270.0,1638.0,12.0,19.0,4.0,37.0,13.0,26.0,15.0,59.0,86.0,66.0,2.0,8.0,95.0,38.0,133.0,28.0,10.0,41.0,29.0,25.0,304.0,10.0,22.0,,31.0,37.0,2.0,70.0,32.0,102.0,8.0,28.0,21.0,7.0,31.0,6.0,21.0,16.0,4.0,10.0,,2.0,47.0,3.0,6.0,23.0,1.0,61.0,3.0,1.0,,42.0,2.0,3.0,4.0,38.0,2.0,11.0,9.0,8.0,6.0,2.0,8.0,6.0,1.0,,1.0,59.0,316,2.0,8.0,0.5657894736842105,0.5733333333333334,0.5757575757575758,0.631578947368421,0.5,0.6424731182795699,0.6346153846153846,0.5641025641025641,0.6617647058823529,0.6607142857142857,0.6020408163265306,0.06060606060606061,0.07407407407407407,0.07547169811320754,14.669783752191702,0.6595744680851063,0.058823529411764705,,0.0883054892601432,0.04932735426008968,0.10801393728222997,0.04329004329004329,0.09631728045325778,0.047267355982274745,0.032520325203252036,0.06629834254143646,0.04225352112676056,0.04519774011299435,0.037037037037037035,0.09027777777777778,0.0658682634730539,0.12037037037037036,0.10833333333333334,0.10638297872340426,0.11764705882352941,0.75,0.2903225806451613,0.7222222222222222,0.78,0.6666666666666666,0.2849462365591398,0.4716981132075472,0.5102040816326531,0.48,0.13440860215053763,0.48,0.48,0.4166666666666667,0.4230769230769231,0.6363636363636364,0.7142857142857143,0.3333333333333333,0.6153846153846154,0.5806451612903226,0.5162092391304348,0.5446605263157895,0.5018189189189188,0.05641025641025641,0.07801418439716312,0.13703703703703704,0.21851851851851853,7.35,0.21049180327868852,13.0,23.0,1.0,2.0,2.0,4.0,16.0,31.0,2.0,5.0,4.0,9.0,29.0,54.0,3.0,7.0,6.0,13.0,87.0,,30.0,16.0,1.0,,,,,,,1.0,0.5370370370370371,0.42857142857142855,0.46153846153846156,0.5471698113207547,0.2903225806451613,0.018518518518518517,0.043478260869565216,0.12365591397849462,0.5652173913043478,0.5909090909090909,1.0,0.16666666666666666,0.5161290322580645,0.5161290322580645,1.0,0.07692307692307693,0.5,1.0,0.19230769230769232,0.4,1.0,0.10256410256410256,0.5,0.23076923076923078,0.4444444444444444,0.5333333333333333,,25.62777777777778,1.0,,,,,,True,
204025,1610612764,Tim Frazier,Tim Frazier,204025,WAS,17187.0,286,-16.0,556,561,108,134,52.0,1117,9.0,12.0,1.0,1.0,1.0,3.0,8.0,14.0,4.0,14.0,21.0,40.0,5.0,65.0,600.0,1.0,1.0,,8.0,4.0,7.0,3.0,17.0,20.0,22.0,2.0,5.0,27.0,25.0,52.0,20.0,5.0,8.0,6.0,13.0,129.0,1.0,3.0,,20.0,15.0,1.0,36.0,4.0,40.0,,12.0,8.0,4.0,10.0,3.0,9.0,6.0,2.0,1.0,,1.0,16.0,,4.0,13.0,4.0,26.0,,,,14.0,2.0,1.0,1.0,7.0,1.0,3.0,1.0,1.0,,1.0,1.0,1.0,,,,17.0,108,3.0,1.0,0.47619047619047616,0.5,0.525,1.0,0.5714285714285714,0.5263157894736842,1.3333333333333333,0.5833333333333334,0.5416666666666666,1.3333333333333333,0.6071428571428571,0.125,0.16666666666666666,0.21428571428571427,12.37785016286645,0.625,0.05263157894736842,,0.11278195488721804,0.015873015873015872,0.17857142857142858,0.012048192771084338,0.14285714285714285,0.014705882352941176,0.021739130434782608,0.012987012987012988,0.015151515151515152,0.015151515151515152,,0.19047619047619047,0.07017543859649122,0.08823529411764706,0.22093023255813954,0.038461538461538464,,1.0,0.21052631578947367,0.75,0.9,0.6666666666666666,0.24561403508771928,0.5714285714285714,0.7272727272727273,0.25,0.24561403508771928,0.2857142857142857,0.2857142857142857,0.5,0.3333333333333333,1.0,,0.25,0.3333333333333333,0.5087719298245614,0.48742631578947376,0.6028833333333333,0.4296291666666667,0.05084745762711865,0.07142857142857142,0.12307692307692308,0.26153846153846155,10.430000000000001,0.19424460431654678,,2.0,,,,1.0,6.0,15.0,2.0,2.0,2.0,4.0,6.0,17.0,2.0,2.0,2.0,5.0,9.0,9.0,15.0,6.0,,,,,,,,0.5,0.35294117647058826,1.0,0.4,0.35294117647058826,0.2982456140350877,,,0.03508771929824561,,,,0.2631578947368421,0.4,0.4,0.5,,,,0.6666666666666666,1.0,1.0,0.08333333333333333,,0.3333333333333333,0.5,0.4,,26.24705882352941,,,,,,,True,
1628421,1610612764,Devin Robinson,Devin Robinson,1628421,WAS,263.0,4,,9,9,7,6,2.0,18,,,,,,,,,,,,,,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7777777777777778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
201975,1610612764,Jodie Meeks,Jodie Meeks,201975,WAS,6292.0,105,-26.0,220,217,108,86,29.0,437,4.0,8.0,1.0,2.0,1.0,2.0,2.0,5.0,1.0,6.0,7.0,19.0,7.0,33.0,244.0,1.0,2.0,1.0,6.0,2.0,5.0,5.0,21.0,10.0,4.0,2.0,3.0,2.0,2.0,4.0,1.0,1.0,,2.0,,10.0,1.0,2.0,,2.0,9.0,,11.0,3.0,14.0,1.0,4.0,4.0,,1.0,,,,,1.0,,,1.0,1.0,,2.0,,8.0,,,,4.0,,,1.0,10.0,,,3.0,,,,,,,,,21.0,108,2.0,2.0,0.7142857142857143,0.8333333333333334,0.3684210526315789,0.5,0.4,0.35135135135135137,0.35714285714285715,0.5,0.3902439024390244,0.375,0.5263157894736842,0.15789473684210525,,0.4,16.73306772908367,1.0,,,0.17307692307692307,0.027777777777777776,0.06451612903225806,0.021739130434782608,0.13253012048192772,0.025423728813559324,0.05263157894736842,0.037037037037037035,,0.023255813953488372,,0.1111111111111111,0.22727272727272727,0.16666666666666666,0.08,,0.047619047619047616,,0.21621621621621623,0.5,0.5,0.5,0.13513513513513514,0.4,0.6666666666666666,1.0,0.16216216216216217,0.16666666666666666,0.2,1.0,0.2857142857142857,0.5,,0.125,0.5,0.7027027027027027,0.48664729729729717,0.39075000000000004,0.49739687499999996,0.02631578947368421,,0.18181818181818182,0.6363636363636364,9.526315789473683,0.4909090909090909,1.0,3.0,,2.0,1.0,3.0,3.0,15.0,1.0,3.0,3.0,8.0,4.0,18.0,1.0,5.0,4.0,11.0,12.0,,15.0,3.0,1.0,,,1.0,,,,1.0,0.2222222222222222,0.2,0.36363636363636365,0.2222222222222222,0.4864864864864865,0.05555555555555555,,0.08108108108108109,0.3333333333333333,0.3333333333333333,1.0,0.40540540540540543,0.2,0.21428571428571427,1.0,0.2857142857142857,,,0.42857142857142855,0.3333333333333333,1.0,0.1875,0.3333333333333333,0.5,0.375,0.2,0.05263157894736842,25.15,,1.0,0.16666666666666666,0.06666666666666667,,,True,
201160,1610612764,Jason Smith,Jason Smith,201160,WAS,1723.0,29,-14.0,61,58,14,15,11.0,119,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,3.0,2.0,4.0,4.0,8.0,72.0,1.0,3.0,2.0,4.0,1.0,3.0,,2.0,4.0,,,,1.0,,1.0,,,1.0,,,2.0,1.0,1.0,1.0,,1.0,,1.0,3.0,4.0,,,,,,,,,,,,,,,,5.0,,8.0,,1.0,,2.0,,,,4.0,,1.0,1.0,,,,,,,,,2.0,14,2.0,,1.0,1.0,0.5,0.3333333333333333,0.3333333333333333,0.18181818181818182,0.3333333333333333,0.25,0.3076923076923077,0.5,0.25,,,,17.56756756756757,,,0.5,0.09090909090909091,0.04,,0.07692307692307693,0.047619047619047616,0.05263157894736842,,,0.06666666666666667,0.1111111111111111,,,,0.25,,,,,0.09090909090909091,1.0,1.0,1.0,,,,,0.2727272727272727,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,1.0,1.0,0.25,1.0,0.7272727272727273,0.5303,0.48733333333333334,0.5129125,0.08333333333333333,0.2,0.5,0.25,13.7,0.22950819672131148,,3.0,,,,1.0,,4.0,,,,,,7.0,,,,1.0,,,4.0,,1.0,,,,,,,,,,,,0.6363636363636364,0.14285714285714285,,0.2727272727272727,,,,0.36363636363636365,,,,,,,,,,0.25,,,,,,24.85714285714286,,,,0.25,,,True,
202322,1610612764,John Wall,John Wall,202322,WAS,61668.0,1028,105.0,2098,2089,469,482,218.0,4187,105.0,172.0,5.0,6.0,28.0,44.0,13.0,52.0,36.0,147.0,154.0,371.0,116.0,562.0,2228.0,12.0,25.0,3.0,54.0,35.0,92.0,48.0,151.0,32.0,276.0,,38.0,186.0,108.0,294.0,87.0,21.0,112.0,38.0,36.0,696.0,2.0,11.0,1.0,46.0,43.0,,89.0,14.0,103.0,3.0,42.0,23.0,19.0,75.0,20.0,51.0,31.0,5.0,24.0,,,106.0,4.0,23.0,24.0,,55.0,4.0,2.0,2.0,131.0,2.0,1.0,4.0,157.0,22.0,74.0,15.0,29.0,24.0,5.0,29.0,19.0,,,,149.0,467,6.0,12.0,0.1038961038961039,0.1038961038961039,0.41509433962264153,0.48,0.3804347826086957,0.4468937875751503,0.51,0.40551181102362205,0.49646643109540634,0.54,0.483974358974359,0.10242587601078167,0.11046511627906977,0.19230769230769232,28.65671641791045,0.7075471698113207,,0.022222222222222223,0.06913183279742766,0.01746031746031746,0.11979166666666667,0.005847953216374269,0.08846918489065607,0.013374485596707819,0.02185792349726776,0.019230769230769232,0.012552301255230125,0.007326007326007326,,0.04932735426008968,0.07960199004975124,0.08080808080808081,0.10810810810810811,0.1590909090909091,0.011811023622047244,0.6551724137931034,0.34468937875751504,0.6104651162790697,0.6862745098039216,0.12380952380952381,0.10420841683366733,0.25,0.30952380952380953,0.07692307692307693,0.29458917835671344,0.24489795918367346,0.2608695652173913,0.05555555555555555,0.12,0.8333333333333334,0.2,0.3464566929133858,0.6363636363636364,0.6012024048096193,0.5152493975903615,0.518180357142857,0.4882736220472441,0.13430127041742287,0.17494089834515367,0.09608540925266904,0.26868327402135234,9.07789757412399,0.22354623450905625,6.0,8.0,,1.0,1.0,1.0,40.0,120.0,9.0,24.0,10.0,34.0,46.0,128.0,9.0,25.0,11.0,35.0,90.0,48.0,120.0,40.0,1.0,5.0,,,,,,0.6521739130434783,0.359375,0.36,0.3142857142857143,0.359375,0.2565130260521042,0.0078125,,0.01603206412825651,0.75,0.75,1.0,0.24048096192384769,0.3333333333333333,0.33613445378151263,0.6,0.02,,,0.48,0.375,0.5555555555555556,0.007874015748031496,1.0,0.2677165354330709,0.29411764705882354,0.3333333333333333,,26.0796875,,1.0,0.061224489795918366,0.008333333333333333,1.0,,True,
203078,1610612764,Bradley Beal,Bradley Beal,203078,WAS,119898.0,1998,129.0,3980,3973,824,898,427.0,7953,162.0,237.0,14.0,20.0,46.0,71.0,51.0,145.0,93.0,230.0,306.0,612.0,167.0,1196.0,4261.0,23.0,40.0,11.0,87.0,79.0,166.0,71.0,298.0,240.0,372.0,10.0,33.0,139.0,73.0,212.0,46.0,27.0,72.0,44.0,23.0,497.0,16.0,25.0,,72.0,117.0,5.0,194.0,41.0,235.0,11.0,66.0,41.0,25.0,104.0,16.0,67.0,44.0,15.0,37.0,2.0,4.0,148.0,9.0,25.0,54.0,3.0,98.0,2.0,2.0,3.0,177.0,,1.0,8.0,207.0,27.0,69.0,26.0,24.0,10.0,13.0,26.0,15.0,,,,294.0,817,9.0,23.0,0.39215686274509803,0.39867109634551495,0.5,0.575,0.4759036144578313,0.5282340862422998,0.5352112676056338,0.4613821138211382,0.5616045845272206,0.56,0.5267857142857143,0.05392156862745098,0.05485232067510549,0.09655172413793103,26.748878923766814,0.7027027027027027,0.056179775280898875,,0.10299295774647887,0.02042483660130719,0.0963855421686747,0.0256,0.10037174721189591,0.022174148188209845,0.023255813953488372,0.021834061135371178,0.016587677725118485,0.026530612244897958,0.022222222222222223,0.09022556390977443,0.0857843137254902,0.1398176291793313,0.10810810810810811,0.05161290322580645,0.022774327122153208,0.5769230769230769,0.2433264887063655,0.6835443037974683,0.7232142857142857,0.3950617283950617,0.14887063655030802,0.35172413793103446,0.3893129770992366,0.39215686274509803,0.23613963039014374,0.4043478260869565,0.41517857142857145,0.3870967741935484,0.28169014084507044,0.7,0.35714285714285715,0.2886178861788618,0.647887323943662,0.6149897330595483,0.49911090534979424,0.5288347826086957,0.4760520491803279,0.07345739471106758,0.10550458715596331,0.07274247491638795,0.2491638795986622,9.750653594771244,0.207035175879397,14.0,38.0,1.0,5.0,2.0,7.0,125.0,324.0,9.0,26.0,21.0,73.0,139.0,362.0,10.0,31.0,23.0,80.0,345.0,72.0,322.0,125.0,5.0,4.0,1.0,6.0,2.0,1.0,1.0,0.8273381294964028,0.3839779005524862,0.3225806451612903,0.2875,0.3861111111111111,0.37166324435318276,0.013812154696132596,0.02631578947368421,0.039014373716632446,0.3684210526315789,0.3783783783783784,0.9285714285714286,0.3326488706365503,0.38580246913580246,0.390625,0.816,0.07042253521126761,0.2,1.0,0.36619718309859156,0.34615384615384615,1.0,0.028455284552845527,0.2857142857142857,0.2967479674796748,0.2876712328767123,0.38819875776397517,0.01634877384196185,25.740883977900555,2.0,29.0,0.02608695652173913,0.012345679012345678,,1.0,True,
