EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,OpponentPoints,TwoPtAssists,Assists,AtRimAssists,AssistPoints,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,Blocked2s,BlockedLongMidRange,Blocks,RecoveredBlocks,PenaltyOffPossExcludingTakeFouls,Usage,LiveBallTurnoverPct,BlocksRecoveredPct,PenaltyOffPossPct,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Corner3Assists,LongMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,BadPassTurnovers,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,BlockedAtRim,BlockedShortMidRange,DefensiveGoaltends,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,SecondChanceArc3FGM,PenaltyArc3FGM,SecondChanceFG3M,Arc3Assists,Travels,Defensive 3 Seconds Violations,SecondChanceFg3Pct,ShortMidRangePctBlocked,OffLongMidRangeReboundPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,SecondChanceCorner3FGM,PtsUnassisted3s,Fg3aBlocked,ShortMidRangeAssists,StepOutOfBoundsTurnovers,Charge Fouls Drawn,Technical Free Throw Trips,Blocked3s,BlockedArc3,FG3APctBlocked,Corner3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Charge Fouls,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,BlockingFouls,BlockedCorner3,BlockingFoulsDrawn,OffensiveGoaltends,3SecondViolations,LongMidRangePctBlocked,3pt And 1 Free Throw Trips,on,Clear Path Fouls,Arc3PctBlocked
1627763,1610612749,Malcolm Brogdon,Malcolm Brogdon,1627763,MIL,6100.0,102,-25.0,189,188,15.0,47.0,12.0,377,225,13.0,17.0,6.0,38.0,2.0,2.0,2.0,,4.0,,,,,,14.0,26.5,0.5,,0.07936507936507936,15.0,23.0,,1.0,2.0,2.0,2.0,7.0,3.0,4.0,,1.0,,,,5.0,11.0,2.0,,20.0,34.0,5.0,12.0,6.0,61.0,1.0,2.0,2.0,,2.0,2.0,2.0,,,1.0,5.0,18.0,22.0,15.0,,,11.0,5.0,2.0,4.0,1.0,6.0,,2.0,,2.0,5.0,2.0,9.0,2.0,11.0,1.0,5.0,3.0,2.0,2.0,,,3.0,9.0,,,8.0,,,8.0,2.0,5.0,,,,,5.0,3.0,,0.45,0.45,1.0,0.4166666666666667,,0.4166666666666667,0.5882352941176471,0.5,1.0,0.5978260869565217,0.25,1.0,0.6224489795918368,0.25,1.25,0.2608695652173913,0.058823529411764705,0.043478260869565216,0.5,,0.12195121951219512,0.0392156862745098,0.07142857142857142,,0.10144927536231885,0.024691358024691357,0.05263157894736842,,,,0.16666666666666666,0.07692307692307693,0.125,0.047619047619047616,0.14285714285714285,0.05263157894736842,0.5,0.6521739130434783,0.6818181818181818,0.5333333333333333,0.15217391304347827,0.2857142857142857,0.3333333333333333,,0.08695652173913043,0.75,0.75,0.3333333333333333,0.021739130434782608,,,,0.2391304347826087,0.45454545454545453,0.45454545454545453,1.0,0.25,,,,0.5,1.0,1.0,,,,0.7608695652173914,0.45454545454545453,0.5118434782608694,0.45748749999999994,0.59135,0.10204081632653061,0.13513513513513514,0.03278688524590164,0.08196721311475409,5.514705882352942,25.808333333333337,,,,3.0,,,,0.14285714285714285,0.05263157894736842,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,True,,
202732,1610612749,DeAndre Liggins,DeAndre Liggins,202732,MIL,2755.0,46,-12.0,87,85,13.0,31.0,3.0,172,98,3.0,4.0,2.0,9.0,,,,,,,,,,,12.0,7.692307692307692,,,0.14942528735632185,,2.0,,,,,,1.0,,1.0,,1.0,,,,1.0,2.0,,,,4.0,1.0,3.0,,3.0,,,,,,,,,,,,,,3.0,,,2.0,1.0,,1.0,,1.0,,,,2.0,2.0,1.0,5.0,,5.0,,2.0,1.0,1.0,,,,3.0,5.0,,,,,,,,,,,,,,,,,,1.0,0.3333333333333333,,0.3333333333333333,,,,0.21428571428571427,,,0.21428571428571427,,,0.42857142857142855,,,0.3333333333333333,,0.1111111111111111,,0.18181818181818182,,0.13793103448275862,,,,,,,0.14285714285714285,0.125,0.14285714285714285,0.25,,0.2857142857142857,,,,0.14285714285714285,,,,0.14285714285714285,,,,0.14285714285714285,,,,0.2857142857142857,0.5,0.5,1.0,,,,,,,,,,,0.7142857142857143,0.5,0.45225714285714286,,,,,,,8.375,24.333333333333332,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
202339,1610612749,Eric Bledsoe,Eric Bledsoe,202339,MIL,17796.0,297,99.0,607,602,229.0,193.0,59.0,1209,630,30.0,48.0,23.0,114.0,15.0,5.0,11.0,3.0,26.0,8.0,1.0,,2.0,2.0,223.0,26.229508196721312,0.5769230769230769,1.0,0.3772652388797364,35.0,46.0,1.0,1.0,14.0,17.0,9.0,19.0,9.0,21.0,2.0,5.0,2.0,,,16.0,34.0,1.0,15.0,53.0,86.0,18.0,39.0,53.0,213.0,3.0,3.0,3.0,2.0,11.0,17.0,28.0,8.0,15.0,29.0,87.0,36.0,70.0,27.0,2.0,1.0,33.0,16.0,3.0,18.0,7.0,4.0,1.0,8.0,,15.0,21.0,1.0,37.0,9.0,46.0,5.0,18.0,10.0,8.0,12.0,1.0,1.0,4.0,21.0,,1.0,52.0,,1.0,61.0,7.0,21.0,10.0,,1.0,,83.0,5.0,7.0,0.33962264150943394,0.34615384615384615,0.5,0.46153846153846156,0.5333333333333333,0.47368421052631576,0.6162790697674418,1.0,0.6071428571428571,0.64,0.75,0.6744186046511628,0.7052980132450332,0.7857142857142857,0.7631578947368421,0.312,0.03488372093023256,0.021739130434782608,0.058823529411764705,,0.1206896551724138,0.05333333333333334,0.16666666666666666,0.011764705882352941,0.13636363636363635,0.03829787234042553,0.02,0.06,0.017543859649122806,,0.1,0.1111111111111111,0.175,0.16923076923076924,0.16,0.10204081632653061,0.368,0.7608695652173914,0.7777777777777778,0.34285714285714286,0.152,0.47368421052631576,0.5294117647058824,0.2222222222222222,0.168,0.42857142857142855,0.42857142857142855,0.4444444444444444,0.04,0.4,0.4,1.0,0.272,0.47058823529411764,0.47058823529411764,0.4375,0.16666666666666666,1.0,,0.3333333333333333,0.16666666666666666,0.3953488372093023,0.8235294117647058,,,0.3488372093023256,0.68,0.48484848484848486,0.5150258064516129,0.5902833333333334,0.5137690476190476,0.16312056737588654,0.21,0.051643192488262914,0.4084507042253521,6.9651162790697665,26.071794871794864,,8.0,1.0,11.0,2.0,1.0,0.3333333333333333,0.10526315789473684,0.08,,,0.5333333333333333,1.0,27.0,,3.0,,1.0,,1.0,,,,0.5,1.0,2.0,2.0,0.04878048780487805,1.0,1.0,,,,,,True,,
203507,1610612749,Giannis Antetokounmpo,Giannis Antetokounmpo,203507,MIL,31633.0,527,-7.0,1054,1058,266.0,272.0,114.0,2112,1149,46.0,88.0,34.0,218.0,34.0,9.0,26.0,18.0,60.0,18.0,23.0,,23.0,13.0,261.0,32.82571912013536,0.5666666666666667,0.5652173913043478,0.2523719165085389,92.0,123.0,17.0,20.0,21.0,28.0,16.0,56.0,21.0,67.0,2.0,4.0,1.0,,1.0,9.0,25.0,,11.0,129.0,246.0,11.0,29.0,87.0,378.0,18.0,24.0,1.0,9.0,45.0,28.0,54.0,3.0,12.0,28.0,93.0,108.0,150.0,27.0,26.0,,25.0,9.0,26.0,42.0,16.0,7.0,6.0,16.0,,43.0,60.0,12.0,115.0,22.0,137.0,3.0,19.0,19.0,,16.0,4.0,2.0,17.0,44.0,,1.0,106.0,4.0,,120.0,14.0,58.0,9.0,19.0,4.0,2.0,92.0,2.0,6.0,0.4186046511627907,0.46551724137931033,0.8181818181818182,0.3793103448275862,0.25,0.3793103448275862,0.524390243902439,0.75,0.5185185185185185,0.5290909090909091,0.72,0.49242424242424243,0.5762195121951219,0.7758620689655172,0.5535714285714286,0.10545454545454545,0.10569105691056911,0.12195121951219512,0.42857142857142855,,0.20477815699658702,0.053156146179401995,0.22994652406417113,0.03508771929824561,0.21458333333333332,0.046610169491525424,0.0761904761904762,0.06741573033707865,0.024193548387096774,0.06382978723404255,0.125,0.27380952380952384,0.273972602739726,0.21739130434782608,0.2653061224489796,0.02857142857142857,0.44727272727272727,0.7479674796747967,0.8518518518518519,0.5108695652173914,0.20363636363636364,0.2857142857142857,0.3333333333333333,0.25,0.24363636363636362,0.31343283582089554,0.328125,0.14285714285714285,0.014545454545454545,0.5,0.5,1.0,0.09090909090909091,0.36,0.36,0.7777777777777778,0.8,0.85,0.11764705882352941,0.04,,0.42424242424242425,0.75,0.015151515151515152,,0.16666666666666666,0.5527272727272727,0.36,0.5041567272727272,0.6124416666666667,0.5015787878787878,0.18181818181818182,0.2,0.11904761904761904,0.24603174603174602,7.715040650406505,25.896551724137932,,3.0,,26.0,1.0,3.0,,0.14285714285714285,0.018691588785046728,,,0.2727272727272727,,6.0,,5.0,,,,,,,,,,4.0,,,,,4.0,2.0,2.0,0.04477611940298507,,True,,
203114,1610612749,Khris Middleton,Khris Middleton,203114,MIL,25492.0,425,51.0,870,847,298.0,282.0,84.0,1717,916,28.0,47.0,19.0,113.0,20.0,2.0,11.0,6.0,31.0,13.0,5.0,,6.0,4.0,294.0,25.806451612903228,0.6451612903225806,0.6666666666666666,0.3425287356321839,16.0,24.0,4.0,6.0,3.0,5.0,22.0,41.0,23.0,58.0,4.0,12.0,,2.0,5.0,19.0,51.0,5.0,14.0,61.0,123.0,23.0,63.0,63.0,254.0,4.0,8.0,5.0,5.0,16.0,15.0,38.0,6.0,19.0,27.0,75.0,52.0,70.0,63.0,4.0,,51.0,19.0,6.0,19.0,6.0,7.0,2.0,5.0,,25.0,26.0,4.0,55.0,7.0,62.0,1.0,17.0,10.0,7.0,14.0,1.0,2.0,16.0,38.0,1.0,,51.0,2.0,1.0,71.0,3.0,25.0,7.0,4.0,1.0,,73.0,6.0,5.0,0.4262295081967213,0.4406779661016949,0.9130434782608695,0.36507936507936506,0.3157894736842105,0.36507936507936506,0.4959349593495935,0.5,0.39473684210526316,0.5134408602150538,0.4230769230769231,0.42105263157894735,0.5806451612903226,0.5,0.5208333333333334,0.3387096774193548,0.04878048780487805,0.16666666666666666,0.19047619047619047,,0.12560386473429952,0.02109704641350211,0.18382352941176472,0.01282051282051282,0.14868804664723032,0.017811704834605598,0.011904761904761904,0.043478260869565216,0.018867924528301886,,0.07954545454545454,0.171875,0.14545454545454545,0.19387755102040816,0.15789473684210525,0.010526315789473684,0.12903225806451613,0.6666666666666666,0.8,0.5,0.22043010752688172,0.5365853658536586,0.5641025641025641,0.36363636363636365,0.3118279569892473,0.39655172413793105,0.39655172413793105,0.43478260869565216,0.06451612903225806,0.3333333333333333,0.3333333333333333,1.0,0.27419354838709675,0.37254901960784315,0.37254901960784315,0.8947368421052632,0.46153846153846156,0.6666666666666666,,,0.38461538461538464,0.08771929824561403,0.6,0.08771929824561403,0.4,0.24561403508771928,0.46774193548387094,0.37254901960784315,0.4664486559139785,0.5504,0.44935087719298245,0.1380952380952381,0.1724137931034483,0.06299212598425197,0.2952755905511811,11.499186991869921,25.46507936507936,1.0,4.0,1.0,13.0,4.0,1.0,0.2,0.04878048780487805,0.011904761904761904,0.2,1.0,0.2857142857142857,,6.0,,2.0,2.0,3.0,2.0,1.0,1.0,,,,,1.0,4.0,0.06153846153846154,1.0,,1.0,,,,2.0,True,,
203521,1610612749,Matthew Dellavedova,Matthew Dellavedova,203521,MIL,6249.0,104,-28.0,203,205,37.0,56.0,15.0,408,240,15.0,22.0,13.0,51.0,2.0,,,,2.0,,,,,,37.0,11.059907834101383,1.0,,0.18226600985221675,,3.0,,,,1.0,,1.0,,,1.0,4.0,,,,4.0,12.0,1.0,3.0,,4.0,5.0,16.0,6.0,21.0,,,1.0,,,,2.0,,3.0,1.0,1.0,,,15.0,,,12.0,4.0,,7.0,1.0,1.0,,1.0,,5.0,4.0,,9.0,1.0,10.0,,2.0,2.0,,2.0,,,3.0,9.0,1.0,,7.0,,,7.0,,2.0,,,,,1.0,,,,,1.0,0.3125,,0.3125,,,,0.375,,,0.4318181818181818,,,0.8,,,,,0.09090909090909091,0.018867924528301886,0.1388888888888889,,0.1125,0.010752688172043012,,,,,0.13043478260869565,,0.14285714285714285,0.11538461538461539,0.2,,0.15,,,,0.05,,,,,,,,0.2,0.25,0.25,1.0,0.6,0.3333333333333333,0.3333333333333333,1.0,,,,,1.0,0.2,,,,0.6,0.95,0.3333333333333333,0.4833775000000001,,0.41520999999999997,0.09090909090909091,0.3333333333333333,,0.047619047619047616,3.25,25.675,,,,6.0,,,,,0.05,,,,,,,1.0,,1.0,3.0,,,,,,,,,,,,,,,,,True,,
201943,1610612749,Brandon Jennings,Brandon Jennings,201943,MIL,6151.0,103,-1.0,209,206,48.0,60.0,23.0,415,232,16.0,18.0,10.0,38.0,4.0,2.0,4.0,1.0,8.0,,2.0,,2.0,1.0,48.0,22.88135593220339,0.5,0.5,0.22966507177033493,2.0,3.0,,1.0,,,3.0,6.0,5.0,11.0,,1.0,,,1.0,7.0,22.0,2.0,4.0,10.0,20.0,7.0,23.0,8.0,49.0,1.0,3.0,2.0,,5.0,1.0,6.0,2.0,5.0,,8.0,2.0,18.0,15.0,,,22.0,7.0,,2.0,,,2.0,,,9.0,7.0,,16.0,2.0,18.0,,5.0,4.0,1.0,3.0,1.0,,2.0,5.0,,1.0,6.0,,,8.0,,2.0,1.0,1.0,1.0,,8.0,2.0,,0.1,0.1,0.7142857142857143,0.30434782608695654,0.4,0.30434782608695654,0.5,0.3333333333333333,0.16666666666666666,0.47674418604651164,0.5,0.36363636363636365,0.5212765957446809,0.5,0.36363636363636365,0.5348837209302325,,,,,0.1320754716981132,,0.2647058823529412,0.046511627906976744,0.1839080459770115,0.02040816326530612,,,0.05405405405405406,,0.05555555555555555,0.125,0.21052631578947367,0.2962962962962963,0.14285714285714285,,0.06976744186046512,0.6666666666666666,0.6666666666666666,,0.13953488372093023,0.5,0.5,0.3333333333333333,0.2558139534883721,0.45454545454545453,0.45454545454545453,,0.023255813953488372,,,,0.5116279069767442,0.3181818181818182,0.3181818181818182,0.7142857142857143,0.2,,,,0.4,,,0.09090909090909091,,0.36363636363636365,0.6046511627906976,0.3181818181818182,0.4729302325581395,0.444925,0.4390363636363636,0.06521739130434782,0.09090909090909091,0.10204081632653061,0.16326530612244897,12.469999999999999,25.599999999999998,1.0,2.0,1.0,2.0,,,0.5,,,0.5,1.0,0.5,,6.0,,6.0,,,,,,,,,,,1.0,0.041666666666666664,,,,,,,,True,,
203953,1610612749,Jabari Parker,Jabari Parker,203953,MIL,21494.0,358,38.0,730,730,255.0,224.0,83.0,1460,794,21.0,30.0,14.0,69.0,9.0,4.0,9.0,5.0,18.0,5.0,1.0,,2.0,,252.0,23.067632850241548,0.5,,0.3493150684931507,33.0,62.0,3.0,11.0,16.0,20.0,12.0,26.0,10.0,34.0,5.0,8.0,1.0,1.0,2.0,15.0,35.0,3.0,5.0,55.0,122.0,20.0,43.0,13.0,183.0,3.0,15.0,4.0,,18.0,23.0,36.0,1.0,7.0,3.0,52.0,56.0,54.0,57.0,2.0,2.0,33.0,15.0,6.0,9.0,2.0,2.0,7.0,9.0,1.0,24.0,34.0,3.0,61.0,17.0,78.0,5.0,14.0,10.0,4.0,4.0,2.0,3.0,11.0,24.0,2.0,,14.0,,1.0,18.0,2.0,10.0,,1.0,,1.0,52.0,3.0,,0.509090909090909,0.5185185185185185,0.95,0.46511627906976744,0.14285714285714285,0.4878048780487805,0.45081967213114754,0.2,0.6388888888888888,0.5151515151515151,0.47368421052631576,0.5697674418604651,0.5289017341040463,0.47368421052631576,0.5909090909090909,0.2606060606060606,0.04918032786885246,0.0967741935483871,0.23076923076923078,0.07692307692307693,0.1650485436893204,0.039647577092511016,0.1875,0.0660377358490566,0.17365269461077845,0.04804804804804805,0.04938271604938271,0.045454545454545456,0.05263157894736842,0.1,0.08791208791208792,0.1864406779661017,0.26785714285714285,0.20202020202020202,0.13793103448275862,0.06172839506172839,0.37575757575757573,0.532258064516129,0.5892857142857143,0.6060606060606061,0.15757575757575756,0.46153846153846156,0.46153846153846156,0.16666666666666666,0.20606060606060606,0.29411764705882354,0.29411764705882354,0.6,0.048484848484848485,0.625,0.625,1.0,0.21212121212121213,0.42857142857142855,0.42857142857142855,0.9333333333333333,0.5789473684210527,0.2727272727272727,,0.05263157894736842,0.15789473684210525,0.46511627906976744,0.8,0.046511627906976744,0.5,0.11627906976744186,0.6363636363636364,0.45454545454545453,0.5048589506172839,0.5715428571428571,0.5137987804878047,0.057803468208092484,0.07692307692307693,0.09836065573770492,0.28415300546448086,7.599180327868852,27.90232558139535,3.0,,4.0,7.0,,,1.0,,0.025,1.0,1.0,,1.0,3.0,,5.0,1.0,,,1.0,,,,1.0,1.0,2.0,,,,1.0,1.0,,,,,True,,
203498,1610612749,Shabazz Muhammad,Shabazz Muhammad,203498,MIL,4177.0,70,30.0,134,139,35.0,35.0,16.0,273,147,1.0,4.0,,11.0,,1.0,1.0,,1.0,,,,,,35.0,32.89473684210526,,,0.26119402985074625,19.0,27.0,4.0,5.0,6.0,10.0,6.0,11.0,,2.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,,,25.0,40.0,2.0,5.0,10.0,66.0,5.0,6.0,1.0,,10.0,9.0,15.0,1.0,2.0,2.0,23.0,30.0,20.0,3.0,6.0,,3.0,1.0,2.0,3.0,,,,5.0,,1.0,7.0,1.0,9.0,5.0,14.0,2.0,3.0,2.0,1.0,,,,2.0,4.0,2.0,,10.0,,,11.0,3.0,7.0,,,,,23.0,,,0.6,0.6818181818181818,0.5,0.4,0.5,0.4,0.625,0.8333333333333334,0.6,0.6222222222222222,0.7142857142857143,0.6176470588235294,0.673469387755102,0.7142857142857143,0.6388888888888888,0.1111111111111111,0.05,0.037037037037037035,0.3333333333333333,,0.15217391304347827,0.13157894736842105,0.034482758620689655,,0.10666666666666667,0.08620689655172414,0.14285714285714285,,,,0.16666666666666666,0.11764705882352941,0.18181818181818182,0.041666666666666664,,0.13333333333333333,0.6,0.7037037037037037,0.7307692307692307,0.631578947368421,0.24444444444444444,0.5454545454545454,0.6,0.5,0.044444444444444446,,,,0.044444444444444446,0.5,0.5,1.0,0.06666666666666667,0.3333333333333333,0.3333333333333333,,0.7142857142857143,0.8,0.25,0.14285714285714285,,0.5882352941176471,0.6,0.11764705882352941,0.5,,0.7111111111111111,0.3333333333333333,0.54359,0.5546749999999999,0.5075764705882354,0.14285714285714285,0.1590909090909091,0.15151515151515152,0.3484848484848485,4.32,24.740000000000002,,,,3.0,,,,0.09090909090909091,0.2,,,,,3.0,,1.0,,2.0,,,,,,,,,,,,,,,,,,True,,
203089,1610612749,John Henson,John Henson,203089,MIL,14684.0,245,61.0,482,475,134.0,121.0,47.0,957,506,8.0,13.0,4.0,31.0,4.0,3.0,9.0,2.0,13.0,5.0,11.0,,11.0,8.0,133.0,13.508442776735459,0.3076923076923077,0.7272727272727273,0.27800829875518673,24.0,34.0,7.0,12.0,7.0,9.0,6.0,16.0,1.0,5.0,,,,,,1.0,1.0,,,31.0,55.0,1.0,1.0,6.0,71.0,8.0,13.0,,2.0,18.0,10.0,16.0,,,1.0,21.0,50.0,12.0,3.0,12.0,,1.0,1.0,4.0,5.0,,3.0,4.0,16.0,1.0,17.0,27.0,,44.0,21.0,65.0,3.0,8.0,6.0,2.0,2.0,1.0,1.0,13.0,20.0,,,14.0,2.0,1.0,8.0,2.0,4.0,1.0,6.0,5.0,2.0,21.0,,1.0,0.8064516129032258,1.0,1.0,1.0,,1.0,0.5636363636363636,0.6153846153846154,0.625,0.5803571428571429,0.6153846153846154,0.625,0.6016949152542372,0.6428571428571429,0.6176470588235294,0.017857142857142856,0.07272727272727272,0.058823529411764705,,0.125,0.20300751879699247,0.12307692307692308,0.2073170731707317,0.0625,0.20465116279069767,0.10309278350515463,0.18181818181818182,0.12195121951219512,0.06521739130434782,0.05555555555555555,0.22807017543859648,0.17647058823529413,0.19047619047619047,0.20689655172413793,0.20833333333333334,0.15,0.6071428571428571,0.7058823529411765,0.75,0.7916666666666666,0.2857142857142857,0.375,0.42857142857142855,0.8333333333333334,0.08928571428571429,0.2,0.2,1.0,,,,,0.017857142857142856,1.0,1.0,1.0,0.9230769230769231,0.5833333333333334,0.2857142857142857,,,0.5625,0.7777777777777778,,,,0.625,1.0,0.5635723214285715,0.62103,0.57559375,0.06896551724137931,0.07017543859649122,0.2535211267605634,0.29577464788732394,4.28,25.5,,,,5.0,4.0,,,0.125,0.06666666666666667,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,True,,
203092,1610612749,Tyler Zeller,Tyler Zeller,203092,MIL,12019.0,200,63.0,412,413,104.0,98.0,54.0,825,403,3.0,10.0,1.0,27.0,1.0,2.0,7.0,,8.0,,5.0,,5.0,3.0,102.0,13.894736842105264,0.125,0.6,0.2524271844660194,26.0,39.0,10.0,15.0,5.0,9.0,6.0,11.0,,2.0,,2.0,,,2.0,,,,,32.0,52.0,,2.0,8.0,72.0,12.0,20.0,,4.0,28.0,7.0,15.0,,2.0,3.0,17.0,44.0,20.0,,18.0,,,,5.0,7.0,2.0,,6.0,22.0,,10.0,18.0,1.0,29.0,28.0,57.0,,4.0,4.0,,1.0,,2.0,17.0,33.0,3.0,4.0,18.0,8.0,,9.0,1.0,4.0,1.0,4.0,1.0,,17.0,1.0,,0.6875,0.9565217391304348,,,,,0.6153846153846154,0.6,0.4666666666666667,0.5925925925925926,0.6,0.4117647058823529,0.6206896551724138,0.6363636363636364,0.4722222222222222,0.037037037037037035,0.09615384615384616,0.07692307692307693,0.06666666666666667,,0.14173228346456693,0.17054263565891473,0.125,0.08695652173913043,0.13526570048309178,0.1414141414141414,0.16666666666666666,0.18181818181818182,0.07692307692307693,0.11764705882352941,0.1590909090909091,0.13636363636363635,0.1282051282051282,0.13636363636363635,0.07142857142857142,,0.7222222222222222,0.6666666666666666,0.7222222222222222,0.6923076923076923,0.2037037037037037,0.5454545454545454,0.6666666666666666,0.6666666666666666,0.037037037037037035,,,,0.037037037037037035,,,,,,,,0.75,0.6666666666666666,0.3,,,0.5294117647058824,0.5555555555555556,0.11764705882352941,,,0.7592592592592593,,0.531425,0.5543263157894737,0.5303205882352942,0.07017543859649122,0.07272727272727272,0.3888888888888889,0.2361111111111111,3.463461538461539,23.0,,,,5.0,,,,0.18181818181818182,0.16666666666666666,,,,,,,2.0,,,,,,,,,,1.0,,,1.0,,,,,,,True,,
203141,1610612749,Mirza Teletovic,Mirza Teletovic,203141,MIL,882.0,15,-14.0,27,28,1.0,7.0,3.0,55,35,,2.0,,6.0,,,,,,,,,,,1.0,23.333333333333336,,,0.037037037037037035,,,,,,,,,,,,,,,,2.0,7.0,,,,,2.0,7.0,,6.0,,,,,,,,,,,,,,6.0,,,7.0,2.0,,2.0,1.0,,,,,,1.0,,1.0,,1.0,,,,,,,,,2.0,,,,,,,,,,,,,,1.0,,,,1.0,0.2857142857142857,,0.2857142857142857,,,,0.42857142857142855,,,0.42857142857142855,,,1.0,,,,,0.16666666666666666,,,,0.125,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,1.0,0.2857142857142857,0.2857142857142857,1.0,,,,,,,,,,,1.0,0.2857142857142857,0.5123357142857142,,,,,,,,26.171428571428574,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
