EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,Fg3aBlocked,BlockedLongMidRange,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,Charge Fouls,3pt And 1 Free Throw Trips,OffensiveGoaltends,OffCorner3ReboundPct,DefensiveGoaltends,3SecondViolations,FTOffRebounds,Corner3PctBlocked,OffFTReboundPct,Blocked3s,BlockedArc3,on,Clear Path Fouls,BlockedCorner3
101127,1610612752,Jarrett Jack,Jarrett Jack,101127,NYK,92855.0,1548,-16.0,3100,3094,586.0,782,364,6194,39.0,68.0,4.0,5.0,9.0,64.0,133.0,61.0,156.0,3.0,12.0,2.0,22.0,74.0,4.0,9.0,3.0,23.0,164.0,357,25.0,86.0,63.0,466.0,3443.0,9.0,20.0,4.0,9.0,1.0,31.0,30.0,69.0,3.0,25.0,27.0,96.0,64.0,264.0,45.0,30.0,2.0,2.0,72.0,22.0,20.0,250.0,98.0,348.0,64.0,34.0,142.0,59.0,49.0,794.0,9.0,13.0,83.0,84.0,2.0,169.0,22.0,191.0,1.0,35.0,25.0,10.0,80.0,18.0,53.0,35.0,7.0,27.0,1.0,3.0,115.0,15.0,19.0,41.0,1.0,98.0,5.0,5.0,102.0,2.0,2.0,9.0,3.0,75.0,7.0,1.0,30.0,1.0,9.0,4.0,2.0,2.0,4.0,2.0,1.0,95.0,581.0,9.0,7.0,0.1951219512195122,0.19631901840490798,0.6,0.29069767441860467,0.4444444444444444,0.12,0.2976190476190476,0.45938375350140054,0.45,0.43478260869565216,0.4548532731376975,0.5172413793103449,0.3670212765957447,0.4884453781512605,0.5172413793103449,0.42792792792792794,0.19413092550790068,0.056022408963585436,0.14705882352941177,0.05263157894736842,0.019230769230769232,16.79454390451833,0.6956521739130435,0.028169014084507043,0.09491525423728814,0.012633624878522837,0.13517915309446255,0.02102803738317757,0.1114076050700467,0.015099519560741249,0.01639344262295082,0.01078167115902965,0.0113314447592068,0.02564102564102564,0.07267441860465117,0.11510791366906475,0.10266159695817491,0.12653061224489795,0.1693548387096774,0.004405286343612335,0.5,0.15349887133182843,0.5735294117647058,0.6724137931034483,0.23076923076923078,0.3002257336343115,0.48120300751879697,0.5079365079365079,0.125,0.35214446952595935,0.391025641025641,0.39869281045751637,0.2459016393442623,0.02708803611738149,0.25,0.25,1.0,0.1670428893905192,0.2972972972972973,0.2972972972972973,0.5454545454545454,0.13793103448275862,0.3103448275862069,0.4444444444444444,0.75,0.09574468085106383,0.5555555555555556,0.02127659574468085,0.24468085106382978,0.13043478260869565,0.3476297968397291,0.3055555555555556,0.45338424036281166,0.4417428571428571,0.43719456521739136,0.06638115631691649,0.07894736842105263,0.011494252873563218,0.06652360515021459,0.20600858369098712,11.83165266106442,26.212790697674425,0.18903225806451612,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1626195,1610612752,Willy Hernangomez,Willy Hernangomez,1626195,NYK,3123.0,52,8.0,105,105,27.0,59,15,210,7.0,13.0,7.0,2.0,2.0,,2.0,1.0,1.0,,,,,1.0,,1.0,,,8.0,16,,1.0,5.0,21.0,108.0,3.0,7.0,,1.0,,6.0,2.0,2.0,,,2.0,6.0,12.0,4.0,,,2.0,,1.0,,3.0,3.0,1.0,4.0,1.0,,2.0,,1.0,9.0,2.0,4.0,1.0,7.0,,8.0,6.0,14.0,1.0,2.0,,2.0,1.0,,1.0,1.0,1.0,,,,2.0,,,5.0,,10.0,1.0,,10.0,,2.0,,,10.0,,,4.0,,1.0,2.0,2.0,,2.0,,,6.0,27.0,3.0,1.0,0.75,0.8571428571428571,,,,,,0.5,0.42857142857142855,1.0,0.47058823529411764,0.375,1.0,0.4772727272727273,0.3333333333333333,0.75,0.058823529411764705,0.1875,0.23076923076923078,,,19.35483870967742,0.5,,0.2,0.11764705882352941,0.0625,0.1,0.1568627450980392,0.1111111111111111,0.17647058823529413,,0.125,0.11764705882352941,0.2,0.2,0.2,0.07142857142857142,,0.16666666666666666,,0.7647058823529411,0.5384615384615384,0.7,0.7142857142857143,0.11764705882352941,,,,0.058823529411764705,1.0,1.0,1.0,,,,,0.058823529411764705,,,,0.875,0.125,,,1.0,1.0,,,,0.8235294117647058,,0.5005941176470587,0.5473500000000001,0.48414999999999997,0.19047619047619047,0.2,,0.2857142857142857,0.2857142857142857,4.1499999999999995,24.1,0.2571428571428571,3.0,0.42857142857142855,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,True,,
1627758,1610612752,Ron Baker,Ron Baker,1627758,NYK,3321.0,55,-12.0,111,108,28.0,47,14,219,1.0,1.0,,,,,,,,,2.0,,2.0,8.0,,1.0,,2.0,1.0,1,2.0,10.0,4.0,12.0,143.0,,,,1.0,,,,,,2.0,2.0,2.0,2.0,,3.0,3.0,,,8.0,2.0,,6.0,1.0,7.0,,1.0,4.0,2.0,,15.0,,,3.0,3.0,,6.0,,6.0,,2.0,2.0,,1.0,1.0,1.0,3.0,,,1.0,1.0,4.0,,,3.0,,4.0,,,2.0,,,,1.0,4.0,,,1.0,,1.0,2.0,1.0,1.0,2.0,2.0,,2.0,27.0,,1.0,1.0,1.0,0.5,0.2,,,0.2,1.0,,,0.36363636363636365,,,0.46153846153846156,,0.3333333333333333,0.9090909090909091,,,,,13.076923076923077,0.25,,0.0967741935483871,,0.21428571428571427,,0.13333333333333333,,,,,,0.07692307692307693,0.1,0.125,0.2,0.25,,1.0,0.09090909090909091,1.0,1.0,1.0,,,,,,,,,0.18181818181818182,,,,0.7272727272727273,0.25,0.25,0.5,,1.0,,,,,,1.0,,1.0,0.25,0.5354409090909091,,0.495225,0.08333333333333333,0.5,,,0.16666666666666666,2.2,25.229999999999997,0.25225225225225223,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
201584,1610612752,Courtney Lee,Courtney Lee,201584,NYK,79028.0,1317,-35.0,2636,2633,493.0,621,309,5269,50.0,78.0,5.0,12.0,21.0,32.0,72.0,54.0,121.0,22.0,51.0,8.0,42.0,113.0,3.0,14.0,5.0,23.0,136.0,271,64.0,164.0,69.0,533.0,2941.0,10.0,19.0,4.0,18.0,5.0,37.0,22.0,47.0,7.0,31.0,15.0,80.0,124.0,148.0,153.0,39.0,8.0,,113.0,42.0,16.0,81.0,29.0,110.0,24.0,5.0,41.0,20.0,20.0,249.0,6.0,17.0,63.0,52.0,4.0,119.0,23.0,142.0,4.0,40.0,21.0,19.0,28.0,9.0,20.0,18.0,2.0,8.0,3.0,2.0,46.0,3.0,3.0,23.0,1.0,60.0,1.0,,43.0,2.0,,,,72.0,2.0,11.0,26.0,1.0,5.0,13.0,4.0,6.0,13.0,5.0,,76.0,489.0,8.0,1.0,0.45588235294117646,0.4696969696969697,0.796875,0.3902439024390244,0.2222222222222222,0.22580645161290322,0.3902439024390244,0.5018450184501845,0.5263157894736842,0.46808510638297873,0.5333333333333333,0.43243243243243246,0.4166666666666667,0.5634408602150538,0.45,0.45294117647058824,0.37701149425287356,0.05904059040590406,0.11538461538461539,0.09722222222222222,,17.0177198261451,0.6086956521739131,0.07547169811320754,0.06951871657754011,0.019296254256526674,0.11977186311787072,0.01634877384196185,0.09026687598116169,0.01842948717948718,0.027131782945736434,0.012779552715654952,0.01935483870967742,0.020134228187919462,0.058419243986254296,0.07142857142857142,0.0821917808219178,0.1291866028708134,0.08333333333333333,0.018604651162790697,0.38461538461538464,0.1793103448275862,0.6410256410256411,0.7246376811594203,0.48,0.16551724137931034,0.4444444444444444,0.49230769230769234,0.5625,0.27816091954022987,0.4462809917355372,0.4462809917355372,0.37037037037037035,0.11724137931034483,0.43137254901960786,0.43137254901960786,0.9545454545454546,0.2597701149425287,0.37168141592920356,0.375,0.7142857142857143,0.13513513513513514,0.3783783783783784,0.21428571428571427,1.0,0.2692307692307692,0.5714285714285714,0.10256410256410256,0.2948717948717949,0.21739130434782608,0.5563218390804597,0.37168141592920356,0.501483908045977,0.5041551724137932,0.5053980769230769,0.058695652173913045,0.08813559322033898,0.006060606060606061,0.06941838649155722,0.150093808630394,11.126937269372695,24.96036585365854,0.18702579666160848,4.0,0.8,0.25,1.0,4.0,2.0,1.0,3.0,0.006097560975609756,0.008849557522123894,0.10810810810810811,0.25,1.0,0.25,,,,,,,,,,,,True,,
202498,1610612752,Lance Thomas,Lance Thomas,202498,NYK,32087.0,535,-56.0,1058,1065,176.0,231,124,2123,8.0,27.0,7.0,1.0,3.0,2.0,6.0,5.0,13.0,9.0,14.0,1.0,4.0,17.0,,2.0,1.0,4.0,15.0,46,13.0,31.0,17.0,86.0,1206.0,2.0,8.0,,3.0,4.0,8.0,1.0,3.0,1.0,5.0,2.0,7.0,14.0,16.0,39.0,,2.0,,17.0,4.0,6.0,13.0,6.0,19.0,5.0,1.0,7.0,2.0,4.0,44.0,1.0,12.0,22.0,27.0,5.0,54.0,13.0,67.0,,11.0,7.0,4.0,8.0,1.0,6.0,11.0,2.0,2.0,2.0,1.0,19.0,,3.0,19.0,,46.0,2.0,,22.0,2.0,1.0,6.0,,19.0,,,8.0,1.0,1.0,8.0,5.0,3.0,8.0,4.0,,7.0,174.0,3.0,1.0,0.4666666666666667,0.5,1.0,0.41935483870967744,,0.2,0.41935483870967744,0.32608695652173914,0.25,0.3333333333333333,0.44805194805194803,0.18181818181818182,0.3125,0.5,0.3076923076923077,0.3888888888888889,0.4025974025974026,0.13043478260869565,0.18518518518518517,0.16666666666666666,,8.779264214046822,0.42105263157894735,0.22727272727272727,0.08940397350993377,0.03333333333333333,0.10891089108910891,0.008547008547008548,0.09722222222222222,0.027253668763102725,0.0196078431372549,0.03007518796992481,0.048,,0.10344827586206896,0.045454545454545456,0.11224489795918367,0.1165644171779141,0.07692307692307693,,0.5,0.35064935064935066,0.2962962962962963,0.36363636363636365,0.375,0.07792207792207792,0.3333333333333333,0.4,0.5,0.16883116883116883,0.38461538461538464,0.38461538461538464,0.6,0.18181818181818182,0.6428571428571429,0.6428571428571429,1.0,0.22077922077922077,0.23529411764705882,0.23529411764705882,1.0,0.6363636363636364,0.18181818181818182,,,0.375,0.3333333333333333,0.125,0.5,0.25,0.7532467532467533,0.23529411764705882,0.530977922077922,0.573275,0.511575,0.10588235294117647,0.14814814814814814,0.03225806451612903,0.09302325581395349,0.08139534883720931,7.589130434782609,24.28064516129032,0.166351606805293,1.0,0.14285714285714285,,,1.0,,,,,,0.09090909090909091,,,,2.0,1.0,1.0,0.047619047619047616,,,,,,,,True,,
1628373,1610612752,Frank Ntilikina,Frank Ntilikina,1628373,NYK,5635.0,94,8.0,188,190,55.0,101,14,378,5.0,8.0,1.0,2.0,4.0,1.0,5.0,2.0,10.0,,1.0,,2.0,6.0,1.0,1.0,,1.0,8.0,23,2.0,7.0,1.0,23.0,198.0,,1.0,1.0,1.0,,3.0,2.0,6.0,,1.0,1.0,5.0,8.0,8.0,6.0,,,,6.0,2.0,2.0,7.0,8.0,15.0,6.0,2.0,2.0,2.0,3.0,38.0,,1.0,4.0,3.0,1.0,8.0,1.0,9.0,,3.0,3.0,,4.0,,4.0,,,,,,4.0,,,5.0,,12.0,,,2.0,,,,,2.0,,,,,1.0,2.0,2.0,,2.0,2.0,,5.0,54.0,5.0,1.0,0.5,0.5,1.0,0.2857142857142857,1.0,,0.2857142857142857,0.34782608695652173,,0.3333333333333333,0.36666666666666664,0.75,0.2857142857142857,0.3709677419354839,0.75,0.3125,0.23333333333333334,0.08695652173913043,0.125,0.2,,17.15686274509804,1.0,0.1,0.057692307692307696,0.015625,0.1111111111111111,,0.07954545454545454,0.011363636363636364,,,0.037037037037037035,,0.05263157894736842,0.047619047619047616,0.08333333333333333,0.10714285714285714,0.125,,1.0,0.26666666666666666,0.625,0.7142857142857143,0.6,0.16666666666666666,0.2,0.25,,0.3333333333333333,0.2,0.2,0.5,0.03333333333333333,,,,0.2,0.3333333333333333,0.3333333333333333,1.0,0.5,0.5,1.0,1.0,0.5714285714285714,0.5,,0.14285714285714285,,0.5,0.3333333333333333,0.47446333333333335,0.7569,0.48815000000000003,,,,0.13043478260869565,0.21739130434782608,11.030434782608696,25.37142857142857,0.2925531914893617,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
202683,1610612752,Enes Kanter,Enes Kanter,202683,NYK,65644.0,1094,-54.0,2176,2184,350.0,409,276,4360,186.0,269.0,101.0,24.0,37.0,55.0,123.0,15.0,31.0,,,,,,,,,,256.0,423,,,84.0,596.0,2478.0,77.0,113.0,,,24.0,178.0,33.0,56.0,,,24.0,90.0,278.0,234.0,,,116.0,,,,41.0,50.0,18.0,68.0,16.0,2.0,19.0,14.0,17.0,154.0,31.0,111.0,125.0,144.0,14.0,283.0,142.0,425.0,17.0,16.0,9.0,7.0,32.0,3.0,16.0,38.0,8.0,16.0,1.0,5.0,70.0,4.0,12.0,62.0,,104.0,9.0,12.0,99.0,1.0,15.0,,1.0,99.0,13.0,,45.0,,11.0,23.0,15.0,7.0,23.0,15.0,1.0,90.0,350.0,5.0,9.0,0.54296875,0.702020202020202,,,,,,0.6052009456264775,0.6814159292035398,0.5892857142857143,0.6052009456264775,0.6814159292035398,0.5892857142857143,0.6394849785407726,0.712,0.6521739130434783,,0.09692671394799054,0.09293680297397769,0.13008130081300814,,21.45716573258607,0.45714285714285713,0.3333333333333333,0.23567921440261866,0.14939434724091522,0.28935185185185186,0.10689655172413794,0.2579098753595398,0.13746369796708616,0.16589861751152074,0.14492753623188406,0.14,0.08936170212765958,0.16455696202531644,0.2962962962962963,0.2648648648648649,0.28486646884273,0.30526315789473685,0.1349206349206349,0.6521739130434783,0.6359338061465721,0.6914498141263941,0.7622950819672131,0.5376344086021505,0.2907801418439716,0.44715447154471544,0.514018691588785,0.4727272727272727,0.07328605200945626,0.4838709677419355,0.4838709677419355,0.8666666666666667,,,,,,,,,0.8938053097345132,,,,0.6607142857142857,0.6486486486486487,,,,0.6359338061465721,,0.5386023640661939,0.5982591397849463,0.5493303571428572,0.0989010989010989,0.0989010989010989,,0.2986577181208054,0.15100671140939598,4.245862884160758,,0.16084558823529413,71.0,0.7029702970297029,0.056338028169014086,,,,,1.0,,,,,,,5.0,,,0.18181818181818182,1.0,4.0,,,,,,True,,
1628422,1610612752,Damyean Dotson,Damyean Dotson,1628422,NYK,6158.0,103,-1.0,206,204,10.0,55,15,410,7.0,10.0,1.0,1.0,1.0,1.0,2.0,4.0,9.0,1.0,2.0,,4.0,10.0,,,,,12.0,21,5.0,12.0,4.0,43.0,218.0,1.0,1.0,,,,2.0,1.0,1.0,,,,2.0,16.0,8.0,15.0,,2.0,,10.0,4.0,,6.0,1.0,7.0,1.0,,3.0,2.0,1.0,15.0,,2.0,3.0,9.0,,12.0,2.0,14.0,1.0,5.0,3.0,2.0,,,,,,,,,,,,3.0,,7.0,,,7.0,1.0,1.0,2.0,,7.0,,1.0,3.0,,,1.0,1.0,,1.0,,,2.0,10.0,,,0.6666666666666666,0.7272727272727273,1.0,0.4166666666666667,,,0.4166666666666667,0.5714285714285714,1.0,1.0,0.5909090909090909,1.0,1.0,0.5972222222222222,1.0,1.0,0.36363636363636365,,,,,16.143497757847534,,,0.14285714285714285,0.029850746268656716,0.07894736842105263,,0.1188118811881188,0.021739130434782608,0.041666666666666664,,0.043478260869565216,,0.14285714285714285,,0.24,0.09090909090909091,,0.0625,,0.30303030303030304,0.7,0.7,0.42857142857142855,0.06060606060606061,0.5,0.5,1.0,0.2727272727272727,0.4444444444444444,0.4444444444444444,1.0,0.06060606060606061,0.5,0.5,1.0,0.30303030303030304,0.4,0.4,1.0,1.0,,,,1.0,1.0,,,,0.6666666666666666,0.4,0.521980303030303,0.7302,0.9217,0.08333333333333333,0.125,,0.046511627906976744,0.046511627906976744,10.09047619047619,25.133333333333336,0.04854368932038835,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,True,,
201563,1610612752,Michael Beasley,Michael Beasley,201563,NYK,25423.0,424,-45.0,853,846,179.0,242,99,1699,58.0,90.0,21.0,17.0,22.0,34.0,76.0,11.0,30.0,,6.0,2.0,6.0,14.0,,,1.0,3.0,103.0,196,6.0,20.0,30.0,254.0,961.0,14.0,27.0,,1.0,3.0,31.0,19.0,39.0,1.0,5.0,13.0,54.0,90.0,116.0,18.0,,16.0,,14.0,6.0,14.0,16.0,7.0,23.0,5.0,2.0,7.0,2.0,7.0,53.0,8.0,18.0,28.0,42.0,10.0,80.0,28.0,108.0,9.0,6.0,4.0,2.0,30.0,2.0,13.0,8.0,1.0,17.0,,3.0,38.0,4.0,3.0,16.0,,27.0,,2.0,29.0,,,1.0,1.0,36.0,10.0,,20.0,,3.0,16.0,11.0,5.0,16.0,11.0,,54.0,179.0,3.0,3.0,0.4368932038834951,0.47368421052631576,1.0,0.3,,0.2,0.3,0.5255102040816326,0.5185185185185185,0.48717948717948717,0.5185185185185185,0.5,0.4659090909090909,0.5545851528384279,0.5166666666666667,0.5510204081632653,0.09259259259259259,0.07142857142857142,0.1,0.06578947368421052,,27.697095435684645,0.7894736842105263,0.35714285714285715,0.17796610169491525,0.06228373702422145,0.1761006289308176,0.07766990291262135,0.17721518987341772,0.0663265306122449,0.1326530612244898,0.03773584905660377,0.011764705882352941,0.07407407407407407,0.15853658536585366,0.16901408450704225,0.20481927710843373,0.16923076923076924,0.20689655172413793,0.0989010989010989,0.6875,0.4166666666666667,0.6444444444444445,0.7160493827160493,0.5344827586206896,0.35185185185185186,0.4473684210526316,0.4788732394366197,0.3235294117647059,0.1388888888888889,0.36666666666666664,0.36666666666666664,0.2727272727272727,0.027777777777777776,,,,0.06481481481481481,0.42857142857142855,0.42857142857142855,1.0,0.75,,,,0.5,0.7727272727272727,0.045454545454545456,0.06818181818181818,0.3333333333333333,0.5092592592592593,0.42857142857142855,0.48964560185185185,0.5452326086956522,0.515209090909091,0.08849557522123894,0.0970873786407767,,0.1220472440944882,0.2125984251968504,6.653061224489798,25.090000000000003,0.20984759671746775,12.0,0.5714285714285714,0.16666666666666666,,1.0,,1.0,,0.05,,0.03571428571428571,,,,,,,0.09090909090909091,3.0,,2.0,0.16666666666666666,0.125,,,True,,
203926,1610612752,Doug McDermott,Doug McDermott,203926,NYK,16217.0,270,-27.0,559,549,151.0,174,70,1108,10.0,19.0,5.0,3.0,6.0,2.0,5.0,1.0,5.0,13.0,19.0,8.0,4.0,24.0,1.0,2.0,2.0,5.0,13.0,29,17.0,43.0,4.0,81.0,613.0,2.0,5.0,3.0,4.0,,13.0,3.0,7.0,9.0,13.0,3.0,36.0,22.0,4.0,51.0,,,,24.0,4.0,5.0,4.0,7.0,11.0,6.0,1.0,2.0,1.0,1.0,29.0,3.0,7.0,9.0,16.0,1.0,26.0,10.0,36.0,,2.0,1.0,1.0,1.0,3.0,1.0,6.0,,,1.0,2.0,7.0,1.0,1.0,10.0,1.0,18.0,,,7.0,,2.0,,,4.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,36.0,150.0,4.0,1.0,0.8461538461538461,0.8461538461538461,1.0,0.3953488372093023,0.75,0.6923076923076923,0.3953488372093023,0.4482758620689655,0.4,0.42857142857142855,0.5347222222222222,0.7222222222222222,0.825,0.5547945205479452,0.7222222222222222,0.8571428571428571,0.5972222222222222,0.1724137931034483,0.21052631578947367,0.2,,12.480499219968799,0.14285714285714285,0.05,0.10191082802547771,0.03608247422680412,0.0891089108910891,0.033707865168539325,0.09689922480620156,0.0353356890459364,0.05555555555555555,0.023529411764705882,0.03636363636363636,0.04,0.12121212121212122,0.043478260869565216,0.13333333333333333,0.10126582278481013,0.045454545454545456,,1.0,0.2638888888888889,0.5263157894736842,0.6666666666666666,0.9,0.06944444444444445,0.4,0.5,0.5,0.06944444444444445,0.2,0.2,1.0,0.2638888888888889,0.6842105263157895,0.6842105263157895,1.0,0.3333333333333333,0.16666666666666666,0.16666666666666666,1.0,0.5555555555555556,0.2222222222222222,0.5,1.0,0.3,0.5,0.4,0.25,0.4,0.8611111111111112,0.16666666666666666,0.5680340277777778,0.5814600000000001,0.5856475,0.027777777777777776,0.034482758620689655,0.023255813953488372,0.16049382716049382,0.4444444444444444,5.389655172413794,24.73720930232558,0.2701252236135957,2.0,0.4,0.5,2.0,2.0,7.0,,,,,0.2222222222222222,1.0,1.0,0.875,,1.0,,,,,,,,,,True,,
