EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceArc3FGA,FtPoints,SecondChanceFG3A,PenaltyFtPoints,PtsAssisted2s,ThreePtAssists,Arc3Assists,LongMidRangeAssists,OffThreePtRebounds,OffRebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Charge Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,LiveBallTurnoverPct,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3Frequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceFG2M,SecondChanceFG3M,SecondChanceFtPoints,SecondChancePoints,PtsUnassisted3s,PtsPutbacks,OffTwoPtRebounds,FTDefRebounds,SelfOReb,LostBallTurnovers,Travels,BlockingFouls,Offensive Fouls,Offensive Fouls Drawn,BlockedShortMidRange,DefensiveGoaltends,SecondChanceFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,DefFTReboundPct,OffTwoPtReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,SelfORebPct,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,Fg2aBlocked,LostBallOutOfBoundsTurnovers,BlockedLongMidRange,FG2APctBlocked,AtRimPctBlocked,OffAtRimReboundPct,SecondChanceAtRimPctAssisted,Corner3Assists,FTOffRebounds,Loose Ball Fouls Drawn,BlockingFoulsDrawn,OffensiveGoaltends,3SecondViolations,NonShootingPenaltyNonTakeFouls,ShortMidRangePctBlocked,OffFTReboundPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Fg3aBlocked,StepOutOfBoundsTurnovers,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,FG3APctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,ThreePtShootingFoulsDrawnPct,Charge Fouls,Blocked3s,BlockedArc3,BlockedCorner3,HeaveAttempts,Defensive 3 Seconds Violations,on,3pt And 1 Free Throw Trips
101112,1610612739,Channing Frye,Channing Frye,101112,CLE,652.0,11,6.0,22,23,9.0,6.0,1,45,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2,1.0,4.0,5.0,20,1.0,1.0,1.0,1.0,1.0,5.0,2.0,3.0,4.0,1.0,2.0,2.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,5.0,9.0,1.0,0.25,1.0,0.25,0.5,1.0,0.4166666666666667,1.25,0.4166666666666667,1.25,0.6666666666666666,26.08695652173913,0.25,0.5,0.3333333333333333,0.3333333333333333,1.0,1.0,0.3333333333333333,0.5,0.5,0.6666666666666666,0.25,0.25,1.0,0.5,1.0,0.6666666666666666,0.25,0.4854,0.4165,1.0,15.15,25.825000000000003,0.4090909090909091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
101181,1610612739,Jose Calderon,Jose Calderon,101181,CLE,5923.0,99,11.0,196,191,48.0,27.0,17,387,6.0,12.0,2.0,7.0,,,11.0,17,4.0,9.0,37.0,201,,1.0,2.0,,,4.0,18.0,12.0,7.0,2.0,8.0,10.0,5.0,2.0,22.0,4.0,3.0,7.0,8.0,,,,,4.0,48.0,1.0,0.4444444444444444,,0.4444444444444444,0.6470588235294118,0.5,0.6538461538461539,0.5,0.6851851851851852,0.6666666666666666,0.34615384615384615,15.207373271889402,0.06521739130434782,0.09302325581395349,0.07865168539325842,0.11764705882352941,0.1111111111111111,,0.46153846153846156,0.5,0.5,0.2692307692307692,0.2857142857142857,0.2857142857142857,1.0,,,0.4230769230769231,0.2857142857142857,0.45678076923076916,0.39244999999999997,0.10810810810810811,15.735294117647058,25.61111111111111,0.24489795918367346,2.0,2.0,3.0,3.0,2.0,2.0,1.0,3.0,1.0,2.0,4.0,2.0,2.0,1.0,1.0,1.0,4.0,3.0,1.0,4.0,1.0,4.0,2.0,6.0,1.0,2.0,7.0,11.0,1.0,6.0,1.0,3.0,1.0,1.0,1.0,1.0,0.18181818181818182,0.18181818181818182,0.6666666666666666,0.02564102564102564,0.010416666666666666,0.034482758620689655,0.0625,0.08823529411764706,0.07692307692307693,1.0,1.0,0.5,0.11538461538461539,1.0,1.0,0.16666666666666666,0.07692307692307693,1.0,1.0,1.0,1.0,0.038461538461538464,0.058823529411764705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1626224,1610612739,Cedi Osman,Cedi Osman,1626224,CLE,17008.0,283,-32.0,564,560,133.0,77.0,80,1124,5.0,14.0,4.0,17.0,1.0,4.0,29.0,53,10.0,35.0,98.0,649,6.0,9.0,14.0,2.0,9.0,26.0,28.0,27.0,17.0,4.0,10.0,12.0,5.0,4.0,26.0,11.0,22.0,38.0,44.0,1.0,,1.0,1.0,26.0,133.0,0.9,0.2857142857142857,0.2222222222222222,0.2857142857142857,0.5471698113207547,0.6428571428571429,0.5,0.5217391304347826,0.5051546391752577,0.5,0.3977272727272727,16.590563165905632,0.15492957746478872,0.10784313725490197,0.13524590163934427,0.08163265306122448,0.07692307692307693,1.0,0.1590909090909091,0.35714285714285715,0.35714285714285715,0.19318181818181818,0.23529411764705882,0.23529411764705882,0.75,0.17391304347826086,0.25,0.6818181818181818,0.23529411764705882,0.5298672413793104,0.5528272727272726,0.2653061224489796,7.49433962264151,24.834285714285716,0.23581560283687944,18.0,25.0,6.0,14.0,6.0,18.0,2.0,10.0,2.0,2.0,30.0,2.0,2.0,1.0,4.0,6.0,7.0,2.0,5.0,6.0,,3.0,6.0,12.0,2.0,5.0,15.0,33.0,2.0,18.0,,22.0,4.0,12.0,1.0,1.0,0.5172413793103449,0.5357142857142857,0.5,0.038461538461538464,0.02027027027027027,0.025,0.13043478260869565,0.11842105263157894,0.2840909090909091,0.72,0.72,0.5,0.1590909090909091,0.42857142857142855,0.42857142857142855,0.4,0.20454545454545456,0.3333333333333333,0.3333333333333333,1.0,0.25,0.125,0.19672131147540983,1.0,2.0,6.0,8.0,1.0,5.0,1.0,1.0,1.0,1.0,6.0,3.0,2.0,2.0,5.0,1.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,0.5,0.16666666666666666,0.3125,0.3333333333333333,0.45454545454545453,0.010416666666666666,0.015151515151515152,0.01639344262295082,0.08333333333333333,0.2553191489361702,0.020833333333333332,0.6666666666666666,0.25,0.5,0.5,1.0,0.34782608695652173,0.75,0.21739130434782608,0.2,0.44176000000000004,0.061224489795918366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
201565,1610612739,Derrick Rose,Derrick Rose,201565,CLE,5117.0,85,12.0,185,184,41.0,29.0,17,369,5.0,10.0,1.0,3.0,1.0,1.0,19.0,31,3.0,6.0,61.0,194,3.0,5.0,8.0,1.0,1.0,14.0,30.0,6.0,3.0,1.0,3.0,9.0,3.0,,24.0,5.0,2.0,7.0,11.0,2.0,1.0,2.0,1.0,14.0,41.0,0.6666666666666666,0.5,1.0,0.5,0.6129032258064516,0.625,0.6351351351351351,0.7222222222222222,0.6931818181818182,0.7777777777777778,0.16216216216216217,27.31707317073171,0.0392156862745098,0.14705882352941177,0.08235294117647059,0.04,0.16666666666666666,0.5,0.2702702702702703,0.5,0.5,0.08108108108108109,0.3333333333333333,0.3333333333333333,,0.1111111111111111,1.0,0.5135135135135135,0.3333333333333333,0.5340527027027026,0.45321666666666666,0.22950819672131148,9.04516129032258,24.233333333333334,0.22162162162162163,11.0,13.0,3.0,8.0,2.0,3.0,,14.0,,1.0,8.0,6.0,6.0,,,4.0,2.0,1.0,1.0,10.0,,3.0,2.0,12.0,,3.0,1.0,1.0,,12.0,,15.0,1.0,8.0,,,0.21052631578947367,0.21052631578947367,0.8333333333333334,,0.05263157894736842,,0.1111111111111111,0.14285714285714285,0.35135135135135137,0.8461538461538461,0.9166666666666666,0.18181818181818182,0.21621621621621623,0.375,0.375,0.2,0.08108108108108109,0.6666666666666666,0.6666666666666666,1.0,,0.18181818181818182,0.21052631578947367,1.0,1.0,1.0,2.0,,,,1.0,,1.0,3.0,3.0,,4.0,,1.0,7.0,,,,2.0,,,,0.3333333333333333,0.3333333333333333,0.375,,0.0851063829787234,0.047619047619047616,0.09090909090909091,,,0.07142857142857142,0.3333333333333333,0.3333333333333333,1.0,,,0.2222222222222222,0.5,,,,0.04918032786885246,1.0,1.0,1.0,0.03225806451612903,0.07692307692307693,0.13333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
202684,1610612739,Tristan Thompson,Tristan Thompson,202684,CLE,64334.0,1072,-138.0,2168,2185,583.0,364.0,250,4353,3.0,11.0,,,,,132.0,235,,,307.0,2529,81.0,36.0,59.0,,,90.0,76.0,,,,22.0,33.0,9.0,6.0,77.0,100.0,115.0,226.0,352.0,17.0,12.0,17.0,11.0,90.0,581.0,,,,,0.5617021276595745,0.6101694915254238,0.5617021276595745,0.6101694915254238,0.570631970260223,0.625,,12.347684809098293,0.20985401459854014,0.22172949002217296,0.21521521521521522,0.21674876847290642,0.16129032258064516,0.6470588235294118,0.04680851063829787,0.2727272727272727,0.2727272727272727,,,,,,,0.7106382978723405,,0.5548272340425532,0.5506016949152542,0.2931596091205212,3.7276595744680856,,0.26891143911439114,109.0,167.0,20.0,57.0,,,,43.0,,18.0,188.0,11.0,8.0,7.0,29.0,126.0,16.0,7.0,9.0,12.0,,5.0,23.0,35.0,4.0,11.0,51.0,102.0,16.0,93.0,,79.0,11.0,35.0,10.0,10.0,0.7121212121212122,0.8703703703703703,0.34285714285714286,0.07360406091370558,0.1201171875,0.06462585034013606,0.19411764705882353,0.23743016759776536,0.7106382978723405,0.6526946107784432,0.7077922077922078,0.6788990825688074,0.2425531914893617,0.3508771929824561,0.4,0.6666666666666666,,,,,,0.13513513513513514,0.13513513513513514,34.0,68.0,29.0,41.0,,,,37.0,,7.0,81.0,,48.0,94.0,11.0,10.0,7.0,,1.0,14.0,2.0,5.0,3.0,,0.4567901234567901,0.4567901234567901,0.45,0.24444444444444444,0.1492063492063492,0.19282511210762332,0.061611374407582936,0.1,0.21714285714285714,0.12345679012345678,0.9,0.8395061728395061,0.5,,,0.6949152542372882,0.7073170731707317,,,0.5982704225352113,0.26384364820846906,20.0,6.0,,0.0851063829787234,0.07784431137724551,0.19387755102040816,0.11764705882352941,3.0,3.0,18.0,1.0,1.0,2.0,8.0,0.12280701754385964,0.039473684210526314,,,,,,,,,,,,,,,,,,,,,True,
203109,1610612739,Jae Crowder,Jae Crowder,203109,CLE,14764.0,246,-65.0,494,515,118.0,85.0,50,1009,6.0,13.0,8.0,25.0,3.0,9.0,16.0,31,12.0,39.0,83.0,609,5.0,1.0,2.0,5.0,13.0,25.0,8.0,36.0,25.0,8.0,7.0,11.0,5.0,2.0,26.0,13.0,12.0,27.0,32.0,1.0,1.0,1.0,,25.0,118.0,1.0,0.3076923076923077,0.38461538461538464,0.3076923076923077,0.5161290322580645,0.5,0.4857142857142857,0.5666666666666667,0.5253164556962026,0.6578947368421053,0.5571428571428572,15.426497277676951,0.1276595744680851,0.11016949152542373,0.1179245283018868,0.16216216216216217,0.14285714285714285,,0.18571428571428572,0.46153846153846156,0.46153846153846156,0.35714285714285715,0.32,0.32,1.0,0.6,0.3333333333333333,0.7428571428571429,0.32,0.5245007142857142,0.50975,0.30120481927710846,10.01290322580645,24.892307692307693,0.2388663967611336,9.0,13.0,1.0,5.0,4.0,14.0,3.0,15.0,4.0,8.0,24.0,4.0,4.0,,4.0,5.0,6.0,3.0,3.0,4.0,1.0,3.0,3.0,7.0,,2.0,10.0,20.0,1.0,16.0,,18.0,,5.0,4.0,2.0,0.75,0.8571428571428571,0.5714285714285714,0.037383177570093455,0.02145922746781116,0.05063291139240506,0.20833333333333334,0.1,0.18571428571428572,0.6923076923076923,0.8181818181818182,0.6666666666666666,0.07142857142857142,0.2,0.3333333333333333,1.0,0.2,0.2857142857142857,0.2857142857142857,1.0,0.3333333333333333,0.06666666666666667,0.1388888888888889,2.0,2.0,1.0,1.0,2.0,4.0,2.0,3.0,3.0,,15.0,,4.0,1.0,2.0,,1.0,,1.0,2.0,1.0,,,0.75,0.6,0.8333333333333334,0.8333333333333334,0.13333333333333333,0.007936507936507936,,0.02040816326530612,,0.030303030303030304,,,0.2222222222222222,1.0,0.6666666666666666,1.0,0.06666666666666667,1.0,0.26666666666666666,0.5,0.47545000000000004,0.18072289156626506,4.0,,,0.12903225806451613,0.15384615384615385,,,,,2.0,2.0,,,,0.4,,1.0,1.0,0.1111111111111111,1.0,1.0,,,,,,,,,,,,,,,,True,
202738,1610612739,Isaiah Thomas,Isaiah Thomas,202738,CLE,13578.0,226,-67.0,463,474,87.0,67.0,45,937,11.0,20.0,9.0,40.0,2.0,4.0,26.0,56,12.0,50.0,119.0,591,3.0,2.0,9.0,3.0,6.0,27.0,32.0,15.0,40.0,9.0,22.0,40.0,20.0,1.0,98.0,10.0,7.0,17.0,19.0,1.0,,1.0,1.0,27.0,87.0,0.4166666666666667,0.24,0.5,0.24,0.4642857142857143,0.2222222222222222,0.41509433962264153,0.43333333333333335,0.48760330578512395,0.5909090909090909,0.4716981132075472,28.682170542635657,0.0660377358490566,0.09900990099009901,0.0821256038647343,0.0975609756097561,0.11538461538461539,1.0,0.18867924528301888,0.55,0.5789473684210527,0.37735849056603776,0.225,0.24324324324324326,0.3333333333333333,0.26666666666666666,0.5,0.6509433962264151,0.225,0.504495754716981,0.514,0.226890756302521,9.99642857142857,25.212,0.1879049676025918,9.0,19.0,6.0,17.0,3.0,10.0,3.0,31.0,3.0,14.0,20.0,18.0,11.0,1.0,,2.0,7.0,3.0,4.0,18.0,2.0,10.0,9.0,27.0,,6.0,9.0,14.0,,27.0,1.0,35.0,2.0,13.0,2.0,2.0,0.38461538461538464,0.38461538461538464,0.6666666666666666,,0.00966183574879227,,0.05714285714285714,0.09333333333333334,0.1792452830188679,0.47368421052631576,0.6428571428571429,0.3333333333333333,0.16037735849056603,0.35294117647058826,0.42857142857142855,0.2727272727272727,0.09433962264150944,0.3,0.3333333333333333,0.6666666666666666,0.5,0.12605042016806722,0.19402985074626866,,1.0,1.0,4.0,1.0,2.0,1.0,2.0,1.0,2.0,9.0,21.0,,2.0,,1.0,8.0,1.0,,2.0,2.0,1.0,,0.3333333333333333,0.6666666666666666,0.5833333333333334,0.6428571428571429,,0.017857142857142856,0.022727272727272728,,,0.03333333333333333,0.018867924528301886,0.6666666666666666,0.16666666666666666,,0.3333333333333333,1.0,0.26666666666666666,0.25,0.13333333333333333,0.5,0.49854166666666666,0.07563025210084033,9.0,3.0,,0.16071428571428573,0.2631578947368421,0.030303030303030304,,7.0,,1.0,1.0,,,,0.17647058823529413,,,,,,,4.0,1.0,1.0,2.0,0.08,0.05,0.1,0.075,0.038461538461538464,,,,,,,True,
2544,1610612739,LeBron James,LeBron James,2544,CLE,44721.0,745,-118.0,1504,1528,410.0,274.0,164,3032,39.0,94.0,37.0,90.0,10.0,30.0,162.0,313,42.0,98.0,537.0,1815,28.0,48.0,91.0,12.0,32.0,163.0,254.0,57.0,90.0,37.0,98.0,182.0,64.0,18.0,448.0,58.0,85.0,154.0,177.0,9.0,5.0,9.0,5.0,162.0,408.0,0.4523809523809524,0.42857142857142855,0.375,0.42857142857142855,0.5175718849840255,0.5274725274725275,0.5474452554744526,0.5365853658536586,0.5864332603938731,0.573943661971831,0.2384428223844282,31.721698113207545,0.22251308900523561,0.1858974358974359,0.20605187319884727,0.1643835616438356,0.1724137931034483,0.5555555555555556,0.22871046228710462,0.4148936170212766,0.4148936170212766,0.21897810218978103,0.4111111111111111,0.4111111111111111,0.43243243243243246,0.24390243902439024,0.3333333333333333,0.583941605839416,0.4111111111111111,0.5083616788321168,0.5094256097560976,0.30353817504655495,8.429073482428116,25.964285714285722,0.2726063829787234,100.0,142.0,23.0,77.0,5.0,8.0,3.0,87.0,3.0,31.0,70.0,84.0,45.0,16.0,6.0,23.0,24.0,16.0,8.0,48.0,18.0,38.0,33.0,81.0,4.0,25.0,9.0,32.0,3.0,96.0,2.0,114.0,19.0,56.0,8.0,7.0,0.21604938271604937,0.2229299363057325,0.5925925925925926,0.02181818181818182,0.032904148783977114,0.019801980198019802,0.3125,0.1889763779527559,0.34549878345498786,0.704225352112676,0.7518796992481203,0.3,0.1873479318734793,0.2987012987012987,0.323943661971831,0.05128205128205128,0.019464720194647202,0.625,0.625,0.6,0.0967741935483871,0.12694877505567928,0.16,11.0,17.0,30.0,44.0,2.0,2.0,,15.0,,8.0,38.0,69.0,10.0,17.0,11.0,9.0,10.0,1.0,,4.0,1.0,4.0,1.0,,0.5357142857142857,0.4838709677419355,0.5428571428571428,0.36666666666666664,0.04009433962264151,0.03821656050955414,0.014814814814814815,0.0273972602739726,0.20967741935483872,0.04736842105263158,0.13043478260869565,0.5483870967741935,0.6470588235294118,,,0.35772357723577236,0.6818181818181818,0.016260162601626018,1.0,0.5107592592592594,0.07076350093109869,15.0,3.0,,0.04792332268370607,0.06338028169014084,0.06818181818181818,,39.0,,1.0,4.0,,,1.0,0.07792207792207792,,,,,,,,1.0,2.0,1.0,,,,,0.010101010101010102,4.0,,,,,,True,
2747,1610612739,JR Smith,JR Smith,2747,CLE,40897.0,682,-126.0,1375,1392,316.0,197.0,152,2767,22.0,41.0,34.0,97.0,6.0,22.0,44.0,84,50.0,135.0,251.0,1645,7.0,8.0,16.0,8.0,25.0,49.0,66.0,144.0,97.0,34.0,17.0,30.0,12.0,2.0,73.0,37.0,27.0,68.0,75.0,3.0,2.0,5.0,3.0,49.0,314.0,0.96,0.37037037037037035,0.32,0.37037037037037035,0.5238095238095238,0.5,0.54337899543379,0.4878048780487805,0.5504385964912281,0.5104166666666666,0.6164383561643836,16.774193548387096,0.07848837209302326,0.13357400722021662,0.10305958132045089,0.06153846153846154,0.20754716981132076,0.6,0.1872146118721461,0.5365853658536586,0.5365853658536586,0.4429223744292237,0.35051546391752575,0.3541666666666667,0.9411764705882353,0.5365853658536586,0.2727272727272727,0.6940639269406392,0.35051546391752575,0.5052027397260275,0.4808951219512194,0.1952191235059761,12.4202380952381,25.06222222222222,0.2298181818181818,10.0,17.0,12.0,26.0,16.0,38.0,11.0,13.0,12.0,9.0,22.0,13.0,9.0,3.0,3.0,7.0,20.0,18.0,2.0,20.0,7.0,15.0,12.0,32.0,3.0,7.0,21.0,45.0,1.0,25.0,1.0,19.0,1.0,4.0,6.0,6.0,0.25,0.25,0.625,0.012145748987854251,0.0109717868338558,0.005747126436781609,0.0761904761904762,0.11607142857142858,0.0776255707762557,0.5882352941176471,0.625,0.3,0.1187214611872146,0.46153846153846156,0.46153846153846156,0.2727272727272727,0.1735159817351598,0.42105263157894735,0.42105263157894735,1.0,0.5789473684210527,0.018018018018018018,0.04597701149425287,2.0,3.0,3.0,3.0,2.0,3.0,4.0,4.0,4.0,2.0,22.0,6.0,,4.0,4.0,4.0,5.0,1.0,,2.0,3.0,,,0.3333333333333333,0.5714285714285714,0.5263157894736842,0.55,0.14285714285714285,0.010230179028132993,,0.0070921985815602835,0.0273972602739726,0.10091743119266056,0.032520325203252036,0.16666666666666666,0.15789473684210525,0.6666666666666666,0.36363636363636365,1.0,0.07317073170731707,1.0,0.07317073170731707,0.6666666666666666,0.5057590909090909,0.08764940239043825,1.0,2.0,1.0,0.011904761904761904,0.058823529411764705,0.02631578947368421,0.5,4.0,,,,,,3.0,,,,1.0,0.05263157894736842,,,1.0,,,,0.007407407407407408,,,0.010309278350515464,,,2.0,1.0,1.0,,,True,
1626204,1610612739,Larry Nance Jr.,Larry Nance Jr.,1626204,CLE,938.0,16,-4.0,28,29,,,4,57,1.0,1.0,,,,,2.0,5,,,5.0,30,2.0,,,,,,,,,,,,,,,1.0,7.0,8.0,10.0,1.0,1.0,1.0,1.0,,,,,,,0.4,,0.4,,0.4166666666666667,,,17.64705882352941,0.5,0.3333333333333333,0.47058823529411764,0.6666666666666666,1.0,1.0,0.2,1.0,1.0,,,,,,,0.8,,0.56348,,,5.16,,,1.0,4.0,,,,,,1.0,,,4.0,,,,,2.0,,,,,,,,,,,,,,1.0,,2.0,,1.0,,,1.0,1.0,,,0.11764705882352941,,0.5714285714285714,,0.8,0.25,0.5,1.0,,,,1.0,,,,,,0.16666666666666666,0.16666666666666666,,1.0,,,,,,1.0,,,2.0,,,2.0,,1.0,,,,,,,,,0.5,0.5,0.5,,0.15384615384615385,,0.2,,0.25,1.0,,0.5,,,,,,,,0.51005,0.4,2.0,,,0.4,0.5,0.14285714285714285,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,True,
