EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,Corner3FGM,Offensive Fouls,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyArc3FGA,SecondChanceFtPoints,PenaltyFG3A,PtsPutbacks,Corner3Assists,LongMidRangeAssists,OffThreePtRebounds,SelfOReb,LostBallSteals,Travels,SecondChanceTurnovers,BlockingFouls,Charge Fouls,Loose Ball Fouls,Charge Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,NonShootingPenaltyNonTakeFouls,AtRimPctBlocked,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,PenaltyArc3Frequency,LongMidRangeFGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsUnassisted3s,ShortMidRangeAssists,SecondChanceFg3Pct,PenaltyFg3Pct,LongMidRangePctBlocked,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,PenaltyArc3Accuracy,SecondChanceArc3FGM,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,SecondChanceArc3Accuracy,HeaveAttempts,Loose Ball Fouls Drawn,FTOffRebounds,ThreePtShootingFoulsDrawn,OffFTReboundPct,ShortMidRangePctAssisted,ThreePtShootingFoulsDrawnPct,NonShootingFoulsDrawn,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFoulsDrawn,on,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,Fg3aBlocked,Technical Free Throw Trips,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,3pt And 1 Free Throw Trips,BlockedCorner3,OffensiveGoaltends,3SecondViolations,Clear Path Fouls
1626159,1610612748,Justise Winslow,Justise Winslow,1626159,MIA,2172.0,36,-21.0,69,74,22,21.0,8.0,143,4.0,5.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,4.0,8.0,1.0,2.0,2.0,13.0,80,1.0,1.0,2.0,1.0,2.0,2.0,4.0,4.0,4.0,3.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,8.0,1.0,1.0,2.0,1.0,4.0,1.0,5.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,3.0,3.0,3.0,1.0,2.0,4.0,22,0.5,0.5,1.0,0.5,0.5,0.5,1.0,0.5,0.55,1.0,0.5,0.5909090909090909,1.0,0.6666666666666666,0.2,0.125,0.5,17.28395061728395,0.6666666666666666,0.3333333333333333,0.1111111111111111,0.0434782608695652,0.0588235294117647,0.0857142857142857,0.0263157894736842,0.1,0.125,0.5,0.0714285714285714,0.5,0.8,0.8,0.5,0.2,0.1,0.1,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.7,1.0,0.498995,0.3792,0.6963999999999999,0.1818181818181818,0.2222222222222222,0.1538461538461538,0.3076923076923077,5.2875,24.1,0.3188405797101449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
1626175,1610612748,Jordan Mickey,Jordan Mickey,1626175,MIA,530.0,9,2.0,20,20,5,8.0,2.0,40,,1.0,,,,,1.0,,1.0,,1.0,1.0,2.0,1.0,2.0,1.0,6.0,17,,,,,,,,,2.0,3.0,1.0,,,,,,,,,,,1.0,1.0,2.0,,2.0,,,,,1.0,,,1.0,,,1.0,1.0,1.0,1.0,1.0,,5,,,1.0,0.5,0.5,0.5,,,0.625,,,0.75,,,0.5,,,22.727272727272727,,1.0,0.1428571428571428,,,0.0769230769230769,,,0.1666666666666666,,,0.25,,,,0.25,,0.25,0.25,,,,,,,,,0.75,,0.458675,,,0.25,0.5,,,3.8,24.45,0.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
1627884,1610612748,Derrick Jones Jr.,Derrick Jones Jr.,1627884,MIA,12731.0,212,-34.0,410,417,53,79.0,53.0,827,11.0,20.0,7.0,11.0,2.0,5.0,13.0,,7.0,1.0,9.0,16.0,33.0,3.0,16.0,11.0,52.0,438,9.0,14.0,20.0,2.0,8.0,,4.0,8.0,24.0,9.0,9.0,1.0,4.0,4.0,2.0,6.0,,3.0,14.0,13.0,6.0,9.0,,15.0,19.0,34.0,3.0,1.0,3.0,3.0,3.0,,,6.0,,13.0,22.0,14.0,18.0,2.0,10.0,4.0,53,0.25,0.4444444444444444,1.0,0.1875,0.1875,0.4848484848484848,0.6428571428571429,0.25,0.4183673469387755,0.6428571428571429,0.2222222222222222,0.4561403508771929,0.6666666666666666,0.2222222222222222,0.3265306122448979,0.1212121212121212,0.2307692307692307,13.23529411764706,0.5,,0.0647482014388489,0.0955882352941176,0.081081081081081,0.0704225352112676,0.0871559633027523,0.1320754716981132,0.0377358490566037,0.0689655172413793,0.0666666666666666,0.4081632653061224,0.55,0.5789473684210527,0.3636363636363636,0.2653061224489796,,0.1428571428571428,0.1836734693877551,0.1111111111111111,0.1111111111111111,1.0,0.7857142857142857,0.6363636363636364,,0.5555555555555556,0.4,0.7346938775510204,0.1111111111111111,0.5677948979591836,0.626909090909091,0.5399166666666666,0.175438596491228,0.2439024390243902,0.3846153846153846,0.0769230769230769,4.051515151515151,24.4875,0.1292682926829268,5.0,2.0,,0.3846153846153846,0.5,0.2857142857142857,0.2857142857142857,1.0,1.0,2.0,1.0,14.0,2.0,1.0,6.0,4.0,2.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,7.0,2.0,2.0,3.0,1.0,3.0,9.0,6.0,1.0,2.0,0.05,0.073170731707317,0.0961538461538461,0.032258064516129,0.0769230769230769,0.0588235294117647,0.087719298245614,0.1428571428571428,0.1538461538461538,0.6666666666666666,0.1111111111111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
201961,1610612748,Wayne Ellington,Wayne Ellington,201961,MIA,6653.0,111,-31.0,212,222,21,55.0,27.0,434,2.0,5.0,,,,1.0,2.0,5.0,9.0,9.0,21.0,5.0,12.0,13.0,30.0,,49.0,241,,,3.0,,1.0,,3.0,10.0,,33.0,21.0,9.0,2.0,5.0,1.0,6.0,1.0,3.0,13.0,1.0,,6.0,,6.0,1.0,7.0,1.0,1.0,3.0,2.0,,1.0,,3.0,1.0,2.0,4.0,4.0,2.0,,1.0,3.0,21,1.0,1.0,0.8461538461538461,0.4333333333333333,0.4333333333333333,0.4166666666666667,,,0.5833333333333334,0.375,0.5,0.5697674418604651,0.375,0.5,0.7142857142857143,0.1666666666666666,,18.77551020408163,1.0,,0.0779220779220779,0.0158730158730158,,0.054054054054054,0.0093457943925233,0.0384615384615384,0.088235294117647,0.0625,,0.119047619047619,0.4,0.5,1.0,0.0476190476190476,0.119047619047619,0.2142857142857142,0.5,0.4285714285714285,0.4285714285714285,0.8888888888888888,,,,0.3333333333333333,,0.8333333333333334,0.4285714285714285,0.5511904761904762,0.5798,0.5376,0.0232558139534883,0.0769230769230769,0.0612244897959183,0.0612244897959183,9.558333333333335,25.526666666666664,0.0990566037735849,,4.0,,,,0.4444444444444444,0.4444444444444444,0.75,2.0,,2.0,,,1.0,,,,,1.0,,,,1.0,,,,,,,,,,,,1.0,0.2,,,,,,0.074074074074074,,,,0.6666666666666666,3.0,1.0,2.0,2.0,1.0,1.0,4.0,1.0,6.0,1.0,0.25,0.5,0.2,0.6,0.75,1.0,0.5,0.5,1.0,0.5,0.5,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
202337,1610612748,Luke Babbitt,Luke Babbitt,202337,MIA,870.0,14,-1.0,32,32,14,10.0,3.0,64,,,,,,,,,,,3.0,,,,3.0,,,29,,,,,,,,,,,3.0,,,,,,,,,,,2.0,1.0,3.0,,3.0,,,,,,,,,,,,,,,,,14,,,,,,,,,,,,,,,1.0,,,8.333333333333334,,0.3333333333333333,0.1818181818181818,,,0.1052631578947368,,,0.25,,,,,,,,,,1.0,,,,,,,,,1.0,,0.53645,,0.55485,,,,,,25.666666666666668,0.4375,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
203585,1610612748,Rodney McGruder,Rodney McGruder,203585,MIA,137.0,2,,5,5,5,5.0,,10,,,,,,,,1.0,,,,,1.0,,,,,2,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,20.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,0.395,,0.395,,,,,19.8,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
1626196,1610612748,Josh Richardson,Josh Richardson,1626196,MIA,8963.0,149,6.0,288,288,28,37.0,39.0,576,10.0,14.0,1.0,3.0,,,11.0,11.0,3.0,4.0,19.0,15.0,36.0,7.0,22.0,7.0,58.0,292,1.0,3.0,5.0,1.0,3.0,,2.0,14.0,16.0,18.0,19.0,4.0,2.0,9.0,5.0,14.0,4.0,4.0,33.0,3.0,2.0,9.0,,11.0,5.0,16.0,6.0,3.0,5.0,2.0,2.0,3.0,,7.0,3.0,4.0,11.0,13.0,9.0,3.0,6.0,2.0,28,0.4666666666666667,0.5,0.8571428571428571,0.3181818181818182,0.3181818181818182,0.4166666666666667,0.3333333333333333,0.3333333333333333,0.4396551724137931,0.4166666666666667,0.25,0.4754098360655737,0.4166666666666667,0.25,0.3793103448275862,0.0555555555555555,0.0909090909090909,20.60606060606061,0.7142857142857143,,0.0918367346938775,0.0337078651685393,0.04,0.0743243243243243,0.0349650349650349,0.0625,0.1111111111111111,0.125,0.024390243902439,0.2413793103448276,0.7142857142857143,0.7692307692307693,0.6,0.1896551724137931,0.1896551724137931,0.0517241379310344,0.3275862068965517,0.2105263157894736,0.2105263157894736,0.75,0.5,0.3333333333333333,,,,0.6206896551724138,0.2105263157894736,0.4993870689655172,0.5984700000000001,0.393675,0.0983606557377049,0.1538461538461538,0.0862068965517241,0.0344827586206896,8.716666666666669,25.94090909090909,0.0972222222222222,3.0,3.0,,0.2727272727272727,0.3,1.0,1.0,1.0,1.0,,1.0,2.0,1.0,5.0,2.0,2.0,3.0,,2.0,1.0,,1.0,,2.0,,3.0,,,1.0,1.0,1.0,3.0,3.0,,1.0,0.0714285714285714,0.037037037037037,0.027027027027027,,0.0232558139534883,0.0909090909090909,0.0526315789473684,0.1111111111111111,0.0625,1.0,0.25,2.0,,,3.0,,1.0,3.0,,3.0,,0.3333333333333333,,,0.1818181818181818,0.1818181818181818,0.5,,,,0.5,,1.0,1.0,1.0,0.3333333333333333,,,,,,,,,,,True,,,,,,,,,,,,,,,
1628389,1610612748,Bam Adebayo,Bam Adebayo,1628389,MIA,3193.0,53,-19.0,100,108,22,33.0,11.0,208,4.0,8.0,1.0,2.0,,1.0,1.0,1.0,,,2.0,5.0,10.0,,2.0,7.0,17.0,112,1.0,2.0,2.0,,1.0,2.0,2.0,4.0,6.0,,1.0,,1.0,2.0,2.0,4.0,,1.0,10.0,2.0,5.0,8.0,2.0,15.0,4.0,19.0,,,1.0,,3.0,1.0,,4.0,,2.0,5.0,9.0,10.0,2.0,6.0,2.0,22,0.4,0.5,,,,0.5,0.5,,0.4166666666666667,0.3333333333333333,,0.53125,0.3333333333333333,0.25,0.1666666666666666,0.1,,17.69911504424779,0.25,0.2857142857142857,0.2051282051282051,0.0769230769230769,0.4166666666666667,0.2549019607843137,0.0833333333333333,0.0909090909090909,0.2105263157894736,0.1818181818181818,0.5555555555555556,0.6666666666666666,0.5,0.5714285714285714,0.5,0.0833333333333333,0.0833333333333333,,0.1666666666666666,,,,0.6666666666666666,0.5,,0.3333333333333333,,0.8333333333333334,,0.5400727272727273,0.46845,0.33595,0.375,0.4285714285714285,0.1176470588235294,0.1176470588235294,3.2400000000000007,41.7,0.22,1.0,,1.0,1.0,1.0,,,,2.0,,2.0,2.0,2.0,1.0,2.0,1.0,,,,1.0,1.0,,,,,3.0,,,2.0,1.0,,3.0,3.0,1.0,1.0,0.125,0.0909090909090909,0.1428571428571428,,0.0526315789473684,0.3333333333333333,0.2222222222222222,,0.25,1.0,0.6666666666666666,,,,1.0,,,1.0,,,,,,,,,,,,,0.3333333333333333,,,1.0,,,1.0,1.0,,,,,,,,,True,,,,,,,,,,,,,,,
203482,1610612748,Kelly Olynyk,Kelly Olynyk,203482,MIA,2608.0,43,-28.0,85,86,1,13.0,10.0,171,3.0,4.0,1.0,1.0,,,3.0,2.0,2.0,1.0,8.0,4.0,9.0,2.0,10.0,2.0,16.0,95,1.0,1.0,2.0,,,,,2.0,6.0,6.0,8.0,1.0,3.0,3.0,,3.0,,3.0,6.0,,2.0,6.0,,8.0,2.0,10.0,1.0,1.0,2.0,1.0,3.0,1.0,,5.0,,1.0,4.0,4.0,2.0,,1.0,,1,0.25,0.3333333333333333,1.0,0.2,0.2,0.4444444444444444,1.0,,0.3684210526315789,1.0,,0.4,1.0,,0.5263157894736842,0.3333333333333333,0.6666666666666666,25.77319587628866,0.4,,0.2068965517241379,,0.1428571428571428,0.1860465116279069,0.0416666666666666,,,0.375,0.2,0.2105263157894736,0.75,1.0,0.3333333333333333,0.1578947368421052,0.1052631578947368,0.1052631578947368,0.4210526315789473,0.125,0.125,1.0,1.0,1.0,,,,0.7368421052631579,0.125,0.5415578947368421,,,0.05,0.1,0.125,,7.322222222222223,26.23,0.0117647058823529,1.0,1.0,1.0,0.3333333333333333,1.0,0.5,0.5,1.0,,,,2.0,,,2.0,,,,2.0,1.0,,1.0,1.0,,,,,,,,,,,,,0.25,0.0869565217391304,,,0.1176470588235294,,0.2727272727272727,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,True,,,,,,,,,,,,,,,
201609,1610612748,Goran Dragic,Goran Dragic,201609,MIA,6335.0,106,-22.0,201,207,15,25.0,26.0,408,4.0,9.0,,2.0,1.0,1.0,20.0,9.0,,6.0,14.0,20.0,38.0,6.0,14.0,8.0,66.0,220,,3.0,,2.0,4.0,2.0,9.0,8.0,32.0,15.0,14.0,6.0,2.0,6.0,8.0,14.0,5.0,4.0,36.0,2.0,5.0,8.0,,13.0,3.0,16.0,1.0,1.0,2.0,1.0,5.0,1.0,,7.0,2.0,3.0,8.0,10.0,13.0,,5.0,9.0,15,0.2,0.2,0.8333333333333334,0.4285714285714285,0.4285714285714285,0.5263157894736842,,0.5,0.5576923076923077,,0.5833333333333334,0.5689655172413793,,0.6428571428571429,0.2692307692307692,0.0526315789473684,0.05,27.54237288135593,0.2857142857142857,,0.1194029850746268,0.025,0.1515151515151515,0.13,0.0168067226890756,,0.1666666666666666,0.1818181818181818,0.16,0.173076923076923,0.4444444444444444,0.5,,0.3846153846153846,0.173076923076923,,0.2692307692307692,0.4285714285714285,0.4285714285714285,0.8333333333333334,0.6666666666666666,,,0.1666666666666666,1.0,0.4423076923076923,0.4285714285714285,0.4672721153846154,0.7994,0.4326833333333333,0.1034482758620689,0.1162790697674418,,0.1363636363636363,10.471052631578946,26.571428571428577,0.0746268656716417,10.0,,,0.5,0.5263157894736842,,,,2.0,,2.0,,3.0,1.0,,,,,,,1.0,,,,2.0,2.0,,,,,2.0,2.0,2.0,,1.0,0.1111111111111111,,0.0606060606060606,,,,0.0789473684210526,0.125,,1.0,0.3333333333333333,6.0,,,,1.0,,,1.0,3.0,1.0,,0.5,,0.6666666666666666,0.6666666666666666,0.1666666666666666,,,,,0.5,,2.0,2.0,,,,1.0,1.0,0.3333333333333333,0.3,0.0666666666666666,,,,True,,,,,,,,,,,,,,,
