EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Charge Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,OffensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceCorner3FGM,BlockedCorner3,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Loose Ball Fouls,3SecondViolations,Defensive 3 Seconds Violations,Loose Ball Fouls Drawn,Technical Free Throw Trips,3pt And 1 Free Throw Trips,on,Clear Path Fouls
203081,1610612757,Damian Lillard,Damian Lillard,203081,POR,45176.0,753,126,1557,1523,525.0,588,198,3080,77,155,8.0,11.0,30.0,60.0,25.0,61.0,45.0,87.0,4.0,9.0,2.0,,1.0,72.0,190.0,11.0,20.0,23.0,62.0,147,303,76.0,199.0,187.0,709,1645.0,10.0,21.0,11.0,22.0,14.0,67.0,50.0,110.0,23.0,63.0,113.0,282.0,38.0,256.0,93.0,135.0,8.0,,190.0,72.0,34.0,,85.0,50.0,135.0,44.0,6.0,57.0,20.0,8.0,320.0,12.0,14.0,,33.0,49.0,2.0,84.0,26.0,110,13.0,18.0,7.0,11.0,43.0,11.0,28.0,20.0,5.0,15.0,1.0,2.0,63.0,4.0,25.0,10.0,2.0,33.0,,,153.0,1.0,13.0,4.0,209.0,12.0,57.0,12.0,31.0,7.0,1.0,1.0,4.0,2.0,1.0,8.0,4.0,,,276.0,518.0,7.0,26.0,0.1292517006802721,0.13286713286713286,0.40789473684210525,0.38190954773869346,0.5,0.36507936507936506,0.38190954773869346,0.48514851485148514,0.47619047619047616,0.45454545454545453,0.5199203187250996,0.6162790697674418,0.4884393063583815,0.592687074829932,0.66,0.6101321585903083,0.39641434262948205,,0.11221122112211221,0.16129032258064516,0.11475409836065574,0.022988505747126436,,,36.5990990990991,0.6825396825396826,0.041666666666666664,,0.1076923076923077,0.030107526881720432,0.12,0.04152249134948097,0.11232876712328767,0.034482758620689655,0.024509803921568627,0.034722222222222224,0.03418803418803419,0.044897959183673466,0.022727272727272728,0.11695906432748537,0.0738255033557047,0.13333333333333333,0.13488372093023257,0.06666666666666667,0.05485232067510549,0.5,0.30876494023904383,0.4967741935483871,0.5923076923076923,0.09090909090909091,0.12151394422310757,0.4098360655737705,0.46296296296296297,0.16,0.17330677290836655,0.5172413793103449,0.5294117647058824,0.17777777777777778,0.017928286852589643,0.4444444444444444,0.4444444444444444,0.75,0.3784860557768924,0.37894736842105264,0.37894736842105264,0.3888888888888889,0.2558139534883721,0.7272727272727273,0.125,0.046511627906976744,0.46511627906976744,0.55,0.6363636363636364,0.3468208092485549,0.5,0.005780346820809248,,0.3583815028901734,0.3709677419354839,0.7051792828685259,0.37894736842105264,0.49649113545816737,0.5059405405405406,0.4760465317919074,0.12387791741472172,0.16379310344827586,0.05741626794258373,0.09449929478138223,0.39774330042313116,8.000660066006601,26.877386934673368,0.3371868978805395,,,,,2.0,,,1.0,14.0,2.0,True,
203086,1610612757,Meyers Leonard,Meyers Leonard,203086,POR,7899.0,132,1,271,269,113.0,116,31,540,9,12,3.0,3.0,4.0,6.0,6.0,8.0,6.0,8.0,2.0,4.0,,1.0,1.0,4.0,11.0,1.0,1.0,,2.0,21,28,6.0,15.0,7.0,67,295.0,5.0,6.0,1.0,1.0,7.0,20.0,6.0,9.0,1.0,3.0,6.0,21.0,30.0,12.0,18.0,,4.0,,11.0,4.0,,,1.0,3.0,4.0,3.0,,1.0,,,11.0,2.0,7.0,,10.0,17.0,5.0,32.0,9.0,41,1.0,5.0,3.0,2.0,2.0,1.0,,5.0,2.0,2.0,,,7.0,,3.0,11.0,2.0,16.0,,2.0,9.0,,,,9.0,1.0,2.0,,3.0,,,,,,,,,,,21.0,113.0,2.0,3.0,0.7142857142857143,0.7894736842105263,1.0,0.4,1.0,0.3333333333333333,0.4,0.75,0.8333333333333334,0.6666666666666666,0.6976744186046512,0.9285714285714286,0.625,0.7127659574468085,1.0,0.65625,0.3488372093023256,,,,,,,,17.763157894736842,0.2857142857142857,0.5,,0.27419354838709675,0.10294117647058823,0.20833333333333334,0.03571428571428571,0.24545454545454545,0.07258064516129033,0.038461538461538464,0.13636363636363635,0.15,0.045454545454545456,,0.2777777777777778,0.20833333333333334,0.35,0.2,0.25,0.0625,,0.27906976744186046,0.75,0.75,0.7777777777777778,0.18604651162790697,0.75,0.75,0.8333333333333334,0.18604651162790697,0.75,0.75,0.5,0.09302325581395349,0.5,0.5,1.0,0.2558139534883721,0.36363636363636365,0.36363636363636365,1.0,0.42857142857142855,1.0,0.3333333333333333,,0.14285714285714285,1.0,1.0,0.5,0.6666666666666666,0.08333333333333333,1.0,0.16666666666666666,,0.627906976744186,0.36363636363636365,0.5149674418604651,0.6011416666666666,0.5273833333333333,0.045454545454545456,0.06896551724137931,,0.29850746268656714,0.31343283582089554,7.803571428571429,24.793333333333333,0.41697416974169743,,,,,1.0,,,2.0,,,True,
203994,1610612757,Jusuf Nurkic,Jusuf Nurkic,203994,POR,21535.0,359,10,727,727,151.0,164,83,1454,52,96,13.0,24.0,14.0,22.0,13.0,40.0,10.0,27.0,,,,,,,3.0,,,,1.0,75,163,,3.0,37.0,187,782.0,15.0,30.0,,,11.0,41.0,16.0,33.0,,1.0,18.0,50.0,98.0,52.0,,,22.0,1.0,2.0,,11.0,,21.0,9.0,30.0,8.0,1.0,14.0,1.0,6.0,69.0,14.0,23.0,1.0,30.0,49.0,4.0,83.0,38.0,121,5.0,11.0,6.0,5.0,18.0,5.0,9.0,13.0,,9.0,,1.0,31.0,,5.0,20.0,1.0,38.0,3.0,3.0,60.0,1.0,1.0,,62.0,5.0,21.0,,13.0,13.0,,,11.0,,2.0,13.0,9.0,,,50.0,150.0,3.0,9.0,0.6533333333333333,0.765625,,,,,,0.4601226993865031,0.5,0.48484848484848486,0.45180722891566266,0.5,0.47058823529411764,0.4794871794871795,0.5394736842105263,0.5102040816326531,0.018072289156626505,,0.06748466257668712,0.07291666666666667,0.1,,,,27.17391304347826,0.5806451612903226,0.26666666666666666,0.0625,0.21304347826086956,0.10087719298245613,0.2542372881355932,0.10071942446043165,0.22701149425287356,0.1008174386920981,0.12745098039215685,0.08571428571428572,0.07142857142857142,0.11206896551724138,0.043478260869565216,0.18072289156626506,0.24675324675324675,0.21428571428571427,0.2736842105263158,0.17391304347826086,0.06329113924050633,0.6923076923076923,0.5783132530120482,0.5416666666666666,0.5842696629213483,0.6538461538461539,0.24096385542168675,0.325,0.3611111111111111,0.6153846153846154,0.16265060240963855,0.37037037037037035,0.37037037037037035,0.7,,,,,0.018072289156626505,,,,0.8,0.5416666666666666,0.15384615384615385,,,,,0.6470588235294118,0.6363636363636364,,,0.029411764705882353,,0.5963855421686747,,0.510890606060606,0.5683909090909092,0.5339363636363637,0.11538461538461539,0.11731843575418995,,0.2192513368983957,0.26737967914438504,6.107361963190184,34.166666666666664,0.2077028885832187,,,,,3.0,,2.0,13.0,,,True,
202329,1610612757,Al-Farouq Aminu,Al-Farouq Aminu,202329,POR,22809.0,380,26,765,774,242.0,258,100,1539,14,22,3.0,5.0,5.0,7.0,5.0,14.0,,8.0,11.0,26.0,3.0,2.0,6.0,18.0,46.0,1.0,2.0,4.0,13.0,19,44,29.0,72.0,10.0,135,834.0,5.0,11.0,3.0,5.0,1.0,20.0,6.0,11.0,6.0,19.0,3.0,33.0,16.0,22.0,81.0,6.0,4.0,,46.0,18.0,4.0,,5.0,5.0,10.0,5.0,,4.0,,1.0,25.0,1.0,8.0,,23.0,34.0,12.0,69.0,9.0,78,,10.0,6.0,4.0,7.0,1.0,4.0,3.0,,3.0,1.0,,10.0,,4.0,10.0,,24.0,,1.0,12.0,,2.0,1.0,12.0,1.0,4.0,1.0,1.0,10.0,1.0,,8.0,,2.0,11.0,5.0,,,33.0,240.0,2.0,1.0,0.42105263157894735,0.47058823529411764,0.9310344827586207,0.4027777777777778,0.6,0.3157894736842105,0.4027777777777778,0.4318181818181818,0.45454545454545453,0.5454545454545454,0.5387931034482759,0.59375,0.5,0.5578512396694215,0.625,0.515625,0.6206896551724138,,0.09090909090909091,0.13636363636363635,0.07142857142857142,,,,14.886363636363635,0.7,0.46153846153846156,,0.1588785046728972,0.03619909502262444,0.1619718309859155,0.005847953216374269,0.1601123595505618,0.02295918367346939,0.0392156862745098,0.04477611940298507,0.019230769230769232,0.007194244604316547,,0.11235955056179775,0.1518987341772152,0.2608695652173913,0.15517241379310345,0.19230769230769232,,0.45454545454545453,0.1896551724137931,0.6363636363636364,0.7368421052631579,0.42857142857142855,0.1206896551724138,0.35714285714285715,0.38461538461538464,0.4,0.06896551724137931,,,,0.22413793103448276,0.4230769230769231,0.4230769230769231,0.9090909090909091,0.39655172413793105,0.391304347826087,0.391304347826087,0.9444444444444444,0.3125,0.6,0.3333333333333333,0.1875,0.125,0.5,1.0,0.23333333333333334,0.7142857142857143,0.2,0.3333333333333333,0.43333333333333335,0.3076923076923077,0.8103448275862069,0.391304347826087,0.523851724137931,0.51545,0.5299299999999999,0.041666666666666664,0.0851063829787234,0.0136986301369863,0.14814814814814814,0.24444444444444444,6.613636363636363,24.718055555555555,0.31633986928104574,2.0,1.0,0.6666666666666666,1.0,1.0,,,1.0,,,True,
203943,1610612757,Noah Vonleh,Noah Vonleh,203943,POR,14947.0,249,10,490,491,112.0,136,52,981,16,27,6.0,9.0,2.0,5.0,3.0,7.0,8.0,16.0,,,,,,2.0,6.0,,,,,27,50,2.0,6.0,16.0,76,518.0,7.0,10.0,,,2.0,16.0,5.0,12.0,,,4.0,14.0,30.0,24.0,3.0,3.0,10.0,,6.0,2.0,6.0,,5.0,3.0,8.0,3.0,,4.0,,1.0,19.0,2.0,14.0,,21.0,42.0,4.0,67.0,16.0,83,2.0,4.0,2.0,2.0,5.0,,3.0,5.0,1.0,2.0,1.0,,10.0,,2.0,10.0,3.0,19.0,,3.0,17.0,1.0,2.0,,20.0,2.0,10.0,,1.0,3.0,,,3.0,,,3.0,2.0,1.0,,14.0,112.0,1.0,1.0,0.5555555555555556,0.6818181818181818,0.5,0.3333333333333333,,,0.3333333333333333,0.54,0.7,0.4166666666666667,0.5357142857142857,0.7,0.4166666666666667,0.5846153846153846,0.7272727272727273,0.4666666666666667,0.10714285714285714,,0.12,0.18518518518518517,0.14285714285714285,,,,13.736263736263737,0.5,0.4444444444444444,,0.2608695652173913,0.08917197452229299,0.24705882352941178,0.028985507246376812,0.25609756097560976,0.07079646017699115,0.11320754716981132,0.11363636363636363,0.05,0.034482758620689655,,0.2459016393442623,0.24074074074074073,0.30434782608695654,0.2898550724637681,0.0625,0.09523809523809523,0.6666666666666666,0.48214285714285715,0.5925925925925926,0.7272727272727273,0.4375,0.125,0.42857142857142855,0.5,0.3333333333333333,0.2857142857142857,0.5,0.5,0.875,,,,,0.10714285714285714,0.3333333333333333,0.3333333333333333,0.5,0.9,0.6666666666666666,,,,,,0.4166666666666667,0.4,,,,,0.5892857142857143,0.3333333333333333,0.5211562499999999,0.6502399999999999,0.492925,0.15625,0.1724137931034483,,0.21052631578947367,0.18421052631578946,7.796,25.099999999999998,0.22857142857142856,,,,,,,,,,,True,
203090,1610612757,Maurice Harkless,Maurice Harkless,203090,POR,17460.0,291,-33,579,571,130.0,161,73,1150,24,42,6.0,10.0,4.0,8.0,3.0,9.0,1.0,2.0,2.0,8.0,1.0,2.0,3.0,10.0,18.0,3.0,5.0,2.0,5.0,28,53,12.0,26.0,6.0,98,646.0,6.0,12.0,4.0,6.0,,24.0,4.0,11.0,4.0,8.0,3.0,23.0,34.0,22.0,36.0,,6.0,,18.0,10.0,7.0,,7.0,5.0,12.0,4.0,1.0,5.0,2.0,,29.0,2.0,11.0,,10.0,19.0,7.0,36.0,13.0,49,6.0,9.0,7.0,2.0,3.0,4.0,,9.0,1.0,3.0,,1.0,12.0,,,15.0,,28.0,,3.0,9.0,,,1.0,13.0,1.0,5.0,,2.0,7.0,,,5.0,,2.0,7.0,3.0,,,23.0,128.0,3.0,2.0,0.6071428571428571,0.68,1.0,0.46153846153846156,0.6666666666666666,0.5,0.46153846153846156,0.5283018867924528,0.5,0.36363636363636365,0.5822784810126582,0.6666666666666666,0.5263157894736842,0.5764705882352941,0.631578947368421,0.5476190476190477,0.3291139240506329,,0.1320754716981132,0.11904761904761904,0.2222222222222222,,,,14.652567975830815,0.25,0.3684210526315789,,0.1130952380952381,0.06666666666666667,0.10416666666666667,0.019801980198019802,0.10984848484848485,0.04887218045112782,0.08433734939759036,0.08695652173913043,,0.013513513513513514,0.037037037037037035,0.04477611940298507,0.15789473684210525,0.1590909090909091,0.10810810810810811,0.09090909090909091,0.20689655172413793,0.42857142857142855,0.5316455696202531,0.5714285714285714,0.6486486486486487,0.625,0.11392405063291139,0.3333333333333333,0.42857142857142855,0.6666666666666666,0.02531645569620253,0.5,0.5,,0.10126582278481013,0.25,0.25,1.0,0.22784810126582278,0.5555555555555556,0.5555555555555556,1.0,0.5555555555555556,0.6,0.3333333333333333,0.05555555555555555,0.2777777777777778,0.6,1.0,0.42105263157894735,0.5,0.15789473684210525,0.6666666666666666,0.2631578947368421,0.4,0.8607594936708861,0.5555555555555556,0.5403702531645568,0.5491531249999999,0.47532631578947376,0.060240963855421686,0.08771929824561403,,0.24489795918367346,0.23469387755102042,3.2773584905660376,24.77307692307692,0.22452504317789293,1.0,,1.0,1.0,,,,,,,True,
1627735,1610612757,Wade Baldwin IV,Wade Baldwin IV,1627735,POR,1948.0,32,7,68,68,22.0,18,4,136,3,4,,,2.0,2.0,,1.0,,,,,,,,3.0,3.0,,,1.0,1.0,3,5,3.0,3.0,1.0,16,68.0,,,,,,,2.0,3.0,1.0,1.0,1.0,8.0,,6.0,9.0,,,,3.0,3.0,,,1.0,,1.0,,,1.0,,,2.0,,,,2.0,1.0,,3.0,,3,,2.0,1.0,1.0,,,,2.0,1.0,,,1.0,2.0,,,3.0,2.0,9.0,,,1.0,,,,1.0,1.0,1.0,,,1.0,,,1.0,,,1.0,1.0,,,8.0,22.0,2.0,,,,1.0,1.0,,1.0,1.0,0.6,,0.6666666666666666,0.9375,,0.875,1.0,,1.0,0.375,,,,,,,,13.698630136986301,,,,0.08333333333333333,,0.16666666666666666,,0.125,,,,,,,0.25,,,0.125,0.25,,1.0,0.5,0.75,0.75,,0.125,,,,,,,,,,,,0.375,1.0,1.0,1.0,,,,,,,,0.5,1.0,,,0.25,1.0,0.875,1.0,0.585475,,0.6415,0.125,0.2,,,0.5,3.78,25.433333333333334,0.3235294117647059,,,,,,,,,,,False,
1627774,1610612757,Jake Layman,Jake Layman,1627774,POR,2594.0,43,-16,91,86,23.0,35,10,177,2,4,,,1.0,1.0,,3.0,,1.0,,1.0,,,1.0,,3.0,,1.0,,,2,8,,4.0,,4,103.0,,1.0,,1.0,,,1.0,2.0,,1.0,,2.0,4.0,,,,,,3.0,,1.0,,,1.0,1.0,,1.0,,,,3.0,,,,2.0,3.0,,5.0,,5,,1.0,,1.0,,,,,,,,,,,,2.0,,3.0,,,,,,,,,,,,1.0,1.0,,1.0,,,2.0,1.0,,,2.0,23.0,,,1.0,1.0,,,,,,0.25,,0.5,0.16666666666666666,,0.3333333333333333,0.16666666666666666,,0.3333333333333333,0.3333333333333333,,0.125,0.25,,,,,11.76470588235294,,,,0.1111111111111111,,0.16666666666666666,,0.1282051282051282,,,,,,,0.1111111111111111,,0.16666666666666666,0.18181818181818182,,,0.5,0.3333333333333333,0.5,0.6666666666666666,1.0,0.25,,,,0.08333333333333333,,,,0.08333333333333333,,,,0.25,,,,,,,,0.5,,,0.3333333333333333,1.0,0.3333333333333333,,,,0.6666666666666666,,0.5193708333333333,0.464725,0.51035,,,,,0.5,6.925,24.424999999999997,0.25274725274725274,,1.0,,,,,,,,,False,
1628380,1610612757,Zach Collins,Zach Collins,1628380,POR,19849.0,331,-67,632,637,97.0,124,77,1269,15,25,6.0,10.0,3.0,3.0,5.0,12.0,2.0,8.0,2.0,9.0,,,1.0,6.0,25.0,,1.0,1.0,3.0,22,45,8.0,34.0,12.0,80,735.0,8.0,17.0,,1.0,1.0,17.0,3.0,5.0,1.0,4.0,2.0,11.0,28.0,16.0,24.0,,12.0,,25.0,6.0,5.0,,4.0,7.0,11.0,5.0,2.0,3.0,,1.0,29.0,5.0,10.0,,21.0,22.0,4.0,47.0,15.0,62,1.0,8.0,5.0,3.0,10.0,2.0,6.0,11.0,2.0,4.0,1.0,1.0,21.0,3.0,3.0,40.0,,54.0,2.0,2.0,22.0,2.0,,1.0,19.0,3.0,9.0,,2.0,9.0,1.0,1.0,8.0,,1.0,10.0,5.0,,,11.0,95.0,1.0,2.0,0.6363636363636364,0.875,1.0,0.23529411764705882,,0.25,0.23529411764705882,0.4888888888888889,0.47058823529411764,0.6,0.43037974683544306,0.4444444444444444,0.5,0.45977011494252873,0.4722222222222222,0.5,0.43037974683544306,,0.1111111111111111,0.12,0.08333333333333333,0.125,,,15.083798882681563,0.47619047619047616,0.2222222222222222,,0.12087912087912088,0.05025125628140704,0.1875,0.0423728813559322,0.14625850340136054,0.0473186119873817,0.07575757575757576,0.046875,0.028985507246376812,0.04040404040404041,0.05263157894736842,0.1044776119402985,0.14,0.12307692307692308,0.1935483870967742,0.15789473684210525,0.022727272727272728,0.5,0.31645569620253167,0.6,0.6818181818181818,0.6666666666666666,0.1518987341772152,0.4166666666666667,0.45454545454545453,0.4,0.10126582278481013,0.25,0.2857142857142857,1.0,0.11392405063291139,0.2222222222222222,0.2222222222222222,1.0,0.31645569620253167,0.24,0.24,1.0,0.5555555555555556,0.6,0.16666666666666666,,0.05555555555555555,,,0.3333333333333333,1.0,0.1111111111111111,,0.3333333333333333,0.3333333333333333,0.7468354430379747,0.24,0.5447196202531644,0.6078653846153845,0.5602333333333332,0.10588235294117647,0.17647058823529413,,0.2125,0.1375,6.417777777777778,24.48823529411765,0.15348101265822786,,,,,2.0,,,2.0,,,False,
1628403,1610612757,Caleb Swanigan,Caleb Swanigan,1628403,POR,3729.0,62,-18,119,122,10.0,20,16,241,5,12,3.0,5.0,1.0,1.0,,2.0,,,,,,,,,1.0,,,,,5,14,,1.0,6.0,16,130.0,3.0,6.0,,,1.0,7.0,1.0,2.0,,,1.0,3.0,6.0,4.0,,,4.0,,1.0,,4.0,,1.0,1.0,2.0,1.0,,1.0,,,5.0,,4.0,1.0,5.0,7.0,,12.0,5.0,17,,3.0,,3.0,4.0,,1.0,4.0,1.0,3.0,,2.0,8.0,,1.0,5.0,,14.0,,1.0,7.0,,1.0,,10.0,,5.0,,,2.0,,,2.0,,,2.0,,,,3.0,10.0,,,0.6,1.0,,,,,,0.35714285714285715,0.5,0.5,0.3333333333333333,0.5,0.5,0.4,0.5,0.5,0.06666666666666667,,0.2857142857142857,0.3333333333333333,,,,,19.58041958041958,0.5,,0.25,0.1891891891891892,0.09302325581395349,0.25,,0.21052631578947367,0.06349206349206349,0.15789473684210525,0.06666666666666667,,,,0.16666666666666666,0.21428571428571427,0.18181818181818182,0.2222222222222222,0.5,,,0.8,0.4166666666666667,0.625,0.6,0.13333333333333333,,,,,,,,,,,,0.06666666666666667,,,,0.8333333333333334,0.6,0.3333333333333333,,,,,0.5,1.0,,,,,0.8666666666666667,,0.5215166666666666,0.51668,0.51735,0.25,0.2631578947368421,,0.4375,0.1875,2.642857142857143,25.0,0.08403361344537816,,,,,5.0,,,,,,False,
203468,1610612757,CJ McCollum,CJ McCollum,203468,POR,132899.0,2215,78,4427,4408,729.0,829,504,8835,108,200,10.0,18.0,17.0,35.0,107.0,250.0,115.0,281.0,22.0,52.0,9.0,5.0,9.0,111.0,289.0,6.0,24.0,14.0,44.0,330,731,133.0,341.0,160.0,1219,4747.0,26.0,51.0,12.0,33.0,4.0,92.0,54.0,117.0,19.0,53.0,65.0,230.0,168.0,492.0,261.0,138.0,16.0,,289.0,111.0,66.0,7.0,112.0,72.0,184.0,49.0,23.0,69.0,20.0,23.0,440.0,16.0,25.0,,69.0,124.0,8.0,201.0,41.0,242,14.0,54.0,27.0,27.0,63.0,15.0,34.0,44.0,11.0,29.0,3.0,5.0,107.0,5.0,14.0,58.0,1.0,126.0,2.0,3.0,147.0,2.0,5.0,4.0,188.0,16.0,66.0,11.0,19.0,29.0,2.0,1.0,12.0,7.0,10.0,31.0,19.0,,,215.0,712.0,11.0,10.0,0.2545454545454545,0.2608695652173913,0.6541353383458647,0.39002932551319647,0.36363636363636365,0.3584905660377358,0.39002932551319647,0.45143638850889195,0.5098039215686274,0.46153846153846156,0.4939365671641791,0.5238095238095238,0.4852941176470588,0.5291304347826087,0.5227272727272727,0.5588235294117647,0.3180970149253731,0.020527859237536656,0.09028727770177838,0.18,0.072,0.042704626334519574,0.019230769230769232,0.020761245674740483,25.07980845969673,0.5887850467289719,0.07407407407407407,,0.08623087621696801,0.01790830945558739,0.0970464135021097,0.02012578616352201,0.08980921358771522,0.018712916476494753,0.013618677042801557,0.019230769230769232,0.021739130434782608,0.02304147465437788,0.006944444444444444,0.06956521739130435,0.08425720620842572,0.11165048543689321,0.1054421768707483,0.056910569105691054,0.026565464895635674,0.6129032258064516,0.1865671641791045,0.54,0.6585365853658537,0.25,0.2332089552238806,0.428,0.46120689655172414,0.205607476635514,0.2621268656716418,0.4092526690391459,0.4275092936802974,0.30434782608695654,0.048507462686567165,0.4230769230769231,0.43137254901960786,0.8181818181818182,0.269589552238806,0.38408304498269896,0.392226148409894,0.6216216216216216,0.21428571428571427,0.5555555555555556,0.1,0.10714285714285714,0.2857142857142857,0.25,0.5,0.20588235294117646,0.4857142857142857,0.052941176470588235,0.5555555555555556,0.25882352941176473,0.3181818181818182,0.5046641791044776,0.38408304498269896,0.48517931839402423,0.4978440677966103,0.46402100591715995,0.0680813439434129,0.08450704225352113,0.03142857142857143,0.07547169811320754,0.18867924528301888,10.311491108071136,25.359824046920824,0.1646713349898351,6.0,1.0,0.6666666666666666,1.0,2.0,,,4.0,5.0,2.0,False,
