EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,PtsAssisted2s,OffThreePtRebounds,OffRebounds,Rebounds,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,SecondChanceTurnovers,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,Usage,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,AtRimFG3AFrequency,ShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,PenaltyOffPossPct,PlusMinus,SecondChanceAtRimFGA,Arc3FGM,Arc3FGA,FG3M,FG3A,SecondChanceFG2A,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,DefTwoPtRebounds,DefRebounds,ShootingFouls,Fouls,PenaltyPointsExcludingTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,PenaltyTsPct,FG3APct,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,NonHeaveArc3Accuracy,PenaltyShotQualityAvg,PenaltyPointsPct,Avg3ptShotDistance,ShortMidRangeFGM,Corner3FGA,PenaltyCorner3FGA,PenaltyArc3FGA,PenaltyFG2M,PenaltyFG3A,PtsUnassisted2s,Fg2aBlocked,ThreePtAssists,Assists,Arc3Assists,AssistPoints,Steals,LostBallSteals,PenaltyFg2Pct,PenaltyEfgPct,FG2APctBlocked,ShortMidRangePctBlocked,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Corner3Frequency,PenaltyCorner3Frequency,PenaltyArc3Frequency,LongMidRangeFGM,LongMidRangeFGA,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3A,PenaltyFG3M,OffTwoPtRebounds,Technical Free Throw Trips,NonShootingPenaltyNonTakeFouls,PenaltyFg3Pct,OffTwoPtReboundPct,OffAtRimReboundPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceArc3Frequency,PenaltyArc3Accuracy,SecondChanceShotQualityAvg,TwoPtAssists,AtRimAssists,LongMidRangeAssists,LiveBallTurnovers,BadPassTurnovers,LiveBallTurnoverPct,PenaltyAtRimFGM,PenaltyAtRimFGA,PtsUnassisted3s,Corner3Assists,DefThreePtRebounds,DefThreePtReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,BlocksRecoveredPct,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,SecondChancePoints,ShortMidRangeAssists,SecondChanceFg3Pct,SecondChanceEfgPct,SecondChanceTsPct,ShortMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChancePointsPct,SecondChanceAtRimFGM,SecondChanceFG2M,PtsPutbacks,SelfOReb,SecondChanceFg2Pct,OffShortMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,SecondChanceAtRimAccuracy,LostBallTurnovers,on,Travels,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,BlockedShortMidRange,AtRimPctBlocked,SecondChanceFtPoints,FTDefRebounds,BadPassSteals,BadPassOutOfBoundsTurnovers,PenaltyTurnovers,BlockingFouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,Loose Ball Fouls Drawn,BlockingFoulsDrawn,NonShootingFoulsDrawn,Blocked3s,BlockedArc3,DefensiveGoaltends,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFoulsDrawn,DefFTReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,PenaltyCorner3FGM,SecondChanceArc3FGM,StepOutOfBoundsTurnovers,Charge Fouls Drawn,LongMidRangePctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,HeaveAttempts,Fg3aBlocked,ThreePtShootingFoulsDrawn,FG3APctBlocked,Arc3PctBlocked,ThreePtShootingFoulsDrawnPct,FTOffRebounds,BlockedLongMidRange,OffFTReboundPct,3pt And 1 Free Throw Trips,BlockedCorner3,Corner3PctBlocked,HeaveMakes,OffensiveGoaltends,3SecondViolations,Clear Path Fouls
1627767,1610612740,Cheick Diallo,Cheick Diallo,1627767,NOP,433.0,7.0,15.0,15,4.0,8.0,2.0,30,1.0,1.0,1.0,1.0,2.0,1.0,3.0,22,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,1.0,1.0,0.5,0.5,0.5,23.52941176470588,0.3333333333333333,0.2,0.3333333333333333,0.5,1.0,1.0,1.0,0.5,0.5,0.5255,0.3333333333333333,0.3333333333333333,8.05,0.2666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627883,1610612740,Jalen Jones,Jalen Jones,1627883,NOP,1157.0,19.0,41.0,41,14.0,20.0,6.0,82,,2.0,1.0,,3.0,2.0,5.0,51,,,,3.0,,,,,1.0,2.0,1.0,14.0,,,,0.375,0.5,10.0,,,,0.5,,,,0.25,0.75,0.50185,0.2,0.25,3.266666666666667,0.3414634146341463,-6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,3.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,0.5,0.25,0.375,0.2307692307692307,0.5,0.5,0.25,1.0,1.0,1.0,1.0,1.0,0.4068,0.4,26.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628429,1610612740,Charles Cooke,Charles Cooke,1628429,NOP,320.0,5.0,12.0,12,12.0,12.0,2.0,24,,,2.0,1.0,2.0,,2.0,9,,,,,,,,,,,,12.0,,,0.5,0.25,0.25,23.52941176470588,,,,,,,,0.5,0.5,0.4855125,,,7.25,1.0,8.0,,,1.0,,2.0,,2.0,,2.0,,1.0,,,,,,2.0,,,,0.25,0.5,,,,,0.25,,,,,,0.4855125,1.0,24.8,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0.5,0.25,0.5,0.5,0.5,1.0,0.25,0.25,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203121,1610612740,Darius Miller,Darius Miller,203121,NOP,454.0,8.0,16.0,16,12.0,16.0,3.0,32,,,,1.0,2.0,1.0,6.0,17,2.0,,1.0,1.0,,,,,,1.0,,12.0,1.0,1.0,0.5,0.625,0.625,18.181818181818183,,0.0833333333333333,,,,,,,0.5,0.4284625,,,20.5,0.75,2.0,,1.0,2.0,1.0,2.0,,2.0,1.0,6.0,3.0,2.0,1.0,,,,1.0,6.0,1.0,0.5,0.5,0.625,0.5,,,,,0.5,0.5,0.5,1.0,,0.5,0.4284625,1.0,25.65,,,,2.0,1.0,2.0,,,1.0,1.0,1.0,3.0,,,0.5,0.625,,,,,,,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.125,0.25,0.5,0.5,0.5,1.0,1.0,0.5,0.46575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749,1610612740,Jameer Nelson,Jameer Nelson,2749,NOP,433.0,7.0,15.0,15,4.0,8.0,2.0,30,,,,1.0,1.0,,5.0,22,2.0,1.0,1.0,1.0,,,2.0,,,,,4.0,1.0,1.0,1.0,1.25,1.25,23.52941176470588,0.3333333333333333,0.2,0.3333333333333333,,,,,,0.5,0.436575,,,20.4,0.2666666666666666,,,1.0,1.0,1.0,1.0,,,,3.0,3.0,1.0,1.0,,,,,3.0,1.0,1.0,1.0,1.5,0.5,,,,,0.5,1.0,1.0,1.0,,1.0,0.49815,0.6,25.7,,,,1.0,,1.0,,,,2.0,,4.0,,,,1.5,,,,,,,1.0,1.0,1.0,,1.0,,1.0,,,,1.0,,,0.5,1.0,1.0,1.0,,1.0,,2.0,1.0,1.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200765,1610612740,Rajon Rondo,Rajon Rondo,200765,NOP,851.0,14.0,29.0,30,2.0,9.0,4.0,59,1.0,1.0,1.0,1.0,2.0,,8.0,42,,,1.0,4.0,1.0,1.0,1.0,,,,,2.0,,,0.5,1.0,1.0,15.15151515151515,,0.0769230769230769,,0.25,1.0,1.0,,0.25,0.75,0.60675,,,3.85,0.0689655172413793,-14.0,,2.0,2.0,2.0,2.0,,1.0,,2.0,3.0,2.0,2.0,2.0,3.0,,,2.0,0.5,1.0,1.0,1.0,0.5,0.2857142857142857,0.2727272727272727,0.25,,0.5,1.0,1.0,0.5,,1.0,0.8062,0.25,24.75,,,,,1.0,,2.0,,2.0,3.0,1.0,8.0,,,1.0,1.0,,,,,,,,,,,,,,1.0,,,,0.1428571428571428,0.25,,,,,,,,1.0,,1.0,,,,1.0,1.0,3.0,1.0,1.0,0.25,0.5,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203546,1610612740,Ian Clark,Ian Clark,203546,NOP,610.0,10.0,21.0,21,2.0,8.0,3.0,42,,1.0,,,1.0,,,33,,,,2.0,,,,,,,,2.0,,,,,,20.833333333333336,,,,0.2,,,,,1.0,0.5199199999999999,,,1.7,0.0952380952380952,-17.0,1.0,,4.0,,4.0,1.0,,,,,4.0,,1.0,2.0,1.0,1.0,,,,,,0.8,0.1666666666666666,0.25,,1.0,0.8,,,,1.0,,,,26.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5527,,,,,,,,,,,1.0,0.5,,0.5,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202734,1610612740,E'Twaun Moore,E'Twaun Moore,202734,NOP,417.0,7.0,13.0,14,,5.0,2.0,27,,,2.0,2.0,3.0,,7.0,19,2.0,,,,,,,,,,,,0.5,0.5,0.6666666666666666,0.7,0.7,33.333333333333336,,,,,,,,0.4,0.4,0.44618,,,11.266666666666666,,-5.0,,,,1.0,2.0,,,,,3.0,,,,,,,,1.0,0.5,0.5,,0.4,,,,,,,,,,,,,23.1,2.0,2.0,,,,,2.0,,,1.0,,2.0,,,,,,,1.0,1.0,0.4,,,,1.0,,,1.0,,,,,,,,0.2,,,,,,0.62325,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.5,1.5,0.5,0.5,0.5,1.0,1.0,1.0,1.0,0.4285714285714285,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746,1610612740,Josh Smith,Josh Smith,2746,NOP,176.0,3.0,8.0,7,8.0,7.0,2.0,15,1.0,3.0,,1.0,3.0,,2.0,5,,,3.0,4.0,,,,,,,,8.0,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,23.07692307692308,,0.375,,1.0,0.3333333333333333,0.3333333333333333,,,1.0,0.4717,,,2.333333333333333,1.0,1.0,3.0,,,,,3.0,3.0,,2.0,,,,,1.0,1.0,1.0,2.0,,,,0.3333333333333333,,,0.5,,,,,,,1.0,,0.4717,1.0,,,,,,1.0,,2.0,,,,,,,,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,3.0,,,,0.6,1.0,,,,,,,0.4717,,,,,,,1.0,3.0,,,1.0,1.0,,,1.0,0.3333333333333333,,,,,,,,,,2.0,,,0.3333333333333333,0.3333333333333333,,,,,,,,1.0,1.0,1.0,2.0,2.0,0.3333333333333333,0.5,1.0,1.0,0.3333333333333333,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754,1610612740,Tony Allen,Tony Allen,2754,NOP,176.0,3.0,8.0,7,8.0,7.0,2.0,15,,,1.0,1.0,1.0,,2.0,5,,,,,,,,,1.0,2.0,1.0,8.0,,,1.0,1.0,0.5,15.384615384615383,,,,,,,,1.0,,0.4665,0.5,0.5,8.1,1.0,1.0,,,,,,,1.0,,2.0,,,,,,,,2.0,,,,0.5,,,,,,,,,,,,0.4665,1.0,,1.0,,,,1.0,,2.0,,,,,,,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201600,1610612740,Omer Asik,Omer Asik,201600,NOP,131.0,2.0,5.0,5,2.0,,,10,,,,,,,,5,,,,,,,1.0,,,,,2.0,,,,,,20.0,,,,,,,,,,,,,,0.4,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201950,1610612740,Jrue Holiday,Jrue Holiday,201950,NOP,358.0,6.0,13.0,13,2.0,,1.0,26,1.0,2.0,,1.0,2.0,1.0,3.0,14,,,,,,,1.0,,1.0,2.0,1.0,2.0,,,0.5,0.5,0.5,28.57142857142857,,,,1.0,0.5,0.5,,,1.0,0.50345,0.3333333333333333,0.3333333333333333,1.5499999999999998,0.1538461538461538,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.4401,,,,,,,,,2.0,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
