EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedCorner3,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyCorner3FGM,PenaltyArc3FGM,SecondChanceFtPoints,PenaltyFG3M,PtsPutbacks,HeaveAttempts,FTOffRebounds,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Loose Ball Fouls Drawn,DefensiveGoaltends,PenaltyFg3Pct,OffFTReboundPct,OffLongMidRangeReboundPct,ShortMidRangePctAssisted,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,OffensiveGoaltends,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PtsUnassisted3s,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Fg3aBlocked,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Defensive 3 Seconds Violations,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,ThreePtShootingFoulsDrawnPct,3SecondViolations,on,Corner3PctBlocked,HeaveMakes,Clear Path Fouls
1626150,1610612763,Andrew Harrison,Andrew Harrison,1626150,MEM,27388.0,456,-6,860,863,126.0,173.0,94,1723,20.0,41.0,1.0,3.0,3.0,8.0,7.0,18.0,12.0,25.0,3.0,13.0,2.0,8.0,27.0,1.0,3.0,5.0,39.0,84.0,11.0,40.0,30.0,141.0,954,3.0,8.0,1.0,3.0,9.0,6.0,13.0,7.0,6.0,18.0,10.0,68.0,33.0,27.0,8.0,8.0,31.0,15.0,46.0,12.0,3.0,16.0,4.0,11.0,107.0,4.0,4.0,14.0,20.0,2.0,36.0,8.0,44.0,3.0,16.0,10.0,6.0,12.0,5.0,11.0,9.0,1.0,1.0,21.0,2.0,3.0,16.0,1.0,51.0,1.0,2.0,2.0,53.0,3.0,5.0,2.0,40.0,8.0,23.0,1.0,9.0,2.0,1.0,2.0,1.0,2.0,5.0,11.0,3.0,18.0,124.0,6.0,1.0,0.1282051282051282,0.1282051282051282,1.0,0.275,0.3333333333333333,0.275,0.4642857142857143,0.375,0.46153846153846156,0.4475806451612903,0.4090909090909091,0.3,0.5035714285714286,0.4090909090909091,0.391304347826087,0.3225806451612903,0.09523809523809523,0.17073170731707318,0.05555555555555555,16.701244813278006,0.5714285714285714,0.11764705882352941,0.0851063829787234,0.015873015873015872,0.07865168539325842,0.023952095808383235,0.08232445520581114,0.01909307875894988,0.025423728813559324,0.0136986301369863,0.021739130434782608,0.034482758620689655,0.08860759493670886,0.1111111111111111,0.045454545454545456,0.06993006993006994,0.11428571428571428,0.046153846153846156,0.2727272727272727,0.33064516129032256,0.4878048780487805,0.5882352941176471,0.2,0.14516129032258066,0.3888888888888889,0.4117647058823529,0.20161290322580644,0.48,0.48,0.08333333333333333,0.10483870967741936,0.23076923076923078,0.23076923076923078,1.0,0.21774193548387097,0.2962962962962963,0.2962962962962963,1.0,0.2727272727272727,0.3333333333333333,1.0,0.2727272727272727,0.3333333333333333,1.0,0.4,0.375,0.1,0.25,0.6532258064516129,0.2962962962962963,0.5312036290322582,0.46195714285714284,0.545055,0.16546762589928057,0.23232323232323232,0.06382978723404255,0.1276595744680851,8.266666666666667,24.83,0.14651162790697675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1626185,1610612763,Jarell Martin,Jarell Martin,1626185,MEM,30505.0,508,24,1000,999,290.0,338.0,126,1999,33.0,69.0,6.0,19.0,12.0,19.0,8.0,19.0,8.0,28.0,8.0,20.0,4.0,4.0,16.0,1.0,1.0,5.0,49.0,116.0,12.0,36.0,28.0,162.0,1073,7.0,22.0,1.0,1.0,25.0,15.0,30.0,9.0,11.0,47.0,66.0,32.0,36.0,15.0,4.0,8.0,6.0,9.0,15.0,8.0,1.0,3.0,,3.0,39.0,10.0,25.0,31.0,23.0,14.0,68.0,37.0,105.0,4.0,17.0,10.0,7.0,9.0,2.0,5.0,9.0,4.0,,18.0,,4.0,47.0,,77.0,5.0,6.0,,25.0,1.0,2.0,,32.0,,14.0,2.0,18.0,1.0,1.0,10.0,,1.0,7.0,19.0,11.0,47.0,285.0,6.0,2.0,0.673469387755102,0.7333333333333333,1.0,0.3333333333333333,1.0,0.34285714285714286,0.4224137931034483,0.3181818181818182,0.5,0.4407894736842105,0.3695652173913043,0.46153846153846156,0.48214285714285715,0.44642857142857145,0.5108695652173914,0.23684210526315788,0.06896551724137931,0.08695652173913043,0.10526315789473684,16.18798955613577,0.5,0.32558139534883723,0.08273381294964029,0.08169934640522876,0.15897435897435896,0.05555555555555555,0.11416490486257928,0.0720164609053498,0.09815950920245399,0.09210526315789473,0.050359712230215826,0.07317073170731707,0.08411214953271028,0.05454545454545454,0.13114754098360656,0.19014084507042253,0.07547169811320754,0.04938271604938271,0.5789473684210527,0.45394736842105265,0.4782608695652174,0.5238095238095238,0.6363636363636364,0.125,0.42105263157894735,0.47058823529411764,0.18421052631578946,0.2857142857142857,0.2857142857142857,0.625,0.13157894736842105,0.4,0.4,1.0,0.10526315789473684,0.25,0.25,1.0,0.8260869565217391,0.3157894736842105,0.3333333333333333,0.043478260869565216,1.0,1.0,0.48717948717948717,0.631578947368421,0.10256410256410256,0.1282051282051282,0.6907894736842105,0.26666666666666666,0.5507745033112583,0.6301649999999999,0.5607763157894737,0.08433734939759036,0.1076923076923077,0.15432098765432098,0.29012345679012347,7.074137931034482,25.166666666666668,0.29,1.0,1.0,8.0,2.0,8.0,1.0,2.0,1.0,1.0,3.0,1.0,0.2222222222222222,0.07692307692307693,0.029850746268656716,0.875,0.25,0.2,,,,,,,,,,,,,,,,,,True,,,
1627738,1610612763,Deyonta Davis,Deyonta Davis,1627738,MEM,18132.0,302,-17,588,590,126.0,148.0,71,1178,42.0,51.0,11.0,13.0,10.0,11.0,4.0,10.0,,4.0,,,,,,,,,46.0,65.0,,,12.0,104.0,649,12.0,14.0,,,25.0,13.0,14.0,,9.0,35.0,70.0,22.0,,,,1.0,4.0,5.0,9.0,5.0,,4.0,,,23.0,6.0,13.0,21.0,29.0,3.0,53.0,19.0,72.0,2.0,4.0,3.0,1.0,3.0,,1.0,8.0,2.0,1.0,11.0,1.0,4.0,24.0,,45.0,,4.0,4.0,20.0,1.0,,,17.0,1.0,5.0,4.0,22.0,,,16.0,,1.0,5.0,22.0,11.0,35.0,126.0,3.0,4.0,0.7608695652173914,0.9722222222222222,,,,,0.7076923076923077,0.8571428571428571,0.9285714285714286,0.7076923076923077,0.8571428571428571,0.9285714285714286,0.7123287671232876,0.78125,0.875,,0.015384615384615385,,0.1,12.518628912071534,0.2727272727272727,0.16666666666666666,0.1695906432748538,0.08074534161490683,0.168,0.05454545454545454,0.16891891891891891,0.07011070110701106,0.11494252873563218,0.08571428571428572,0.05555555555555555,0.05,0.15714285714285714,0.21052631578947367,0.13636363636363635,0.14444444444444443,0.22857142857142856,0.1111111111111111,0.5,0.7846153846153846,0.8235294117647058,0.8235294117647058,0.7619047619047619,0.15384615384615385,0.4,0.4444444444444444,0.06153846153846154,,,,,,,,,,,,0.9285714285714286,0.8461538461538461,0.09090909090909091,,,,0.7857142857142857,0.9090909090909091,,,0.7846153846153846,,0.6179800000000001,0.6569083333333333,0.6007285714285714,0.07246376811594203,0.07246376811594203,0.2403846153846154,0.33653846153846156,3.3815384615384616,,0.21428571428571427,,,1.0,,20.0,,,1.0,,8.0,2.0,,,,0.75,,,2.0,,,,,,,,,,,,,,,,,True,,,
1627782,1610612763,Wayne Selden,Wayne Selden,1627782,MEM,6846.0,114,24,232,229,87.0,97.0,29,461,6.0,10.0,1.0,2.0,3.0,4.0,,3.0,2.0,3.0,2.0,9.0,3.0,12.0,18.0,1.0,3.0,8.0,8.0,16.0,14.0,27.0,10.0,68.0,257,1.0,2.0,2.0,5.0,10.0,3.0,7.0,11.0,5.0,32.0,10.0,6.0,39.0,18.0,12.0,2.0,7.0,4.0,11.0,3.0,1.0,6.0,1.0,,26.0,,1.0,6.0,5.0,,11.0,2.0,13.0,1.0,3.0,3.0,,2.0,2.0,1.0,4.0,1.0,1.0,6.0,,1.0,3.0,,7.0,,,,8.0,,1.0,,13.0,1.0,6.0,1.0,1.0,,,,,,1.0,1.0,,32.0,87.0,,1.0,0.625,0.7142857142857143,0.9285714285714286,0.5185185185185185,0.4,0.5185185185185185,0.5,0.5,0.42857142857142855,0.6744186046511628,0.5714285714285714,0.75,0.6938775510204082,0.625,0.7619047619047619,0.627906976744186,0.125,0.1,0.3333333333333333,20.44609665427509,0.3333333333333333,,0.07042253521126761,0.018867924528301886,0.15384615384615385,,0.1,0.00980392156862745,,0.125,,,0.03225806451612903,0.15384615384615385,,0.11538461538461539,0.23076923076923078,0.05263157894736842,,0.23255813953488372,0.6,0.6666666666666666,0.6666666666666666,0.06976744186046512,,,0.06976744186046512,0.6666666666666666,0.6666666666666666,0.5,0.20930232558139536,0.2222222222222222,0.2222222222222222,1.0,0.4186046511627907,0.6666666666666666,0.6666666666666666,0.9166666666666666,0.2857142857142857,0.5,,0.42857142857142855,0.3333333333333333,1.0,0.2222222222222222,0.75,0.16666666666666666,0.4444444444444444,0.8604651162790697,0.6666666666666666,0.5519523255813954,0.54445,0.5230472222222222,0.125,0.2857142857142857,0.14705882352941177,0.47058823529411764,6.081249999999999,25.155555555555562,0.375,1.0,6.0,2.0,7.0,2.0,,1.0,1.0,,,,0.6363636363636364,0.09090909090909091,,,0.3333333333333333,0.75,,1.0,2.0,3.0,0.2857142857142857,0.5,1.0,,,,,,,,,,,True,,,
201936,1610612763,Tyreke Evans,Tyreke Evans,201936,MEM,96431.0,1607,28,3126,3122,809.0,970.0,361,6248,200.0,374.0,12.0,32.0,49.0,95.0,18.0,62.0,34.0,87.0,4.0,15.0,1.0,110.0,271.0,4.0,21.0,77.0,252.0,523.0,114.0,286.0,164.0,1010.0,3399,19.0,53.0,5.0,23.0,68.0,60.0,125.0,78.0,70.0,274.0,114.0,390.0,165.0,269.0,110.0,64.0,177.0,92.0,269.0,69.0,23.0,124.0,25.0,28.0,630.0,9.0,34.0,89.0,119.0,13.0,221.0,44.0,265.0,17.0,57.0,36.0,21.0,70.0,18.0,54.0,47.0,16.0,7.0,117.0,8.0,31.0,47.0,1.0,96.0,8.0,3.0,2.0,160.0,,1.0,1.0,209.0,21.0,82.0,18.0,14.0,3.0,2.0,5.0,1.0,,9.0,17.0,13.0,266.0,799.0,12.0,11.0,0.2261904761904762,0.23076923076923078,0.4824561403508772,0.3986013986013986,0.21739130434782608,0.4014084507042254,0.4818355640535373,0.3584905660377358,0.48,0.522867737948084,0.34868421052631576,0.5024630541871922,0.5598434004474273,0.3902439024390244,0.5576131687242798,0.3535228677379481,0.12237093690248566,0.1443850267379679,0.14516129032258066,28.575466365178066,0.5982905982905983,0.125,0.13837209302325582,0.03803131991051454,0.14662273476112025,0.015410958904109588,0.141785957736878,0.029093369418132613,0.05963302752293578,0.028,0.017241379310344827,0.008333333333333333,0.09375,0.1492063492063492,0.18666666666666668,0.15932914046121593,0.1,0.046831955922865015,0.7647058823529411,0.4622991347342398,0.5347593582887701,0.625,0.245,0.07663782447466007,0.2903225806451613,0.33962264150943394,0.10754017305315204,0.39080459770114945,0.3953488372093023,0.17647058823529413,0.018541409147095178,0.26666666666666666,0.26666666666666666,0.75,0.33498145859085293,0.4059040590405904,0.4074074074074074,0.4727272727272727,0.42105263157894735,0.375,,0.27631578947368424,0.19047619047619047,0.75,0.46798029556650245,0.5157894736842106,0.0049261083743842365,0.3793103448275862,0.8158220024721878,0.40892193308550184,0.5338488847583646,0.5314264705882353,0.5162619402985076,0.10273972602739725,0.1404109589041096,0.06732673267326733,0.2712871287128713,5.2554493307839385,25.895454545454548,0.25879718490083176,,28.0,15.0,28.0,10.0,2.0,1.0,4.0,3.0,2.0,,0.358974358974359,0.013157894736842105,0.004807692307692308,0.1111111111111111,,0.36363636363636365,,1.0,2.0,177.0,0.02631578947368421,0.5,1.0,1.0,2.0,10.0,8.0,3.0,0.0034965034965034965,0.011494252873563218,0.0036900369003690036,0.0273972602739726,,True,,,
1628415,1610612763,Dillon Brooks,Dillon Brooks,1628415,MEM,59674.0,995,-10,1928,1922,439.0,482.0,205,3850,43.0,74.0,7.0,15.0,7.0,16.0,16.0,34.0,12.0,38.0,12.0,29.0,10.0,36.0,80.0,3.0,6.0,14.0,71.0,146.0,48.0,109.0,38.0,324.0,2078,9.0,21.0,3.0,7.0,33.0,16.0,33.0,24.0,11.0,70.0,82.0,60.0,141.0,79.0,36.0,18.0,30.0,12.0,42.0,10.0,2.0,19.0,5.0,6.0,96.0,7.0,14.0,27.0,57.0,2.0,86.0,22.0,108.0,4.0,31.0,19.0,12.0,20.0,7.0,15.0,22.0,5.0,10.0,42.0,5.0,8.0,34.0,,104.0,1.0,4.0,2.0,53.0,1.0,10.0,,50.0,6.0,23.0,3.0,7.0,,,6.0,,,1.0,7.0,4.0,70.0,433.0,15.0,2.0,0.5774647887323944,0.6212121212121212,0.9791666666666666,0.44036697247706424,0.42857142857142855,0.4444444444444444,0.4863013698630137,0.42857142857142855,0.48484848484848486,0.5607843137254902,0.48214285714285715,0.5175438596491229,0.5869565217391305,0.532258064516129,0.546875,0.42745098039215684,0.1232876712328767,0.17567567567567569,0.14705882352941177,14.715409532623786,0.47619047619047616,0.037037037037037035,0.10654205607476636,0.02434782608695652,0.07086614173228346,0.019830028328611898,0.09170305676855896,0.022629310344827586,0.025830258302583026,0.024844720496894408,0.014285714285714285,0.0410958904109589,0.11855670103092783,0.07317073170731707,0.13970588235294118,0.06514657980456026,0.0945945945945946,0.034782608695652174,0.5714285714285714,0.2901960784313726,0.581081081081081,0.7049180327868853,0.6046511627906976,0.13333333333333333,0.47058823529411764,0.5517241379310345,0.14901960784313725,0.3157894736842105,0.3157894736842105,0.6666666666666666,0.11372549019607843,0.41379310344827586,0.41379310344827586,1.0,0.3137254901960784,0.45,0.45,0.9722222222222222,0.5357142857142857,0.4666666666666667,0.2857142857142857,0.21428571428571427,0.5,1.0,0.2807017543859649,0.4375,0.17543859649122806,0.24561403508771928,0.7176470588235294,0.45569620253164556,0.5301081027667984,0.5219431818181819,0.5155254545454545,0.09157509157509157,0.1411042944785276,0.10185185185185185,0.21604938271604937,7.71986301369863,25.234862385321097,0.22769709543568464,4.0,5.0,6.0,9.0,10.0,1.0,1.0,2.0,,,1.0,0.375,0.022727272727272728,0.02097902097902098,0.4375,0.4,0.35714285714285715,,,1.0,3.0,0.03571428571428571,,,,1.0,,2.0,,,,,0.01818181818181818,,True,,,
1628424,1610612763,Kobi Simmons,Kobi Simmons,1628424,MEM,5384.0,90,35,176,174,72.0,73.0,27,350,6.0,10.0,,,2.0,3.0,2.0,5.0,,,,2.0,,2.0,6.0,,,,8.0,15.0,2.0,8.0,2.0,24.0,191,,,,,2.0,3.0,5.0,,2.0,8.0,4.0,12.0,6.0,6.0,2.0,1.0,5.0,2.0,7.0,2.0,,4.0,,1.0,16.0,1.0,1.0,4.0,5.0,,9.0,2.0,11.0,,4.0,4.0,,2.0,,2.0,1.0,,,3.0,1.0,1.0,4.0,,10.0,,,1.0,6.0,2.0,,,2.0,,,1.0,3.0,,,,,2.0,1.0,3.0,2.0,8.0,72.0,2.0,1.0,0.25,0.25,1.0,0.25,,0.25,0.5333333333333333,,0.6,0.4782608695652174,,0.6,0.5,1.0,0.6666666666666666,0.34782608695652173,0.06666666666666667,0.1,,13.043478260869566,0.6666666666666666,,0.09803921568627451,0.017241379310344827,0.11764705882352941,0.047619047619047616,0.10588235294117647,0.02531645569620253,,0.06666666666666667,0.05555555555555555,,0.058823529411764705,0.05555555555555555,0.1875,0.14814814814814814,,,0.6666666666666666,0.43478260869565216,0.6,0.6666666666666666,0.16666666666666666,0.21739130434782608,0.4,0.4,,,,,0.08695652173913043,,,,0.2608695652173913,0.3333333333333333,0.3333333333333333,1.0,,,,,,,0.6,0.6666666666666666,,,0.782608695652174,0.3333333333333333,0.5762130434782609,,0.6913,,,0.08333333333333333,0.3333333333333333,4.366666666666666,25.2375,0.4090909090909091,,,2.0,,,,,,,1.0,,,,,0.5,,,,,,,,,,,,,,,,,,,,True,,,
201596,1610612763,Mario Chalmers,Mario Chalmers,201596,MEM,33410.0,557,43,1119,1110,358.0,403.0,130,2229,23.0,47.0,,,4.0,9.0,16.0,32.0,7.0,14.0,7.0,22.0,6.0,13.0,56.0,1.0,6.0,25.0,46.0,93.0,20.0,78.0,44.0,196.0,1183,1.0,2.0,2.0,9.0,9.0,11.0,22.0,31.0,22.0,59.0,20.0,72.0,57.0,51.0,13.0,11.0,41.0,26.0,67.0,22.0,4.0,35.0,4.0,2.0,160.0,2.0,4.0,23.0,37.0,3.0,63.0,6.0,69.0,1.0,31.0,15.0,16.0,16.0,3.0,9.0,18.0,7.0,1.0,34.0,2.0,9.0,39.0,,84.0,5.0,3.0,4.0,59.0,5.0,13.0,,55.0,3.0,18.0,11.0,5.0,,,3.0,,,2.0,5.0,1.0,57.0,354.0,10.0,9.0,0.21739130434782608,0.21739130434782608,0.95,0.2564102564102564,0.2222222222222222,0.273972602739726,0.4946236559139785,0.5,0.5,0.4444444444444444,0.36363636363636365,0.3490566037735849,0.49746192893401014,0.375,0.44029850746268656,0.45614035087719296,0.11827956989247312,0.1702127659574468,0.09375,18.196202531645568,0.47058823529411764,0.06521739130434782,0.11635220125786164,0.01282051282051282,0.11855670103092783,0.009852216748768473,0.1171875,0.011650485436893204,,0.022727272727272728,0.012422360248447204,,0.09375,0.09565217391304348,0.18666666666666668,0.12738853503184713,0.08108108108108109,0.011764705882352941,0.2,0.27485380116959063,0.48936170212765956,0.5897435897435898,0.2608695652173913,0.1871345029239766,0.5,0.5517241379310345,0.08187134502923976,0.5,0.5,0.2857142857142857,0.1286549707602339,0.3181818181818182,0.3181818181818182,0.8571428571428571,0.32748538011695905,0.23214285714285715,0.23636363636363636,1.0,,,,0.5454545454545454,0.16666666666666666,1.0,0.16981132075471697,0.4444444444444444,0.11320754716981132,0.4716981132075472,0.7309941520467836,0.2549019607843137,0.5189653614457832,0.5672699999999999,0.5106204081632654,0.0967741935483871,0.16666666666666666,0.04591836734693878,0.3010204081632653,6.63440860215054,27.196153846153848,0.3199285075960679,,5.0,1.0,5.0,,5.0,,2.0,2.0,4.0,,0.16129032258064516,,0.030303030303030304,0.125,,0.2,,1.0,3.0,3.0,0.2727272727272727,0.3333333333333333,1.0,1.0,,1.0,,,0.01282051282051282,,0.017857142857142856,,,True,,,
203463,1610612763,Ben McLemore,Ben McLemore,203463,MEM,19594.0,327,-31,622,618,138.0,131.0,80,1240,24.0,39.0,4.0,6.0,5.0,10.0,5.0,11.0,5.0,16.0,4.0,16.0,2.0,11.0,39.0,2.0,6.0,7.0,34.0,66.0,15.0,55.0,8.0,121.0,678,5.0,8.0,3.0,8.0,21.0,6.0,16.0,9.0,,18.0,46.0,22.0,42.0,39.0,11.0,4.0,10.0,8.0,18.0,7.0,1.0,4.0,4.0,2.0,44.0,4.0,5.0,9.0,12.0,,21.0,9.0,30.0,2.0,11.0,5.0,6.0,10.0,2.0,9.0,10.0,1.0,1.0,20.0,1.0,4.0,20.0,,55.0,5.0,5.0,,14.0,,2.0,,8.0,2.0,5.0,,1.0,1.0,1.0,1.0,,,,2.0,1.0,18.0,138.0,9.0,,0.6764705882352942,0.7419354838709677,0.9333333333333333,0.2727272727272727,0.375,0.2727272727272727,0.5151515151515151,0.625,0.375,0.4669421487603306,0.59375,0.36,0.4879032258064516,0.6176470588235294,0.36,0.45454545454545453,0.06060606060606061,0.10256410256410256,,20.027816411682892,0.5,,0.06818181818181818,0.026595744680851064,0.07377049180327869,0.03389830508474576,0.07046979865771812,0.029411764705882353,0.021739130434782608,0.018518518518518517,0.021739130434782608,0.07692307692307693,0.08955223880597014,0.0847457627118644,0.02,0.056818181818181816,0.11764705882352941,0.030303030303030304,0.5,0.32231404958677684,0.6153846153846154,0.6857142857142857,0.6666666666666666,0.09090909090909091,0.45454545454545453,0.45454545454545453,0.1322314049586777,0.3125,0.3125,0.8,0.1322314049586777,0.25,0.25,1.0,0.32231404958677684,0.28205128205128205,0.2894736842105263,0.9090909090909091,0.375,0.6666666666666666,0.25,0.375,0.3333333333333333,1.0,0.4,0.5,0.08,0.28,0.7768595041322314,0.28205128205128205,0.5456157024793389,0.5890375,0.5771200000000001,0.04032258064516129,0.07246376811594203,0.17355371900826447,0.1487603305785124,6.718181818181819,25.049090909090907,0.22186495176848875,,2.0,2.0,2.0,6.0,,,2.0,,1.0,,0.2222222222222222,,0.047619047619047616,0.6,,0.2857142857142857,,1.0,2.0,3.0,0.125,0.5,1.0,1.0,,,,,0.01818181818181818,,0.02564102564102564,,,True,,,
203516,1610612763,James Ennis III,James Ennis III,203516,MEM,27798.0,463,11,901,901,258.0,396.0,112,1802,29.0,43.0,6.0,10.0,8.0,13.0,5.0,13.0,3.0,8.0,6.0,14.0,2.0,9.0,25.0,2.0,6.0,5.0,37.0,64.0,15.0,39.0,23.0,142.0,953,9.0,13.0,3.0,7.0,31.0,9.0,15.0,7.0,14.0,32.0,56.0,18.0,45.0,25.0,9.0,6.0,8.0,3.0,11.0,1.0,2.0,7.0,1.0,,25.0,10.0,8.0,14.0,18.0,3.0,35.0,18.0,53.0,,11.0,8.0,3.0,7.0,2.0,6.0,11.0,1.0,1.0,18.0,4.0,5.0,8.0,3.0,32.0,1.0,1.0,4.0,23.0,2.0,3.0,2.0,24.0,5.0,12.0,3.0,5.0,1.0,1.0,3.0,,,2.0,6.0,3.0,32.0,253.0,9.0,2.0,0.7567567567567568,0.875,1.0,0.38461538461538464,0.42857142857142855,0.38461538461538464,0.578125,0.6923076923076923,0.6,0.5776699029126213,0.675,0.4090909090909091,0.6283185840707964,0.7045454545454546,0.5714285714285714,0.3786407766990291,0.09375,0.09302325581395349,0.15384615384615385,12.63362487852284,0.3888888888888889,0.09090909090909091,0.07894736842105263,0.03125,0.07734806629834254,0.05813953488372093,0.07823960880195599,0.04205607476635514,0.023076923076923078,0.02666666666666667,0.06474820143884892,0.030303030303030304,0.04878048780487805,0.0875,0.10606060606060606,0.06293706293706294,0.13157894736842105,,0.5,0.4174757281553398,0.6744186046511628,0.7435897435897436,0.7931034482758621,0.1262135922330097,0.38461538461538464,0.45454545454545453,0.07766990291262135,0.375,0.375,0.6666666666666666,0.13592233009708737,0.42857142857142855,0.42857142857142855,1.0,0.24271844660194175,0.36,0.375,1.0,0.5,0.6,0.3333333333333333,0.3,0.3333333333333333,1.0,0.5909090909090909,0.6153846153846154,0.09090909090909091,0.22727272727272727,0.7961165048543689,0.36,0.5496805825242721,0.5425538461538462,0.5821977272727272,0.10909090909090909,0.16901408450704225,0.21830985915492956,0.22535211267605634,5.478124999999999,24.889743589743592,0.28634850166481685,,,4.0,,10.0,,,2.0,,1.0,,,,0.058823529411764705,0.6,,,,1.0,1.0,,0.05,1.0,1.0,1.0,,,,,0.02564102564102564,,0.04,,,True,,,
