EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedCorner3,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PtsPutbacks,HeaveAttempts,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,ShortMidRangePctAssisted,SecondChanceAtRimPctAssisted,DefensiveGoaltends,SecondChanceCorner3FGM,FTOffRebounds,OffensiveGoaltends,Corner3PctBlocked,OffFTReboundPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,LongMidRangePctBlocked,ThreePtShootingFoulsDrawnPct,3SecondViolations,on,HeaveMakes,Clear Path Fouls
1626150,1610612763,Andrew Harrison,Andrew Harrison,1626150,MEM,37262.0,621,-74.0,1190,1188,185.0,318.0,131,2378,34.0,50.0,1.0,1.0,5.0,7.0,13.0,31.0,22.0,43.0,7.0,17.0,1.0,1.0,3.0,16.0,46.0,1.0,3.0,3.0,9.0,69.0,124,23.0,63.0,52.0,259.0,1314,3.0,10.0,1.0,4.0,5.0,14.0,11.0,22.0,4.0,12.0,10.0,44.0,16.0,122.0,51.0,18.0,46.0,16.0,9.0,51.0,31.0,82.0,25.0,6.0,26.0,9.0,16.0,195.0,4.0,4.0,24.0,27.0,2.0,53.0,8.0,61.0,1.0,19.0,11.0,8.0,24.0,5.0,19.0,14.0,2.0,5.0,2.0,3.0,38.0,3.0,7.0,17.0,1.0,63.0,1.0,1.0,1.0,72.0,5.0,1.0,4.0,2.0,68.0,9.0,1.0,35.0,3.0,11.0,2.0,1.0,5.0,1.0,1.0,5.0,13.0,4.0,1.0,44.0,182.0,4.0,3.0,0.11594202898550725,0.11594202898550725,0.7391304347826086,0.36507936507936506,0.25,0.3333333333333333,0.36507936507936506,0.5564516129032258,0.3,0.5,0.553475935828877,0.32142857142857145,0.5,0.5972222222222222,0.4117647058823529,0.5365853658536586,0.33689839572192515,0.07258064516129033,0.14,0.06451612903225806,18.96938013442868,0.631578947368421,0.05555555555555555,0.08940397350993377,0.01098901098901099,0.096,0.018604651162790697,0.09239130434782608,0.013816925734024179,0.015151515151515152,0.008130081300813009,0.009174311926605505,0.017543859649122806,0.022727272727272728,0.08256880733944955,0.0970873786407767,0.08888888888888889,0.08080808080808081,0.15384615384615385,0.011904761904761904,0.3076923076923077,0.26737967914438504,0.68,0.7906976744186046,0.17647058823529413,0.1657754010695187,0.41935483870967744,0.4482758620689655,0.22994652406417113,0.5116279069767442,0.5116279069767442,0.09090909090909091,0.09090909090909091,0.4117647058823529,0.4117647058823529,0.8571428571428571,0.24598930481283424,0.34782608695652173,0.34782608695652173,0.6875,0.07142857142857142,1.0,0.07142857142857142,0.21428571428571427,0.3333333333333333,1.0,0.20588235294117646,0.7142857142857143,0.08823529411764706,0.3333333333333333,0.2647058823529412,0.3333333333333333,0.6042780748663101,0.34782608695652173,0.5106582887700535,0.4374136363636364,0.49183088235294126,0.1643192488262911,0.23333333333333334,0.05405405405405406,0.16988416988416988,8.821774193548386,25.222222222222214,0.15546218487394958,,,,,,,,,,,,,,,,,,,,,True,,
1626185,1610612763,Jarell Martin,Jarell Martin,1626185,MEM,25004.0,417,-86.0,817,820,171.0,243.0,101,1637,28.0,50.0,8.0,14.0,7.0,11.0,4.0,15.0,13.0,29.0,5.0,17.0,,2.0,3.0,6.0,17.0,1.0,4.0,,2.0,45.0,94,11.0,34.0,19.0,142.0,933,8.0,15.0,1.0,4.0,,19.0,12.0,21.0,2.0,5.0,8.0,38.0,68.0,22.0,33.0,,16.0,6.0,12.0,24.0,7.0,31.0,4.0,3.0,10.0,6.0,8.0,69.0,6.0,9.0,31.0,19.0,6.0,56.0,15.0,71.0,,4.0,3.0,1.0,12.0,2.0,9.0,5.0,1.0,3.0,,2.0,17.0,2.0,1.0,21.0,,35.0,,3.0,,26.0,1.0,3.0,1.0,,28.0,2.0,,14.0,1.0,10.0,,,7.0,,,3.0,10.0,4.0,,38.0,165.0,6.0,1.0,0.7555555555555555,0.8292682926829268,1.0,0.3235294117647059,0.25,0.4,0.3333333333333333,0.4787234042553192,0.5333333333333333,0.5714285714285714,0.48046875,0.5,0.5769230769230769,0.5035460992907801,0.5,0.6129032258064516,0.265625,0.1276595744680851,0.18,0.2,17.044228694714132,0.7058823529411765,0.23076923076923078,0.095,0.033707865168539325,0.1791907514450867,0.04225352112676056,0.13404825737265416,0.03667481662591687,0.030927835051546393,0.03488372093023256,0.03571428571428571,0.04854368932038835,0.02564102564102564,0.07246376811594203,0.08641975308641975,0.14,0.19696969696969696,0.12195121951219512,,0.4,0.390625,0.56,0.6829268292682927,0.75,0.1171875,0.26666666666666666,0.3333333333333333,0.2265625,0.4482758620689655,0.4482758620689655,0.8461538461538461,0.1328125,0.29411764705882354,0.29411764705882354,1.0,0.1328125,0.35294117647058826,0.375,1.0,0.7368421052631579,0.5714285714285714,,0.21052631578947367,0.25,1.0,0.4230769230769231,0.6363636363636364,0.11538461538461539,0.6666666666666666,0.07692307692307693,,0.65625,0.375,0.5319346456692912,0.5653400000000001,0.500882,0.1,0.1320754716981132,0.13380281690140844,0.2676056338028169,8.167021276595746,25.479411764705883,0.20930232558139536,8.0,1.0,1.0,0.029411764705882353,0.058823529411764705,0.5,0.375,,,,,,,,,,,,,,True,,
1627738,1610612763,Deyonta Davis,Deyonta Davis,1627738,MEM,14149.0,236,-97.0,451,471,81.0,120.0,53,922,26.0,29.0,6.0,6.0,6.0,7.0,4.0,14.0,5.0,9.0,,,,,,,,,,,,35.0,52,,,5.0,75.0,546,6.0,8.0,,,2.0,14.0,11.0,13.0,,,2.0,24.0,60.0,10.0,,,,,,5.0,2.0,7.0,2.0,,4.0,,1.0,16.0,2.0,8.0,17.0,17.0,3.0,37.0,10.0,47.0,,3.0,2.0,1.0,2.0,,1.0,4.0,1.0,1.0,,,6.0,1.0,1.0,22.0,,37.0,,2.0,2.0,11.0,,4.0,,,7.0,1.0,,3.0,1.0,9.0,,,5.0,,,4.0,9.0,6.0,,24.0,81.0,3.0,1.0,0.8571428571428571,0.967741935483871,,,,,,0.6730769230769231,0.75,0.8461538461538461,0.6730769230769231,0.75,0.8461538461538461,0.6818181818181818,0.7777777777777778,0.8,,,,,11.937377690802348,0.3333333333333333,0.2,0.14655172413793102,0.05517241379310345,0.1717171717171717,0.02666666666666667,0.15813953488372093,0.045454545454545456,0.05454545454545454,0.045454545454545456,0.06521739130434782,0.03333333333333333,,0.18604651162790697,0.0975609756097561,0.15625,0.189873417721519,0.1,,0.6666666666666666,0.5576923076923077,0.896551724137931,0.896551724137931,0.8461538461538461,0.2692307692307692,0.2857142857142857,0.2857142857142857,0.17307692307692307,0.5555555555555556,0.5555555555555556,1.0,,,,,,,,,0.75,1.0,,,,,0.5384615384615384,0.8571428571428571,,,,,0.5576923076923077,,0.547148076923077,0.5887800000000001,0.5369615384615385,0.05555555555555555,0.05555555555555555,0.18666666666666668,0.32,6.444230769230772,,0.17960088691796008,8.0,,,,,0.75,0.3333333333333333,3.0,,,,,,,,,,,,,True,,
1627988,1610612763,Myke Henry,Myke Henry,1627988,MEM,5589.0,93,-23.0,190,195,73.0,104.0,20,385,5.0,9.0,,1.0,2.0,3.0,,1.0,,1.0,1.0,5.0,,,3.0,2.0,10.0,,1.0,,2.0,5.0,11,3.0,15.0,3.0,22.0,215,,2.0,,1.0,,,2.0,4.0,,5.0,1.0,5.0,2.0,8.0,9.0,,10.0,2.0,2.0,4.0,1.0,5.0,1.0,,1.0,1.0,2.0,11.0,1.0,2.0,1.0,4.0,,5.0,3.0,8.0,1.0,6.0,3.0,3.0,5.0,,3.0,2.0,1.0,2.0,1.0,,7.0,,1.0,5.0,,9.0,,,,4.0,,,,1.0,4.0,2.0,,2.0,1.0,,1.0,1.0,,,,,1.0,,,5.0,73.0,1.0,1.0,0.2,0.2,1.0,0.2,,,0.2,0.45454545454545453,,0.5,0.36538461538461536,,0.2222222222222222,0.4074074074074074,,0.25,0.5769230769230769,0.18181818181818182,0.1111111111111111,1.0,15.962441314553992,0.7142857142857143,,0.11428571428571428,0.0392156862745098,0.023255813953488372,0.02631578947368421,0.0641025641025641,0.033707865168539325,0.05263157894736842,0.05263157894736842,,0.037037037037037035,,0.07692307692307693,,0.23076923076923078,0.027777777777777776,,0.0625,,0.34615384615384615,0.5555555555555556,0.625,0.2,0.038461538461538464,,,0.038461538461538464,,,,0.19230769230769232,0.2,0.2,1.0,0.38461538461538464,0.2,0.2,1.0,0.3333333333333333,,,0.3333333333333333,,,0.3333333333333333,0.6666666666666666,0.3333333333333333,,0.2222222222222222,,0.9230769230769231,0.2,0.5477192307692307,0.5094166666666667,0.48402222222222213,0.07692307692307693,0.18181818181818182,,0.22727272727272727,3.6636363636363636,25.046666666666667,0.38421052631578945,,,,,,,,,,,,,,,,,,,,,True,,
203210,1610612763,JaMychal Green,JaMychal Green,203210,MEM,92507.0,1542,-249.0,2988,2999,585.0,847.0,336,5987,137.0,229.0,50.0,92.0,18.0,33.0,14.0,48.0,29.0,84.0,19.0,53.0,6.0,3.0,8.0,24.0,74.0,1.0,5.0,6.0,11.0,180.0,361,43.0,127.0,80.0,569.0,3383,52.0,99.0,3.0,11.0,18.0,131.0,25.0,56.0,9.0,19.0,16.0,93.0,210.0,150.0,126.0,3.0,74.0,24.0,37.0,57.0,22.0,79.0,18.0,4.0,36.0,10.0,11.0,180.0,45.0,98.0,141.0,141.0,35.0,317.0,147.0,464.0,13.0,32.0,14.0,18.0,38.0,9.0,25.0,38.0,4.0,13.0,7.0,8.0,76.0,10.0,12.0,73.0,2.0,153.0,5.0,11.0,4.0,93.0,4.0,9.0,1.0,,111.0,11.0,,58.0,3.0,23.0,2.0,1.0,14.0,1.0,,9.0,25.0,15.0,,93.0,577.0,16.0,2.0,0.5833333333333334,0.7835820895522388,0.9767441860465116,0.33858267716535434,0.2727272727272727,0.47368421052631576,0.33858267716535434,0.4986149584487535,0.5252525252525253,0.44642857142857145,0.5010245901639344,0.5136363636363637,0.5133333333333333,0.5288104089219331,0.5458333333333333,0.5224719101123596,0.26024590163934425,0.10249307479224377,0.13973799126637554,0.10416666666666667,18.219584569732937,0.5,0.35353535353535354,0.1865079365079365,0.10852713178294573,0.24479166666666666,0.08587786259541985,0.21171171171171171,0.10021023125437982,0.142433234421365,0.11513157894736842,0.05725190839694656,0.08716707021791767,0.08108108108108109,0.12830188679245283,0.22180451127819548,0.21333333333333335,0.24887892376681614,0.23076923076923078,0.058823529411764705,0.6,0.4692622950819672,0.5982532751091703,0.6954314720812182,0.5620437956204379,0.09836065573770492,0.2916666666666667,0.32558139534883723,0.1721311475409836,0.34523809523809523,0.34523809523809523,0.7931034482758621,0.10860655737704918,0.3584905660377358,0.37254901960784315,0.9473684210526315,0.15163934426229508,0.32432432432432434,0.3333333333333333,1.0,0.8363636363636363,0.5434782608695652,0.05454545454545454,0.045454545454545456,0.2,1.0,0.44,0.5454545454545454,0.10666666666666667,0.375,0.14666666666666667,0.5454545454545454,0.7295081967213115,0.32432432432432434,0.5453092213114756,0.5957558139534883,0.52022,0.10841121495327102,0.14215686274509803,0.23022847100175747,0.1634446397188049,6.240166204986144,24.569291338582673,0.19578313253012047,92.0,,4.0,0.031496062992125984,0.02702702702702703,0.35714285714285715,0.08,,2.0,4.0,1.0,0.03773584905660377,0.05555555555555555,0.3333333333333333,1.0,,,,,,True,,
1628415,1610612763,Dillon Brooks,Dillon Brooks,1628415,MEM,66890.0,1115,-121.0,2151,2154,368.0,508.0,221,4305,64.0,105.0,3.0,8.0,8.0,15.0,25.0,69.0,16.0,56.0,9.0,20.0,,1.0,3.0,36.0,103.0,3.0,6.0,6.0,16.0,105.0,230,45.0,123.0,51.0,396.0,2376,4.0,16.0,3.0,6.0,4.0,21.0,11.0,27.0,7.0,19.0,15.0,58.0,120.0,90.0,126.0,9.0,99.0,36.0,25.0,45.0,22.0,67.0,16.0,6.0,22.0,4.0,19.0,156.0,6.0,14.0,37.0,48.0,4.0,89.0,21.0,110.0,2.0,25.0,16.0,9.0,32.0,7.0,25.0,23.0,2.0,7.0,,6.0,55.0,6.0,7.0,44.0,,114.0,1.0,5.0,5.0,71.0,,,6.0,,67.0,7.0,1.0,28.0,5.0,7.0,,,5.0,,1.0,1.0,7.0,4.0,,56.0,362.0,7.0,4.0,0.5714285714285714,0.5825242718446602,0.9333333333333333,0.36585365853658536,0.5,0.3684210526315789,0.37815126050420167,0.45652173913043476,0.25,0.4074074074074074,0.4886685552407932,0.38636363636363635,0.4673913043478261,0.5183727034120735,0.4375,0.5370370370370371,0.34844192634560905,0.10869565217391304,0.1523809523809524,0.10144927536231885,18.09879618098796,0.5818181818181818,0.05970149253731343,0.08480565371024736,0.02147239263803681,0.08788598574821853,0.01643835616438356,0.08611955420466058,0.01966568338249754,0.0211864406779661,0.02654867256637168,0.015789473684210527,0.014035087719298246,0.025,0.06896551724137931,0.0861244019138756,0.1038961038961039,0.08408408408408409,0.10227272727272728,0.011560693641618497,0.5714285714285714,0.29745042492917845,0.6095238095238096,0.7191011235955056,0.578125,0.1954674220963173,0.36231884057971014,0.4032258064516129,0.15864022662889518,0.2857142857142857,0.2962962962962963,0.75,0.056657223796033995,0.45,0.45,1.0,0.29178470254957506,0.34951456310679613,0.34951456310679613,0.9166666666666666,0.36363636363636365,0.375,,0.2727272727272727,0.5,1.0,0.32608695652173914,0.5333333333333333,0.06521739130434782,0.3333333333333333,0.34782608695652173,0.375,0.6458923512747875,0.36363636363636365,0.51231217765043,0.47633999999999993,0.498786046511628,0.08244680851063829,0.11155378486055777,0.05303030303030303,0.14646464646464646,7.766521739130437,26.395121951219505,0.17108321710832172,4.0,4.0,,,,0.44,0.3333333333333333,,,1.0,1.0,,0.02040816326530612,,,1.0,3.0,0.03571428571428571,0.024,,True,,
201596,1610612763,Mario Chalmers,Mario Chalmers,201596,MEM,27412.0,457,-69.0,903,899,227.0,285.0,104,1802,24.0,38.0,3.0,3.0,5.0,9.0,7.0,26.0,5.0,12.0,6.0,15.0,1.0,1.0,5.0,17.0,47.0,1.0,4.0,2.0,16.0,36.0,76,23.0,62.0,26.0,167.0,1041,3.0,3.0,2.0,5.0,,12.0,6.0,17.0,3.0,21.0,14.0,35.0,20.0,52.0,57.0,12.0,45.0,17.0,10.0,45.0,22.0,67.0,20.0,2.0,33.0,4.0,8.0,156.0,,3.0,17.0,24.0,2.0,43.0,3.0,46.0,,25.0,11.0,14.0,17.0,9.0,12.0,20.0,2.0,5.0,,2.0,37.0,2.0,9.0,26.0,,60.0,2.0,2.0,3.0,45.0,2.0,1.0,12.0,,27.0,2.0,,11.0,4.0,2.0,,,,,,2.0,2.0,,,35.0,227.0,12.0,3.0,0.2777777777777778,0.2777777777777778,0.8260869565217391,0.3709677419354839,0.4,0.14285714285714285,0.38333333333333336,0.47368421052631576,1.0,0.35294117647058826,0.5108695652173914,0.75,0.27631578947368424,0.5529801324503312,0.75,0.3888888888888889,0.4492753623188406,0.13157894736842105,0.15789473684210525,0.15384615384615385,18.351324828263003,0.4594594594594595,0.058823529411764705,0.10300429184549356,0.01079136690647482,0.11564625850340136,,0.10789473684210527,0.0070921985815602835,0.009523809523809525,0.01834862385321101,,,,0.09411764705882353,0.07692307692307693,0.14285714285714285,0.09649122807017543,0.18181818181818182,,,0.2753623188405797,0.631578947368421,0.75,0.2916666666666667,0.18840579710144928,0.2692307692307692,0.3181818181818182,0.08695652173913043,0.4166666666666667,0.4166666666666667,0.2,0.10869565217391304,0.4,0.4,1.0,0.34057971014492755,0.3617021276595745,0.37777777777777777,0.7647058823529411,0.375,1.0,0.125,0.5,0.25,1.0,0.23684210526315788,0.5555555555555556,0.13157894736842105,0.2,0.42105263157894735,0.125,0.7246376811594203,0.37777777777777777,0.5113161764705882,0.61439,0.510261111111111,0.07482993197278912,0.12941176470588237,0.0718562874251497,0.20958083832335328,6.426315789473684,26.519354838709678,0.2513842746400886,,2.0,2.0,0.03225806451612903,0.0425531914893617,0.2857142857142857,0.6666666666666666,,1.0,,,,,1.0,1.0,,,,,,True,,
202718,1610612763,Chandler Parsons,Chandler Parsons,202718,MEM,14541.0,242,-98.0,471,470,148.0,174.0,43,941,8.0,12.0,,,3.0,5.0,2.0,5.0,4.0,18.0,2.0,7.0,,,1.0,9.0,28.0,1.0,1.0,5.0,13.0,14.0,35,11.0,35.0,6.0,67.0,577,,1.0,1.0,1.0,,3.0,5.0,10.0,5.0,14.0,6.0,31.0,12.0,16.0,27.0,6.0,28.0,9.0,4.0,16.0,13.0,29.0,10.0,3.0,10.0,2.0,4.0,71.0,1.0,2.0,5.0,14.0,,19.0,3.0,22.0,1.0,5.0,4.0,1.0,7.0,4.0,4.0,10.0,2.0,3.0,,1.0,17.0,3.0,7.0,8.0,,16.0,1.0,1.0,1.0,11.0,2.0,,1.0,,6.0,,,1.0,2.0,1.0,,,1.0,,,,1.0,1.0,,31.0,148.0,1.0,2.0,0.42857142857142855,0.42857142857142855,0.8181818181818182,0.3142857142857143,1.0,0.35714285714285715,0.3142857142857143,0.4,,0.5,0.4357142857142857,0.75,0.5208333333333334,0.4589041095890411,0.75,0.5740740740740741,0.5,0.11428571428571428,0.25,0.2,17.509727626459146,0.4117647058823529,,0.11475409836065574,0.015748031496062992,0.0625,0.012048192771084338,0.09405940594059406,0.014285714285714285,,,0.046511627906976744,0.01639344262295082,,0.11764705882352941,0.047619047619047616,0.17391304347826086,0.0847457627118644,,0.024390243902439025,1.0,0.17142857142857143,0.6666666666666666,0.8888888888888888,0.625,0.07142857142857142,0.4,0.5,0.2571428571428571,0.2222222222222222,0.2222222222222222,0.25,0.1,0.2857142857142857,0.2857142857142857,1.0,0.4,0.32142857142857145,0.32142857142857145,0.7777777777777778,,,,0.5,1.0,1.0,0.20833333333333334,0.6,0.041666666666666664,,0.5416666666666666,0.38461538461538464,0.6714285714285714,0.32142857142857145,0.501052142857143,0.5865,0.5018729166666668,0.014084507042253521,0.027777777777777776,0.04477611940298507,0.4626865671641791,11.340000000000003,25.34285714285714,0.31422505307855625,,,,,,,,,,,1.0,,,,,,,,,,True,,
203463,1610612763,Ben McLemore,Ben McLemore,203463,MEM,20153.0,336,-84.0,655,663,121.0,149.0,74,1318,19.0,35.0,1.0,5.0,4.0,7.0,8.0,15.0,6.0,16.0,10.0,18.0,2.0,1.0,2.0,10.0,31.0,2.0,2.0,1.0,3.0,33.0,66,20.0,49.0,14.0,140.0,765,2.0,7.0,3.0,4.0,1.0,14.0,6.0,10.0,2.0,5.0,,18.0,50.0,16.0,57.0,3.0,31.0,10.0,4.0,10.0,5.0,15.0,4.0,1.0,2.0,5.0,3.0,35.0,2.0,6.0,8.0,18.0,2.0,28.0,8.0,36.0,2.0,11.0,6.0,5.0,13.0,2.0,9.0,3.0,,4.0,,,16.0,3.0,1.0,19.0,,40.0,1.0,4.0,,20.0,1.0,1.0,4.0,,20.0,1.0,1.0,9.0,1.0,2.0,1.0,1.0,1.0,,,1.0,3.0,1.0,1.0,18.0,121.0,4.0,,0.7575757575757576,0.7575757575757576,0.95,0.40816326530612246,0.75,0.4,0.40816326530612246,0.5,0.2857142857142857,0.6,0.5478260869565217,0.5909090909090909,0.6,0.5645161290322581,0.5833333333333334,0.6,0.4260869565217391,0.06060606060606061,0.08571428571428572,0.06666666666666667,18.893387314439945,0.8125,0.08,0.1111111111111111,0.028708133971291867,0.07476635514018691,0.019230769230769232,0.09665427509293681,0.025559105431309903,0.0136986301369863,0.014492753623188406,0.05970149253731343,0.011764705882352941,0.05263157894736842,0.10638297872340426,0.08771929824561403,0.13793103448275862,0.07228915662650602,0.08333333333333333,0.03508771929824561,0.3333333333333333,0.30434782608695654,0.5428571428571428,0.59375,0.7894736842105263,0.13043478260869565,0.5333333333333333,0.5714285714285714,0.1391304347826087,0.375,0.375,0.6666666666666666,0.1565217391304348,0.5555555555555556,0.5555555555555556,1.0,0.26956521739130435,0.3225806451612903,0.3333333333333333,0.9,0.45454545454545453,0.2,0.18181818181818182,0.18181818181818182,1.0,1.0,0.4666666666666667,0.5714285714285714,0.13333333333333333,0.5,0.2,0.3333333333333333,0.7304347826086957,0.3225806451612903,0.5146760869565217,0.5608555555555556,0.5060333333333333,0.07317073170731707,0.12162162162162163,0.1,0.12857142857142856,7.713636363636364,24.65714285714286,0.18473282442748093,,,1.0,0.02040816326530612,0.03225806451612903,0.75,1.0,,1.0,,,,,0.5,1.0,,,,,,True,,
1627782,1610612763,Wayne Selden,Wayne Selden,1627782,MEM,12490.0,208,-11.0,409,413,101.0,163.0,49,822,13.0,24.0,1.0,2.0,7.0,9.0,4.0,17.0,3.0,6.0,2.0,8.0,3.0,,1.0,9.0,26.0,,2.0,3.0,8.0,20.0,47,11.0,34.0,18.0,91.0,438,2.0,5.0,1.0,5.0,4.0,11.0,8.0,12.0,3.0,9.0,6.0,31.0,18.0,22.0,33.0,,26.0,9.0,7.0,8.0,6.0,14.0,3.0,3.0,5.0,1.0,2.0,34.0,2.0,2.0,7.0,3.0,,10.0,4.0,14.0,2.0,7.0,3.0,4.0,9.0,2.0,6.0,7.0,1.0,3.0,,2.0,16.0,2.0,2.0,6.0,,19.0,1.0,1.0,1.0,14.0,,,,,23.0,3.0,,10.0,3.0,1.0,,,1.0,,,,1.0,,,31.0,100.0,5.0,2.0,0.45,0.45,1.0,0.3235294117647059,0.2,0.3333333333333333,0.3235294117647059,0.425531914893617,0.4,0.6666666666666666,0.4506172839506173,0.35,0.5952380952380952,0.5,0.4583333333333333,0.62,0.41975308641975306,0.14893617021276595,0.08333333333333333,0.29411764705882354,23.01075268817204,0.5625,,0.030927835051546393,0.016129032258064516,0.08333333333333333,0.028169014084507043,0.055248618784530384,0.020512820512820513,0.02127659574468085,0.022222222222222223,,0.03389830508474576,,0.04,0.045454545454545456,,0.0847457627118644,0.08,0.04878048780487805,,0.2962962962962963,0.5416666666666666,0.5909090909090909,0.6153846153846154,0.20987654320987653,0.23529411764705882,0.3333333333333333,0.07407407407407407,0.5,0.5,0.3333333333333333,0.09876543209876543,0.25,0.2857142857142857,1.0,0.32098765432098764,0.34615384615384615,0.34615384615384615,1.0,0.2,0.5,0.3,0.2,,,0.42857142857142855,0.7777777777777778,0.047619047619047616,,0.38095238095238093,0.375,0.7160493827160493,0.34615384615384615,0.5183401234567903,0.4262714285714285,0.5455738095238095,0.11363636363636363,0.18518518518518517,0.12087912087912088,0.34065934065934067,5.848936170212767,25.438235294117646,0.2469437652811736,,,1.0,0.029411764705882353,,,,,1.0,,,0.125,,0.3333333333333333,1.0,,,,,,True,,
