EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGA,LongMidRangeFGA,SecondChanceArc3FGM,SecondChanceFG3M,Fg2aBlocked,Corner3Assists,LongMidRangeAssists,FTDefRebounds,LostBallTurnovers,Loose Ball Fouls,Loose Ball Fouls Drawn,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,FG2APctBlocked,AtRimPctBlocked,DefFTReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,ShortMidRangeFrequency,LongMidRangeFrequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Corner3FGA,SecondChanceCorner3FGA,PtsAssisted2s,Fg3aBlocked,Steals,BadPassSteals,2pt And 1 Free Throw Trips,Assisted2sPct,NonPutbacksAssisted2sPct,FG3APctBlocked,Arc3PctBlocked,AtRimPctAssisted,Corner3Frequency,SecondChanceCorner3Frequency,ShortMidRangeFGM,LongMidRangeFGM,PenaltyArc3FGM,PenaltyFG3M,PenaltyFtPoints,PtsUnassisted3s,LostBallSteals,SecondChanceTurnovers,NonShootingFoulsDrawn,BlockedShortMidRange,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg3Pct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,PenaltyArc3Accuracy,HeaveAttempts,SelfOReb,ShortMidRangePctBlocked,LongMidRangePctBlocked,OffShortMidRangeReboundPct,SelfORebPct,Charge Fouls,Offensive Fouls Drawn,Corner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,ShortMidRangeAssists,OffCorner3ReboundPct,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,BlockingFoulsDrawn,SecondChanceFtPoints,Offensive Fouls,ShortMidRangePctAssisted,on,SecondChanceCorner3FGM,BlockingFouls,Clear Path Fouls,Charge Fouls Drawn,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Defensive 3 Seconds Violations,Corner3PctBlocked,SecondChanceAtRimPctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,StepOutOfBoundsTurnovers,Blocked3s,BlockedArc3,OffensiveGoaltends,FTOffRebounds,BlockedLongMidRange,DefensiveGoaltends,OffFTReboundPct,BlockedCorner3,3SecondViolations
1627733,1610612756,Dragan Bender,Dragan Bender,1627733,PHX,2339.0,39,-29,82,82,29,19,8,164,3.0,5.0,2.0,3.0,1.0,2.0,2.0,4.0,1.0,1.0,3.0,5.0,2.0,4.0,2.0,14.0,97,2.0,3.0,1.0,4.0,1.0,2.0,1.0,2.0,6.0,6.0,4.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,3.0,1.0,1.0,3.0,4.0,4.0,8,1.0,1.0,1.0,3.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,29,1.0,0.5,0.5,0.6,0.6666666666666666,0.5,0.6666666666666666,0.5,0.3333333333333333,0.7,0.5,0.3333333333333333,0.4444444444444444,15.384615384615383,0.25,0.15,0.038461538461538464,0.07692307692307693,0.15,0.12121212121212122,0.08695652173913043,0.125,0.17647058823529413,0.1111111111111111,0.4,0.3333333333333333,1.0,0.5555555555555556,0.6,0.6,0.4444444444444444,0.5,0.5,1.0,0.75,0.6666666666666666,0.25,0.6666666666666666,0.5,0.3333333333333333,1.0,0.5,0.5907611111111111,0.7228,0.6167666666666666,0.1,0.16666666666666666,0.2857142857142857,0.14285714285714285,0.9199999999999999,25.775000000000002,0.35365853658536583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
1627737,1610612756,Marquese Chriss,Marquese Chriss,1627737,PHX,2851.0,48,-48,102,103,39,43,12,205,1.0,3.0,,,1.0,2.0,1.0,3.0,1.0,2.0,1.0,6.0,1.0,3.0,2.0,7.0,135,,,1.0,3.0,1.0,3.0,2.0,2.0,2.0,3.0,,3.0,1.0,3.0,2.0,5.0,1.0,2.0,12.0,,1.0,5.0,7.0,14.0,1.0,15,3.0,,1.0,,,,3.0,1.0,1.0,5.0,5.0,4.0,2.0,2.0,2.0,2.0,1.0,2.0,39,1.0,0.3333333333333333,0.3333333333333333,0.16666666666666666,,0.3333333333333333,0.2777777777777778,1.5,0.2,0.3181818181818182,1.5,0.2,0.3333333333333333,12.173913043478262,1.0,0.25925925925925924,0.02702702702702703,0.4166666666666667,,0.3076923076923077,0.018518518518518517,,,0.2,0.4444444444444444,,0.5,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,,,1.0,0.4,0.5,0.4,0.6666666666666666,0.3333333333333333,0.5321833333333333,,0.5417,0.18181818181818182,0.25,0.42857142857142855,0.2857142857142857,7.816666666666666,25.63333333333333,0.38235294117647056,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,0.16666666666666666,0.3333333333333333,0.6666666666666666,0.05555555555555555,0.15384615384615385,0.5,0.1111111111111111,0.2222222222222222,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
1627863,1610612756,Danuel House Jr.,Danuel House Jr.,1627863,PHX,1055.0,18,6,38,38,19,19,5,76,5.0,6.0,,,3.0,3.0,,2.0,,1.0,5.0,6.0,,4.0,,10.0,38,,,1.0,,3.0,3.0,1.0,6.0,4.0,,,2.0,,,,,,,,1.0,,1.0,1.0,2.0,1.0,3,,,,,,,,,,,1.0,1.0,1.0,,,,,6.0,19,,,,0.8333333333333334,,1.0,0.5,,0.75,0.5,,0.75,0.4,22.727272727272727,,0.14285714285714285,,0.16666666666666666,0.08333333333333333,0.15384615384615385,0.045454545454545456,,0.1,,,0.3333333333333333,,0.6,0.8333333333333334,0.8333333333333334,0.2,,,,,,,0.75,1.0,0.25,1.0,,0.7176400000000001,0.6546,0.69455,0.1,0.16666666666666666,,0.6,0.5333333333333333,24.325000000000003,0.5,,,,,,,,,,,,,,,,,,0.5,,,,,,2.0,1.0,6.0,1.0,1.0,1.0,1.0,0.6,0.6,0.25,0.5,0.6,0.2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
1627982,1610612756,Josh Gray,Josh Gray,1627982,PHX,5186.0,86,-69,184,186,81,82,23,370,6.0,16.0,,,1.0,9.0,3.0,13.0,1.0,5.0,8.0,28.0,3.0,13.0,7.0,32.0,224,1.0,2.0,1.0,5.0,1.0,16.0,5.0,9.0,16.0,6.0,,13.0,3.0,6.0,6.0,12.0,5.0,4.0,30.0,1.0,1.0,3.0,5.0,8.0,2.0,10,6.0,,5.0,1.0,1.0,,7.0,5.0,5.0,8.0,8.0,11.0,5.0,2.0,1.0,2.0,1.0,9.0,81,0.6666666666666666,0.23076923076923078,0.23076923076923078,0.2857142857142857,0.5,0.0625,0.3048780487804878,0.8333333333333334,0.11904761904761904,0.34782608695652173,0.8333333333333334,0.1956521739130435,0.3170731707317073,25.35885167464115,0.8571428571428571,0.11363636363636363,0.015625,0.13043478260869565,0.02564102564102564,0.11940298507462686,0.019417475728155338,,0.030303030303030304,0.16666666666666666,0.07692307692307693,,0.5,0.3902439024390244,0.375,0.6,0.3170731707317073,0.23076923076923078,0.23076923076923078,0.6666666666666666,,,0.3333333333333333,0.42857142857142855,0.1111111111111111,0.23809523809523808,0.7073170731707317,0.23076923076923078,0.5433963414634146,0.526275,0.5256595238095237,0.1111111111111111,0.15625,0.15625,0.28125,6.535714285714286,25.661538461538463,0.44021739130434784,6.0,6.0,1.0,1.0,6.0,1.0,2.0,,1.0,1.0,,2.0,1.0,0.21428571428571427,0.375,,0.034482758620689655,0.10526315789473684,0.1875,0.14634146341463414,0.14634146341463414,1.0,,,,,,8.0,5.0,1.0,,,,,,,,1.0,1.0,1.0,1.0,4.0,3.0,3.0,1.0,1.0,1.0,1.0,0.2,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.2,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
1628367,1610612756,Josh Jackson,Josh Jackson,1628367,PHX,3388.0,56,-56,119,122,58,63,13,241,8.0,11.0,,,5.0,7.0,,9.0,,5.0,12.0,22.0,,10.0,3.0,27.0,149,1.0,1.0,,2.0,6.0,9.0,5.0,15.0,18.0,,,8.0,,2.0,,2.0,,2.0,4.0,,1.0,2.0,5.0,7.0,1.0,8,3.0,,3.0,1.0,,1.0,4.0,2.0,5.0,8.0,6.0,6.0,2.0,3.0,2.0,3.0,2.0,15.0,58,,,,0.5454545454545454,1.0,0.6666666666666666,0.375,1.0,0.42857142857142855,0.38571428571428573,1.0,0.46875,0.3125,29.104477611940297,0.75,0.17857142857142858,0.023255813953488372,0.13333333333333333,,0.16279069767441862,0.014705882352941176,,,0.1111111111111111,0.3333333333333333,,0.6666666666666666,0.34375,0.7272727272727273,0.8,0.28125,,,,,,,0.5,0.7142857142857143,0.35714285714285715,0.65625,,0.5255387096774194,0.3509,0.5431499999999999,0.058823529411764705,0.08333333333333333,0.07407407407407407,0.5555555555555556,6.845454545454545,28.759999999999998,0.48739495798319327,6.0,5.0,,,4.0,,,,,,,1.0,,0.18181818181818182,0.09090909090909091,,,0.15384615384615385,0.2,0.1875,0.15625,,,1.0,,6.0,,1.0,1.0,,0.25,0.25,,,0.375,0.03125,,2.0,2.0,,,3.0,,,,1.0,1.0,1.0,,0.3333333333333333,0.5,0.4,0.5,,1.0,1.0,0.3333333333333333,0.2,0.09090909090909091,0.06666666666666667,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
1628432,1610612756,Davon Reed,Davon Reed,1628432,PHX,1919.0,32,-20,69,70,40,35,7,139,1.0,4.0,,,,2.0,1.0,3.0,,2.0,1.0,7.0,1.0,3.0,1.0,6.0,75,,,,,,2.0,2.0,3.0,2.0,3.0,,3.0,1.0,2.0,,2.0,,2.0,4.0,,,2.0,3.0,5.0,,5,,,,1.0,,,1.0,1.0,2.0,4.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,40,1.0,0.3333333333333333,0.3333333333333333,0.14285714285714285,,,0.25,,0.375,0.2727272727272727,,0.375,0.3,15.584415584415584,,0.1875,,0.2222222222222222,,0.2,,,,0.2222222222222222,,0.25,1.0,0.4,0.25,0.25,0.3,0.3333333333333333,0.3333333333333333,1.0,,,,0.5,,0.5,0.7,0.3333333333333333,0.51902,,0.5622874999999999,0.09090909090909091,0.125,,0.5,7.3999999999999995,25.46666666666667,0.5797101449275363,1.0,2.0,,,,,,,,,,1.0,,,,,,0.16666666666666666,0.2,0.1,0.2,,,,,,,2.0,2.0,,,,,,,,,,,1.0,1.0,,,,,,,,0.5,,,,,0.5,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
203584,1610612756,Troy Daniels,Troy Daniels,203584,PHX,2239.0,37,-38,80,81,34,34,12,161,,1.0,,,,,2.0,5.0,,4.0,2.0,5.0,4.0,10.0,,16.0,104,1.0,1.0,,2.0,1.0,1.0,6.0,11.0,2.0,12.0,2.0,5.0,2.0,1.0,,1.0,,,2.0,1.0,,,,,1.0,1,1.0,,,1.0,,1.0,2.0,,2.0,2.0,,,,,,,,11.0,34,1.0,0.4,0.4,0.4,1.0,1.0,0.5333333333333333,1.0,0.7857142857142857,0.5333333333333333,1.0,0.7857142857142857,0.6666666666666666,18.279569892473116,0.5,,,,0.07142857142857142,,0.022222222222222223,,,,,,,0.06666666666666667,,,0.3333333333333333,0.4,0.4,1.0,,,,,,0.5714285714285714,0.7333333333333333,0.4,0.5113133333333333,,0.5034428571428572,,,0.125,0.6875,12.940000000000001,25.05,0.425,1.0,3.0,,,,,,,1.0,,,,,,,,,,,0.06666666666666667,0.2,,,5.0,,2.0,,,,,0.5,1.0,,,,0.3333333333333333,,1.0,1.0,2.0,3.0,,,,,,,,0.5,1.0,1.0,0.3333333333333333,0.3333333333333333,0.5,,1.0,,,,0.1111111111111111,,,2.0,1.0,2.0,1.0,0.2,1.0,0.4,0.4,1.0,0.2857142857142857,0.5,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
203933,1610612756,T.J. Warren,T.J. Warren,203933,PHX,2353.0,39,-33,81,81,25,29,10,162,5.0,6.0,,,,,,,,,8.0,17.0,,,3.0,19.0,103,,2.0,,,1.0,4.0,,3.0,6.0,,,,,,,,,,,,1.0,,1.0,1.0,1.0,2,,,,,,,,,1.0,2.0,5.0,7.0,3.0,,,,,3.0,25,,,,0.47058823529411764,,0.25,0.47058823529411764,,0.25,0.475,,0.25,,22.22222222222222,,0.045454545454545456,0.037037037037037035,,,0.030303030303030304,0.024390243902439025,,,,,,,0.35294117647058826,0.8333333333333334,0.8333333333333334,,,,,,,,,,,0.35294117647058826,,0.5173823529411765,0.36729999999999996,0.38655,0.15789473684210525,0.15789473684210525,,0.15789473684210525,9.858823529411765,,0.30864197530864196,4.0,7.0,,,1.0,,,,,,,,,0.058823529411764705,,,,0.1111111111111111,,0.23529411764705882,0.4117647058823529,,,,,10.0,,2.0,1.0,1.0,0.625,0.625,,,0.8,,,1.0,2.0,,,1.0,,1.0,,1.0,,1.0,,0.25,0.3333333333333333,0.2857142857142857,0.2857142857142857,,,,0.25,,0.125,,,,,,,,,0.5,,,,,,2.0,,,,True,,,,,,,,,,,,,,,,,,,,,,,
203458,1610612756,Alex Len,Alex Len,203458,PHX,2263.0,38,-33,82,85,33,45,14,167,7.0,12.0,5.0,6.0,5.0,7.0,,,,,9.0,16.0,,,4.0,22.0,103,6.0,7.0,,13.0,5.0,7.0,,12.0,10.0,,6.0,,,2.0,,2.0,,2.0,4.0,1.0,5.0,2.0,5.0,7.0,6.0,13,1.0,,1.0,1.0,,,2.0,1.0,1.0,4.0,5.0,8.0,4.0,,,,,12.0,33,,,,0.5625,0.8571428571428571,0.7142857142857143,0.5625,0.8571428571428571,0.7142857142857143,0.5789473684210527,0.8125,0.75,,21.649484536082475,0.5,0.29411764705882354,0.15625,0.25,0.0625,0.28,0.125,,,0.5,,0.3333333333333333,,0.75,0.5833333333333334,0.6363636363636364,,,,,0.8571428571428571,0.8333333333333334,,1.0,0.7142857142857143,,0.75,,0.610225,0.66845,0.7174571428571428,0.2222222222222222,0.2222222222222222,0.5909090909090909,0.5454545454545454,4.475,,0.4024390243902439,3.0,1.0,,,1.0,,,,,,,1.0,,0.0625,0.08333333333333333,,0.2857142857142857,0.4444444444444444,0.2,0.1875,0.0625,,,,,8.0,,,,2.0,0.4444444444444444,0.6666666666666666,,,0.2857142857142857,,,1.0,1.0,,,2.0,,,,1.0,,1.0,,0.3333333333333333,0.3333333333333333,1.0,1.0,,,1.0,,,0.1111111111111111,0.16666666666666666,,,,,,,0.3333333333333333,1.0,,,,,,,1.0,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,
1628409,1610612756,Alec Peters,Alec Peters,1628409,PHX,1011.0,17,4,39,38,27,31,6,77,1.0,2.0,,1.0,1.0,1.0,,5.0,1.0,2.0,1.0,2.0,,5.0,,2.0,36,,1.0,1.0,,1.0,1.0,2.0,2.0,,,,5.0,,,1.0,1.0,1.0,,3.0,,2.0,1.0,4.0,6.0,2.0,8,,,,,,,,,,,,,,,,,,2.0,27,,,,0.5,,1.0,0.14285714285714285,,0.3333333333333333,0.14285714285714285,,0.3333333333333333,0.7142857142857143,15.217391304347826,,0.5,0.16666666666666666,0.25,,0.4166666666666667,0.08,0.25,,0.3333333333333333,0.6666666666666666,0.5,,0.2857142857142857,0.5,0.5,0.7142857142857143,,,,0.5,,0.5,0.3333333333333333,1.0,0.6666666666666666,1.0,,0.4967642857142857,0.5595749999999999,0.5165666666666667,,,,1.0,1.25,27.060000000000002,0.6923076923076923,,,,,,,,1.0,,,,,,,,1.0,0.25,0.5,,,,,,,,2.0,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,0.16666666666666666,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
