EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeAssists,Loose Ball Fouls Drawn,3SecondViolations,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,OffensiveGoaltends,ThreePtShootingFoulsDrawnPct,SecondChanceArc3FGM,Technical Free Throw Trips,OffCorner3ReboundPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,HeaveMakes,Fg3aBlocked,BlockedLongMidRange,Defensive 3 Seconds Violations,FG3APctBlocked,Arc3PctBlocked,SecondChanceAtRimPctAssisted,Corner3PctBlocked,Blocked3s,BlockedArc3,BlockedCorner3,on,Clear Path Fouls
1626169,1610612765,Stanley Johnson,Stanley Johnson,1626169,DET,51123.0,852,48,1731,1732,468.0,444.0,198.0,3463,40.0,71.0,4.0,8.0,11.0,22.0,12.0,39.0,19.0,46.0,8.0,28.0,1.0,3.0,1.0,6.0,20.0,77.0,6.0,4.0,25.0,71.0,156.0,28.0,105.0,61.0,287.0,1813,5.0,13.0,1.0,9.0,8.0,21.0,16.0,41.0,5.0,31.0,23.0,70.0,50.0,92.0,81.0,3.0,10.0,1.0,76.0,20.0,16.0,27.0,19.0,46.0,11.0,8.0,24.0,3.0,111.0,5.0,9.0,2.0,45.0,46.0,1.0,92.0,16.0,108.0,3.0,42.0,25.0,17.0,27.0,1.0,18.0,19.0,3.0,9.0,1.0,2.0,46.0,3.0,14.0,28.0,1.0,78.0,5.0,1.0,5.0,53.0,1.0,2.0,1.0,78.0,2.0,34.0,6.0,6.0,3.0,3.0,6.0,3.0,1.0,68.0,465.0,5.0,4.0,0.352112676056338,0.3787878787878788,0.9642857142857143,0.26666666666666666,0.1111111111111111,0.16129032258064516,0.2692307692307692,0.4551282051282051,0.38461538461538464,0.3902439024390244,0.4329501915708812,0.29545454545454547,0.3263888888888889,0.479933110367893,0.3888888888888889,0.4069767441860465,0.40229885057471265,0.10256410256410256,0.15492957746478872,0.10256410256410256,0.021739130434782608,17.692307692307693,0.5869565217391305,0.030303030303030304,0.0392156862745098,0.09787234042553192,0.017374517374517374,0.12465373961218837,0.017123287671232876,0.1095066185318893,0.01728395061728395,0.024096385542168676,0.018957345971563982,0.0070921985815602835,0.0228310502283105,0.09523809523809523,0.08241758241758242,0.12056737588652482,0.10839160839160839,0.18666666666666668,0.02112676056338028,0.5,0.2720306513409962,0.5633802816901409,0.6666666666666666,0.3,0.14942528735632185,0.3076923076923077,0.34285714285714286,0.16666666666666666,0.17624521072796934,0.41304347826086957,0.4222222222222222,0.5789473684210527,0.10727969348659004,0.2857142857142857,0.2857142857142857,1.0,0.2950191570881226,0.2597402597402597,0.2597402597402597,0.95,0.36363636363636365,0.5,0.13636363636363635,0.3333333333333333,1.0,0.2727272727272727,0.3055555555555556,0.5,0.08333333333333333,0.16666666666666666,0.3472222222222222,0.16,0.6743295019157088,0.2631578947368421,0.5134198076923078,0.49721176470588224,0.5117704225352111,0.11604095563139932,0.18085106382978725,0.07317073170731707,0.24390243902439024,8.308333333333334,25.49904761904763,0.2703639514731369,,,,,,,,,,,,,,,,,,,,,,,,True,
1626246,1610612765,Boban Marjanovic,Boban Marjanovic,1626246,DET,5516.0,92,26,182,181,36.0,23.0,21.0,363,15.0,20.0,3.0,5.0,3.0,4.0,8.0,23.0,1.0,2.0,,,,,,,,,,,,24.0,45.0,,,19.0,67.0,176,5.0,8.0,,,5.0,15.0,5.0,7.0,,,3.0,13.0,34.0,14.0,,,6.0,,,,4.0,7.0,2.0,9.0,1.0,1.0,4.0,2.0,20.0,3.0,5.0,,9.0,12.0,,21.0,8.0,29.0,,3.0,3.0,,4.0,,1.0,4.0,,3.0,,,8.0,1.0,3.0,5.0,,15.0,,1.0,3.0,22.0,,,,23.0,3.0,12.0,1.0,1.0,,1.0,1.0,1.0,,13.0,36.0,1.0,1.0,0.7083333333333334,0.8095238095238095,,,,,,0.5333333333333333,0.625,0.7142857142857143,0.5333333333333333,0.625,0.7142857142857143,0.6090909090909091,0.6818181818181818,0.7222222222222222,,0.08888888888888889,,0.17391304347826086,,30.582524271844658,0.5,,,0.24,0.08196721311475409,0.24324324324324326,0.1111111111111111,0.2413793103448276,0.09090909090909091,0.09090909090909091,0.11428571428571428,,0.14285714285714285,,0.2,0.3103448275862069,0.15384615384615385,0.45454545454545453,,1.0,0.4444444444444444,0.75,0.75,0.7333333333333333,0.5111111111111111,0.34782608695652173,0.42105263157894735,0.75,0.044444444444444446,0.5,0.5,,,,,,,,,,0.625,0.6,,,,,0.5714285714285714,0.75,,,,,0.4444444444444444,,0.45389111111111113,0.4745166666666667,0.4823571428571429,0.2222222222222222,0.2222222222222222,0.22388059701492538,0.19402985074626866,5.097777777777778,,0.1978021978021978,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,True,
1627740,1610612765,Henry Ellenson,Henry Ellenson,1627740,DET,10616.0,177,-2,364,365,115.0,116.0,32.0,729,12.0,18.0,1.0,2.0,1.0,4.0,5.0,22.0,3.0,8.0,,5.0,,1.0,,3.0,8.0,24.0,,2.0,3.0,20.0,48.0,8.0,29.0,14.0,78.0,362,2.0,3.0,,1.0,4.0,8.0,2.0,12.0,2.0,6.0,5.0,15.0,22.0,18.0,24.0,,2.0,,24.0,8.0,1.0,5.0,5.0,10.0,4.0,1.0,3.0,1.0,25.0,2.0,3.0,,16.0,27.0,2.0,45.0,5.0,50.0,3.0,3.0,1.0,2.0,6.0,1.0,4.0,6.0,,2.0,,2.0,12.0,1.0,3.0,9.0,,17.0,,3.0,1.0,11.0,,,,16.0,1.0,6.0,2.0,,,,,,,15.0,114.0,2.0,1.0,0.55,0.5789473684210527,1.0,0.27586206896551724,,0.3333333333333333,0.27586206896551724,0.4166666666666667,0.6666666666666666,0.16666666666666666,0.4155844155844156,0.5,0.2777777777777778,0.4642857142857143,0.6666666666666666,0.35714285714285715,0.37662337662337664,0.020833333333333332,0.05555555555555555,,,23.940149625935163,0.5,0.25,,0.3,0.0297029702970297,0.18604651162790697,0.02857142857142857,0.24431818181818182,0.029239766081871343,0.027777777777777776,0.05263157894736842,,0.037037037037037035,0.30434782608695654,0.2682926829268293,0.34615384615384615,0.18840579710144928,0.17647058823529413,0.0625,,0.23376623376623376,0.6666666666666666,0.7058823529411765,0.6666666666666666,0.2857142857142857,0.22727272727272727,0.22727272727272727,0.4,0.1038961038961039,0.375,0.375,0.3333333333333333,0.06493506493506493,,,,0.3116883116883117,0.3333333333333333,0.3333333333333333,1.0,0.5,0.5,0.25,,,,0.2222222222222222,0.25,0.16666666666666666,,0.16666666666666666,0.6666666666666666,0.6103896103896104,0.3333333333333333,0.5049467532467533,0.49795000000000006,0.49248055555555553,0.08536585365853659,0.11320754716981132,0.10256410256410256,0.19230769230769232,7.177083333333332,25.42758620689655,0.3159340659340659,1.0,1.0,1.0,1.0,1.0,1.0,0.034482758620689655,,,,,,,,,,,,,,,,,True,
1628379,1610612765,Luke Kennard,Luke Kennard,1628379,DET,42763.0,713,86,1416,1409,366.0,323.0,149.0,2825,12.0,27.0,1.0,5.0,4.0,9.0,10.0,32.0,31.0,63.0,5.0,19.0,,2.0,1.0,2.0,40.0,94.0,7.0,10.0,20.0,53.0,122.0,45.0,113.0,40.0,281.0,1539,1.0,10.0,6.0,9.0,6.0,26.0,10.0,31.0,11.0,22.0,15.0,68.0,58.0,48.0,129.0,6.0,,,94.0,40.0,7.0,32.0,27.0,59.0,16.0,11.0,23.0,3.0,145.0,1.0,7.0,1.0,30.0,29.0,4.0,63.0,9.0,72.0,4.0,21.0,11.0,10.0,21.0,4.0,10.0,15.0,3.0,11.0,2.0,4.0,36.0,1.0,5.0,28.0,1.0,47.0,2.0,2.0,,40.0,,,,46.0,1.0,15.0,5.0,4.0,2.0,2.0,4.0,3.0,,66.0,365.0,6.0,4.0,0.5471698113207547,0.5471698113207547,0.9555555555555556,0.39823008849557523,0.6666666666666666,0.5,0.39823008849557523,0.4344262295081967,0.1,0.3225806451612903,0.5127659574468085,0.5263157894736842,0.5,0.5450980392156862,0.5909090909090909,0.5491803278688525,0.4808510638297872,0.05737704918032787,0.14814814814814814,0.09375,,18.290383406662475,0.5833333333333334,0.15384615384615385,0.02564102564102564,0.07611548556430446,0.0175,0.10416666666666667,0.00390625,0.08819133034379671,0.012195121951219513,0.015748031496062992,0.026143790849673203,0.008333333333333333,,0.06818181818181818,0.06,0.1111111111111111,0.10138248847926268,0.11267605633802817,0.03125,0.75,0.1148936170212766,0.4444444444444444,0.5217391304347826,0.5833333333333334,0.13617021276595745,0.3125,0.3448275862068966,0.4,0.2680851063829787,0.49206349206349204,0.49206349206349204,0.5806451612903226,0.08085106382978724,0.2631578947368421,0.2631578947368421,1.0,0.4,0.425531914893617,0.425531914893617,0.95,0.2631578947368421,0.2,0.10526315789473684,,,0.3684210526315789,0.16981132075471697,0.4444444444444444,0.03773584905660377,0.5,0.37735849056603776,0.5,0.5957446808510638,0.425531914893617,0.48880468085106377,0.5233346153846153,0.4736537735849056,0.068,0.11029411764705882,0.09252669039145907,0.24199288256227758,11.950819672131152,25.524778761061942,0.2584745762711864,6.0,,,1.0,2.0,,0.017543859649122806,6.0,3.0,0.016129032258064516,0.8571428571428571,1.0,,,,,,,,,,,,True,
202397,1610612765,Ish Smith,Ish Smith,202397,DET,122563.0,2043,43,4098,4095,1004.0,920.0,445.0,8193,152.0,238.0,8.0,17.0,26.0,48.0,96.0,225.0,106.0,237.0,8.0,29.0,,2.0,1.0,8.0,27.0,72.0,5.0,13.0,36.0,354.0,700.0,35.0,101.0,81.0,894.0,4439,21.0,40.0,1.0,7.0,1.0,46.0,64.0,150.0,14.0,44.0,35.0,205.0,144.0,564.0,66.0,39.0,6.0,3.0,68.0,26.0,45.0,171.0,189.0,360.0,140.0,49.0,116.0,27.0,909.0,13.0,13.0,1.0,94.0,102.0,1.0,197.0,27.0,224.0,4.0,64.0,45.0,19.0,68.0,14.0,42.0,39.0,10.0,26.0,2.0,4.0,107.0,5.0,24.0,76.0,1.0,140.0,4.0,2.0,3.0,133.0,8.0,10.0,3.0,116.0,14.0,44.0,19.0,20.0,7.0,7.0,20.0,11.0,,205.0,1000.0,10.0,19.0,0.2033898305084746,0.20512820512820512,0.6285714285714286,0.3465346534653465,0.14285714285714285,0.3181818181818182,0.3469387755102041,0.5057142857142857,0.525,0.4266666666666667,0.5074906367041199,0.4787234042553192,0.4381443298969072,0.5252643948296122,0.48936170212765956,0.4680365296803653,0.12609238451935081,0.06428571428571428,0.09243697478991597,0.08,0.02109704641350211,20.789930555555557,0.6355140186915887,0.013157894736842105,0.009009009009009009,0.09050576752440107,0.010483870967741936,0.11491442542787286,0.01808066759388039,0.10077120822622108,0.013272077590607452,0.01715686274509804,0.008350730688935281,0.0056657223796034,0.020560747663551402,0.06983240223463687,0.09292035398230089,0.11041009463722397,0.11235955056179775,0.12307692307692308,0.011594202898550725,0.55,0.29712858926342073,0.6386554621848739,0.7037037037037037,0.19736842105263158,0.2808988764044944,0.4266666666666667,0.463768115942029,0.15625,0.2958801498127341,0.4472573839662447,0.45689655172413796,0.25471698113207547,0.03620474406991261,0.27586206896551724,0.27586206896551724,0.875,0.0898876404494382,0.375,0.38028169014084506,0.5555555555555556,0.3617021276595745,0.47058823529411764,0.0425531914893617,,,0.10638297872340426,0.24742268041237114,0.5416666666666666,0.041237113402061855,0.125,0.18556701030927836,0.3611111111111111,0.4232209737827715,0.38235294117647056,0.4736763819095476,0.4757257142857144,0.44605315789473693,0.055288461538461536,0.06027397260273973,0.05145413870246085,0.22930648769574943,9.291,26.309900990099017,0.2449975597852611,28.0,2.0,,1.0,2.0,,0.0196078431372549,1.0,,0.010869565217391304,0.2,,1.0,1.0,6.0,3.0,0.009900990099009901,0.013888888888888888,0.5,,,,,True,
204038,1610612765,Langston Galloway,Langston Galloway,204038,DET,24813.0,414,54,826,830,178.0,198.0,79.0,1656,5.0,7.0,,,2.0,2.0,8.0,17.0,11.0,33.0,7.0,20.0,,2.0,1.0,4.0,28.0,88.0,4.0,5.0,12.0,24.0,57.0,35.0,108.0,21.0,174.0,833,1.0,3.0,1.0,6.0,,5.0,5.0,11.0,6.0,16.0,5.0,33.0,24.0,24.0,102.0,3.0,2.0,,88.0,28.0,,8.0,13.0,21.0,10.0,3.0,4.0,1.0,55.0,2.0,4.0,,22.0,25.0,1.0,48.0,6.0,54.0,2.0,18.0,14.0,4.0,4.0,,3.0,,,1.0,,,4.0,,3.0,7.0,1.0,20.0,,2.0,,22.0,,1.0,,25.0,,3.0,3.0,3.0,1.0,2.0,3.0,1.0,,33.0,178.0,6.0,3.0,0.5,0.5217391304347826,0.9714285714285714,0.32407407407407407,0.16666666666666666,0.375,0.32407407407407407,0.42105263157894735,0.3333333333333333,0.45454545454545453,0.4636363636363636,0.2777777777777778,0.5185185185185185,0.4942857142857143,0.2777777777777778,0.55,0.6545454545454545,,,,,19.456521739130437,1.0,0.043478260869565216,,0.10204081632653061,0.01834862385321101,0.13836477987421383,0.011560693641618497,0.11633663366336634,0.015345268542199489,0.015384615384615385,0.03488372093023256,,,0.05747126436781609,0.06578947368421052,0.18292682926829268,0.12903225806451613,0.17142857142857143,0.019801980198019802,0.3333333333333333,0.04242424242424243,0.7142857142857143,0.7142857142857143,0.4,0.10303030303030303,0.47058823529411764,0.47058823529411764,0.625,0.2,0.3333333333333333,0.3333333333333333,0.45454545454545453,0.12121212121212122,0.35,0.35,1.0,0.5333333333333333,0.3181818181818182,0.32941176470588235,0.9642857142857143,,,0.2222222222222222,,,0.4444444444444444,0.07407407407407407,1.0,0.14814814814814814,0.25,0.4444444444444444,0.4166666666666667,0.696969696969697,0.3181818181818182,0.4917660606060607,0.48996000000000006,0.4776518518518518,0.040697674418604654,0.05,0.028735632183908046,0.1896551724137931,13.117543859649123,25.866666666666667,0.21549636803874092,3.0,,,,4.0,,0.03571428571428571,1.0,1.0,0.05,0.25,1.0,,3.0,,,0.027777777777777776,0.03409090909090909,,,,,,True,
201229,1610612765,Anthony Tolliver,Anthony Tolliver,201229,DET,51173.0,853,145,1720,1713,434.0,401.0,178.0,3433,25.0,34.0,5.0,8.0,5.0,9.0,4.0,13.0,2.0,3.0,25.0,56.0,,2.0,4.0,7.0,61.0,140.0,5.0,13.0,30.0,31.0,50.0,86.0,196.0,59.0,379.0,1833,5.0,9.0,3.0,7.0,8.0,27.0,6.0,13.0,17.0,37.0,21.0,84.0,50.0,12.0,258.0,,4.0,,140.0,61.0,4.0,31.0,16.0,47.0,11.0,5.0,17.0,9.0,110.0,9.0,9.0,,31.0,57.0,7.0,95.0,18.0,113.0,3.0,14.0,8.0,6.0,18.0,2.0,13.0,13.0,5.0,5.0,,1.0,31.0,1.0,7.0,36.0,1.0,76.0,,7.0,3.0,61.0,5.0,5.0,,73.0,6.0,23.0,4.0,10.0,7.0,3.0,10.0,3.0,,84.0,430.0,3.0,4.0,0.8064516129032258,0.8620689655172413,1.0,0.4387755102040816,0.42857142857142855,0.4594594594594595,0.4387755102040816,0.62,0.5555555555555556,0.46153846153846156,0.6504065040650406,0.59375,0.63,0.6897810218978102,0.675,0.6774193548387096,0.7967479674796748,0.08,0.029411764705882353,0.23076923076923078,,15.943544171458443,0.5806451612903226,0.2413793103448276,,0.11728395061728394,0.01948051948051948,0.09717868338557993,0.02616279069767442,0.1093167701863354,0.022332506203473945,0.03164556962025317,0.023391812865497075,,0.023255813953488372,0.13291139240506328,0.13368983957219252,0.07801418439716312,0.10084033613445378,0.08641975308641975,0.025,0.3,0.13821138211382114,0.7352941176470589,0.7575757575757576,0.8,0.052845528455284556,0.3076923076923077,0.4,0.75,0.012195121951219513,0.6666666666666666,0.6666666666666666,1.0,0.22764227642276422,0.44642857142857145,0.46296296296296297,1.0,0.5691056910569106,0.4357142857142857,0.4420289855072464,1.0,0.5,0.625,0.125,,,0.3125,0.18,0.5555555555555556,0.14,0.5714285714285714,0.6,0.43333333333333335,0.9349593495934959,0.4357142857142857,0.5454579268292682,0.6026750000000001,0.5170880000000001,0.11851851851851852,0.34328358208955223,0.0712401055408971,0.22163588390501318,4.228,25.36683673469388,0.25232558139534883,5.0,2.0,,2.0,9.0,,0.04433497536945813,3.0,1.0,0.03488372093023256,0.6,1.0,,4.0,,1.0,0.02040816326530612,0.014285714285714285,0.4,0.03571428571428571,,,,True,
202699,1610612765,Tobias Harris,Tobias Harris,202699,DET,38795.0,647,-73,1283,1283,286.0,314.0,148.0,2566,51.0,78.0,2.0,9.0,12.0,19.0,36.0,82.0,15.0,46.0,9.0,26.0,1.0,2.0,1.0,5.0,29.0,81.0,8.0,9.0,21.0,102.0,206.0,38.0,107.0,54.0,372.0,1446,4.0,16.0,5.0,10.0,3.0,26.0,19.0,37.0,10.0,26.0,16.0,84.0,96.0,108.0,102.0,12.0,2.0,1.0,80.0,29.0,8.0,23.0,24.0,47.0,16.0,8.0,14.0,4.0,118.0,4.0,13.0,1.0,41.0,46.0,3.0,90.0,18.0,108.0,2.0,14.0,8.0,6.0,9.0,1.0,6.0,14.0,3.0,3.0,,2.0,23.0,1.0,6.0,18.0,,39.0,4.0,1.0,4.0,47.0,2.0,,,69.0,6.0,31.0,4.0,9.0,5.0,4.0,9.0,4.0,1.0,84.0,286.0,5.0,2.0,0.47058823529411764,0.4752475247524752,0.8947368421052632,0.35514018691588783,0.5,0.38461538461538464,0.3584905660377358,0.49514563106796117,0.25,0.5135135135135135,0.5079872204472844,0.4423076923076923,0.5396825396825397,0.5380116959064327,0.43333333333333335,0.5684931506849316,0.34185303514376997,0.038834951456310676,0.05128205128205128,0.036585365853658534,0.021739130434782608,25.0,0.391304347826087,0.15,0.02702702702702703,0.13068181818181818,0.030303030303030304,0.1722689075630252,0.018691588785046728,0.14745762711864407,0.026438569206842923,0.04861111111111111,0.024691358024691357,0.016260162601626018,0.006802721088435374,0.14814814814814814,0.09523809523809523,0.16494845360824742,0.17613636363636365,0.16129032258064516,0.012269938650306749,0.4444444444444444,0.24920127795527156,0.6538461538461539,0.6891891891891891,0.6470588235294118,0.26198083067092653,0.43902439024390244,0.45569620253164556,0.2777777777777778,0.14696485623003194,0.32608695652173914,0.3333333333333333,0.3333333333333333,0.08306709265175719,0.34615384615384615,0.34615384615384615,1.0,0.25878594249201275,0.35802469135802467,0.35802469135802467,0.8620689655172413,0.34615384615384615,0.2222222222222222,0.07692307692307693,0.5,1.0,0.3076923076923077,0.30158730158730157,0.631578947368421,0.07936507936507936,0.2,0.3333333333333333,0.42857142857142855,0.5910543130990416,0.3625,0.5013360576923077,0.5210727272727274,0.5011032258064516,0.09171597633136094,0.1341991341991342,0.06989247311827956,0.22580645161290322,8.085436893203882,25.52990654205607,0.22291504286827749,5.0,1.0,,,,,,4.0,7.0,0.04477611940298507,0.5,1.0,,,,4.0,,,,,,,,True,
202720,1610612765,Jon Leuer,Jon Leuer,202720,DET,5871.0,98,-21,206,205,54.0,70.0,15.0,411,6.0,9.0,1.0,3.0,2.0,3.0,3.0,7.0,,5.0,,1.0,,,,,,1.0,,,,9.0,21.0,,2.0,11.0,29.0,205,1.0,3.0,,,4.0,6.0,2.0,5.0,,,6.0,10.0,14.0,4.0,,,2.0,,1.0,,1.0,4.0,,4.0,,,2.0,1.0,8.0,1.0,5.0,,7.0,11.0,,18.0,6.0,24.0,,,,,2.0,1.0,1.0,5.0,1.0,1.0,,,7.0,,3.0,6.0,1.0,13.0,1.0,,1.0,10.0,,,,12.0,2.0,7.0,,2.0,2.0,,2.0,2.0,,10.0,54.0,4.0,,0.7777777777777778,0.875,,,,,,0.42857142857142855,0.3333333333333333,0.4,0.391304347826087,0.3333333333333333,0.4,0.5178571428571429,0.6,0.625,0.08695652173913043,0.047619047619047616,0.1111111111111111,,,15.765765765765764,0.2857142857142857,,,0.2037037037037037,0.0847457627118644,0.17073170731707318,0.02631578947368421,0.18947368421052632,0.061855670103092786,0.1111111111111111,0.09090909090909091,0.05263157894736842,,0.25,0.23809523809523808,0.07692307692307693,0.12903225806451613,0.3,,1.0,0.391304347826087,0.6666666666666666,0.75,0.8333333333333334,0.30434782608695654,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.21739130434782608,,,,0.043478260869565216,,,,0.043478260869565216,,,,1.0,0.3333333333333333,,,,,0.6,0.6666666666666666,,,,,0.4782608695652174,,0.5161739130434781,0.5881,0.5166999999999999,0.25,0.2692307692307692,0.20689655172413793,0.3448275862068966,7.738095238095236,25.25,0.2621359223300971,1.0,,,,,,,,,0.07692307692307693,,,,,,,,,,,,,,True,
202340,1610612765,Avery Bradley,Avery Bradley,202340,DET,29246.0,487,-80,975,969,245.0,241.0,125.0,1944,33.0,58.0,1.0,3.0,13.0,20.0,12.0,43.0,16.0,54.0,11.0,29.0,,1.0,3.0,10.0,23.0,57.0,7.0,4.0,13.0,61.0,155.0,34.0,86.0,15.0,239.0,1082,4.0,9.0,5.0,8.0,,23.0,15.0,40.0,7.0,23.0,7.0,58.0,94.0,28.0,96.0,6.0,2.0,,57.0,23.0,23.0,25.0,7.0,32.0,5.0,2.0,17.0,4.0,71.0,,4.0,,16.0,17.0,,33.0,4.0,37.0,1.0,13.0,8.0,5.0,19.0,4.0,13.0,13.0,5.0,6.0,1.0,1.0,32.0,4.0,8.0,12.0,,25.0,,1.0,1.0,27.0,1.0,1.0,,25.0,2.0,9.0,4.0,5.0,3.0,1.0,5.0,5.0,,58.0,245.0,6.0,4.0,0.7704918032786885,0.7833333333333333,0.9411764705882353,0.3953488372093023,0.625,0.30434782608695654,0.3953488372093023,0.3935483870967742,0.4444444444444444,0.375,0.46473029045643155,0.6764705882352942,0.40476190476190477,0.4722222222222222,0.6764705882352942,0.41304347826086957,0.35684647302904565,0.14838709677419354,0.1896551724137931,0.18604651162790697,0.07407407407407407,25.539568345323744,0.59375,,,0.06367041198501873,0.011461318051575931,0.0898876404494382,,0.07415730337078652,0.007889546351084813,0.035398230088495575,,,,0.04819277108433735,0.05263157894736842,0.1,0.10526315789473684,0.044444444444444446,0.008403361344537815,1.0,0.24066390041493776,0.5689655172413793,0.7021276595744681,0.7272727272727273,0.17842323651452283,0.27906976744186046,0.34285714285714286,0.9166666666666666,0.22406639004149378,0.2962962962962963,0.32,0.75,0.12033195020746888,0.3793103448275862,0.39285714285714285,1.0,0.23651452282157676,0.40350877192982454,0.4107142857142857,0.9130434782608695,0.17647058823529413,0.3333333333333333,0.058823529411764705,,,0.4117647058823529,0.31746031746031744,0.65,0.15873015873015872,0.3,0.20634920634920634,0.3076923076923077,0.5975103734439834,0.40350877192982454,0.5063002083333334,0.5143133333333333,0.5104404761904762,0.036290322580645164,0.05555555555555555,0.09623430962343096,0.24267782426778242,9.84,25.191860465116278,0.2512820512820513,4.0,,,,,,,5.0,1.0,,0.7142857142857143,1.0,,2.0,1.0,,0.023255813953488372,0.017543859649122806,,0.034482758620689655,,,,True,
