EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,FTA,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Arc3FGA,PenaltyArc3FGA,FG3A,SecondChanceFtPoints,PenaltyFG3A,HeaveAttempts,Fg2aBlocked,Corner3Assists,LongMidRangeAssists,BadPassSteals,LostBallOutOfBoundsTurnovers,Travels,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,DefensiveGoaltends,Defensive 3 Seconds Violations,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,OffCorner3ReboundPct,DefCorner3ReboundPct,LongMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimPctAssisted,PenaltyArc3Frequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg3ptShotDistance,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,StepOutOfBoundsTurnovers,SecondChanceTurnovers,ThreePtShootingFoulsDrawn,BlockedLongMidRange,OffensiveGoaltends,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,LongMidRangePctBlocked,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,Fg3aBlocked,FTOffRebounds,FG3APctBlocked,Arc3PctBlocked,OffFTReboundPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,3pt And 1 Free Throw Trips,Technical Free Throw Trips,Blocked3s,BlockedArc3,3SecondViolations,Corner3PctBlocked,on
101106,1610612747,Andrew Bogut,Andrew Bogut,101106,LAL,5901.0,98,-3.0,203,205,59.0,47.0,35.0,408,6.0,7.0,3.0,4.0,2.0,2.0,1.0,3.0,1.0,1.0,8.0,11.0,2.0,18.0,205,4.0,5.0,8.0,3.0,3.0,2.0,8.0,8.0,8.0,8.0,3.0,2.0,5.0,2.0,1.0,2.0,12.0,2.0,7.0,7.0,9.0,4.0,20.0,9.0,29.0,1.0,1.0,1.0,2.0,3.0,1.0,8.0,1.0,10.0,5.0,9.0,1.0,22.0,1.0,1.0,4.0,1.0,2.0,1.0,8.0,5.0,3.0,8.0,5.0,8.0,59.0,1.0,1.0,0.5,1.0,0.7272727272727273,0.8,1.0,0.7272727272727273,0.8,1.0,0.75,0.8,1.0,9.01639344262295,0.2,0.8,0.14285714285714285,0.08860759493670886,0.175,0.05263157894736842,0.1553398058252427,0.07692307692307693,0.06896551724137931,0.1,0.1,0.06060606060606061,0.05,0.3181818181818182,0.047619047619047616,0.20588235294117646,0.3333333333333333,0.625,0.6363636363636364,0.8571428571428571,0.8571428571428571,0.5,0.2727272727272727,0.3333333333333333,0.3333333333333333,1.0,0.09090909090909091,1.0,1.0,0.8,0.75,0.6666666666666666,1.0,0.6363636363636364,0.5382454545454546,0.6922999999999999,0.5031666666666667,0.4444444444444444,0.4444444444444444,4.8,0.29064039408866993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1626204,1610612747,Larry Nance Jr.,Larry Nance Jr.,1626204,LAL,28133.0,469,-23.0,986,989,213.0,195.0,119.0,1975,62.0,85.0,16.0,26.0,13.0,18.0,9.0,24.0,6.0,23.0,77.0,132.0,30.0,184.0,1039,16.0,31.0,38.0,17.0,24.0,11.0,45.0,114.0,40.0,26.0,11.0,14.0,25.0,9.0,6.0,2.0,64.0,23.0,32.0,30.0,55.0,7.0,92.0,55.0,147.0,3.0,32.0,7.0,8.0,,5.0,11.0,3.0,19.0,8.0,22.0,1.0,63.0,1.0,11.0,8.0,52.0,47.0,8.0,11.0,9.0,2.0,11.0,4.0,45.0,210.0,7.0,8.0,0.7402597402597403,0.890625,0.5833333333333334,0.5161290322580645,0.7083333333333334,0.5789473684210527,0.5161290322580645,0.68,0.5974025974025974,0.5588235294117647,0.6818181818181818,15.474060822898032,0.42105263157894735,0.4117647058823529,0.19298245614035087,0.10774410774410774,0.16483516483516483,0.13068181818181818,0.18201284796573874,0.11627906976744186,0.1092436974789916,0.11956521739130435,0.09302325581395349,0.1079136690647482,0.25,0.11538461538461539,0.18072289156626506,0.1564625850340136,0.061224489795918366,0.36363636363636365,0.6390977443609023,0.7294117647058823,0.7469879518072289,0.7096774193548387,0.18045112781954886,0.375,0.45,0.8888888888888888,0.17293233082706766,0.2608695652173913,0.2608695652173913,0.8387096774193549,0.6153846153846154,0.72,0.7222222222222222,0.6466165413533834,0.555102272727273,0.597904,0.6142124999999999,0.20652173913043478,0.24456521739130435,5.570454545454545,0.21602434077079108,1.0,1.0,1.0,6.0,1.0,1.0,6.0,5.0,3.0,25.0,1.0,1.0,2.0,8.0,3.0,1.0,5.0,18.0,2.0,1.0,0.007518796992481203,0.045454545454545456,0.023529411764705882,0.16666666666666666,0.21621621621621623,0.2,0.8333333333333334,0.007518796992481203,0.0625,0.04,0.1232876712328767,0.12413793103448276,68.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1627742,1610612747,Brandon Ingram,Brandon Ingram,1627742,LAL,60329.0,1005,-71.0,2122,2119,474.0,495.0,250.0,4241,114.0,189.0,19.0,36.0,23.0,44.0,13.0,64.0,44.0,97.0,171.0,350.0,103.0,514.0,2264,24.0,47.0,61.0,37.0,84.0,40.0,129.0,134.0,208.0,14.0,58.0,46.0,104.0,33.0,38.0,13.0,254.0,5.0,25.0,60.0,79.0,2.0,141.0,30.0,171.0,11.0,26.0,8.0,52.0,12.0,28.0,26.0,24.0,78.0,16.0,43.0,1.0,88.0,4.0,2.0,2.0,128.0,150.0,13.0,21.0,13.0,5.0,21.0,11.0,128.0,467.0,8.0,12.0,0.391812865497076,0.40853658536585363,0.48857142857142855,0.5106382978723404,0.44047619047619047,0.504914004914005,0.5094339622641509,0.46842105263157896,0.5421940928270043,0.5258620689655172,0.542016806722689,22.904564315352697,0.6666666666666666,0.044444444444444446,0.12172573189522343,0.03955696202531646,0.15789473684210525,0.01256281407035176,0.13508260447035958,0.02912621359223301,0.057034220532319393,0.043689320388349516,0.006134969325153374,0.012048192771084338,0.08148148148148149,0.09547738693467336,0.2111111111111111,0.16286644951140064,0.0625,0.5238095238095238,0.4643734643734644,0.6031746031746031,0.6666666666666666,0.40350877192982454,0.15724815724815724,0.203125,0.2653061224489796,0.23076923076923078,0.23832923832923833,0.4536082474226804,0.46808510638297873,0.6792452830188679,0.5277777777777778,0.4631578947368421,0.5227272727272727,0.6044226044226044,0.5097115479115479,0.5682975,0.49503947368421053,0.11867704280155641,0.2509727626459144,7.496571428571429,0.2233741753063148,37.0,6.0,57.0,7.0,11.0,,36.0,13.0,7.0,18.0,1.0,5.0,,2.0,2.0,4.0,15.0,68.0,,1.0,0.14004914004914004,0.10285714285714286,0.09523809523809523,0.234375,0.015151515151515152,0.136986301369863,0.4090909090909091,0.09090909090909091,0.15789473684210525,0.06315789473684211,0.14967462039045554,0.1687344913151365,24.668421052631576,9.0,20.0,1.0,1.0,5.0,14.0,2.0,5.0,4.0,23.0,2.0,6.0,5.0,63.0,6.0,37.0,14.0,1.0,5.0,1.0,3.0,1.0,0.9130434782608695,0.40350877192982454,0.3333333333333333,0.45454545454545453,0.40350877192982454,0.030927835051546393,0.04914004914004914,0.45,0.45,0.8888888888888888,0.3783783783783784,0.3783783783783784,0.9285714285714286,0.018867924528301886,0.09433962264150944,0.4,0.5,0.05263157894736842,0.2,0.6666666666666666,0.3783783783783784,0.017241379310344827,,,,,,,,,,,,,,,True
1628366,1610612747,Lonzo Ball,Lonzo Ball,1628366,LAL,106806.0,1780,-17.0,3753,3746,901.0,936.0,422.0,7499,80.0,167.0,14.0,31.0,18.0,37.0,20.0,61.0,13.0,41.0,113.0,269.0,32.0,528.0,4017,15.0,39.0,54.0,24.0,57.0,13.0,115.0,72.0,154.0,22.0,258.0,118.0,376.0,88.0,180.0,47.0,870.0,33.0,35.0,129.0,150.0,12.0,291.0,69.0,360.0,11.0,88.0,31.0,83.0,27.0,68.0,53.0,15.0,136.0,30.0,50.0,2.0,117.0,4.0,8.0,3.0,68.0,71.0,7.0,43.0,23.0,17.0,43.0,20.0,115.0,887.0,10.0,3.0,0.3185840707964602,0.35294117647058826,0.4200743494423792,0.38461538461538464,0.42105263157894735,0.4397163120567376,0.4112903225806452,0.3953488372093023,0.4444444444444444,0.421875,0.4078014184397163,17.257683215130026,0.6102941176470589,0.15384615384615385,0.1362397820163488,0.033849129593810444,0.18970588235294117,0.045020463847203276,0.1566535654126895,0.038483305036785515,0.03456221198156682,0.03932584269662921,0.02459016393442623,0.03715670436187399,0.09601873536299765,0.164021164021164,0.15878378378378377,0.19855595667870035,0.03503184713375796,0.46511627906976744,0.29609929078014185,0.47904191616766467,0.5882352941176471,0.35,0.10815602836879433,0.32786885245901637,0.36363636363636365,0.35,0.0726950354609929,0.3170731707317073,0.3170731707317073,0.5,0.45161290322580644,0.2868217054263566,0.4864864864864865,0.8191489361702128,0.531367084078712,0.5554579545454544,0.5199600000000002,0.10227272727272728,0.2178030303030303,5.827881040892192,0.2400746069810818,257.0,63.0,295.0,3.0,72.0,3.0,37.0,30.0,31.0,57.0,7.0,5.0,,2.0,10.0,,5.0,22.0,,,0.5230496453900709,0.137546468401487,0.18562874251497005,0.09836065573770492,0.08771929824561403,0.15079365079365079,0.07692307692307693,0.45567375886524825,0.14285714285714285,0.4883720930232558,0.04770017035775128,0.07692307692307693,26.33084745762712,10.0,38.0,4.0,2.0,9.0,80.0,6.0,19.0,16.0,90.0,7.0,23.0,18.0,201.0,69.0,254.0,80.0,3.0,9.0,6.0,3.0,,0.7444444444444445,0.3050847457627119,0.30434782608695654,0.25,0.3082191780821918,,0.0673758865248227,0.2631578947368421,0.2631578947368421,1.0,0.311284046692607,0.3137254901960784,0.7125,0.06451612903225806,0.3064516129032258,0.3157894736842105,1.0,0.06976744186046512,0.2222222222222222,0.25396825396825395,0.31496062992125984,0.019933554817275746,1.0,2.0,1.0,0.006779661016949152,0.007782101167315175,0.008849557522123894,0.25,1.0,,,,,,,True
203484,1610612747,Kentavious Caldwell-Pope,Kentavious Caldwell-Pope,203484,LAL,80796.0,1347,1.0,2812,2814,669.0,699.0,312.0,5626,58.0,88.0,11.0,13.0,21.0,31.0,11.0,38.0,30.0,84.0,99.0,210.0,85.0,547.0,3013,15.0,24.0,63.0,27.0,54.0,34.0,166.0,122.0,76.0,16.0,47.0,28.0,75.0,24.0,39.0,5.0,178.0,11.0,21.0,88.0,85.0,2.0,175.0,34.0,209.0,5.0,62.0,17.0,33.0,11.0,19.0,23.0,14.0,56.0,12.0,33.0,6.0,78.0,2.0,1.0,,95.0,112.0,13.0,9.0,6.0,3.0,10.0,4.0,161.0,660.0,13.0,9.0,0.6161616161616161,0.6703296703296703,0.4714285714285714,0.625,0.5,0.5226244343891403,0.7125,0.5641025641025641,0.5567010309278351,0.7325581395348837,0.5935251798561151,17.10942441492726,0.5892857142857143,0.04,0.10191846522781775,0.027202072538860103,0.17564870259481039,0.019784172661870502,0.1295880149812734,0.024096385542168676,0.018867924528301886,0.041353383458646614,0.02127659574468085,0.019027484143763214,0.06840390879478828,0.10344827586206896,0.14345991561181434,0.17892156862745098,0.02100840336134454,0.4,0.19909502262443438,0.6590909090909091,0.6987951807228916,0.6206896551724138,0.08597285067873303,0.2894736842105263,0.3142857142857143,0.6363636363636364,0.19004524886877827,0.35714285714285715,0.3614457831325301,0.325,0.8461538461538461,0.26495726495726496,0.6774193548387096,0.7239819004524887,0.52696278280543,0.5580655172413792,0.5376982905982906,0.11517367458866545,0.30347349177330896,9.664285714285718,0.23790896159317212,192.0,50.0,232.0,6.0,63.0,,9.0,4.0,3.0,45.0,1.0,4.0,4.0,2.0,11.0,,6.0,28.0,,,0.5248868778280543,0.04285714285714286,0.056818181818181816,0.07894736842105263,0.024096385542168676,0.16129032258064516,0.6,0.4343891402714932,0.2727272727272727,0.42735042735042733,0.0847457627118644,0.1206896551724138,25.349137931034484,22.0,40.0,4.0,7.0,13.0,66.0,7.0,12.0,19.0,88.0,9.0,16.0,26.0,231.0,33.0,192.0,66.0,3.0,6.0,12.0,,1.0,0.875,0.3793103448275862,0.5625,0.4126984126984127,0.3793103448275862,0.011904761904761904,0.09049773755656108,0.55,0.55,0.9545454545454546,0.34375,0.3473684210526316,0.8484848484848485,0.1,0.3,0.5833333333333334,0.8571428571428571,0.1111111111111111,0.5384615384615384,0.38,0.34375,0.05,2.0,2.0,2.0,0.008620689655172414,0.010416666666666666,0.023529411764705882,0.5,0.5,4.0,8.0,1.0,1.0,,,True
203903,1610612747,Jordan Clarkson,Jordan Clarkson,203903,LAL,18469.0,308,37.0,660,649,196.0,234.0,79.0,1309,32.0,50.0,5.0,8.0,6.0,14.0,15.0,26.0,13.0,27.0,60.0,103.0,12.0,177.0,668,8.0,13.0,20.0,13.0,31.0,,35.0,32.0,88.0,4.0,23.0,12.0,35.0,9.0,20.0,1.0,82.0,1.0,9.0,11.0,17.0,,28.0,10.0,38.0,3.0,11.0,4.0,14.0,1.0,6.0,6.0,8.0,20.0,3.0,4.0,2.0,20.0,1.0,,1.0,18.0,16.0,,,,,,,35.0,193.0,2.0,1.0,0.26666666666666666,0.27586206896551724,0.5825242718446602,0.6153846153846154,0.41935483870967744,0.515625,0.6785714285714286,0.3723404255319149,0.5370370370370371,0.7142857142857143,0.3723404255319149,24.137931034482758,0.7,,0.08900523560209424,0.04945054945054945,0.09016393442622951,0.007936507936507936,0.08945686900958466,0.032467532467532464,0.04597701149425287,0.08928571428571429,,0.00980392156862745,0.044444444444444446,0.15,0.0975609756097561,0.09900990099009901,0.04054054054054054,,0.3125,0.64,0.7111111111111111,0.40625,0.1625,0.5769230769230769,0.6521739130434783,0.13333333333333333,0.16875,0.48148148148148145,0.48148148148148145,0.5714285714285714,0.625,0.2978723404255319,0.42857142857142855,0.66875,0.492475625,0.5016181818181817,0.4674148936170213,0.11299435028248588,0.1977401129943503,7.876699029126213,0.296969696969697,48.0,12.0,57.0,1.0,16.0,,8.0,3.0,2.0,7.0,,2.0,,,,1.0,7.0,9.0,,,0.35625,0.07766990291262135,0.1,0.11538461538461539,,0.047619047619047616,0.07692307692307693,0.3,0.2,0.2553191489361702,0.05555555555555555,0.08571428571428572,25.505263157894735,2.0,9.0,,,4.0,13.0,1.0,1.0,3.0,15.0,1.0,1.0,3.0,39.0,6.0,48.0,13.0,,2.0,,,,0.8666666666666667,0.2631578947368421,1.0,0.1875,0.2631578947368421,,0.05625,0.2222222222222222,0.2222222222222222,1.0,0.2708333333333333,0.2765957446808511,0.8461538461538461,,0.07142857142857142,1.0,1.0,0.0851063829787234,,0.25,0.2708333333333333,,,1.0,,0.017543859649122806,0.020833333333333332,,,,,5.0,,,,,True
1628404,1610612747,Josh Hart,Josh Hart,1628404,LAL,13446.0,224,14.0,464,462,84.0,119.0,58.0,926,14.0,21.0,1.0,3.0,1.0,4.0,,5.0,3.0,4.0,17.0,30.0,8.0,72.0,497,1.0,5.0,2.0,2.0,5.0,1.0,5.0,28.0,6.0,,5.0,7.0,12.0,5.0,5.0,,31.0,,4.0,16.0,21.0,,37.0,4.0,41.0,1.0,9.0,2.0,3.0,,3.0,,,3.0,,7.0,,18.0,,1.0,,9.0,13.0,2.0,2.0,1.0,1.0,2.0,,5.0,81.0,3.0,1.0,0.8235294117647058,0.8235294117647058,0.5666666666666667,0.2,0.4,0.5423728813559322,0.16666666666666666,0.2222222222222222,0.5538461538461539,0.16666666666666666,0.25,12.713472485768502,1.0,,0.15217391304347827,0.03333333333333333,0.1839080459770115,,0.16444444444444445,0.01818181818181818,0.01818181818181818,0.05405405405405406,0.03571428571428571,,0.1,0.16666666666666666,0.23333333333333334,0.16901408450704225,0.037037037037037035,,0.3559322033898305,0.6666666666666666,0.7777777777777778,0.8571428571428571,0.0847457627118644,,,,0.06779661016949153,0.75,0.75,0.5,0.3333333333333333,0.4444444444444444,0.25,0.847457627118644,0.5516389830508475,0.4788,0.5772333333333334,0.027777777777777776,0.06944444444444445,5.206666666666666,0.1810344827586207,20.0,,29.0,,4.0,,5.0,2.0,,7.0,,,,1.0,,,1.0,5.0,,,0.4915254237288136,0.16666666666666666,0.14285714285714285,0.4,,0.25,0.6666666666666666,0.3389830508474576,1.0,,0.07936507936507936,0.14705882352941177,24.80344827586207,1.0,9.0,,,4.0,9.0,,1.0,,10.0,,1.0,,30.0,,20.0,9.0,,1.0,,,,1.0,0.3448275862068966,,,0.3448275862068966,,0.15254237288135594,0.1111111111111111,0.1111111111111111,1.0,0.45,0.45,1.0,,0.16666666666666666,,,0.4444444444444444,,,0.45,,,,,,,,,,,,,,,,True
1628398,1610612747,Kyle Kuzma,Kyle Kuzma,1628398,LAL,65849.0,1097,-11.0,2308,2314,585.0,640.0,267.0,4622,94.0,151.0,18.0,32.0,25.0,35.0,36.0,77.0,15.0,44.0,145.0,272.0,75.0,560.0,2493,23.0,44.0,71.0,36.0,59.0,31.0,151.0,162.0,128.0,30.0,38.0,28.0,66.0,20.0,31.0,4.0,160.0,17.0,29.0,74.0,92.0,17.0,183.0,47.0,230.0,11.0,21.0,8.0,30.0,6.0,18.0,32.0,12.0,62.0,13.0,30.0,3.0,68.0,4.0,2.0,3.0,75.0,97.0,10.0,10.0,9.0,,10.0,7.0,146.0,571.0,10.0,5.0,0.5586206896551724,0.6230769230769231,0.5330882352941176,0.5227272727272727,0.6101694915254238,0.5341409691629956,0.5350877192982456,0.5357142857142857,0.5649087221095335,0.5555555555555556,0.5813953488372093,21.193573068094874,0.4838709677419355,0.34,0.138763197586727,0.0464,0.17494089834515367,0.03648068669527897,0.15285451197053407,0.04216315307057745,0.05415162454873646,0.04,0.04065040650406504,0.03571428571428571,0.11284046692607004,0.12446351931330472,0.19653179190751446,0.1681159420289855,0.049773755656108594,0.7,0.33259911894273125,0.6225165562913907,0.6619718309859155,0.5425531914893617,0.1696035242290749,0.4675324675324675,0.5070422535211268,0.5555555555555556,0.09691629955947137,0.3409090909090909,0.3409090909090909,0.5614035087719298,0.5625,0.3125,0.7142857142857143,0.7334801762114538,0.517569757174393,0.5568203125,0.5282252252252253,0.12678571428571428,0.26964285714285713,6.254779411764707,0.2534662045060659,144.0,45.0,182.0,10.0,53.0,1.0,15.0,8.0,3.0,13.0,4.0,9.0,2.0,5.0,2.0,1.0,13.0,40.0,1.0,2.0,0.4008810572687225,0.05514705882352941,0.059602649006622516,0.07792207792207792,0.04054054054054054,0.20512820512820512,0.6666666666666666,0.31718061674008813,0.1111111111111111,0.4017857142857143,0.08695652173913043,0.13377926421404682,25.715934065934068,17.0,38.0,3.0,3.0,8.0,48.0,3.0,10.0,13.0,65.0,5.0,13.0,16.0,177.0,18.0,143.0,48.0,1.0,4.0,2.0,1.0,4.0,0.9076923076923077,0.35714285714285715,0.38461538461538464,0.3018867924528302,0.35911602209944754,,0.08370044052863436,0.4473684210526316,0.4473684210526316,1.0,0.3333333333333333,0.3356643356643357,0.875,0.05263157894736842,0.17543859649122806,0.3,1.0,0.07142857142857142,0.375,0.28888888888888886,0.3356643356643357,0.010869565217391304,2.0,1.0,1.0,0.005494505494505495,0.006944444444444444,0.012658227848101266,0.6666666666666666,1.0,,5.0,,,,,True
201147,1610612747,Corey Brewer,Corey Brewer,201147,LAL,7366.0,123,-3.0,276,279,91.0,107.0,17.0,555,14.0,20.0,,1.0,7.0,12.0,1.0,4.0,1.0,1.0,16.0,25.0,9.0,50.0,289,,2.0,1.0,8.0,13.0,4.0,26.0,14.0,18.0,,8.0,2.0,10.0,2.0,7.0,,22.0,2.0,1.0,5.0,5.0,,10.0,3.0,13.0,,12.0,3.0,3.0,1.0,3.0,3.0,,6.0,1.0,9.0,1.0,21.0,1.0,1.0,,13.0,15.0,3.0,1.0,,,1.0,,26.0,89.0,3.0,2.0,0.4375,0.4375,0.64,,0.6153846153846154,0.640625,,0.6470588235294118,0.6410256410256411,0.16666666666666666,0.65,15.202702702702704,0.5,,0.0684931506849315,0.014084507042253521,0.09433962264150944,0.05714285714285714,0.07936507936507936,0.02830188679245283,,,0.0625,0.06896551724137931,0.07894736842105263,,0.11764705882352941,0.0975609756097561,,,0.625,0.7,0.7777777777777778,0.35714285714285715,0.125,0.25,0.3333333333333333,1.0,0.03125,1.0,1.0,0.5,,0.7058823529411765,0.5833333333333334,0.84375,0.5977468749999999,0.5629,0.5947088235294118,0.02,0.52,3.08,0.32971014492753625,2.0,,7.0,1.0,4.0,,3.0,,1.0,9.0,,,1.0,2.0,2.0,1.0,1.0,5.0,,,0.21875,0.12,0.1,0.25,,0.08333333333333333,1.0,0.0625,,,0.1388888888888889,0.1724137931034483,23.74285714285714,2.0,5.0,,2.0,4.0,1.0,,,,3.0,,,2.0,9.0,,2.0,1.0,,1.0,,1.0,,1.0,0.42857142857142855,,0.5,0.42857142857142855,,0.15625,0.4,0.4,1.0,0.5,0.5,1.0,,,,,0.23529411764705882,0.5,,0.5,,,,,,,,,,,,,,,,True
203944,1610612747,Julius Randle,Julius Randle,203944,LAL,52345.0,872,43.0,1819,1822,490.0,519.0,190.0,3641,153.0,232.0,27.0,44.0,39.0,62.0,33.0,86.0,5.0,21.0,191.0,339.0,113.0,507.0,1940,32.0,53.0,83.0,45.0,82.0,26.0,116.0,224.0,158.0,42.0,34.0,39.0,73.0,34.0,23.0,8.0,185.0,13.0,51.0,66.0,107.0,22.0,195.0,66.0,261.0,11.0,16.0,7.0,35.0,7.0,14.0,38.0,21.0,73.0,16.0,38.0,,110.0,11.0,15.0,9.0,125.0,157.0,6.0,16.0,11.0,5.0,16.0,10.0,114.0,481.0,10.0,5.0,0.5863874345549738,0.6588235294117647,0.5634218289085545,0.6037735849056604,0.5487804878048781,0.5612535612535613,0.5925925925925926,0.5294117647058824,0.6050119331742243,0.6484375,0.5686274509803921,24.212598425196852,0.4794520547945205,0.5789473684210527,0.2,0.10944206008583691,0.19879518072289157,0.03651685393258427,0.19953863898500576,0.07785888077858881,0.135,0.12658227848101267,0.037037037037037035,0.03559870550161812,0.1971153846153846,0.18518518518518517,0.2246376811594203,0.19029850746268656,0.09821428571428571,0.625,0.6609686609686609,0.6594827586206896,0.7463414634146341,0.6470588235294118,0.245014245014245,0.38372093023255816,0.4647887323943662,0.2727272727272727,0.05982905982905983,0.23809523809523808,0.25,0.8148148148148148,0.6136363636363636,0.7294117647058823,0.6290322580645161,0.6951566951566952,0.5102535714285713,0.5297317073170732,0.5160113095238096,0.16370808678500987,0.22879684418145957,4.206194690265487,0.26937877954920286,11.0,3.0,12.0,19.0,3.0,1.0,43.0,5.0,3.0,9.0,4.0,6.0,1.0,8.0,1.0,2.0,21.0,83.0,3.0,3.0,0.03418803418803419,0.12684365781710916,0.11637931034482758,0.1744186046511628,0.0425531914893617,0.234375,0.8,0.03133903133903134,0.07407407407407407,0.03529411764705882,0.2009685230024213,0.20698254364089774,28.36666666666667,1.0,1.0,,,,3.0,,1.0,,4.0,,1.0,,12.0,,10.0,3.0,,4.0,,,,1.0,0.3333333333333333,,,0.36363636363636365,0.047619047619047616,0.002849002849002849,1.0,1.0,1.0,0.2727272727272727,0.2727272727272727,1.0,,0.018518518518518517,,,,,,0.3,,,,2.0,,,0.030303030303030304,,,,,,,1.0,,True
