EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Loose Ball Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceArc3FGA,SecondChanceFtPoints,Offensive Fouls,SecondChanceArc3Frequency,LongMidRangeFGM,SecondChanceArc3FGM,PtsUnassisted3s,HeaveAttempts,Fg3aBlocked,SelfOReb,BlockingFouls,Charge Fouls,Charge Fouls Drawn,Offensive Fouls Drawn,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,FG3APctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,SelfORebPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimPctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,Blocked3s,BlockedArc3,BlockedLongMidRange,Arc3PctBlocked,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,Clear Path Fouls,on,BlockedCorner3
201961,1610612748,Wayne Ellington,Wayne Ellington,201961,MIA,54392.0,907.0,36.0,1781.0,1779.0,509.0,554.0,177.0,3560,15.0,21.0,,,2.0,6.0,3.0,10.0,15.0,32.0,58.0,4.0,8.0,6.0,8.0,81.0,216.0,19.0,54.0,25.0,46.0,113.0,274.0,29.0,418.0,1954.0,2.0,3.0,8.0,22.0,28.0,4.0,14.0,25.0,62.0,13.0,96.0,36.0,14.0,330.0,2.0,215.0,81.0,1.0,24.0,14.0,38.0,8.0,6.0,19.0,4.0,1.0,90.0,8.0,5.0,,34.0,46.0,3.0,83.0,13.0,96.0,23.0,15.0,8.0,15.0,2.0,9.0,6.0,,6.0,1.0,2.0,21.0,1.0,6.0,31.0,46.0,2.0,27.0,,,32.0,3.0,4.0,3.0,2.0,1.0,1.0,2.0,2.0,,94.0,502.0,7.0,2.0,0.72,0.75,0.9734513274336283,0.4124087591240876,0.36363636363636365,0.4032258064516129,0.4139194139194139,0.5434782608695652,0.6666666666666666,0.2857142857142857,0.6078125,0.56,0.5460526315789473,0.6306990881458967,0.56,0.5853658536585366,0.85625,0.021739130434782608,0.047619047619047616,,17.73049645390071,0.7142857142857143,0.05172413793103448,,0.08778625954198473,0.01182033096926714,0.10559006211180125,0.020833333333333332,0.09456264775413711,0.0161090458488228,0.01744186046511628,0.006666666666666667,0.009900990099009901,0.016666666666666666,0.03571428571428571,0.058823529411764705,0.09302325581395349,0.12295081967213115,0.09486166007905138,0.14492753623188406,1.0,0.065625,0.7142857142857143,0.75,0.8,0.03125,0.3,0.3,0.3333333333333333,0.046875,0.18125,0.5517241379310345,0.5517241379310345,0.96875,0.675,0.375,0.375,0.9753086419753086,,,0.32,0.5,1.0,0.07894736842105263,0.3333333333333333,0.10526315789473684,0.75,0.7105263157894737,0.35185185185185186,0.921875,0.3767441860465116,0.5360380877742947,0.5188428571428572,0.5180480000000001,0.03067484662576687,0.0851063829787234,0.06698564593301436,0.22966507177033493,8.795652173913043,25.39014598540146,0.2857944974733296,14.0,,1.0,0.56,7.0,4.0,9.0,1.0,,2.0,1.0,,1.0,2.0,1.0,4.0,6.0,,,,0.011235955056179775,0.4666666666666667,0.4666666666666667,0.7142857142857143,,0.2857142857142857,1.0,0.021505376344086023,,,,,,,,,True,
203079,1610612748,Dion Waiters,Dion Waiters,203079,MIA,26932.0,449.0,-12.0,893.0,891.0,208.0,271.0,79.0,1784,43.0,66.0,1.0,3.0,9.0,14.0,5.0,15.0,32.0,8.0,21.0,,,2.0,5.0,17.0,70.0,2.0,19.0,58.0,113.0,25.0,91.0,25.0,216.0,967.0,3.0,8.0,3.0,6.0,17.0,14.0,25.0,4.0,24.0,5.0,45.0,18.0,98.0,60.0,,69.0,17.0,7.0,26.0,25.0,51.0,17.0,8.0,22.0,2.0,2.0,127.0,2.0,,,12.0,19.0,2.0,33.0,2.0,35.0,12.0,5.0,7.0,23.0,1.0,13.0,11.0,2.0,10.0,1.0,1.0,34.0,2.0,11.0,16.0,29.0,,41.0,1.0,3.0,35.0,2.0,15.0,3.0,4.0,4.0,,4.0,3.0,,45.0,206.0,1.0,3.0,0.15517241379310345,0.15517241379310345,0.8,0.27472527472527475,0.5,0.16666666666666666,0.2777777777777778,0.5132743362831859,0.375,0.56,0.4681372549019608,0.5357142857142857,0.40816326530612246,0.4909090909090909,0.5666666666666667,0.42452830188679247,0.44607843137254904,0.061946902654867256,0.06060606060606061,0.2,25.656565656565654,0.6764705882352942,0.09090909090909091,,0.0708955223880597,,0.0916030534351145,0.01015228426395939,0.07769423558897243,0.004975124378109453,,,,0.007142857142857143,0.017543859649122806,0.07526881720430108,0.05982905982905983,0.08620689655172414,0.10377358490566038,0.04,0.75,0.3235294117647059,0.6515151515151515,0.6935483870967742,0.09302325581395349,0.07352941176470588,0.3333333333333333,0.4166666666666667,0.2,0.1568627450980392,0.10294117647058823,0.38095238095238093,0.38095238095238093,1.0,0.3431372549019608,0.24285714285714285,0.24285714285714285,0.7058823529411765,0.21428571428571427,0.3333333333333333,,,,0.2857142857142857,0.6428571428571429,0.10204081632653061,0.4,0.3877551020408163,0.10526315789473684,0.7696078431372549,0.2463768115942029,0.5059242574257427,0.435185,0.4879510204081631,0.06912442396313365,0.11904761904761904,0.0787037037037037,0.20833333333333334,7.543362831858409,25.825274725274735,0.23292273236282196,6.0,2.0,3.0,0.42857142857142855,10.0,3.0,15.0,1.0,,,,2.0,,2.0,,1.0,,,,,,0.3125,0.3125,0.4,,0.5,0.6666666666666666,,,,,,,,,,True,
2548,1610612748,Dwyane Wade,Dwyane Wade,2548,MIA,10826.0,180.0,-11.0,362.0,363.0,154.0,132.0,55.0,725,20.0,37.0,5.0,5.0,5.0,11.0,8.0,23.0,26.0,,1.0,,1.0,,1.0,2.0,7.0,1.0,2.0,36.0,86.0,2.0,8.0,12.0,90.0,397.0,5.0,8.0,,1.0,12.0,11.0,34.0,1.0,3.0,8.0,33.0,26.0,46.0,,6.0,7.0,2.0,5.0,13.0,8.0,21.0,4.0,4.0,11.0,2.0,,50.0,3.0,5.0,,8.0,17.0,,25.0,8.0,33.0,8.0,2.0,6.0,13.0,5.0,10.0,10.0,2.0,3.0,,2.0,23.0,3.0,11.0,9.0,16.0,,10.0,1.0,1.0,15.0,,5.0,2.0,5.0,1.0,3.0,5.0,2.0,,33.0,154.0,1.0,2.0,0.3611111111111111,0.3939393939393939,,0.25,,0.3333333333333333,0.25,0.4186046511627907,0.625,0.3235294117647059,0.4148936170212766,0.5555555555555556,0.33783783783783783,0.44554455445544555,0.6,0.39285714285714285,0.0851063829787234,0.05813953488372093,0.13513513513513514,,29.66507177033493,0.5652173913043478,,,0.16666666666666666,0.04065040650406504,0.10666666666666667,0.05555555555555555,0.14124293785310735,0.04519774011299435,0.016666666666666666,0.11428571428571428,,0.06382978723404255,,0.15789473684210525,0.15,0.20833333333333334,0.11666666666666667,0.06666666666666667,0.4,0.39361702127659576,0.5405405405405406,0.625,0.45,0.24468085106382978,0.34782608695652173,0.34782608695652173,0.375,0.2765957446808511,0.010638297872340425,,,,0.07446808510638298,0.2857142857142857,0.2857142857142857,,0.5555555555555556,1.0,0.1111111111111111,,,0.2972972972972973,0.45454545454545453,0.02702702702702703,,0.05405405405405406,0.5,0.4787234042553192,0.2857142857142857,0.4763319148936171,0.5114333333333333,0.45526621621621627,0.050505050505050504,0.054945054945054944,0.13333333333333333,0.36666666666666664,8.527906976744184,25.65,0.425414364640884,,2.0,1.0,,8.0,,6.0,,,2.0,,,,,,1.0,,,,,0.04081632653061224,0.3076923076923077,0.3076923076923077,0.125,,,,,,,1.0,,,,,1.0,True,
1628476,1610612748,Derrick Walton Jr.,Derrick Walton Jr.,1628476,MIA,1198.0,20.0,-9.0,41.0,41.0,13.0,21.0,5.0,82,,,,,,,,,,,,,,,,3.0,4.0,1.0,2.0,,,3.0,4.0,,9.0,49.0,,,2.0,2.0,6.0,,,1.0,2.0,,3.0,,,6.0,,4.0,3.0,,1.0,,1.0,,,1.0,,,2.0,,,,,1.0,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,1.0,,1.0,1.0,1.0,,3.0,13.0,,,,,0.6666666666666666,0.75,1.0,0.5,0.75,,,,1.125,1.5,0.75,1.125,1.5,0.75,1.0,,,,8.695652173913043,,,,0.16666666666666666,,,,0.06666666666666667,,,,,,,,0.3333333333333333,,,,1.0,,,,,,,,,,,,,,1.0,0.75,1.0,0.6666666666666666,,,,,,,,,,1.0,0.5,1.0,0.75,0.4288125,0.4638,0.338475,,,0.6666666666666666,0.3333333333333333,,28.075,0.3170731707317073,2.0,,,1.0,,2.0,3.0,,1.0,,,,,,,,,0.25,,,,,,,,1.0,0.5,,,,,0.25,,,,,True,
203482,1610612748,Kelly Olynyk,Kelly Olynyk,203482,MIA,37351.0,623.0,152.0,1242.0,1215.0,316.0,364.0,101.0,2457,56.0,73.0,11.0,15.0,11.0,16.0,11.0,28.0,21.0,5.0,15.0,1.0,2.0,,4.0,25.0,76.0,3.0,11.0,76.0,122.0,30.0,91.0,40.0,282.0,1299.0,13.0,19.0,1.0,6.0,33.0,19.0,30.0,3.0,15.0,19.0,66.0,78.0,74.0,84.0,12.0,75.0,25.0,15.0,37.0,33.0,70.0,21.0,12.0,29.0,3.0,5.0,173.0,15.0,17.0,,32.0,64.0,14.0,110.0,32.0,142.0,22.0,16.0,6.0,19.0,6.0,11.0,34.0,6.0,8.0,2.0,6.0,53.0,8.0,16.0,41.0,77.0,8.0,70.0,12.0,,49.0,8.0,17.0,9.0,10.0,7.0,3.0,10.0,6.0,1.0,66.0,315.0,7.0,8.0,0.5131578947368421,0.5571428571428572,0.9333333333333333,0.32967032967032966,0.16666666666666666,0.2,0.3333333333333333,0.6229508196721312,0.6842105263157895,0.6333333333333333,0.568075117370892,0.58,0.5222222222222223,0.6051502145922747,0.5892857142857143,0.6,0.4272300469483568,0.12295081967213115,0.0958904109589041,0.25,21.079881656804734,0.3584905660377358,0.3684210526315789,,0.17679558011049723,0.06719367588932806,0.15384615384615385,0.055970149253731345,0.16842105263157894,0.061420345489443376,0.05660377358490566,0.05194805194805195,0.1,0.050505050505050504,0.07142857142857142,0.2066115702479339,0.14556962025316456,0.1927710843373494,0.13253012048192772,0.23809523809523808,0.6,0.3427230046948357,0.7671232876712328,0.8484848484848485,0.4642857142857143,0.13145539906103287,0.39285714285714285,0.5238095238095238,0.45454545454545453,0.09859154929577464,0.07042253521126761,0.3333333333333333,0.3333333333333333,1.0,0.3568075117370892,0.32894736842105265,0.32894736842105265,0.92,0.6,0.7333333333333333,0.08,0.5,1.0,0.35555555555555557,0.6875,0.08888888888888889,,0.24444444444444444,0.2727272727272727,0.7699530516431925,0.3333333333333333,0.5208516509433962,0.5361583333333334,0.5076352272727273,0.08482142857142858,0.1297709923664122,0.11702127659574468,0.23404255319148937,6.2655737704918035,25.41978021978022,0.25442834138486314,4.0,4.0,7.0,0.16,9.0,,6.0,1.0,,4.0,3.0,4.0,5.0,4.0,,,2.0,,0.047619047619047616,,0.044444444444444446,0.42857142857142855,0.45,0.8888888888888888,0.09090909090909091,,,0.021505376344086023,,,,,,1.0,,,True,
203585,1610612748,Rodney McGruder,Rodney McGruder,203585,MIA,6468.0,108.0,-7.0,214.0,218.0,65.0,66.0,32.0,432,4.0,6.0,3.0,3.0,2.0,4.0,2.0,5.0,1.0,2.0,7.0,,2.0,1.0,1.0,4.0,6.0,2.0,2.0,6.0,12.0,6.0,13.0,,30.0,247.0,3.0,3.0,,2.0,6.0,4.0,6.0,3.0,3.0,,17.0,8.0,4.0,18.0,2.0,6.0,4.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,,10.0,,5.0,,1.0,6.0,,7.0,5.0,12.0,4.0,3.0,1.0,1.0,,,,,1.0,,,1.0,1.0,1.0,4.0,9.0,,2.0,,,,,,,1.0,1.0,,1.0,1.0,,17.0,65.0,,,0.6666666666666666,0.8,1.0,0.46153846153846156,,1.0,0.46153846153846156,0.5,1.0,0.6666666666666666,0.6,0.6,0.9444444444444444,0.6,0.6,0.9444444444444444,0.52,0.08333333333333333,0.16666666666666666,,10.358565737051794,1.0,,,0.08955223880597014,0.078125,0.027777777777777776,,0.06796116504854369,0.04716981132075472,0.1111111111111111,0.09375,,,,,0.125,0.2,0.03225806451612903,,1.0,0.24,0.6666666666666666,0.8,0.75,0.2,0.4,0.4,0.5,0.04,0.28,0.2857142857142857,0.2857142857142857,1.0,0.24,0.6666666666666666,0.6666666666666666,1.0,0.6,1.0,0.4,,,0.4444444444444444,0.5,0.1111111111111111,1.0,0.2222222222222222,1.0,0.76,0.6666666666666666,0.54131,0.5802,0.5353722222222222,,,0.2,0.5666666666666667,5.208333333333333,24.199999999999996,0.3037383177570093,,,,,,,,,,1.0,,,,1.0,,,,,,,0.08333333333333333,,,,0.6666666666666666,,,,,,,,,,,,True,
202337,1610612748,Luke Babbitt,Luke Babbitt,202337,MIA,3517.0,59.0,2.0,116.0,114.0,19.0,23.0,15.0,230,,,,,,,,1.0,,2.0,6.0,,,,,3.0,14.0,,3.0,,1.0,5.0,20.0,,15.0,137.0,,,,,,,,,3.0,,,,,15.0,,14.0,3.0,1.0,,1.0,1.0,,1.0,,,,3.0,,,,,2.0,1.0,3.0,,3.0,,,,1.0,,1.0,1.0,,,1.0,,2.0,1.0,,1.0,3.0,,,,,,,,,1.0,1.0,,1.0,,,,19.0,1.0,,,,1.0,0.25,,,0.25,,,,0.35714285714285715,,,0.35714285714285715,,,0.9523809523809523,1.0,,1.0,17.557251908396946,0.5,0.2,,0.05,,,,0.03508771929824561,,,,,,,,0.05,0.09090909090909091,,,,,,,,0.047619047619047616,,,,,0.2857142857142857,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,0.21428571428571427,0.23076923076923078,1.0,,,,,,,,,,1.0,,0.9523809523809523,0.21428571428571427,0.551952380952381,,0.5534,,,,,11.8,25.634999999999998,0.16379310344827586,,,,,,,,,1.0,,,,,,,,,0.05,,,,,,,,,,,,,,0.07142857142857142,,,,,True,
2617,1610612748,Udonis Haslem,Udonis Haslem,2617,MIA,,,,1.0,,1.0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1626159,1610612748,Justise Winslow,Justise Winslow,1626159,MIA,79421.0,1324.0,22.0,2610.0,2628.0,529.0,666.0,295.0,5238,95.0,177.0,13.0,28.0,18.0,30.0,32.0,89.0,37.0,21.0,57.0,3.0,6.0,5.0,10.0,17.0,46.0,1.0,10.0,135.0,303.0,38.0,103.0,52.0,436.0,2747.0,14.0,38.0,5.0,13.0,46.0,24.0,55.0,6.0,20.0,13.0,79.0,124.0,146.0,114.0,18.0,43.0,17.0,35.0,73.0,41.0,114.0,27.0,14.0,51.0,12.0,10.0,269.0,20.0,32.0,,65.0,159.0,16.0,240.0,52.0,292.0,46.0,32.0,14.0,37.0,8.0,27.0,25.0,2.0,10.0,4.0,3.0,62.0,3.0,14.0,57.0,108.0,4.0,77.0,3.0,7.0,80.0,12.0,42.0,4.0,24.0,16.0,7.0,24.0,17.0,1.0,79.0,529.0,5.0,3.0,0.45925925925925926,0.49206349206349204,1.0,0.36893203883495146,0.38461538461538464,0.3,0.38,0.44554455445544555,0.3684210526315789,0.43636363636363634,0.4729064039408867,0.4215686274509804,0.44,0.4954545454545455,0.41818181818181815,0.47023809523809523,0.2536945812807882,0.11551155115511551,0.10734463276836158,0.1797752808988764,17.01188455008489,0.5967741935483871,0.22535211267605634,,0.20595854922279794,0.0425531914893617,0.14942528735632185,0.03663003663003663,0.1855840927920464,0.040061633281972264,0.05964912280701754,0.04597701149425287,0.014563106796116505,0.03617571059431524,0.03773584905660377,0.22382671480144403,0.1678082191780822,0.23645320197044334,0.16167664670658682,0.10891089108910891,0.7083333333333334,0.43596059113300495,0.536723163841808,0.6012658227848101,0.4842105263157895,0.21921182266009853,0.3595505617977528,0.4383561643835616,0.40625,0.09113300492610837,0.14039408866995073,0.3684210526315789,0.3684210526315789,1.0,0.11330049261083744,0.3695652173913043,0.3695652173913043,1.0,0.5490196078431373,0.4642857142857143,0.11764705882352941,0.5,1.0,0.4,0.6,0.13333333333333333,0.5,0.13333333333333333,0.1,0.6896551724137931,0.3953488372093023,0.523915671641791,0.5309875000000001,0.5161152777777777,0.0963302752293578,0.12612612612612611,0.10550458715596331,0.1811926605504587,5.487128712871287,25.484466019417482,0.20268199233716475,7.0,3.0,5.0,0.13725490196078433,8.0,2.0,,3.0,,11.0,2.0,2.0,2.0,4.0,,,,,,,0.057291666666666664,0.21621621621621623,0.21621621621621623,0.375,0.15384615384615385,0.2857142857142857,1.0,,,,1.0,,,,1.0,,False,
1626175,1610612748,Jordan Mickey,Jordan Mickey,1626175,MIA,13072.0,218.0,-41.0,419.0,420.0,143.0,106.0,41.0,839,18.0,32.0,7.0,12.0,6.0,10.0,6.0,12.0,4.0,2.0,6.0,,,1.0,2.0,,6.0,,1.0,26.0,48.0,2.0,12.0,11.0,69.0,470.0,7.0,12.0,,,14.0,10.0,15.0,1.0,3.0,6.0,29.0,28.0,24.0,6.0,12.0,6.0,,5.0,5.0,2.0,7.0,2.0,,1.0,1.0,3.0,16.0,,9.0,2.0,12.0,29.0,4.0,45.0,11.0,56.0,5.0,2.0,3.0,4.0,2.0,3.0,9.0,1.0,1.0,,1.0,13.0,,4.0,8.0,26.0,6.0,13.0,,,14.0,2.0,6.0,2.0,7.0,7.0,,7.0,4.0,2.0,29.0,143.0,2.0,2.0,0.5384615384615384,0.7,1.0,0.16666666666666666,,0.3333333333333333,0.16666666666666666,0.5416666666666666,0.5833333333333334,0.6666666666666666,0.48333333333333334,0.5833333333333334,0.6388888888888888,0.5227272727272727,0.5833333333333334,0.6590909090909091,0.2,0.10416666666666667,0.09375,0.16666666666666666,16.916488222698074,0.3076923076923077,0.36363636363636365,0.16666666666666666,0.22137404580152673,0.07964601769911504,0.1791044776119403,,0.20707070707070707,0.04736842105263158,0.07692307692307693,0.10810810810810811,0.05405405405405406,,,0.16981132075471697,0.2978723404255319,0.1935483870967742,0.15789473684210525,0.3,0.5714285714285714,0.5333333333333333,0.5625,0.6206896551724138,0.6111111111111112,0.2,0.5,0.6,0.3333333333333333,0.06666666666666667,0.1,0.3333333333333333,0.3333333333333333,1.0,0.1,,,,1.0,0.5833333333333334,,,,0.5555555555555556,0.6,0.1111111111111111,0.5,0.05555555555555555,,0.7333333333333333,,0.49402333333333337,0.5282666666666667,0.48970555555555556,0.09375,0.11538461538461539,0.2028985507246377,0.42028985507246375,4.6916666666666655,24.59166666666667,0.3412887828162291,,,3.0,,2.0,,,,,2.0,,2.0,,1.0,,,,,,,0.07692307692307693,0.5,0.5,0.5,0.14285714285714285,,,,,,,,,,,,False,
1626196,1610612748,Josh Richardson,Josh Richardson,1626196,MIA,82452.0,1374.0,81.0,2700.0,2690.0,573.0,561.0,299.0,5390,69.0,108.0,5.0,10.0,19.0,27.0,41.0,81.0,105.0,14.0,47.0,,3.0,1.0,7.0,53.0,128.0,8.0,20.0,156.0,294.0,67.0,175.0,70.0,583.0,2838.0,8.0,20.0,8.0,16.0,43.0,38.0,70.0,9.0,27.0,24.0,127.0,112.0,200.0,192.0,8.0,127.0,53.0,17.0,78.0,50.0,128.0,38.0,12.0,50.0,17.0,11.0,306.0,22.0,15.0,,35.0,59.0,7.0,101.0,37.0,138.0,58.0,34.0,24.0,42.0,7.0,31.0,35.0,6.0,11.0,4.0,7.0,77.0,6.0,18.0,42.0,92.0,3.0,104.0,7.0,5.0,85.0,15.0,34.0,12.0,33.0,13.0,14.0,34.0,25.0,2.0,127.0,570.0,12.0,11.0,0.358974358974359,0.3684210526315789,0.9552238805970149,0.38285714285714284,0.5,0.3333333333333333,0.3850574712643678,0.5306122448979592,0.4,0.5428571428571428,0.5469083155650319,0.5555555555555556,0.5309278350515464,0.5795228628230616,0.581081081081081,0.5772727272727273,0.373134328358209,0.05782312925170068,0.09259259259259259,0.06172839506172839,18.996062992125985,0.5454545454545454,0.10294117647058823,,0.07487309644670051,0.01875,0.07954545454545454,0.0419047619047619,0.07654723127035831,0.027924528301886794,0.017482517482517484,0.027586206896551724,0.008928571428571428,0.047872340425531915,0.026845637583892617,0.05860805860805861,0.08191126279863481,0.08558558558558559,0.07848837209302326,0.08333333333333333,0.7352941176470589,0.2302771855010661,0.6388888888888888,0.7040816326530612,0.4057971014492754,0.17270788912579957,0.5061728395061729,0.5394736842105263,0.14634146341463414,0.22388059701492538,0.10021321961620469,0.2978723404255319,0.30434782608695654,1.0,0.27292110874200426,0.4140625,0.4140625,0.9433962264150944,0.2777777777777778,0.5,0.08333333333333333,,,0.27835051546391754,0.7037037037037037,0.07216494845360824,0.14285714285714285,0.20618556701030927,0.4,0.603411513859275,0.41732283464566927,0.49149946581196574,0.5408979999999999,0.47194479166666636,0.07535641547861507,0.10862619808306709,0.07375643224699828,0.21783876500857632,9.545918367346939,25.493142857142864,0.21222222222222223,13.0,3.0,3.0,0.3611111111111111,46.0,8.0,9.0,1.0,1.0,6.0,1.0,4.0,7.0,8.0,,,3.0,0.005714285714285714,0.01904761904761905,0.02127659574468085,0.026905829596412557,0.4380952380952381,0.44660194174757284,0.4782608695652174,0.2,0.6153846153846154,0.875,0.016853932584269662,1.0,1.0,6.0,,,,,,False,
