EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Assists,Arc3Assists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,ShootingFouls,Fouls,FoulsDrawn,BlockingFoulsDrawn,FTA,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsUnassisted3s,PtsPutbacks,TwoPtAssists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,OffTwoPtRebounds,FTDefRebounds,OffRebounds,Steals,BadPassSteals,BadPassTurnovers,LostBallOutOfBoundsTurnovers,PenaltyTurnovers,Charge Fouls,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,PenaltyFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,ShortMidRangePctBlocked,DefFTReboundPct,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,LongMidRangeAssists,FTOffRebounds,LostBallSteals,BadPassOutOfBoundsTurnovers,BlockingFouls,Loose Ball Fouls Drawn,Blocked2s,BlockedAtRim,Blocks,OffFTReboundPct,OffLongMidRangeReboundPct,ShortMidRangePctAssisted,SecondChanceArc3PctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3FGA,OffThreePtRebounds,StepOutOfBoundsTurnovers,SecondChanceTurnovers,NonShootingPenaltyNonTakeFouls,OffThreePtReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SelfOReb,BlockedLongMidRange,Defensive 3 Seconds Violations,SelfORebPct,BlockedShortMidRange,HeaveAttempts,Loose Ball Fouls,RecoveredBlocks,BlocksRecoveredPct,Charge Fouls Drawn,on,Fg3aBlocked,Offensive Fouls,Blocked3s,BlockedArc3,DefensiveGoaltends,3SecondViolations,FG3APctBlocked,Arc3PctBlocked,SecondChanceAtRimPctAssisted,LongMidRangePctBlocked,OffensiveGoaltends,Clear Path Fouls,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,3pt And 1 Free Throw Trips,BlockedCorner3,Corner3PctBlocked
1626167,1610612754,Myles Turner,Myles Turner,1626167,IND,1690.0,28,17.0,56,55,8.0,11,6.0,111,1.0,3.0,1.0,3.0,5.0,1.0,2.0,4.0,9.0,1.0,2.0,3.0,14.0,59,8.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,5.0,8.0,8.0,1.0,2.0,1.0,1.0,3.0,3.0,5.0,1.0,1.0,3.0,1.0,1.0,8.0,1.0,1.0,1.0,0.5,0.5,0.4444444444444444,0.5,0.5416666666666666,0.18181818181818182,0.1111111111111111,0.3333333333333333,22.727272727272727,0.3333333333333333,0.3125,0.2727272727272727,0.2962962962962963,0.5,0.2,0.2,0.2,1.0,0.2727272727272727,0.3333333333333333,0.5,1.0,0.09090909090909091,0.45454545454545453,0.6,0.6,1.0,0.18181818181818182,0.5,0.5,1.0,0.45454545454545453,0.5,0.4540363636363636,0.08333333333333333,0.1,12.777777777777779,26.8,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
1626202,1610612754,Joe Young,Joe Young,1626202,IND,4572.0,76,-2.0,150,146,81.0,65,24.0,296,6.0,12.0,6.0,3.0,8.0,2.0,10.0,14.0,26.0,4.0,13.0,12.0,52.0,161,2.0,6.0,10.0,2.0,2.0,5.0,12.0,3.0,29.0,4.0,5.0,10.0,12.0,4.0,2.0,2.0,,6.0,1.0,4.0,11.0,,15.0,,7.0,81.0,0.07142857142857142,0.07692307692307693,0.5,0.3076923076923077,0.3076923076923077,0.5384615384615384,0.5128205128205128,0.5777777777777777,0.3333333333333333,0.07692307692307693,0.08333333333333333,27.86885245901639,0.6666666666666666,0.11904761904761904,0.14814814814814814,0.13043478260869565,,,0.29411764705882354,0.12,0.5,0.3076923076923077,0.5,0.5454545454545454,,0.15384615384615385,0.20512820512820512,0.375,0.375,0.3333333333333333,0.2564102564102564,0.2,0.2,,0.6410256410256411,0.2,0.4940371794871795,0.16279069767441862,0.23333333333333334,8.096153846153845,25.75384615384616,0.54,2.0,2.0,3.0,6.0,5.0,2.0,3.0,1.0,1.0,1.0,2.0,2.0,6.0,2.0,2.0,1.0,2.0,2.0,9.0,8.0,13.0,3.0,7.0,8.0,33.0,26.0,6.0,2.0,7.0,2.0,6.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,4.0,1.0,1.0,3.0,2.0,33.0,1.0,0.5,0.42857142857142855,1.0,0.6153846153846154,0.875,0.625,0.9,0.66,0.16666666666666666,0.2,0.03571428571428571,0.025,0.047619047619047616,0.058823529411764705,0.8333333333333334,1.0,0.07692307692307693,0.6666666666666666,0.6666666666666666,1.0,0.5,1.0,0.5,0.5,0.3,0.5,0.05,1.0,0.3,0.3333333333333333,0.5457625,0.5099625,0.17307692307692307,0.6346153846153846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
1627734,1610612754,Domantas Sabonis,Domantas Sabonis,1627734,IND,4410.0,74,15.0,144,142,26.0,32,17.0,286,14.0,17.0,5.0,1.0,4.0,1.0,3.0,18.0,26.0,1.0,3.0,8.0,47.0,145,26.0,3.0,3.0,1.0,,1.0,3.0,1.0,7.0,12.0,9.0,21.0,28.0,1.0,5.0,1.0,,6.0,4.0,8.0,15.0,3.0,12.0,,7.0,26.0,0.7222222222222222,0.7647058823529411,1.0,0.3333333333333333,0.3333333333333333,0.6923076923076923,0.6724137931034483,0.7121212121212122,0.10344827586206896,,,23.076923076923077,0.16666666666666666,0.23076923076923078,0.35294117647058826,0.2876712328767123,0.17647058823529413,0.125,0.35714285714285715,0.4074074074074074,0.14285714285714285,0.5862068965517241,0.8235294117647058,0.8235294117647058,0.7142857142857143,0.1724137931034483,0.13793103448275862,0.25,0.25,1.0,0.10344827586206896,0.3333333333333333,0.3333333333333333,1.0,0.6896551724137931,0.3333333333333333,0.5635051724137932,0.21875,0.2413793103448276,4.8076923076923075,26.666666666666668,0.18055555555555555,2.0,5.0,2.0,3.0,3.0,,,,,1.0,1.0,,1.0,2.0,5.0,1.0,1.0,2.0,9.0,2.0,4.0,,1.0,2.0,6.0,10.0,,2.0,2.0,,1.0,,6.0,,7.0,2.0,1.0,,1.0,1.0,3.0,,4.0,1.0,6.0,1.0,1.0,,0.4,0.5,0.5833333333333334,0.4,0.5625,0.5,,,0.13953488372093023,0.08823529411764706,0.13333333333333333,,0.6,0.6,,,,,0.8333333333333334,0.4,0.16666666666666666,1.0,0.6,0.6666666666666666,,,0.2,,0.6356583333333333,0.53675,0.19148936170212766,0.1276595744680851,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,0.125,0.2,0.6666666666666666,1.0,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
202709,1610612754,Cory Joseph,Cory Joseph,202709,IND,5702.0,95,29.0,188,182,56.0,39,29.0,370,3.0,6.0,6.0,6.0,18.0,3.0,6.0,12.0,30.0,5.0,8.0,7.0,46.0,183,,12.0,6.0,3.0,2.0,5.0,15.0,2.0,35.0,2.0,7.0,9.0,14.0,4.0,2.0,1.0,,6.0,1.0,7.0,10.0,,8.0,,3.0,56.0,,,0.8,0.625,0.625,0.4,0.5131578947368421,0.5476190476190477,0.21052631578947367,0.06666666666666667,0.16666666666666666,21.428571428571427,0.6666666666666666,0.15217391304347827,0.04878048780487805,0.10344827586206896,0.1875,0.09090909090909091,0.15789473684210525,0.029411764705882353,0.14285714285714285,0.15789473684210525,0.5,0.6,,0.15789473684210525,0.47368421052631576,0.3333333333333333,0.3333333333333333,,0.15789473684210525,0.5,0.5,0.6666666666666666,0.3684210526315789,0.5,0.4643855263157895,0.07317073170731707,0.09090909090909091,12.486666666666668,25.275,0.2978723404255319,1.0,1.0,1.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,,1.0,2.0,3.0,2.0,3.0,,10.0,3.0,11.0,1.0,2.0,1.0,10.0,24.0,3.0,2.0,10.0,3.0,7.0,,3.0,,5.0,5.0,3.0,3.0,,1.0,,1.0,,1.0,10.0,1.0,0.6666666666666666,0.5,0.6666666666666666,0.2727272727272727,0.8333333333333334,0.34615384615384615,0.8333333333333334,0.35714285714285715,0.16666666666666666,,0.05,0.05319148936170213,0.09523809523809523,,0.5,0.6,0.05263157894736842,1.0,1.0,1.0,0.16666666666666666,1.0,0.3333333333333333,0.5,0.15384615384615385,0.5,0.07692307692307693,1.0,0.07692307692307693,,0.54051,0.42996538461538464,0.21739130434782608,0.21739130434782608,3.0,,2.0,1.0,,,,,,,0.038461538461538464,,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.058823529411764705,0.038461538461538464,0.125,0.16666666666666666,1.0,1.0,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
2863,1610612754,Damien Wilkins,Damien Wilkins,2863,IND,9142.0,152,27.0,301,296,104.0,102,42.0,597,4.0,9.0,9.0,,3.0,,8.0,9.0,21.0,4.0,18.0,3.0,33.0,319,4.0,9.0,8.0,,,4.0,9.0,1.0,22.0,4.0,6.0,11.0,16.0,3.0,2.0,,,5.0,5.0,7.0,3.0,,4.0,,1.0,104.0,0.2222222222222222,0.25,0.75,0.2222222222222222,0.2222222222222222,0.42857142857142855,0.38461538461538464,0.4024390243902439,0.46153846153846156,,,12.95774647887324,0.6,0.07142857142857142,0.06779661016949153,0.06993006993006994,0.06060606060606061,0.09523809523809523,0.06666666666666667,0.08163265306122448,,0.23076923076923078,0.4444444444444444,0.4444444444444444,0.25,0.23076923076923078,0.07692307692307693,,,,0.20512820512820512,,,,0.6923076923076923,,0.5052923076923077,0.025,0.045454545454545456,7.728571428571428,24.822222222222223,0.34551495016611294,1.0,1.0,2.0,4.0,5.0,4.0,10.0,,2.0,,,,3.0,3.0,3.0,,2.0,,6.0,4.0,8.0,,5.0,2.0,10.0,14.0,3.0,2.0,5.0,3.0,3.0,1.0,4.0,1.0,5.0,2.0,1.0,3.0,1.0,3.0,,,,1.0,10.0,1.0,,,1.0,0.5,0.6,0.3076923076923077,0.6,0.35714285714285715,,0.16666666666666666,0.041237113402061855,0.03424657534246575,0.05263157894736842,,0.5555555555555556,0.5555555555555556,0.2564102564102564,0.4,0.4,0.75,0.2,1.0,,,0.3076923076923077,0.5,0.15384615384615385,,0.23076923076923078,,0.47905,0.5110923076923077,0.18181818181818182,0.30303030303030304,1.0,,1.0,,,,1.0,,1.0,,0.05555555555555555,0.2,,,2.0,1.0,1.0,1.0,,0.02040816326530612,0.02631578947368421,,0.4,,,1.0,1.0,1.0,0.038461538461538464,,,,,,,True,,,,,,,,,,,,,,,,,
201954,1610612754,Darren Collison,Darren Collison,201954,IND,1596.0,27,11.0,51,52,1.0,22,5.0,103,,1.0,,1.0,3.0,3.0,3.0,1.0,4.0,4.0,4.0,1.0,15.0,61,,12.0,3.0,3.0,1.0,,2.0,,4.0,2.0,,2.0,2.0,1.0,,1.0,,1.0,,1.0,1.0,,1.0,1.0,,1.0,,,1.0,1.0,1.0,0.25,0.875,0.875,0.5,0.25,1.0,15.517241379310345,1.0,,0.18181818181818182,0.06451612903225806,,,,0.2857142857142857,,0.125,,,,,0.375,0.3333333333333333,0.3333333333333333,,0.375,1.0,1.0,1.0,0.625,1.0,0.4578875,,,12.25,25.725,0.0196078431372549,,,,,,1.0,1.0,,,1.0,1.0,,,,,1.0,1.0,,3.0,,,,,,,2.0,,,2.0,,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,1.5,,1.5,,,,,,,,,,0.125,1.0,1.0,1.0,,,1.0,1.0,,,,,,,0.35535,,0.2,,,,,,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,True,,,,,,,,,,,,,,,,,
202362,1610612754,Lance Stephenson,Lance Stephenson,202362,IND,4190.0,70,-9.0,141,139,37.0,50,19.0,280,6.0,9.0,,1.0,6.0,3.0,13.0,7.0,15.0,3.0,16.0,3.0,26.0,157,2.0,3.0,12.0,3.0,1.0,3.0,10.0,3.0,23.0,6.0,5.0,12.0,14.0,4.0,1.0,2.0,,5.0,1.0,11.0,7.0,1.0,8.0,,5.0,37.0,0.14285714285714285,0.16666666666666666,0.3333333333333333,0.1875,0.2,0.4666666666666667,0.3709677419354839,0.38235294117647056,0.5161290322580645,0.06666666666666667,0.1111111111111111,23.92638036809816,0.8,0.1724137931034483,0.1935483870967742,0.18333333333333332,0.2222222222222222,0.09090909090909091,0.2222222222222222,0.18518518518518517,0.25,0.2903225806451613,0.6666666666666666,0.75,0.16666666666666666,,0.1935483870967742,0.16666666666666666,0.16666666666666666,,0.41935483870967744,0.23076923076923078,0.23076923076923078,0.3333333333333333,0.8064516129032258,0.25,0.530925,0.14705882352941177,0.2777777777777778,8.026666666666667,28.456249999999997,0.2624113475177305,1.0,2.0,,,,,3.0,,1.0,,,1.0,6.0,1.0,2.0,,,1.0,3.0,,1.0,1.0,7.0,,3.0,12.0,6.0,2.0,7.0,,4.0,2.0,,1.0,2.0,2.0,2.0,2.0,,,1.0,,2.0,,3.0,,,0.14285714285714285,0.5,,0.5,0.1875,0.5,0.1875,,0.25,,0.028169014084507043,,,,,0.0967741935483871,,,,1.0,0.5,,,,,0.125,,0.75,0.16666666666666666,,0.4244,0.11538461538461539,0.11538461538461539,1.0,,,,1.0,,,,,,,,,,,2.0,,,2.0,0.06451612903225806,0.09090909090909091,,,,,,,,,,1.0,1.0,,,,True,,,,,,,,,,,,,,,,,
201152,1610612754,Thaddeus Young,Thaddeus Young,201152,IND,2570.0,43,24.0,80,82,11.0,32,11.0,162,4.0,10.0,6.0,,2.0,2.0,4.0,7.0,18.0,2.0,5.0,,20.0,78,8.0,6.0,4.0,2.0,2.0,2.0,2.0,2.0,6.0,3.0,1.0,4.0,10.0,2.0,1.0,1.0,,3.0,,1.0,,,,,,11.0,0.5714285714285714,0.5714285714285714,1.0,0.4,0.4,0.3888888888888889,0.43478260869565216,0.43478260869565216,0.21739130434782608,0.1111111111111111,0.1,26.804123711340207,0.6666666666666666,0.037037037037037035,0.16666666666666666,0.08888888888888889,,0.125,,0.14285714285714285,0.25,0.43478260869565216,0.4,0.4444444444444444,0.5,0.2608695652173913,0.08695652173913043,,,,0.17391304347826086,0.5,0.5,1.0,0.6521739130434783,0.5,0.5532913043478261,,,5.644444444444445,25.5,0.1375,,4.0,1.0,1.0,3.0,,1.0,,,,,,1.0,,5.0,,,,,1.0,3.0,,1.0,,2.0,6.0,,,,,,,3.0,,6.0,2.0,1.0,1.0,,1.0,,,,,2.0,,,,,0.3333333333333333,,0.25,,0.25,0.16666666666666666,,0.10344827586206896,0.13953488372093023,0.07692307692307693,0.2,0.5,0.6,0.043478260869565216,,,,0.8,,,,0.25,1.0,,,0.25,,0.5006,0.536825,,0.1,,,1.0,1.0,,,2.0,2.0,2.0,,0.09090909090909091,0.6666666666666666,,,,3.0,,2.0,,0.21428571428571427,0.1,0.5,,,,2.0,,,0.16666666666666666,,,,1.0,0.5,,True,,,,,,,,,,,,,,,,,
203506,1610612754,Victor Oladipo,Victor Oladipo,203506,IND,1182.0,20,9.0,38,40,,15,3.0,78,4.0,4.0,,1.0,1.0,2.0,3.0,5.0,5.0,2.0,3.0,3.0,19.0,46,,3.0,3.0,2.0,,3.0,5.0,1.0,13.0,1.0,2.0,3.0,4.0,,1.0,,,1.0,,,2.0,,4.0,,2.0,,,,0.5,0.6666666666666666,0.6666666666666666,1.0,1.0,0.95,0.375,,,26.19047619047619,,0.15384615384615385,0.125,0.14285714285714285,,,0.6666666666666666,,0.3333333333333333,0.5,1.0,1.0,,,0.125,1.0,1.0,,0.375,0.6666666666666666,0.6666666666666666,0.5,0.875,0.6666666666666666,0.592125,0.2,0.2857142857142857,3.96,25.2,,1.0,1.0,,,,,,,,,,,,1.0,1.0,,,,2.0,,,,,,,10.0,3.0,2.0,2.0,2.0,,,1.0,,1.0,2.0,2.0,,,,,,,,,,,,1.0,,1.0,,1.0,,,,0.08333333333333333,0.06666666666666667,0.16666666666666666,,,,,,,,1.0,1.0,,,,,,,,,0.6318,,0.10526315789473684,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
1627816,1610612754,Alex Poythress,Alex Poythress,1627816,IND,2076.0,35,-4.0,69,67,48.0,42,12.0,136,2.0,4.0,,,1.0,2.0,5.0,2.0,5.0,3.0,6.0,,13.0,77,2.0,9.0,5.0,2.0,,,1.0,,2.0,1.0,2.0,4.0,5.0,1.0,,,,1.0,2.0,3.0,1.0,,,,,48.0,0.5,0.5,1.0,0.5,0.5,0.4,0.5909090909090909,0.5909090909090909,0.5454545454545454,,,14.457831325301205,1.0,0.09090909090909091,0.125,0.1,,,0.2857142857142857,0.14285714285714285,,0.36363636363636365,0.5,0.5,0.5,,0.09090909090909091,,,,0.45454545454545453,0.4,0.4,1.0,0.9090909090909091,0.4,0.5495727272727273,,,4.6,26.116666666666664,0.6956521739130435,,1.0,2.0,2.0,,1.0,1.0,1.0,1.0,,,2.0,5.0,,1.0,,,,,2.0,2.0,3.0,6.0,,13.0,2.0,,,1.0,,,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,,,,13.0,,,0.5,,1.0,,0.8125,,0.8125,,0.5,0.043478260869565216,0.027777777777777776,,0.1111111111111111,,,0.09090909090909091,1.0,1.0,1.0,1.0,,,,0.25,1.0,0.125,1.0,0.625,0.4,0.7583,0.5463625,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
