EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,Arc3FGA,FG3A,OpponentPoints,NonHeaveArc3FGA,DefTwoPtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,ShootingFouls,Fouls,PenaltyOffPossExcludingTakeFouls,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,Arc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FtPoints,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,FTDefRebounds,OffRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,SecondChanceTurnovers,PenaltyTurnovers,Charge Fouls,Loose Ball Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Corner3FGM,PenaltyCorner3FGM,SecondChanceFtPoints,StepOutOfBoundsTurnovers,BlockingFouls,Offensive Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,BlockingFoulsDrawn,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedLongMidRange,Defensive 3 Seconds Violations,OffCorner3ReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimPctAssisted,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,FTOffRebounds,OffensiveGoaltends,OffFTReboundPct,OffLongMidRangeReboundPct,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Fg3aBlocked,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,HeaveAttempts,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,on,DefensiveGoaltends,Clear Path Fouls,3SecondViolations,Corner3PctBlocked
1626173,1610612753,Rashad Vaughn,Rashad Vaughn,1626173,ORL,534.0,9,-4,19,17,9,4,36,1.0,1.0,19,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,9,1.0,10.526315789473685,1.0,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.5,1.0,1.0,0.53235,26.0,0.47368421052631576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1626209,1610612753,Mario Hezonja,Mario Hezonja,1626209,ORL,11335.0,189,-88,387,382,81,88,769,28.0,34.0,434,28.0,16.0,24.0,29.0,2.0,,11.0,6.0,10.0,81,0.5,19.856459330143544,0.18181818181818182,0.11428571428571428,0.11386138613861387,0.125,0.11428571428571428,0.4117647058823529,0.7941176470588235,0.5345125000000002,25.741176470588233,0.20930232558139536,26.0,11.0,20.0,1.0,3.0,3.0,6.0,3.0,9.0,3.0,5.0,6.0,2.0,2.0,9.0,2.0,3.0,7.0,17.0,34.0,9.0,8.0,69.0,1.0,3.0,4.0,2.0,5.0,9.0,3.0,9.0,2.0,21.0,18.0,16.0,24.0,3.0,2.0,9.0,4.0,10.0,5.0,15.0,4.0,1.0,3.0,5.0,2.0,35.0,2.0,3.0,7.0,1.0,5.0,1.0,3.0,2.0,1.0,2.0,9.0,4.0,2.0,2.0,1.0,4.0,1.0,1.0,6.0,1.0,9.0,1.0,3.0,1.0,3.0,2.0,1.0,3.0,3.0,21.0,1.0,1.0,0.5294117647058824,0.5625,0.8888888888888888,0.2647058823529412,0.3333333333333333,0.2647058823529412,0.5,0.3333333333333333,0.5555555555555556,0.4485294117647059,0.14285714285714285,0.5277777777777778,0.4791666666666667,0.14285714285714285,0.5526315789473685,0.11764705882352941,0.1,0.2222222222222222,0.08333333333333333,0.026785714285714284,0.11290322580645161,0.02857142857142857,0.027472527472527472,0.043478260869565216,0.038461538461538464,0.03571428571428571,0.1076923076923077,0.10204081632653061,0.15384615384615385,0.02631578947368421,1.0,0.29411764705882354,0.55,0.6111111111111112,0.45454545454545453,0.1323529411764706,0.3333333333333333,0.42857142857142855,0.3333333333333333,0.07352941176470588,0.6,0.6,1.0,0.08823529411764706,0.32142857142857145,0.32142857142857145,0.8888888888888888,0.42857142857142855,0.3333333333333333,0.2857142857142857,0.2857142857142857,0.3333333333333333,0.5,0.1111111111111111,0.3888888888888889,0.42857142857142855,0.32142857142857145,0.6261916666666666,0.5342249999999998,0.04225352112676056,0.08108108108108109,0.028985507246376812,0.30434782608695654,5.920588235294117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1628371,1610612753,Jonathan Isaac,Jonathan Isaac,1628371,ORL,32120.0,535,-100,1076,1095,239,257,2171,27.0,46.0,1140,27.0,37.0,83.0,99.0,16.0,7.0,27.0,31.0,48.0,238,0.31724137931034485,15.436810856658186,0.5925925925925926,0.10914454277286136,0.14074074074074075,0.058823529411764705,0.1414141414141414,0.18620689655172415,0.5793103448275863,0.4982355172413793,24.46739130434783,0.22211895910780668,89.0,28.0,38.0,7.0,9.0,3.0,5.0,7.0,28.0,4.0,33.0,19.0,2.0,3.0,11.0,1.0,1.0,3.0,39.0,99.0,16.0,19.0,145.0,7.0,15.0,3.0,16.0,4.0,17.0,2.0,6.0,9.0,23.0,52.0,26.0,48.0,,10.0,11.0,5.0,10.0,8.0,18.0,6.0,2.0,3.0,5.0,2.0,44.0,4.0,12.0,39.0,7.0,16.0,1.0,33.0,22.0,11.0,,11.0,3.0,9.0,4.0,2.0,7.0,,3.0,37.0,1.0,25.0,,7.0,6.0,29.0,12.0,15.0,30.0,18.0,23.0,4.0,5.0,0.6666666666666666,0.7647058823529411,1.0,0.34782608695652173,0.3333333333333333,0.34782608695652173,0.3939393939393939,0.4666666666666667,0.23529411764705882,0.43448275862068964,0.3888888888888889,0.30434782608695654,0.46474358974358976,0.42105263157894735,0.4107142857142857,0.050505050505050504,0.07894736842105263,0.07142857142857142,0.20588235294117646,0.03821656050955414,0.19402985074626866,0.020100502512562814,0.031189083820662766,0.05063291139240506,0.057971014492753624,0.01875,0.12318840579710146,0.19753086419753085,0.1794871794871795,0.012048192771084338,0.6,0.2620689655172414,0.7368421052631579,0.8,0.6785714285714286,0.19310344827586207,0.25,0.2692307692307692,0.7142857142857143,0.22758620689655173,0.12121212121212122,0.12121212121212122,0.5,0.1310344827586207,0.4074074074074074,0.4074074074074074,1.0,0.5,0.7777777777777778,0.1111111111111111,0.05555555555555555,0.21739130434782608,0.6,0.13043478260869565,0.13043478260869565,0.3333333333333333,0.4074074074074074,0.5573208333333333,0.4485043478260869,0.05333333333333334,0.0673076923076923,0.1103448275862069,0.15862068965517243,9.615151515151519,5.0,1.0,2.0,2.0,2.0,1.0,5.0,6.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,0.02564102564102564,0.2631578947368421,0.2631578947368421,1.0,0.2857142857142857,0.3333333333333333,0.021739130434782608,,,,,,,,,,,,,,,,,,True,,,,
202687,1610612753,Bismack Biyombo,Bismack Biyombo,202687,ORL,13160.0,219,-79,440,446,99,105,886,,,477,,29.0,52.0,68.0,6.0,5.0,16.0,11.0,22.0,99,,15.182186234817813,0.375,0.19078947368421054,0.21621621621621623,0.10416666666666667,0.20930232558139536,,0.3469387755102041,0.4516836734693879,,0.225,46.0,10.0,17.0,6.0,7.0,1.0,1.0,8.0,25.0,2.0,7.0,,,,,,,,20.0,49.0,,10.0,50.0,7.0,8.0,,18.0,2.0,5.0,,,2.0,6.0,32.0,8.0,,,8.0,,5.0,6.0,2.0,8.0,1.0,1.0,3.0,2.0,1.0,18.0,8.0,7.0,19.0,4.0,16.0,,4.0,3.0,1.0,1.0,10.0,,1.0,2.0,2.0,3.0,1.0,,24.0,1.0,20.0,,9.0,1.0,13.0,6.0,7.0,13.0,6.0,6.0,,1.0,0.8,1.0,,,,,0.40816326530612246,0.875,0.4,0.40816326530612246,0.875,0.4,0.423728813559322,0.8181818181818182,0.3333333333333333,0.10204081632653061,0.058823529411764705,0.16,0.2222222222222222,0.05303030303030303,0.2714285714285714,0.10526315789473684,0.07211538461538461,,0.07936507936507936,0.09836065573770492,0.2459016393442623,0.2786885245901639,0.2222222222222222,,0.46153846153846156,0.3469387755102041,0.5882352941176471,0.625,0.6,0.5102040816326531,0.32,0.38095238095238093,1.0,0.14285714285714285,0.2857142857142857,0.2857142857142857,1.0,,,,,0.875,0.8571428571428571,,,0.2,1.0,,,,,0.5203666666666668,0.43045999999999995,0.15517241379310345,0.15517241379310345,0.36,0.12,6.834693877551019,,,4.0,,,4.0,,3.0,,,,,,,,,0.13333333333333333,,,,0.3333333333333333,,,1.0,2.0,0.06666666666666667,0.05128205128205128,,,,,,,,,,,,,,True,,,,
202714,1610612753,Shelvin Mack,Shelvin Mack,202714,ORL,12871.0,215,-82,434,443,129,116,877,16.0,22.0,473,16.0,12.0,21.0,23.0,10.0,5.0,13.0,9.0,19.0,129,0.3013698630136986,19.24686192468619,0.7692307692307693,0.08759124087591241,0.09767441860465116,0.0425531914893617,0.12121212121212122,0.2191780821917808,0.5342465753424658,0.4703616438356164,25.00909090909091,0.29723502304147464,35.0,10.0,17.0,1.0,2.0,2.0,5.0,8.0,24.0,4.0,10.0,6.0,1.0,1.0,5.0,2.0,2.0,4.0,22.0,51.0,7.0,12.0,77.0,1.0,4.0,3.0,7.0,4.0,11.0,2.0,5.0,4.0,18.0,12.0,32.0,15.0,6.0,,5.0,3.0,18.0,12.0,30.0,11.0,1.0,8.0,4.0,6.0,72.0,1.0,1.0,9.0,,2.0,1.0,5.0,2.0,3.0,1.0,3.0,,5.0,,1.0,4.0,1.0,1.0,13.0,,14.0,2.0,5.0,1.0,2.0,2.0,,2.0,,18.0,1.0,1.0,0.2727272727272727,0.2727272727272727,0.7142857142857143,0.3181818181818182,0.4,0.3181818181818182,0.43137254901960786,0.25,0.36363636363636365,0.4452054794520548,0.35714285714285715,0.4375,0.4873417721518987,0.4375,0.5,0.058823529411764705,0.058823529411764705,0.08333333333333333,,0.007874015748031496,0.11538461538461539,0.012345679012345678,0.009615384615384616,,0.01818181818181818,0.014925373134328358,0.10526315789473684,0.12698412698412698,0.06666666666666667,0.02564102564102564,,0.2328767123287671,0.5882352941176471,0.625,0.3,0.3287671232876712,0.3333333333333333,0.36363636363636365,0.375,0.136986301369863,0.4,0.4,,0.0821917808219178,0.3125,0.3125,0.6,0.2857142857142857,0.5,0.14285714285714285,0.2857142857142857,0.3125,0.4,0.0625,0.25,0.5,0.3125,0.45969999999999994,0.46135625,0.0641025641025641,0.08928571428571429,0.09090909090909091,0.23376623376623376,8.537254901960784,2.0,,2.0,,,,1.0,,,,,,,,,,,0.3333333333333333,0.3333333333333333,1.0,1.0,,,,,,,1.0,1.0,0.3333333333333333,0.5,1.0,,,,,,,,,True,,,,
203920,1610612753,Khem Birch,Khem Birch,203920,ORL,184.0,3,-4,6,5,6,1,11,,,8,,,,,,,,,,6,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
203613,1610612753,Jonathon Simmons,Jonathon Simmons,203613,ORL,16508.0,275,-77,546,565,119,140,1111,25.0,28.0,625,25.0,16.0,26.0,34.0,23.0,11.0,33.0,7.0,22.0,119,0.22764227642276422,29.66101694915254,0.696969696969697,0.09523809523809523,0.0948905109489051,0.07547169811320754,0.10869565217391304,0.2032520325203252,0.5691056910569106,0.4878443089430894,25.510714285714283,0.21794871794871795,36.0,28.0,42.0,2.0,5.0,6.0,9.0,12.0,35.0,11.0,18.0,3.0,,,7.0,1.0,1.0,5.0,51.0,95.0,8.0,37.0,163.0,3.0,6.0,1.0,9.0,15.0,24.0,1.0,5.0,8.0,41.0,24.0,78.0,18.0,6.0,4.0,7.0,8.0,11.0,14.0,25.0,10.0,4.0,4.0,4.0,3.0,64.0,1.0,7.0,10.0,,8.0,6.0,9.0,7.0,2.0,5.0,10.0,2.0,12.0,,5.0,4.0,2.0,1.0,42.0,1.0,50.0,3.0,26.0,2.0,1.0,1.0,,1.0,1.0,41.0,2.0,2.0,0.23529411764705882,0.24489795918367346,0.75,0.2857142857142857,0.2,0.2857142857142857,0.5368421052631579,0.5,0.625,0.5121951219512195,0.6428571428571429,0.5689655172413793,0.5629370629370629,0.6428571428571429,0.5714285714285714,0.08421052631578947,0.09523809523809523,0.08571428571428572,,0.04697986577181208,0.09433962264150944,0.012658227848101266,0.03508771929824561,0.05128205128205128,0.06060606060606061,0.015384615384615385,0.10144927536231885,0.07954545454545454,0.16666666666666666,0.11320754716981132,1.0,0.34146341463414637,0.6666666666666666,0.7368421052631579,0.32142857142857145,0.2845528455284553,0.34285714285714286,0.375,0.16666666666666666,0.14634146341463414,0.6111111111111112,0.6470588235294118,0.09090909090909091,0.024390243902439025,0.28,0.30434782608695654,0.7142857142857143,0.7142857142857143,0.4,,0.14285714285714285,0.3103448275862069,0.6666666666666666,,0.1724137931034483,0.2,0.28,0.6107333333333332,0.4396051724137931,0.18439716312056736,0.23008849557522124,0.05521472392638037,0.25153374233128833,6.851578947368419,1.0,,,1.0,,,3.0,,1.0,8.0,,,,,,,,0.3333333333333333,0.3333333333333333,1.0,,,,,,,0.022727272727272728,1.0,1.0,1.0,1.0,,2.0,0.07142857142857142,0.05555555555555555,0.08,,,,,True,,,,
1628411,1610612753,Wes Iwundu,Wes Iwundu,1628411,ORL,5758.0,96,-8,184,187,32,27,371,4.0,6.0,177,4.0,7.0,11.0,17.0,3.0,2.0,6.0,4.0,8.0,32,0.24,14.485981308411214,0.5,0.1044776119402985,0.10679611650485436,0.2222222222222222,0.07407407407407407,0.16,0.56,0.501472,24.71666666666667,0.17391304347826086,23.0,5.0,8.0,,1.0,,,4.0,8.0,1.0,3.0,2.0,,,1.0,,,,10.0,19.0,1.0,,23.0,1.0,3.0,,2.0,2.0,3.0,,,,4.0,4.0,16.0,3.0,,2.0,1.0,2.0,5.0,6.0,11.0,6.0,,1.0,2.0,2.0,28.0,4.0,2.0,4.0,,6.0,2.0,4.0,2.0,2.0,,3.0,1.0,1.0,2.0,,1.0,,,1.0,,1.0,,1.0,,2.0,1.0,,2.0,1.0,4.0,1.0,,0.2,0.2222222222222222,1.0,0.16666666666666666,,0.16666666666666666,0.5263157894736842,0.3333333333333333,0.6666666666666666,0.46,0.3333333333333333,0.6666666666666666,0.46,0.3333333333333333,0.6666666666666666,0.10526315789473684,0.125,0.125,,0.031746031746031744,0.1111111111111111,0.09302325581395349,0.05660377358490566,0.05555555555555555,0.034482758620689655,0.11428571428571428,0.045454545454545456,0.06896551724137931,0.2857142857142857,0.16666666666666666,0.5,0.32,0.625,0.7142857142857143,0.2,0.32,0.5,0.5714285714285714,,0.12,0.3333333333333333,0.3333333333333333,1.0,0.08,0.25,0.25,1.0,0.3333333333333333,,,,,,,,,0.25,0.6734,0.4672666666666667,0.04,0.05263157894736842,0.08695652173913043,0.17391304347826086,7.342105263157895,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
201167,1610612753,Arron Afflalo,Arron Afflalo,201167,ORL,5392.0,90,-35,178,180,50,47,358,5.0,7.0,208,4.0,5.0,7.0,8.0,1.0,1.0,4.0,1.0,3.0,50,0.4117647058823529,11.16751269035533,0.25,0.07575757575757576,0.08045977011494253,,0.05,0.29411764705882354,0.47058823529411764,0.43463125,27.900000000000002,0.2808988764044944,16.0,,1.0,,1.0,,,4.0,5.0,2.0,4.0,2.0,,,1.0,,,2.0,6.0,10.0,2.0,2.0,20.0,,2.0,,,1.0,1.0,,2.0,,2.0,8.0,4.0,6.0,,,1.0,1.0,1.0,1.0,2.0,1.0,,1.0,,,5.0,1.0,,2.0,,1.0,,,,,1.0,3.0,,,2.0,,1.0,,1.0,2.0,,2.0,,1.0,,,,,,,2.0,,,0.6666666666666666,0.6666666666666666,1.0,0.2857142857142857,,0.3333333333333333,0.6,,1.0,0.5294117647058824,,0.3333333333333333,0.5555555555555556,,0.3333333333333333,0.1,,0.2,,,0.09523809523809523,0.03125,0.011111111111111112,,,0.034482758620689655,0.11764705882352941,0.1111111111111111,,,,0.058823529411764705,,,,0.29411764705882354,0.8,1.0,0.5,0.23529411764705882,0.5,0.5,1.0,0.11764705882352941,0.2,0.2,1.0,0.5,,,,,,,0.6666666666666666,,0.25,0.39690000000000003,0.354325,0.05555555555555555,0.09090909090909091,,0.1,11.05,1.0,,,,,,,,,,,,,,,1.0,,0.5,0.5,1.0,,,,,,,,,,,,,,,,,1.0,,,,True,,,,
201578,1610612753,Marreese Speights,Marreese Speights,201578,ORL,2974.0,50,29,100,98,36,31,198,21.0,22.0,100,21.0,10.0,12.0,14.0,1.0,,2.0,5.0,8.0,36,0.7333333333333333,30.357142857142854,0.5,0.2857142857142857,0.23529411764705882,0.14285714285714285,0.4,0.7,0.8333333333333334,0.48911499999999997,26.472727272727276,0.36,9.0,2.0,3.0,,,,,2.0,2.0,1.0,3.0,1.0,,,11.0,,1.0,6.0,5.0,8.0,12.0,3.0,49.0,,,,,1.0,2.0,1.0,6.0,3.0,8.0,10.0,,36.0,,,11.0,,3.0,1.0,4.0,,1.0,1.0,1.0,1.0,9.0,,2.0,2.0,,2.0,,,,,,1.0,,1.0,1.0,1.0,1.0,,,5.0,,5.0,,1.0,1.0,,,,,,8.0,1.0,1.0,1.0,1.0,1.0,0.5454545454545454,0.16666666666666666,0.5454545454545454,0.625,,0.5,0.7666666666666667,,0.3125,0.765625,,0.4,,,,,0.07142857142857142,0.125,,0.045454545454545456,0.1111111111111111,0.07142857142857142,,0.2777777777777778,0.15384615384615385,,,,0.1,0.6666666666666666,0.6666666666666666,1.0,0.06666666666666667,1.0,1.0,1.0,0.1,0.3333333333333333,0.3333333333333333,1.0,0.03333333333333333,0.5238095238095238,0.5238095238095238,1.0,,,,,,,,0.75,0.16666666666666666,0.5238095238095238,,0.47354375000000004,0.06451612903225806,0.1111111111111111,,0.16326530612244897,10.524999999999999,1.0,,,,1.0,,2.0,,,,1.0,1.0,,,,,,1.0,1.0,1.0,,,0.045454545454545456,,,,,,,,,,,,,,,,,,True,,,,
