EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG3A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,NonHeaveArc3FGA,ThreePtAssists,Assists,Arc3Assists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Fg2Pct,EfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Arc3Frequency,SecondChanceArc3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGM,PenaltyCorner3FGA,FG3M,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PtsAssisted2s,PtsAssisted3s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,OffRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,Charge Fouls,Loose Ball Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,LiveBallTurnoverPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,SecondChancePointsPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,Arc3FGM,SecondChanceArc3FGM,PenaltyArc3FGM,SecondChanceFG3M,PenaltyFG3M,NonHeaveArc3FGM,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,PenaltyFg3Pct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChanceFtPoints,PtsUnassisted3s,HeaveAttempts,Fg3aBlocked,FTDefRebounds,BlockingFouls,Clear Path Fouls,Offensive Fouls,Charge Fouls Drawn,Technical Free Throw Trips,Blocked3s,BlockedCorner3,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,DefFTReboundPct,FTOffRebounds,3SecondViolations,OffFTReboundPct,BlockedArc3,DefensiveGoaltends,Defensive 3 Seconds Violations,OffensiveGoaltends,on
202722,1610612759,Davis Bertans,Davis Bertans,202722,SAS,18164.0,303,20,603,595,158,143,59,1198,1.0,9.0,12.0,53.0,4.0,15.0,15,31,65.0,17.0,122,634,5.0,19.0,5.0,35.0,2.0,53.0,12.0,24,5.0,60,16.0,25,43,49,14.0,26.0,17.0,18.0,2.0,35.0,158,0.4838709677419355,0.546875,0.5922330097087378,0.5833333333333334,0.6770833333333334,16.98956780923994,0.14619883040935672,0.14953271028037382,0.1474820143884892,0.17857142857142858,0.14942528735632185,0.09375,0.1111111111111111,0.1111111111111111,0.125,0.5520833333333334,0.5,0.5555555555555556,0.8229166666666666,0.5207432291666666,0.5153166666666666,0.5198648148148147,0.06,0.06060606060606061,0.28688524590163933,7.654838709677419,25.44000000000001,0.2620232172470978,12.0,14.0,,,3.0,3.0,2.0,8.0,4.0,4.0,25.0,1.0,3.0,8.0,3.0,8.0,28.0,75.0,,1.0,12.0,7.0,7.0,2.0,3.0,2.0,4.0,6.0,2.0,6.0,6.0,,8.0,2.0,5.0,3.0,1.0,3.0,,,11.0,1.0,1.0,,4.0,1.0,1.0,1.0,,3.0,7.0,7.0,,,8.0,3.0,1.0,3.0,0.9333333333333333,0.9333333333333333,1.0,0.38461538461538464,0.38461538461538464,0.3333333333333333,0.375,0.5,0.5555555555555556,0.5,0.03225806451612903,0.07142857142857142,,,0.7272727272727273,0.023529411764705882,0.018518518518518517,0.02158273381294964,,0.03636363636363636,0.03571428571428571,0.01282051282051282,0.03333333333333333,0.109375,0.1568627450980392,0.15,0.03636363636363636,0.375,0.14583333333333334,0.8571428571428571,0.9230769230769231,0.9166666666666666,0.08333333333333333,0.25,0.25,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,,,,0.1111111111111111,1.0,0.14814814814814814,0.06557377049180328,,1.0,1.0,21.0,2.0,7.0,2.0,8.0,21.0,2.0,4.0,0.4,0.42105263157894735,0.39622641509433965,0.39622641509433965,1.0,0.125,,,0.5,1.0,0.25,0.4666666666666667,0.39622641509433965,0.05970149253731343,,,,,2.0,3.0,,,,,1.0,,,,,0.13333333333333333,,,,1.0,,,,True
2225,1610612759,Tony Parker,Tony Parker,2225,SAS,24106.0,402,25,816,796,266,268,92,1612,16.0,43.0,11.0,4.0,,2.0,57,119,15.0,21.0,147,871,,5.0,11.0,46.0,80.0,3.0,25.0,71,17.0,167,10.0,26,38,42,10.0,23.0,28.0,36.0,12.0,46.0,266,0.4789915966386555,0.4701492537313433,0.48355263157894735,0.46938775510204084,0.11194029850746269,19.021739130434785,0.10743801652892562,0.07194244604316546,0.09448818897637795,0.16470588235294117,0.08849557522123894,0.3208955223880597,0.37209302325581395,0.37209302325581395,0.08208955223880597,0.029850746268656716,,0.05,0.4925373134328358,0.5063751879699248,0.47282500000000005,0.5090653846153848,0.0821917808219178,0.0916030534351145,0.3129251700680272,9.063025210084033,26.106666666666666,0.32598039215686275,31.0,51.0,2.0,3.0,11.0,17.0,10.0,25.0,3.0,3.0,4.0,3.0,5.0,6.0,16.0,35.0,34.0,9.0,2.0,10.0,46.0,8.0,24.0,11.0,11.0,1.0,3.0,4.0,1.0,11.0,9.0,2.0,13.0,5.0,8.0,10.0,3.0,5.0,1.0,1.0,23.0,,8.0,,3.0,,,3.0,,6.0,,,,,,,5.0,6.0,0.2982456140350877,0.30357142857142855,0.75,0.26666666666666666,0.2857142857142857,0.6,0.45714285714285713,0.6,0.4375,0.6,0.08403361344537816,0.17647058823529413,0.04,,0.5652173913043478,0.011320754716981131,0.00980392156862745,0.010899182561307902,,0.033707865168539325,,0.014084507042253521,,0.05333333333333334,0.0975609756097561,,0.01694915254237288,,0.3805970149253731,0.6078431372549019,0.7380952380952381,0.1935483870967742,0.1865671641791045,0.4,0.4166666666666667,0.5,0.375,0.2727272727272727,0.2727272727272727,1.0,0.6,0.6666666666666666,,0.425,0.6470588235294118,0.075,0.04081632653061224,,,1.0,1.0,,,,1.0,1.0,,,,0.2,0.25,0.25,,,,,,,0.3333333333333333,,0.3333333333333333,,,3.0,1.0,,2.0,2.0,,,,,,,,,,0.08333333333333333,,,,,,,,True
201980,1610612759,Danny Green,Danny Green,201980,SAS,19363.0,323,58,664,648,286,268,75,1312,6.0,12.0,19.0,44.0,3.0,24.0,14,33,63.0,8.0,93,690,3.0,31.0,4.0,45.0,8.0,44.0,3.0,15,2.0,33,10.0,27,41,50,12.0,25.0,10.0,9.0,4.0,45.0,282,0.42424242424242425,0.4427083333333333,0.465,0.5232558139534884,0.65625,15.558510638297873,0.14516129032258066,0.10204081632653061,0.13028169014084506,0.16363636363636364,0.13157894736842105,0.125,0.5,0.5,0.19791666666666666,0.4583333333333333,0.375,0.5853658536585366,0.8229166666666666,0.5199177083333334,0.48050000000000004,0.5051158536585365,0.04040404040404041,0.1111111111111111,0.4838709677419355,8.687878787878788,24.836507936507946,0.4307228915662651,7.0,16.0,1.0,2.0,4.0,4.0,1.0,5.0,7.0,7.0,19.0,3.0,5.0,11.0,7.0,10.0,20.0,57.0,2.0,2.0,12.0,1.0,5.0,4.0,3.0,2.0,7.0,9.0,3.0,13.0,8.0,5.0,10.0,1.0,5.0,7.0,,5.0,,4.0,17.0,1.0,4.0,,,,,,1.0,1.0,17.0,10.0,,7.0,17.0,6.0,5.0,1.0,0.7142857142857143,0.7692307692307693,1.0,0.30158730158730157,0.30158730158730157,0.6,0.7,0.5625,0.5,0.6111111111111112,0.06060606060606061,0.125,,,0.5882352941176471,0.03977272727272727,0.016129032258064516,0.03,0.05172413793103448,0.014084507042253521,0.06382978723404255,0.010869565217391304,0.03125,0.13333333333333333,0.14084507042253522,,0.05,0.35294117647058826,0.16666666666666666,0.4375,0.5,0.5714285714285714,0.052083333333333336,0.2,0.2,1.0,0.8333333333333334,0.3684210526315789,0.3684210526315789,1.0,0.25,0.5,,0.0975609756097561,1.0,0.17073170731707318,0.11827956989247312,,,2.0,12.0,1.0,7.0,1.0,9.0,12.0,,,0.3333333333333333,0.2903225806451613,0.2727272727272727,0.27906976744186046,1.0,,,,0.3333333333333333,1.0,0.2857142857142857,0.2916666666666667,0.2727272727272727,,2.0,,,1.0,4.0,,,2.0,,,,,0.015873015873015872,,0.022727272727272728,0.12903225806451613,,,,,1.0,,,True
203937,1610612759,Kyle Anderson,Kyle Anderson,203937,SAS,22986.0,383,-59,766,775,268,302,82,1541,5.0,14.0,6.0,3.0,,1.0,38,72,9.0,17.0,99,882,,2.0,12.0,30.0,30.0,1.0,18.0,38,12.0,94,19.0,38,63,77,13.0,27.0,23.0,28.0,10.0,30.0,264,0.5277777777777778,0.5061728395061729,0.532258064516129,0.46875,0.1111111111111111,12.529274004683842,0.16101694915254236,0.16521739130434782,0.1623931623931624,0.20689655172413793,0.15,0.1728395061728395,0.35714285714285715,0.35714285714285715,0.07407407407407407,0.037037037037037035,,0.041666666666666664,0.5308641975308642,0.49032341772151905,0.5542833333333334,0.4918347826086956,0.11494252873563218,0.1282051282051282,0.30303030303030304,7.363888888888888,28.466666666666672,0.34986945169712796,21.0,34.0,4.0,7.0,6.0,10.0,12.0,24.0,1.0,1.0,2.0,5.0,8.0,14.0,9.0,22.0,46.0,3.0,,6.0,20.0,6.0,14.0,5.0,1.0,5.0,9.0,14.0,1.0,24.0,12.0,12.0,9.0,3.0,6.0,5.0,,3.0,,2.0,14.0,,5.0,,1.0,1.0,1.0,,4.0,6.0,15.0,9.0,1.0,5.0,15.0,8.0,1.0,6.0,0.6052631578947368,0.6052631578947368,0.5,0.2222222222222222,0.2857142857142857,0.625,0.4090909090909091,0.625,0.375,0.7,0.08333333333333333,0.08823529411764706,0.125,,0.6428571428571429,0.04054054054054054,0.044642857142857144,0.041916167664670656,0.05405405405405406,0.04819277108433735,0.015384615384615385,0.03409090909090909,0.08333333333333333,0.11578947368421053,0.18072289156626506,0.26666666666666666,0.03225806451612903,0.5333333333333333,0.41975308641975306,0.6176470588235294,0.6774193548387096,0.6666666666666666,0.2962962962962963,0.5,0.5714285714285714,0.5,0.6,0.16666666666666666,0.2,1.0,0.875,0.5714285714285714,0.75,0.4166666666666667,0.6,0.041666666666666664,0.1414141414141414,,,,1.0,,,,,1.0,,,,,0.3333333333333333,0.3333333333333333,,,,,,,,,1.0,,4.0,3.0,2.0,1.0,6.0,1.0,,,,,,,0.1111111111111111,0.16666666666666666,,0.2727272727272727,,,,,,,,True
203530,1610612759,Joffrey Lauvergne,Joffrey Lauvergne,203530,SAS,10488.0,175,-33,346,357,130,115,49,703,2.0,3.0,1.0,2.0,,1.0,29,58,3.0,10.0,68,376,,1.0,4.0,30.0,12.0,,2.0,8,1.0,18,20.0,17,43,64,8.0,20.0,16.0,14.0,5.0,30.0,129,0.5,0.47540983606557374,0.5,0.5769230769230769,0.04918032786885246,19.548872180451127,0.1574074074074074,0.3389830508474576,0.2215568862275449,0.11538461538461539,0.3333333333333333,0.04918032786885246,0.6666666666666666,0.6666666666666666,0.01639344262295082,0.03278688524590164,,0.041666666666666664,0.6721311475409836,0.5353093220338982,0.6568090909090908,0.5582260869565216,0.07692307692307693,0.08064516129032258,0.4411764705882353,3.929310344827586,40.5,0.37572254335260113,20.0,38.0,7.0,14.0,8.0,15.0,7.0,17.0,,,,7.0,15.0,14.0,13.0,23.0,46.0,,12.0,5.0,6.0,1.0,5.0,,1.0,6.0,15.0,21.0,1.0,3.0,2.0,1.0,2.0,3.0,,9.0,,2.0,,2.0,11.0,3.0,2.0,1.0,3.0,4.0,,,1.0,3.0,1.0,1.0,,,1.0,1.0,5.0,2.0,0.7931034482758621,1.0,,,,0.4666666666666667,0.5652173913043478,0.4666666666666667,0.5416666666666666,0.4666666666666667,0.08620689655172414,0.10526315789473684,0.058823529411764705,,0.18181818181818182,0.12295081967213115,0.13043478260869565,0.125,0.11904761904761904,0.11363636363636363,0.1388888888888889,0.09375,0.21428571428571427,0.1891891891891892,0.15555555555555556,0.36363636363636365,0.041666666666666664,1.0,0.6229508196721312,0.5263157894736842,0.5882352941176471,0.7,0.2786885245901639,0.4117647058823529,0.4375,1.0,1.0,,,,0.9333333333333333,0.5,0.14285714285714285,0.625,0.5333333333333333,,0.20588235294117646,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,6.0,,,2.0,,,,,,,,0.6,,1.0,,,,,,True
202695,1610612759,Kawhi Leonard,Kawhi Leonard,202695,SAS,2230.0,37,-4,76,80,24,13,9,156,1.0,1.0,3.0,6.0,,4.0,8,15,9.0,6.0,34,86,,4.0,2.0,8.0,14.0,6.0,2.0,5,2.0,12,1.0,4,8,10,,,6.0,7.0,4.0,8.0,24,0.5333333333333333,0.5833333333333334,0.6296296296296297,0.6666666666666666,0.375,34.883720930232556,0.17391304347826086,0.08333333333333333,0.14285714285714285,,0.1,0.041666666666666664,1.0,1.0,0.125,0.25,,0.8,0.5833333333333334,0.5122083333333333,0.44225,0.46746999999999994,0.14814814814814814,0.2222222222222222,0.23529411764705882,8.246666666666666,24.377777777777776,0.3157894736842105,3.0,5.0,,1.0,,,4.0,9.0,1.0,,4.0,1.0,3.0,3.0,,1.0,2.0,6.0,2.0,,3.0,,1.0,2.0,,,2.0,2.0,1.0,3.0,3.0,,3.0,,3.0,,,,,,3.0,,1.0,,,,,,1.0,,1.0,1.0,,,2.0,1.0,,,0.125,0.14285714285714285,0.5,0.4444444444444444,0.4444444444444444,0.3333333333333333,,0.3333333333333333,0.6,0.375,,,,,1.0,0.09523809523809523,,0.05128205128205128,,0.16666666666666666,,,,0.09090909090909091,0.3333333333333333,,0.08333333333333333,0.5,0.20833333333333334,0.6,0.6,0.3333333333333333,0.375,0.4444444444444444,0.4444444444444444,,,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,,,,,,0.08823529411764706,,,,3.0,,2.0,,2.0,3.0,,,,0.5,0.5,0.5,0.3333333333333333,,,,,,,0.5,0.5,,1.0,6.0,,,3.0,,,,,,1.0,,,,,0.6,,,,1.0,,,,True
1626199,1610612759,Darrun Hilliard,Darrun Hilliard,1626199,SAS,4698.0,78,4,162,156,80,54,16,318,2.0,3.0,,4.0,,1.0,4,12,4.0,4.0,12,181,,1.0,2.0,8.0,6.0,4.0,4.0,10,3.0,24,,5,5,5,4.0,6.0,4.0,5.0,2.0,8.0,80,0.3333333333333333,0.25,0.3333333333333333,0.5,0.25,12.429378531073446,0.13157894736842105,,0.078125,0.21428571428571427,,0.1875,0.6666666666666666,0.6666666666666666,,0.25,,0.14285714285714285,0.4375,0.45041250000000005,,0.4441428571428571,0.11764705882352941,0.15384615384615385,0.6666666666666666,8.75,25.4,0.49382716049382713,1.0,3.0,,,1.0,2.0,1.0,6.0,,,,,,,3.0,6.0,2.0,,,2.0,6.0,1.0,4.0,2.0,,,,,,2.0,2.0,,1.0,,,3.0,,1.0,,2.0,4.0,,2.0,,,,1.0,,1.0,1.0,,,,,,,,1.0,0.25,0.25,,,,,0.5,,0.42857142857142855,,0.16666666666666666,0.3333333333333333,0.16666666666666666,,0.25,,,,,,,,,0.25,,,,,0.1875,0.3333333333333333,0.5,,0.375,0.16666666666666666,0.2,,0.5,,,,,,,0.2857142857142857,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
1627749,1610612759,Dejounte Murray,Dejounte Murray,1627749,SAS,85628.0,1427,124,2796,2821,542,369,340,5617,28.0,85.0,16.0,10.0,,1.0,224,491,26.0,84.0,556,2810,,2.0,39.0,132.0,304.0,10.0,70.0,195,45.0,460,113.0,171,292,386,53.0,115.0,121.0,123.0,55.0,131.0,540,0.45621181262729127,0.4564796905222437,0.486013986013986,0.5409836065573771,0.05029013539651837,21.513445903689806,0.1945392491467577,0.22465208747514911,0.20549927641099855,0.2754237288135593,0.23450134770889489,0.1644100580270793,0.32941176470588235,0.3333333333333333,0.030947775628626693,0.019342359767891684,,0.010416666666666666,0.5009671179883946,0.5178722437137331,0.555144,0.5076541666666665,0.09838998211091235,0.10318949343339587,0.23741007194244604,6.861710794297352,24.12692307692308,0.1938483547925608,129.0,233.0,28.0,57.0,24.0,44.0,67.0,173.0,6.0,1.0,8.0,32.0,78.0,67.0,45.0,94.0,144.0,24.0,34.0,36.0,125.0,25.0,59.0,35.0,31.0,30.0,62.0,94.0,17.0,86.0,52.0,34.0,67.0,18.0,34.0,49.0,11.0,33.0,3.0,3.0,116.0,4.0,22.0,6.0,3.0,7.0,3.0,1.0,13.0,13.0,23.0,15.0,1.0,7.0,25.0,11.0,6.0,11.0,0.32142857142857145,0.34782608695652173,1.0,0.3076923076923077,0.3076923076923077,0.41025641025641024,0.4787234042553192,0.41025641025641024,0.484375,0.41875,0.07331975560081466,0.10300429184549356,0.06358381502890173,0.011764705882352941,0.5775862068965517,0.06275303643724696,0.07317073170731707,0.06580829756795423,0.07142857142857142,0.06796116504854369,0.04609929078014184,0.0705521472392638,0.08333333333333333,0.12797619047619047,0.20521172638436483,0.19696969696969696,0.07024793388429752,0.44,0.4506769825918762,0.5536480686695279,0.6172248803827751,0.3643410852713178,0.3346228239845261,0.3872832369942196,0.41358024691358025,0.26865671641791045,0.25,0.375,0.375,1.0,0.7307692307692307,0.49122807017543857,0.10714285714285714,0.4583333333333333,0.5454545454545454,0.010416666666666666,0.12050359712230216,,,1.0,2.0,,,,1.0,2.0,,,,0.5,0.2,0.2222222222222222,1.0,,,,,,1.0,,0.2,,3.0,,,1.0,8.0,2.0,,5.0,,,2.0,,0.038461538461538464,,0.1,0.15384615384615385,2.0,,0.025,2.0,,,1.0,False
1627854,1610612759,Bryn Forbes,Bryn Forbes,1627854,SAS,65765.0,1096,96,2180,2178,535,435,251,4358,35.0,92.0,30.0,136.0,11.0,27.0,89,203,166.0,35.0,399,2260,11.0,35.0,15.0,90.0,62.0,135.0,24.0,63,15.0,150,29.0,38,69,75,32.0,78.0,52.0,56.0,16.0,90.0,533,0.43842364532019706,0.4932249322493225,0.5089743589743589,0.4631578947368421,0.44986449864498645,17.153284671532848,0.06188925081433225,0.07552083333333333,0.06713426853707415,0.07228915662650602,0.07849829351535836,0.24932249322493225,0.3804347826086957,0.39325842696629215,0.08130081300813008,0.3685636856368564,0.44,0.3103448275862069,0.5474254742547425,0.4875054347826085,0.47311250000000005,0.4861116279069768,0.05958549222797927,0.07476635514018691,0.22556390977443608,11.769458128078824,25.236746987951808,0.24541284403669725,19.0,36.0,,2.0,8.0,13.0,35.0,75.0,13.0,8.0,62.0,6.0,14.0,26.0,21.0,52.0,116.0,171.0,,7.0,39.0,9.0,18.0,10.0,11.0,4.0,1.0,6.0,1.0,22.0,15.0,7.0,18.0,,7.0,16.0,2.0,11.0,,7.0,34.0,4.0,6.0,,4.0,1.0,9.0,,5.0,4.0,1.0,,,1.0,1.0,1.0,9.0,2.0,0.651685393258427,0.651685393258427,0.9193548387096774,0.37349397590361444,0.37575757575757573,0.42857142857142855,0.40384615384615385,0.42,0.43103448275862066,0.4642857142857143,0.034482758620689655,0.05555555555555555,0.02666666666666667,0.03260869565217391,0.5294117647058824,0.001422475106685633,0.012307692307692308,0.0048638132295719845,,0.003472222222222222,,0.01509433962264151,,0.043668122270742356,0.0730593607305936,0.06593406593406594,0.004901960784313725,1.0,0.0975609756097561,0.5277777777777778,0.5588235294117647,0.6842105263157895,0.2032520325203252,0.4666666666666667,0.4794520547945205,0.6571428571428571,0.6285714285714286,0.43333333333333335,0.43333333333333335,1.0,0.08,,,0.14942528735632185,0.6153846153846154,0.09195402298850575,0.06516290726817042,,,2.0,49.0,3.0,9.0,3.0,11.0,49.0,1.0,7.0,0.2727272727272727,0.3142857142857143,0.3602941176470588,0.3684210526315789,0.8979591836734694,,,,0.2727272727272727,1.0,0.25,0.3333333333333333,0.362962962962963,0.040697674418604654,5.0,15.0,1.0,3.0,2.0,1.0,,7.0,,2.0,,,0.018072289156626505,,0.022058823529411766,0.03571428571428571,1.0,,0.017241379310344827,,,,,False
1627856,1610612759,Matt Costello,Matt Costello,1627856,SAS,1932.0,32,15,64,66,15,19,5,130,,,,,,,2,4,,,4,66,,,,,,,2.0,2,2.0,6,3.0,3,8,9,6.0,7.0,1.0,,,,15,0.5,0.5,0.5,,,7.142857142857143,0.25,0.23076923076923078,0.24,0.3333333333333333,0.3333333333333333,,,,,,,,1.0,0.5816749999999999,0.7592,0.7592,,,,1.55,,0.234375,2.0,4.0,,1.0,,1.0,,,,,,,1.0,,,1.0,4.0,,,,,,,,,,1.0,1.0,,2.0,1.0,1.0,1.0,,,,,1.0,,,1.0,,,,1.0,1.0,,,,,2.0,2.0,,,2.0,2.0,,,1.0,1.0,,,,,,,,,,,,,1.0,0.06666666666666667,,0.041666666666666664,0.14285714285714285,,,,,0.25,0.2,,,1.0,1.0,0.5,0.5,1.0,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,0.6666666666666666,,,,,,,,False
202722,1610612759,Davis Bertans,Davis Bertans,202722,SAS,47006.0,783,69,1571,1562,406,367,162,3133,8.0,19.0,24.0,163.0,13.0,43.0,52,83,187.0,23.0,334,1606,13.0,50.0,6.0,95.0,20.0,162.0,16.0,50,11.0,116,25.0,62,92,104,33.0,67.0,34.0,31.0,7.0,95.0,404,0.6265060240963856,0.575925925925926,0.5921985815602837,0.6690140845070423,0.6925925925925925,17.522831050228312,0.129979035639413,0.09293680297397769,0.11662198391420911,0.1076923076923077,0.10194174757281553,0.07037037037037037,0.42105263157894735,0.4444444444444444,0.08888888888888889,0.6037037037037037,0.5909090909090909,0.6323529411764706,0.8444444444444444,0.5215200743494425,0.5720968750000001,0.5116388059701492,0.04285714285714286,0.07954545454545454,0.2844311377245509,7.655421686746988,25.88930481283423,0.25843411839592617,31.0,41.0,6.0,8.0,9.0,9.0,13.0,23.0,14.0,7.0,69.0,6.0,9.0,23.0,16.0,18.0,84.0,207.0,10.0,5.0,34.0,5.0,20.0,8.0,6.0,1.0,10.0,12.0,,20.0,16.0,4.0,15.0,2.0,14.0,10.0,3.0,1.0,2.0,2.0,25.0,,6.0,,1.0,4.0,3.0,,2.0,2.0,20.0,13.0,,7.0,20.0,11.0,7.0,2.0,0.8076923076923077,0.8936170212765957,1.0,0.3689839572192513,0.3709677419354839,0.6666666666666666,0.8888888888888888,0.4090909090909091,0.6544117647058824,0.4791666666666667,0.060240963855421686,0.07317073170731707,0.043478260869565216,0.05263157894736842,0.6,0.021929824561403508,0.0036900369003690036,0.015130674002751032,0.022058823529411766,0.021739130434782608,0.022058823529411766,0.004310344827586207,,0.1411764705882353,0.13559322033898305,0.06349206349206349,,0.55,0.15185185185185185,0.7560975609756098,0.8157894736842105,0.8064516129032258,0.08518518518518518,0.5652173913043478,0.5909090909090909,0.9230769230769231,0.625,0.5833333333333334,0.5833333333333334,1.0,0.36363636363636365,0.75,0.16666666666666666,0.1323529411764706,1.0,0.10294117647058823,0.0688622754491018,,,4.0,55.0,2.0,15.0,2.0,19.0,55.0,,5.0,0.15384615384615385,0.38,0.3374233128834356,0.3374233128834356,1.0,,,,0.15384615384615385,1.0,0.5714285714285714,0.3488372093023256,0.3395061728395062,0.026041666666666668,5.0,,1.0,,5.0,1.0,,1.0,2.0,,,,,,,0.11627906976744186,1.0,,0.022222222222222223,,3.0,,,False
