EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Arc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,PenaltyFG2A,PtsUnassisted2s,NonHeaveArc3FGA,Fg2aBlocked,ThreePtAssists,Assists,Arc3Assists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,DeadBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,PenaltyOffPossExcludingTakeFouls,Fg2Pct,EfgPct,TsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Arc3Frequency,PenaltyAtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,PenaltyArc3FGA,FG3M,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGM,Fg3aBlocked,TwoPtAssists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,FTDefRebounds,OffRebounds,SelfOReb,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,SecondChanceTurnovers,BlockingFouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,OffensiveGoaltends,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFG3A,PtsUnassisted3s,HeaveAttempts,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,Charge Fouls Drawn,DefensiveGoaltends,SecondChanceCorner3FGA,Clear Path Fouls,BlockedCorner3,SecondChanceCorner3Frequency,Technical Free Throw Trips,3SecondViolations,Defensive 3 Seconds Violations,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,3pt And 1 Free Throw Trips,on,Corner3PctBlocked
203464,1610612759,Brandon Paul,Brandon Paul,203464,SAS,18085.0,301,-24,611,619,193,174,67,1230,27,4.0,5.0,8.0,18.0,25,43,24.0,88,620,12.0,14.0,18.0,4.0,7.0,22.0,5.0,51.0,13.0,26.0,27.0,16.0,7.0,6.0,1.0,15.0,2.0,11.0,24.0,193,0.5813953488372093,0.5522388059701493,0.5866666666666667,0.3582089552238806,0.09302325581395349,0.14814814814814814,,13.08139534883721,0.08125,0.0946969696969697,0.05454545454545454,0.11538461538461539,0.40298507462686567,0.11940298507462686,0.625,0.625,0.26865671641791045,0.23529411764705882,0.7611940298507462,0.540644776119403,0.4949941176470588,6.293023255813953,25.016666666666662,0.3158756137479542,18.0,,1.0,3.0,2.0,8.0,2.0,6.0,,,6.0,5.0,8.0,14.0,,2.0,4.0,4.0,7.0,1.0,5.0,5.0,22.0,36.0,24.0,,6.0,,15.0,2.0,9.0,2.0,4.0,1.0,,,12.0,1.0,1.0,,9.0,9.0,2.0,7.0,2.0,2.0,1.0,,2.0,,,,25.0,1.0,6.0,1.0,19.0,3.0,10.0,1.0,3.0,1.0,,3.0,,,4.0,2.0,,22.0,2.0,1.0,0.72,0.72,1.0,0.3333333333333333,0.2,0.3333333333333333,,0.5833333333333334,,0.5,0.25,0.55,,,,0.6,0.07142857142857142,,,0.11538461538461539,0.011904761904761904,0.003663003663003663,,,,0.015873015873015872,,0.07547169811320754,0.12658227848101267,0.08,,0.5,0.6666666666666666,0.782608695652174,0.7222222222222222,0.6,0.11940298507462686,0.25,0.25,1.0,0.08955223880597014,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,1.0,0.16666666666666666,,,0.75,,,0.29411764705882354,0.3333333333333333,0.49463999999999997,0.13513513513513514,0.2,0.045454545454545456,0.25,,3.0,1.0,,4.0,,,,,0.5,,,0.2,,3.0,,1.0,,1.0,0.16666666666666666,,,,,,,,True,
1628401,1610612759,Derrick White,Derrick White,1628401,SAS,3404.0,57,25,120,123,46,53,17,243,2,,2.0,3.0,3.0,2,6,3.0,13,84,,4.0,3.0,1.0,1.0,2.0,1.0,5.0,7.0,10.0,11.0,3.0,2.0,,,3.0,1.0,1.0,3.0,46,0.3333333333333333,0.5555555555555556,0.5416666666666666,0.3333333333333333,0.16666666666666666,0.5,,10.869565217391305,0.16666666666666666,0.14492753623188406,0.2222222222222222,0.08333333333333333,0.2222222222222222,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,,0.5555555555555556,0.4559333333333333,,6.433333333333334,25.53333333333333,0.38333333333333336,,,,,,1.0,,,,,2.0,,2.0,3.0,,,,,,,,,,,6.0,,2.0,,1.0,,1.0,,,,1.0,,3.0,,1.0,,1.0,3.0,,1.0,,2.0,,,,,,,4.0,,,,6.0,,3.0,,1.0,,,1.0,,,1.0,,,,,,,,1.0,0.6666666666666666,,0.6666666666666666,,,,,,,,,,1.0,,,0.02564102564102564,0.1111111111111111,,0.01694915254237288,,,0.1,,,0.16666666666666666,0.15789473684210525,,,,,,,,0.1111111111111111,,,,,,,,0.6666666666666666,0.6666666666666666,1.0,,,,,,,,0.6666666666666666,,0.25,0.3333333333333333,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,True,
200752,1610612759,Rudy Gay,Rudy Gay,200752,SAS,27127.0,452,59,883,891,265,193,128,1774,57,20.0,31.0,66.0,33.0,80,157,41.0,241,889,44.0,98.0,31.0,10.0,7.0,23.0,5.0,53.0,55.0,92.0,120.0,18.0,14.0,18.0,4.0,32.0,9.0,17.0,32.0,265,0.5095541401273885,0.494949494949495,0.5382882882882883,0.20707070707070707,0.06369426751592357,0.10526315789473684,0.06060606060606061,24.708171206225682,0.20676691729323307,0.20286396181384247,0.21052631578947367,0.24050632911392406,0.2878787878787879,0.3333333333333333,0.4696969696969697,0.5,0.16666666666666666,0.36363636363636365,0.494949494949495,0.48872397959183655,0.49999537037037034,8.29363057324841,26.94146341463415,0.3001132502831257,36.0,14.0,16.0,11.0,13.0,34.0,2.0,8.0,1.0,3.0,10.0,8.0,12.0,45.0,20.0,25.0,7.0,53.0,24.0,5.0,11.0,16.0,79.0,62.0,27.0,20.0,10.0,,16.0,2.0,13.0,3.0,,8.0,19.0,1.0,30.0,7.0,28.0,5.0,4.0,14.0,5.0,12.0,2.0,2.0,,2.0,,1.0,1.0,4.0,43.0,1.0,2.0,1.0,55.0,5.0,28.0,1.0,10.0,,,6.0,,4.0,10.0,9.0,,79.0,2.0,1.0,0.3875,0.44285714285714284,0.75,0.2926829268292683,0.45454545454545453,0.3076923076923077,0.8,0.5454545454545454,0.7666666666666667,0.5727272727272728,0.7571428571428571,0.6,,,,0.4375,0.30434782608695654,0.03333333333333333,0.059375,0.19607843137254902,0.06451612903225806,0.060810810810810814,0.08333333333333333,0.05426356589147287,0.03614457831325301,0.08247422680412371,,0.17391304347826086,0.17647058823529413,0.2647058823529412,0.05319148936170213,0.9,0.631578947368421,0.7058823529411765,0.4722222222222222,0.25806451612903225,0.1717171717171717,0.38235294117647056,0.38235294117647056,0.46153846153846156,0.04040404040404041,0.25,0.25,1.0,0.30303030303030304,0.30303030303030304,0.7,0.5333333333333333,0.875,0.14285714285714285,0.55,0.05454545454545454,0.3333333333333333,0.14545454545454545,0.3225806451612903,0.5867458333333333,0.12669683257918551,0.15555555555555556,0.21991701244813278,0.3278008298755187,1.0,3.0,4.0,2.0,5.0,9.0,2.0,,0.4,0.1,0.3333333333333333,1.0,0.5,,1.0,2.0,2.0,,,0.06666666666666667,2.0,,,1.0,0.5,1.0,,True,
203937,1610612759,Kyle Anderson,Kyle Anderson,203937,SAS,60744.0,1012,49,1970,1992,323,228,227,3962,102,13.0,29.0,70.0,14.0,107,200,38.0,311,2027,28.0,100.0,14.0,16.0,30.0,99.0,23.0,228.0,89.0,157.0,202.0,61.0,25.0,17.0,4.0,44.0,8.0,17.0,54.0,320,0.535,0.5441176470588235,0.5716911764705882,0.15966386554621848,0.08,0.09803921568627451,0.08571428571428572,14.062500000000002,0.14126984126984127,0.1481103166496425,0.104,0.19298245614035087,0.42857142857142855,0.29411764705882354,0.4142857142857143,0.453125,0.058823529411764705,0.38235294117647056,0.5882352941176471,0.5126960084033613,0.4885485294117647,6.18,24.17105263157895,0.16395939086294417,67.0,21.0,32.0,9.0,11.0,28.0,11.0,24.0,1.0,4.0,4.0,2.0,15.0,52.0,25.0,38.0,2.0,55.0,16.0,2.0,6.0,19.0,57.0,114.0,42.0,36.0,4.0,,69.0,7.0,43.0,15.0,11.0,10.0,35.0,,56.0,12.0,45.0,8.0,36.0,27.0,7.0,26.0,2.0,1.0,2.0,3.0,,1.0,3.0,1.0,62.0,3.0,8.0,,75.0,7.0,33.0,8.0,28.0,3.0,2.0,17.0,1.0,10.0,31.0,19.0,,57.0,2.0,7.0,0.5327102803738317,0.6404494382022472,0.9333333333333333,0.39473684210526316,0.3333333333333333,0.39473684210526316,0.6578947368421053,0.5714285714285714,0.6625,0.5588235294117647,0.6707317073170732,0.5816326530612245,,,,0.6136363636363636,0.36363636363636365,,0.04964539007092199,0.16045845272206305,0.03676470588235294,0.04605936540429888,0.03482587064676617,0.06397306397306397,0.043478260869565216,0.03755868544600939,0.03389830508474576,0.14354066985645933,0.172,0.13131313131313133,0.08,0.6129032258064516,0.6568627450980392,0.7282608695652174,0.5373134328358209,0.4827586206896552,0.11764705882352941,0.39285714285714285,0.39285714285714285,0.6363636363636364,0.10084033613445378,0.4583333333333333,0.4583333333333333,1.0,0.2857142857142857,0.2857142857142857,0.75,0.8,0.65625,0.14285714285714285,0.6923076923076923,0.11764705882352941,0.25,0.058823529411764705,0.2857142857142857,0.5630785714285713,0.125,0.14601769911504425,0.17684887459807075,0.1832797427652733,,1.0,1.0,1.0,2.0,3.0,,,0.5,0.025,,,0.5,,2.0,1.0,1.0,,1.0,0.025,,,,1.0,1.0,1.0,,True,
201988,1610612759,Patty Mills,Patty Mills,201988,SAS,46356.0,773,72,1511,1535,394,263,184,3046,24,3.0,2.0,12.0,134.0,46,98,157.0,315,1584,13.0,46.0,133.0,5.0,16.0,77.0,11.0,170.0,26.0,44.0,52.0,18.0,15.0,14.0,2.0,37.0,11.0,18.0,50.0,392,0.46938775510204084,0.5509803921568628,0.5722222222222222,0.615686274509804,0.05102040816326531,0.08333333333333333,0.16666666666666666,17.677642980935875,0.05371900826446281,0.058666666666666666,0.06451612903225806,0.024193548387096774,0.09411764705882353,0.047058823529411764,0.16666666666666666,0.2,0.5254901960784314,0.04918032786885246,0.7098039215686275,0.5118586614173227,0.521545,13.624489795918368,25.418471337579618,0.26075446724023826,14.0,2.0,4.0,2.0,30.0,62.0,8.0,23.0,5.0,6.0,55.0,42.0,63.0,34.0,2.0,6.0,3.0,16.0,5.0,26.0,48.0,17.0,105.0,46.0,156.0,,55.0,2.0,61.0,5.0,33.0,17.0,11.0,5.0,3.0,,18.0,,8.0,2.0,3.0,23.0,6.0,15.0,2.0,8.0,1.0,1.0,3.0,,2.0,3.0,58.0,1.0,11.0,5.0,41.0,1.0,4.0,8.0,5.0,,,2.0,2.0,1.0,5.0,2.0,,103.0,5.0,5.0,0.5,0.5,0.8253968253968254,0.4012738853503185,0.5416666666666666,0.40384615384615385,0.3333333333333333,0.38461538461538464,0.3611111111111111,0.7213114754098361,0.375,0.7428571428571429,0.012738853503184714,0.016129032258064516,0.014925373134328358,0.6216216216216216,,,0.005714285714285714,0.06766917293233082,0.0205761316872428,0.010416666666666666,0.006944444444444444,0.008064516129032258,,0.01639344262295082,0.03333333333333333,0.06321839080459771,0.06701030927835051,0.06944444444444445,0.014492753623188406,0.4,0.5833333333333334,0.6363636363636364,0.7857142857142857,0.5,0.24313725490196078,0.4838709677419355,0.4918032786885246,0.36666666666666664,0.09019607843137255,0.34782608695652173,0.34782608695652173,1.0,0.41044776119402987,0.4166666666666667,0.8,0.2222222222222222,0.5,1.0,0.6666666666666666,0.09836065573770492,0.8333333333333334,0.6885245901639344,0.41353383458646614,0.5206863636363637,0.03435114503816794,0.039603960396039604,0.050793650793650794,0.3333333333333333,1.0,8.0,21.0,3.0,12.0,33.0,1.0,5.0,0.25,0.4444444444444444,0.125,1.0,0.5,0.031055900621118012,1.0,,4.0,,,0.2222222222222222,6.0,,1.0,2.0,0.5,1.0,1.0,True,
202695,1610612759,Kawhi Leonard,Kawhi Leonard,202695,SAS,831.0,14,7,28,28,3,2,3,56,3,1.0,1.0,2.0,,4,7,1.0,15,20,1.0,8.0,,2.0,,,,,,1.0,1.0,1.0,1.0,,,2.0,,,,3,0.5714285714285714,0.6875,0.75,0.125,0.2857142857142857,0.3333333333333333,0.5,38.70967741935484,,0.058823529411764705,,,0.375,0.25,0.5,1.0,,1.0,0.5,0.48341875,0.8276,6.785714285714286,23.5,0.10714285714285714,2.0,,,,1.0,2.0,1.0,1.0,,,,,1.0,4.0,,,,,,,,,,,3.0,,,,,,,,,,,,1.0,,,,,2.0,,2.0,,,,,,,,,2.0,,,,4.0,,2.0,,1.0,,,,,1.0,1.0,1.0,,,,,,,1.0,1.0,,1.0,,,,,,,,,,1.0,,,,0.16666666666666666,,,,,,,,,0.3333333333333333,,,1.0,0.6666666666666666,1.0,,,0.25,0.5,0.5,,0.125,1.0,1.0,1.0,,,,,,,,,,,,,0.2,0.2222222222222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
2225,1610612759,Tony Parker,Tony Parker,2225,SAS,562.0,9,3,18,17,1,8,3,35,1,,,,,1,3,1.0,2,15,,2.0,,,,,,,,,,,,,,,,,,1,0.3333333333333333,0.25,0.25,0.25,,,,19.047619047619047,,,,,0.25,,,,,,0.5,0.5604250000000001,,11.933333333333332,23.6,0.05555555555555555,1.0,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,0.5,,,,0.25,,,,,,,,,,,,,,,0.8433,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,1.0,,,,,,,,True,
1626199,1610612759,Darrun Hilliard,Darrun Hilliard,1626199,SAS,3525.0,59,5,119,119,64,31,11,238,1,1.0,,2.0,4.0,4,7,5.0,14,129,4.0,6.0,4.0,,4.0,10.0,3.0,24.0,4.0,5.0,5.0,1.0,1.0,2.0,1.0,3.0,1.0,4.0,4.0,64,0.5714285714285714,0.3333333333333333,0.4666666666666667,0.4166666666666667,,,,13.740458015267174,0.13793103448275862,0.08928571428571429,0.14285714285714285,0.2727272727272727,0.08333333333333333,0.16666666666666666,,,0.3333333333333333,0.16666666666666666,0.5,0.44864583333333335,0.429025,13.314285714285715,24.92,0.5378151260504201,1.0,,,1.0,3.0,4.0,,1.0,,,,2.0,,6.0,,,,,3.0,,2.0,4.0,10.0,2.0,,,,,6.0,1.0,4.0,2.0,,,,,1.0,,,,,1.0,,,,1.0,,,,,,,5.0,,1.0,,7.0,1.0,3.0,1.0,,,,,,,,,,10.0,,1.0,0.25,0.25,,,,,,0.75,,0.5,,0.625,,,,0.3333333333333333,,,,0.037037037037037035,,,,,,,,,0.04,,,,1.0,1.0,,,0.3333333333333333,0.75,0.75,0.3333333333333333,0.08333333333333333,,,,,,,,,,1.0,,,0.3333333333333333,,0.51375,0.21428571428571427,0.3333333333333333,,0.7142857142857143,,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,False,
1627854,1610612759,Bryn Forbes,Bryn Forbes,1627854,SAS,53859.0,898,2,1783,1763,481,462,191,3546,25,6.0,21.0,47.0,100.0,61,134,128.0,333,1971,34.0,36.0,100.0,8.0,22.0,48.0,14.0,118.0,39.0,61.0,69.0,16.0,9.0,7.0,3.0,16.0,2.0,27.0,63.0,479,0.4552238805970149,0.5591603053435115,0.5868794326241135,0.48854961832061067,0.05970149253731343,0.08,0.06382978723404255,14.92462311557789,0.08158995815899582,0.07573812580231065,0.05228758169934641,0.10897435897435898,0.09541984732824428,0.17938931297709923,0.44680851063829785,0.4772727272727273,0.3816793893129771,0.08695652173913043,0.583969465648855,0.488858969465649,0.47451811594202914,11.779850746268663,25.039843749999996,0.26977005047672464,16.0,,1.0,5.0,24.0,62.0,16.0,28.0,5.0,11.0,41.0,24.0,57.0,40.0,5.0,11.0,1.0,20.0,16.0,13.0,35.0,23.0,94.0,86.0,168.0,,41.0,1.0,26.0,8.0,15.0,7.0,4.0,2.0,5.0,1.0,20.0,2.0,8.0,2.0,7.0,9.0,,5.0,,4.0,,,,,7.0,4.0,41.0,1.0,7.0,,53.0,5.0,17.0,4.0,2.0,,,1.0,,1.0,2.0,2.0,,94.0,4.0,2.0,0.7049180327868853,0.7049180327868853,0.9824561403508771,0.4453125,0.37142857142857144,0.4453125,0.45454545454545453,0.47058823529411764,0.475,0.5144927536231884,0.47619047619047616,0.5822784810126582,0.0078125,0.04838709677419355,0.01,0.5625,0.03389830508474576,0.02127659574468085,0.00945179584120983,0.0664451827242525,0.006944444444444444,0.008567931456548347,,0.004901960784313725,0.020833333333333332,0.008695652173913044,,0.08284023668639054,0.0759493670886076,0.03125,0.015151515151515152,1.0,0.64,0.6956521739130435,0.75,0.7142857142857143,0.2366412213740458,0.3870967741935484,0.4067796610169492,0.6666666666666666,0.10687022900763359,0.5714285714285714,0.5714285714285714,1.0,0.41,0.41414141414141414,0.975609756097561,0.05,,,0.8333333333333334,0.15942028985507245,0.45454545454545453,0.34782608695652173,0.41,0.4494961538461539,0.08273381294964029,0.11643835616438356,0.06006006006006006,0.2822822822822823,2.0,7.0,8.0,3.0,9.0,3.0,,6.0,0.3333333333333333,0.35,0.2857142857142857,1.0,0.3333333333333333,0.045454545454545456,,,2.0,,,0.1,2.0,,,1.0,0.5,1.0,2.0,False,
1627856,1610612759,Matt Costello,Matt Costello,1627856,SAS,1164.0,19,7,38,39,14,6,2,77,2,,,,,1,2,,2,37,,,,,2.0,2.0,2.0,6.0,,4.0,4.0,2.0,1.0,,,,,4.0,5.0,14,0.5,0.5,0.5,,,,,4.878048780487805,,0.21428571428571427,,,1.0,,,,,,1.0,0.44605,,2.35,,0.3684210526315789,1.0,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,3.0,1.0,,,1.0,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,1.0,,,0.3,,,,,,,,,0.42857142857142855,,,,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,
202722,1610612759,Davis Bertans,Davis Bertans,202722,SAS,36051.0,601,-21,1190,1174,301,279,121,2364,27,5.0,7.0,15.0,123.0,34,64,144.0,234,1308,14.0,16.0,123.0,3.0,15.0,37.0,6.0,89.0,50.0,80.0,92.0,15.0,12.0,8.0,2.0,21.0,1.0,32.0,59.0,299,0.53125,0.53125,0.5467289719626168,0.6923076923076923,0.046875,0.07407407407407407,,17.682468021068473,0.1597444089456869,0.1417624521072797,0.17307692307692307,0.13333333333333333,0.12980769230769232,0.07211538461538461,0.4666666666666667,0.4666666666666667,0.5913461538461539,0.10638297872340426,0.8221153846153846,0.5093127403846155,0.5023117021276596,9.0859375,25.51875,0.2529411764705882,20.0,3.0,4.0,5.0,7.0,22.0,9.0,21.0,1.0,3.0,42.0,30.0,51.0,13.0,4.0,7.0,,11.0,8.0,12.0,33.0,5.0,57.0,52.0,153.0,6.0,42.0,,22.0,9.0,13.0,4.0,5.0,1.0,10.0,1.0,24.0,6.0,12.0,1.0,3.0,13.0,1.0,10.0,4.0,3.0,1.0,,2.0,,5.0,,29.0,5.0,2.0,,14.0,,3.0,3.0,13.0,1.0,1.0,8.0,,5.0,14.0,8.0,,57.0,6.0,3.0,0.7647058823529411,0.8387096774193549,1.0,0.3541666666666667,0.36363636363636365,0.3541666666666667,0.5714285714285714,0.5714285714285714,0.3235294117647059,0.5531914893617021,0.3235294117647059,0.57,,0.045454545454545456,,0.6190476190476191,0.15384615384615385,0.037037037037037035,0.030120481927710843,0.11483253588516747,0.0045871559633027525,0.02,0.010638297872340425,0.04878048780487805,0.02608695652173913,0.005649717514124294,,0.16806722689075632,0.12727272727272726,0.06818181818181818,0.00847457627118644,0.5714285714285714,0.7407407407407407,0.8,0.75,0.8571428571428571,0.10576923076923077,0.3181818181818182,0.3333333333333333,0.7142857142857143,0.10096153846153846,0.42857142857142855,0.42857142857142855,1.0,0.34146341463414637,0.34146341463414637,1.0,0.23529411764705882,0.75,,1.0,0.06382978723404255,0.3333333333333333,0.6382978723404256,0.34146341463414637,0.5566541666666667,0.023696682464454975,0.04477611940298507,0.04700854700854701,0.24358974358974358,1.0,9.0,11.0,1.0,10.0,,,2.0,0.1,0.5294117647058824,0.1111111111111111,1.0,0.36666666666666664,0.013888888888888888,1.0,2.0,1.0,,,0.058823529411764705,,,,,,,2.0,False,
203464,1610612759,Brandon Paul,Brandon Paul,203464,SAS,16457.0,274,15,560,568,193,157,55,1128,20,7.0,1.0,5.0,21.0,15,30,30.0,59,575,11.0,10.0,20.0,1.0,7.0,15.0,3.0,37.0,18.0,36.0,41.0,9.0,6.0,3.0,,14.0,3.0,14.0,34.0,193,0.5,0.425,0.4154929577464789,0.5,0.03333333333333333,0.05,,13.731825525040387,0.12413793103448276,0.12598425196850394,0.1,0.1702127659574468,0.3333333333333333,0.08333333333333333,0.2,0.2,0.35,0.4117647058823529,0.8333333333333334,0.5467931034482758,0.578946875,5.323333333333334,27.413333333333338,0.34464285714285714,13.0,3.0,4.0,7.0,1.0,5.0,2.0,9.0,,3.0,5.0,3.0,7.0,8.0,3.0,5.0,2.0,11.0,8.0,,6.0,1.0,17.0,20.0,18.0,4.0,5.0,,8.0,4.0,4.0,2.0,2.0,2.0,3.0,,14.0,4.0,5.0,1.0,3.0,11.0,,8.0,2.0,3.0,1.0,,3.0,,1.0,,34.0,3.0,3.0,,24.0,1.0,9.0,3.0,3.0,,,2.0,,1.0,3.0,3.0,,17.0,5.0,3.0,0.6666666666666666,0.7692307692307693,0.8571428571428571,0.23333333333333334,,0.2413793103448276,0.6,0.7272727272727273,0.6428571428571429,0.47058823529411764,0.6875,0.40476190476190477,,,,0.7857142857142857,0.2,,0.02112676056338028,0.12844036697247707,0.0196078431372549,0.020491803278688523,,0.03571428571428571,0.018867924528301886,0.025,,0.10416666666666667,0.12790697674418605,0.13043478260869565,0.03125,1.0,0.65,0.6842105263157895,0.6153846153846154,1.0,0.08333333333333333,0.2,0.2,1.0,0.15,0.2222222222222222,0.2222222222222222,0.5,0.23809523809523808,0.23809523809523808,1.0,0.5714285714285714,0.75,0.3333333333333333,1.0,0.17647058823529413,,0.17647058823529413,0.25,0.5187999999999999,0.14705882352941177,0.23684210526315788,0.1864406779661017,0.288135593220339,1.0,2.0,,1.0,2.0,3.0,1.0,1.0,0.5,0.2857142857142857,0.5,1.0,,0.03333333333333333,6.0,,,,,,,,,,,,1.0,False,
