EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Loose Ball Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,PenaltyAtRimFGA,Arc3FGM,PtsPutbacks,NonHeaveArc3FGM,Fg2aBlocked,OffThreePtRebounds,OffTwoPtRebounds,OffRebounds,SelfOReb,Steals,BadPassSteals,DeadBallTurnovers,Travels,Blocked2s,BlockedAtRim,Blocks,OffensiveGoaltends,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimPctAssisted,ShortMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,NonHeaveArc3Accuracy,LongMidRangeAssists,BlockingFouls,Offensive Fouls,BlockedShortMidRange,RecoveredBlocks,3SecondViolations,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,BlocksRecoveredPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,PtsUnassisted3s,LostBallSteals,BadPassOutOfBoundsTurnovers,Charge Fouls,SecondChanceFg3Pct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,HeaveAttempts,LostBallOutOfBoundsTurnovers,Charge Fouls Drawn,ThreePtShootingFoulsDrawn,LongMidRangePctBlocked,ThreePtShootingFoulsDrawnPct,Technical Free Throw Trips,PenaltyArc3FGM,PenaltyArc3Accuracy,Offensive Fouls Drawn,DefensiveGoaltends,Blocked3s,BlockedCorner3,SecondChanceArc3FGM,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,on,StepOutOfBoundsTurnovers,BlockedArc3,Defensive 3 Seconds Violations,Arc3PctBlocked,3pt And 1 Free Throw Trips,BlockedLongMidRange,FTOffRebounds,OffFTReboundPct,Clear Path Fouls
1626170,1610612741,Jerian Grant,Jerian Grant,1626170,CHI,3760.0,63,-53.0,126,126,51.0,61.0,13.0,252,3.0,3.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,5.0,1.0,3.0,5.0,9.0,1.0,6.0,6.0,19.0,163,1.0,2.0,1.0,1.0,3.0,1.0,3.0,1.0,4.0,2.0,7.0,2.0,8.0,3.0,5.0,5.0,6.0,11.0,4.0,2.0,3.0,2.0,28.0,1.0,3.0,1.0,5.0,5.0,5.0,4.0,1.0,5.0,1.0,3.0,2.0,4.0,1.0,7.0,1.0,1.0,9.0,3.0,5.0,1.0,7.0,51.0,1.0,1.0,0.2,0.2,1.0,0.16666666666666666,0.25,0.16666666666666666,0.5555555555555556,0.5,0.3333333333333333,0.43333333333333335,0.3333333333333333,0.35714285714285715,0.5277777777777778,0.5,0.4375,0.4,16.42857142857143,1.0,0.3333333333333333,0.13043478260869565,0.043478260869565216,0.08695652173913043,0.2,0.14285714285714285,0.05555555555555555,0.2,1.0,1.0,0.2,0.3333333333333333,0.3333333333333333,0.2,0.3333333333333333,0.3333333333333333,1.0,0.06666666666666667,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.14285714285714285,1.0,0.42857142857142855,0.6,0.48761,0.5174333333333333,0.4800285714285714,0.29411764705882354,0.45454545454545453,0.15789473684210525,0.3684210526315789,8.11111111111111,25.2,0.40476190476190477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
1626171,1610612741,Bobby Portis,Bobby Portis,1626171,CHI,4065.0,68,-26.0,135,134,39.0,27.0,16.0,269,5.0,11.0,3.0,5.0,4.0,8.0,1.0,2.0,1.0,3.0,,1.0,8.0,,2.0,10.0,21.0,3.0,11.0,10.0,39.0,159,4.0,6.0,,1.0,9.0,2.0,4.0,,3.0,8.0,12.0,12.0,8.0,9.0,8.0,3.0,1.0,4.0,1.0,,3.0,,9.0,3.0,8.0,,11.0,18.0,1.0,1.0,,5.0,1.0,,2.0,3.0,,9.0,2.0,,11.0,3.0,4.0,3.0,12.0,39.0,,3.0,0.6,0.8571428571428571,1.0,0.2727272727272727,,0.2727272727272727,0.47619047619047616,0.6666666666666666,0.5,0.453125,0.6666666666666666,0.2857142857142857,0.5416666666666666,0.75,0.5454545454545454,0.34375,26.973684210526315,0.2,,0.3076923076923077,0.1111111111111111,0.20754716981132076,0.5,0.16666666666666666,0.08333333333333333,0.34375,0.45454545454545453,0.5555555555555556,0.25,0.5,0.5714285714285714,0.0625,0.5,0.5,1.0,0.09375,0.3333333333333333,0.3333333333333333,1.0,0.25,0.8333333333333334,0.6,,0.14285714285714285,,0.2857142857142857,0.6875,0.5536796874999999,0.7275750000000001,0.5466285714285714,0.12121212121212122,0.18181818181818182,0.23076923076923078,0.3076923076923077,5.776190476190476,25.063636363636363,0.28888888888888886,1.0,2.0,2.0,6.0,2.0,3.0,3.0,4.0,7.0,2.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,0.14285714285714285,0.18181818181818182,0.125,0.09090909090909091,0.12,0.10144927536231885,0.23529411764705882,0.09523809523809523,0.25,0.3333333333333333,0.3333333333333333,0.125,0.4,0.75,0.25,0.25,1.0,0.2857142857142857,0.5,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
1626245,1610612741,Cristiano Felicio,Cristiano Felicio,1626245,CHI,7820.0,130,-76.0,264,267,78.0,69.0,25.0,531,16.0,23.0,2.0,5.0,2.0,8.0,1.0,2.0,,,,,,,,19.0,33.0,,,7.0,45.0,306,2.0,5.0,,,4.0,5.0,9.0,,,4.0,14.0,30.0,8.0,,,7.0,1.0,8.0,1.0,,4.0,1.0,17.0,7.0,14.0,3.0,24.0,33.0,4.0,3.0,1.0,8.0,,1.0,6.0,15.0,2.0,13.0,1.0,,14.0,2.0,8.0,,14.0,78.0,1.0,,0.7894736842105263,0.8333333333333334,,,,,0.5757575757575758,0.4,0.5555555555555556,0.5757575757575758,0.4,0.5555555555555556,0.5769230769230769,0.4,0.5833333333333334,,16.040955631399317,0.5,0.5,0.25925925925925924,0.11290322580645161,0.1810344827586207,0.15,0.2,0.12,0.696969696969697,0.6956521739130435,0.8,0.24242424242424243,0.25,0.2857142857142857,0.06060606060606061,0.5,0.5,,,,,,,1.0,0.4,,,,,0.696969696969697,0.5310454545454545,0.59635,0.5589777777777778,0.20512820512820512,0.20512820512820512,0.08888888888888889,0.3111111111111111,4.393939393939394,,0.29545454545454547,5.0,8.0,,2.0,,4.0,1.0,8.0,9.0,1.0,2.0,2.0,4.0,,3.0,2.0,3.0,,0.12121212121212122,0.13043478260869565,0.125,0.0963855421686747,0.0196078431372549,0.06716417910447761,0.11538461538461539,0.023255813953488372,,0.5,0.08333333333333333,0.1,0.9375,,,,,0.8888888888888888,0.625,,2.0,1.0,3.0,1.0,3.0,1.0,0.13793103448275862,0.03571428571428571,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
1627739,1610612741,Kris Dunn,Kris Dunn,1627739,CHI,4978.0,83,-22.0,164,163,25.0,29.0,21.0,327,6.0,12.0,1.0,2.0,3.0,10.0,5.0,15.0,1.0,3.0,1.0,1.0,5.0,1.0,1.0,14.0,37.0,2.0,8.0,,34.0,170,1.0,3.0,3.0,,5.0,3.0,6.0,1.0,2.0,,9.0,2.0,26.0,3.0,5.0,8.0,6.0,14.0,5.0,1.0,5.0,2.0,34.0,4.0,8.0,,12.0,14.0,7.0,5.0,2.0,9.0,,,6.0,14.0,,3.0,,1.0,,,,,9.0,25.0,1.0,,0.07142857142857142,0.07142857142857142,0.5,0.25,0.5,0.25,0.3783783783783784,0.3333333333333333,0.5,0.37777777777777777,0.4166666666666667,0.5625,0.37777777777777777,0.4166666666666667,0.5625,0.17777777777777778,28.87700534759358,0.7777777777777778,,0.2,0.11428571428571428,0.16,,0.3333333333333333,0.06666666666666667,0.26666666666666666,0.5,0.5454545454545454,0.2222222222222222,0.3,0.375,0.3333333333333333,0.3333333333333333,0.3333333333333333,,0.06666666666666667,0.3333333333333333,0.3333333333333333,1.0,0.1111111111111111,0.3333333333333333,0.5,0.16666666666666666,0.125,1.0,0.125,0.4444444444444444,0.4759822222222223,0.6049249999999999,0.44708125,,,0.14705882352941177,0.2647058823529412,10.662162162162161,25.2875,0.1524390243902439,1.0,1.0,1.0,,1.0,3.0,1.0,1.0,2.0,1.0,5.0,2.0,2.0,,2.0,2.0,2.0,,0.08108108108108109,0.08333333333333333,0.2,0.016666666666666666,0.034482758620689655,0.02247191011235955,0.05263157894736842,0.043478260869565216,,0.14285714285714285,0.4,0.038461538461538464,0.16666666666666666,,0.2,0.2,,0.125,1.0,0.2,1.0,,,,2.0,,,,1.0,,1.0,2.0,1.0,3.0,3.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.5,1.0,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
202347,1610612741,Quincy Pondexter,Quincy Pondexter,202347,CHI,11740.0,196,-90.0,396,398,122.0,133.0,39.0,794,9.0,18.0,,1.0,2.0,4.0,,5.0,1.0,6.0,,,16.0,1.0,6.0,11.0,27.0,3.0,22.0,14.0,45.0,445,,1.0,1.0,6.0,6.0,7.0,15.0,,6.0,4.0,18.0,14.0,8.0,9.0,15.0,4.0,5.0,9.0,2.0,3.0,3.0,,23.0,11.0,6.0,2.0,19.0,27.0,7.0,7.0,,11.0,1.0,7.0,11.0,24.0,,9.0,,,17.0,,7.0,,18.0,122.0,6.0,,0.6363636363636364,0.6363636363636364,1.0,0.13636363636363635,,0.14285714285714285,0.4074074074074074,,0.4666666666666667,0.3163265306122449,,0.3333333333333333,0.39473684210526316,0.6,0.391304347826087,0.4489795918367347,15.419501133786847,0.6363636363636364,0.15384615384615385,0.07407407407407407,0.13095238095238096,0.10303030303030303,0.12,0.03225806451612903,0.16176470588235295,0.3673469387755102,0.5,0.6,0.08163265306122448,0.5,0.5,0.10204081632653061,,,,0.12244897959183673,0.16666666666666666,0.16666666666666666,1.0,0.32653061224489793,0.5,,0.5,,,0.2857142857142857,0.8163265306122449,0.5289520833333335,0.55555,0.4935575,0.14035087719298245,0.20588235294117646,0.13333333333333333,0.4,5.6259259259259276,25.959090909090904,0.30808080808080807,5.0,9.0,2.0,,2.0,4.0,6.0,2.0,8.0,,8.0,4.0,4.0,1.0,2.0,1.0,2.0,,0.14814814814814814,0.16666666666666666,,0.015748031496062992,0.0759493670886076,0.038834951456310676,0.025,0.09230769230769231,,0.08,,,0.7777777777777778,,0.125,0.125,1.0,0.42857142857142855,0.5555555555555556,0.13333333333333333,1.0,,,1.0,2.0,,0.024390243902439025,,1.0,,,,,,4.0,2.0,,,,,,1.0,1.0,1.0,1.0,0.2,0.043478260869565216,,,,,,,,,,,,,,True,,,,,,,,,
1627756,1610612741,Denzel Valentine,Denzel Valentine,1627756,CHI,6042.0,101,-58.0,200,203,51.0,62.0,24.0,403,2.0,4.0,,,1.0,8.0,3.0,9.0,2.0,4.0,1.0,2.0,14.0,2.0,1.0,6.0,21.0,7.0,18.0,1.0,34.0,221,,2.0,2.0,,,2.0,7.0,1.0,3.0,,7.0,2.0,10.0,21.0,14.0,6.0,4.0,10.0,3.0,1.0,6.0,,24.0,5.0,7.0,1.0,13.0,17.0,4.0,3.0,1.0,5.0,1.0,1.0,5.0,6.0,,,,,1.0,,,,7.0,51.0,1.0,,0.16666666666666666,0.16666666666666666,1.0,0.3888888888888889,0.3333333333333333,0.3888888888888889,0.2857142857142857,,0.2857142857142857,0.4230769230769231,,0.35,0.4230769230769231,,0.35,0.46153846153846156,19.469026548672566,0.8,0.1111111111111111,0.1794871794871795,0.10416666666666667,0.13793103448275862,0.23076923076923078,0.18181818181818182,0.10526315789473684,0.10256410256410256,0.5,0.5,0.20512820512820512,0.125,0.14285714285714285,0.23076923076923078,0.3333333333333333,0.3333333333333333,,0.10256410256410256,0.5,0.5,1.0,0.358974358974359,,,0.5,0.2,0.5,0.1,0.5641025641025641,0.4804948717948719,0.4830833333333333,0.44200999999999996,,,,0.20588235294117646,11.642857142857142,25.644444444444442,0.255,,,5.0,,5.0,1.0,2.0,2.0,4.0,1.0,6.0,4.0,1.0,1.0,,,,,0.047619047619047616,,0.125,0.030303030303030304,0.0425531914893617,0.035398230088495575,,0.02702702702702703,0.1,0.13333333333333333,0.1,0.04,,1.0,0.35714285714285715,0.35714285714285715,1.0,,,0.35714285714285715,,,,,,,0.08,,,,,,,,2.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,True,,,,,,,,,
1628469,1610612741,Antonio Blakeney,Antonio Blakeney,1628469,CHI,1970.0,33,-2.0,65,64,5.0,9.0,4.0,129,,,,,2.0,2.0,2.0,7.0,,,,,4.0,,1.0,4.0,9.0,1.0,4.0,5.0,16.0,70,,,,,,1.0,1.0,1.0,1.0,,5.0,4.0,4.0,,4.0,1.0,,1.0,,,1.0,,2.0,1.0,1.0,,2.0,3.0,2.0,1.0,1.0,2.0,,,,,,3.0,,,5.0,,1.0,,5.0,5.0,,,0.5,0.5,,0.25,1.0,0.25,0.4444444444444444,,1.0,0.4230769230769231,,1.25,0.5333333333333333,,1.25,0.3076923076923077,24.28571428571429,1.0,,0.058823529411764705,0.07142857142857142,0.06451612903225806,,0.16666666666666666,0.07692307692307693,,,,0.15384615384615385,1.0,1.0,0.5384615384615384,0.2857142857142857,0.3333333333333333,0.5,,,,,0.3076923076923077,,,,,,0.5,0.3076923076923077,0.44852692307692305,,0.415375,0.13333333333333333,0.1,,0.3125,15.5,24.425,0.07692307692307693,,,1.0,,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,0.1111111111111111,,,0.047619047619047616,,0.03333333333333333,,,,,,0.14285714285714285,,0.5,0.25,0.25,,,,0.25,,,,,,,,0.1,,,,,,3.0,,,,,,,,,,,1.0,0.14285714285714285,0.2,,1.0,1.0,,,,,,,,,,,True,,,,,,,,,
1627835,1610612741,Paul Zipser,Paul Zipser,1627835,CHI,3826.0,64,-45.0,126,129,42.0,49.0,10.0,255,5.0,6.0,,,,2.0,2.0,5.0,2.0,2.0,,,8.0,1.0,2.0,7.0,13.0,6.0,10.0,1.0,33.0,149,,,1.0,,,2.0,3.0,1.0,2.0,1.0,8.0,8.0,6.0,18.0,8.0,1.0,2.0,3.0,,2.0,1.0,,8.0,6.0,3.0,,9.0,10.0,3.0,3.0,,3.0,1.0,1.0,4.0,5.0,,2.0,,,2.0,,1.0,,8.0,42.0,1.0,,0.5714285714285714,0.5714285714285714,1.0,0.6,0.5,0.6,0.5384615384615384,,0.6666666666666666,0.6956521739130435,,0.7,0.6875,,0.6666666666666666,0.43478260869565216,19.852941176470587,1.0,,0.13636363636363635,0.17142857142857143,0.15789473684210525,0.2,0.125,0.17857142857142858,0.2608695652173913,0.8333333333333334,0.8333333333333334,0.08695652173913043,,,0.21739130434782608,0.4,0.5,0.5,0.08695652173913043,1.0,1.0,1.0,0.34782608695652173,,,1.0,,,0.4,0.6956521739130435,0.5191152173913043,0.48885,0.57979,0.041666666666666664,0.07142857142857142,,0.24242424242424243,9.107692307692307,25.68,0.3333333333333333,2.0,2.0,4.0,,4.0,1.0,,1.0,1.0,,1.0,1.0,,,1.0,,1.0,,0.07692307692307693,,,0.02564102564102564,,0.016666666666666666,,,,,0.14285714285714285,,0.6,,0.5,0.5,1.0,0.4,1.0,0.5,,,,1.0,1.0,,,0.058823529411764705,1.0,,,,,,,,,,,,,,,,,0.2,,,1.0,0.5,1.0,1.0,,,,,,,,,True,,,,,,,,,
201577,1610612741,Robin Lopez,Robin Lopez,201577,CHI,2501.0,42,-4.0,85,86,31.0,50.0,7.0,171,1.0,3.0,1.0,2.0,2.0,5.0,,2.0,,,,,3.0,,2.0,3.0,10.0,,3.0,5.0,11.0,82,1.0,2.0,,,2.0,2.0,4.0,,2.0,2.0,6.0,4.0,2.0,,3.0,3.0,2.0,5.0,1.0,1.0,2.0,1.0,12.0,1.0,,,1.0,3.0,,,,,,,6.0,6.0,,5.0,,,6.0,,2.0,1.0,6.0,31.0,,1.0,0.6666666666666666,1.0,,,,,0.3,0.5,0.5,0.23076923076923078,0.5,0.3333333333333333,0.34375,0.5,0.42857142857142855,0.23076923076923078,17.204301075268816,,,,0.07142857142857142,0.029411764705882353,,,0.09090909090909091,0.23076923076923078,0.3333333333333333,0.3333333333333333,0.38461538461538464,0.4,0.4,0.15384615384615385,,,,,,,,0.23076923076923078,1.0,0.5,,,,0.3333333333333333,0.46153846153846156,0.47076538461538464,0.698,0.48804999999999993,0.13333333333333333,0.16666666666666666,0.18181818181818182,0.5454545454545454,8.18,25.2,0.36470588235294116,,1.0,,2.0,,,1.0,1.0,2.0,,,,,,,,,,,,,0.041666666666666664,0.047619047619047616,0.044444444444444446,,0.0625,,,,,,1.0,,,,0.16666666666666666,,,,,,,,,0.14285714285714285,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,True,,,,,,,,,
1627770,1610612741,Kay Felder,Kay Felder,1627770,CHI,3845.0,64,-23.0,136,139,53.0,56.0,10.0,275,1.0,6.0,,,2.0,4.0,2.0,11.0,1.0,1.0,,,13.0,,5.0,5.0,21.0,2.0,14.0,2.0,18.0,144,,,,,,1.0,6.0,,5.0,2.0,4.0,2.0,8.0,3.0,13.0,7.0,2.0,9.0,1.0,1.0,3.0,3.0,20.0,4.0,4.0,,8.0,8.0,4.0,4.0,,6.0,1.0,2.0,4.0,8.0,,4.0,,,2.0,,,1.0,4.0,53.0,,1.0,0.2,0.2,0.5,0.14285714285714285,,0.14285714285714285,0.23809523809523808,,0.16666666666666666,0.22857142857142856,,0.09090909090909091,0.25,,0.16666666666666666,0.4,27.81456953642384,0.6666666666666666,,0.18181818181818182,0.12903225806451613,0.1509433962264151,0.4,,0.11538461538461539,0.17142857142857143,0.16666666666666666,0.2,0.11428571428571428,0.5,0.6666666666666666,0.3142857142857143,0.18181818181818182,0.2,,0.02857142857142857,1.0,1.0,1.0,0.37142857142857144,,,,,,0.45454545454545453,0.5714285714285714,0.4665099999999999,,0.46620000000000006,,,,0.2222222222222222,11.77142857142857,25.864285714285717,0.3897058823529412,1.0,2.0,1.0,,1.0,3.0,,,,,3.0,3.0,2.0,1.0,,,1.0,,0.14285714285714285,0.16666666666666666,0.25,,,,,,,0.4,0.2,,,0.5,0.07692307692307693,0.07692307692307693,,0.18181818181818182,0.5,0.07692307692307693,1.0,,,,1.0,,,,1.0,,,,,3.0,,1.0,,,,,,,,2.0,,0.09090909090909091,,,,,,,1.0,1.0,,,,,,,True,,,,,,,,,
