EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,Points,OpponentPoints,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefLongMidRangeReboundPct,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,PenaltyAtRimFGA,FG2M,FG2A,FtPoints,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2A,PenaltyFtPoints,PtsAssisted2s,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,FTDefRebounds,LiveBallTurnovers,LostBallTurnovers,Travels,SecondChanceTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,PenaltyAtRimFrequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceFG2M,SecondChanceFG2A,PenaltyFG2M,PtsUnassisted2s,PtsPutbacks,BlockedLongMidRange,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceShotQualityAvg,Steals,BadPassSteals,ShortMidRangeFGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,SecondChanceFG3A,Arc3Assists,BadPassTurnovers,Charge Fouls,2pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,ShortMidRangeFrequency,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,LongMidRangeFGA,LongMidRangeFrequency,LongMidRangeFGM,SecondChanceArc3FGA,AtRimAssists,SelfOReb,LostBallSteals,DefShortMidRangeReboundPct,SelfORebPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,SecondChanceArc3Frequency,BlockingFoulsDrawn,LongMidRangePctAssisted,PtsUnassisted3s,Fg3aBlocked,ShortMidRangeAssists,Defensive 3 Seconds Violations,FG3APctBlocked,Corner3PctBlocked,ShortMidRangeFGM,Technical Free Throw Trips,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,OffArc3ReboundPct,LostBallOutOfBoundsTurnovers,on,BlockedShortMidRange,ShortMidRangePctBlocked,OffLongMidRangeReboundPct,SecondChanceArc3FGM,HeaveAttempts,FTOffRebounds,BlockingFouls,Offensive Fouls,Charge Fouls Drawn,Offensive Fouls Drawn,3pt And 1 Free Throw Trips,Blocked3s,BlockedArc3,DefensiveGoaltends,3SecondViolations,LongMidRangePctBlocked,OffFTReboundPct,SecondChanceAtRimPctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,StepOutOfBoundsTurnovers,Clear Path Fouls,BlockedCorner3,Arc3PctBlocked,OffensiveGoaltends
203521,1610612749,Matthew Dellavedova,Matthew Dellavedova,203521,MIL,563.0,9,-3.0,20,20,3.0,,2.0,40,,1.0,,,,1.0,,18,,,,,1.0,,,1.0,1.0,,1.0,1.0,1.0,3.0,,,3.0,,,,,,,,,0.5,22.727272727272727,0.14285714285714285,,0.1111111111111111,,,,0.5,,,,,,1.0,,0.4381,,,25.1,0.15,,1.0,,,1.0,,,,,,,,3.0,,3.0,,,6.0,,,,2.0,,,,1.0,3.0,,3.0,,,,,,,,,,,,,,,,,0.6666666666666666,,,,,,0.25,,,,0.5,,,,,,,,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,2.0,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
202339,1610612749,Eric Bledsoe,Eric Bledsoe,202339,MIL,1193.0,20,10.0,41,45,12.0,10.0,4.0,86,2.0,2.0,1.0,1.0,2.0,3.0,15.0,36,1.0,1.0,3.0,,2.0,2.0,,1.0,1.0,,1.0,1.0,2.0,2.0,,3.0,12.0,,0.6666666666666666,1.0,0.6666666666666666,0.6,0.3,0.6818181818181818,0.3,0.3,29.545454545454547,0.05555555555555555,,0.04,,,,0.2,1.0,1.0,,0.2,1.0,0.5,1.0,0.508795,0.44467,0.2,24.633333333333336,0.2926829268292683,2.0,2.0,,3.0,7.0,3.0,,,4.0,,2.0,,3.0,1.0,4.0,1.0,1.0,9.0,,,,,,1.0,,1.0,1.0,,4.0,,3.0,2.0,,,,,,,,0.3333333333333333,0.3333333333333333,0.42857142857142855,,,,,,,,,,,,,,0.2,1.0,1.0,0.5,,0.18181818181818182,0.25,,9.985714285714286,,,,,1.0,,,,,,4.0,,,,,,0.1,,,,,,,,,,2.0,1.0,3.0,,,,,,,,1.0,,,0.3,,,,,2.0,0.2,1.0,,1.0,,1.0,0.14285714285714285,,0.5,0.5,,,,6.0,1.0,1.0,1.0,0.3333333333333333,1.0,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
203114,1610612749,Khris Middleton,Khris Middleton,203114,MIL,1549.0,26,9.0,53,58,23.0,19.0,5.0,111,,2.0,,1.0,,2.0,14.0,53,,1.0,9.0,,2.0,,,3.0,4.0,,4.0,,,,,9.0,23.0,,,,,0.4166666666666667,0.5,0.5416666666666666,0.5625,0.16666666666666666,21.05263157894737,0.17647058823529413,,0.16,,,,0.16666666666666666,,,,0.125,,0.5,,0.5060791666666666,0.5470124999999999,0.6428571428571429,26.549999999999997,0.4339622641509434,3.0,4.0,3.0,5.0,10.0,4.0,2.0,2.0,7.0,1.0,2.0,,,,,,,,,1.0,,,,,,,1.0,,2.0,,4.0,2.0,,,,,,,,0.2,0.2,0.5,,,,,,0.125,,,,,0.16666666666666666,,,0.3333333333333333,0.75,0.75,0.3333333333333333,0.375,0.16666666666666666,0.2,0.14285714285714285,6.540000000000001,,,3.0,,,,,,,4.0,8.0,,,,0.5714285714285714,,,,,,,,1.0,,,,2.0,2.0,5.0,,,,,,,,2.0,,,0.4166666666666667,,,,,1.0,0.08333333333333333,,,,,,0.375,,,,,,,,,,,,,2.0,1.0,0.4,0.4,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
203503,1610612749,Tony Snell,Tony Snell,203503,MIL,757.0,13,-2.0,26,28,7.0,10.0,2.0,54,,,,,,,4.0,28,,,2.0,,,,,3.0,3.0,,3.0,,,,,2.0,7.0,,,,,1.0,1.0,1.0,1.0,,7.142857142857142,0.25,,0.17647058823529413,,,0.5,,,,,,,0.5,,0.5911,0.4283,0.5,,0.2692307692307692,1.0,1.0,,2.0,2.0,,,,1.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,0.2,,,,0.5,1.0,1.0,1.0,,,,,7.25,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,0.5,,,,,,,,,,,,0.2,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
203953,1610612749,Jabari Parker,Jabari Parker,203953,MIL,1161.0,19,3.0,42,42,6.0,13.0,4.0,84,,1.0,,,,2.0,8.0,37,,,2.0,,1.0,,,,,1.0,1.0,,,1.0,,2.0,6.0,,,,,0.4444444444444444,1.0,0.4444444444444444,1.0,0.2222222222222222,22.22222222222222,,,,0.05555555555555555,,,0.1111111111111111,,,,,,0.5555555555555556,,0.5098777777777778,0.5544,0.25,24.1,0.14285714285714285,2.0,3.0,1.0,4.0,7.0,,,2.0,1.0,,6.0,,1.0,,1.0,,,2.0,1.0,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,0.75,0.75,0.5714285714285714,1.0,,,1.0,,,0.14285714285714285,,,,,,,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.5,1.0,,,0.25,9.928571428571429,1.0,1.0,1.0,,1.0,,,1.0,1.0,1.0,2.0,,,1.0,1.0,1.0,0.1111111111111111,,,,1.0,1.0,1.0,,,,1.0,,1.0,,,,,,1.0,,,,,0.1111111111111111,,,,,3.0,0.3333333333333333,2.0,,1.0,,1.0,,,0.6666666666666666,0.6666666666666666,,,1.0,,,,,,,,,,,,0.25,,True,,,,,,,,,,,,,,,,,,,,,,,,,
201943,1610612749,Brandon Jennings,Brandon Jennings,201943,MIL,374.0,6,2.0,13,14,4.0,9.0,1.0,27,,,,,,,2.0,12,,,,,,,,,2.0,,2.0,,1.0,1.0,,,4.0,,,,,,,0.5,,,21.428571428571427,,,0.3333333333333333,,,,,,,,,,,,0.4148,0.4148,,,0.3076923076923077,,,,,1.0,2.0,,,1.0,,,,,,,,,,,2.0,,,,,,,,,1.0,,2.0,1.0,,,,,,,,,,,,,,,,0.6666666666666666,,,,,0.6666666666666666,,,,,,,,0.5,0.5,,18.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,
1626173,1610612749,Rashad Vaughn,Rashad Vaughn,1626173,MIL,9889.0,165,-7.0,323,322,91.0,110.0,33.0,645,6.0,23.0,2.0,8.0,12.0,33.0,56.0,359,3.0,10.0,14.0,36.0,23.0,6.0,1.0,6.0,14.0,1.0,15.0,1.0,2.0,3.0,3.0,14.0,91.0,1.0,0.36363636363636365,0.3,0.36363636363636365,0.5416666666666666,0.4583333333333333,0.5490196078431373,0.5,0.6875,15.083798882681563,0.06976744186046512,0.0125,0.09722222222222222,0.007407407407407408,,0.047619047619047616,0.4791666666666667,0.2608695652173913,0.2608695652173913,1.0,0.6666666666666666,0.25,0.8333333333333334,0.2608695652173913,0.5242083333333333,0.5269166666666666,0.25,25.569696969696963,0.28173374613003094,4.0,7.0,2.0,8.0,15.0,4.0,1.0,4.0,2.0,3.0,14.0,2.0,8.0,4.0,12.0,1.0,1.0,28.0,,8.0,,1.0,1.0,1.0,,6.0,12.0,2.0,5.0,1.0,6.0,3.0,,3.0,1.0,3.0,1.0,,,0.875,0.875,0.5333333333333333,0.6666666666666666,0.13333333333333333,0.14285714285714285,0.3333333333333333,,0.13793103448275862,,,,0.07692307692307693,0.16279069767441862,0.06666666666666667,0.3333333333333333,0.14583333333333334,0.5714285714285714,0.6666666666666666,1.0,0.16666666666666666,0.058823529411764705,0.16666666666666666,0.07142857142857142,6.680000000000001,,,1.0,6.0,10.0,1.0,2.0,,,1.0,2.0,,1.0,,0.5,0.75,0.20833333333333334,0.6,0.6,1.0,,,0.5,0.16666666666666666,0.5,0.61395,4.0,4.0,6.0,1.0,1.0,1.0,2.0,3.0,,,,,0.5,0.125,0.5,1.0,1.0,,2.0,0.041666666666666664,1.0,1.0,4.0,,,0.07692307692307693,,0.5,0.5,0.5,,1.0,,,3.0,,,,3.0,,0.5,0.6,0.6666666666666666,,,False,1.0,0.16666666666666666,0.045454545454545456,,,,,,,,,,,,,,,,,,,,,,
1627748,1610612749,Thon Maker,Thon Maker,1627748,MIL,74211.0,1237,-159.0,2426,2440,683.0,792.0,210.0,4866,15.0,56.0,3.0,11.0,31.0,104.0,356.0,2793,8.0,27.0,94.0,93.0,54.0,15.0,52.0,87.0,150.0,74.0,224.0,7.0,20.0,44.0,9.0,94.0,677.0,1.0,0.2980769230769231,0.2962962962962963,0.30392156862745096,0.46044303797468356,0.4457831325301205,0.4958217270194986,0.47959183673469385,0.3291139240506329,15.112781954887216,0.12965722801788376,0.07963246554364471,0.12692307692307692,0.06604651162790698,0.08906882591093117,0.11904761904761904,0.17721518987341772,0.26785714285714285,0.26785714285714285,1.0,0.13253012048192772,0.2727272727272727,0.6455696202531646,0.2777777777777778,0.509889331210191,0.49110061728395055,0.2640449438202247,25.317307692307693,0.28153338829348723,52.0,100.0,23.0,99.0,212.0,65.0,18.0,47.0,56.0,20.0,178.0,19.0,34.0,12.0,46.0,4.0,6.0,104.0,19.0,45.0,18.0,24.0,8.0,2.0,5.0,94.0,162.0,9.0,82.0,5.0,93.0,38.0,8.0,51.0,35.0,53.0,28.0,16.0,7.0,0.898989898989899,0.967391304347826,0.4669811320754717,0.5,0.08962264150943396,0.15,0.5454545454545454,0.28125,0.12195121951219512,0.045023696682464455,0.08602150537634409,0.06896551724137931,0.10847457627118644,0.10469314079422383,0.17391304347826086,0.5283018867924528,0.31645569620253167,0.52,0.611764705882353,0.8076923076923077,0.27710843373493976,0.1168091168091168,0.15510204081632653,0.13202247191011235,8.260377358490564,11.0,23.0,13.0,16.0,48.0,5.0,16.0,13.0,30.0,25.0,20.0,14.0,,0.43333333333333335,0.44642857142857145,0.4142857142857143,0.1518987341772152,0.3333333333333333,0.3404255319148936,1.0,0.6571428571428571,0.4782608695652174,0.5652173913043478,0.1927710843373494,0.3125,0.5346683333333334,38.0,23.0,48.0,,2.0,1.0,5.0,8.0,16.0,,5.0,3.0,0.2,0.1518987341772152,0.05714285714285714,,,0.02830188679245283,64.0,0.20253164556962025,30.0,3.0,28.0,5.0,15.0,0.16826923076923078,0.03164556962025317,0.46875,0.47619047619047616,0.08571428571428572,1.0,1.0,,1.0,,1.0,0.009615384615384616,0.020833333333333332,17.0,,0.3541666666666667,0.37777777777777777,1.0,0.03594771241830065,3.0,False,16.0,0.0625,0.06363636363636363,1.0,2.0,3.0,3.0,6.0,3.0,4.0,1.0,2.0,2.0,4.0,1.0,0.015625,0.047619047619047616,0.18181818181818182,0.3333333333333333,1.0,,,,,
1627762,1610612749,Joel Bolomboy,Joel Bolomboy,1627762,MIL,2259.0,38,-13.0,77,77,27.0,36.0,13.0,154,,1.0,,,,1.0,9.0,75,,,4.0,,1.0,,1.0,1.0,4.0,6.0,10.0,,1.0,2.0,1.0,4.0,26.0,,,,,0.5,0.5,0.5,0.6666666666666666,0.16666666666666666,12.222222222222221,0.05555555555555555,0.045454545454545456,0.1,0.14285714285714285,,,0.16666666666666666,,,,,,0.8333333333333334,,0.6588083333333333,0.8451500000000001,0.4444444444444444,25.4,0.35064935064935066,2.0,4.0,2.0,3.0,5.0,3.0,3.0,5.0,2.0,2.0,6.0,1.0,,,,,,,5.0,2.0,1.0,1.0,1.0,1.0,,2.0,3.0,1.0,3.0,1.0,6.0,2.0,1.0,,,,,,1.0,1.0,1.0,0.6,0.625,0.2,0.25,0.5,0.5,0.16666666666666666,0.25,0.1111111111111111,0.5,,0.16666666666666666,,,0.6666666666666666,0.5,0.6666666666666666,1.0,1.0,0.25,0.2857142857142857,0.5555555555555556,3.1599999999999997,1.0,1.0,1.0,,,,,1.0,1.0,1.0,,,,1.0,0.5,1.0,,,,,1.0,1.0,0.5,,,0.7734,2.0,1.0,1.0,,,,,,,,,,,0.16666666666666666,,,,,,,,,,,1.0,0.1111111111111111,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,0.2222222222222222,,False,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,
1627780,1610612749,Gary Payton II,Gary Payton II,1627780,MIL,6341.0,106,12.0,211,207,55.0,44.0,23.0,418,1.0,5.0,1.0,2.0,2.0,12.0,30.0,224,1.0,3.0,9.0,6.0,5.0,1.0,2.0,9.0,13.0,4.0,17.0,,1.0,3.0,,9.0,55.0,1.0,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.42424242424242425,0.6428571428571429,0.4411764705882353,0.6428571428571429,0.36363636363636365,15.677966101694915,0.15254237288135594,0.03636363636363636,0.13043478260869565,0.044444444444444446,0.041666666666666664,0.11764705882352941,0.15151515151515152,0.2,0.2,1.0,0.2857142857142857,0.5,0.9393939393939394,0.2,0.6088121212121211,0.5924285714285714,0.3,24.583333333333332,0.26066350710900477,11.0,19.0,4.0,11.0,21.0,2.0,,6.0,4.0,,12.0,3.0,6.0,3.0,9.0,1.0,3.0,21.0,2.0,3.0,1.0,2.0,,,,5.0,17.0,2.0,2.0,,3.0,2.0,,1.0,1.0,1.0,,3.0,,0.5454545454545454,0.6,0.5238095238095238,0.75,0.14285714285714285,0.15789473684210525,0.6666666666666666,0.3333333333333333,0.09090909090909091,0.05714285714285714,0.07692307692307693,0.1,0.17857142857142858,0.041666666666666664,0.2222222222222222,,0.5757575757575758,0.5789473684210527,0.6875,0.5454545454545454,0.5714285714285714,0.058823529411764705,0.09090909090909091,0.2,2.238095238095238,3.0,4.0,3.0,1.0,7.0,,1.0,3.0,4.0,3.0,10.0,2.0,,0.75,0.75,0.75,0.21212121212121213,0.14285714285714285,0.14285714285714285,1.0,1.0,0.75,0.75,0.14285714285714285,,0.7168333333333333,3.0,2.0,2.0,,,,,2.0,2.0,,1.0,,,0.06060606060606061,,,,,,,,,2.0,,1.0,0.14285714285714285,,,,,,,,,1.0,,,,,,,,,0.04,,False,,,,,,,1.0,,,,,,,,,,,0.3333333333333333,,,1.0,,,,
1628425,1610612749,Sterling Brown,Sterling Brown,1628425,MIL,44965.0,749,-50.0,1478,1488,443.0,390.0,160.0,2966,17.0,49.0,5.0,15.0,32.0,89.0,217.0,1617,10.0,26.0,74.0,90.0,48.0,17.0,11.0,67.0,114.0,27.0,141.0,3.0,11.0,25.0,5.0,74.0,443.0,0.9375,0.3595505617977528,0.38461538461538464,0.36363636363636365,0.48514851485148514,0.5614035087719298,0.5093896713615024,0.5967741935483871,0.4405940594059406,14.26003594967046,0.15227272727272728,0.024498886414253896,0.15730337078651685,0.03687943262411347,0.012269938650306749,0.20952380952380953,0.24257425742574257,0.3469387755102041,0.3469387755102041,1.0,0.2631578947368421,0.3333333333333333,0.7574257425742574,0.3541666666666667,0.5349072139303481,0.5443187499999999,0.34101382488479265,25.261797752809002,0.2997293640054127,32.0,64.0,22.0,50.0,113.0,21.0,,26.0,31.0,10.0,58.0,19.0,11.0,14.0,25.0,5.0,3.0,64.0,15.0,45.0,2.0,14.0,7.0,3.0,3.0,40.0,78.0,2.0,23.0,1.0,24.0,10.0,3.0,13.0,7.0,13.0,6.0,6.0,2.0,0.58,0.5918367346938775,0.4424778761061947,0.5416666666666666,0.168141592920354,0.203125,0.56,0.07142857142857142,0.16544117647058823,0.05859375,0.02857142857142857,0.037037037037037035,0.12631578947368421,0.17757009345794392,0.1206896551724138,0.46153846153846156,0.31683168316831684,0.5,0.6274509803921569,0.65625,0.38596491228070173,0.047619047619047616,0.08264462809917356,0.11981566820276497,6.3840707964601755,6.0,11.0,14.0,15.0,40.0,5.0,11.0,10.0,19.0,17.0,42.0,2.0,,0.5263157894736842,0.5483870967741935,0.5416666666666666,0.19801980198019803,0.375,0.375,0.8666666666666667,0.4583333333333333,0.5454545454545454,0.6363636363636364,0.19298245614035087,0.45454545454545453,0.5759764705882352,29.0,24.0,28.0,1.0,2.0,2.0,5.0,9.0,7.0,2.0,2.0,,0.4,0.13861386138613863,0.08333333333333333,0.5,,,21.0,0.10396039603960396,9.0,3.0,8.0,6.0,5.0,0.14482758620689656,0.061224489795918366,0.42857142857142855,0.42857142857142855,0.125,,0.4444444444444444,6.0,,,1.0,,,9.0,,0.32142857142857145,0.4090909090909091,0.4444444444444444,0.06857142857142857,1.0,False,6.0,0.21428571428571427,0.03424657534246575,1.0,1.0,1.0,2.0,1.0,,2.0,,,,,,,0.03125,0.5,0.3333333333333333,1.0,1.0,1.0,,,
1627763,1610612749,Malcolm Brogdon,Malcolm Brogdon,1627763,MIL,85778.0,1430,-74.0,2830,2835,767.0,988.0,260.0,5665,40.0,116.0,17.0,38.0,60.0,158.0,615.0,3165,21.0,46.0,177.0,132.0,115.0,40.0,15.0,78.0,131.0,23.0,154.0,11.0,28.0,65.0,10.0,175.0,753.0,0.7333333333333333,0.379746835443038,0.45652173913043476,0.3821656050955414,0.5421686746987951,0.6313559322033898,0.5712945590994372,0.6717557251908397,0.3172690763052209,19.20976549951815,0.09974424552429667,0.0195822454308094,0.10350448247758762,0.018775510204081632,0.030821917808219176,0.10091743119266056,0.23293172690763053,0.3448275862068966,0.3448275862068966,0.7,0.3220338983050847,0.4473684210526316,0.7289156626506024,0.34782608695652173,0.5294965794768612,0.5214811965811965,0.28780487804878047,25.506962025316454,0.27102473498233215,126.0,205.0,43.0,180.0,340.0,75.0,1.0,41.0,72.0,28.0,142.0,40.0,108.0,44.0,152.0,11.0,26.0,348.0,8.0,49.0,4.0,37.0,10.0,,7.0,57.0,127.0,2.0,72.0,2.0,85.0,29.0,13.0,11.0,6.0,13.0,12.0,20.0,11.0,0.39444444444444443,0.4034090909090909,0.5294117647058824,0.5694444444444444,0.11764705882352941,0.12682926829268293,0.5692307692307692,0.043478260869565216,0.1101123595505618,0.017429193899782137,0.015267175572519083,0.028846153846153848,0.08108108108108109,0.09969788519637462,0.14035087719298245,0.9230769230769231,0.41164658634538154,0.6146341463414634,0.7039106145251397,0.47619047619047616,0.3644067796610169,0.05576923076923077,0.08011049723756906,0.06666666666666667,5.899117647058823,8.0,14.0,27.0,20.0,42.0,4.0,8.0,11.0,24.0,43.0,218.0,8.0,1.0,0.4583333333333333,0.5972222222222222,0.5714285714285714,0.08433734939759036,0.47619047619047616,0.47619047619047616,0.8,0.4,0.5714285714285714,0.627906976744186,0.06779661016949153,0.5,0.5204826923076923,40.0,32.0,79.0,3.0,3.0,6.0,11.0,33.0,27.0,,7.0,,0.5454545454545454,0.15863453815261044,0.08571428571428572,1.0,1.0,,56.0,0.11244979919678715,27.0,8.0,61.0,8.0,8.0,0.11940298507462686,0.03755868544600939,0.48214285714285715,0.48214285714285715,0.22857142857142856,2.0,0.18518518518518517,48.0,,21.0,,,,27.0,8.0,0.34177215189873417,0.4153846153846154,0.2222222222222222,0.014084507042253521,5.0,False,4.0,0.17721518987341772,0.009433962264150943,3.0,1.0,,1.0,3.0,2.0,3.0,,2.0,2.0,,,,,0.125,0.375,1.0,6.0,,,,
203114,1610612749,Khris Middleton,Khris Middleton,203114,MIL,177380.0,2956,88.0,5931,5890,1667.0,1695.0,535.0,11821,109.0,322.0,30.0,97.0,146.0,405.0,1638.0,6549,39.0,115.0,492.0,369.0,321.0,109.0,29.0,211.0,380.0,45.0,425.0,27.0,74.0,191.0,58.0,475.0,1645.0,0.8424657534246576,0.36049382716049383,0.3391304347826087,0.3613861386138614,0.5246031746031746,0.5192307692307693,0.5733190271816881,0.5962962962962963,0.32142857142857145,24.292055717128427,0.12873703477730322,0.01783517835178352,0.13328255902513328,0.01641907740422205,0.01824212271973466,0.14705882352941177,0.25555555555555554,0.3385093167701863,0.34276729559748426,0.7889908256880734,0.2869822485207101,0.30927835051546393,0.4785714285714286,0.3395638629283489,0.4776632247815727,0.47090355029585784,0.30036630036630035,25.61925925925927,0.28106558759062555,114.0,198.0,54.0,442.0,855.0,316.0,20.0,96.0,223.0,141.0,380.0,50.0,226.0,102.0,328.0,38.0,21.0,758.0,13.0,139.0,30.0,117.0,40.0,13.0,10.0,114.0,269.0,11.0,255.0,7.0,358.0,111.0,34.0,19.0,15.0,21.0,13.0,35.0,22.0,0.4298642533936652,0.4377880184331797,0.5169590643274854,0.5397727272727273,0.05847953216374269,0.13131313131313133,0.612565445026178,0.17647058823529413,0.1408308004052685,0.013948497854077254,0.022813688212927757,0.00823045267489712,0.10670731707317073,0.15064935064935064,0.10599078341013825,0.6190476190476191,0.15714285714285714,0.5757575757575758,0.6627906976744186,0.5877192982456141,0.15976331360946747,0.0967741935483871,0.11758474576271187,0.05860805860805861,11.034970760233918,12.0,24.0,33.0,37.0,83.0,9.0,18.0,26.0,57.0,117.0,504.0,16.0,1.0,0.45614035087719296,0.5246636771300448,0.48717948717948717,0.06587301587301587,0.4457831325301205,0.45121951219512196,1.0,0.3076923076923077,0.5,0.6111111111111112,0.05325443786982249,0.5,0.49400000000000016,117.0,81.0,295.0,1.0,1.0,8.0,21.0,64.0,77.0,9.0,22.0,21.0,0.38095238095238093,0.23412698412698413,0.01282051282051282,1.0,1.0,0.05,362.0,0.2873015873015873,178.0,20.0,174.0,8.0,36.0,0.14048059149722736,0.013179571663920923,0.49171270718232046,0.5042492917847026,0.2564102564102564,3.0,0.3651685393258427,69.0,5.0,31.0,2.0,0.012345679012345678,0.012048192771084338,150.0,41.0,0.5084745762711864,0.5357142857142857,0.38666666666666666,0.015965166908563134,10.0,False,3.0,0.05084745762711865,0.012072434607645875,7.0,1.0,3.0,7.0,8.0,10.0,3.0,6.0,2.0,1.0,,,0.024861878453038673,0.01875,0.08333333333333333,0.35,0.8571428571428571,4.0,,1.0,0.012422360248447204,
