EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGA,FG2M,FG2A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2A,PtsUnassisted2s,PtsPutbacks,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,PenaltyOffPossExcludingTakeFouls,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,Usage,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,Avg2ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG3M,FG3A,FtPoints,SecondChanceFG3A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,OffThreePtReboundPct,OffArc3ReboundPct,DefCorner3ReboundPct,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,SecondChanceArc3Frequency,PenaltyArc3Frequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg3ptShotDistance,ShortMidRangeFGM,ThreePtAssists,Arc3Assists,Corner3Assists,Charge Fouls Drawn,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedShortMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFoulsDrawn,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,PenaltyAtRimFGM,PenaltyCorner3FGA,Arc3FGM,PenaltyArc3FGM,PenaltyFG2M,PenaltyFG3M,NonHeaveArc3FGM,LongMidRangeAssists,PenaltyFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,DefAtRimReboundPct,ShortMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,DeadBallTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,SelfOReb,OffShortMidRangeReboundPct,DefLongMidRangeReboundPct,SelfORebPct,PenaltyCorner3FGM,Travels,SecondChanceTurnovers,NonShootingPenaltyNonTakeFouls,LongMidRangePctBlocked,PenaltyCorner3Accuracy,LostBallSteals,LostBallOutOfBoundsTurnovers,BlockedLongMidRange,OffensiveGoaltends,OffAtRimReboundPct,ShortMidRangeAssists,Fg3aBlocked,FTDefRebounds,BadPassOutOfBoundsTurnovers,Offensive Fouls,BlockedAtRim,FG3APctBlocked,Arc3PctBlocked,DefFTReboundPct,SecondChanceAtRimPctAssisted,on,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFtPoints,PtsUnassisted3s,FTOffRebounds,BlockingFouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,3SecondViolations,SecondChanceFg3Pct,OffFTReboundPct,OffCorner3ReboundPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,HeaveAttempts,Charge Fouls,BlockingFoulsDrawn,DefensiveGoaltends,Defensive 3 Seconds Violations,Technical Free Throw Trips,BlockedCorner3,Corner3PctBlocked,Clear Path Fouls
101161,1610612755,Amir Johnson,Amir Johnson,101161,PHI,563.0,9,-3.0,15,17,6.0,7.0,4.0,32,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,17,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,6.0,0.5,1.0,0.5,1.0,0.5,1.0,10.526315789473685,0.25,0.1,0.3333333333333333,0.2857142857142857,0.08333333333333333,0.3333333333333333,0.3333333333333333,0.5,1.0,0.5,0.5,1.0,1.0,1.0,1.0,0.58215,0.7098,0.4545,1.0,1.6500000000000001,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626147,1610612755,Justin Anderson,Justin Anderson,1626147,PHI,2186.0,36,-21.0,70,72,31.0,22.0,10.0,142,1.0,2.0,,,,2.0,5.0,13.0,86,,1.0,,,,,,4.0,1.0,5.0,1.0,6.0,31.0,0.4,,0.5,,0.5416666666666666,,16.25,0.05,,0.21052631578947367,0.1282051282051282,0.027777777777777776,,0.08333333333333333,0.13333333333333333,0.2,0.5,1.0,,,,0.7,0.49876,0.71055,0.48895,,7.4,0.44285714285714284,2.0,1.0,1.0,2.0,2.0,3.0,1.0,3.0,2.0,5.0,3.0,1.0,3.0,2.0,2.0,4.0,6.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,4.0,2.0,2.0,1.0,1.0,1.0,0.4,0.4,0.25,0.5,0.4,0.5,0.5,1.0,0.06666666666666667,0.07692307692307693,0.5,1.0,0.2,0.1,1.0,1.0,1.0,0.2,1.0,1.0,1.0,0.3,0.5,1.0,0.16666666666666666,0.2857142857142857,0.15384615384615385,25.939999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627732,1610612755,Ben Simmons,Ben Simmons,1627732,PHI,1210.0,20,-16.0,39,42,19.0,8.0,3.0,81,1.0,1.0,1.0,1.0,,5.0,8.0,13.0,50,1.0,1.0,2.0,1.0,10.0,2.0,,6.0,1.0,7.0,1.0,8.0,19.0,0.625,1.0,0.625,1.0,0.65,1.0,30.952380952380953,0.1,,0.4,0.28,0.058823529411764705,,0.2,0.46153846153846156,0.125,1.0,1.0,1.0,1.0,,0.125,0.4104625,,0.3116,0.15384615384615385,9.924999999999999,0.48717948717948717,4.0,2.0,3.0,,,,,,,,3.0,,,3.0,3.0,,,,,1.0,3.0,1.0,8.0,1.0,,,3.0,3.0,3.0,2.0,1.0,1.0,,4.0,5.0,2.0,3.0,,,,,,0.5,,,,,1.0,0.1111111111111111,0.16666666666666666,,,0.5,0.375,0.6666666666666666,0.6666666666666666,,,,,,,,,0.2222222222222222,0.2222222222222222,0.23076923076923078,,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203923,1610612755,James Young,James Young,203923,PHI,3666.0,61,-26.0,118,120,64.0,47.0,14.0,238,1.0,1.0,,,1.0,2.0,4.0,17.0,136,,,,2.0,,,,,2.0,2.0,,2.0,64.0,0.5,,0.4642857142857143,,0.5,,13.636363636363635,0.05555555555555555,,,0.03225806451612903,,,0.058823529411764705,,0.07142857142857142,1.0,1.0,,,0.16666666666666666,0.7857142857142857,0.5132821428571429,,0.5032583333333333,,7.2749999999999995,0.5423728813559322,2.0,,1.0,1.0,4.0,6.0,,2.0,3.0,10.0,4.0,,4.0,2.0,10.0,4.0,9.0,6.0,,1.0,2.0,,5.0,,,,1.0,1.0,1.0,1.0,4.0,4.0,,3.0,6.0,3.0,10.0,1.0,1.0,1.0,0.3,0.3,0.7142857142857143,0.7142857142857143,,,,1.0,,,,1.0,0.14285714285714285,0.07142857142857142,,,,0.2857142857142857,0.25,0.25,1.0,0.42857142857142855,,0.3333333333333333,0.17647058823529413,0.42857142857142855,0.5882352941176471,25.25,1.0,1.0,1.0,,,,,,,,,,,,,0.5,0.5,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,0.5,0.5,0.6666666666666666,0.125,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,0.3333333333333333,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203967,1610612755,Dario Saric,Dario Saric,203967,PHI,702.0,12,-7.0,20,21,2.0,1.0,,41,,,,,,1.0,1.0,2.0,24,,,,,,,,3.0,,3.0,,3.0,2.0,1.0,,0.3333333333333333,,0.3333333333333333,,25.0,,,0.5,0.25,,,,0.4,,,,,,,0.6666666666666666,0.4517666666666667,,,,22.6,0.1,,1.0,1.0,,,2.0,,,,2.0,,,,,,2.0,,2.0,,,,,,,,,1.0,,2.0,,,,,1.0,,,,1.0,1.0,,,,,0.6666666666666666,,,,0.5,,,1.0,,,0.3333333333333333,1.0,1.0,1.0,,,,,0.6666666666666666,,,,,,26.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202344,1610612755,Trevor Booker,Trevor Booker,202344,PHI,1960.0,33,,63,66,35.0,35.0,9.0,129,3.0,5.0,,2.0,3.0,4.0,10.0,9.0,70,,3.0,,4.0,2.0,,3.0,1.0,4.0,5.0,3.0,8.0,35.0,0.4,,0.4,,0.4090909090909091,,15.277777777777779,0.23529411764705882,0.15789473684210525,0.06666666666666667,0.15625,0.1111111111111111,0.14285714285714285,0.14285714285714285,,0.5,0.6,0.75,0.6666666666666666,,0.75,0.5,0.5052000000000001,0.5308333333333334,0.472275,,6.209999999999999,0.5555555555555556,3.0,,2.0,,,,,,,,1.0,,,1.0,5.0,6.0,,,1.0,,,,,,,,,,,,1.0,2.0,,1.0,2.0,1.0,5.0,0.75,0.75,,,,0.5,,0.1,0.2,,,,,0.2,1.0,0.3,0.2,,,,,,,,,,,0.09090909090909091,0.09090909090909091,0.5555555555555556,,1.0,,,,,,,,,,,,,,,0.3333333333333333,0.3333333333333333,2.0,,,,2.0,,,,,0.5,0.5,0.25,,,,,0.6666666666666666,,,,,,,1.0,0.25,0.3333333333333333,0.2,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204456,1610612755,T.J. McConnell,T.J. McConnell,204456,PHI,1705.0,28,5.0,52,52,26.0,31.0,8.0,104,2.0,2.0,,,1.0,6.0,12.0,15.0,50,,2.0,,6.0,10.0,,1.0,1.0,,1.0,2.0,3.0,26.0,0.5,,0.5769230769230769,,0.5769230769230769,,26.666666666666668,,0.05555555555555555,0.125,0.043478260869565216,0.08695652173913043,0.125,,0.25,0.15384615384615385,1.0,1.0,,,0.14285714285714285,0.23076923076923078,0.4368653846153846,0.3329,0.43406428571428574,,10.758333333333333,0.5,5.0,1.0,5.0,1.0,1.0,,,,1.0,1.0,,,1.0,,9.0,2.0,3.0,,1.0,5.0,8.0,5.0,19.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,,2.0,,,,,9.0,0.16666666666666666,0.16666666666666666,1.0,1.0,1.0,0.6428571428571429,0.07692307692307693,0.08333333333333333,,,0.6666666666666666,0.2,0.3333333333333333,,0.5,0.38461538461538464,0.38461538461538464,0.2,0.25,,0.07692307692307693,1.0,1.0,1.0,,,,,,0.6,23.0,3.0,3.0,1.0,2.0,,,,,,,,,,,,0.6,0.6,1.0,1.0,,,3.0,1.0,,,1.0,0.5,0.6428571428571429,,,,,,1.0,0.14285714285714285,,,1.0,,,,,,,1.0,1.0,1.0,2.0,0.2,1.0,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203496,1610612755,Robert Covington,Robert Covington,203496,PHI,1734.0,29,-12.0,56,57,34.0,26.0,4.0,113,,1.0,,,1.0,,2.0,8.0,64,,,,1.0,,,,2.0,1.0,3.0,,3.0,34.0,,,0.375,,0.4444444444444444,,20.0,0.05555555555555555,,0.2222222222222222,0.1111111111111111,,,0.16666666666666666,,0.125,,,,,0.16666666666666666,0.875,0.49809375,,0.5064583333333333,,11.0,0.6071428571428571,,,1.0,,1.0,5.0,,4.0,2.0,6.0,2.0,,5.0,,3.0,,6.0,5.0,,2.0,3.0,2.0,7.0,,3.0,,2.0,1.0,3.0,3.0,4.0,5.0,1.0,1.0,2.0,1.0,3.0,,,1.0,0.3333333333333333,0.3333333333333333,0.25,0.75,,,,0.6666666666666666,,,0.6666666666666666,,,0.125,,,,0.125,,,,0.625,,0.6666666666666666,0.1111111111111111,0.3333333333333333,0.375,25.633333333333336,,1.0,1.0,,,,,1.0,,,,1.0,,,,,,,1.0,2.0,1.0,,1.0,2.0,,0.2,,0.25,,,0.4,0.4,1.0,,0.16666666666666666,0.25,0.4,1.0,1.0,,,,,,,,,,,,3.0,1.0,1.0,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626158,1610612755,Richaun Holmes,Richaun Holmes,1626158,PHI,1800.0,30,-26.0,60,60,35.0,19.0,8.0,120,6.0,6.0,2.0,2.0,3.0,6.0,8.0,13.0,73,2.0,2.0,4.0,5.0,4.0,4.0,4.0,1.0,5.0,6.0,5.0,11.0,35.0,0.75,1.0,0.6,1.0,0.5416666666666666,1.0,20.588235294117645,0.25,0.3076923076923077,0.08333333333333333,0.1875,0.18518518518518517,0.2,0.375,0.125,0.6,1.0,1.0,1.0,1.0,0.6,0.8,0.599225,0.75275,0.57894,0.3076923076923077,4.275,0.5833333333333334,1.0,,1.0,,1.0,1.0,,,,2.0,1.0,,,,6.0,8.0,,1.0,,2.0,2.0,2.0,4.0,1.0,,,,,2.0,1.0,3.0,3.0,,2.0,4.0,1.0,6.0,0.6666666666666666,1.0,,,,0.5,0.2,,,,,0.07142857142857142,0.07692307692307693,,0.6666666666666666,0.1,0.1,,,,0.1,,,,0.1,,,0.09090909090909091,0.1111111111111111,0.46153846153846156,24.65,,,,,,,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,,,3.0,,,,3.0,,,,,0.6,0.6,0.16666666666666666,,,,,1.0,,,,2.0,,,1.0,0.3333333333333333,0.16666666666666666,0.25,,,,,,,,1.0,,1.0,0.5,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627743,1610612755,Demetrius Jackson,Demetrius Jackson,1627743,PHI,457.0,8,-17.0,17,17,17.0,3.0,1.0,34,2.0,3.0,,,3.0,2.0,3.0,4.0,29,,,,3.0,4.0,,,,,,,,17.0,0.6666666666666666,,0.6666666666666666,,0.6666666666666666,,22.22222222222222,,,,,,,,,1.0,0.6666666666666666,1.0,,,1.0,1.0,0.6771333333333334,,0.6771333333333334,,1.4000000000000001,1.0,,,,,,,,,,,,,,,4.0,,,,1.0,1.0,1.0,1.0,2.0,,1.0,,1.0,,1.0,1.0,,,,,,,4.0,,,,,,0.6666666666666666,,0.3333333333333333,0.3333333333333333,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,2.0,,,,2.0,,,,,0.6666666666666666,0.6666666666666666,,,,,,0.6666666666666666,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
