EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,DeadBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,OffensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,PenaltyFtPoints,PtsUnassisted3s,HeaveAttempts,ShortMidRangeAssists,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,LostBallOutOfBoundsTurnovers,BlockingFouls,Loose Ball Fouls,BlockingFoulsDrawn,2pt And 1 Free Throw Trips,Technical Free Throw Trips,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,ShortMidRangePctBlocked,LiveBallTurnoverPct,OffLongMidRangeReboundPct,DefCorner3ReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,SecondChanceAtRimPctAssisted,FTOffRebounds,LostBallTurnovers,SecondChanceTurnovers,BlockedShortMidRange,Defensive 3 Seconds Violations,OffFTReboundPct,ShortMidRangePctAssisted,Fg3aBlocked,Loose Ball Fouls Drawn,FG3APctBlocked,Arc3PctBlocked,OffCorner3ReboundPct,LongMidRangePctBlocked,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,3SecondViolations,on,DefensiveGoaltends,StepOutOfBoundsTurnovers,3pt And 1 Free Throw Trips,Blocked3s,BlockedCorner3,BlockedArc3,BlockedLongMidRange,Corner3PctBlocked,Clear Path Fouls
101141,1610612737,Ersan Ilyasova,Ersan Ilyasova,101141,ATL,5606.0,93,-2,188,184,41.0,32.0,17,372,7.0,10.0,2.0,3.0,1.0,1.0,3.0,2.0,3.0,8.0,11.0,1.0,1.0,2.0,3.0,2.0,6.0,1.0,1.0,1.0,2.0,9.0,16.0,10.0,17.0,1.0,49.0,216,2.0,3.0,2.0,2.0,1.0,11.0,3.0,3.0,3.0,5.0,15.0,14.0,4.0,30.0,4.0,6.0,2.0,1.0,2.0,3.0,5.0,1.0,2.0,1.0,1.0,13.0,4.0,2.0,4.0,5.0,1.0,10.0,6.0,16.0,2.0,3.0,3.0,5.0,2.0,5.0,1.0,3.0,5.0,1.0,1.0,5.0,1.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,15.0,41.0,0.7777777777777778,1.0,1.0,0.5882352941176471,1.0,0.6,0.5882352941176471,0.5625,0.6666666666666666,1.0,0.7272727272727273,1.0,0.9375,0.7205882352941176,0.9166666666666666,0.9375,0.5151515151515151,0.0625,0.1,18.84057971014493,0.25,0.15151515151515152,0.043478260869565216,0.125,0.0975609756097561,0.13846153846153847,0.06896551724137931,0.05263157894736842,0.06666666666666667,0.13333333333333333,0.2857142857142857,0.08333333333333333,0.14285714285714285,0.14814814814814814,0.15384615384615385,1.0,0.30303030303030304,0.7,0.7777777777777778,0.7142857142857143,0.09090909090909091,0.09090909090909091,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,0.7272727272727273,0.7272727272727273,1.0,0.18181818181818182,0.3333333333333333,0.3333333333333333,1.0,0.6,0.6666666666666666,0.2,1.0,1.0,0.2,1.0,1.0,0.125,1.0,0.375,0.6666666666666666,0.25,0.5,0.8181818181818182,0.3333333333333333,0.5489015151515151,0.5929,0.5265062500000001,0.029411764705882353,0.058823529411764705,0.22448979591836735,0.30612244897959184,5.8,23.7,0.21808510638297873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
1627098,1610612737,Malcolm Delaney,Malcolm Delaney,1627098,ATL,10662.0,178,21,347,349,102.0,99.0,46,696,9.0,17.0,1.0,2.0,3.0,7.0,5.0,5.0,13.0,1.0,5.0,,1.0,1.0,2.0,8.0,22.0,,1.0,2.0,7.0,15.0,35.0,9.0,27.0,18.0,75.0,358,1.0,4.0,,2.0,4.0,6.0,5.0,12.0,3.0,9.0,28.0,16.0,14.0,21.0,,21.0,8.0,3.0,14.0,9.0,23.0,5.0,4.0,9.0,4.0,55.0,,1.0,6.0,4.0,2.0,12.0,1.0,13.0,1.0,7.0,2.0,3.0,1.0,8.0,3.0,8.0,16.0,,,25.0,2.0,4.0,21.0,8.0,1.0,1.0,1.0,1.0,,28.0,102.0,0.5333333333333333,0.5333333333333333,0.7777777777777778,0.3333333333333333,,0.3333333333333333,0.34615384615384615,0.42857142857142855,0.25,0.4166666666666667,0.4596774193548387,0.16666666666666666,0.4523809523809524,0.5211267605633803,0.375,0.5384615384615384,0.43548387096774194,0.08571428571428572,0.11764705882352941,19.849246231155778,0.15384615384615385,0.047058823529411764,0.01,0.09523809523809523,,0.06756756756756757,0.005847953216374269,,,,0.03225806451612903,0.07407407407407407,0.037037037037037035,0.10526315789473684,0.03125,1.0,0.27419354838709675,0.5294117647058824,0.6,0.6666666666666666,0.08064516129032258,0.20967741935483872,0.38461538461538464,0.38461538461538464,0.4,0.08064516129032258,0.2,0.2,1.0,0.3548387096774194,0.36363636363636365,0.36363636363636365,0.75,0.3333333333333333,0.5,0.16666666666666666,,,0.16666666666666666,,,0.3333333333333333,0.42857142857142855,0.09523809523809523,0.5,0.3333333333333333,0.2857142857142857,0.7096774193548387,0.38095238095238093,0.49507333333333337,0.4901,0.5104842105263158,0.11764705882352941,0.1951219512195122,0.08,0.37333333333333335,8.988571428571428,26.877777777777776,0.29394812680115273,1.0,9.0,6.0,1.0,1.0,5.0,5.0,1.0,5.0,1.0,4.0,1.0,1.0,2.0,1.0,3.0,2.0,3.0,0.2,0.625,0.03225806451612903,0.08,0.2,0.25,1.0,,,,,,,,,,,,,,,,,True,,,,,,,,,
1627752,1610612737,Taurean Prince,Taurean Prince,1627752,ATL,15211.0,254,30,521,519,170.0,156.0,59,1040,24.0,31.0,2.0,2.0,4.0,7.0,13.0,3.0,7.0,4.0,8.0,1.0,2.0,2.0,4.0,13.0,31.0,,1.0,5.0,12.0,32.0,51.0,17.0,39.0,16.0,131.0,574,2.0,2.0,1.0,3.0,3.0,10.0,6.0,12.0,7.0,16.0,40.0,24.0,40.0,45.0,4.0,31.0,13.0,5.0,10.0,15.0,25.0,5.0,10.0,6.0,2.0,65.0,1.0,2.0,25.0,26.0,,51.0,4.0,55.0,1.0,6.0,5.0,13.0,2.0,24.0,7.0,7.0,21.0,3.0,3.0,27.0,2.0,3.0,20.0,7.0,3.0,2.0,3.0,2.0,,40.0,170.0,0.375,0.4,0.8823529411764706,0.4358974358974359,0.3333333333333333,0.4375,0.4358974358974359,0.6274509803921569,1.0,0.5,0.6388888888888888,0.7,0.5892857142857143,0.6616161616161617,0.7142857142857143,0.625,0.43333333333333335,0.09803921568627451,0.12903225806451613,20.777027027027028,,0.23008849557522124,0.015037593984962405,0.25,0.01020408163265306,0.23943661971830985,0.012987012987012988,0.017241379310344827,0.02564102564102564,0.0125,0.20588235294117646,0.1388888888888889,0.32558139534883723,0.2597402597402597,0.02857142857142857,0.6666666666666666,0.34444444444444444,0.7741935483870968,0.8888888888888888,0.4166666666666667,0.14444444444444443,0.07777777777777778,0.42857142857142855,0.42857142857142855,,0.08888888888888889,0.5,0.5,1.0,0.34444444444444444,0.41935483870967744,0.41935483870967744,0.8461538461538461,0.4,1.0,0.4,0.5,1.0,0.2,,,0.25,0.5714285714285714,0.14285714285714285,0.5,0.42857142857142855,0.4166666666666667,0.7777777777777778,0.41935483870967744,0.5309527777777778,0.6336666666666667,0.5262946428571429,0.07368421052631578,0.125,0.07633587786259542,0.3053435114503817,5.394117647058824,25.189743589743586,0.32629558541266795,5.0,7.0,6.0,,2.0,1.0,11.0,1.0,10.0,4.0,1.0,2.0,,2.0,,4.0,2.0,3.0,0.07692307692307693,0.4583333333333333,,0.21739130434782608,0.38461538461538464,0.4166666666666667,,1.0,1.0,3.0,1.0,1.0,0.1,0.4,,,,,,,,,,True,,,,,,,,,
1627819,1610612737,Isaiah Taylor,Isaiah Taylor,1627819,ATL,11954.0,199,-17,402,405,110.0,155.0,54,807,17.0,34.0,1.0,3.0,7.0,12.0,18.0,2.0,6.0,1.0,1.0,,,,,2.0,13.0,1.0,2.0,,1.0,24.0,58.0,3.0,14.0,14.0,71.0,471,1.0,3.0,1.0,2.0,2.0,7.0,10.0,22.0,,1.0,24.0,18.0,30.0,6.0,,12.0,2.0,6.0,21.0,20.0,41.0,17.0,3.0,14.0,1.0,102.0,3.0,5.0,4.0,8.0,,12.0,8.0,20.0,3.0,7.0,5.0,5.0,1.0,13.0,5.0,8.0,25.0,1.0,,21.0,2.0,1.0,23.0,10.0,,,,,,24.0,110.0,0.375,0.375,0.6666666666666666,0.21428571428571427,0.5,,0.23076923076923078,0.41379310344827586,0.3333333333333333,0.45454545454545453,0.3958333333333333,0.5,0.43478260869565216,0.42771084337349397,0.5833333333333334,0.46153846153846156,0.19444444444444445,0.10344827586206896,0.11764705882352941,20.689655172413794,,0.08,0.04132231404958678,0.05194805194805195,0.0379746835443038,0.06779661016949153,0.04,0.03636363636363636,0.07692307692307693,0.05172413793103448,0.05263157894736842,0.11538461538461539,0.08333333333333333,0.06896551724137931,0.08571428571428572,,0.4722222222222222,0.5,0.5666666666666667,0.29411764705882354,0.25,0.08333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.013888888888888888,1.0,1.0,1.0,0.18055555555555555,0.15384615384615385,0.16666666666666666,0.5,0.6,0.3333333333333333,,,,0.4,0.5,,0.5217391304347826,0.5833333333333334,,,0.043478260869565216,,0.6666666666666666,0.16666666666666666,0.512894366197183,0.4666125,0.4955130434782608,0.12345679012345678,0.14925373134328357,0.09859154929577464,0.3380281690140845,5.41551724137931,27.61428571428571,0.2736318407960199,5.0,4.0,3.0,1.0,6.0,2.0,8.0,1.0,7.0,1.0,5.0,1.0,1.0,1.0,,2.0,3.0,1.0,0.1111111111111111,0.6153846153846154,,,0.2777777777777778,0.3125,,,1.0,2.0,,1.0,,0.4,1.0,1.0,0.07142857142857142,0.07692307692307693,,,,,,True,,,,,,,,,
1628463,1610612737,Tyler Cavanaugh,Tyler Cavanaugh,1628463,ATL,31107.0,518,-25,1053,1048,327.0,301.0,134,2101,24.0,44.0,11.0,23.0,10.0,13.0,13.0,4.0,6.0,13.0,33.0,,1.0,3.0,10.0,19.0,56.0,,4.0,7.0,20.0,35.0,63.0,32.0,89.0,17.0,183.0,1172,13.0,25.0,,5.0,6.0,32.0,12.0,17.0,10.0,30.0,64.0,48.0,22.0,96.0,16.0,56.0,19.0,7.0,12.0,15.0,27.0,12.0,3.0,4.0,7.0,69.0,14.0,30.0,33.0,40.0,9.0,82.0,45.0,127.0,5.0,9.0,5.0,10.0,,13.0,3.0,25.0,61.0,1.0,3.0,23.0,4.0,,21.0,8.0,4.0,4.0,4.0,2.0,,64.0,327.0,0.6857142857142857,0.8888888888888888,1.0,0.3595505617977528,,0.3333333333333333,0.3595505617977528,0.5555555555555556,0.52,0.7058823529411765,0.5460526315789473,0.43333333333333335,0.574468085106383,0.5652173913043478,0.4696969696969697,0.6057692307692307,0.5855263157894737,0.1111111111111111,0.13636363636363635,14.47587354409318,0.2903225806451613,0.1606425702811245,0.1,0.1736842105263158,0.06481481481481481,0.1662870159453303,0.08527131782945736,0.11678832116788321,0.08433734939759036,0.0658682634730539,0.13793103448275862,0.14102564102564102,0.20238095238095238,0.1619718309859155,0.06578947368421052,0.5,0.2894736842105263,0.5454545454545454,0.631578947368421,0.625,0.08552631578947369,0.039473684210526314,0.6666666666666666,0.6666666666666666,0.75,0.21710526315789475,0.3939393939393939,0.3939393939393939,1.0,0.3684210526315789,0.3392857142857143,0.35185185185185186,1.0,0.7666666666666667,0.4782608695652174,0.03333333333333333,,,0.13333333333333333,,,0.2765957446808511,0.7692307692307693,0.2127659574468085,0.3,0.425531914893617,0.35,0.875,0.3392857142857143,0.5424476973684212,0.5960282608695652,0.5380670212765958,0.05063291139240506,0.11594202898550725,0.17486338797814208,0.34972677595628415,4.644444444444446,24.584269662921347,0.31054131054131057,7.0,10.0,,,1.0,4.0,3.0,4.0,2.0,2.0,5.0,12.0,,2.0,1.0,3.0,7.0,3.0,0.07692307692307693,0.23076923076923078,0.0875,0.20833333333333334,0.5384615384615384,0.5833333333333334,0.18181818181818182,1.0,1.0,1.0,,1.0,0.047619047619047616,0.8571428571428571,2.0,5.0,0.02247191011235955,0.03571428571428571,0.061224489795918366,,,,,True,,,,,,,,,
1628381,1610612737,John Collins,John Collins,1628381,ATL,10183.0,170,-2,338,332,102.0,131.0,53,670,30.0,39.0,9.0,12.0,12.0,13.0,7.0,,7.0,,1.0,,,,,,,,,,,32.0,53.0,,1.0,17.0,81.0,357,9.0,13.0,,,2.0,20.0,13.0,17.0,,,29.0,46.0,18.0,,12.0,,,6.0,11.0,3.0,14.0,3.0,,3.0,8.0,31.0,8.0,12.0,9.0,17.0,5.0,31.0,20.0,51.0,1.0,11.0,8.0,3.0,1.0,5.0,1.0,5.0,14.0,,2.0,23.0,1.0,1.0,27.0,15.0,8.0,6.0,8.0,3.0,,29.0,102.0,0.71875,0.8846153846153846,,,,,,0.6037735849056604,0.6923076923076923,0.7647058823529411,0.5925925925925926,0.6923076923076923,0.7647058823529411,0.6136363636363636,0.7142857142857143,0.725,0.018518518518518517,0.11320754716981132,0.1282051282051282,17.974683544303797,0.45454545454545453,0.2125,0.11650485436893204,0.15,0.125,0.18571428571428572,0.11976047904191617,0.16,0.08333333333333333,0.09803921568627451,0.07407407407407407,0.3333333333333333,0.23076923076923078,0.15,0.0625,0.375,0.7222222222222222,0.7692307692307693,0.8823529411764706,0.7333333333333333,0.12962962962962962,0.12962962962962962,,,,0.018518518518518517,,,,,,,,0.9230769230769231,0.75,,,,,,,0.7647058823529411,0.9230769230769231,,,,,0.7407407407407407,,0.5339685185185185,0.5898333333333334,0.5828470588235294,0.22727272727272727,0.23076923076923078,0.24691358024691357,0.35802469135802467,4.586792452830189,22.9,0.30177514792899407,2.0,3.0,,,,3.0,2.0,,2.0,,1.0,3.0,,3.0,,,2.0,,,0.4,0.06896551724137931,0.15,0.2857142857142857,0.2857142857142857,0.2222222222222222,,,1.0,2.0,1.0,,0.5,,3.0,,,0.23076923076923078,0.14285714285714285,,,,True,,,,,,,,,
201158,1610612737,Marco Belinelli,Marco Belinelli,201158,ATL,14543.0,242,-24,486,483,161.0,154.0,71,969,6.0,18.0,2.0,5.0,2.0,4.0,9.0,16.0,33.0,,5.0,,1.0,,3.0,23.0,57.0,2.0,8.0,5.0,21.0,26.0,60.0,23.0,62.0,19.0,140.0,552,5.0,10.0,2.0,9.0,,16.0,10.0,16.0,5.0,24.0,45.0,34.0,18.0,48.0,6.0,55.0,23.0,4.0,8.0,7.0,15.0,4.0,3.0,4.0,3.0,37.0,1.0,4.0,9.0,10.0,3.0,22.0,5.0,27.0,2.0,13.0,10.0,3.0,,11.0,2.0,2.0,8.0,,1.0,21.0,,1.0,22.0,9.0,2.0,1.0,2.0,,,45.0,161.0,0.6538461538461539,0.7391304347826086,0.6956521739130435,0.3709677419354839,0.2222222222222222,0.20833333333333334,0.38333333333333336,0.43333333333333335,0.5,0.625,0.4959016393442623,0.42105263157894735,0.4375,0.5305343511450382,0.42105263157894735,0.5,0.5081967213114754,0.06666666666666667,0.16666666666666666,25.357142857142858,0.17647058823529413,0.09615384615384616,0.02877697841726619,0.09278350515463918,0.008928571428571428,0.0945273631840796,0.0199203187250996,0.015151515151515152,0.03125,0.01098901098901099,0.10256410256410256,0.06060606060606061,0.125,0.08450704225352113,0.03076923076923077,,0.14754098360655737,0.3333333333333333,0.4,0.5,0.07377049180327869,0.27049180327868855,0.48484848484848486,0.48484848484848486,0.6875,0.040983606557377046,,,,0.4672131147540984,0.40350877192982454,0.40350877192982454,0.6956521739130435,0.2631578947368421,0.4,0.05263157894736842,,,0.42105263157894735,0.25,1.0,0.1,0.5,0.075,,0.525,0.23809523809523808,0.6557377049180327,0.41818181818181815,0.48678416666666663,0.47840769230769237,0.46712105263157894,0.06976744186046512,0.13432835820895522,0.11428571428571428,0.32142857142857145,12.813333333333336,26.31451612903226,0.33127572016460904,4.0,10.0,21.0,2.0,1.0,3.0,8.0,2.0,6.0,,,1.0,1.0,2.0,2.0,2.0,,2.0,0.1111111111111111,0.7272727272727273,0.04878048780487805,0.11538461538461539,0.4444444444444444,0.5,,,2.0,1.0,1.0,,,0.75,,,,,,,,,,True,,,,,,,,,
203145,1610612737,Kent Bazemore,Kent Bazemore,203145,ATL,8973.0,150,4,305,301,46.0,28.0,29,606,9.0,16.0,,1.0,3.0,4.0,3.0,2.0,10.0,4.0,7.0,,,,,8.0,15.0,1.0,1.0,1.0,1.0,11.0,29.0,12.0,22.0,13.0,71.0,340,1.0,2.0,1.0,1.0,3.0,8.0,4.0,5.0,1.0,1.0,13.0,6.0,16.0,36.0,,15.0,8.0,1.0,13.0,6.0,19.0,3.0,3.0,10.0,1.0,44.0,2.0,1.0,11.0,10.0,1.0,22.0,3.0,25.0,2.0,13.0,7.0,4.0,,12.0,1.0,9.0,19.0,,1.0,12.0,,1.0,15.0,5.0,4.0,3.0,4.0,4.0,,13.0,46.0,0.2727272727272727,0.2727272727272727,1.0,0.5454545454545454,1.0,1.0,0.5454545454545454,0.3793103448275862,0.5,0.8,0.5686274509803921,0.8333333333333334,0.9166666666666666,0.6120689655172413,0.8,0.8125,0.43137254901960786,0.034482758620689655,0.0625,20.58823529411765,0.125,0.15873015873015872,0.011494252873563218,0.2,0.03773584905660377,0.17796610169491525,0.02142857142857143,,,0.02631578947368421,0.047619047619047616,0.2,0.22727272727272727,0.19047619047619047,0.07692307692307693,1.0,0.3137254901960784,0.5625,0.6,0.2222222222222222,0.058823529411764705,0.19607843137254902,0.2,0.2,0.5,0.13725490196078433,0.5714285714285714,0.5714285714285714,1.0,0.29411764705882354,0.5333333333333333,0.5333333333333333,1.0,0.3333333333333333,,,,,0.3333333333333333,1.0,1.0,0.6666666666666666,0.75,,,0.16666666666666666,1.0,0.7450980392156863,0.5333333333333333,0.5132215686274509,0.3932,0.5435749999999999,0.10526315789473684,0.14705882352941177,0.11267605633802817,0.18309859154929578,8.589655172413792,25.077272727272724,0.15081967213114755,,2.0,,,2.0,6.0,8.0,3.0,6.0,,2.0,,2.0,,,1.0,1.0,1.0,,0.6666666666666666,0.043478260869565216,0.23076923076923078,,,,,2.0,,1.0,,,,,,,,0.06666666666666667,,1.0,0.043478260869565216,,True,,,,,,,,,
1628416,1610612737,Tyler Dorsey,Tyler Dorsey,1628416,ATL,6515.0,109,-34,226,225,98.0,83.0,31,451,5.0,14.0,1.0,2.0,2.0,7.0,6.0,5.0,11.0,2.0,2.0,1.0,1.0,2.0,2.0,7.0,17.0,1.0,2.0,3.0,8.0,11.0,31.0,9.0,19.0,1.0,50.0,255,2.0,4.0,2.0,3.0,,10.0,5.0,14.0,5.0,10.0,25.0,2.0,20.0,24.0,2.0,16.0,7.0,7.0,1.0,4.0,5.0,3.0,1.0,1.0,,14.0,,3.0,4.0,7.0,,11.0,3.0,14.0,1.0,2.0,2.0,,,5.0,1.0,4.0,7.0,,,8.0,,1.0,3.0,2.0,,,,,,25.0,98.0,0.09090909090909091,0.1,0.8888888888888888,0.47368421052631576,0.6666666666666666,0.5,0.5,0.3548387096774194,0.5,0.35714285714285715,0.49,0.7142857142857143,0.5208333333333334,0.49019607843137253,0.7142857142857143,0.5208333333333334,0.38,0.22580645161290322,0.21428571428571427,21.455938697318008,,0.109375,0.04,0.12121212121212122,,0.1134020618556701,0.024793388429752067,0.06451612903225806,,,0.125,0.047619047619047616,0.15789473684210525,0.13043478260869565,0.047619047619047616,,0.28,0.35714285714285715,0.45454545454545453,,0.12,0.22,0.45454545454545453,0.5,0.2,0.04,1.0,1.0,1.0,0.34,0.4117647058823529,0.4117647058823529,0.8571428571428571,0.2857142857142857,0.5,0.14285714285714285,1.0,1.0,0.2857142857142857,0.5,1.0,0.2916666666666667,0.2857142857142857,0.08333333333333333,1.0,0.3333333333333333,0.375,0.66,0.4375,0.4849040816326531,0.5503142857142856,0.4839521739130435,0.0392156862745098,0.0625,0.2,0.5,9.535483870967742,25.95263157894737,0.4336283185840708,1.0,,3.0,1.0,,,5.0,,3.0,,1.0,,,1.0,,,2.0,,0.5,1.0,0.045454545454545456,0.1,0.16666666666666666,0.3333333333333333,,,2.0,,,,,,,,,,,0.09090909090909091,,,,True,,,,,,,,,
203471,1610612737,Dennis Schroder,Dennis Schroder,203471,ATL,11699.0,195,8,395,391,112.0,73.0,50,786,16.0,38.0,,1.0,1.0,7.0,22.0,19.0,37.0,,,,,,,4.0,22.0,,1.0,,4.0,46.0,97.0,4.0,22.0,19.0,123.0,435,2.0,5.0,,1.0,,4.0,14.0,27.0,,4.0,35.0,22.0,70.0,3.0,,21.0,4.0,10.0,28.0,21.0,49.0,13.0,8.0,18.0,4.0,119.0,2.0,1.0,6.0,7.0,,13.0,3.0,16.0,1.0,6.0,6.0,5.0,1.0,13.0,4.0,6.0,13.0,,2.0,27.0,1.0,6.0,26.0,13.0,,,,,,35.0,112.0,0.2391304347826087,0.2391304347826087,0.25,0.18181818181818182,,,0.19047619047619047,0.4742268041237113,0.4,0.5185185185185185,0.4369747899159664,0.3333333333333333,0.45161290322580644,0.47674418604651164,0.3333333333333333,0.5,0.18487394957983194,0.10309278350515463,0.15789473684210525,31.415929203539825,,0.08045977011494253,0.008547008547008548,0.0759493670886076,0.02564102564102564,0.0783132530120482,0.015384615384615385,0.017241379310344827,,0.031746031746031744,0.06896551724137931,0.125,0.038461538461538464,0.07936507936507936,0.017543859649122806,,0.31932773109243695,0.42105263157894735,0.5,0.125,0.18487394957983194,0.31092436974789917,0.5135135135135135,0.5277777777777778,0.42105263157894735,,,,,0.18487394957983194,0.18181818181818182,0.19047619047619047,0.25,0.16666666666666666,,,,,0.16666666666666666,,,0.22580645161290322,0.14285714285714285,,,0.12903225806451613,,0.5042016806722689,0.19047619047619047,0.4763771186440678,0.44929166666666664,0.43952166666666675,0.10236220472440945,0.12380952380952381,0.032520325203252036,0.2845528455284553,9.51443298969072,26.418181818181814,0.28354430379746837,11.0,7.0,9.0,1.0,6.0,,8.0,,4.0,2.0,1.0,,2.0,5.0,1.0,2.0,,1.0,0.13636363636363635,0.6153846153846154,,0.0625,0.5,0.5789473684210527,,,4.0,1.0,,,,0.09090909090909091,1.0,1.0,0.045454545454545456,0.045454545454545456,,0.02702702702702703,,,,True,,,,,,,,,
