EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,Arc3FGM,Arc3FGA,FG3M,FG3A,Points,OpponentPoints,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,EfgPct,TsPct,FG3APct,Usage,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,Avg3ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,ShootingFouls,Fouls,FoulsDrawn,FTA,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,FtPoints,PtsUnassisted2s,PtsUnassisted3s,Fg2aBlocked,LongMidRangeAssists,OffThreePtRebounds,Steals,LostBallSteals,LiveBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,TwoPtShootingFoulsDrawn,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,OffThreePtReboundPct,OffCorner3ReboundPct,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ShortMidRangeFGA,Corner3FGA,BadPassSteals,ShortMidRangeFrequency,Corner3Frequency,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,DefLongMidRangeReboundPct,SecondChancePointsPct,SecondChanceAtRimFGA,SecondChanceArc3FGA,PenaltyArc3FGA,SecondChanceFG3A,PenaltyFG3A,PenaltyFtPoints,FTDefRebounds,BadPassTurnovers,Loose Ball Fouls,Charge Fouls Drawn,ShortMidRangePctBlocked,DefFTReboundPct,SecondChanceAtRimFrequency,SecondChanceArc3Frequency,PenaltyArc3Frequency,SecondChanceShotQualityAvg,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,BlocksRecoveredPct,on,SecondChanceAtRimFGM,ShortMidRangeFGM,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGM,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFtPoints,PenaltyFG3M,PtsPutbacks,Corner3Assists,ShortMidRangeAssists,FTOffRebounds,SelfOReb,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,BlockingFouls,Offensive Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedShortMidRange,3SecondViolations,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,PenaltyFg3Pct,OffFTReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,PenaltyCorner3FGA,HeaveAttempts,Charge Fouls,BlockingFoulsDrawn,DefensiveGoaltends,OffensiveGoaltends,Defensive 3 Seconds Violations,PenaltyCorner3Frequency,PenaltyCorner3FGM,BlockedLongMidRange,PenaltyCorner3Accuracy,Technical Free Throw Trips,Blocked3s,BlockedArc3,BlockedCorner3,LongMidRangePctBlocked,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Corner3PctBlocked,Clear Path Fouls,HeaveMakes
101141,1610612755,Ersan Ilyasova,Ersan Ilyasova,101141,PHI,195.0,3,1.0,6,6,12,1.0,1.0,1.0,1.0,3.0,9,3.0,1.0,1.0,1.0,1.0,1.0,1.5,1.5,1.0,16.666666666666668,1.0,1.0,1.0,1.0,1.0,1.0,0.52635,27.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626158,1610612755,Richaun Holmes,Richaun Holmes,1626158,PHI,1045.0,17,-13.0,38,38,76,1.0,1.0,1.0,1.0,11.0,58,3.0,1.0,1.0,1.0,1.0,1.0,0.9166666666666666,0.7857142857142857,0.1666666666666666,16.666666666666668,0.1666666666666666,1.0,1.0,1.0,0.5,1.0,0.52495,27.3,20.0,15.0,4.0,2.0,2.0,1.0,1.0,2.0,3.0,4.0,5.0,1.0,1.0,2.0,8.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,2.0,3.0,1.0,4.0,1.0,1.0,2.0,2.0,1.0,2.0,20.0,1.0,1.0,1.0,0.8,1.0,1.0,0.5,0.1818181818181818,0.1428571428571428,0.2,0.1875,0.0714285714285714,0.3333333333333333,0.25,0.25,0.2,0.3333333333333333,1.0,1.0,1.0,0.5,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,0.5866,0.1818181818181818,12.48,0.5263157894736842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627743,1610612755,Demetrius Jackson,Demetrius Jackson,1627743,PHI,1045.0,17,-13.0,38,38,76,1.0,1.0,1.0,1.0,8.0,58,,1.0,1.0,,1.0,1.0,0.875,0.8,0.25,14.285714285714286,0.25,1.0,1.0,,1.0,1.0,0.635275,27.5,20.0,15.0,4.0,2.0,3.0,2.0,3.0,,,2.0,3.0,2.0,3.0,4.0,,3.0,1.0,4.0,1.0,2.0,9.0,,,,,1.0,1.0,1.0,1.0,1.0,2.0,,4.0,20.0,,,,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,,,,,0.0714285714285714,,,,,0.75,0.6666666666666666,1.0,,,,,,1.0,0.6666666666666666,0.6771333333333334,0.5,1.4,0.5263157894736842,1.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.1428571428571428,0.5,0.2,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627788,1610612755,Furkan Korkmaz,Furkan Korkmaz,1627788,PHI,588.0,10,4.0,21,21,42,2.0,2.0,2.0,3.0,8.0,29,6.0,2.0,2.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5,25.0,0.3333333333333333,1.0,1.0,1.0,0.6666666666666666,1.0,0.5326083333333334,25.433333333333334,3.0,12.0,3.0,1.0,1.0,1.0,1.0,,1.0,1.0,3.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,2.0,3.0,,,,0.3333333333333333,1.0,1.0,1.0,,,,,,,,,,0.1666666666666666,1.0,1.0,,0.1666666666666666,,,,1.0,1.0,0.7,0.25,8.966666666666667,0.1428571428571428,,2.0,,,,,1.0,,,,,,,,,,,,,,1.0,1.0,1.0,0.1666666666666666,0.1666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204456,1610612755,T.J. McConnell,T.J. McConnell,204456,PHI,431.0,7,,14,14,28,,,,1.0,2.0,21,,,,,,,0.5,0.5,0.5,11.76470588235294,,,,,0.5,,0.5234,22.7,,5.0,3.0,,,,,1.0,1.0,1.0,1.0,,,,,1.0,2.0,3.0,2.0,,8.0,,1.0,1.0,2.0,,2.0,,,,,,,,,,,1.0,,,,0.5,,0.3333333333333333,0.4,,,,,0.3333333333333333,,,,,0.5,1.0,1.0,,,,,,15.1,,,2.0,,,1.0,,,,,,,,,,,,,,,,,1.0,,,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626147,1610612755,Justin Anderson,Justin Anderson,1626147,PHI,850.0,14,-14.0,32,32,64,,3.0,,3.0,7.0,49,,3.0,,,,,0.2857142857142857,0.3888888888888889,0.4285714285714285,27.77777777777778,0.4285714285714285,,,,0.7142857142857143,,0.5285357142857142,28.1,20.0,15.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,4.0,2.0,2.0,,2.0,,2.0,4.0,,1.0,3.0,5.0,1.0,6.0,,1.0,3.0,4.0,,4.0,20.0,,0.5,0.5,0.5,1.0,0.25,0.4,0.3,,0.25,0.2857142857142857,0.0833333333333333,,0.25,0.25,0.25,0.2857142857142857,0.5,0.5,1.0,0.1428571428571428,1.0,1.0,,0.25,1.0,0.5528875,0.5714285714285714,6.55,0.625,3.0,2.0,,1.0,,1.0,,,1.0,,1.0,1.0,2.0,0.25,,1.0,0.1428571428571428,0.5,0.2222222222222222,0.3333333333333333,1.0,,,0.1428571428571428,,1.0,2.0,2.0,0.5,0.3333333333333333,0.3333333333333333,0.5,0.2857142857142857,1.0,1.0,3.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.75,0.5392250000000001,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628365,1610612755,Markelle Fultz,Markelle Fultz,1628365,PHI,157.0,3,4.0,7,7,14,,,,,2.0,8,,,,,,,1.0,1.0,,14.285714285714285,,,,,1.0,,0.5725,,3.0,7.0,,1.0,1.0,,,,,1.0,1.0,,,,2.0,1.0,,1.0,,1.0,2.0,,,,,,,,,,,,,3.0,,1.0,1.0,1.0,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,2.0,0.4285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201158,1610612755,Marco Belinelli,Marco Belinelli,201158,PHI,457.0,8,-17.0,17,17,34,,2.0,,2.0,2.0,29,,2.0,,,,,0.3333333333333333,0.3333333333333333,0.6666666666666666,16.666666666666668,0.6666666666666666,,,,1.0,,0.5556166666666666,26.95,17.0,3.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,2.0,17.0,,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,,,,,,,,,,0.3333333333333333,1.0,1.0,1.0,,,,,0.3333333333333333,1.0,0.5556166666666666,1.0,1.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,2.0,,,,,,,,,,0.6666666666666666,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203923,1610612755,James Young,James Young,203923,PHI,457.0,8,-17.0,17,17,34,,,,,2.0,29,,,,,,,0.5,0.5,,16.666666666666668,,,,,0.5,,0.3913,,17.0,3.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,2.0,1.0,2.0,2.0,2.0,,,,,,,,,,,,,1.0,1.0,,,,2.0,17.0,,1.0,1.0,0.5,0.5,0.5,0.5,,,,,,,,,,0.5,1.0,1.0,1.0,0.5,,,,0.5,1.0,0.3913,1.0,8.7,1.0,,,,,,,,,1.0,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101141,1610612755,Ersan Ilyasova,Ersan Ilyasova,101141,PHI,33058.0,551,95.0,1156,1165,2321,26.0,75.0,29.0,82.0,246.0,1189,84.0,75.0,26.0,0.9655172413793104,0.3536585365853658,0.3536585365853658,0.504739336492891,0.5301724137931034,0.3886255924170616,20.01533742331289,0.3554502369668246,0.3466666666666667,0.3466666666666667,0.9615384615384616,0.7488151658767772,0.3466666666666667,0.5127188095238095,25.7609756097561,378.0,497.0,130.0,44.0,76.0,10.0,18.0,12.0,28.0,63.0,129.0,12.0,32.0,46.0,84.0,27.0,12.0,39.0,11.0,10.0,90.0,19.0,48.0,53.0,110.0,44.0,154.0,38.0,65.0,59.0,45.0,8.0,46.0,373.0,7.0,0.6666666666666666,0.8235294117647058,0.4883720930232558,0.375,0.3829787234042553,0.4259259259259259,0.1518624641833811,0.060126582278481,0.2222222222222222,0.1787610619469026,0.072356215213358,0.043010752688172,0.1696428571428571,0.1538461538461538,0.2146892655367231,0.3601895734597156,0.5789473684210527,0.5945945945945946,0.6590909090909091,0.1327014218009478,0.4285714285714285,0.4285714285714285,0.75,0.3829787234042553,0.5555555555555556,0.4956787234042553,0.1869918699186991,6.596899224806202,0.3269896193771626,33.0,42.0,3.0,5.0,12.0,20.0,17.0,4.0,14.0,4.0,29.0,13.0,15.0,0.0387596899224806,0.0263157894736842,0.4827586206896552,0.0896860986547085,0.1351351351351351,0.0714285714285714,0.1056338028169014,25.0,7.0,13.0,0.1184834123222748,0.0331753554502369,16.0,30.0,48.0,0.5333333333333333,0.5394736842105263,0.5454545454545454,0.1276595744680851,0.1951219512195122,23.0,7.0,15.0,8.0,15.0,10.0,9.0,10.0,5.0,11.0,0.12,0.1836734693877551,0.6052631578947368,0.1842105263157894,0.3191489361702128,0.5342199999999999,9.0,6.0,9.0,5.0,0.5555555555555556,False,14.0,7.0,3.0,1.0,1.0,2.0,4.0,3.0,7.0,4.0,24.0,1.0,5.0,5.0,3.0,4.0,15.0,2.0,1.0,2.0,2.0,2.0,5.0,10.0,8.0,2.0,1.0,1.0,3.0,1.0,8.0,0.375,0.2666666666666666,0.1428571428571428,0.055045871559633,0.0789473684210526,0.0806451612903225,0.2564102564102564,0.0267857142857142,0.28,0.3181818181818182,0.5714285714285714,0.4285714285714285,0.4285714285714285,1.0,0.6086956521739131,0.0714285714285714,0.0263157894736842,1.0,1.0,0.2857142857142857,1.0,0.2666666666666666,0.0121951219512195,,,,,,,,,,,,,,,,,,,,,,
