EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PtsUnassisted3s,Travels,SecondChanceFg3Pct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,DefensiveGoaltends,Clear Path Fouls,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,ThreePtShootingFoulsDrawn,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,OffensiveGoaltends,Technical Free Throw Trips,Defensive 3 Seconds Violations,BlockedCorner3,3pt And 1 Free Throw Trips,on,Fg3aBlocked,3SecondViolations,FG3APctBlocked,Arc3PctBlocked,Corner3PctBlocked
1626172,1610612744,Kevon Looney,Kevon Looney,1626172,GSW,54600.0,910,123,1854,1860,650,694,183.0,3714,92.0,133.0,24.0,36.0,28.0,40.0,10.0,35.0,9.0,20.0,1.0,5.0,1.0,3.0,111.0,188.0,1.0,5.0,42.0,267.0,1993,28.0,44.0,4.0,60.0,36.0,61.0,1.0,3.0,20.0,95.0,152.0,70.0,3.0,42.0,2.0,3.0,1.0,22.0,26.0,16.0,42.0,13.0,3.0,15.0,4.0,7.0,100.0,25.0,57.0,1.0,38.0,77.0,17.0,132,83.0,215,7.0,34.0,24.0,10.0,16.0,3.0,8.0,15.0,2.0,8.0,1.0,31.0,2.0,10.0,46.0,1.0,106.0,5.0,12.0,4.0,64.0,1.0,4.0,2.0,1.0,77.0,7.0,34.0,8.0,54.0,2.0,2.0,28.0,5.0,21.0,56.0,34.0,95.0,648,11.0,8.0,0.6846846846846847,0.8444444444444444,1.0,0.2,0.3333333333333333,0.3333333333333333,0.5904255319148937,0.6363636363636364,0.5901639344262295,0.582901554404145,0.6363636363636364,0.5859375,0.5855263157894737,0.6,0.5792682926829268,0.025906735751295335,0.11702127659574468,0.12781954887218044,0.11428571428571428,0.05,12.542372881355933,0.5161290322580645,0.2833333333333333,0.018867924528301886,0.14154411764705882,0.1130952380952381,0.1130952380952381,0.08532423208191127,0.13068181818181818,0.1028858218318695,0.16455696202531644,0.11797752808988764,0.05952380952380952,0.08097165991902834,0.10869565217391304,0.140625,0.1366120218579235,0.14792899408284024,0.11320754716981132,0.11267605633802817,0.12280701754385964,0.6071428571428571,0.689119170984456,0.6917293233082706,0.7931034482758621,0.6739130434782609,0.18134715025906736,0.2857142857142857,0.3225806451612903,0.7,0.10362694300518134,0.45,0.47368421052631576,0.7777777777777778,0.025906735751295335,0.2,0.2,1.0,0.8181818181818182,0.6666666666666666,0.08333333333333333,0.625,0.7,0.046875,0.3333333333333333,0.7150259067357513,0.3333333333333333,0.5278999999999999,0.5813861111111113,0.5143706349206348,0.15454545454545454,0.15813953488372093,0.2247191011235955,0.35580524344569286,4.409042553191491,38.58,0.3505933117583603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1626188,1610612744,Quinn Cook,Quinn Cook,1626188,GSW,19112.0,319,-10,635,636,206,231,58.0,1271,20.0,29.0,,,11.0,16.0,10.0,24.0,14.0,25.0,18.0,46.0,7.0,17.0,44.0,78.0,21.0,50.0,13.0,164.0,711,,3.0,,3.0,15.0,30.0,7.0,18.0,9.0,60.0,30.0,58.0,42.0,,,46.0,18.0,4.0,29.0,11.0,40.0,7.0,4.0,14.0,4.0,11.0,91.0,1.0,,,12.0,19.0,2.0,33,1.0,34,,6.0,6.0,,12.0,1.0,10.0,5.0,1.0,2.0,,17.0,1.0,3.0,4.0,,18.0,1.0,1.0,,15.0,,,1.0,,15.0,1.0,4.0,4.0,1.0,,,,,1.0,1.0,,60.0,206,6.0,4.0,0.3409090909090909,0.3409090909090909,0.6666666666666666,0.42,0.3888888888888889,0.42,0.5641025641025641,,0.5,0.58984375,0.3,0.53125,0.6074074074074074,0.3,0.5660377358490566,0.390625,0.05128205128205128,0.10344827586206896,0.041666666666666664,,21.68330955777461,0.7058823529411765,0.1111111111111111,,0.10106382978723404,,0.10434782608695652,0.010309278350515464,0.10231023102310231,0.003436426116838488,,,,0.01098901098901099,,0.04918032786885246,0.078125,0.1746031746031746,0.12222222222222222,0.04,,,0.2265625,0.6896551724137931,0.7692307692307693,0.5,0.1875,0.4166666666666667,0.43478260869565216,0.2,0.1953125,0.56,0.56,0.21428571428571427,0.359375,0.391304347826087,0.391304347826087,0.6111111111111112,,,,0.3333333333333333,0.6875,0.3541666666666667,0.4117647058823529,0.6171875,0.391304347826087,0.4979066406249999,0.47085,0.5186822916666666,0.030534351145038167,0.04938271604938271,0.018292682926829267,0.36585365853658536,9.90897435897436,25.966000000000005,0.32440944881889766,3.0,4.0,1.0,1.0,2.0,1.0,2.0,21.0,2.0,0.5,0.03125,0.75,0.75,1.0,0.4,0.5,1.0,0.020833333333333332,,,,,,,,,,,,,,,,,True,,,,,
1627745,1610612744,Damian Jones,Damian Jones,1627745,GSW,2661.0,44,-2,92,93,57,74,5.0,185,3.0,6.0,,,3.0,5.0,1.0,3.0,,3.0,,,,,4.0,12.0,,,3.0,11.0,91,1.0,1.0,,2.0,3.0,8.0,,,3.0,9.0,6.0,2.0,,,,,,3.0,2.0,,2.0,,,2.0,,,4.0,1.0,1.0,,2.0,3.0,,5,2.0,7,,1.0,1.0,,,,,1.0,,,,1.0,,1.0,1.0,1.0,3.0,,1.0,,4.0,,,,,3.0,1.0,2.0,,1.0,,,1.0,,,1.0,1.0,9.0,57,,,0.75,0.75,,,,,0.3333333333333333,1.0,0.375,0.3333333333333333,1.0,0.375,0.4230769230769231,1.0,0.5,,0.25,0.3333333333333333,0.3333333333333333,,14.583333333333334,,,,0.10344827586206896,0.034482758620689655,0.10526315789473684,0.07142857142857142,0.10416666666666667,0.046511627906976744,,0.1,,0.08333333333333333,,0.09090909090909091,0.2857142857142857,,0.13333333333333333,,,1.0,0.5,0.5,0.75,1.0,0.25,0.3333333333333333,0.5,,0.25,,,,,,,,,,,0.625,0.6,,,0.5,,0.450925,,0.47776250000000003,0.15384615384615385,0.15384615384615385,0.18181818181818182,0.8181818181818182,8.566666666666665,,0.6195652173913043,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,True,,,,,
1627775,1610612744,Patrick McCaw,Patrick McCaw,1627775,GSW,18356.0,306,-60,620,628,232,253,68.0,1248,13.0,24.0,4.0,5.0,2.0,3.0,4.0,14.0,3.0,15.0,5.0,21.0,2.0,10.0,20.0,53.0,7.0,28.0,9.0,70.0,718,5.0,7.0,,10.0,5.0,16.0,2.0,13.0,2.0,18.0,28.0,12.0,21.0,4.0,,21.0,5.0,8.0,11.0,11.0,22.0,10.0,1.0,6.0,3.0,2.0,55.0,,4.0,,8.0,12.0,1.0,21,4.0,25,,12.0,7.0,5.0,11.0,2.0,6.0,9.0,4.0,5.0,1.0,20.0,1.0,4.0,9.0,,23.0,,,1.0,16.0,1.0,1.0,2.0,,12.0,2.0,6.0,1.0,3.0,,,2.0,,1.0,3.0,1.0,18.0,232,4.0,1.0,0.7,0.7777777777777778,1.0,0.25,0.15384615384615385,0.25,0.37735849056603776,0.7142857142857143,0.3125,0.3765432098765432,0.625,0.27586206896551724,0.4069767441860465,0.625,0.2903225806451613,0.345679012345679,0.1509433962264151,0.125,0.2857142857142857,0.06666666666666667,15.07823613086771,0.55,0.043478260869565216,,0.06936416184971098,0.02197802197802198,0.08080808080808081,,0.07352941176470588,0.013651877133105802,0.017241379310344827,0.03125,0.016666666666666666,,,0.06944444444444445,0.03773584905660377,0.10416666666666667,0.09333333333333334,0.041666666666666664,,0.3333333333333333,0.2962962962962963,0.5416666666666666,0.6190476190476191,0.6153846153846154,0.1728395061728395,0.2857142857142857,0.4,0.75,0.18518518518518517,0.2,0.21428571428571427,1.0,0.25925925925925924,0.23809523809523808,0.23809523809523808,1.0,0.625,0.8,0.5,0.10344827586206896,0.6666666666666666,0.3448275862068966,0.2,0.6419753086419753,0.23809523809523808,0.4900666666666666,0.4785166666666667,0.4770758620689656,0.07058823529411765,0.10526315789473684,0.14285714285714285,0.2571428571428571,8.443396226415093,25.200000000000006,0.3741935483870968,2.0,7.0,3.0,,1.0,,1.0,,1.0,,0.08641975308641975,0.2857142857142857,0.2857142857142857,1.0,0.125,,,0.10344827586206896,,1.0,,,,,,,,,,,,,,,True,,,,,
201156,1610612744,Nick Young,Nick Young,201156,GSW,28988.0,483,5,980,973,386,399,98.0,1953,9.0,15.0,2.0,3.0,4.0,4.0,11.0,20.0,10.0,32.0,35.0,87.0,18.0,34.0,30.0,67.0,45.0,117.0,23.0,218.0,1071,5.0,7.0,,19.0,7.0,21.0,20.0,47.0,7.0,81.0,34.0,26.0,114.0,4.0,,87.0,35.0,2.0,7.0,5.0,12.0,4.0,1.0,2.0,3.0,2.0,29.0,2.0,5.0,,16.0,22.0,1.0,39,7.0,46,1.0,5.0,3.0,2.0,7.0,3.0,3.0,7.0,,4.0,,14.0,1.0,5.0,12.0,2.0,24.0,,1.0,1.0,27.0,2.0,1.0,4.0,1.0,24.0,3.0,6.0,3.0,2.0,,,2.0,,,2.0,2.0,81.0,386,4.0,3.0,0.5666666666666667,0.6071428571428571,0.8444444444444444,0.38461538461538464,0.425531914893617,0.38461538461538464,0.44776119402985076,0.7142857142857143,0.3333333333333333,0.529891304347826,0.6333333333333333,0.5441176470588235,0.5647668393782384,0.6333333333333333,0.5704225352112676,0.6358695652173914,0.029850746268656716,0.06666666666666667,0.05,,18.86964448495898,0.5,0.03571428571428571,,0.08178438661710037,0.018726591760299626,0.08695652173913043,0.011764705882352941,0.08388520971302428,0.016018306636155607,0.036585365853658534,0.010309278350515464,0.011363636363636364,0.014084507042253521,,0.0967741935483871,0.061855670103092786,0.08860759493670886,0.08163265306122448,0.10810810810810811,0.00980392156862745,1.0,0.08152173913043478,0.6,0.6428571428571429,0.2222222222222222,0.10869565217391304,0.55,0.5789473684210527,0.7272727272727273,0.17391304347826086,0.3125,0.3125,0.7,0.47282608695652173,0.40229885057471265,0.40229885057471265,0.8,0.2,0.6666666666666666,,0.058823529411764705,1.0,0.5,0.5294117647058824,0.717391304347826,0.40229885057471265,0.49469836956521723,0.5287681818181819,0.4910000000000001,0.04736842105263158,0.08571428571428572,0.0871559633027523,0.37155963302752293,12.5089552238806,25.48717948717948,0.39387755102040817,10.0,30.0,13.0,1.0,5.0,3.0,8.0,21.0,3.0,0.375,0.16304347826086957,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.2,1.0,0.19117647058823528,,,2.0,3.0,2.0,3.0,0.2,0.6666666666666666,1.0,0.15384615384615385,0.025,,,,,,True,,,,,
201956,1610612744,Omri Casspi,Omri Casspi,201956,GSW,12089.0,201,-5,422,422,205,201,40.0,844,22.0,30.0,4.0,5.0,9.0,13.0,8.0,22.0,,1.0,1.0,5.0,,2.0,30.0,53.0,2.0,6.0,14.0,80.0,444,4.0,5.0,4.0,12.0,15.0,27.0,1.0,3.0,7.0,40.0,42.0,18.0,6.0,8.0,1.0,4.0,1.0,2.0,11.0,6.0,17.0,5.0,1.0,5.0,3.0,3.0,40.0,1.0,7.0,,22.0,21.0,5.0,48,8.0,56,,4.0,3.0,1.0,7.0,3.0,3.0,6.0,,4.0,,13.0,,5.0,12.0,1.0,20.0,,1.0,1.0,19.0,1.0,1.0,,,19.0,5.0,11.0,1.0,3.0,,,3.0,,,3.0,1.0,40.0,205,1.0,1.0,0.7,0.8076923076923077,1.0,0.3333333333333333,0.3333333333333333,0.4,0.5660377358490566,0.8,0.5555555555555556,0.559322033898305,0.8,0.55,0.6060606060606061,0.8571428571428571,0.5882352941176471,0.1016949152542373,0.03773584905660377,0.06666666666666667,,,16.916488222698074,0.5384615384615384,0.45454545454545453,,0.1794871794871795,0.061946902654867256,0.2972972972972973,0.017241379310344827,0.225130890052356,0.04678362573099415,0.058823529411764705,0.061224489795918366,0.06666666666666667,0.02040816326530612,,0.1346153846153846,0.13953488372093023,0.36363636363636365,0.3225806451612903,0.16666666666666666,,0.3333333333333333,0.5084745762711864,0.7333333333333333,0.7857142857142857,0.6818181818181818,0.3728813559322034,0.36363636363636365,0.36363636363636365,0.75,0.01694915254237288,,,,0.0847457627118644,0.2,0.2,1.0,1.0,0.8,,0.43333333333333335,0.6923076923076923,0.06666666666666667,,0.6101694915254238,0.25,0.5061232758620688,0.671025,0.47910862068965515,0.16923076923076924,0.1864406779661017,0.15,0.5,4.715094339622642,29.350000000000005,0.48578199052132703,1.0,1.0,1.0,,,,,,,,0.01694915254237288,1.0,1.0,1.0,,,,0.03333333333333333,,,,,1.0,,,,,1.0,,2.0,,,,,True,,,,,
1628395,1610612744,Jordan Bell,Jordan Bell,1628395,GSW,7313.0,122,-23,244,248,103,141,18.0,492,7.0,8.0,3.0,3.0,2.0,2.0,4.0,8.0,4.0,9.0,,2.0,,1.0,15.0,25.0,,2.0,1.0,31.0,289,3.0,3.0,,6.0,6.0,7.0,,1.0,,12.0,16.0,14.0,,6.0,,2.0,,1.0,16.0,4.0,20.0,4.0,,7.0,2.0,7.0,44.0,3.0,4.0,1.0,6.0,16.0,4.0,26,8.0,34,1.0,4.0,2.0,2.0,4.0,2.0,4.0,3.0,,,,7.0,1.0,4.0,11.0,,13.0,,,,2.0,,,,,2.0,,1.0,,6.0,,,3.0,,3.0,6.0,4.0,12.0,103,1.0,,0.5333333333333333,0.6666666666666666,,,,,0.6,1.0,0.8571428571428571,0.5555555555555556,1.0,0.75,0.5535714285714286,1.0,0.75,0.07407407407407407,0.04,0.125,,,13.409961685823756,0.5714285714285714,0.6666666666666666,0.14285714285714285,0.23880597014925373,0.06896551724137931,0.15789473684210525,0.06666666666666667,0.20952380952380953,0.06796116504854369,0.09090909090909091,0.0625,0.06451612903225806,0.07142857142857142,,0.2608695652173913,0.2,0.2631578947368421,0.13333333333333333,0.25,0.09090909090909091,0.6666666666666666,0.2962962962962963,0.875,1.0,0.42857142857142855,0.2962962962962963,0.5,0.5,0.5,0.3333333333333333,0.4444444444444444,0.4444444444444444,0.75,0.07407407407407407,,,,1.0,1.0,,0.25,1.0,0.125,,0.37037037037037035,,0.467062962962963,0.5813333333333334,0.483,0.03571428571428571,0.038461538461538464,0.1935483870967742,0.3870967741935484,9.527999999999999,26.450000000000003,0.42213114754098363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
201142,1610612744,Kevin Durant,Kevin Durant,201142,GSW,26697.0,445,106,911,907,317,297,91.0,1818,32.0,57.0,4.0,7.0,11.0,20.0,25.0,49.0,37.0,72.0,25.0,71.0,8.0,29.0,94.0,178.0,27.0,74.0,86.0,355.0,1000,11.0,15.0,5.0,48.0,28.0,55.0,8.0,30.0,43.0,123.0,56.0,132.0,48.0,8.0,1.0,70.0,25.0,10.0,49.0,33.0,82.0,28.0,5.0,37.0,8.0,4.0,197.0,1.0,5.0,,39.0,57.0,7.0,103,6.0,109,1.0,10.0,7.0,3.0,25.0,5.0,18.0,13.0,,7.0,1.0,38.0,,16.0,17.0,,30.0,2.0,,,70.0,,2.0,,,98.0,9.0,35.0,17.0,19.0,,,11.0,2.0,6.0,19.0,11.0,123.0,317,3.0,16.0,0.2978723404255319,0.3111111111111111,0.5925925925925926,0.36486486486486486,0.26666666666666666,0.3698630136986301,0.5280898876404494,0.7333333333333333,0.509090909090909,0.5337301587301587,0.7678571428571429,0.47058823529411764,0.597972972972973,0.8,0.5495495495495496,0.29365079365079366,0.056179775280898875,0.12280701754385964,0.061224489795918366,,32.87265547877591,0.6578947368421053,0.23333333333333334,,0.2,0.021929824561403508,0.2254335260115607,0.007518796992481203,0.2096069868995633,0.01662049861495845,0.024096385542168676,0.041666666666666664,,0.008695652173913044,,0.16494845360824742,0.2222222222222222,0.21428571428571427,0.22058823529411764,0.24324324324324326,0.008547008547008548,0.5789473684210527,0.2261904761904762,0.5614035087719298,0.64,0.40625,0.19444444444444445,0.5102040816326531,0.5434782608695652,0.2,0.2857142857142857,0.5138888888888888,0.5138888888888888,0.2702702702702703,0.28174603174603174,0.352112676056338,0.352112676056338,0.56,0.25,0.5714285714285714,,0.23529411764705882,0.55,0.3411764705882353,0.27586206896551724,0.5198412698412699,0.35714285714285715,0.480000796812749,0.49518913043478263,0.47653035714285724,0.12903225806451613,0.1715686274509804,0.1352112676056338,0.3464788732394366,10.407303370786515,26.594594594594593,0.34796926454445665,2.0,3.0,1.0,5.0,11.0,7.0,13.0,33.0,3.0,0.5384615384615384,0.011904761904761904,0.6666666666666666,0.6666666666666666,1.0,0.39285714285714285,0.45454545454545453,0.8,0.011764705882352941,1.0,,2.0,2.0,,1.0,0.07142857142857142,1.0,1.0,,0.013333333333333334,,1.0,,,,True,,,,,
202691,1610612744,Klay Thompson,Klay Thompson,202691,GSW,19252.0,321,105,658,664,165,206,63.0,1322,11.0,16.0,,1.0,2.0,2.0,11.0,21.0,18.0,39.0,25.0,54.0,6.0,11.0,40.0,76.0,30.0,67.0,17.0,187.0,687,1.0,5.0,,2.0,11.0,20.0,7.0,13.0,7.0,50.0,52.0,28.0,84.0,2.0,,54.0,25.0,4.0,14.0,4.0,18.0,3.0,1.0,10.0,,4.0,40.0,2.0,3.0,,13.0,18.0,,31,5.0,36,,8.0,4.0,4.0,11.0,5.0,5.0,6.0,,6.0,,17.0,,4.0,4.0,,9.0,1.0,1.0,,28.0,,2.0,,,21.0,2.0,8.0,2.0,2.0,,,,1.0,1.0,2.0,2.0,48.0,163,1.0,1.0,0.65,0.6666666666666666,0.9333333333333333,0.44776119402985076,0.5384615384615384,0.44776119402985076,0.5263157894736842,0.2,0.55,0.5944055944055944,0.1,0.6515151515151515,0.6151315789473685,0.1,0.6756756756756757,0.46853146853146854,0.05263157894736842,0.0625,0.09523809523809523,0.02564102564102564,23.08743169398907,0.6470588235294118,,,0.09183673469387756,0.01818181818181818,0.104,0.019801980198019802,0.09657320872274143,0.018796992481203006,0.03278688524590164,,0.017857142857142856,0.024390243902439025,,0.16176470588235295,0.06666666666666667,0.04411764705882353,0.0967741935483871,0.125,,1.0,0.11188811188811189,0.6875,0.7333333333333333,0.8181818181818182,0.14685314685314685,0.5238095238095238,0.5789473684210527,0.2727272727272727,0.2727272727272727,0.46153846153846156,0.47368421052631576,0.7777777777777778,0.3776223776223776,0.46296296296296297,0.46296296296296297,0.92,0.1,,,0.06060606060606061,1.0,0.3333333333333333,0.5454545454545454,0.5804195804195804,0.46296296296296297,0.48866923076923074,0.5396500000000001,0.4570924242424243,0.06,0.0975609756097561,0.0106951871657754,0.26737967914438504,12.417105263157895,25.18358208955224,0.2507598784194529,5.0,13.0,2.0,,5.0,,5.0,6.0,,,0.09090909090909091,0.38461538461538464,0.38461538461538464,1.0,0.5,,,0.06060606060606061,,,,,1.0,1.0,,,,0.5,0.014705882352941176,,,,,,True,,,,,
2733,1610612744,Shaun Livingston,Shaun Livingston,2733,GSW,14315.0,239,22,480,492,122,139,44.0,972,15.0,22.0,2.0,3.0,2.0,3.0,22.0,48.0,3.0,18.0,,,,,40.0,88.0,,1.0,10.0,90.0,517,3.0,5.0,,6.0,8.0,16.0,,,4.0,20.0,36.0,44.0,,6.0,,,,3.0,24.0,6.0,30.0,3.0,3.0,11.0,6.0,7.0,66.0,5.0,3.0,,9.0,10.0,1.0,20,8.0,28,1.0,8.0,2.0,6.0,8.0,4.0,3.0,5.0,,5.0,,13.0,1.0,5.0,11.0,,23.0,,,,7.0,,,,,11.0,3.0,6.0,1.0,3.0,,,1.0,2.0,,3.0,1.0,18.0,120,3.0,,0.45,0.4864864864864865,,,,,0.45454545454545453,0.6,0.5,0.449438202247191,0.6,0.5,0.4838709677419355,0.6,0.5555555555555556,0.011235955056179775,0.03409090909090909,0.045454545454545456,,0.1111111111111111,20.075757575757574,0.6153846153846154,0.06666666666666667,,0.06896551724137931,0.02142857142857143,0.11688311688311688,0.07462686567164178,0.08558558558558559,0.03864734299516908,0.03333333333333333,0.01818181818181818,0.01818181818181818,0.08620689655172414,,0.018867924528301886,0.09433962264150944,0.10256410256410256,0.13114754098360656,0.0625,0.021739130434782608,0.3333333333333333,0.24719101123595505,0.6818181818181818,0.7142857142857143,0.8,0.5393258426966292,0.4583333333333333,0.4583333333333333,0.18181818181818182,0.20224719101123595,0.16666666666666666,0.1875,0.6666666666666666,,,,,0.6,0.6666666666666666,,0.1875,0.6666666666666666,,,0.25842696629213485,,0.46102584269662916,0.6056666666666666,0.448,0.06521739130434782,0.06593406593406594,0.06666666666666667,0.2222222222222222,9.428409090909092,22.5,0.25416666666666665,,1.0,,,,,,,,,0.011235955056179775,,,,,,,,,,,,,,,,,,,,,1.0,,,True,,,,,
