EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceCorner3FGM,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,PtsUnassisted3s,HeaveAttempts,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedCorner3,Defensive 3 Seconds Violations,SecondChanceFg3Pct,LongMidRangePctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,OffensiveGoaltends,Clear Path Fouls,FTOffRebounds,OffFTReboundPct,on,Corner3PctBlocked
1626167,1610612754,Myles Turner,Myles Turner,1626167,IND,67633.0,1127,39.0,2251,2238,346.0,355,201.0,4489,74.0,122.0,15.0,26.0,10.0,18.0,15.0,49.0,75.0,152.0,3.0,9.0,1.0,1.0,32.0,90.0,3.0,5.0,9.0,164.0,323.0,35.0,99.0,98.0,531.0,2478,17.0,33.0,4.0,11.0,45.0,21.0,37.0,5.0,10.0,28.0,85.0,256.0,72.0,105.0,22.0,90.0,32.0,18.0,1.0,30.0,29.0,59.0,15.0,14.0,22.0,2.0,6.0,147.0,12.0,30.0,79.0,103.0,11.0,193.0,42.0,235.0,3.0,26.0,19.0,7.0,20.0,4.0,12.0,46.0,2.0,8.0,2.0,8.0,66.0,3.0,8.0,63.0,4.0,125.0,7.0,2.0,19.0,116.0,2.0,8.0,5.0,7.0,128.0,13.0,1.0,61.0,9.0,84.0,1.0,1.0,64.0,2.0,18.0,85.0,47.0,4.0,3.0,85.0,338.0,7.0,9.0,0.7804878048780488,0.8366013071895425,1.0,0.35353535353535354,0.5,0.35353535353535354,0.5077399380804953,0.5151515151515151,0.5675675675675675,0.5130331753554502,0.4594594594594595,0.6063829787234043,0.5532359081419624,0.5232558139534884,0.6640625,0.23459715639810427,0.010101010101010102,0.05572755417956656,0.11475409836065574,0.08163265306122448,0.011111111111111112,21.975806451612904,0.30303030303030304,0.21153846153846154,0.1672077922077922,0.045871559633027525,0.19174757281553398,0.034782608695652174,0.17704280155642024,0.042042042042042045,0.0752212389380531,0.05056179775280899,0.016,0.03007518796992481,0.05063291139240506,0.15833333333333333,0.215,0.125,0.20253164556962025,0.15625,0.014778325123152709,0.5529411764705883,0.2890995260663507,0.6065573770491803,0.6851851851851852,0.6756756756756757,0.11611374407582939,0.30612244897959184,0.3333333333333333,0.4666666666666667,0.36018957345971564,0.4934210526315789,0.4934210526315789,0.9466666666666667,0.02132701421800948,0.3333333333333333,0.3333333333333333,1.0,0.2132701421800948,0.35555555555555557,0.3595505617977528,1.0,0.7027027027027027,0.5769230769230769,0.13333333333333333,0.02702702702702703,0.08108108108108109,0.3829787234042553,0.5555555555555556,0.02127659574468085,0.19148936170212766,0.5555555555555556,0.523696682464455,0.35555555555555557,0.48501765402843605,0.5737258620689655,0.5063765957446809,0.12978723404255318,0.16442048517520216,0.0847457627118644,0.160075329566855,10.980185758513933,26.444444444444443,0.15370946246112838,,,,,,,,,,,,,,,,,,,,,,,True,
1626202,1610612754,Joe Young,Joe Young,1626202,IND,280.0,5,-2.0,9,10,2.0,1,2.0,19,,,,,,,,,1.0,1.0,,1.0,,,,,,,,1.0,1.0,,1.0,,2.0,12,1.0,1.0,,,2.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,1.0,1.0,,,,2.0,,,1.0,1.0,,,,,1.0,1.0,,0.5,1.0,,0.5,1.0,,0.5,,,,,,18.181818181818183,,,,,0.5,,0.25,,,,,,,,,,,1.0,,1.0,,,,,,,,,0.5,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,0.5,,0.518025,0.444,,,,1.0,,18.6,22.9,0.2222222222222222,,,,,,,,,,,,,,,,,,,,,,,True,
1628388,1610612754,TJ Leaf,TJ Leaf,1628388,IND,6626.0,110,-33.0,218,219,37.0,59,27.0,437,7.0,14.0,3.0,6.0,,,3.0,6.0,,1.0,,4.0,,,6.0,10.0,,1.0,2.0,10.0,21.0,6.0,14.0,1.0,39.0,274,4.0,9.0,,,8.0,,,1.0,2.0,,3.0,8.0,12.0,18.0,6.0,10.0,6.0,3.0,,1.0,,1.0,,,1.0,,,2.0,2.0,5.0,4.0,10.0,1.0,15.0,7.0,22.0,2.0,,,,3.0,,2.0,1.0,1.0,1.0,,,4.0,,,5.0,,7.0,,1.0,,3.0,,,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,3.0,37.0,,,0.4,0.5714285714285714,1.0,0.42857142857142855,0.5,0.42857142857142855,0.47619047619047616,0.4444444444444444,,0.5428571428571428,0.4444444444444444,0.75,0.5571428571428572,0.4444444444444444,0.75,0.4,,0.14285714285714285,0.14285714285714285,0.16666666666666666,,15.537848605577691,0.75,0.1111111111111111,0.18867924528301888,0.07042253521126761,0.11428571428571428,0.06451612903225806,0.1590909090909091,0.06862745098039216,,0.13043478260869565,0.08333333333333333,0.09523809523809523,,0.15384615384615385,0.08695652173913043,0.35294117647058826,0.15384615384615385,,0.125,,0.4,0.5,0.5833333333333334,0.2857142857142857,0.17142857142857143,0.5,0.6,0.6666666666666666,0.02857142857142857,,,,0.11428571428571428,,,,0.2857142857142857,0.6,0.6,1.0,0.6666666666666666,0.5,,,,,,,1.0,0.5,0.8,0.6,0.5145257142857144,0.49177499999999996,0.493575,0.02857142857142857,0.047619047619047616,0.20512820512820512,0.07692307692307693,4.342857142857143,25.699999999999996,0.16972477064220184,,,,,,,,,,,,,,,,,,,,,,,True,
201954,1610612754,Darren Collison,Darren Collison,201954,IND,121104.0,2018,127.0,4032,4022,661.0,794,387.0,8054,104.0,164.0,7.0,8.0,11.0,24.0,10.0,39.0,106.0,230.0,31.0,66.0,10.0,11.0,65.0,139.0,13.0,9.0,23.0,220.0,433.0,96.0,205.0,127.0,855.0,4417,10.0,27.0,23.0,5.0,58.0,33.0,80.0,17.0,34.0,43.0,160.0,130.0,310.0,231.0,12.0,137.0,65.0,31.0,1.0,257.0,111.0,368.0,88.0,23.0,118.0,50.0,89.0,847.0,14.0,23.0,67.0,70.0,4.0,141.0,37.0,178.0,6.0,92.0,41.0,51.0,50.0,13.0,36.0,36.0,8.0,14.0,2.0,5.0,86.0,5.0,12.0,53.0,2.0,122.0,1.0,,4.0,120.0,1.0,4.0,13.0,7.0,144.0,14.0,11.0,56.0,17.0,13.0,2.0,1.0,8.0,,5.0,15.0,10.0,,,154.0,649.0,6.0,12.0,0.29545454545454547,0.3037383177570093,0.8020833333333334,0.4682926829268293,0.5,0.4729064039408867,0.5080831408775982,0.37037037037037035,0.4125,0.5705329153605015,0.53,0.5131578947368421,0.6068866571018652,0.5471698113207547,0.572463768115942,0.3213166144200627,0.004878048780487805,0.07159353348729793,0.1402439024390244,0.10256410256410256,0.007194244604316547,17.473778174514617,0.5813953488372093,0.0392156862745098,0.06653992395437262,0.01903973509933775,0.08667529107373868,0.023450586264656615,0.07506849315068494,0.020498614958448753,0.026066350710900472,0.020895522388059702,0.011086474501108648,0.019438444924406047,0.03731343283582089,0.07512953367875648,0.0392156862745098,0.08737864077669903,0.07947019867549669,0.11242603550295859,0.02158273381294964,0.6666666666666666,0.25705329153605017,0.6341463414634146,0.7375886524822695,0.3942307692307692,0.061128526645768025,0.2564102564102564,0.2857142857142857,0.2,0.3605015673981191,0.4608695652173913,0.4690265486725664,0.20754716981132076,0.10344827586206896,0.4696969696969697,0.4696969696969697,0.967741935483871,0.21786833855799373,0.4676258992805755,0.47101449275362317,0.7230769230769231,0.16,0.875,,0.2,0.26,0.21052631578947367,0.4583333333333333,0.09649122807017543,0.20175438596491227,0.391304347826087,0.5783699059561128,0.4744525547445255,0.5090712598425199,0.507263888888889,0.46465405405405397,0.0838235294117647,0.11789473684210526,0.06783625730994151,0.1871345029239766,11.072055427251735,25.685853658536583,0.16393849206349206,7.0,8.0,4.0,11.0,57.0,2.0,1.0,1.0,1.0,1.0,0.4782608695652174,0.017391304347826087,0.7,1.0,0.3076923076923077,1.0,0.7272727272727273,0.004878048780487805,,,,,True,
202362,1610612754,Lance Stephenson,Lance Stephenson,202362,IND,37917.0,632,22.0,1248,1251,254.0,309,136.0,2499,51.0,80.0,10.0,13.0,9.0,17.0,11.0,31.0,23.0,47.0,8.0,16.0,,5.0,21.0,61.0,8.0,2.0,11.0,85.0,158.0,29.0,77.0,26.0,283.0,1419,12.0,17.0,8.0,2.0,29.0,13.0,27.0,4.0,16.0,6.0,44.0,48.0,122.0,69.0,10.0,59.0,21.0,12.0,1.0,56.0,21.0,77.0,15.0,6.0,32.0,8.0,16.0,175.0,11.0,10.0,55.0,64.0,15.0,134.0,21.0,155.0,3.0,13.0,8.0,5.0,30.0,3.0,21.0,13.0,,9.0,,1.0,43.0,2.0,6.0,18.0,3.0,67.0,8.0,6.0,,38.0,,2.0,5.0,2.0,40.0,4.0,,19.0,3.0,7.0,,,4.0,,3.0,7.0,1.0,,,43.0,251.0,7.0,1.0,0.2823529411764706,0.3,0.7931034482758621,0.37662337662337664,0.25,0.38666666666666666,0.5379746835443038,0.7058823529411765,0.48148148148148145,0.5468085106382978,0.54,0.4418604651162791,0.5592885375494071,0.5370370370370371,0.4583333333333333,0.3276595744680851,0.012987012987012988,0.0759493670886076,0.125,0.06451612903225806,0.01639344262295082,20.94833687190375,0.6976744186046512,0.3488372093023256,0.21993127147766323,0.025510204081632654,0.22916666666666666,0.0582010582010582,0.224105461393597,0.03614457831325301,0.0234375,0.016666666666666666,0.034722222222222224,0.07194244604316546,0.02,0.1553398058252427,0.18691588785046728,0.345679012345679,0.22162162162162163,0.2545454545454545,0.02830188679245283,0.14285714285714285,0.3404255319148936,0.6375,0.7285714285714285,0.3333333333333333,0.13191489361702127,0.3548387096774194,0.3793103448275862,0.09090909090909091,0.2,0.48936170212765956,0.48936170212765956,0.2608695652173913,0.06808510638297872,0.5,0.5,0.75,0.25957446808510637,0.3442622950819672,0.35,0.8095238095238095,0.52,0.7692307692307693,0.1,,0.32,0.3953488372093023,0.5294117647058824,0.11627906976744186,0.2558139534883721,0.18181818181818182,0.6680851063829787,0.3559322033898305,0.5182521551724137,0.5465952380952381,0.5399309523809523,0.076,0.10982658959537572,0.10247349823321555,0.15547703180212014,7.985443037974682,27.227272727272727,0.20352564102564102,,2.0,1.0,1.0,18.0,2.0,,,,1.0,0.125,,,,0.125,,0.4,,1.0,,,,True,
202709,1610612754,Cory Joseph,Cory Joseph,202709,IND,31665.0,528,-28.0,1040,1068,277.0,322,114.0,2108,12.0,22.0,1.0,1.0,6.0,9.0,9.0,19.0,10.0,28.0,5.0,14.0,,4.0,10.0,29.0,4.0,1.0,2.0,31.0,69.0,15.0,43.0,18.0,125.0,1204,2.0,5.0,4.0,2.0,12.0,11.0,21.0,1.0,6.0,12.0,37.0,32.0,30.0,45.0,,29.0,10.0,6.0,,33.0,18.0,51.0,13.0,5.0,17.0,4.0,12.0,120.0,2.0,7.0,25.0,22.0,2.0,49.0,9.0,58.0,1.0,20.0,10.0,10.0,9.0,3.0,7.0,5.0,1.0,2.0,,1.0,14.0,3.0,2.0,19.0,1.0,35.0,,2.0,,22.0,3.0,,1.0,2.0,24.0,,3.0,5.0,4.0,7.0,,,3.0,1.0,3.0,7.0,4.0,,,35.0,268.0,5.0,3.0,0.5161290322580645,0.5161290322580645,1.0,0.3488372093023256,0.16666666666666666,0.3488372093023256,0.4492753623188406,0.4,0.5238095238095238,0.47767857142857145,0.5555555555555556,0.46296296296296297,0.5040983606557377,0.6,0.5285714285714286,0.38392857142857145,,0.08695652173913043,0.22727272727272727,,,11.535199321458864,0.6428571428571429,0.046511627906976744,0.09243697478991597,0.022950819672131147,0.1111111111111111,0.013513513513513514,0.10151187904967603,0.019867549668874173,,0.03333333333333333,0.037383177570093455,0.009345794392523364,0.024390243902439025,0.07692307692307693,0.09574468085106383,0.10606060606060606,0.10326086956521739,0.14634146341463414,0.017241379310344827,0.5714285714285714,0.19642857142857142,0.5454545454545454,0.7058823529411765,0.5833333333333334,0.16964285714285715,0.47368421052631576,0.47368421052631576,0.3333333333333333,0.25,0.35714285714285715,0.37037037037037035,0.6,0.125,0.35714285714285715,0.35714285714285715,1.0,0.25892857142857145,0.3448275862068966,0.3448275862068966,1.0,0.1111111111111111,1.0,,,0.4444444444444444,0.3333333333333333,0.6666666666666666,0.14814814814814814,0.07407407407407407,0.5,0.5803571428571429,0.3448275862068966,0.49361428571428584,0.47821250000000004,0.48225,0.05084745762711865,0.06756756756756757,0.096,0.296,10.128985507246377,25.376744186046512,0.26634615384615384,,,2.0,2.0,,,,1.0,,,0.5,0.03571428571428571,,,0.5,1.0,,0.022727272727272728,,1.0,,,True,
203506,1610612754,Victor Oladipo,Victor Oladipo,203506,IND,88895.0,1482,205.0,2994,2964,466.0,551,272.0,5958,132.0,200.0,9.0,10.0,21.0,33.0,40.0,92.0,86.0,186.0,20.0,32.0,2.0,3.0,81.0,201.0,21.0,16.0,42.0,258.0,478.0,101.0,233.0,147.0,966.0,3182,13.0,18.0,23.0,7.0,69.0,42.0,79.0,18.0,45.0,43.0,181.0,154.0,362.0,180.0,12.0,200.0,81.0,46.0,3.0,123.0,63.0,186.0,42.0,21.0,79.0,16.0,28.0,435.0,5.0,16.0,94.0,113.0,3.0,210.0,21.0,231.0,3.0,100.0,59.0,41.0,77.0,21.0,41.0,51.0,6.0,36.0,1.0,6.0,128.0,7.0,25.0,42.0,2.0,101.0,6.0,2.0,5.0,165.0,6.0,7.0,8.0,10.0,186.0,15.0,2.0,82.0,13.0,32.0,2.0,,25.0,2.0,5.0,34.0,19.0,1.0,,174.0,455.0,5.0,8.0,0.29844961240310075,0.3055555555555556,0.594059405940594,0.4334763948497854,0.4,0.4353448275862069,0.5397489539748954,0.7222222222222222,0.5316455696202531,0.5759493670886076,0.7560975609756098,0.5564516129032258,0.6076826196473551,0.75,0.6114864864864865,0.32770745428973275,0.012875536480686695,0.09623430962343096,0.15,0.13043478260869565,0.014925373134328358,27.930930021205697,0.6015625,0.047619047619047616,0.14037267080745341,0.018244013683010263,0.16376306620209058,0.011494252873563218,0.15010877447425672,0.01600609756097561,0.028662420382165606,0.02109704641350211,0.006134969325153374,0.008823529411764706,0.021052631578947368,0.10631229235880399,0.13962264150943396,0.18410041841004185,0.18,0.10483870967741936,0.010033444816053512,0.5588235294117647,0.2812939521800281,0.66,0.7764705882352941,0.2803030303030303,0.12939521800281295,0.43478260869565216,0.5,0.25,0.2616033755274262,0.46236559139784944,0.4725274725274725,0.3488372093023256,0.0450070323488045,0.625,0.625,0.85,0.28270042194092826,0.40298507462686567,0.4090909090909091,0.5308641975308642,0.24390243902439024,0.9,,0.04878048780487805,0.5121951219512195,0.2661290322580645,0.6363636363636364,0.024193548387096774,0.3387096774193548,0.38095238095238093,0.6090014064697609,0.405,0.5162721126760564,0.5010274193548387,0.4911296747967479,0.1088348271446863,0.15045871559633028,0.07142857142857142,0.1873706004140787,9.493096234309622,25.993991416309015,0.15564462257849032,1.0,2.0,11.0,12.0,123.0,1.0,,3.0,2.0,3.0,0.5217391304347826,0.021505376344086023,0.5,,0.5238095238095238,0.5454545454545454,0.6666666666666666,0.012711864406779662,,,,,True,
1627734,1610612754,Domantas Sabonis,Domantas Sabonis,1627734,IND,46008.0,767,96.0,1542,1532,279.0,320,161.0,3074,81.0,128.0,15.0,33.0,12.0,21.0,21.0,64.0,20.0,59.0,,,,,5.0,16.0,,2.0,3.0,122.0,251.0,5.0,16.0,72.0,331.0,1630,18.0,46.0,,7.0,43.0,15.0,38.0,2.0,3.0,17.0,53.0,186.0,58.0,15.0,22.0,16.0,5.0,19.0,,32.0,31.0,63.0,22.0,9.0,14.0,3.0,15.0,157.0,16.0,54.0,75.0,94.0,13.0,182.0,71.0,253.0,9.0,22.0,17.0,5.0,22.0,4.0,13.0,37.0,3.0,9.0,,10.0,59.0,4.0,8.0,41.0,,90.0,4.0,13.0,14.0,82.0,1.0,8.0,3.0,3.0,97.0,9.0,,47.0,6.0,11.0,,,5.0,,6.0,11.0,7.0,,2.0,53.0,276.0,6.0,6.0,0.7622950819672131,0.8378378378378378,1.0,0.3125,0.6666666666666666,0.3125,0.4860557768924303,0.391304347826087,0.39473684210526316,0.4850187265917603,0.391304347826087,0.43902439024390244,0.5321543408360129,0.43,0.5408163265306123,0.0599250936329588,,0.07569721115537849,0.09375,0.09375,,21.399652978600347,0.3728813559322034,0.3333333333333333,0.24607329842931938,0.11637931034482758,0.24115755627009647,0.07174887892376682,0.24386724386724387,0.10189228529839883,0.1488095238095238,0.13076923076923078,0.07228915662650602,0.05917159763313609,0.1111111111111111,0.21014492753623187,0.25190839694656486,0.2831858407079646,0.24066390041493776,0.24285714285714285,0.07563025210084033,0.6363636363636364,0.4794007490636704,0.6328125,0.6982758620689655,0.7283950617283951,0.2397003745318352,0.328125,0.3620689655172414,0.6666666666666666,0.2209737827715356,0.3389830508474576,0.3448275862068966,1.0,,,,,0.0599250936329588,0.3125,0.3125,1.0,0.717391304347826,0.45454545454545453,0.26666666666666666,,,0.5121951219512195,0.5714285714285714,,0.07317073170731707,0.6666666666666666,0.5393258426966292,0.3125,0.5022183520599252,0.5353911764705882,0.49437682926829285,0.1540983606557377,0.16262975778546712,0.1299093655589124,0.16012084592145015,7.3031872509960145,26.912499999999998,0.18093385214007782,,,,,,,,,,,,0.01694915254237288,,,,,,,,,1.0,0.03571428571428571,True,
202711,1610612754,Bojan Bogdanovic,Bojan Bogdanovic,202711,IND,84533.0,1409,44.0,2836,2813,369.0,457,250.0,5649,84.0,138.0,8.0,11.0,8.0,13.0,30.0,70.0,25.0,51.0,38.0,68.0,2.0,7.0,51.0,152.0,14.0,9.0,21.0,139.0,259.0,89.0,220.0,91.0,636.0,3073,19.0,29.0,16.0,4.0,63.0,14.0,26.0,13.0,28.0,23.0,90.0,156.0,122.0,252.0,8.0,152.0,51.0,32.0,2.0,50.0,24.0,74.0,16.0,8.0,28.0,8.0,14.0,172.0,10.0,7.0,62.0,70.0,9.0,141.0,17.0,158.0,3.0,35.0,28.0,7.0,30.0,2.0,17.0,23.0,4.0,13.0,5.0,7.0,53.0,2.0,11.0,33.0,3.0,72.0,2.0,1.0,2.0,84.0,1.0,5.0,6.0,4.0,99.0,4.0,6.0,37.0,8.0,3.0,,,1.0,,2.0,3.0,2.0,,,88.0,362.0,6.0,6.0,0.5611510791366906,0.5777777777777777,0.9438202247191011,0.40454545454545454,0.4642857142857143,0.40454545454545454,0.5366795366795367,0.6551724137931034,0.5384615384615384,0.5688935281837161,0.6555555555555556,0.6203703703703703,0.603448275862069,0.65625,0.6846153846153846,0.4592901878914405,0.00909090909090909,0.12355212355212356,0.17391304347826086,0.1,0.013157894736842105,18.40333440205194,0.5660377358490566,0.15,0.09067357512953368,0.00830367734282325,0.11742424242424243,0.022988505747126436,0.10153846153846154,0.013302034428794992,0.013559322033898305,0.004424778761061947,0.006211180124223602,0.02564102564102564,0.011904761904761904,0.08041958041958042,0.08015267175572519,0.11607142857142858,0.1192214111922141,0.1111111111111111,0.014084507042253521,0.6666666666666666,0.2881002087682672,0.6086956521739131,0.7368421052631579,0.5952380952380952,0.14613778705636743,0.42857142857142855,0.47619047619047616,0.5,0.10647181628392484,0.49019607843137253,0.5,0.52,0.1419624217118998,0.5588235294117647,0.5588235294117647,0.9736842105263158,0.3173277661795407,0.3355263157894737,0.34,0.9215686274509803,0.24444444444444444,0.7272727272727273,0.625,0.044444444444444446,0.3111111111111111,0.24074074074074073,0.6153846153846154,0.12962962962962962,0.3888888888888889,0.42857142857142855,0.7473903966597077,0.3355263157894737,0.5397096033402923,0.51175,0.5177231481481481,0.07976653696498054,0.1267123287671233,0.09905660377358491,0.14150943396226415,6.709652509652512,25.45818181818182,0.13011283497884343,1.0,4.0,6.0,7.0,15.0,,2.0,4.0,,1.0,0.4375,0.0196078431372549,0.5,1.0,0.42857142857142855,1.0,0.5714285714285714,0.018018018018018018,,,,,True,
203922,1610612754,Glenn Robinson III,Glenn Robinson III,203922,IND,4342.0,72,6.0,141,140,31.0,30,16.0,281,3.0,4.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,5.0,2.0,3.0,1.0,,,3.0,1.0,,,5.0,11.0,2.0,6.0,,16.0,159,2.0,3.0,2.0,,7.0,2.0,2.0,,,,4.0,8.0,2.0,6.0,,3.0,,,,4.0,,4.0,,,4.0,,,8.0,,1.0,,4.0,,4.0,1.0,5.0,,2.0,1.0,1.0,1.0,,,,,1.0,,,1.0,,,3.0,,3.0,,,,3.0,,,1.0,,,,,,,,,,,,,,,,,4.0,31.0,,,0.8,0.8,1.0,0.3333333333333333,,0.3333333333333333,0.45454545454545453,0.6666666666666666,1.0,0.47058823529411764,0.7,1.0,0.47058823529411764,0.7,1.0,0.35294117647058826,,,,,,11.320754716981131,1.0,,0.11764705882352941,0.022222222222222223,,,0.06896551724137931,0.014492753623188406,0.09090909090909091,,,,,0.1,,0.2,,,,,0.23529411764705882,0.75,0.75,0.6666666666666666,0.11764705882352941,0.5,0.5,1.0,0.29411764705882354,0.2,0.2,1.0,0.17647058823529413,0.6666666666666666,0.6666666666666666,1.0,0.17647058823529413,,,,0.4,0.5,1.0,0.2,0.2,0.5,1.0,,,,0.5882352941176471,,0.5002823529411764,0.5723125,0.4697,,,0.4375,0.25,11.272727272727273,25.53333333333333,0.2198581560283688,1.0,,,1.0,,,,,,,0.5,,1.0,1.0,,,,,,,,,True,
