EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,Fg3aBlocked,BlockingFoulsDrawn,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedCorner3,BlockedLongMidRange,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APctBlocked,Arc3PctBlocked,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,3pt And 1 Free Throw Trips,LongMidRangePctBlocked,Corner3PctBlocked,Clear Path Fouls,on
101133,1610612764,Ian Mahinmi,Ian Mahinmi,101133,WAS,68721.0,1145,14,2269,2275,541,593,293,4544,108.0,170.0,44.0,69.0,20.0,37.0,30.0,71.0,5.0,2.0,1.0,138.0,246,2.0,90.0,366.0,2482,50.0,83.0,20.0,120.0,25.0,60.0,1.0,19.0,69.0,172.0,104.0,80.0,1.0,1.0,26.0,39.0,14.0,53.0,12.0,2.0,21.0,7.0,11.0,120.0,37.0,96.0,2.0,72.0,85,20.0,177,135.0,312,8.0,38.0,22.0,16.0,35.0,10.0,23.0,66.0,3.0,12.0,1.0,10.0,101.0,3.0,19.0,96.0,2.0,230.0,3.0,23.0,31.0,115,2.0,14.0,6.0,128.0,11.0,61.0,9.0,42.0,29.0,13.0,42.0,25.0,2.0,1.0,4.0,1.0,69.0,539,17.0,8.0,0.6231884057971014,0.8775510204081632,0.5609756097560976,0.6024096385542169,0.4166666666666667,0.5564516129032258,0.6024096385542169,0.4098360655737705,0.5960912052117264,0.6185567010309279,0.46,0.008064516129032258,0.10569105691056911,0.08235294117647059,0.16901408450704225,15.605828220858896,0.3465346534653465,0.24691358024691357,0.031746031746031744,0.14285714285714285,0.14138438880706922,0.1722488038277512,0.1002710027100271,0.1549851924975321,0.1269083969465649,0.17592592592592593,0.16,0.08450704225352113,0.09698996655518395,0.11428571428571428,0.14215686274509803,0.17733990147783252,0.10638297872340426,0.17941176470588235,0.14102564102564102,0.1,0.5952380952380952,0.6854838709677419,0.6352941176470588,0.6923076923076923,0.5833333333333334,0.2862903225806452,0.4225352112676056,0.5084745762711864,0.7666666666666667,0.020161290322580645,0.008064516129032258,0.8313253012048193,0.6376811594202898,0.045454545454545456,0.6065573770491803,0.5405405405405406,0.01639344262295082,0.6935483870967742,0.5287297570850201,0.586448611111111,0.5113749999999999,0.20469798657718122,0.20608108108108109,0.32786885245901637,0.1885245901639344,3.520731707317074,39.1,0.2384310268840899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1626162,1610612764,Kelly Oubre Jr.,Kelly Oubre Jr.,1626162,WAS,55291.0,922,-31,1811,1815,398,461,237,3626,60.0,105.0,19.0,30.0,16.0,25.0,17.0,65.0,43.0,124.0,31.0,91.0,213,158.0,90.0,440.0,2019,19.0,37.0,10.0,81.0,21.0,40.0,37.0,22.0,115.0,86.0,96.0,18.0,,124.0,28.0,33.0,15.0,48.0,14.0,1.0,18.0,10.0,5.0,111.0,10.0,20.0,2.0,54.0,57,17.0,128,32.0,160,9.0,33.0,14.0,19.0,21.0,4.0,15.0,19.0,4.0,6.0,3.0,1.0,40.0,1.0,8.0,41.0,2.0,98.0,3.0,6.0,3.0,100,7.0,2.0,8.0,104.0,12.0,47.0,6.0,14.0,8.0,4.0,16.0,5.0,,,,1.0,115.0,397,12.0,6.0,0.4725274725274725,0.524390243902439,0.4272300469483568,0.5135135135135135,0.525,0.4716981132075472,0.6120689655172413,0.6038961038961039,0.5301204819277109,0.6428571428571429,0.6460674157303371,0.42587601078167114,0.13145539906103287,0.11428571428571428,0.24615384615384617,21.822541966426858,0.525,0.2698412698412698,0.038461538461538464,0.12050739957716702,0.03663003663003663,0.15606936416184972,0.033444816053511704,0.13553113553113552,0.03550295857988166,0.05,0.045,0.012048192771084338,0.037037037037037035,0.017857142857142856,0.11042944785276074,0.1301775147928994,0.12056737588652482,0.14184397163120568,0.21875,0.046632124352331605,0.3125,0.2830188679245283,0.5714285714285714,0.6451612903225806,0.48333333333333334,0.1752021563342318,0.26153846153846155,0.3469387755102041,0.4117647058823529,0.11590296495956873,0.33423180592991913,0.5172413793103449,0.6333333333333333,0.3157894736842105,0.3246753246753247,0.64,0.4025974025974026,0.7088948787061995,0.514114690026954,0.55956125,0.5382123376623377,0.12224938875305623,0.18951612903225806,0.18409090909090908,0.26136363636363635,6.98262910798122,25.537974683544302,0.21976808393152955,14.0,9.0,34.0,2.0,3.0,2.0,6.0,47.0,9.0,18.0,15.0,56.0,11.0,21.0,17.0,147.0,21.0,47.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,2.0,0.875,0.35443037974683544,0.5238095238095238,0.4594594594594595,0.35443037974683544,0.006329113924050633,0.008064516129032258,0.32558139534883723,0.32558139534883723,0.5,0.09164420485175202,0.2647058823529412,0.2647058823529412,1.0,0.3790322580645161,0.3821138211382114,0.851063829787234,0.05172413793103448,0.6666666666666666,1.0,0.3103448275862069,0.5,1.0,0.07792207792207792,0.3333333333333333,0.4838709677419355,0.3790322580645161,0.018633540372670808,,,,,True
1626191,1610612764,Chris McCullough,Chris McCullough,1626191,WAS,1350.0,22,15,54,53,34,30,6,107,1.0,1.0,1.0,1.0,,,1.0,4.0,,2.0,1.0,2.0,5,2.0,5.0,9.0,55,1.0,2.0,,2.0,1.0,2.0,1.0,3.0,5.0,2.0,2.0,2.0,,2.0,,1.0,,1.0,,,,,1.0,2.0,,2.0,,2.0,1,1.0,4,2.0,6,1.0,,,,1.0,,,,,1.0,,,1.0,,1.0,3.0,,5.0,,1.0,,3,,,,6.0,,1.0,2.0,1.0,1.0,,1.0,,,,,,5.0,34,,2.0,0.5,1.0,0.4,0.5,0.5,0.2857142857142857,0.5,0.3333333333333333,0.45,0.5,0.5,0.2857142857142857,,,,18.333333333333336,1.0,0.125,,0.09090909090909091,0.13333333333333333,0.25,,0.15789473684210525,0.09523809523809523,,0.2857142857142857,,,,0.16666666666666666,,,0.14285714285714285,1.0,0.2,,0.14285714285714285,1.0,1.0,,0.5714285714285714,0.25,0.25,1.0,,0.2857142857142857,0.5,1.0,,,,0.3333333333333333,0.42857142857142855,0.48819999999999997,0.5995,0.46405,0.125,0.16666666666666666,0.2222222222222222,0.5555555555555556,7.540000000000001,28.55,0.6296296296296297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
201975,1610612764,Jodie Meeks,Jodie Meeks,201975,WAS,40153.0,669,-59,1325,1330,241,277,179,2655,19.0,30.0,3.0,3.0,2.0,5.0,16.0,44.0,40.0,106.0,16.0,53.0,114,126.0,64.0,302.0,1507,4.0,9.0,7.0,24.0,6.0,14.0,19.0,15.0,51.0,86.0,20.0,4.0,,106.0,9.0,35.0,12.0,47.0,10.0,2.0,15.0,11.0,9.0,106.0,3.0,3.0,,31.0,32,1.0,64,6.0,70,2.0,10.0,5.0,5.0,12.0,4.0,10.0,9.0,3.0,2.0,,,21.0,,5.0,17.0,1.0,30.0,,1.0,,53,3.0,1.0,4.0,71.0,3.0,27.0,2.0,2.0,2.0,,2.0,1.0,,,,1.0,51.0,241,1.0,,0.8113207547169812,0.8431372549019608,0.4649122807017544,0.4444444444444444,0.42857142857142855,0.49583333333333335,0.4473684210526316,0.5454545454545454,0.550185873605948,0.5217391304347826,0.6447368421052632,0.525,0.07894736842105263,0.13333333333333333,0.09090909090909091,18.864229765013054,0.5714285714285714,0.02,,0.09696969696969697,0.007444168734491315,0.12704918032786885,0.013392857142857142,0.10975609756097561,0.009569377990430622,,0.013157894736842105,0.008620689655172414,0.011111111111111112,0.022727272727272728,0.05263157894736842,0.05405405405405406,0.19047619047619047,0.13989637305699482,0.0784313725490196,0.015384615384615385,0.5,0.125,0.6333333333333333,0.7307692307692307,0.7368421052631579,0.18333333333333332,0.36363636363636365,0.4,0.9375,0.16666666666666666,0.44166666666666665,0.15789473684210525,1.0,0.3333333333333333,0.15151515151515152,0.4,0.48484848484848486,0.65,0.494824375,0.4867642857142857,0.4820166666666666,0.11610486891385768,0.1956521739130435,0.07947019867549669,0.16887417218543047,10.448245614035088,25.798412698412697,0.18188679245283018,18.0,6.0,20.0,1.0,2.0,1.0,3.0,38.0,2.0,8.0,7.0,44.0,3.0,10.0,8.0,123.0,9.0,38.0,3.0,,7.0,4.0,,,,,0.9318181818181818,0.3492063492063492,0.3,0.42105263157894735,0.3492063492063492,0.023809523809523808,0.02830188679245283,0.45,0.46153846153846156,0.7777777777777778,0.08333333333333333,0.3,0.3,1.0,0.3584905660377358,0.36893203883495146,0.9210526315789473,0.10526315789473684,0.5,1.0,0.42105263157894735,0.25,1.0,0.09090909090909091,0.3333333333333333,0.4375,0.3584905660377358,0.031007751937984496,1.0,0.025,,,True
203107,1610612764,Tomas Satoransky,Tomas Satoransky,203107,WAS,30190.0,503,9,1001,1002,261,282,127,2003,22.0,37.0,4.0,9.0,4.0,8.0,17.0,32.0,31.0,17.0,8.0,52.0,100,31.0,17.0,154.0,1071,6.0,11.0,1.0,19.0,9.0,19.0,11.0,7.0,40.0,48.0,56.0,6.0,1.0,16.0,8.0,53.0,35.0,88.0,28.0,7.0,22.0,19.0,12.0,211.0,10.0,14.0,,29.0,23,4.0,56,24.0,80,2.0,18.0,11.0,7.0,17.0,,10.0,3.0,1.0,7.0,,,20.0,2.0,3.0,21.0,4.0,42.0,,2.0,,33,,3.0,2.0,25.0,2.0,7.0,5.0,6.0,6.0,,6.0,4.0,,,,,40.0,259,2.0,3.0,0.46153846153846156,0.4897959183673469,0.52,0.5454545454545454,0.47368421052631576,0.5229007633587787,0.5625,0.55,0.5422535211267606,0.59375,0.5555555555555556,0.2366412213740458,0.08,0.08108108108108109,0.125,14.0625,0.85,0.10526315789473684,,0.0888030888030888,0.04516129032258064,0.14948453608247422,0.06172839506172839,0.11479028697571744,0.05084745762711865,0.05747126436781609,0.024390243902439025,0.06,0.07317073170731707,0.02564102564102564,0.05555555555555555,0.09473684210526316,0.12162162162162163,0.15584415584415584,0.125,0.03571428571428571,0.6666666666666666,0.2824427480916031,0.5945945945945946,0.6470588235294118,0.5454545454545454,0.24427480916030533,0.53125,0.6071428571428571,0.29411764705882354,0.2366412213740458,0.1297709923664122,0.5625,0.4444444444444444,,0.26666666666666666,0.5,0.26666666666666666,0.5190839694656488,0.48887923076923073,0.5017777777777778,0.5045068965517242,0.058394160583941604,0.06666666666666667,0.12337662337662338,0.2597402597402597,9.04,25.938709677419357,0.26073926073926074,13.0,5.0,14.0,,,1.0,3.0,6.0,2.0,5.0,4.0,11.0,2.0,5.0,5.0,33.0,,6.0,1.0,,,1.0,,,,,1.0,0.3548387096774194,0.4,0.45454545454545453,0.36666666666666664,0.03225806451612903,,0.41935483870967744,0.43333333333333335,0.5384615384615384,0.10687022900763359,0.35714285714285715,0.38461538461538464,1.0,0.35294117647058826,0.35294117647058826,1.0,,,,0.3125,0.4,1.0,0.1,0.3333333333333333,0.5,0.375,0.03125,,0.03225806451612903,0.07142857142857142,,True
203078,1610612764,Bradley Beal,Bradley Beal,203078,WAS,30245.0,504,56,1002,1005,329,323,118,2007,33.0,61.0,3.0,8.0,8.0,18.0,21.0,46.0,82.0,73.0,28.0,96.0,189,81.0,58.0,346.0,1062,7.0,13.0,2.0,25.0,30.0,62.0,28.0,21.0,117.0,52.0,140.0,6.0,1.0,72.0,15.0,53.0,32.0,85.0,27.0,5.0,28.0,12.0,13.0,202.0,4.0,9.0,,26.0,23,2.0,51,13.0,64,6.0,15.0,8.0,7.0,20.0,4.0,9.0,9.0,2.0,11.0,1.0,1.0,29.0,2.0,7.0,12.0,,30.0,,1.0,,58,1.0,,3.0,78.0,7.0,28.0,5.0,5.0,2.0,,6.0,4.0,,,,,115.0,327,4.0,3.0,0.2708333333333333,0.27956989247311825,0.5079365079365079,0.5384615384615384,0.4838709677419355,0.5333333333333333,0.6388888888888888,0.5333333333333333,0.5668896321070234,0.625,0.5742574257425742,0.3,0.07936507936507936,0.13114754098360656,0.13043478260869565,28.797190517998242,0.6896551724137931,0.05405405405405406,,0.08098591549295775,0.030612244897959183,0.14444444444444443,0.026143790849673203,0.10560344827586207,0.029082774049217,0.02197802197802198,0.0380952380952381,0.030612244897959183,0.03278688524590164,,0.0707070707070707,0.05319148936170213,0.12087912087912088,0.1456953642384106,0.13793103448275862,0.05,0.6666666666666666,0.22592592592592592,0.5409836065573771,0.6226415094339622,0.24242424242424243,0.17037037037037037,0.45652173913043476,0.525,0.23809523809523808,0.3037037037037037,0.27037037037037037,0.4444444444444444,0.375,,0.2,0.4444444444444444,0.3111111111111111,0.5259259259259259,0.47089126394052044,0.5281107142857142,0.4618191011235954,0.10884353741496598,0.13333333333333333,0.07225433526011561,0.33815028901734107,10.681481481481482,26.106172839506176,0.3283433133732535,42.0,3.0,8.0,,1.0,,,29.0,3.0,4.0,12.0,32.0,3.0,5.0,12.0,72.0,24.0,29.0,2.0,,9.0,4.0,1.0,1.0,,3.0,0.75,0.3950617283950617,0.6,0.42857142857142855,0.4,0.024691358024691357,,0.5121951219512195,0.5185185185185185,0.30952380952380953,0.02962962962962963,0.375,0.5,1.0,0.3972602739726027,0.3972602739726027,0.7241379310344828,0.05555555555555555,,,0.2222222222222222,0.75,1.0,,,0.42857142857142855,0.4027777777777778,0.047619047619047616,1.0,0.012195121951219513,0.25,2.0,True
203118,1610612764,Mike Scott,Mike Scott,203118,WAS,46387.0,773,21,1520,1530,335,376,204,3050,43.0,65.0,11.0,19.0,8.0,8.0,56.0,92.0,83.0,66.0,21.0,142.0,240,84.0,25.0,411.0,1663,20.0,42.0,1.0,44.0,24.0,37.0,24.0,4.0,82.0,212.0,72.0,14.0,,66.0,7.0,32.0,21.0,53.0,16.0,5.0,19.0,7.0,6.0,127.0,12.0,20.0,4.0,42.0,64,11.0,117,36.0,153,4.0,11.0,7.0,4.0,23.0,6.0,13.0,33.0,6.0,10.0,1.0,6.0,56.0,6.0,11.0,34.0,1.0,73.0,3.0,2.0,8.0,49,1.0,4.0,2.0,43.0,8.0,25.0,,4.0,2.0,2.0,4.0,4.0,1.0,,1.0,1.0,82.0,334,5.0,,0.7464788732394366,0.7851851851851852,0.5916666666666667,0.47619047619047616,0.6486486486486487,0.595679012345679,0.4479166666666667,0.639344262295082,0.6011730205278593,0.4489795918367347,0.6307692307692307,0.25925925925925924,0.029166666666666667,0.046153846153846156,0.043478260869565216,22.608200455580867,0.4107142857142857,0.19642857142857142,0.09090909090909091,0.16080402010050251,0.04319654427645788,0.14482758620689656,0.04979253112033195,0.15406976744186046,0.045454545454545456,0.047619047619047616,0.047619047619047616,0.033783783783783786,0.04081632653061224,0.08888888888888889,0.12781954887218044,0.16546762589928057,0.19047619047619047,0.15384615384615385,0.10714285714285714,0.029411764705882353,1.0,0.2006172839506173,0.6615384615384615,0.6935483870967742,0.7674418604651163,0.2839506172839506,0.6086956521739131,0.6363636363636364,0.7142857142857143,0.25617283950617287,0.2037037037037037,0.3958333333333333,0.5789473684210527,0.36363636363636365,0.13114754098360656,1.0,0.3442622950819672,0.45987654320987653,0.4736371913580248,0.48593,0.458366393442623,0.07331378299120235,0.09727626459143969,0.1070559610705596,0.19951338199513383,10.023750000000001,25.52142857142857,0.22039473684210525,43.0,7.0,18.0,,1.0,2.0,3.0,27.0,1.0,5.0,8.0,34.0,1.0,6.0,10.0,102.0,,27.0,,1.0,1.0,,,,,,1.0,0.40476190476190477,0.16666666666666666,0.4166666666666667,0.40476190476190477,,,0.5180722891566265,0.5180722891566265,0.7674418604651163,0.05555555555555555,0.3888888888888889,0.3888888888888889,1.0,0.4090909090909091,0.4090909090909091,1.0,0.020833333333333332,,,0.10416666666666667,0.2,1.0,0.04918032786885246,0.6666666666666666,0.38095238095238093,0.4090909090909091,,,,,,True
204025,1610612764,Tim Frazier,Tim Frazier,204025,WAS,23584.0,393,-14,774,782,147,181,102,1556,6.0,16.0,,,,,5.0,15.0,25.0,33.0,6.0,20.0,56,34.0,18.0,82.0,855,2.0,3.0,,4.0,1.0,4.0,6.0,9.0,17.0,18.0,22.0,2.0,,33.0,7.0,68.0,33.0,101.0,27.0,6.0,31.0,17.0,20.0,235.0,6.0,4.0,,17.0,18,1.0,36,10.0,46,1.0,29.0,15.0,14.0,21.0,3.0,16.0,14.0,2.0,5.0,,4.0,35.0,,7.0,20.0,1.0,50.0,3.0,,2.0,36,3.0,5.0,7.0,21.0,1.0,6.0,5.0,4.0,3.0,1.0,4.0,2.0,,,,,17.0,147,2.0,5.0,0.45,0.47368421052631576,0.35714285714285715,0.6666666666666666,0.25,0.35555555555555557,0.25,0.4,0.41,0.25,0.53125,0.37777777777777777,0.125,0.1875,0.2,15.033407572383073,0.6,0.041666666666666664,,0.0972972972972973,0.017391304347826087,0.11486486486486487,0.04195804195804196,0.10510510510510511,0.02680965147453083,0.0136986301369863,0.012048192771084338,0.02702702702702703,0.032520325203252036,0.1,0.08620689655172414,0.05970149253731343,0.15,0.1271186440677966,0.06666666666666667,0.0196078431372549,0.5,0.17777777777777778,0.375,0.46153846153846156,0.5,0.16666666666666666,0.3333333333333333,0.4166666666666667,0.4,0.2777777777777778,0.36666666666666664,,,,,,0.6,0.5555555555555556,0.4554050561797754,0.3817916666666667,0.3591166666666667,0.06315789473684211,0.09836065573770492,0.04878048780487805,0.2073170731707317,11.592857142857143,26.432352941176465,0.18992248062015504,9.0,1.0,1.0,,,,,7.0,,5.0,2.0,8.0,,5.0,2.0,12.0,12.0,7.0,1.0,1.0,,,,,,,0.5,0.23529411764705882,,0.3333333333333333,0.23529411764705882,0.029411764705882353,0.030303030303030304,0.36,0.375,0.4444444444444444,0.011111111111111112,1.0,1.0,1.0,0.21212121212121213,0.21875,0.42857142857142855,,,,0.625,,,,,0.3333333333333333,0.21212121212121213,,,0.04,,,True
201160,1610612764,Jason Smith,Jason Smith,201160,WAS,1565.0,26,-10,55,55,17,36,3,110,,,,,,,1.0,1.0,5.0,4.0,1.0,4.0,6,6.0,2.0,13.0,70,,,,,1.0,1.0,3.0,,5.0,6.0,2.0,,,4.0,,1.0,1.0,2.0,1.0,,,,1.0,5.0,,,,,1,1.0,2,,2,,,,,,,,,,,,,,,,1.0,,2.0,,,,1,,,,2.0,,1.0,,,,,,,,,,,5.0,17,,,0.75,0.75,0.6666666666666666,,1.0,0.4583333333333333,,0.625,0.5,,0.625,0.5,,,,22.413793103448278,,0.5,,0.07692307692307693,,,,0.047619047619047616,,,,,,,,0.1111111111111111,,,,,,,,,,0.08333333333333333,1.0,1.0,1.0,0.4166666666666667,0.3333333333333333,,,,,,0.25,0.5,0.45434166666666664,,0.5001125,0.07692307692307693,0.14285714285714285,,0.38461538461538464,18.266666666666666,25.366666666666664,0.3090909090909091,3.0,,2.0,,,,2.0,1.0,,,1.0,1.0,,,1.0,3.0,,1.0,,,,,,,,,1.0,0.16666666666666666,,0.3333333333333333,0.16666666666666666,,,0.6,0.6,0.6666666666666666,0.16666666666666666,,,,0.25,0.25,1.0,,,,,,,0.5,,1.0,0.25,,,,,,True
201196,1610612764,Ramon Sessions,Ramon Sessions,201196,WAS,7063.0,118,-39,237,235,45,69,39,472,5.0,14.0,1.0,2.0,1.0,2.0,2.0,8.0,4.0,5.0,1.0,9.0,26,7.0,15.0,42.0,266,2.0,6.0,,4.0,2.0,3.0,2.0,4.0,14.0,12.0,6.0,,,5.0,3.0,18.0,6.0,24.0,5.0,1.0,7.0,9.0,2.0,54.0,,3.0,1.0,3.0,6,,9,4.0,13,1.0,4.0,4.0,,8.0,3.0,4.0,4.0,,4.0,,1.0,12.0,,4.0,4.0,,9.0,,,,16,,1.0,,22.0,2.0,10.0,2.0,1.0,1.0,,1.0,1.0,,,,,14.0,45,,2.0,0.6666666666666666,0.6666666666666666,0.34615384615384615,0.3333333333333333,0.6666666666666666,0.4090909090909091,0.3333333333333333,1.0,0.4883720930232558,0.3333333333333333,0.875,0.21212121212121213,0.11538461538461539,0.14285714285714285,0.125,19.71326164874552,0.6666666666666666,,0.125,0.09090909090909091,0.03409090909090909,0.08108108108108109,,0.08737864077669903,0.024390243902439025,0.024390243902439025,0.06060606060606061,,,,,0.13636363636363635,0.125,0.0967741935483871,,0.05555555555555555,1.0,0.42424242424242425,0.35714285714285715,0.4166666666666667,0.8,0.24242424242424243,0.25,0.2857142857142857,0.5,0.12121212121212122,0.15151515151515152,0.3333333333333333,0.5,1.0,0.4,0.5,0.2,0.6363636363636364,0.49972878787878794,0.42102000000000006,0.53922,0.24390243902439024,0.29411764705882354,0.09523809523809523,0.3333333333333333,6.196153846153847,24.628571428571433,0.189873417721519,2.0,1.0,2.0,,,1.0,1.0,2.0,,,1.0,3.0,,,2.0,9.0,,2.0,,1.0,,,,,,,1.0,0.42857142857142855,,1.0,0.42857142857142855,,,0.5,0.5,0.5,0.06060606060606061,0.5,0.5,1.0,0.4,0.4,1.0,,,,,,,0.2,1.0,1.0,0.4,,,,,,True
