EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,FoulsDrawn,Charge Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceArc3FGM,SecondChanceFG3M,StepOutOfBoundsTurnovers,BlockingFouls,Clear Path Fouls,Loose Ball Fouls,Offensive Fouls,Loose Ball Fouls Drawn,Blocked3s,BlockedArc3,BlockedCorner3,BlockedShortMidRange,OffensiveGoaltends,Defensive 3 Seconds Violations,SecondChanceFg3Pct,OffCorner3ReboundPct,LongMidRangePctAssisted,SecondChanceAtRimPctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceCorner3FGM,Technical Free Throw Trips,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,FTOffRebounds,3SecondViolations,OffFTReboundPct,LongMidRangePctBlocked,on
1626144,1610612743,Emmanuel Mudiay,Emmanuel Mudiay,1626144,DEN,20899.0,348,-24,705,711,205,185.0,89,1416,25.0,52.0,1.0,7.0,3.0,8.0,13.0,36.0,7.0,20.0,5.0,8.0,1.0,1.0,1.0,14.0,42.0,6.0,6.0,15.0,45.0,108.0,19.0,50.0,24.0,171.0,814,1.0,9.0,7.0,2.0,4.0,6.0,21.0,7.0,16.0,10.0,43.0,22.0,68.0,45.0,12.0,2.0,2.0,40.0,14.0,12.0,2.0,39.0,28.0,67.0,21.0,7.0,26.0,9.0,4.0,162.0,2.0,6.0,15.0,13.0,1.0,29.0,8.0,37.0,3.0,9.0,5.0,4.0,11.0,9.0,6.0,16.0,5.0,5.0,1.0,27.0,2.0,5.0,11.0,18.0,1.0,27.0,2.0,1.0,2.0,29.0,4.0,1.0,13.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,43.0,205,1.0,3.0,0.24444444444444444,0.25,0.7894736842105263,0.38,0.4375,0.3958333333333333,0.4166666666666667,0.1111111111111111,0.2857142857142857,0.4651898734177215,0.0625,0.44594594594594594,0.5029411764705882,0.11764705882352941,0.5119047619047619,0.31645569620253167,0.04,0.1111111111111111,0.15384615384615385,0.1111111111111111,0.125,0.023809523809523808,24.142156862745097,0.4074074074074074,0.037037037037037035,0.06310679611650485,0.028169014084507043,0.12,0.016666666666666666,0.08459214501510574,0.024024024024024024,0.03,0.02564102564102564,0.02857142857142857,0.020202020202020204,0.08433734939759036,0.024096385542168676,0.1,0.11764705882352941,0.13043478260869565,0.03896103896103896,0.5,0.3291139240506329,0.4807692307692308,0.5681818181818182,0.4,0.22784810126582278,0.3611111111111111,0.40625,0.07692307692307693,0.12658227848101267,0.35,0.35,0.05063291139240506,0.625,0.7142857142857143,1.0,0.26582278481012656,0.3333333333333333,0.34146341463414637,0.7142857142857143,0.4375,0.14285714285714285,0.0625,0.375,0.21621621621621623,0.375,0.02702702702702703,1.0,0.40540540540540543,0.4,0.6455696202531646,0.35,0.48788141025641024,0.5444916666666667,0.4551527777777778,0.08383233532934131,0.1111111111111111,0.02,0.023391812865497075,0.25146198830409355,7.188888888888887,26.58600000000001,0.2907801418439716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1626168,1610612743,Trey Lyles,Trey Lyles,1626168,DEN,83436.0,1391,7,2784,2784,867,690.0,336,5568,131.0,197.0,20.0,37.0,39.0,58.0,44.0,106.0,12.0,29.0,17.0,44.0,3.0,4.0,14.0,66.0,174.0,13.0,20.0,60.0,187.0,332.0,83.0,218.0,101.0,724.0,3102,24.0,43.0,16.0,14.0,83.0,58.0,93.0,24.0,74.0,29.0,217.0,240.0,134.0,246.0,3.0,28.0,3.0,171.0,66.0,25.0,,52.0,39.0,91.0,35.0,4.0,37.0,10.0,5.0,221.0,25.0,30.0,112.0,153.0,27.0,292.0,55.0,347.0,8.0,30.0,22.0,8.0,40.0,5.0,25.0,21.0,5.0,15.0,4.0,61.0,3.0,22.0,79.0,111.0,3.0,125.0,5.0,1.0,5.0,143.0,13.0,1.0,68.0,2.0,8.0,32.0,18.0,1.0,34.0,26.0,6.0,217.0,859,4.0,6.0,0.6417112299465241,0.6936416184971098,0.9879518072289156,0.38073394495412843,0.32432432432432434,0.386046511627907,0.5632530120481928,0.5581395348837209,0.6236559139784946,0.5663636363636364,0.5847457627118644,0.562874251497006,0.5895765472312704,0.6194029850746269,0.5864864864864865,0.39636363636363636,,0.07530120481927711,0.09644670050761421,0.05660377358490566,,,21.300094667087407,0.6557377049180327,0.3103448275862069,0.20291777188328913,0.04132231404958678,0.23140495867768596,0.04440497335701599,0.21405492730210016,0.04266873545384019,0.045317220543806644,0.035211267605633804,0.04504504504504504,0.03829787234042553,0.1524163568773234,0.21232876712328766,0.25906735751295334,0.2440318302387268,0.18691588785046728,0.032520325203252036,0.7647058823529411,0.35818181818181816,0.6649746192893401,0.7359550561797753,0.7099236641221374,0.19272727272727272,0.41509433962264153,0.44,0.45454545454545453,0.05272727272727273,0.41379310344827586,0.41379310344827586,0.08,0.38636363636363635,0.38636363636363635,1.0,0.31636363636363635,0.3793103448275862,0.3793103448275862,0.9848484848484849,0.6271186440677966,0.5405405405405406,0.05084745762711865,0.22033898305084745,0.3473053892215569,0.6724137931034483,0.08383233532934131,0.2857142857142857,0.3592814371257485,0.3333333333333333,0.7545454545454545,0.38596491228070173,0.5080498165137616,0.5377068181818182,0.4942285276073619,0.11551155115511551,0.17571059431524547,0.0091324200913242,0.11464088397790055,0.29972375690607733,5.336746987951808,25.46788990825688,0.3114224137931034,7.0,7.0,2.0,4.0,1.0,3.0,1.0,5.0,2.0,1.0,1.0,13.0,1.0,2.0,0.4375,0.07526881720430108,0.5833333333333334,0.25,0.5384615384615384,1.0,,,,,,,,,True
1627736,1610612743,Malik Beasley,Malik Beasley,1627736,DEN,22980.0,383,22,782,789,234,240.0,86,1571,22.0,36.0,1.0,2.0,9.0,12.0,6.0,19.0,5.0,12.0,6.0,21.0,2.0,1.0,5.0,17.0,34.0,4.0,4.0,10.0,33.0,67.0,23.0,55.0,14.0,149.0,860,2.0,5.0,6.0,4.0,17.0,12.0,22.0,5.0,15.0,4.0,43.0,50.0,16.0,63.0,6.0,2.0,,34.0,17.0,9.0,,9.0,13.0,22.0,9.0,4.0,9.0,,,57.0,3.0,5.0,23.0,12.0,,35.0,8.0,43.0,2.0,13.0,8.0,5.0,11.0,2.0,8.0,7.0,3.0,3.0,,18.0,1.0,4.0,12.0,22.0,,19.0,1.0,4.0,,18.0,2.0,,7.0,1.0,1.0,4.0,3.0,,4.0,3.0,,43.0,234,5.0,,0.7575757575757576,0.78125,0.9130434782608695,0.41818181818181815,0.3333333333333333,0.41818181818181815,0.4925373134328358,0.4,0.5454545454545454,0.5532786885245902,0.5909090909090909,0.527027027027027,0.5736434108527132,0.6538461538461539,0.5512820512820513,0.45081967213114754,,0.13432835820895522,0.19444444444444445,0.10526315789473684,,,16.704545454545453,0.6111111111111112,,0.055299539170506916,0.023809523809523808,0.17829457364341086,0.02112676056338028,0.10115606936416185,0.022727272727272728,0.037037037037037035,0.022222222222222223,,0.025,0.03529411764705882,0.025,0.1346153846153846,0.18085106382978725,0.17142857142857143,0.03571428571428571,0.75,0.29508196721311475,0.6111111111111112,0.7586206896551724,0.7272727272727273,0.1557377049180328,0.3157894736842105,0.35294117647058826,0.8333333333333334,0.09836065573770492,0.4166666666666667,0.4166666666666667,0.1721311475409836,0.2857142857142857,0.2857142857142857,1.0,0.2786885245901639,0.5,0.5,0.8823529411764706,0.18181818181818182,0.5,0.18181818181818182,0.36363636363636365,0.32432432432432434,0.75,0.13513513513513514,0.2,0.2702702702702703,0.4,0.7459016393442623,0.5,0.5298979508196722,0.5513722222222223,0.513854054054054,0.0625,0.09722222222222222,0.017857142857142856,0.11409395973154363,0.28859060402684567,6.42089552238806,24.66,0.29923273657289,2.0,3.0,1.0,,,,,,,,,1.0,,,0.5,,0.8,,0.5,1.0,1.0,1.0,0.5,1.0,,,,,True
1627750,1610612743,Jamal Murray,Jamal Murray,1627750,DEN,35674.0,595,-3,1179,1174,407,275.0,134,2353,34.0,57.0,4.0,6.0,8.0,19.0,22.0,52.0,11.0,29.0,6.0,13.0,1.0,1.0,3.0,35.0,86.0,6.0,8.0,25.0,67.0,138.0,41.0,99.0,65.0,322.0,1319,9.0,14.0,7.0,8.0,38.0,15.0,47.0,9.0,28.0,32.0,89.0,46.0,88.0,78.0,45.0,10.0,4.0,82.0,35.0,12.0,,47.0,26.0,73.0,24.0,2.0,32.0,6.0,9.0,172.0,7.0,14.0,24.0,23.0,4.0,51.0,22.0,73.0,4.0,19.0,13.0,6.0,26.0,4.0,14.0,14.0,4.0,12.0,3.0,40.0,3.0,19.0,18.0,49.0,1.0,53.0,4.0,3.0,4.0,71.0,9.0,,26.0,2.0,8.0,9.0,3.0,,9.0,8.0,,83.0,400,8.0,4.0,0.34328358208955223,0.3709677419354839,0.6341463414634146,0.41414141414141414,0.32142857142857145,0.43157894736842106,0.4855072463768116,0.6428571428571429,0.3191489361702128,0.5421940928270043,0.7142857142857143,0.38,0.5984848484848485,0.7916666666666666,0.4772727272727273,0.4177215189873418,,0.08695652173913043,0.10526315789473684,0.11538461538461539,,,22.833458929917107,0.65,0.12121212121212122,0.07590759075907591,0.04946996466431095,0.11483253588516747,0.028455284552845527,0.091796875,0.03969754253308128,0.056,0.027522935779816515,0.08163265306122448,0.034482758620689655,0.043478260869565216,0.07874015748031496,0.10714285714285714,0.10256410256410256,0.1509433962264151,0.037037037037037035,0.8888888888888888,0.24050632911392406,0.5964912280701754,0.6666666666666666,0.4411764705882353,0.21940928270042195,0.4230769230769231,0.4782608695652174,0.22727272727272727,0.12236286919831224,0.3793103448275862,0.3793103448275862,0.05485232067510549,0.46153846153846156,0.46153846153846156,0.8333333333333334,0.3628691983122363,0.4069767441860465,0.4069767441860465,0.6,0.2857142857142857,0.6666666666666666,0.047619047619047616,0.2857142857142857,0.25333333333333335,0.42105263157894735,0.04,0.3333333333333333,0.3333333333333333,0.32,0.6582278481012658,0.4268292682926829,0.48488793103448263,0.5199933333333333,0.46150070422535217,0.109375,0.16774193548387098,0.019801980198019802,0.11801242236024845,0.27639751552795033,7.818840579710145,26.68383838383839,0.3452078032230704,4.0,4.0,,2.0,,1.0,,1.0,,,,6.0,,,0.5714285714285714,,0.2727272727272727,0.25,0.6666666666666666,0.75,,7.0,,,1.0,1.0,0.02564102564102564,,True
1627823,1610612743,Juancho Hernangomez,Juancho Hernangomez,1627823,DEN,8545.0,142,17,294,290,96,79.0,41,584,10.0,14.0,6.0,10.0,2.0,2.0,2.0,4.0,,,4.0,11.0,,1.0,1.0,6.0,19.0,2.0,4.0,10.0,12.0,18.0,10.0,30.0,4.0,58.0,320,7.0,12.0,2.0,1.0,18.0,2.0,3.0,5.0,11.0,2.0,21.0,10.0,14.0,27.0,3.0,10.0,,19.0,6.0,2.0,,3.0,3.0,6.0,1.0,2.0,3.0,,,15.0,1.0,10.0,5.0,15.0,1.0,21.0,11.0,32.0,1.0,5.0,4.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,,5.0,1.0,,8.0,16.0,,5.0,1.0,,,4.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,,21.0,96,2.0,1.0,0.4166666666666667,0.7142857142857143,0.9,0.3333333333333333,0.45454545454545453,0.3333333333333333,0.6666666666666666,0.5833333333333334,0.6666666666666666,0.5625,0.6071428571428571,0.6785714285714286,0.5918367346938775,0.6428571428571429,0.7,0.625,,0.1111111111111111,,0.5,,,15.882352941176471,0.4,0.14285714285714285,0.20270270270270271,0.136986301369863,0.09090909090909091,0.016129032258064516,0.15503875968992248,0.08148148148148149,0.19444444444444445,0.11538461538461539,,0.022222222222222223,0.13793103448275862,0.2692307692307692,0.21052631578947367,0.10416666666666667,,0.041666666666666664,1.0,0.2916666666666667,0.7142857142857143,0.7142857142857143,0.5,0.08333333333333333,0.5,1.0,,,,,0.22916666666666666,0.36363636363636365,0.36363636363636365,1.0,0.3958333333333333,0.3157894736842105,0.3157894736842105,0.8333333333333334,0.7142857142857143,0.6,,0.14285714285714285,0.14285714285714285,1.0,0.07142857142857142,1.0,0.7142857142857143,0.4,0.9166666666666666,0.3157894736842105,0.5714968749999999,0.6395999999999998,0.5607321428571429,0.041666666666666664,0.05555555555555555,0.03333333333333333,0.3103448275862069,0.3620689655172414,2.405555555555556,24.463333333333335,0.32653061224489793,1.0,1.0,,,,,,,1.0,1.0,,,,,0.5,,,0.16666666666666666,0.5,1.0,,,,,,,,,True
200794,1610612743,Paul Millsap,Paul Millsap,200794,DEN,1163.0,19,-3,40,42,26,22.0,6,82,4.0,5.0,1.0,2.0,3.0,4.0,1.0,4.0,,,1.0,1.0,1.0,,,,1.0,,,1.0,5.0,9.0,1.0,2.0,5.0,18.0,50,1.0,2.0,1.0,,5.0,4.0,6.0,,1.0,5.0,13.0,6.0,4.0,3.0,,2.0,,1.0,,,,1.0,,1.0,,,,,1.0,2.0,2.0,1.0,,2.0,,2.0,3.0,5.0,,,,,,,,,,,,,,,2.0,2.0,,4.0,,,,6.0,,,1.0,,2.0,2.0,1.0,,2.0,1.0,,13.0,26,,2.0,0.6,0.75,1.0,0.5,,0.5,0.5555555555555556,0.5,0.6666666666666666,0.5909090909090909,0.8333333333333334,0.5714285714285714,0.6428571428571429,0.8333333333333334,0.65,0.18181818181818182,,,,,,,29.787234042553195,,,0.11764705882352941,0.1111111111111111,,0.25,0.1,0.17647058823529413,,0.16666666666666666,,0.3333333333333333,0.1111111111111111,,0.3333333333333333,,,,0.5,0.45454545454545453,0.8,0.8,0.75,0.36363636363636365,0.25,0.25,,,,,0.09090909090909091,1.0,1.0,1.0,0.09090909090909091,,,,0.6666666666666666,0.5,0.3333333333333333,,0.5714285714285714,0.75,,,0.14285714285714285,,0.6363636363636364,,0.47818636363636363,0.3452,0.4946642857142857,0.08333333333333333,0.1,,0.2777777777777778,0.7222222222222222,5.2555555555555555,23.5,0.65,,1.0,,,,,,,,,,1.0,,,1.0,,,,,,1.0,,1.0,1.0,,,,,True
203115,1610612743,Will Barton,Will Barton,203115,DEN,58011.0,967,41,1939,1933,619,468.0,239,3872,85.0,132.0,11.0,16.0,27.0,46.0,30.0,84.0,9.0,24.0,1.0,7.0,2.0,,,43.0,144.0,13.0,17.0,53.0,124.0,240.0,44.0,151.0,83.0,463.0,2106,15.0,22.0,15.0,11.0,56.0,41.0,79.0,17.0,53.0,38.0,171.0,88.0,160.0,93.0,39.0,16.0,1.0,143.0,43.0,25.0,3.0,93.0,57.0,150.0,44.0,13.0,76.0,8.0,9.0,357.0,6.0,14.0,47.0,61.0,7.0,115.0,21.0,136.0,8.0,27.0,23.0,4.0,32.0,7.0,20.0,29.0,5.0,12.0,5.0,61.0,6.0,16.0,26.0,60.0,3.0,72.0,,3.0,1.0,100.0,12.0,,40.0,3.0,9.0,20.0,14.0,,20.0,8.0,1.0,164.0,611,8.0,5.0,0.3548387096774194,0.3793103448275862,0.7045454545454546,0.2913907284768212,0.32075471698113206,0.29333333333333333,0.5166666666666667,0.6818181818181818,0.5189873417721519,0.4859335038363171,0.6081081081081081,0.5037878787878788,0.5324825986078886,0.6547619047619048,0.57,0.38618925831202044,0.019867549668874173,0.10416666666666667,0.12878787878787878,0.09523809523809523,0.14285714285714285,0.013888888888888888,22.21218961625282,0.5245901639344263,0.109375,0.1111111111111111,0.02702702702702703,0.14285714285714285,0.015113350125944584,0.12300683371298406,0.02185792349726776,0.04680851063829787,0.014218009478672985,,0.01488095238095238,0.09852216748768473,0.1330049261083744,0.0979020979020979,0.1349206349206349,0.16883116883116883,0.0427807486631016,0.4,0.3375959079283887,0.6439393939393939,0.7391304347826086,0.43529411764705883,0.21483375959079284,0.35714285714285715,0.39473684210526316,0.2,0.061381074168797956,0.375,0.375,0.017902813299232736,0.14285714285714285,0.16666666666666666,1.0,0.36828644501278773,0.2986111111111111,0.3028169014084507,0.6976744186046512,0.43243243243243246,0.6875,0.05405405405405406,0.35135135135135137,0.3484848484848485,0.5869565217391305,,,0.4015151515151515,0.32075471698113206,0.7237851662404092,0.3006993006993007,0.5030703846153848,0.5150520833333333,0.48658854961832054,0.1018957345971564,0.14925373134328357,0.01948051948051948,0.12095032397408208,0.3693304535637149,5.639166666666666,25.854304635761597,0.31923671995874164,5.0,5.0,2.0,1.0,,2.0,2.0,1.0,,,,6.0,,1.0,0.3333333333333333,0.01639344262295082,0.1111111111111111,0.36363636363636365,0.38461538461538464,0.8,,5.0,,,1.0,,0.015384615384615385,,True
2210,1610612743,Richard Jefferson,Richard Jefferson,2210,DEN,6672.0,111,-28,225,226,85,84.0,24,451,2.0,6.0,,1.0,,2.0,3.0,6.0,1.0,2.0,,,,,,1.0,5.0,,1.0,1.0,6.0,14.0,1.0,5.0,4.0,19.0,245,1.0,2.0,,,2.0,1.0,5.0,1.0,1.0,4.0,9.0,6.0,6.0,3.0,,,,5.0,1.0,1.0,,5.0,6.0,11.0,3.0,3.0,5.0,,,28.0,,2.0,3.0,4.0,3.0,10.0,2.0,12.0,,1.0,1.0,,2.0,,2.0,,,,,2.0,,,4.0,8.0,,6.0,,,,7.0,1.0,,4.0,,,1.0,1.0,,1.0,1.0,,9.0,85,,,0.5,0.5,1.0,0.2,1.0,0.2,0.42857142857142855,0.5,0.2,0.39473684210526316,0.5,0.4166666666666667,0.4318181818181818,0.5,0.5,0.2631578947368421,,0.07142857142857142,0.16666666666666666,,,,9.266409266409267,1.0,0.375,0.07142857142857142,0.025974025974025976,0.07317073170731707,,0.07216494845360824,0.01694915254237288,0.034482758620689655,0.027777777777777776,,,0.125,,0.08333333333333333,0.08571428571428572,,,1.0,0.3157894736842105,0.3333333333333333,0.4,1.0,0.3157894736842105,0.5,0.5,,0.10526315789473684,0.5,0.5,,,,,0.2631578947368421,0.2,0.2,1.0,0.5,,,,0.3333333333333333,,,,0.16666666666666666,1.0,0.5789473684210527,0.2,0.4782157894736842,0.5902499999999999,0.41734166666666667,0.18181818181818182,0.23529411764705882,,0.10526315789473684,0.47368421052631576,7.371428571428571,25.12,0.37777777777777777,,,,2.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,True
1628470,1610612743,Torrey Craig,Torrey Craig,1628470,DEN,23024.0,384,-30,747,760,228,206.0,87,1507,18.0,36.0,7.0,13.0,3.0,10.0,1.0,7.0,2.0,3.0,2.0,6.0,,,,4.0,25.0,2.0,,10.0,21.0,46.0,6.0,31.0,13.0,73.0,880,7.0,14.0,2.0,5.0,22.0,5.0,14.0,,10.0,5.0,15.0,28.0,14.0,18.0,,14.0,2.0,23.0,4.0,8.0,,9.0,4.0,13.0,3.0,1.0,5.0,3.0,1.0,30.0,11.0,15.0,18.0,30.0,6.0,54.0,27.0,81.0,4.0,6.0,5.0,1.0,6.0,1.0,4.0,4.0,,2.0,1.0,10.0,1.0,5.0,22.0,39.0,1.0,20.0,1.0,3.0,1.0,21.0,,,6.0,1.0,3.0,8.0,2.0,1.0,9.0,4.0,2.0,15.0,228,6.0,1.0,0.6666666666666666,1.0,1.0,0.1935483870967742,,0.20689655172413793,0.45652173913043476,0.5,0.35714285714285715,0.38961038961038963,0.53125,0.20833333333333334,0.41954022988505746,0.5789473684210527,0.2777777777777778,0.4025974025974026,,0.17391304347826086,0.1388888888888889,0.42857142857142855,,,11.334120425029514,0.6,0.3157894736842105,0.13215859030837004,0.07772020725388601,0.13636363636363635,0.07051282051282051,0.13370473537604458,0.07449856733524356,0.11363636363636363,0.04054054054054054,0.06451612903225806,0.07352941176470588,0.09876543209876543,0.13580246913580246,0.16923076923076924,0.1188118811881188,0.1935483870967742,0.10256410256410256,0.4444444444444444,0.4675324675324675,0.5,0.5806451612903226,0.6111111111111112,0.09090909090909091,0.14285714285714285,0.25,1.0,0.03896103896103896,0.6666666666666666,0.6666666666666666,0.07792207792207792,0.3333333333333333,0.3333333333333333,1.0,0.3246753246753247,0.16,0.16,1.0,0.8125,0.5384615384615384,,0.125,0.4166666666666667,0.3,,,0.4166666666666667,,0.8701298701298701,0.17391304347826086,0.5461626666666667,0.6059090909090908,0.5254977272727271,0.08333333333333333,0.11538461538461539,0.03125,0.3013698630136986,0.2054794520547945,3.489130434782609,26.799999999999997,0.30522088353413657,1.0,1.0,1.0,1.0,,1.0,,,1.0,,1.0,5.0,,1.0,0.5,0.05,1.0,,0.5,1.0,,,,,1.0,,0.037037037037037035,,True
202702,1610612743,Kenneth Faried,Kenneth Faried,202702,DEN,8701.0,145,-5,289,294,95,96.0,48,583,15.0,28.0,2.0,10.0,5.0,8.0,3.0,12.0,1.0,2.0,,,,,,,,,,,19.0,42.0,,,7.0,45.0,312,3.0,15.0,,2.0,8.0,5.0,13.0,,,2.0,12.0,28.0,10.0,,,4.0,,,,6.0,,2.0,2.0,4.0,2.0,,1.0,1.0,,10.0,3.0,20.0,7.0,19.0,2.0,28.0,23.0,51.0,1.0,4.0,1.0,3.0,1.0,,1.0,6.0,,,1.0,7.0,,2.0,14.0,25.0,,18.0,4.0,1.0,,9.0,1.0,,4.0,,1.0,4.0,4.0,,4.0,,2.0,12.0,95,1.0,1.0,0.7368421052631579,0.8235294117647058,,,,,0.4523809523809524,0.2,0.38461538461538464,0.4523809523809524,0.2,0.38461538461538464,0.4891304347826087,0.23529411764705882,0.42857142857142855,,,0.14285714285714285,0.17857142857142858,0.08333333333333333,,,15.273775216138327,0.14285714285714285,0.2222222222222222,0.2345679012345679,0.20618556701030927,0.14285714285714285,0.05357142857142857,0.2,0.1503267973856209,0.23809523809523808,0.1891891891891892,0.16666666666666666,0.06,0.2702702702702703,0.20833333333333334,0.2,0.14634146341463414,0.125,0.058823529411764705,,0.6666666666666666,0.5357142857142857,0.6521739130434783,0.8666666666666667,0.2857142857142857,0.25,0.2727272727272727,0.3333333333333333,0.047619047619047616,0.5,0.5,,,,,,,,,0.6666666666666666,0.2,,,0.6153846153846154,0.625,,,,,0.6666666666666666,,0.503754761904762,0.5505615384615384,0.4614076923076923,0.08888888888888889,0.08888888888888889,,0.17777777777777778,0.26666666666666666,4.152380952380952,,0.328719723183391,,,,3.0,,2.0,4.0,3.0,,,,,,,,,,0.5,,,,,,,,1.0,,,True
