EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,BadPassSteals,SecondChanceAtRimPctAssisted,Travels,ShortMidRangeAssists,OffThreePtRebounds,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,OffThreePtReboundPct,OffArc3ReboundPct,BlocksRecoveredPct,ShortMidRangePctAssisted,Fg3aBlocked,Loose Ball Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,BlockedLongMidRange,DefensiveGoaltends,Defensive 3 Seconds Violations,FG3APctBlocked,Arc3PctBlocked,StepOutOfBoundsTurnovers,BlockingFouls,OffCorner3ReboundPct,on,HeaveMakes,Clear Path Fouls,3pt And 1 Free Throw Trips,Blocked3s,BlockedArc3,BlockedCorner3,Corner3PctBlocked,FTOffRebounds,3SecondViolations,OffFTReboundPct,OffensiveGoaltends
101150,1610612746,Lou Williams,Lou Williams,101150,LAC,9101.0,152,7.0,299,294,89,72.0,47,593,8.0,18,1.0,3.0,2.0,4.0,2.0,11.0,5.0,14.0,2.0,8.0,1.0,1.0,1.0,3.0,17.0,30.0,1.0,1.0,7.0,11.0,15,43,19.0,38.0,21.0,108,335,1.0,4.0,2.0,2.0,2.0,10.0,3.0,8.0,8.0,14.0,10.0,40.0,8.0,22.0,45.0,12.0,2.0,1.0,29.0,17.0,7.0,13.0,10.0,23.0,8.0,2.0,12.0,1.0,56.0,4.0,6.0,5,1.0,12,4.0,16,1.0,1.0,1.0,7.0,2.0,5.0,5.0,2.0,12.0,6.0,3.0,8.0,1.0,2.0,21.0,1.0,2.0,23.0,2.0,2.0,9.0,1.0,1.0,40.0,89,1.0,0.26666666666666666,0.2857142857142857,0.7894736842105263,0.5,1.0,0.5714285714285714,0.5135135135135135,0.3488372093023256,0.25,0.375,0.5370370370370371,0.6666666666666666,0.6818181818181818,0.5888888888888889,0.7142857142857143,0.7307692307692307,0.4691358024691358,0.16279069767441862,0.16666666666666666,0.18181818181818182,0.14285714285714285,29.059829059829063,0.5833333333333334,0.1111111111111111,0.058823529411764705,0.045454545454545456,0.0967741935483871,0.07482993197278912,0.025477707006369428,0.02631578947368421,0.038461538461538464,0.08333333333333333,0.08,0.034482758620689655,0.06451612903225806,0.08888888888888889,0.11764705882352941,0.02564102564102564,0.2222222222222222,0.4444444444444444,0.5333333333333333,0.375,0.13580246913580246,0.18181818181818182,0.2222222222222222,0.1728395061728395,0.35714285714285715,0.4166666666666667,0.2,0.09876543209876543,0.25,0.25,1.0,0.37037037037037035,0.5666666666666667,0.5666666666666667,0.7647058823529411,0.5,0.3333333333333333,0.16666666666666666,1.0,1.0,0.16666666666666666,1.0,1.0,0.18181818181818182,0.5,0.13636363636363635,0.3333333333333333,0.5,0.6363636363636364,0.691358024691358,0.5862068965517241,0.506964375,0.55281,0.5186619047619048,0.11235955056179775,0.18,0.02564102564102564,0.09259259259259259,0.37037037037037035,8.78372093023256,25.826315789473682,0.2976588628762542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
1626149,1610612746,Montrezl Harrell,Montrezl Harrell,1626149,LAC,1448.0,24,-6.0,45,46,10,10.0,4,91,5.0,6,2.0,2.0,1.0,1.0,2.0,4.0,,,,,,,,,,,,,,,7,10,,,1.0,15,62,2.0,2.0,,,,4.0,2.0,2.0,,,1.0,5.0,8.0,6.0,,,2.0,,,,,,,,,,,,,1.0,,1,1.0,2,1.0,3,,4.0,1.0,,,,,,,,2.0,3.0,,,2.0,,,1.0,1.0,,1.0,,,5.0,10,,0.5714285714285714,0.6666666666666666,,,,,,0.7,1.0,1.0,0.7,1.0,1.0,0.75,1.0,1.25,,,,,,20.408163265306122,,0.3333333333333333,0.09090909090909091,0.1111111111111111,,0.07142857142857142,0.047619047619047616,,,0.25,0.3333333333333333,,,,,,0.6,0.8333333333333334,0.8333333333333334,0.8,0.4,0.5,0.5,,,,,,,,,,,,,1.0,1.0,,,,,,,0.5,1.0,,,,,0.6,,0.5677,0.7409,0.55705,0.1,0.1,,0.26666666666666666,0.3333333333333333,3.28,,0.2222222222222222,3.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
1626155,1610612746,Sam Dekker,Sam Dekker,1626155,LAC,736.0,12,8.0,24,25,9,23.0,3,49,1.0,1,,,,,,,,,,,,,,,,,,,,,1,1,,,2.0,4,25,,,,,,,,,,,2.0,2.0,2.0,,,,,,,,,1.0,,1.0,,,1.0,,2.0,,1.0,1,,2,,2,,1.0,1.0,,,,1.0,,1.0,,,,,,1.0,,,2.0,,,1.0,,,2.0,9,,1.0,1.0,,,,,,1.0,,,1.0,,,1.0,,1.0,,,,,,11.538461538461538,,,0.2,,0.14285714285714285,0.16666666666666666,,,,,1.0,,,0.16666666666666666,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.7768,,,0.5,0.5,,,0.5,0.6,,0.375,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
203710,1610612746,C.J. Williams,C.J. Williams,203710,LAC,8460.0,141,5.0,276,278,60,33.0,33,554,7.0,10,2.0,2.0,1.0,1.0,3.0,9.0,,3.0,1.0,4.0,,,1.0,2.0,4.0,12.0,,1.0,2.0,3.0,10,22,5.0,16.0,6.0,41,294,3.0,4.0,,1.0,1.0,7.0,2.0,3.0,3.0,5.0,5.0,18.0,12.0,8.0,12.0,3.0,,,12.0,4.0,2.0,4.0,4.0,8.0,3.0,1.0,2.0,1.0,20.0,3.0,4.0,3,,7,4.0,11,2.0,5.0,3.0,1.0,1.0,,4.0,1.0,5.0,1.0,6.0,13.0,,1.0,6.0,,,8.0,,,2.0,,2.0,18.0,60,1.0,0.6,0.6,0.8,0.3125,,0.6,0.3125,0.45454545454545453,0.75,0.6666666666666666,0.4605263157894737,0.6,0.8125,0.4880952380952381,0.5833333333333334,0.8181818181818182,0.42105263157894735,0.09090909090909091,0.2,,,15.015974440894569,0.2,,0.03571428571428571,0.041666666666666664,0.07272727272727272,0.050359712230215826,0.02857142857142857,0.034482758620689655,0.09090909090909091,,,0.02857142857142857,0.08333333333333333,0.07317073170731707,0.07142857142857142,0.09523809523809523,0.2631578947368421,0.7,0.875,0.5714285714285714,0.23684210526315788,0.3333333333333333,0.3333333333333333,0.07894736842105263,,,,0.10526315789473684,0.25,0.25,1.0,0.3157894736842105,0.3333333333333333,0.3333333333333333,0.75,0.4,1.0,,,,0.2,,,0.125,1.0,0.25,0.5,0.375,0.6666666666666666,0.6842105263157895,0.3333333333333333,0.5304223684210525,0.49995,0.5459562499999999,0.05,0.08333333333333333,,0.17073170731707318,0.43902439024390244,6.577272727272728,24.875,0.21739130434782608,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,3.0,1.0,2.0,0.014705882352941176,0.017857142857142856,0.3333333333333333,0.6666666666666666,,,,,,,,,,,,,True,,,,,,,,,,,
203966,1610612746,Jamil Wilson,Jamil Wilson,203966,LAC,16425.0,274,-1.0,539,541,122,98.0,67,1080,6.0,8,,,1.0,1.0,,3.0,5.0,7.0,2.0,7.0,1.0,1.0,,,25.0,56.0,4.0,5.0,8.0,14.0,11,18,27.0,63.0,2.0,105,586,,1.0,5.0,6.0,,15.0,2.0,2.0,8.0,14.0,1.0,29.0,18.0,4.0,81.0,,,,56.0,25.0,1.0,6.0,4.0,10.0,3.0,1.0,5.0,,24.0,1.0,12.0,15,2.0,29,3.0,32,,5.0,3.0,6.0,,4.0,2.0,2.0,8.0,2.0,22.0,34.0,,1.0,8.0,,,4.0,,,2.0,,,29.0,122,,0.8181818181818182,0.8181818181818182,1.0,0.42857142857142855,0.8333333333333334,0.5714285714285714,0.42857142857142855,0.6111111111111112,,1.0,0.6358024691358025,1.0714285714285714,0.875,0.6325301204819277,1.0714285714285714,0.8529411764705882,0.7777777777777778,0.05555555555555555,,0.3333333333333333,,14.82084690553746,0.75,0.16666666666666666,0.08928571428571429,0.006993006993006993,0.11428571428571428,0.0989010989010989,0.01090909090909091,0.017543859649122806,,,0.041666666666666664,0.08695652173913043,0.13725490196078433,0.10526315789473684,0.13793103448275862,,0.09876543209876543,0.75,0.75,0.8333333333333334,0.037037037037037035,,,0.08641975308641975,0.7142857142857143,0.7142857142857143,0.8,0.08641975308641975,0.2857142857142857,0.2857142857142857,1.0,0.691358024691358,0.44642857142857145,0.45454545454545453,1.0,,,0.14285714285714285,1.0,1.0,0.7142857142857143,0.8,1.0,0.0625,1.0,,,0.875,0.5714285714285714,0.8765432098765432,0.44642857142857145,0.5183796296296297,0.486375,0.499590625,0.024096385542168676,0.1,,0.14285714285714285,0.2761904761904762,9.327777777777778,25.536507936507935,0.22634508348794063,2.0,,1.0,1.0,2.0,,,8.0,4.0,2.0,8.0,7.0,2.0,0.015151515151515152,0.019230769230769232,0.875,,1.0,1.0,2.0,1.0,2.0,1.0,2.0,0.015873015873015872,0.017857142857142856,,,,True,,,,,,,,,,,
1628393,1610612746,Jawun Evans,Jawun Evans,1628393,LAC,5049.0,84,-17.0,173,174,57,35.0,25,347,2.0,6,1.0,1.0,2.0,3.0,,3.0,4.0,11.0,,4.0,,,,1.0,4.0,5.0,1.0,2.0,3.0,3.0,6,20,4.0,9.0,1.0,25,196,1.0,3.0,1.0,2.0,,5.0,4.0,8.0,3.0,4.0,,17.0,2.0,10.0,12.0,,,,5.0,4.0,2.0,8.0,4.0,12.0,3.0,1.0,5.0,3.0,28.0,1.0,1.0,6,,7,1.0,8,,3.0,1.0,7.0,,5.0,2.0,2.0,9.0,4.0,1.0,5.0,,,4.0,2.0,,2.0,,,1.0,,,17.0,57,,0.16666666666666666,0.16666666666666666,1.0,0.4444444444444444,0.5,0.75,0.4444444444444444,0.3,0.3333333333333333,0.5,0.41379310344827586,0.5,0.7083333333333334,0.4166666666666667,0.5,0.7083333333333334,0.3103448275862069,0.1,0.16666666666666666,0.3333333333333333,,19.40298507462687,0.7777777777777778,,0.13333333333333333,0.01818181818181818,0.03333333333333333,0.09333333333333334,0.010752688172043012,0.041666666666666664,,,0.14285714285714285,0.07142857142857142,0.17647058823529413,0.043478260869565216,,,0.20689655172413793,0.3333333333333333,0.4,,0.10344827586206896,,,0.3793103448275862,0.36363636363636365,0.36363636363636365,0.25,0.13793103448275862,,,,0.1724137931034483,0.8,0.8,1.0,0.2,1.0,,,,0.4,0.5,1.0,0.25,0.6666666666666666,0.08333333333333333,,0.25,1.0,0.5172413793103449,0.8,0.47987413793103445,0.50552,0.4990083333333333,0.03333333333333333,0.047619047619047616,,0.2,0.68,12.079999999999998,24.377777777777776,0.32947976878612717,2.0,,1.0,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
1628414,1610612746,Sindarius Thornwell,Sindarius Thornwell,1628414,LAC,1791.0,30,-12.0,60,68,27,23.0,5,128,1.0,1,,,,,1.0,1.0,,1.0,1.0,3.0,,,,2.0,,,,,,,2,3,1.0,3.0,1.0,8,67,,,,,,,,1.0,,2.0,,,2.0,2.0,3.0,,,,,,,2.0,,2.0,,,1.0,1.0,4.0,1.0,2.0,1,,3,1.0,4,1.0,,,2.0,,1.0,,1.0,2.0,,2.0,2.0,,,3.0,1.0,,3.0,1.0,,2.0,,,,27,,0.5,0.5,1.0,0.3333333333333333,,,0.3333333333333333,0.6666666666666666,,,0.5833333333333334,,,0.5714285714285714,,,0.5,,,,,13.846153846153845,1.0,,0.07142857142857142,0.06666666666666667,0.16666666666666666,0.11538461538461539,0.037037037037037035,,,0.1111111111111111,,,0.3333333333333333,0.2,,0.3333333333333333,0.16666666666666666,1.0,1.0,1.0,0.16666666666666666,1.0,1.0,0.16666666666666666,,,,0.5,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,,,,,,0.6666666666666666,,,,0.6666666666666666,,0.5008083333333333,,0.5108166666666666,0.2857142857142857,0.5,,,,10.933333333333332,23.266666666666666,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
202325,1610612746,Wesley Johnson,Wesley Johnson,202325,LAC,6048.0,101,-12.0,198,200,48,26.0,25,398,6.0,9,1.0,1.0,,,,3.0,2.0,11.0,,5.0,,1.0,,2.0,1.0,8.0,,2.0,1.0,2.0,8,23,1.0,13.0,2.0,21,213,1.0,1.0,,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,6.0,8.0,8.0,,3.0,2.0,,8.0,1.0,2.0,2.0,5.0,7.0,5.0,,2.0,,19.0,,3.0,7,,10,1.0,11,,7.0,3.0,4.0,,3.0,3.0,1.0,7.0,2.0,6.0,10.0,,1.0,3.0,,,4.0,,,2.0,,,6.0,48,,0.5,0.5714285714285714,,0.07692307692307693,,0.25,0.07692307692307693,0.34782608695652173,1.0,0.5,0.2638888888888889,0.25,0.4166666666666667,0.27631578947368424,0.3,0.42857142857142855,0.3611111111111111,0.08695652173913043,0.2222222222222222,,,19.73684210526316,0.5714285714285714,,0.10606060606060606,,0.07894736842105263,0.09615384615384616,0.009433962264150943,,,,0.16666666666666666,0.10344827586206896,0.05263157894736842,0.043478260869565216,0.13333333333333333,,0.25,0.6666666666666666,0.8571428571428571,0.5,0.08333333333333333,,,0.3055555555555556,0.18181818181818182,0.18181818181818182,0.5,0.1388888888888889,,,,0.2222222222222222,0.125,0.125,,0.25,1.0,0.25,,,0.5,,,,,0.3333333333333333,,0.3333333333333333,0.5,0.6111111111111112,0.125,0.5269166666666666,0.4782,0.5098416666666666,0.05263157894736842,0.08,,0.14285714285714285,0.2857142857142857,10.865217391304348,24.900000000000002,0.24242424242424243,4.0,,,,1.0,1.0,1.0,7.0,4.0,2.0,7.0,3.0,1.0,0.02,0.027777777777777776,0.42857142857142855,,,1.0,,,1.0,,,,,1.0,,,True,,,,,,,,,,,
203085,1610612746,Austin Rivers,Austin Rivers,203085,LAC,10966.0,183,11.0,355,354,52,58.0,35,709,16.0,26,1.0,1.0,4.0,5.0,3.0,11.0,2.0,6.0,3.0,4.0,1.0,1.0,,,19.0,47.0,,2.0,1.0,6.0,21,43,22.0,51.0,15.0,123,390,1.0,2.0,1.0,3.0,,5.0,4.0,7.0,1.0,6.0,2.0,13.0,10.0,32.0,30.0,36.0,,,47.0,19.0,6.0,13.0,14.0,27.0,13.0,1.0,10.0,2.0,68.0,1.0,7.0,7,1.0,15,1.0,16,,3.0,1.0,4.0,4.0,2.0,6.0,2.0,10.0,2.0,11.0,16.0,,,18.0,,,23.0,4.0,,11.0,1.0,1.0,13.0,52,1.0,0.23809523809523808,0.23809523809523808,0.45454545454545453,0.43137254901960786,0.3333333333333333,0.16666666666666666,0.43137254901960786,0.4883720930232558,0.5,0.5714285714285714,0.574468085106383,0.5,0.4230769230769231,0.5970873786407767,0.5,0.4642857142857143,0.5425531914893617,0.13953488372093023,0.07692307692307693,0.2727272727272727,0.16666666666666666,28.68020304568528,0.4,0.1111111111111111,0.05785123966942149,0.011764705882352941,0.1076923076923077,0.07526881720430108,0.005714285714285714,,,0.037037037037037035,0.07692307692307693,0.018867924528301886,0.10344827586206896,0.10869565217391304,0.10526315789473684,,0.2765957446808511,0.6153846153846154,0.6666666666666666,0.3125,0.11702127659574468,0.2727272727272727,0.375,0.06382978723404255,0.3333333333333333,0.4,,0.0425531914893617,0.75,0.75,0.6666666666666666,0.5,0.40425531914893614,0.40425531914893614,0.42105263157894735,0.2,1.0,0.2,1.0,1.0,0.4,,,0.38461538461538464,0.8,,,0.46153846153846156,0.16666666666666666,0.8191489361702128,0.40425531914893614,0.5205409574468086,0.5647666666666666,0.4991692307692308,0.11764705882352941,0.22,0.019230769230769232,0.04065040650406504,0.10569105691056911,5.648837209302326,25.619607843137253,0.14647887323943662,2.0,,,1.0,,2.0,1.0,3.0,2.0,1.0,3.0,2.0,1.0,,,0.6666666666666666,,,,,,,,,,,,1.0,,True,,,,,,,,,,,
1628462,1610612746,Milos Teodosic,Milos Teodosic,1628462,LAC,7000.0,117,19.0,229,226,28,27.0,28,455,1.0,4,,,,,,1.0,7.0,16.0,,2.0,,,,,7.0,25.0,1.0,2.0,2.0,4.0,8,21,7.0,27.0,4.0,41,226,1.0,1.0,1.0,2.0,1.0,6.0,1.0,1.0,2.0,4.0,2.0,10.0,6.0,10.0,6.0,15.0,,,25.0,7.0,3.0,10.0,15.0,25.0,14.0,1.0,10.0,,65.0,2.0,5.0,8,,13,6.0,19,2.0,1.0,,6.0,3.0,5.0,5.0,1.0,11.0,1.0,1.0,8.0,,,7.0,1.0,,6.0,,,1.0,,2.0,10.0,28,2.0,0.375,0.375,0.2857142857142857,0.25925925925925924,0.5,0.5,0.25925925925925924,0.38095238095238093,1.0,1.0,0.3854166666666667,0.8333333333333334,0.8,0.4019607843137255,0.75,0.7142857142857143,0.5625,0.14285714285714285,0.5,,0.0625,23.754789272030653,0.5454545454545454,,0.09523809523809523,0.037037037037037035,0.1111111111111111,0.10077519379844961,0.05084745762711865,,0.06666666666666667,0.0625,0.21052631578947367,0.02702702702702703,0.10714285714285714,0.12121212121212122,0.08333333333333333,0.06666666666666667,0.08333333333333333,0.25,0.5,,0.020833333333333332,,,0.3333333333333333,0.4375,0.4666666666666667,0.42857142857142855,0.041666666666666664,,,,0.5208333333333334,0.28,0.28,0.2857142857142857,,,,,,0.6666666666666666,0.5,1.0,,,,,0.8,0.5,0.6458333333333334,0.28,0.49735937500000005,0.42358333333333337,0.51832,0.02040816326530612,0.045454545454545456,,0.14634146341463414,0.24390243902439024,15.25238095238095,25.67407407407407,0.1222707423580786,1.0,,2.0,,4.0,,,1.0,1.0,,1.0,1.0,,0.0625,0.05555555555555555,1.0,,,,,,,,,,,,,0.1,True,,,,,,,,,,,
