EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Travels,BlockingFouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,BlockingFoulsDrawn,BlockedLongMidRange,Defensive 3 Seconds Violations,Corner3PctBlocked,SecondChanceAtRimPctAssisted,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,Technical Free Throw Trips,Blocked3s,BlockedArc3,LongMidRangePctBlocked,BlockedCorner3,on,Clear Path Fouls
1626179,1610612738,Terry Rozier,Terry Rozier,1626179,BOS,49512.0,825.0,59,1652,1649,467.0,464.0,178.0,3301,31.0,60.0,4.0,6.0,8.0,13.0,13.0,46.0,17.0,40.0,9.0,29.0,2.0,5.0,6.0,10.0,52.0,141.0,6.0,16.0,20.0,39.0,61.0,146.0,61.0,170.0,39.0,344.0,1664,4.0,9.0,8.0,21.0,6.0,38.0,14.0,36.0,26.0,49.0,12.0,118.0,28.0,94.0,138.0,45.0,4.0,2.0,139.0,52.0,13.0,1.0,35.0,34.0,69.0,22.0,12.0,15.0,10.0,10.0,172.0,5.0,15.0,1.0,61.0,73.0,2.0,136.0,21.0,157.0,10.0,30.0,20.0,10.0,14.0,2.0,6.0,13.0,1.0,8.0,4.0,27.0,3.0,9.0,15.0,53.0,1.0,2.0,4.0,50.0,6.0,49.0,5.0,1.0,19.0,2.0,6.0,3.0,2.0,1.0,3.0,3.0,116.0,462.0,9.0,5.0,0.22950819672131148,0.23728813559322035,0.7540983606557377,0.3588235294117647,0.38095238095238093,0.5306122448979592,0.3630952380952381,0.4178082191780822,0.4444444444444444,0.3888888888888889,0.4825949367088608,0.5333333333333333,0.6235294117647059,0.5103857566765578,0.5757575757575758,0.6413043478260869,0.5379746835443038,0.0058823529411764705,0.08904109589041095,0.15,0.08695652173913043,0.0070921985815602835,19.63322545846818,0.5185185185185185,0.03571428571428571,0.023255813953488372,0.1454183266932271,0.03571428571428571,0.19614147909967847,0.012987012987012988,0.16482164821648215,0.024844720496894408,0.03571428571428571,0.046242774566473986,0.018691588785046728,0.012861736334405145,0.013513513513513514,0.08045977011494253,0.14689265536723164,0.2185430463576159,0.1984732824427481,0.1836734693877551,0.05813953488372093,1.0,0.189873417721519,0.5166666666666667,0.6078431372549019,0.22580645161290322,0.14556962025316456,0.2826086956521739,0.30952380952380953,0.15384615384615385,0.12658227848101267,0.425,0.425,0.29411764705882354,0.09177215189873418,0.3103448275862069,0.3103448275862069,0.8888888888888888,0.4462025316455696,0.36879432624113473,0.37142857142857144,0.7307692307692307,0.2,0.6666666666666666,0.16666666666666666,0.4,1.0,0.5333333333333333,0.375,0.8333333333333334,0.15294117647058825,0.6153846153846154,0.11764705882352941,0.6,0.4588235294117647,0.5128205128205128,0.7278481012658228,0.37410071942446044,0.5103392971246006,0.5802583333333334,0.48890654761904767,0.0634441087613293,0.11875,0.011695906432748537,0.11046511627906977,0.3430232558139535,8.330821917808217,25.905294117647056,0.28268765133171914,,,,,,,,,,,,,,,,,,True,
1627759,1610612738,Jaylen Brown,Jaylen Brown,1627759,BOS,46755.0,779.0,227,1593,1584,517.0,531.0,175.0,3177,73.0,121.0,9.0,18.0,19.0,30.0,14.0,39.0,12.0,17.0,21.0,54.0,4.0,9.0,6.0,14.0,24.0,66.0,1.0,4.0,11.0,21.0,99.0,177.0,45.0,120.0,35.0,368.0,1563,10.0,23.0,5.0,13.0,11.0,46.0,25.0,45.0,17.0,35.0,16.0,117.0,122.0,76.0,132.0,3.0,12.0,,66.0,24.0,20.0,1.0,21.0,16.0,37.0,8.0,8.0,12.0,5.0,4.0,90.0,14.0,19.0,1.0,46.0,55.0,6.0,107.0,34.0,141.0,8.0,28.0,17.0,11.0,25.0,4.0,12.0,19.0,5.0,13.0,2.0,44.0,2.0,10.0,28.0,72.0,2.0,7.0,3.0,64.0,7.0,63.0,8.0,1.0,29.0,1.0,6.0,10.0,5.0,4.0,10.0,5.0,117.0,507.0,10.0,5.0,0.6161616161616161,0.6559139784946236,0.9777777777777777,0.375,0.38461538461538464,0.4857142857142857,0.375,0.559322033898305,0.43478260869565216,0.5555555555555556,0.5606060606060606,0.4861111111111111,0.63125,0.5679012345679012,0.5348837209302325,0.6358695652173914,0.40404040404040403,0.008333333333333333,0.11299435028248588,0.10743801652892562,0.1794871794871795,,20.489977728285076,0.5681818181818182,0.13333333333333333,0.023809523809523808,0.11363636363636363,0.0475,0.1602787456445993,0.04081632653061224,0.1309987029831388,0.04441453566621804,0.0782122905027933,0.03597122302158273,,0.03557312252964427,0.05555555555555555,0.11180124223602485,0.08928571428571429,0.14193548387096774,0.16194331983805668,0.15,0.06201550387596899,0.5,0.4074074074074074,0.6033057851239669,0.6759259259259259,0.6575342465753424,0.13131313131313133,0.358974358974359,0.4375,0.35714285714285715,0.05723905723905724,0.7058823529411765,0.7058823529411765,0.6666666666666666,0.18181818181818182,0.3888888888888889,0.39622641509433965,0.9523809523809523,0.2222222222222222,0.36363636363636365,0.36363636363636365,1.0,0.5,0.5,0.25,0.4444444444444444,0.75,0.1111111111111111,0.25,1.0,0.375,0.6333333333333333,0.175,0.42857142857142855,0.2625,0.5238095238095238,0.8114478114478114,0.36363636363636365,0.5499944256756757,0.5844729166666668,0.5536812500000001,0.09433962264150944,0.14646464646464646,0.008333333333333333,0.125,0.3179347826086957,4.638418079096047,24.645833333333332,0.32454488386691777,2.0,1.0,5.0,3.0,1.0,1.0,1.0,0.018518518518518517,0.3333333333333333,,,,,,,,,True,
1627824,1610612738,Guerschon Yabusele,Guerschon Yabusele,1627824,BOS,2034.0,34.0,-24,66,63,6.0,27.0,10.0,129,1.0,2.0,1.0,2.0,,,,,,1.0,,2.0,,,,,2.0,4.0,,,,,1.0,3.0,2.0,6.0,,8.0,78,1.0,2.0,,,,2.0,,,,,,,,2.0,6.0,,2.0,,4.0,2.0,1.0,,,1.0,1.0,1.0,,,,,3.0,2.0,2.0,,,4.0,2.0,6.0,4.0,10.0,,,,,1.0,,,,,1.0,,1.0,1.0,1.0,2.0,6.0,,1.0,,,,,,,,,,1.0,1.0,,1.0,,,6.0,2.0,,,,1.0,0.3333333333333333,,,0.3333333333333333,0.3333333333333333,0.5,,0.4444444444444444,0.5,,0.4444444444444444,0.5,,0.6666666666666666,,0.3333333333333333,0.5,,,12.82051282051282,1.0,0.18181818181818182,,0.25,0.08695652173913043,,0.08695652173913043,0.2,0.08695652173913043,0.125,0.14285714285714285,,0.058823529411764705,0.16666666666666666,0.3333333333333333,,0.3333333333333333,,,,,0.2222222222222222,0.5,1.0,,,,,,0.1111111111111111,,,,0.2222222222222222,,,,0.4444444444444444,0.5,0.5,1.0,1.0,0.5,,,,,,,,,,,,,0.8888888888888888,0.5,0.5528777777777778,0.6187,,,,,0.25,,7.6000000000000005,24.900000000000002,0.09090909090909091,,,,,,,,,,,,,,,,,,True,
1628464,1610612738,Daniel Theis,Daniel Theis,1628464,BOS,26040.0,434.0,-23,858,868,190.0,220.0,104.0,1726,50.0,71.0,14.0,23.0,12.0,21.0,8.0,11.0,7.0,13.0,3.0,9.0,,2.0,,1.0,3.0,17.0,,1.0,1.0,1.0,65.0,95.0,6.0,26.0,33.0,181.0,915,17.0,27.0,,3.0,10.0,44.0,16.0,26.0,1.0,2.0,9.0,44.0,98.0,32.0,18.0,,18.0,,17.0,3.0,9.0,,10.0,12.0,22.0,8.0,4.0,5.0,3.0,2.0,56.0,16.0,28.0,2.0,30.0,53.0,11.0,94.0,46.0,140.0,3.0,15.0,12.0,3.0,12.0,3.0,9.0,18.0,3.0,3.0,1.0,30.0,5.0,7.0,48.0,78.0,1.0,4.0,5.0,36.0,1.0,40.0,4.0,,17.0,,5.0,20.0,14.0,6.0,20.0,9.0,44.0,190.0,6.0,5.0,0.7538461538461538,0.875,1.0,0.23076923076923078,,0.5,0.23076923076923078,0.6842105263157895,0.6296296296296297,0.6153846153846154,0.6115702479338843,0.5666666666666667,0.625,0.6510791366906474,0.5945945945945946,0.6470588235294118,0.21487603305785125,,0.09473684210526316,0.1267605633802817,,,17.24489795918367,0.4,0.3548387096774194,0.125,0.2217573221757322,0.12444444444444444,0.19230769230769232,0.0761904761904762,0.21012658227848102,0.10114942528735632,0.14606741573033707,0.10843373493975904,0.11320754716981132,0.06832298136645963,0.10204081632653061,0.1978021978021978,0.23529411764705882,0.23809523809523808,0.21705426356589147,0.07407407407407407,0.07317073170731707,0.45,0.5867768595041323,0.704225352112676,0.8064516129032258,0.72,0.09090909090909091,0.7272727272727273,0.7272727272727273,0.75,0.10743801652892562,0.5384615384615384,0.5384615384615384,1.0,0.0743801652892562,0.3333333333333333,0.3333333333333333,1.0,0.14049586776859505,0.17647058823529413,0.17647058823529413,1.0,0.7666666666666667,0.6086956521739131,0.06666666666666667,,,0.03333333333333333,,,0.75,0.5714285714285714,0.03571428571428571,,0.03571428571428571,1.0,0.8016528925619835,0.17647058823529413,0.5621942148760333,0.6012478260869566,0.5467446428571427,0.12686567164179105,0.1574074074074074,,0.2430939226519337,0.2430939226519337,4.546315789473684,24.776923076923076,0.22144522144522144,2.0,1.0,,8.0,,,2.0,,0.14285714285714285,3.0,1.0,1.0,,,,,,True,
203935,1610612738,Marcus Smart,Marcus Smart,203935,BOS,96818.0,1614.0,213,3246,3243,936.0,936.0,342.0,6489,58.0,107.0,4.0,13.0,20.0,38.0,32.0,103.0,24.0,56.0,11.0,37.0,3.0,5.0,,3.0,64.0,212.0,7.0,19.0,13.0,48.0,114.0,266.0,75.0,249.0,97.0,550.0,3313,5.0,21.0,10.0,24.0,15.0,55.0,30.0,75.0,13.0,51.0,46.0,145.0,76.0,152.0,171.0,54.0,6.0,3.0,209.0,64.0,17.0,1.0,166.0,93.0,259.0,63.0,30.0,112.0,20.0,34.0,611.0,13.0,29.0,1.0,58.0,78.0,9.0,145.0,43.0,188.0,12.0,70.0,45.0,25.0,78.0,14.0,59.0,51.0,5.0,19.0,5.0,129.0,6.0,39.0,59.0,133.0,7.0,3.0,7.0,152.0,19.0,133.0,6.0,,37.0,2.0,26.0,22.0,15.0,7.0,23.0,11.0,138.0,923.0,16.0,20.0,0.3333333333333333,0.34234234234234234,0.76,0.30120481927710846,0.4166666666666667,0.2549019607843137,0.3048780487804878,0.42857142857142855,0.23809523809523808,0.4,0.43980582524271844,0.4444444444444444,0.39285714285714285,0.4738675958188153,0.48214285714285715,0.4585987261146497,0.48349514563106794,0.004016064257028112,0.06390977443609022,0.07476635514018691,0.05825242718446602,0.0047169811320754715,19.318494091783457,0.6046511627906976,0.09473684210526316,0.012987012987012988,0.08024691358024691,0.03485576923076923,0.09813874788494077,0.01849217638691323,0.08701215611004479,0.02736156351791531,0.044585987261146494,0.03481012658227848,0.019801980198019802,0.01845018450184502,0.018633540372670808,0.07692307692307693,0.07941176470588235,0.08503401360544217,0.0992063492063492,0.09195402298850575,0.0410958904109589,0.4782608695652174,0.20776699029126214,0.5420560747663551,0.5858585858585859,0.41379310344827586,0.2,0.3106796116504854,0.32989690721649484,0.125,0.1087378640776699,0.42857142857142855,0.4528301886792453,0.4166666666666667,0.07184466019417475,0.2972972972972973,0.2972972972972973,0.9090909090909091,0.4116504854368932,0.3018867924528302,0.3033175355450237,0.734375,0.28888888888888886,0.3076923076923077,0.1111111111111111,0.6,1.0,0.4222222222222222,0.3684210526315789,1.0,0.30158730158730157,0.5263157894736842,0.023809523809523808,,0.38095238095238093,0.2708333333333333,0.6912621359223301,0.3062200956937799,0.49449306640625007,0.498858064516129,0.4745043650793651,0.07116788321167883,0.12457912457912458,0.00796812749003984,0.1,0.2636363636363636,8.036842105263155,26.200000000000006,0.28835489833641403,7.0,1.0,13.0,11.0,,,,,0.25,1.0,1.0,1.0,7.0,1.0,1.0,0.05357142857142857,,True,
202694,1610612738,Marcus Morris,Marcus Morris,202694,BOS,33111.0,552.0,93,1108,1116,279.0,292.0,125.0,2224,19.0,32.0,4.0,8.0,7.0,11.0,29.0,55.0,26.0,62.0,8.0,22.0,,2.0,4.0,9.0,24.0,80.0,4.0,12.0,4.0,19.0,74.0,149.0,32.0,102.0,37.0,281.0,1157,8.0,19.0,4.0,14.0,6.0,34.0,17.0,33.0,8.0,28.0,12.0,70.0,86.0,62.0,93.0,3.0,8.0,4.0,76.0,24.0,7.0,,17.0,12.0,29.0,8.0,4.0,12.0,2.0,3.0,70.0,10.0,9.0,,36.0,55.0,13.0,104.0,19.0,123.0,2.0,12.0,6.0,6.0,7.0,2.0,4.0,11.0,1.0,3.0,,18.0,1.0,2.0,21.0,36.0,,2.0,4.0,48.0,2.0,44.0,7.0,,20.0,,5.0,4.0,2.0,2.0,4.0,3.0,70.0,276.0,1.0,6.0,0.581081081081081,0.6142857142857143,0.96875,0.3137254901960784,0.2857142857142857,0.2857142857142857,0.32653061224489793,0.4966442953020134,0.42105263157894735,0.5151515151515151,0.4860557768924303,0.42424242424242425,0.47540983606557374,0.5223048327137546,0.4722222222222222,0.5147058823529411,0.4063745019920319,,0.04697986577181208,0.09375,0.05454545454545454,,22.905027932960895,0.3888888888888889,0.4482758620689655,,0.16717325227963525,0.030927835051546393,0.1791044776119403,0.040160642570281124,0.17169811320754716,0.03518518518518519,0.042105263157894736,0.032,0.014084507042253521,0.03414634146341464,0.06818181818181818,0.16981132075471697,0.14049586776859505,0.19607843137254902,0.1839080459770115,0.14814814814814814,0.015384615384615385,0.75,0.12749003984063745,0.59375,0.6551724137931034,0.6842105263157895,0.21912350597609562,0.5272727272727272,0.5576923076923077,0.5517241379310345,0.24701195219123506,0.41935483870967744,0.4262295081967213,0.5384615384615384,0.08764940239043825,0.36363636363636365,0.36363636363636365,1.0,0.3187250996015936,0.3,0.3,0.9583333333333334,0.24242424242424243,0.5,0.06060606060606061,,,0.36363636363636365,0.3333333333333333,0.75,0.18032786885245902,0.6363636363636364,0.14754098360655737,0.4444444444444444,0.3114754098360656,0.21052631578947367,0.5338645418326693,0.3157894736842105,0.4783143724696356,0.5359025,0.48508275862068967,0.07575757575757576,0.12345679012345678,,0.12099644128113879,0.2491103202846975,11.361744966442954,26.782352941176473,0.2518050541516246,4.0,,1.0,1.0,1.0,,,,,,,,1.0,,,0.016129032258064516,,True,
1627846,1610612738,Abdel Nader,Abdel Nader,1627846,BOS,4296.0,72.0,-42,152,150,39.0,36.0,14.0,302,3.0,6.0,1.0,3.0,2.0,2.0,,2.0,,,1.0,6.0,,,,2.0,,1.0,,,,,3.0,8.0,1.0,7.0,2.0,11.0,174,1.0,3.0,,,,2.0,2.0,3.0,,2.0,,4.0,4.0,2.0,3.0,,2.0,,1.0,,1.0,,1.0,1.0,2.0,1.0,,1.0,,,5.0,1.0,2.0,,2.0,4.0,1.0,7.0,3.0,10.0,2.0,1.0,,1.0,2.0,,1.0,3.0,,1.0,2.0,5.0,1.0,1.0,3.0,4.0,,,,2.0,1.0,2.0,,,1.0,,,,,,1.0,1.0,4.0,39.0,1.0,,0.6666666666666666,1.0,1.0,0.14285714285714285,,,0.14285714285714285,0.375,0.3333333333333333,0.6666666666666666,0.3,0.3333333333333333,0.4,0.34375,0.3333333333333333,0.4,0.4666666666666667,,0.125,0.16666666666666666,,,12.574850299401199,0.4,0.16666666666666666,,0.1111111111111111,0.0625,0.11764705882352941,0.023809523809523808,0.11320754716981132,0.04054054054054054,0.07142857142857142,0.08333333333333333,,0.03225806451612903,,0.07142857142857142,0.09090909090909091,0.18181818181818182,0.13333333333333333,,0.2222222222222222,1.0,0.4,0.5,0.6,0.6666666666666666,0.13333333333333333,,,,,,,,0.4,0.16666666666666666,0.16666666666666666,1.0,0.06666666666666667,,,,1.0,0.3333333333333333,,,,,,,0.4,1.0,0.4,,,,0.8666666666666667,,0.5558566666666668,0.6074,0.5167300000000001,0.0625,0.1111111111111111,,0.18181818181818182,0.36363636363636365,3.7125000000000004,23.985714285714288,0.2565789473684211,1.0,,,,,,,,,,,,,1.0,1.0,,,True,
1628369,1610612738,Jayson Tatum,Jayson Tatum,1628369,BOS,49935.0,832.0,64,1682,1687,542.0,484.0,159.0,3369,63.0,101.0,6.0,10.0,21.0,30.0,6.0,26.0,15.0,34.0,18.0,30.0,2.0,5.0,10.0,16.0,20.0,49.0,,2.0,6.0,15.0,84.0,161.0,38.0,79.0,99.0,381.0,1745,8.0,14.0,2.0,7.0,10.0,32.0,25.0,41.0,16.0,31.0,45.0,143.0,100.0,68.0,114.0,,6.0,,49.0,20.0,13.0,,15.0,16.0,31.0,14.0,2.0,11.0,2.0,2.0,78.0,12.0,8.0,,55.0,69.0,10.0,134.0,20.0,154.0,3.0,24.0,18.0,6.0,14.0,3.0,4.0,23.0,4.0,10.0,3.0,37.0,5.0,15.0,35.0,62.0,5.0,2.0,3.0,79.0,1.0,121.0,9.0,,52.0,2.0,10.0,17.0,12.0,5.0,21.0,12.0,143.0,531.0,1.0,10.0,0.5952380952380952,0.6172839506172839,1.0,0.4810126582278481,0.2857142857142857,0.5161290322580645,0.4810126582278481,0.5217391304347826,0.5714285714285714,0.6097560975609756,0.5875,0.5238095238095238,0.6805555555555556,0.6457627118644068,0.6153846153846154,0.7447916666666666,0.32916666666666666,,0.08074534161490683,0.06930693069306931,0.19230769230769232,,17.849462365591396,0.3783783783783784,0.2222222222222222,,0.14081632653061224,0.018561484918793503,0.17295597484276728,0.03571428571428571,0.15346534653465346,0.02607561929595828,0.025157232704402517,0.017964071856287425,0.009523809523809525,0.03076923076923077,0.05263157894736842,0.12280701754385964,0.10919540229885058,0.2,0.17921146953405018,0.1282051282051282,0.02912621359223301,0.5714285714285714,0.42083333333333334,0.6237623762376238,0.6702127659574468,0.6507936507936508,0.10833333333333334,0.23076923076923078,0.2857142857142857,0.3333333333333333,0.14166666666666666,0.4411764705882353,0.45454545454545453,0.4666666666666667,0.125,0.6,0.6,1.0,0.20416666666666666,0.40816326530612246,0.40816326530612246,1.0,0.47619047619047616,0.6,0.23809523809523808,0.4,1.0,0.09523809523809523,,,0.4166666666666667,0.7,0.2222222222222222,0.625,0.20833333333333334,0.4,0.75,0.40816326530612246,0.5453654166666666,0.5508874999999999,0.5534229166666665,0.18947368421052632,0.2549019607843137,0.024691358024691357,0.08398950131233596,0.3753280839895013,6.19751552795031,24.79620253164557,0.3222354340071344,2.0,,1.0,4.0,1.0,,,,0.16666666666666666,,,1.0,,4.0,4.0,0.029411764705882353,,True,
1628400,1610612738,Semi Ojeleye,Semi Ojeleye,1628400,BOS,24792.0,413.0,-15,808,819,205.0,249.0,88.0,1627,7.0,12.0,1.0,3.0,2.0,2.0,1.0,2.0,,2.0,10.0,27.0,1.0,4.0,1.0,4.0,4.0,24.0,,2.0,,2.0,8.0,16.0,14.0,51.0,10.0,68.0,828,1.0,3.0,1.0,6.0,3.0,8.0,2.0,2.0,1.0,6.0,,7.0,14.0,2.0,39.0,3.0,,,24.0,4.0,1.0,,5.0,3.0,8.0,3.0,,3.0,,2.0,19.0,8.0,4.0,1.0,13.0,24.0,3.0,40.0,13.0,53.0,,9.0,7.0,2.0,2.0,1.0,1.0,5.0,1.0,1.0,1.0,7.0,1.0,2.0,8.0,31.0,,3.0,,13.0,,17.0,3.0,,10.0,,,1.0,,1.0,1.0,1.0,7.0,201.0,3.0,,0.875,0.875,0.9285714285714286,0.27450980392156865,0.16666666666666666,0.16666666666666666,0.27450980392156865,0.5,0.3333333333333333,1.0,0.43283582089552236,0.2777777777777778,0.4375,0.4594594594594595,0.36363636363636365,0.4375,0.7611940298507462,,0.0625,0.08333333333333333,,,8.970099667774088,0.2857142857142857,0.125,0.05263157894736842,0.0963855421686747,0.019230769230769232,0.08552631578947369,0.042105263157894736,0.09226932668329177,0.03015075376884422,0.014084507042253521,0.02631578947368421,0.01639344262295082,0.039735099337748346,0.05128205128205128,0.0851063829787234,0.03409090909090909,0.19402985074626866,0.08527131782945736,0.08695652173913043,,1.0,0.1791044776119403,0.5833333333333334,0.6363636363636364,0.8571428571428571,0.029850746268656716,0.5,0.5,1.0,0.029850746268656716,,,,0.40298507462686567,0.37037037037037035,0.37037037037037035,1.0,0.3582089552238806,0.16666666666666666,0.16666666666666666,0.75,0.3333333333333333,0.3333333333333333,0.4444444444444444,0.25,1.0,0.2222222222222222,,,0.25,1.0,0.5,0.25,0.25,,0.9402985074626866,0.16666666666666666,0.5675059701492539,0.564375,0.61575,0.13513513513513514,0.43478260869565216,,0.11764705882352941,0.10294117647058823,4.95,24.57843137254902,0.2537128712871287,2.0,1.0,3.0,,,,,,1.0,,,,,,,,,True,
201143,1610612738,Al Horford,Al Horford,201143,BOS,54252.0,904.0,210,1812,1814,618.0,551.0,163.0,3626,60.0,79.0,8.0,14.0,16.0,21.0,39.0,85.0,14.0,36.0,9.0,14.0,2.0,3.0,1.0,5.0,33.0,85.0,1.0,3.0,10.0,27.0,113.0,200.0,42.0,99.0,39.0,391.0,1848,10.0,21.0,3.0,6.0,4.0,33.0,32.0,61.0,11.0,32.0,14.0,111.0,144.0,82.0,123.0,3.0,6.0,,85.0,33.0,8.0,,73.0,63.0,136.0,46.0,17.0,50.0,8.0,15.0,335.0,21.0,20.0,1.0,64.0,97.0,14.0,175.0,42.0,217.0,6.0,22.0,15.0,7.0,25.0,7.0,20.0,21.0,1.0,5.0,,46.0,3.0,13.0,33.0,56.0,3.0,5.0,2.0,54.0,2.0,53.0,1.0,,18.0,,8.0,32.0,29.0,3.0,36.0,22.0,107.0,609.0,5.0,5.0,0.6371681415929203,0.6545454545454545,0.9761904761904762,0.42424242424242425,0.5,0.34375,0.42424242424242425,0.565,0.47619047619047616,0.5245901639344263,0.5886287625418061,0.5370370370370371,0.521505376344086,0.6003086419753086,0.5689655172413793,0.5388349514563107,0.3311036789297659,,0.04,0.0379746835443038,0.058823529411764705,,18.46846846846847,0.5434782608695652,0.3684210526315789,0.022727272727272728,0.17017543859649123,0.047058823529411764,0.187683284457478,0.058011049723756904,0.17672886937431395,0.052096569250317665,0.047619047619047616,0.04294478527607362,0.05319148936170213,0.05970149253731343,0.05319148936170213,0.15577889447236182,0.2074468085106383,0.14754098360655737,0.18305084745762712,0.21739130434782608,0.044444444444444446,0.6111111111111112,0.26421404682274247,0.759493670886076,0.7894736842105263,0.7333333333333333,0.2842809364548495,0.4588235294117647,0.4875,0.46153846153846156,0.12040133779264214,0.3888888888888889,0.3888888888888889,0.7142857142857143,0.046822742474916385,0.6428571428571429,0.6428571428571429,0.8888888888888888,0.2842809364548495,0.38823529411764707,0.38823529411764707,1.0,0.5185185185185185,0.5714285714285714,0.1111111111111111,0.6666666666666666,0.5,0.1111111111111111,0.3333333333333333,1.0,0.22580645161290322,0.7619047619047619,0.053763440860215055,0.2,0.2903225806451613,0.37037037037037035,0.5953177257525084,0.38823529411764707,0.5003928093645486,0.5606823529411765,0.48709516129032265,0.056962025316455694,0.08294930875576037,,0.08439897698209718,0.28388746803069054,7.497499999999999,25.531313131313127,0.34105960264900664,4.0,,,4.0,1.0,,,,0.25,3.0,,3.0,3.0,4.0,3.0,,1.0,True,
