EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,DefensiveGoaltends,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,Usage,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG3M,PenaltyFG3A,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,OffTwoPtRebounds,FTDefRebounds,OffRebounds,SelfOReb,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Charge Fouls Drawn,2pt And 1 Free Throw Trips,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG3APct,FG2APctBlocked,LongMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,SelfORebPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,Avg3ptShotDistance,OffThreePtRebounds,SecondChanceTurnovers,BlockingFouls,Loose Ball Fouls,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,AtRimPctBlocked,OffThreePtReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,SecondChanceAtRimPctAssisted,Corner3FGM,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFtPoints,Fg3aBlocked,LostBallOutOfBoundsTurnovers,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,FG3APctBlocked,Arc3PctBlocked,OffLongMidRangeReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,ShortMidRangePctBlocked,Corner3Assists,StepOutOfBoundsTurnovers,SecondChanceCorner3FGA,FTOffRebounds,Offensive Fouls,Offensive Fouls Drawn,Blocked3s,BlockedArc3,OffFTReboundPct,SecondChanceCorner3Frequency,on,HeaveAttempts,BadPassOutOfBoundsTurnovers,Travels,Charge Fouls,OffensiveGoaltends,Defensive 3 Seconds Violations,SecondChanceCorner3FGM,BlockingFoulsDrawn,3pt And 1 Free Throw Trips,BlockedCorner3,Corner3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Clear Path Fouls
101133,1610612764,Ian Mahinmi,Ian Mahinmi,101133,WAS,1350.0,22,15.0,54,53,34,30.0,6.0,107,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,4.0,8.0,55.0,2.0,3.0,3.0,7.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,1.0,6.0,2.0,1.0,1.0,1.0,7.0,34,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.7,11.666666666666668,0.09090909090909091,0.125,0.10526315789473684,0.16666666666666666,0.14285714285714285,0.3333333333333333,1.0,1.0,1.0,0.6666666666666666,0.5,0.5,1.0,0.3333333333333333,1.0,0.3333333333333333,0.4687333333333333,0.4687333333333333,0.4,0.4,0.875,7.533333333333334,0.6296296296296297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
1626162,1610612764,Kelly Oubre Jr.,Kelly Oubre Jr.,1626162,WAS,3520.0,59,5.0,125,121,72,83.0,17.0,246,2.0,8.0,1.0,4.0,2.0,3.0,6.0,17.0,5.0,23.0,126.0,3.0,9.0,,12.0,4.0,2.0,4.0,,10.0,3.0,2.0,6.0,8.0,3.0,,3.0,1.0,5.0,2.0,3.0,4.0,5.0,,5.0,3.0,,,,12.0,72,,,0.3333333333333333,0.4,0.35294117647058826,0.3333333333333333,0.32142857142857145,0.375,0.38333333333333336,0.375,24.647887323943664,0.07692307692307693,0.1111111111111111,0.09433962264150944,,0.125,0.2857142857142857,0.25,0.25,0.5,0.10714285714285714,0.6666666666666666,0.6666666666666666,,0.25,0.25,0.6785714285714286,0.5124035714285714,0.48995624999999987,0.1,0.15789473684210525,0.5217391304347826,8.670588235294119,0.576,1.0,3.0,2.0,6.0,1.0,1.0,2.0,10.0,1.0,2.0,6.0,2.0,11.0,1.0,3.0,1.0,2.0,2.0,7.0,8.0,3.0,3.0,2.0,10.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,4.0,2.0,2.0,1.0,1.0,0.5,0.18181818181818182,0.2857142857142857,0.18181818181818182,0.3333333333333333,0.25,0.25,0.39285714285714285,0.058823529411764705,0.16666666666666666,0.8,0.25,0.05714285714285714,0.03508771929824561,0.16666666666666666,0.06666666666666667,0.16666666666666666,0.05263157894736842,0.21428571428571427,0.3333333333333333,0.4,0.5,0.03571428571428571,0.35714285714285715,0.2,0.2,0.5,0.75,0.3333333333333333,0.25,0.0625,0.375,0.3333333333333333,0.2,0.6088333333333333,0.08695652173913043,26.009090909090904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
1626191,1610612764,Chris McCullough,Chris McCullough,1626191,WAS,5386.0,90,-16.0,199,194,122,142.0,27.0,393,11.0,17.0,6.0,8.0,4.0,10.0,17.0,34.0,9.0,46.0,218.0,8.0,17.0,6.0,25.0,30.0,3.0,4.0,1.0,9.0,7.0,9.0,18.0,25.0,,,,,2.0,1.0,4.0,8.0,8.0,,14.0,5.0,2.0,,,25.0,122,2.0,2.0,0.8823529411764706,1.0,0.5,0.47058823529411764,0.44047619047619047,0.4318181818181818,0.46938775510204084,0.46296296296296297,22.368421052631582,0.1956521739130435,0.1891891891891892,0.1927710843373494,0.2,0.14705882352941177,0.40476190476190477,0.6470588235294118,0.6875,0.8181818181818182,0.23809523809523808,0.4,0.4,1.0,0.36363636363636365,0.75,0.5952380952380952,0.5283333333333333,0.5216681818181819,0.10638297872340426,0.1282051282051282,0.5434782608695652,7.173529411764705,0.6130653266331658,3.0,6.0,2.0,7.0,,,1.0,8.0,,1.0,5.0,1.0,8.0,3.0,8.0,,6.0,1.0,5.0,4.0,3.0,,4.0,8.0,1.0,1.0,1.0,1.0,2.0,,3.0,2.0,7.0,1.0,2.0,1.0,1.0,,,1.0,0.125,0.2,0.125,0.375,0.375,0.375,0.19047619047619047,0.029411764705882353,,1.0,0.18181818181818182,0.05263157894736842,0.07692307692307693,,0.17647058823529413,0.11764705882352941,0.045454545454545456,0.16666666666666666,0.2857142857142857,0.2857142857142857,1.0,,0.19047619047619047,0.125,0.125,1.0,0.75,0.5,,,0.22727272727272727,0.2,0.125,0.5463166666666667,0.13043478260869565,26.6,4.0,1.0,1.0,1.0,5.0,2.0,2.0,1.0,5.0,2.0,0.058823529411764705,0.11764705882352941,0.0967741935483871,0.3333333333333333,0.2857142857142857,0.6666666666666666,0.4,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
201975,1610612764,Jodie Meeks,Jodie Meeks,201975,WAS,4703.0,78,-14.0,175,171,103,131.0,26.0,346,3.0,4.0,2.0,2.0,3.0,9.0,6.0,14.0,13.0,58.0,197.0,5.0,9.0,10.0,38.0,6.0,2.0,3.0,,7.0,4.0,7.0,12.0,17.0,2.0,1.0,1.0,1.0,5.0,5.0,,4.0,7.0,,16.0,3.0,1.0,,,38.0,103,1.0,1.0,0.5,0.75,0.42857142857142855,0.5555555555555556,0.5921052631578947,0.5384615384615384,0.6363636363636364,0.6,24.13793103448276,0.18421052631578946,0.125,0.15714285714285714,0.08333333333333333,0.13793103448275862,0.10526315789473684,0.75,1.0,0.3333333333333333,0.23684210526315788,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.07692307692307693,1.0,0.7368421052631579,0.4907394736842105,0.48998461538461535,0.11627906976744186,0.17647058823529413,0.6551724137931034,8.307142857142857,0.5885714285714285,2.0,3.0,,1.0,1.0,1.0,10.0,23.0,1.0,5.0,16.0,11.0,24.0,3.0,4.0,1.0,11.0,6.0,17.0,6.0,30.0,3.0,4.0,23.0,10.0,2.0,1.0,1.0,2.0,,3.0,1.0,5.0,3.0,4.0,3.0,1.0,,,0.9090909090909091,0.4583333333333333,0.35294117647058826,0.4583333333333333,0.75,0.9,0.9166666666666666,0.631578947368421,0.14285714285714285,1.0,0.8,0.1,0.058823529411764705,0.06097560975609756,,0.125,0.23076923076923078,0.16666666666666666,0.02631578947368421,,,,0.02631578947368421,0.6052631578947368,0.43478260869565216,0.45454545454545453,0.9,0.6,0.6666666666666666,0.2,0.038461538461538464,0.6153846153846154,0.3125,0.43478260869565216,0.51936,0.1896551724137931,26.05416666666667,2.0,,,,,,,,,,0.25,0.06451612903225806,0.07142857142857142,,0.23076923076923078,,,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,0.041666666666666664,0.043478260869565216,0.05263157894736842,1.0,1.0,1.0,1.0,1.0,1.0,0.07692307692307693,,,,,,,,,,,,True,,,,,,,,,,,,,,
203107,1610612764,Tomas Satoransky,Tomas Satoransky,203107,WAS,3856.0,64,-14.0,146,140,106,114.0,22.0,286,4.0,6.0,2.0,4.0,2.0,3.0,7.0,11.0,9.0,23.0,154.0,3.0,7.0,9.0,15.0,8.0,8.0,11.0,3.0,25.0,1.0,3.0,5.0,11.0,1.0,1.0,,,5.0,1.0,1.0,6.0,6.0,,10.0,1.0,4.0,,,15.0,106,2.0,4.0,0.5714285714285714,0.5714285714285714,0.6363636363636364,0.42857142857142855,0.6363636363636364,0.42857142857142855,0.71875,0.625,12.352941176470589,0.07894736842105263,0.043478260869565216,0.06557377049180328,0.09090909090909091,0.05,0.5454545454545454,0.6666666666666666,0.6666666666666666,0.75,0.2727272727272727,0.6666666666666666,0.6666666666666666,0.5,0.5714285714285714,0.5,0.5454545454545454,0.5012727272727273,0.4817142857142857,0.08333333333333333,0.08333333333333333,0.6521739130434783,6.918181818181819,0.726027397260274,,,1.0,2.0,,,,,,,,,,,,,1.0,,,6.0,,,,,,,3.0,3.0,3.0,2.0,5.0,1.0,6.0,1.0,5.0,3.0,2.0,,,,,,,,,0.5,,,,1.0,0.1111111111111111,0.1111111111111111,0.08450704225352113,0.17647058823529413,,,0.25,0.18181818181818182,0.5,0.5,,,,,,,,,,,,,,,0.043478260869565216,,1.0,1.0,,,,,,,,,,0.038461538461538464,0.04,,0.15384615384615385,,,,,,,,1.0,,,,,,,,0.15384615384615385,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
203078,1610612764,Bradley Beal,Bradley Beal,203078,WAS,661.0,11,,27,28,23,16.0,,55,,1.0,,,,1.0,1.0,4.0,3.0,14.0,34.0,1.0,3.0,3.0,14.0,2.0,1.0,2.0,,5.0,1.0,1.0,3.0,3.0,,,,1.0,1.0,1.0,1.0,6.0,1.0,,3.0,,,,,14.0,23,1.0,,1.0,1.0,0.25,0.3333333333333333,0.6875,0.7857142857142857,0.7777777777777778,0.875,37.03703703703704,0.125,0.3333333333333333,0.18181818181818182,,0.3333333333333333,0.125,,,,0.125,,,,,,0.625,0.479575,0.4901,0.1111111111111111,,1.0,9.2,0.8518518518518519,,,1.0,2.0,,,3.0,4.0,,3.0,4.0,3.0,4.0,,,,,3.0,4.0,,9.0,,,4.0,3.0,2.0,1.0,1.0,1.0,,,1.0,,,,,,,,1.0,0.75,0.75,0.75,,,,0.5,0.5,,,0.16666666666666666,,,,,0.5,,0.25,0.5,0.5,1.0,,0.5,0.75,0.75,1.0,,,,,0.5714285714285714,0.75,0.75,,,25.55,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,0.2,1.0,,,,,,,,,,,True,,,,,,,,,,,,,,
203118,1610612764,Mike Scott,Mike Scott,203118,WAS,1793.0,30,-13.0,61,61,45,50.0,7.0,122,1.0,1.0,,,,,2.0,2.0,2.0,6.0,64.0,1.0,1.0,2.0,4.0,2.0,,1.0,,3.0,1.0,1.0,2.0,3.0,1.0,1.0,,,1.0,,3.0,4.0,1.0,,2.0,,1.0,,,4.0,45,,1.0,0.5,0.5,1.0,1.0,0.6666666666666666,0.5,0.75,0.6666666666666666,7.352941176470588,0.06666666666666667,0.1,0.08,,0.1111111111111111,0.3333333333333333,1.0,1.0,1.0,,,,,,,0.6666666666666666,0.5025833333333333,0.449475,,,0.6666666666666666,8.25,0.7377049180327869,,,1.0,1.0,,,,1.0,,,1.0,,1.0,,,,,,1.0,2.0,,,,1.0,,,1.0,1.0,,,1.0,,1.0,,1.0,,1.0,,,,,,,,,,0.3333333333333333,,,1.0,,0.058823529411764705,0.03571428571428571,,0.16666666666666666,,,0.3333333333333333,1.0,1.0,,,0.3333333333333333,,,,,,,,0.5,,,,,26.4,,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
204025,1610612764,Tim Frazier,Tim Frazier,204025,WAS,2988.0,50,-19.0,107,105,57,78.0,16.0,212,1.0,1.0,1.0,1.0,,,4.0,5.0,,11.0,124.0,2.0,2.0,,7.0,2.0,15.0,18.0,3.0,39.0,3.0,2.0,6.0,6.0,1.0,,1.0,1.0,4.0,2.0,1.0,3.0,1.0,,2.0,1.0,,,,7.0,57,1.0,,0.25,0.25,0.8,1.0,0.7857142857142857,0.875,0.6875,0.7,9.6,0.08333333333333333,0.13043478260869565,0.10638297872340426,0.4,0.13043478260869565,0.14285714285714285,1.0,1.0,1.0,,,,,0.25,1.0,0.42857142857142855,0.50265,0.5652375000000001,0.125,0.16666666666666666,0.6363636363636364,15.5,0.5327102803738317,,,3.0,4.0,,,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,6.0,3.0,,,2.0,1.0,,3.0,2.0,8.0,4.0,,1.0,,,3.0,3.0,,,,1.0,0.5,0.5,0.5,1.0,0.5,0.5,0.2857142857142857,,,0.75,0.3333333333333333,,,,,,,0.5714285714285714,0.75,0.75,,,0.2857142857142857,0.5,0.5,1.0,,,0.5,,0.5,0.5,0.5,0.58005,0.18181818181818182,25.5,,,,,1.0,1.0,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,True,,,,,,,,,,,,,,
203490,1610612764,Otto Porter Jr.,Otto Porter Jr.,203490,WAS,214.0,4,-2.0,9,8,3,1.0,,17,,,,,,,,1.0,,,10.0,,,,,,1.0,1.0,,2.0,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,3,,,,,,,,,,,22.22222222222222,,,,,,,,,,,,,,,,,0.4108,,,,,20.1,0.3333333333333333,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
101162,1610612764,Marcin Gortat,Marcin Gortat,101162,WAS,33.0,1,,2,1,2,1.0,,3,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
