EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,OffPoss,DefPoss,PenaltyOffPoss,SecondChanceOffPoss,TotalPoss,FtPoints,Points,OpponentPoints,SecondChanceFtPoints,SecondChancePoints,PenaltyFtPoints,PenaltyPoints,OffTwoPtRebounds,OffRebounds,Rebounds,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,TsPct,SecondChanceTsPct,PenaltyTsPct,Usage,OffTwoPtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,PenaltyOffPossPct,PlusMinus,PenaltyDefPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Steals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,SecondChanceTurnovers,Fouls,Loose Ball Fouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,Corner3FGA,PenaltyCorner3FGA,BadPassSteals,LostBallTurnovers,BlockingFoulsDrawn,2pt And 1 Free Throw Trips,LongMidRangePctBlocked,DefAtRimReboundPct,AtRimPctAssisted,Corner3Frequency,PenaltyCorner3Frequency,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,Corner3FGM,PenaltyCorner3FGM,SecondChanceFG2M,PtsPutbacks,FTDefRebounds,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,ShootingFouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,RecoveredBlocks,DefensiveGoaltends,SecondChanceFg2Pct,DefFTReboundPct,OffShortMidRangeReboundPct,BlocksRecoveredPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimAccuracy,PenaltyCorner3Accuracy,Fg3aBlocked,OffThreePtRebounds,Charge Fouls Drawn,BlockedShortMidRange,FG3APctBlocked,Arc3PctBlocked,OffThreePtReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,NonShootingPenaltyNonTakeFouls,ShortMidRangeAssists,DefCorner3ReboundPct,NonShootingFoulsDrawn,BlockedLongMidRange,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyTurnovers,on,BlockingFouls,Charge Fouls,ThreePtShootingFoulsDrawn,OffAtRimReboundPct,LongMidRangePctAssisted,SecondChanceAtRimPctAssisted,ThreePtShootingFoulsDrawnPct,LongMidRangeAssists,FTOffRebounds,SelfOReb,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Travels,Offensive Fouls,Blocked3s,BlockedCorner3,3SecondViolations,Defensive 3 Seconds Violations,OffFTReboundPct,SelfORebPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,HeaveAttempts,3pt And 1 Free Throw Trips,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Technical Free Throw Trips,BlockedArc3,OffensiveGoaltends,Corner3PctBlocked
1626257,1610612742,Salah Mejri,Salah Mejri,1626257,DAL,281.0,5,10,9,6.0,1.0,19,1.0,1.0,10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,6.0,0.5,0.5,0.5,9.090909090909092,0.5,0.2,0.5,1.0,1.0,1.0,1.0,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627812,1610612742,Yogi Ferrell,Yogi Ferrell,1627812,DAL,2358.0,39,83,81,31.0,12.0,164,6.0,30.0,68,,3.0,,9.0,,,3.0,3.0,6.0,3.0,,,,9.0,31.0,0.625,0.75,0.6428571428571429,26.595744680851066,,,,0.125,0.1875,0.1,0.3,0.37349397590361444,21.0,41.0,1.0,2.0,1.0,2.0,6.0,3.0,5.0,4.0,8.0,1.0,1.0,1.0,2.0,6.0,13.0,4.0,8.0,1.0,1.0,1.0,3.0,5.0,1.0,2.0,2.0,10.0,6.0,6.0,8.0,4.0,2.0,5.0,3.0,8.0,2.0,1.0,5.0,19.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.16666666666666666,0.16666666666666666,0.5,0.5,1.0,0.5,0.5,0.46153846153846156,0.6,0.5714285714285714,0.75,0.6428571428571429,0.38095238095238093,0.15384615384615385,0.5,0.16666666666666666,1.0,0.10526315789473684,0.05555555555555555,0.08108108108108109,0.25,0.125,0.06666666666666667,0.09523809523809523,0.5,1.0,0.2857142857142857,0.3333333333333333,0.4,0.5,0.23809523809523808,0.6,0.6,0.38095238095238093,0.5,0.5,0.5,0.5,1.0,1.0,0.14285714285714285,0.2857142857142857,0.5,0.47619047619047616,0.5,0.4515142857142857,0.381,0.42342142857142856,11.600000000000001,25.5125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628467,1610612742,Maxi Kleber,Maxi Kleber,1628467,DAL,2015.0,34,72,71,27.0,9.0,143,3.0,13.0,63,,,,,,,4.0,3.0,5.0,3.0,,,,,27.0,0.7222222222222222,,,12.5,,,,0.3333333333333333,0.375,,,0.375,11.0,35.0,3.0,3.0,,2.0,2.0,,1.0,,,,,,,5.0,6.0,,1.0,,,,,1.0,,1.0,2.0,8.0,,,,,1.0,,,,,,,,1.0,3.0,4.0,3.0,,1.0,,1.0,,1.0,,0.2,0.2,,,,,,0.8333333333333334,,0.7142857142857143,,,0.14285714285714285,0.16666666666666666,,,1.0,0.1875,0.07692307692307693,0.13793103448275862,,0.3333333333333333,0.09090909090909091,0.42857142857142855,1.0,1.0,0.2857142857142857,1.0,1.0,,0.14285714285714285,,,,,,,,,,,,,0.5714285714285714,,0.5092857142857142,,0.42225,6.016666666666667,23.2,1.0,1.0,3.0,1.0,1.0,1.0,1.0,0.16666666666666666,0.3333333333333333,0.14285714285714285,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203481,1610612742,Jeff Withey,Jeff Withey,203481,DAL,2358.0,39,83,81,31.0,12.0,164,1.0,15.0,68,,2.0,,7.0,1.0,1.0,10.0,4.0,2.0,1.0,3.0,3.0,3.0,7.0,31.0,0.4411764705882353,0.5,0.4375,20.21276595744681,0.0625,0.02564102564102564,,0.058823529411764705,0.14285714285714285,0.13333333333333333,0.4666666666666667,0.37349397590361444,21.0,41.0,4.0,4.0,2.0,,1.0,,1.0,1.0,8.0,,1.0,,4.0,4.0,6.0,2.0,10.0,1.0,,1.0,2.0,3.0,1.0,5.0,6.0,2.0,6.0,,8.0,1.0,1.0,,,,,,,,2.0,5.0,9.0,,,1.0,1.0,2.0,1.0,3.0,,0.75,1.0,1.0,0.2,,0.2,0.2,0.6666666666666666,0.6666666666666666,0.4375,0.5,0.4375,0.625,0.16666666666666666,,,0.5,0.2631578947368421,0.1111111111111111,0.1891891891891892,0.25,0.25,0.13333333333333333,0.25,1.0,1.0,0.0625,,,,0.0625,,,0.5,0.125,0.125,1.0,0.5,,,0.25,0.5,,0.875,0.125,0.5716218750000001,0.686,0.5299687500000001,4.966666666666668,24.69,2.0,1.0,,,,,1.0,0.2857142857142857,0.75,0.125,0.125,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,0.5,0.1,1.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203939,1610612742,Dwight Powell,Dwight Powell,203939,DAL,2010.0,34,71,68,22.0,11.0,139,2.0,16.0,56,1.0,3.0,2.0,8.0,2.0,5.0,15.0,4.0,2.0,2.0,1.0,,1.0,8.0,22.0,0.6153846153846154,0.75,1.0,19.753086419753085,0.14285714285714285,0.14705882352941177,,0.15384615384615385,0.3333333333333333,0.1875,0.5,0.30985915492957744,21.0,32.0,3.0,3.0,2.0,,2.0,1.0,1.0,2.0,7.0,,,,1.0,4.0,6.0,2.0,7.0,2.0,,,3.0,3.0,,1.0,2.0,6.0,6.0,,7.0,2.0,,,3.0,3.0,2.0,1.0,,9.0,4.0,5.0,10.0,2.0,,2.0,1.0,3.0,,1.0,,0.25,0.3333333333333333,1.0,0.2857142857142857,,,0.2857142857142857,0.6666666666666666,1.0,0.5384615384615384,0.5,0.75,0.5384615384615384,,,,0.6666666666666666,0.2777777777777778,0.26666666666666666,0.2727272727272727,0.25,0.125,0.2857142857142857,0.23076923076923078,1.0,1.0,0.15384615384615385,,,,0.07692307692307693,1.0,1.0,0.5384615384615384,0.2857142857142857,0.3333333333333333,1.0,,,,0.5,0.25,,0.7692307692307693,0.2857142857142857,0.5243153846153846,0.3891,0.564275,6.516666666666667,25.357142857142858,,,2.0,1.0,,2.0,,0.5,0.3333333333333333,,,1.0,1.0,2.0,,,1.0,2.0,1.0,1.0,1.0,1.0,,,,,0.5,0.3333333333333333,0.2,,,,,0.5,1.0,1.0,,1.0,3.0,1.0,1.0,0.14285714285714285,0.14285714285714285,0.15,0.11764705882352941,0.3333333333333333,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628372,1610612742,Dennis Smith Jr.,Dennis Smith Jr.,1628372,DAL,124.0,2,4,4,,1.0,8,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628499,1610612742,Antonius Cleveland,Antonius Cleveland,1628499,DAL,771.0,13,27,26,7.0,7.0,53,1.0,3.0,19,,2.0,,,,2.0,3.0,1.0,2.0,1.0,,,,,7.0,0.5,1.0,,11.76470588235294,,0.15384615384615385,,0.3333333333333333,0.3333333333333333,0.6666666666666666,,0.25925925925925924,3.0,16.0,1.0,1.0,,,1.0,,,,,,,,,1.0,2.0,,,1.0,,,,1.0,,,,2.0,,,,,,1.0,,1.0,,,1.0,2.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,2.0,,,,,,,,,0.5,,0.5,1.0,,,,,,1.0,,0.125,0.07692307692307693,,,0.16666666666666666,0.5,1.0,1.0,0.5,,,,,,,,,,,,,,,,,0.5,,0.6052,,0.4423,7.25,,,,,,,,,,,,,1.0,1.0,,,,1.0,2.0,,,,,,,,,1.0,,,,,,,1.0,1.0,,,,2.0,,,,,0.25,0.2857142857142857,,1.0,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203457,1610612742,Nerlens Noel,Nerlens Noel,203457,DAL,310.0,5,11,11,8.0,1.0,22,,2.0,9,,,,2.0,,1.0,3.0,1.0,,,,,,2.0,8.0,0.5,,1.0,25.0,,0.2,,,,,1.0,0.7272727272727273,3.0,9.0,1.0,2.0,1.0,,,,,,,,,,,1.0,2.0,,,1.0,,,1.0,1.0,,,2.0,,,,,,1.0,1.0,,1.0,,,,2.0,1.0,,2.0,,,,,1.0,,1.0,1.0,1.0,1.0,,,,,,0.5,1.0,0.5,,1.0,,0.5,0.5,,,,0.3333333333333333,0.3333333333333333,,,,1.0,0.5,1.0,,,,,,,,,,,,,,,1.0,,,1.0,,0.79165,,0.8385,0.55,,,,,,,,,,1.0,,,,1.0,1.0,,,,,1.0,1.0,1.0,,1.0,,,,,1.0,,,,,,1.0,,1.0,,,1.0,,,,,0.3333333333333333,0.3333333333333333,,,1.0,0.5,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628405,1610612742,Johnathan Motley,Johnathan Motley,1628405,DAL,117.0,2,4,4,4.0,1.0,8,2.0,4.0,2,,2.0,2.0,4.0,,,1.0,2.0,4.0,1.0,1.0,,1.0,4.0,4.0,0.6666666666666666,1.0,0.6666666666666666,60.0,,,,0.5,0.5,0.5,1.0,1.0,4.0,4.0,1.0,1.0,1.0,,,,,,,,,,,1.0,1.0,,,1.0,,,1.0,1.0,,,,2.0,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,0.5,0.3333333333333333,,,0.5,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,,,1.0,,0.4499,0.4499,0.4499,3.9,,,,,,,,,,,,,1.0,1.0,1.0,,,1.0,,,,,,,,1.0,,1.0,,,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,1.0,1.0,1.0,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628492,1610612742,Gian Clavell,Gian Clavell,1628492,DAL,1306.0,22,46,46,18.0,4.0,92,2.0,5.0,39,,,2.0,5.0,,,2.0,3.0,2.0,1.0,,,,5.0,18.0,0.35714285714285715,,0.625,16.3265306122449,,,,0.14285714285714285,0.5,,1.0,0.391304347826087,18.0,25.0,,,,,1.0,,,,3.0,,,,2.0,,1.0,1.0,5.0,,,,,,1.0,3.0,,,3.0,,3.0,,,,1.0,1.0,1.0,,,3.0,2.0,,2.0,,,1.0,1.0,1.0,,4.0,,,,1.0,0.2,,0.3333333333333333,0.2,,,0.25,,0.5,0.8333333333333334,,,,1.0,,0.2,0.10526315789473684,,,0.2222222222222222,,,,0.16666666666666666,,,,,,,0.5,,,,,,,,0.6666666666666666,,0.8333333333333334,,0.47705,,0.4672,10.2,24.360000000000003,2.0,1.0,,,,,,,,0.3333333333333333,0.3333333333333333,,,,1.0,1.0,,,,,,2.0,,1.0,,,,,,,0.5,0.5,1.0,,,,1.0,,,1.0,,,,,,,2.0,,,,,,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
