EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,SecondChanceAtRimFGA,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,ShortMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,SecondChanceAtRimFGM,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,PenaltyArc3FGA,FG2M,SecondChanceFG2M,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,LongMidRangeAssists,OffTwoPtRebounds,FTDefRebounds,OffRebounds,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Offensive Fouls,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,DefensiveGoaltends,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,ShortMidRangePctBlocked,DefFTReboundPct,OffTwoPtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefLongMidRangeReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,SecondChancePointsPct,LongMidRangeFGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFG3A,PtsUnassisted3s,HeaveAttempts,Fg3aBlocked,Corner3Assists,AtRimAssists,OffThreePtRebounds,LostBallSteals,Offensive Fouls Drawn,BlockedShortMidRange,SecondChanceFg3Pct,FG3APctBlocked,Arc3PctBlocked,OffThreePtReboundPct,OffArc3ReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,LongMidRangePctAssisted,ThreePtShootingFoulsDrawnPct,Charge Fouls Drawn,StepOutOfBoundsTurnovers,Charge Fouls,SelfOReb,Loose Ball Fouls,Loose Ball Fouls Drawn,Defensive 3 Seconds Violations,SelfORebPct,3SecondViolations,OffAtRimReboundPct,on,SecondChanceCorner3FGM,SecondChanceCorner3FGA,FTOffRebounds,BlockingFouls,BlockingFoulsDrawn,BlockedLongMidRange,OffFTReboundPct,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Blocked3s,BlockedArc3,LongMidRangePctBlocked,Corner3PctBlocked,3pt And 1 Free Throw Trips,BlockedCorner3,OffensiveGoaltends,Clear Path Fouls
1626159,1610612748,Justise Winslow,Justise Winslow,1626159,MIA,2376.0,40.0,-3,71,74,12,29,8.0,145,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,2.0,5.0,2.0,8.0,72,1.0,1.0,1.0,2.0,5.0,6.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,4.0,3.0,7.0,7.0,1.0,1.0,2.0,2.0,2.0,1.0,4.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,5.0,12,1.0,0.4,1.0,0.4,0.3333333333333333,1.5,0.4,1.25,0.5555555555555556,0.25,0.3333333333333333,17.5,0.5,0.15,0.19047619047619047,0.17073170731707318,0.3333333333333333,0.1,0.17647058823529413,0.25,1.0,0.3333333333333333,0.1111111111111111,0.1111111111111111,1.0,1.0,1.0,0.4444444444444444,0.25,0.25,1.0,1.0,1.0,1.0,0.8888888888888888,0.25,0.4944833333333334,0.6113,0.42615,0.1,0.2,0.625,5.3500000000000005,25.28,0.16901408450704225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
1626175,1610612748,Jordan Mickey,Jordan Mickey,1626175,MIA,4645.0,77.0,-6,152,157,62,35,10.0,309,7.0,2.0,,1.0,2.0,,,,3.0,17.0,1.0,5.0,7.0,28.0,166,2.0,,1.0,4.0,12.0,3.0,3.0,,3.0,2.0,1.0,3.0,1.0,,7.0,6.0,15.0,23.0,26.0,,,4.0,3.0,4.0,,8.0,,3.0,3.0,8.0,6.0,9.0,4.0,,,,,12.0,62,1.0,0.2,,0.2,0.4772727272727273,0.5714285714285714,0.5384615384615384,0.6666666666666666,0.22727272727272727,0.17647058823529413,0.14285714285714285,20.98765432098765,0.5,0.32608695652173914,0.24,0.29577464788732394,0.21052631578947367,0.38095238095238093,0.21052631578947367,0.3333333333333333,,0.3181818181818182,,0.09090909090909091,0.5,0.5,1.0,0.13636363636363635,,,,1.0,,,0.5454545454545454,,0.45887954545454546,0.54445,0.44604285714285713,0.16,0.2,0.42857142857142855,4.735294117647059,24.82,0.40789473684210525,4.0,2.0,1.0,2.0,5.0,10.0,1.0,9.0,2.0,1.0,5.0,4.0,6.0,8.0,10.0,4.0,2.0,3.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,0.4444444444444444,0.5714285714285714,0.5294117647058824,1.0,0.6666666666666666,1.0,0.8333333333333334,0.2,0.4,0.1,0.04838709677419355,0.07142857142857142,0.2,0.5,0.5714285714285714,0.6666666666666666,0.5,0.45454545454545453,0.5,0.625,0.4,1.0,0.2857142857142857,0.5,0.14285714285714285,0.17857142857142858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
1628476,1610612748,Derrick Walton Jr.,Derrick Walton Jr.,1628476,MIA,8831.0,147.0,-30,285,292,103,86,23.0,577,,,7.0,2.0,3.0,,,5.0,14.0,8.0,7.0,17.0,6.0,29.0,317,,1.0,8.0,4.0,7.0,15.0,13.0,5.0,,9.0,7.0,16.0,6.0,3.0,39.0,8.0,6.0,14.0,16.0,7.0,3.0,1.0,1.0,1.0,,2.0,,1.0,5.0,7.0,6.0,6.0,1.0,3.0,1.0,3.0,3.0,7.0,103,0.7142857142857143,0.4117647058823529,0.125,0.4375,0.46,0.13636363636363635,0.5178571428571429,0.2692307692307692,0.68,,,9.67741935483871,0.5,0.07317073170731707,0.14814814814814814,0.10294117647058823,0.03225806451612903,0.13513513513513514,0.08888888888888889,0.4444444444444444,1.0,,0.28,0.12,0.6666666666666666,0.6666666666666666,1.0,0.56,0.35714285714285715,0.38461538461538464,0.6,,,,0.68,0.38461538461538464,0.4599291666666668,0.4983,0.45506,0.038461538461538464,0.1111111111111111,0.2413793103448276,18.049999999999997,27.564705882352943,0.36140350877192984,,,,,,1.0,8.0,1.0,,,6.0,,3.0,,2.0,,2.0,,,2.0,1.0,,,,,2.0,,2.0,,,0.125,,,1.0,1.0,,,,0.015503875968992248,,,,,,,0.04,,,,,,,0.7272727272727273,0.20689655172413793,1.0,2.0,3.0,1.0,2.0,3.0,6.0,1.0,1.0,1.0,4.0,2.0,4.0,1.0,2.0,0.6666666666666666,0.058823529411764705,0.07142857142857142,0.034482758620689655,0.04,0.14285714285714285,0.14285714285714285,1.0,0.6666666666666666,0.5,0.125,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
201961,1610612748,Wayne Ellington,Wayne Ellington,201961,MIA,6488.0,108.0,-35,209,217,76,58,14.0,426,4.0,,6.0,2.0,6.0,,2.0,7.0,24.0,12.0,9.0,30.0,5.0,46.0,243,2.0,5.0,10.0,,19.0,27.0,24.0,7.0,1.0,2.0,,2.0,,,4.0,3.0,7.0,10.0,10.0,,,,,,,,,,1.0,3.0,7.0,8.0,,,,,,19.0,76,1.0,0.3,0.5,0.3,0.4880952380952381,0.6785714285714286,0.5227272727272727,0.6785714285714286,0.7142857142857143,0.08333333333333333,,19.555555555555557,,0.1111111111111111,0.08333333333333333,0.10101010101010101,0.125,0.10714285714285714,0.1,,,0.09523809523809523,0.14285714285714285,0.14285714285714285,0.3333333333333333,0.3333333333333333,1.0,0.5714285714285714,0.2916666666666667,0.2916666666666667,1.0,,0.14285714285714285,,0.8095238095238095,0.2916666666666667,0.5126595238095238,0.3503,0.5139892857142857,0.045454545454545456,,0.41304347826086957,10.791666666666666,25.759999999999998,0.36363636363636365,4.0,,2.0,2.0,,2.0,8.0,7.0,1.0,,2.0,2.0,4.0,4.0,10.0,,1.0,,,,,,,,,,,,0.2857142857142857,0.2857142857142857,0.5833333333333334,0.5,0.5,0.5,0.5,0.5,,,,,,0.09090909090909091,1.0,1.0,0.25,0.047619047619047616,,,,,0.14285714285714285,1.0,0.5714285714285714,0.043478260869565216,3.0,,,5.0,,,,,,,1.0,,,,,,,,,,0.5,0.5,,,,0.625,2.0,2.0,1.0,0.3333333333333333,0.0625,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
2617,1610612748,Udonis Haslem,Udonis Haslem,2617,MIA,2110.0,35.0,9,68,69,28,15,8.0,137,,,2.0,1.0,1.0,1.0,1.0,,3.0,3.0,1.0,4.0,1.0,6.0,57,,1.0,2.0,,5.0,3.0,3.0,,,1.0,,1.0,,,2.0,2.0,1.0,3.0,3.0,,,,,,,,,,1.0,1.0,2.0,2.0,1.0,,,,,5.0,28,1.0,0.25,0.5,0.25,0.35714285714285715,0.8333333333333334,0.375,0.8333333333333334,0.5714285714285714,,,10.526315789473685,,0.045454545454545456,0.13333333333333333,0.08108108108108109,,,0.18181818181818182,,,,0.2857142857142857,0.14285714285714285,1.0,1.0,1.0,0.42857142857142855,,,,,0.3333333333333333,1.0,0.5714285714285714,,0.46826428571428563,,0.4671666666666667,0.125,0.25,0.8333333333333334,11.666666666666666,24.95,0.4117647058823529,,,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,2.0,,,1.0,,,,,,,,,,,,1.0,1.0,0.3333333333333333,,1.0,,,,,,,,,1.0,,,,0.14285714285714285,1.0,1.0,1.0,,,,0.3333333333333333,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
202337,1610612748,Luke Babbitt,Luke Babbitt,202337,MIA,623.0,10.0,1,21,20,2,12,4.0,41,,,,,,,,,2.0,,,2.0,,,17,,,,,,,2.0,,,,,,,,,,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,1.0,,,8.0,,0.2857142857142857,,0.15384615384615385,0.5,,,,,,,,,,,1.0,,,,,,,1.0,,0.549675,,,,,,,25.45,0.09523809523809523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
1626196,1610612748,Josh Richardson,Josh Richardson,1626196,MIA,3948.0,66.0,-23,127,129,37,34,11.0,256,7.0,,12.0,,1.0,,,3.0,9.0,24.0,3.0,10.0,7.0,44.0,160,,,1.0,4.0,12.0,9.0,9.0,3.0,3.0,2.0,3.0,5.0,3.0,1.0,13.0,,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,,4.0,,2.0,2.0,5.0,9.0,7.0,4.0,2.0,1.0,2.0,2.0,12.0,37,1.0,0.3,,0.3,0.5441176470588235,0.6666666666666666,0.6111111111111112,0.8571428571428571,0.29411764705882354,0.125,0.2857142857142857,28.985507246376812,0.5,0.0625,,0.038461538461538464,,0.06666666666666667,,,1.0,0.20588235294117646,0.35294117647058826,0.029411764705882353,,,,0.2647058823529412,0.3333333333333333,0.3333333333333333,1.0,,,,0.5,0.3333333333333333,0.4686735294117647,,0.49162500000000003,0.11428571428571428,0.16,0.2727272727272727,12.116666666666667,25.580000000000002,0.29133858267716534,4.0,,2.0,2.0,3.0,5.0,1.0,14.0,,,,4.0,5.0,10.0,18.0,,,,,,,,1.0,,3.0,1.0,,1.0,0.35714285714285715,0.35714285714285715,0.5833333333333334,,0.8,,,0.2,,,,,,0.1111111111111111,0.5714285714285714,0.8,0.25,0.14705882352941177,0.6,0.75,,,0.3333333333333333,1.0,0.16666666666666666,,7.0,,,,,,,,,,1.0,,,1.0,1.0,,,,,,0.5833333333333334,0.5833333333333334,,,,,,,1.0,0.5714285714285714,,,1.0,1.0,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
1628389,1610612748,Bam Adebayo,Bam Adebayo,1628389,MIA,4605.0,77.0,-6,146,149,46,47,8.0,295,13.0,3.0,4.0,,,,,,,24.0,,,5.0,31.0,152,3.0,,,4.0,6.0,,,,1.0,2.0,4.0,6.0,1.0,,16.0,5.0,6.0,13.0,18.0,3.0,2.0,1.0,,3.0,,4.0,,1.0,2.0,7.0,6.0,7.0,4.0,1.0,,1.0,,6.0,46,,,,,0.5416666666666666,0.25,0.5740740740740741,0.42857142857142855,,0.041666666666666664,,19.871794871794872,0.25,0.13953488372093023,0.17857142857142858,0.15492957746478872,0.15384615384615385,0.13636363636363635,0.20833333333333334,,,0.5416666666666666,0.16666666666666666,,,,,,,,,1.0,,,0.5416666666666666,,0.5086958333333332,0.6816333333333334,0.529675,0.14814814814814814,0.14814814814814814,0.1935483870967742,5.5874999999999995,,0.3150684931506849,7.0,2.0,1.0,1.0,3.0,7.0,,13.0,2.0,,4.0,1.0,4.0,14.0,12.0,4.0,1.0,4.0,2.0,5.0,,1.0,1.0,,1.0,,,,0.5384615384615384,0.6363636363636364,0.5416666666666666,0.6666666666666666,0.25,0.6666666666666666,0.6666666666666666,0.14285714285714285,0.6666666666666666,0.1,0.07246376811594203,0.14285714285714285,0.14285714285714285,0.125,0.5384615384615384,0.5384615384615384,0.42857142857142855,0.2916666666666667,0.42857142857142855,0.5,0.6666666666666666,0.6666666666666666,0.25,1.0,,0.12903225806451613,3.0,,,,,,,,,3.0,1.0,1.0,1.0,,1.0,,,,0.034482758620689655,0.04,0.75,0.75,,,,,,,1.0,0.6666666666666666,,,,1.0,1.0,1.0,1.0,1.0,0.1,,,True,,,,,,,,,,,,,,,,,,,,
203482,1610612748,Kelly Olynyk,Kelly Olynyk,203482,MIA,3700.0,62.0,-21,118,119,38,21,9.0,237,7.0,,,1.0,1.0,,,3.0,10.0,15.0,4.0,11.0,9.0,37.0,133,1.0,,2.0,8.0,14.0,12.0,10.0,3.0,1.0,3.0,6.0,9.0,3.0,,24.0,3.0,8.0,14.0,15.0,2.0,2.0,6.0,5.0,1.0,,7.0,,2.0,6.0,7.0,9.0,11.0,3.0,1.0,,1.0,1.0,14.0,38,1.0,0.36363636363636365,,0.36363636363636365,0.5384615384615384,0.42857142857142855,0.5967741935483871,0.6363636363636364,0.4230769230769231,0.06666666666666667,0.14285714285714285,29.45736434108527,0.8571428571428571,0.2222222222222222,0.15,0.19642857142857142,0.3333333333333333,0.08333333333333333,0.16666666666666666,,1.0,0.2692307692307692,,0.038461538461538464,1.0,1.0,1.0,0.38461538461538464,0.3,0.3,1.0,,,,0.6923076923076923,0.3,0.5007346153846154,,0.5547285714285713,0.10714285714285714,0.17647058823529413,0.3783783783783784,5.533333333333333,25.672727272727272,0.3220338983050847,5.0,,2.0,4.0,3.0,8.0,2.0,8.0,,2.0,2.0,3.0,5.0,6.0,10.0,,1.0,1.0,3.0,1.0,,,1.0,,1.0,3.0,,3.0,0.375,0.375,0.5333333333333333,,0.6,,0.5,,0.75,0.037037037037037035,0.019230769230769232,,0.1111111111111111,0.2222222222222222,0.7142857142857143,0.8333333333333334,0.4,0.3076923076923077,0.375,0.375,0.3333333333333333,,0.5714285714285714,0.5,0.2857142857142857,0.05405405405405406,,,,,,,,,,3.0,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,True,,,,,,,,,,,,,,,,,,,,
201949,1610612748,James Johnson,James Johnson,201949,MIA,1198.0,20.0,-9,41,41,13,21,5.0,82,6.0,,,,,,,,1.0,7.0,,1.0,2.0,12.0,49,,,1.0,,4.0,,1.0,,,2.0,2.0,4.0,2.0,,10.0,,1.0,1.0,2.0,1.0,,,,1.0,,1.0,,1.0,,2.0,1.0,2.0,1.0,,,,,4.0,13,,,,,0.625,0.5,0.6666666666666666,0.5,0.125,,,21.73913043478261,,0.16666666666666666,,0.06666666666666667,,,,,,0.75,,,,,,0.125,,,,,,,0.875,,0.52656875,,0.5548875,0.1111111111111111,0.125,0.3333333333333333,2.6,26.7,0.3170731707317073,4.0,,2.0,3.0,1.0,1.0,1.0,5.0,,,,2.0,3.0,,10.0,,1.0,,,1.0,,1.0,,,,,,,,,0.7142857142857143,,0.6666666666666666,,,,,,0.047619047619047616,,,0.5,0.6666666666666666,0.6666666666666666,,0.125,1.0,1.0,,,0.75,0.6666666666666666,0.25,,,,,,,,,,,,1.0,1.0,1.0,,,,,,0.09090909090909091,0.1,,,,,,,,,1.0,,,,,,,1.0,,,,,,True,,,,,,,,,,,,,,,,,,,,
