EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGA,FG2A,FtPoints,Points,OpponentPoints,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,ShortMidRangeAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,ShootingFouls,Fouls,FoulsDrawn,FTA,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,TsPct,PenaltyTsPct,Usage,DefTwoPtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,ShortMidRangeFrequency,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG3M,FG3A,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG3M,PenaltyFG3A,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,Corner3Assists,AtRimAssists,LongMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,FTDefRebounds,OffRebounds,SelfOReb,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,BlockingFouls,Loose Ball Fouls,Offensive Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,Avg3ptShotDistance,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PtsPutbacks,HeaveAttempts,BadPassOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Charge Fouls,Clear Path Fouls,Charge Fouls Drawn,BlockingFoulsDrawn,Blocked3s,BlockedCorner3,BlockedLongMidRange,BlockedShortMidRange,AtRimPctBlocked,Corner3PctBlocked,OffAtRimReboundPct,OffShortMidRangeReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,Technical Free Throw Trips,Defensive 3 Seconds Violations,OffCorner3ReboundPct,OffensiveGoaltends,3SecondViolations,BlockedArc3,DefensiveGoaltends,FTOffRebounds,OffFTReboundPct,on
1626199,1610612759,Darrun Hilliard,Darrun Hilliard,1626199,SAS,917.0,15,-6,32,32,21,9.0,3,64,1.0,1,1.0,1.0,43,1.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,8.0,1.0,1.0,1.0,1.0,1.0,1,1,1.0,2.0,1.0,1.0,21,1.0,0.25,0.25,5.555555555555555,0.1111111111111111,0.06666666666666667,0.3333333333333333,1.0,0.3657,0.3657,1.0,10.7,0.65625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1627854,1610612759,Bryn Forbes,Bryn Forbes,1627854,SAS,32763.0,546,13,1087,1077,379,291.0,127,2164,33.0,88,23.0,219.0,1225,31.0,10.0,71.0,18.0,13.0,31.0,9.0,5.0,75.0,23.0,40.0,46.0,9.0,5.0,16,34,26.0,36.0,2.0,71.0,377,1.0,0.5824468085106383,0.5298507462686567,15.853658536585366,0.08243727598566308,0.08463251670378619,0.09090909090909091,0.18857142857142858,0.4806965714285716,0.47200564516129034,0.3242009132420091,12.653409090909093,0.3486660533578657,9.0,11.0,4.0,5.0,16.0,16.0,44.0,12.0,18.0,1.0,2.0,4.0,6.0,26.0,69.0,1.0,4.0,7.0,25.0,41.0,38.0,87.0,4.0,7.0,2.0,6.0,4.0,18.0,14.0,11.0,31.0,64.0,18.0,108.0,6.0,69.0,26.0,5.0,1.0,4.0,10.0,3.0,2.0,4.0,15.0,2.0,6.0,1.0,4.0,4.0,2.0,4.0,1.0,2.0,1.0,8.0,2.0,2.0,1.0,3.0,2.0,1.0,4.0,5.0,1.0,12.0,5.0,1.0,1.0,1.0,1.0,3.0,0.7804878048780488,0.7804878048780488,0.9473684210526315,0.4367816091954023,0.3333333333333333,0.3548387096774194,0.4367816091954023,0.4659090909090909,0.5714285714285714,0.45161290322580644,0.56,0.5384615384615384,0.49193548387096775,0.5625,0.49714285714285716,0.011494252873563218,0.056818181818181816,0.06060606060606061,0.06818181818181818,0.014492753623188406,0.5,0.058823529411764705,0.012903225806451613,0.08823529411764706,0.010050251256281407,0.011787819253438114,0.034482758620689655,0.011764705882352941,0.06976744186046512,0.08571428571428572,0.0916030534351145,0.07692307692307693,0.011494252873563218,1.0,0.06285714285714286,0.8181818181818182,0.8181818181818182,0.7777777777777778,0.48484848484848486,0.5161290322580645,0.75,0.25142857142857145,0.36363636363636365,0.3902439024390244,0.8125,0.10285714285714286,0.6666666666666666,0.6666666666666666,1.0,0.3942857142857143,0.37681159420289856,0.38235294117647056,0.9230769230769231,0.15384615384615385,0.5,1.0,0.3076923076923077,0.25,1.0,0.08064516129032258,0.8,0.0967741935483871,0.6666666666666666,0.4032258064516129,0.28,0.56,0.37681159420289856,0.45714000000000005,0.0913978494623656,0.12631578947368421,0.054945054945054944,0.0821917808219178,25.06896551724138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1938,1610612759,Manu Ginobili,Manu Ginobili,1938,SAS,47223.0,787,39,1569,1539,641,578.0,186,3108,49.0,154,70.0,359.0,1734,68.0,39.0,180.0,69.0,31.0,100.0,22.0,12.0,231.0,42.0,66.0,78.0,24.0,14.0,23,81,87.0,83.0,14.0,178.0,638,13.0,0.571656050955414,0.5844155844155844,21.123595505617978,0.09929078014184398,0.09267563527653214,0.140625,0.17689530685920576,0.511071978021978,0.4997988188976378,0.5013927576601671,5.993506493506494,0.40854047163798596,55.0,84.0,23.0,36.0,20.0,5.0,21.0,7.0,23.0,1.0,2.0,4.0,10.0,36.0,100.0,3.0,12.0,19.0,52.0,80.0,43.0,123.0,5.0,11.0,4.0,14.0,2.0,24.0,36.0,23.0,62.0,68.0,92.0,99.0,30.0,96.0,36.0,14.0,2.0,9.0,50.0,7.0,5.0,7.0,20.0,4.0,12.0,2.0,10.0,42.0,36.0,21.0,3.0,6.0,1.0,63.0,4.0,29.0,5.0,4.0,1.0,2.0,11.0,9.0,,31.0,1.0,12.0,7.0,13.0,4.0,20.0,0.425,0.4358974358974359,0.7674418604651163,0.34959349593495936,0.2857142857142857,0.3709677419354839,0.36134453781512604,0.5194805194805194,0.45454545454545453,0.5294117647058824,0.5216606498194946,0.44,0.5423076923076923,0.48,0.44404332129963897,0.016260162601626018,0.09090909090909091,0.08163265306122448,0.09523809523809523,0.01,0.6666666666666666,0.07692307692307693,0.01580135440180587,0.08130081300813008,0.018518518518518517,0.016830294530154277,0.031746031746031744,0.024390243902439025,0.06493506493506493,0.09929078014184398,0.09137055837563451,0.04081632653061224,0.015503875968992248,0.3076923076923077,0.30324909747292417,0.6547619047619048,0.7236842105263158,0.43636363636363634,0.40816326530612246,0.4444444444444444,0.4,0.07581227436823104,0.23809523809523808,0.2631578947368421,0.4,0.08303249097472924,0.30434782608695654,0.3181818181818182,1.0,0.36101083032490977,0.36,0.36363636363636365,0.7222222222222222,0.08,0.5,1.0,0.48,0.25,0.3333333333333333,0.27692307692307694,0.6388888888888888,0.07692307692307693,0.4,0.4,0.36538461538461536,0.7472924187725631,0.375,0.522296875,0.10666666666666667,0.17613636363636365,0.008064516129032258,0.06685236768802229,25.70487804878049,5.0,7.0,4.0,4.0,14.0,1.0,1.0,1.0,8.0,1.0,1.0,1.0,2.0,3.0,0.09523809523809523,0.043478260869565216,0.01282051282051282,0.006211180124223602,0.28,0.7142857142857143,0.4,,,,,,,,,,True
201988,1610612759,Patty Mills,Patty Mills,201988,SAS,126438.0,2107,112,4148,4149,1180,1016.0,483,8297,31.0,268,105.0,819.0,4483,53.0,61.0,263.0,154.0,75.0,229.0,51.0,41.0,533.0,72.0,128.0,154.0,55.0,36.0,44,128,158.0,118.0,27.0,255.0,1172,21.0,0.5555555555555556,0.6624365482233503,17.70324771810656,0.05848903330625508,0.06586513329848406,0.06232294617563739,0.045454545454545456,0.5128493382352944,0.5081161585365852,0.32112332112332115,12.565671641791047,0.2844744455159113,47.0,83.0,13.0,18.0,11.0,68.0,154.0,29.0,63.0,4.0,9.0,7.0,13.0,125.0,351.0,3.0,23.0,43.0,100.0,126.0,154.0,414.0,9.0,20.0,7.0,32.0,9.0,48.0,26.0,50.0,113.0,120.0,132.0,351.0,111.0,349.0,125.0,11.0,3.0,24.0,69.0,44.0,14.0,12.0,54.0,2.0,26.0,6.0,19.0,69.0,50.0,37.0,6.0,19.0,3.0,106.0,3.0,34.0,6.0,6.0,5.0,2.0,33.0,1.0,5.0,11.0,15.0,11.0,5.0,11.0,5.0,15.0,0.47619047619047616,0.48,0.7597402597402597,0.3719806763285024,0.21875,0.4424778761061947,0.3737864077669903,0.4701492537313433,0.45,0.49056603773584906,0.5234604105571847,0.375,0.608433734939759,0.4107142857142857,0.6070381231671554,0.007246376811594203,0.041044776119402986,0.0967741935483871,0.012987012987012988,0.008547008547008548,0.6509433962264151,0.017699115044247787,0.009456264775413711,0.07917888563049853,0.01904761904761905,0.012974051896207584,0.00997506234413965,0.015817223198594025,0.05,0.0639269406392694,0.06981132075471698,0.1118421052631579,0.015665796344647518,0.45454545454545453,0.1217008797653959,0.5662650602409639,0.6103896103896104,0.6170212765957447,0.3548387096774194,0.39285714285714285,0.6363636363636364,0.22580645161290322,0.44155844155844154,0.4473684210526316,0.35294117647058826,0.09237536656891496,0.4603174603174603,0.4603174603174603,0.9655172413793104,0.5146627565982405,0.3561253561253561,0.35919540229885055,0.712,0.17307692307692307,0.4444444444444444,0.75,0.4423076923076923,0.13043478260869565,1.0,0.10843373493975904,0.7222222222222222,0.0783132530120482,0.5384615384615384,0.6024096385542169,0.43,0.7287390029325513,0.35816618911174786,0.5313083333333334,0.037037037037037035,0.039568345323741004,0.03537735849056604,0.05860805860805861,25.35990338164253,6.0,10.0,2.0,2.0,19.0,1.0,1.0,,4.0,8.0,,,3.0,3.0,0.07228915662650602,,0.010899182561307902,0.007984031936127744,0.19230769230769232,0.6,0.6666666666666666,9.0,1.0,0.030120481927710843,,,,,,,True
2200,1610612759,Pau Gasol,Pau Gasol,2200,SAS,49102.0,818,13,1620,1613,429,351.0,173,3233,65.0,227,71.0,357.0,1732,56.0,36.0,97.0,78.0,24.0,102.0,23.0,7.0,228.0,117.0,214.0,274.0,11.0,10.0,49,65,78.0,94.0,15.0,97.0,427,15.0,0.5425531914893617,0.563953488372093,20.263591433278417,0.23122529644268774,0.2471190781049936,0.21019108280254778,0.22807017543859648,0.5064026315789474,0.512166935483871,0.27170868347338933,8.006167400881056,0.26481481481481484,65.0,101.0,18.0,28.0,22.0,26.0,61.0,5.0,18.0,,,,1.0,15.0,40.0,,1.0,3.0,5.0,113.0,20.0,58.0,21.0,45.0,,1.0,18.0,60.0,26.0,3.0,6.0,140.0,86.0,60.0,,40.0,15.0,17.0,,1.0,48.0,23.0,17.0,43.0,76.0,21.0,60.0,7.0,1.0,31.0,22.0,9.0,3.0,9.0,2.0,40.0,2.0,12.0,,6.0,,12.0,,5.0,1.0,34.0,1.0,36.0,27.0,36.0,23.0,1.0,0.6194690265486725,0.7368421052631579,1.0,0.3448275862068966,,0.5,0.3448275862068966,0.4977973568281938,0.4666666666666667,0.4642857142857143,0.5017543859649123,0.45652173913043476,0.49193548387096775,0.5172413793103449,0.20350877192982456,,0.07488986784140969,0.12307692307692308,,,0.775,0.5,0.086,0.27636363636363637,0.059233449477351915,0.07623888182973317,0.0625,0.056338028169014086,0.24,0.2413793103448276,0.2602739726027397,0.3392857142857143,0.05223880597014925,0.6388888888888888,0.3543859649122807,0.6435643564356436,0.7065217391304348,0.5692307692307692,0.3384615384615385,0.38596491228070173,0.45454545454545453,0.21403508771929824,0.4262295081967213,0.4262295081967213,0.8846153846153846,0.06315789473684211,0.2777777777777778,0.2777777777777778,1.0,0.14035087719298245,0.375,0.375,1.0,,,,0.021739130434782608,,,0.45161290322580644,0.6428571428571429,0.016129032258064516,,0.08064516129032258,0.6,0.5578947368421052,0.375,0.5925513157894737,0.11146496815286625,0.1328125,0.017241379310344827,0.16806722689075632,24.808620689655175,18.0,37.0,36.0,,1.0,,1.0,,,1.0,,,,9.0,0.0891089108910891,,0.12751677852348994,0.07428571428571429,0.8043478260869565,0.4864864864864865,0.05555555555555555,,1.0,0.06756756756756757,1.0,1.0,,,,,True
202722,1610612759,Davis Bertans,Davis Bertans,202722,SAS,32296.0,538,23,1064,1053,250,233.0,118,2117,17.0,61,12.0,225.0,1149,12.0,2.0,51.0,23.0,21.0,44.0,12.0,5.0,109.0,45.0,68.0,78.0,8.0,6.0,20,46,17.0,16.0,1.0,51.0,248,1.0,0.5890052356020943,0.5795454545454546,17.387687188019967,0.13975155279503104,0.13078470824949698,0.14432989690721648,0.0913978494623656,0.5189797297297296,0.4944309523809524,0.22666666666666666,7.485245901639343,0.2349624060150376,24.0,30.0,5.0,5.0,8.0,4.0,14.0,9.0,18.0,,,2.0,7.0,38.0,107.0,3.0,10.0,9.0,24.0,36.0,47.0,125.0,2.0,5.0,3.0,10.0,3.0,16.0,8.0,11.0,31.0,60.0,12.0,141.0,,106.0,38.0,4.0,,9.0,12.0,6.0,1.0,9.0,20.0,3.0,10.0,2.0,2.0,10.0,7.0,8.0,2.0,3.0,2.0,18.0,1.0,2.0,3.0,2.0,,,1.0,1.0,1.0,1.0,5.0,10.0,7.0,11.0,5.0,2.0,0.8333333333333334,0.8823529411764706,1.0,0.376,0.3,0.3548387096774194,0.3790322580645161,0.5901639344262295,0.4,0.6666666666666666,0.5725806451612904,0.43333333333333335,0.5697674418604651,0.5,0.6720430107526881,,0.06557377049180328,0.058823529411764705,0.07142857142857142,,0.5555555555555556,0.11538461538461539,0.02912621359223301,0.11428571428571428,0.005025125628140704,0.01968503937007874,0.041237113402061855,,0.13793103448275862,0.13761467889908258,0.11428571428571428,0.11428571428571428,0.020833333333333332,0.45454545454545453,0.16129032258064516,0.8,0.8571428571428571,0.8333333333333334,0.47058823529411764,0.5,0.875,0.07526881720430108,0.2857142857142857,0.3076923076923077,0.75,0.0967741935483871,0.5,0.5,1.0,0.5752688172043011,0.35514018691588783,0.35514018691588783,1.0,,,,0.6666666666666666,0.3,1.0,0.11627906976744186,1.0,0.16279069767441862,0.2857142857142857,0.5581395348837209,0.375,0.8333333333333334,0.3584905660377358,0.5148333333333334,0.031578947368421054,0.01639344262295082,0.03875968992248062,0.07111111111111111,25.8712,2.0,3.0,4.0,1.0,2.0,2.0,,,1.0,,1.0,,,3.0,0.06666666666666667,,0.010416666666666666,0.034482758620689655,0.2,0.6666666666666666,,,,0.029411764705882353,,,1.0,2.0,,,True
203530,1610612759,Joffrey Lauvergne,Joffrey Lauvergne,203530,SAS,14222.0,237,-31,470,478,173,141.0,60,948,29.0,92,18.0,116.0,543,26.0,8.0,40.0,13.0,8.0,21.0,3.0,2.0,50.0,22.0,43.0,77.0,5.0,3.0,8,21,18.0,26.0,5.0,40.0,173,4.0,0.5523809523809524,0.625,22.365988909426985,0.171875,0.1902439024390244,0.22580645161290322,0.3118279569892473,0.5408844086021504,0.577787037037037,0.3448275862068966,3.794565217391303,0.3680851063829787,39.0,59.0,12.0,20.0,8.0,2.0,4.0,,1.0,,,,1.0,,,,,,,49.0,,1.0,13.0,23.0,,,3.0,29.0,16.0,,1.0,66.0,32.0,,,,,7.0,,5.0,8.0,3.0,9.0,25.0,17.0,4.0,34.0,3.0,2.0,4.0,3.0,12.0,2.0,1.0,2.0,16.0,1.0,4.0,,3.0,2.0,1.0,,2.0,,9.0,,2.0,2.0,2.0,1.0,5.0,0.673469387755102,0.868421052631579,,,,,,0.532608695652174,0.5652173913043478,0.6153846153846154,0.5268817204301075,0.5652173913043478,0.5925925925925926,0.58,0.010752688172043012,,0.07608695652173914,0.10344827586206896,,,0.25,0.36363636363636365,0.16778523489932887,0.22077922077922077,0.12857142857142856,0.1552511415525114,0.20512820512820512,0.10344827586206896,0.14285714285714285,0.16666666666666666,0.20588235294117646,0.3333333333333333,0.08108108108108109,0.5,0.6344086021505376,0.6610169491525424,0.7090909090909091,0.5897435897435898,0.27586206896551724,0.3076923076923077,1.0,0.043010752688172046,0.5,0.5,1.0,0.010752688172043012,,,,,,,,,,,,,,0.7407407407407407,0.6,0.037037037037037035,,,,0.6451612903225806,,0.6023149999999999,0.09,0.09090909090909091,,0.25,22.8,12.0,18.0,22.0,,3.0,,1.0,,,,,,,,0.06779661016949153,,0.17307692307692307,0.13793103448275862,0.782608695652174,0.6666666666666666,,,,0.25,,1.0,,,,,True
1628401,1610612759,Derrick White,Derrick White,1628401,SAS,1398.0,23,-1,48,48,18,21.0,2,96,1.0,1,2.0,4.0,55,,2.0,2.0,1.0,,1.0,,,2.0,1.0,3.0,4.0,,,2,2,1.0,2.0,,2.0,18,,1.0,1.0,7.692307692307692,0.125,0.21428571428571427,0.5,1.0,0.4408,,0.5,10.9,0.375,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,2.0,,,,,,,,1.0,,1.0,,2.0,,1.0,,,1.0,1.0,1.0,,,,2.0,,2.0,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,0.5,,,0.3333333333333333,0.1,0.047619047619047616,,0.1,,,0.2,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,True
200746,1610612759,LaMarcus Aldridge,LaMarcus Aldridge,200746,SAS,90191.0,1503,199,2933,2932,791,687.0,351,5865,293.0,774,220.0,1076.0,3110,194.0,85.0,298.0,49.0,47.0,96.0,33.0,12.0,239.0,144.0,243.0,393.0,22.0,12.0,63,106,214.0,262.0,22.0,297.0,783,21.0,0.5738758029978587,0.6016260162601627,30.149700598802397,0.15964523281596452,0.16412490922294845,0.19771863117870722,0.35558252427184467,0.4729099635479952,0.4804930348258704,0.27695167286245354,9.041602067183465,0.26968973747016706,188.0,263.0,63.0,87.0,130.0,92.0,218.0,1.0,8.0,,,,,11.0,42.0,2.0,4.0,1.0,7.0,410.0,12.0,50.0,77.0,129.0,2.0,4.0,40.0,200.0,105.0,1.0,7.0,410.0,410.0,33.0,3.0,42.0,11.0,29.0,,14.0,20.0,17.0,50.0,98.0,82.0,17.0,150.0,14.0,10.0,35.0,16.0,38.0,7.0,19.0,5.0,73.0,5.0,15.0,2.0,8.0,9.0,10.0,2.0,35.0,,122.0,1.0,57.0,34.0,57.0,34.0,7.0,0.5,0.5726256983240223,0.9166666666666666,0.24,0.5,0.14285714285714285,0.24,0.5297157622739018,0.5968992248062015,0.5412371134020618,0.5194174757281553,0.6015037593984962,0.5298507462686567,0.6451612903225806,0.06067961165048544,,0.037467700258397935,0.051194539249146756,0.0045871559633027525,,0.4794520547945205,0.21518987341772153,0.10733844468784227,0.1726315789473684,0.09541984732824428,0.10299234516353514,0.05405405405405406,0.08933002481389578,0.14102564102564102,0.14678899082568808,0.16111111111111112,0.20869565217391303,0.03804347826086957,0.5964912280701754,0.3191747572815534,0.714828897338403,0.752,0.5797872340425532,0.44368600682593856,0.4676258992805755,0.27692307692307694,0.2645631067961165,0.42201834862385323,0.423963133640553,0.6521739130434783,0.009708737864077669,0.125,0.125,1.0,0.050970873786407765,0.2619047619047619,0.2619047619047619,0.9090909090909091,,,,0.03007518796992481,0.5,1.0,0.43283582089552236,0.7241379310344828,,,0.03482587064676617,0.14285714285714285,0.37985436893203883,0.2619047619047619,0.566419387755102,0.13486842105263158,0.14169570267131243,0.0196078431372549,0.18587360594795538,26.166,61.0,85.0,104.0,,6.0,,3.0,,,5.0,,,1.0,22.0,0.049429657794676805,,0.1774193548387097,0.10298102981029811,0.6390977443609023,0.7176470588235294,0.11475409836065574,6.0,3.0,0.11570247933884298,,6.0,,2.0,2.0,0.03125,True
203464,1610612759,Brandon Paul,Brandon Paul,203464,SAS,10407.0,173,-39,349,363,106,110.0,35,712,2.0,18,4.0,38.0,411,5.0,,7.0,5.0,3.0,8.0,1.0,,19.0,12.0,23.0,26.0,8.0,5.0,12,24,18.0,9.0,1.0,7.0,106,1.0,0.41304347826086957,0.35,14.21188630490956,0.12903225806451613,0.13548387096774195,0.1935483870967742,0.047619047619047616,0.55217125,0.53525625,0.18421052631578946,7.105555555555554,0.3037249283667622,5.0,11.0,2.0,2.0,,,5.0,3.0,8.0,,,,,5.0,16.0,1.0,1.0,1.0,4.0,5.0,8.0,24.0,2.0,4.0,1.0,1.0,,7.0,2.0,1.0,4.0,8.0,2.0,21.0,3.0,15.0,5.0,,,2.0,2.0,3.0,1.0,2.0,9.0,2.0,3.0,,3.0,6.0,4.0,3.0,3.0,2.0,,9.0,,1.0,3.0,1.0,,2.0,1.0,,1.0,3.0,1.0,3.0,2.0,3.0,3.0,5.0,0.8,1.0,0.875,0.3333333333333333,1.0,0.25,0.34782608695652173,0.2777777777777778,0.5,0.4,0.40476190476190477,0.7,0.3888888888888889,0.7,0.5714285714285714,,,,,,0.6666666666666666,0.2222222222222222,0.02197802197802198,0.14516129032258066,0.014705882352941176,0.018867924528301886,,0.018518518518518517,0.08571428571428572,0.1111111111111111,0.14814814814814814,0.125,,1.0,0.2619047619047619,0.45454545454545453,0.45454545454545453,0.8,,,,0.11904761904761904,,,,0.19047619047619047,0.375,0.375,0.6666666666666666,0.38095238095238093,0.3125,0.3125,1.0,,,,0.2,1.0,1.0,0.2222222222222222,1.0,,,0.4444444444444444,0.25,0.8333333333333334,0.3333333333333333,0.50835,0.08888888888888889,0.14285714285714285,0.041666666666666664,0.18421052631578946,27.783333333333335,2.0,3.0,2.0,1.0,,,,,3.0,,,,,1.0,,,,0.07142857142857142,0.6,0.6666666666666666,0.5,,,,,,,,,,True
