EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGA,LongMidRangeFGA,FG2A,OpponentPoints,ThreePtAssists,Assists,Arc3Assists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,DefRebounds,OffRebounds,Rebounds,ShootingFouls,Fouls,Usage,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefArc3ReboundPct,ShortMidRangeFrequency,LongMidRangeFrequency,ShotQualityAvg,Avg2ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,FG2M,FG3M,FG3A,Points,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,AtRimAssists,ShortMidRangeAssists,OffTwoPtRebounds,DefTwoPtRebounds,Steals,BadPassSteals,LostBallSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,FoulsDrawn,FTA,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,DefTwoPtReboundPct,OffTwoPtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGA,ShortMidRangeFGM,LongMidRangeFGM,PenaltyCorner3FGM,PenaltyArc3FGM,PenaltyArc3FGA,FtPoints,SecondChanceFG2M,SecondChanceFtPoints,PenaltyFG3M,PenaltyFtPoints,PtsUnassisted3s,Fg2aBlocked,LiveBallTurnovers,BadPassTurnovers,Travels,SecondChanceTurnovers,PenaltyTurnovers,Offensive Fouls Drawn,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyFg3Pct,SecondChanceFg2Pct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,Corner3Assists,FTDefRebounds,SelfOReb,BlockingFouls,Offensive Fouls,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,NonShootingPenaltyNonTakeFoulsDrawn,DefFTReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,SelfORebPct,LongMidRangeAssists,Loose Ball Fouls,BlockingFoulsDrawn,Charge Fouls Drawn,BlockedAtRim,SecondChanceAtRimFGM,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PtsPutbacks,LostBallTurnovers,NonShootingPenaltyNonTakeFouls,ShortMidRangePctBlocked,StepOutOfBoundsTurnovers,on,Charge Fouls,HeaveAttempts,FTOffRebounds,DefensiveGoaltends,Defensive 3 Seconds Violations,OffFTReboundPct,SecondChanceCorner3FGA,Fg3aBlocked,3pt And 1 Free Throw Trips,Blocked3s,BlockedArc3,BlockedLongMidRange,OffensiveGoaltends,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Technical Free Throw Trips,3SecondViolations,Corner3PctBlocked
101112,1610612747,Channing Frye,Channing Frye,101112,LAL,490.0,8,9,17,16,2.0,33,1.0,1.0,2.0,17,2.0,2.0,2.0,6.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,10.526315789473685,0.25,1.0,0.1,0.125,1.0,0.5,0.5,0.5,0.3947,15.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
1627780,1610612747,Gary Payton II,Gary Payton II,1627780,LAL,2075.0,35,9,71,73,7.0,144,3.0,1.0,9.0,71,1.0,3.0,1.0,7.0,,1.0,6.0,3.0,9.0,2.0,2.0,22.78481012658228,0.1111111111111111,,0.18181818181818182,0.08571428571428572,,0.14285714285714285,0.2,0.06666666666666667,0.5333666666666667,6.222222222222222,37.0,42.0,3.0,5.0,1.0,1.0,1.0,3.0,1.0,2.0,3.0,1.0,1.0,3.0,3.0,6.0,15.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,2.0,4.0,2.0,9.0,3.0,2.0,2.0,1.0,1.0,3.0,5.0,3.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,37.0,0.6666666666666666,0.6666666666666666,1.0,0.5,1.0,0.5,0.3333333333333333,0.3333333333333333,0.5,0.75,0.25,0.46875,0.75,0.2,0.4,0.20833333333333334,0.13636363636363635,0.1111111111111111,0.14285714285714285,0.16666666666666666,0.2,0.3333333333333333,0.125,0.3333333333333333,0.6,0.6,0.6666666666666666,0.2,0.3333333333333333,0.3333333333333333,1.0,0.2,0.6666666666666666,0.6666666666666666,1.0,0.5,1.0,1.0,0.25,1.0,0.25,0.7333333333333333,0.6666666666666666,0.46435,0.5904375000000001,0.2,0.13333333333333333,24.21666666666667,0.5211267605633803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
1628404,1610612747,Josh Hart,Josh Hart,1628404,LAL,2814.0,47,-7,98,95,10.0,193,1.0,3.0,9.0,106,,2.0,,4.0,1.0,2.0,4.0,2.0,6.0,,,25.0,0.13333333333333333,0.05555555555555555,0.10810810810810811,0.041666666666666664,0.07692307692307693,0.16666666666666666,0.05,0.15,0.5113050000000001,8.577777777777778,43.0,44.0,1.0,5.0,,3.0,2.0,2.0,1.0,4.0,9.0,,,3.0,6.0,11.0,28.0,2.0,,,3.0,,3.0,6.0,10.0,4.0,2.0,15.0,9.0,4.0,2.0,2.0,,1.0,2.0,2.0,1.0,1.0,1.0,2.0,,5.0,3.0,5.0,,10.0,43.0,0.6666666666666666,0.6666666666666666,0.8333333333333334,0.5454545454545454,,0.5454545454545454,0.3333333333333333,,0.6,0.5,0.5,0.6363636363636364,0.5,0.5,0.55,0.09090909090909091,0.03333333333333333,,,0.07142857142857142,0.2857142857142857,,,0.25,0.2,0.3333333333333333,,0.1,1.0,1.0,1.0,0.45,0.4444444444444444,0.4444444444444444,0.75,,,,0.3333333333333333,,0.1111111111111111,0.8,0.4444444444444444,0.3755,0.51915,0.10714285714285714,0.35714285714285715,25.363636363636363,0.4387755102040816,1.0,1.0,1.0,1.0,2.0,5.0,4.0,1.0,1.0,3.0,1.0,3.0,2.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.2222222222222222,0.4,0.6,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.5,1.0,0.5555555555555556,0.4,0.09090909090909091,0.1,0.08333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
1628418,1610612747,Thomas Bryant,Thomas Bryant,1628418,LAL,4336.0,72,-8,151,151,14.0,302,1.0,4.0,11.0,162,2.0,6.0,1.0,14.0,1.0,2.0,14.0,3.0,17.0,4.0,6.0,16.265060240963855,0.1,0.038461538461538464,0.18333333333333332,0.043478260869565216,,0.0625,0.047619047619047616,0.19047619047619047,0.5273690476190476,8.072727272727272,60.0,69.0,5.0,6.0,2.0,2.0,,3.0,1.0,1.0,7.0,,,7.0,1.0,10.0,22.0,,,,2.0,3.0,4.0,4.0,8.0,14.0,,3.0,7.0,1.0,4.0,3.0,1.0,2.0,9.0,1.0,1.0,,,2.0,,2.0,9.0,9.0,2.0,8.0,60.0,1.0,1.0,1.0,0.1,,0.1,0.6363636363636364,0.75,0.40476190476190477,,0.375,0.44,1.0,0.4,0.47619047619047616,0.225,0.046511627906976744,0.06666666666666667,,0.0625,0.11764705882352941,0.4,0.23076923076923078,0.2857142857142857,0.8333333333333334,0.8333333333333334,1.0,0.14285714285714285,,,,0.3333333333333333,0.14285714285714285,0.14285714285714285,1.0,,,,0.25,1.0,0.125,0.7619047619047619,0.14285714285714285,,0.5234624999999999,0.09090909090909091,0.36363636363636365,25.029999999999998,0.3973509933774834,,,2.0,,,3.0,5.0,,2.0,,2.0,,,,,,,1.0,,3.0,,2.0,2.0,2.0,1.0,,,,,,0.5,,,,0.5,0.5,1.0,,,0.375,,0.13043478260869565,0.23076923076923078,,1.0,3.0,1.0,1.0,2.0,2.0,1.0,2.0,0.3,0.14285714285714285,0.25,0.07692307692307693,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
203898,1610612747,Tyler Ennis,Tyler Ennis,203898,LAL,2998.0,50,-13,104,108,9.0,212,4.0,6.0,19.0,108,2.0,6.0,1.0,14.0,,1.0,5.0,,5.0,1.0,3.0,21.73913043478261,0.08333333333333333,,0.09090909090909091,,,,0.17391304347826086,0.2608695652173913,0.4923978260869565,8.226315789473684,42.0,54.0,7.0,9.0,3.0,4.0,,1.0,1.0,,3.0,,,11.0,,4.0,25.0,,,,,4.0,9.0,2.0,10.0,8.0,14.0,,3.0,,4.0,2.0,,,3.0,1.0,1.0,,,,,1.0,4.0,3.0,1.0,10.0,42.0,0.36363636363636365,0.36363636363636365,,,,,0.5789473684210527,0.4444444444444444,0.4782608695652174,,0.36363636363636365,0.5208333333333334,,0.4166666666666667,0.17391304347826086,0.09375,,,,,0.14285714285714285,,0.09090909090909091,0.391304347826087,0.7777777777777778,0.7777777777777778,0.42857142857142855,0.043478260869565216,,,,0.13043478260869565,,,,,,,0.36363636363636365,0.75,0.09090909090909091,0.5652173913043478,,,0.49532272727272736,,0.4,25.299999999999997,0.40384615384615385,,2.0,2.0,,,1.0,3.0,,,,2.0,,,1.0,1.0,,,,,1.0,,,,,,,,,,1.0,,0.5,0.5,0.5,0.3333333333333333,0.3333333333333333,,,,0.09090909090909091,,0.043478260869565216,0.05263157894736842,,1.0,1.0,,,,,1.0,1.0,0.14285714285714285,,0.3333333333333333,,2.0,1.0,1.0,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
201281,1610612747,Andre Ingram,Andre Ingram,201281,LAL,1260.0,21,-4,45,49,1.0,94,2.0,1.0,3.0,52,1.0,2.0,1.0,5.0,,2.0,2.0,,2.0,,1.0,10.869565217391305,0.3333333333333333,,0.10526315789473684,,,0.5,0.5,0.25,0.4816125,10.799999999999999,8.0,4.0,,,,,,,,1.0,1.0,,,1.0,1.0,1.0,6.0,,,,,,1.0,,,2.0,,3.0,1.0,1.0,1.0,,1.0,,,2.0,,2.0,,,,1.0,4.0,1.0,,,8.0,1.0,1.0,1.0,1.0,,1.0,0.3333333333333333,,0.625,,,0.75,,,0.25,,,,,,,,,,,,,,,,,0.25,1.0,1.0,1.0,,,,,,,0.25,1.0,,0.5187,,,25.8,0.17777777777777778,,1.0,,,,,1.0,,,,,,,1.0,1.0,,,,1.0,1.0,,1.0,,1.0,1.0,,,,,1.0,1.0,0.5,0.5,1.0,,,,,,,,0.25,0.3333333333333333,,,,,,,,1.0,,,,,,,,,2.0,1.0,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
204037,1610612747,Travis Wear,Travis Wear,204037,LAL,1469.0,24,-3,49,52,1.0,101,,3.0,3.0,57,1.0,2.0,1.0,5.0,,1.0,3.0,,3.0,2.0,4.0,10.0,0.16666666666666666,,0.09523809523809523,,,0.25,,0.6,0.45183,17.7,15.0,15.0,,,,,,1.0,,1.0,1.0,,,1.0,1.0,2.0,5.0,,,,,,2.0,,,,2.0,3.0,1.0,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,15.0,,,1.0,0.5,,0.5,0.3333333333333333,,0.5,,,0.5,,,0.4,0.06666666666666667,,,,,0.14285714285714285,,,,,,,0.2,,,,0.2,1.0,1.0,1.0,,,,,,,0.4,1.0,,0.37675000000000003,,,25.55,0.30612244897959184,,,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,0.3333333333333333,0.3333333333333333,,,,,,,,,,1.0,,,,,,,0.25,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
1627742,1610612747,Brandon Ingram,Brandon Ingram,1627742,LAL,251.0,4,9,8,7,2.0,15,,2.0,3.0,7,1.0,1.0,,3.0,,1.0,1.0,,1.0,1.0,1.0,33.333333333333336,0.5,,0.3333333333333333,,,0.5,,0.6666666666666666,0.4735666666666667,9.933333333333334,,,1.0,1.0,,,,,,,,,,2.0,,,4.0,1.0,,,2.0,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,0.5,0.5,,,,,0.6666666666666666,,0.6666666666666666,1.0,,0.6666666666666666,1.0,,,,,,,,,,,0.3333333333333333,1.0,1.0,1.0,,,,,,,,,,,,,,,0.3333333333333333,,,,0.5,,,,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,0.5,0.5,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
1627826,1610612747,Ivica Zubac,Ivica Zubac,1627826,LAL,1548.0,26,-9,57,54,7.0,111,2.0,,8.0,52,,1.0,,2.0,,,3.0,3.0,6.0,2.0,4.0,19.696969696969695,,,0.15,0.09375,,,0.2222222222222222,,0.62105,2.1,34.0,48.0,4.0,6.0,2.0,3.0,,,,,1.0,,1.0,5.0,,1.0,15.0,3.0,,1.0,4.0,3.0,4.0,,6.0,6.0,4.0,,1.0,,1.0,1.0,,3.0,3.0,,,,,,,2.0,3.0,5.0,,6.0,34.0,0.6,0.75,,,,,0.625,0.75,0.5555555555555556,0.5,0.75,0.6818181818181818,0.5,0.75,0.1111111111111111,0.1875,0.14285714285714285,0.25,0.16666666666666666,,0.2,,0.2857142857142857,0.6666666666666666,0.6666666666666666,0.8,0.5,,,,,0.1111111111111111,,,,0.25,,,0.75,0.6666666666666666,,0.7777777777777778,,0.7365666666666666,0.682675,0.26666666666666666,0.4,25.1,0.5964912280701754,3.0,1.0,,,,,5.0,2.0,,,,,1.0,2.0,1.0,,,1.0,,3.0,,,,,,,0.6666666666666666,0.125,0.16666666666666666,1.0,,0.5,0.5,1.0,,,,0.75,,,,0.2727272727272727,0.3,,,,,,,,1.0,,,,,,,,,,,2.0,0.6666666666666666,,2.0,1.0,1.0,,,True,,,,,,,,,,,,,,,,,,,,,,,
1627936,1610612747,Alex Caruso,Alex Caruso,1627936,LAL,1276.0,21,-15,46,46,5.0,92,2.0,1.0,5.0,52,1.0,5.0,1.0,11.0,,,1.0,,1.0,2.0,3.0,15.686274509803921,,,,,,,0.3333333333333333,0.16666666666666666,0.4970999999999999,8.16,21.0,28.0,1.0,2.0,1.0,1.0,,,,,1.0,,,1.0,,1.0,4.0,1.0,,,2.0,1.0,2.0,1.0,4.0,,2.0,,1.0,,4.0,4.0,,,,1.0,1.0,,,,,,3.0,4.0,1.0,4.0,21.0,,,,,,,0.2,0.5,0.16666666666666666,1.0,0.3333333333333333,0.25,1.0,0.4,0.16666666666666666,,,,,,,,,0.3333333333333333,0.5,0.5,,,,,,0.16666666666666666,,,,,,,0.3333333333333333,1.0,,0.5,,0.8028,0.5221666666666667,0.5,1.0,25.7,0.45652173913043476,1.0,,,,,1.0,2.0,1.0,,,2.0,,1.0,,,,,,,1.0,,1.0,,1.0,1.0,,1.0,0.2,,,1.0,,,,,,,1.0,,0.3333333333333333,,0.14285714285714285,0.16666666666666666,,,1.0,,,,,,1.0,0.3333333333333333,,,,,,,,1.0,1.0,1.0,,,,,0.5,,True,,,,,,,,,,,,,,,,,,,,,,,
