EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg3aBlocked,LostBallSteals,StepOutOfBoundsTurnovers,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,FG3APctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,Avg3ptShotDistance,BlockedCorner3,OffensiveGoaltends,3SecondViolations,BlockedLongMidRange,Clear Path Fouls,on,HeaveMakes
1626161,1610612758,Willie Cauley-Stein,Willie Cauley-Stein,1626161,SAC,23704.0,395,-64.0,798,795,114.0,197.0,84,1593,52.0,83.0,9.0,17.0,7.0,8.0,17.0,44.0,15.0,38.0,84.0,165.0,29.0,197.0,917,9.0,22.0,1.0,19.0,10.0,14.0,5.0,25.0,108.0,60.0,12.0,10.0,28.0,11.0,39.0,7.0,4.0,14.0,8.0,6.0,89.0,4.0,23.0,1.0,33.0,33.0,9.0,75.0,28.0,103.0,5.0,17.0,17.0,10.0,2.0,7.0,12.0,3.0,3.0,1.0,22.0,5.0,2.0,19.0,5.0,35.0,3.0,1.0,3.0,42.0,3.0,2.0,1.0,2.0,46.0,6.0,26.0,11.0,2.0,2.0,8.0,3.0,13.0,9.0,2.0,1.0,25.0,112.0,2.0,0.6428571428571429,0.6923076923076923,0.509090909090909,0.4090909090909091,0.7142857142857143,0.509090909090909,0.4090909090909091,0.7142857142857143,0.5324324324324324,0.41304347826086957,0.6944444444444444,0.06060606060606061,0.060240963855421686,0.11363636363636363,23.31081081081081,0.45454545454545453,0.5625,0.05,0.19879518072289157,0.08646616541353383,0.19642857142857142,0.04081632653061224,0.19760479041916168,0.07417582417582418,0.13846153846153847,0.05405405405405406,0.08888888888888889,0.0375,0.05555555555555555,0.18032786885245902,0.1864406779661017,0.2391304347826087,0.18439716312056736,0.25925925925925924,0.07246376811594203,0.6923076923076923,0.503030303030303,0.6265060240963856,0.6666666666666666,0.6923076923076923,0.26666666666666666,0.38636363636363635,0.4358974358974359,0.35294117647058826,0.23030303030303031,0.39473684210526316,0.39473684210526316,0.8,0.7727272727272727,0.5294117647058824,0.1111111111111111,0.5714285714285714,0.875,0.503030303030303,0.4776121212121212,0.48641499999999993,0.4714642857142857,0.14054054054054055,0.14054054054054055,0.09644670050761421,0.12690355329949238,7.129090909090909,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1627741,1610612758,Buddy Hield,Buddy Hield,1627741,SAC,38863.0,648,-20.0,1282,1294,253.0,393.0,132,2576,37.0,60.0,3.0,8.0,8.0,12.0,11.0,40.0,30.0,71.0,78.0,171.0,23.0,389.0,1418,8.0,17.0,,40.0,19.0,33.0,15.0,92.0,68.0,88.0,8.0,10.0,46.0,18.0,64.0,14.0,4.0,23.0,15.0,8.0,146.0,6.0,15.0,,45.0,52.0,,97.0,21.0,118.0,3.0,21.0,12.0,34.0,3.0,18.0,14.0,4.0,16.0,3.0,48.0,3.0,7.0,19.0,,48.0,1.0,,,27.0,1.0,,4.0,,26.0,2.0,7.0,6.0,,,4.0,2.0,6.0,1.0,,,90.0,252.0,9.0,0.4358974358974359,0.4594594594594595,0.45614035087719296,0.47058823529411764,0.5757575757575758,0.5791139240506329,0.5714285714285714,0.6111111111111112,0.593558282208589,0.5714285714285714,0.65,0.05847953216374269,0.13333333333333333,0.025,26.062717770034844,0.7083333333333334,,,0.16613418530351437,0.03546099290780142,0.16666666666666666,0.03550295857988166,0.16638078902229847,0.03547297297297297,0.07142857142857142,0.017964071856287425,0.027777777777777776,0.02857142857142857,0.06896551724137931,0.12745098039215685,0.15517241379310345,0.22105263157894736,0.17370892018779344,0.14035087719298245,0.02027027027027027,0.16666666666666666,0.189873417721519,0.6166666666666667,0.7115384615384616,0.43243243243243246,0.12658227848101267,0.275,0.28205128205128205,0.36363636363636365,0.22468354430379747,0.4225352112676056,0.42857142857142855,0.4666666666666667,0.22857142857142856,0.375,,0.19047619047619047,0.6666666666666666,0.6487341772151899,0.5014694267515922,0.5356142857142856,0.4958841269841271,0.027950310559006212,0.03977272727272727,0.10282776349614396,0.2365038560411311,10.451461988304091,0.19734789391575663,16.0,28.0,3.0,6.0,4.0,6.0,54.0,117.0,5.0,12.0,9.0,24.0,70.0,145.0,8.0,18.0,13.0,30.0,165.0,45.0,1.0,116.0,54.0,4.0,9.0,2.0,1.0,2.0,2.0,4.0,3.0,0.7857142857142857,0.4827586206896552,0.4444444444444444,0.43333333333333335,0.4861111111111111,0.4588607594936709,0.027586206896551724,0.014084507042253521,0.03571428571428571,0.02564102564102564,0.08860759493670886,0.5714285714285714,0.5925925925925926,0.9375,0.370253164556962,0.46153846153846156,0.47368421052631576,0.7407407407407407,0.17142857142857143,0.5,0.6666666666666666,0.34285714285714286,0.4166666666666667,0.6,0.09523809523809523,0.6666666666666666,0.38095238095238093,0.375,0.46551724137931033,0.0136986301369863,25.228965517241377,,,,,,True,
1627746,1610612758,Skal Labissiere,Skal Labissiere,1627746,SAC,74415.0,1240,-118.0,2454,2465,408.0,633.0,271,4919,90.0,132.0,35.0,60.0,12.0,17.0,67.0,179.0,30.0,96.0,187.0,407.0,95.0,523.0,2750,41.0,79.0,19.0,104.0,26.0,45.0,28.0,95.0,208.0,166.0,58.0,21.0,39.0,33.0,72.0,25.0,8.0,16.0,5.0,18.0,177.0,21.0,76.0,1.0,69.0,106.0,14.0,189.0,98.0,287.0,15.0,25.0,18.0,37.0,3.0,18.0,36.0,8.0,19.0,9.0,73.0,8.0,10.0,65.0,1.0,132.0,4.0,9.0,6.0,120.0,2.0,11.0,3.0,2.0,118.0,20.0,60.0,45.0,4.0,3.0,27.0,18.0,49.0,35.0,7.0,3.0,95.0,406.0,8.0,0.5561497326203209,0.6582278481012658,0.4594594594594595,0.5189873417721519,0.5777777777777777,0.4672489082969432,0.5246913580246914,0.5982142857142857,0.5157790927021696,0.5909090909090909,0.6690140845070423,0.051597051597051594,0.08333333333333333,0.05027932960893855,21.014492753623188,0.5068493150684932,0.2222222222222222,0.02040816326530612,0.1696,0.08930669800235018,0.1411042944785276,0.065625,0.1570915619389587,0.08283518360375747,0.13963963963963963,0.0847457627118644,0.05454545454545454,0.07224334600760456,0.03508771929824561,0.19457013574660634,0.15416666666666667,0.15853658536585366,0.13802083333333334,0.1523809523809524,0.06550218340611354,0.7142857142857143,0.28820960698689957,0.6818181818181818,0.743801652892562,0.5666666666666667,0.39082969432314413,0.3743016759776536,0.3941176470588235,0.44776119402985076,0.2096069868995633,0.3125,0.3157894736842105,0.7666666666666667,0.7407407407407407,0.5833333333333334,0.17142857142857143,0.30357142857142855,0.7058823529411765,0.39956331877729256,0.4792162280701755,0.5914110294117649,0.4978333333333334,0.12048192771084337,0.1342281879194631,0.1988527724665392,0.18164435946462715,8.394348894348896,0.16625916870415647,3.0,3.0,1.0,1.0,2.0,2.0,15.0,48.0,,1.0,3.0,9.0,18.0,51.0,1.0,2.0,5.0,11.0,54.0,,1.0,47.0,15.0,,7.0,3.0,,,,9.0,8.0,1.0,0.35294117647058826,0.5,0.45454545454545453,0.36,0.11135371179039301,,0.010416666666666666,,,0.006550218340611353,1.0,1.0,1.0,0.10480349344978165,0.3125,0.3125,1.0,0.012345679012345678,1.0,1.0,0.012345679012345678,,,0.03571428571428571,1.0,0.16071428571428573,0.3333333333333333,0.3191489361702128,,26.388235294117646,1.0,1.0,1.0,,,True,
1627781,1610612758,Malachi Richardson,Malachi Richardson,1627781,SAC,7483.0,125,-2.0,250,252,86.0,86.0,27,502,2.0,7.0,,,1.0,2.0,2.0,6.0,4.0,8.0,8.0,21.0,5.0,39.0,282,,1.0,,,2.0,3.0,2.0,12.0,10.0,6.0,,2.0,4.0,1.0,5.0,,1.0,4.0,,,11.0,,1.0,,6.0,6.0,1.0,13.0,1.0,14.0,,5.0,5.0,3.0,1.0,1.0,2.0,,2.0,,5.0,,3.0,5.0,,8.0,,,1.0,6.0,,1.0,1.0,,5.0,1.0,3.0,,,,,,,,,,12.0,86.0,,0.625,0.625,0.38095238095238093,,0.6666666666666666,0.5,,0.7142857142857143,0.5416666666666666,,0.75,0.09523809523809523,0.2857142857142857,,14.695340501792115,0.6,0.1111111111111111,,0.0967741935483871,0.011111111111111112,0.12244897959183673,,0.10810810810810811,0.008849557522123894,,0.024390243902439025,,,,0.13636363636363635,0.08333333333333333,0.0625,0.13953488372093023,,,,0.20588235294117646,0.2857142857142857,0.4,1.0,0.17647058823529413,0.3333333333333333,0.3333333333333333,0.5,0.23529411764705882,0.5,0.5,0.5,,,,0.2857142857142857,0.5,0.5882352941176471,0.5027867647058823,0.52215,0.5100571428571429,0.08333333333333333,0.13043478260869565,,0.3076923076923077,10.461904761904762,0.344,3.0,5.0,,2.0,,,3.0,8.0,,,2.0,4.0,6.0,13.0,,2.0,2.0,4.0,18.0,,,8.0,3.0,,,,,,,,,1.0,0.46153846153846156,,0.5,0.46153846153846156,0.38235294117647056,,,,,0.14705882352941177,0.6,0.6,1.0,0.23529411764705882,0.375,0.375,1.0,0.6666666666666666,,,,,,,,0.5714285714285714,0.5,0.375,,24.47692307692308,,,,,,True,
1628368,1610612758,De'Aaron Fox,De'Aaron Fox,1628368,SAC,44582.0,743,-124.0,1494,1495,229.0,372.0,162,2989,50.0,78.0,2.0,2.0,10.0,17.0,27.0,76.0,31.0,82.0,108.0,236.0,48.0,315.0,1708,5.0,9.0,2.0,15.0,23.0,40.0,17.0,69.0,46.0,170.0,4.0,22.0,79.0,44.0,123.0,27.0,17.0,43.0,17.0,19.0,290.0,3.0,8.0,1.0,34.0,33.0,,67.0,12.0,79.0,2.0,27.0,12.0,49.0,11.0,35.0,16.0,2.0,14.0,2.0,65.0,2.0,8.0,34.0,1.0,64.0,1.0,2.0,,71.0,1.0,3.0,5.0,,61.0,10.0,28.0,7.0,,,2.0,4.0,7.0,3.0,2.0,,69.0,227.0,6.0,0.21296296296296297,0.2169811320754717,0.4576271186440678,0.5555555555555556,0.575,0.45254237288135596,0.4642857142857143,0.5306122448979592,0.4921875,0.5,0.5948275862068966,0.09322033898305085,0.1282051282051282,0.14473684210526316,23.01255230125523,0.7538461538461538,,0.03125,0.0868421052631579,0.014953271028037384,0.11724137931034483,0.017241379310344827,0.1,0.015514809590973202,0.007575757575757576,0.02553191489361702,0.005952380952380952,0.00684931506849315,0.07142857142857142,0.08148148148148149,0.07534246575342465,0.1111111111111111,0.11587982832618025,0.12280701754385964,0.014084507042253521,0.42857142857142855,0.26440677966101694,0.6410256410256411,0.7352941176470589,0.26,0.2576271186440678,0.35526315789473684,0.4153846153846154,0.1111111111111111,0.27796610169491526,0.3780487804878049,0.38271604938271603,0.22580645161290322,0.14285714285714285,1.0,0.5,0.3469387755102041,0.5882352941176471,0.46440677966101696,0.47848095238095223,0.5084708333333333,0.4836249999999999,0.09235668789808917,0.11023622047244094,0.047619047619047616,0.21904761904761905,9.74194915254237,0.15327978580990628,5.0,16.0,,3.0,,2.0,12.0,43.0,1.0,2.0,2.0,7.0,17.0,59.0,1.0,5.0,2.0,9.0,42.0,9.0,1.0,42.0,12.0,2.0,15.0,,,,1.0,6.0,6.0,0.8235294117647058,0.288135593220339,0.2,0.2222222222222222,0.29310344827586204,0.2,0.03389830508474576,0.012195121951219513,0.0625,0.023255813953488372,0.05423728813559322,0.3125,0.3333333333333333,1.0,0.14576271186440679,0.27906976744186046,0.2857142857142857,0.75,0.21428571428571427,,,0.14285714285714285,0.5,1.0,0.04081632653061224,,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.016666666666666666,25.67627118644068,,,,1.0,,True,
1628382,1610612758,Justin Jackson,Justin Jackson,1628382,SAC,26911.0,449,-65.0,889,903,185.0,256.0,84,1792,16.0,22.0,3.0,4.0,3.0,4.0,10.0,36.0,9.0,25.0,35.0,83.0,6.0,130.0,1010,5.0,10.0,1.0,11.0,5.0,12.0,4.0,26.0,50.0,20.0,4.0,4.0,12.0,5.0,17.0,2.0,3.0,7.0,3.0,2.0,39.0,2.0,6.0,,17.0,17.0,3.0,37.0,8.0,45.0,5.0,8.0,3.0,7.0,,5.0,7.0,,2.0,1.0,14.0,1.0,4.0,7.0,,15.0,,,1.0,11.0,,,1.0,1.0,7.0,3.0,5.0,3.0,,,,3.0,3.0,1.0,,,26.0,185.0,,0.7142857142857143,0.7575757575757576,0.42168674698795183,0.5,0.4166666666666667,0.4696969696969697,0.45454545454545453,0.4583333333333333,0.48507462686567165,0.5,0.5,0.04819277108433735,0.09090909090909091,0.05555555555555555,15.010141987829616,0.5,0.17647058823529413,,0.07423580786026202,0.020134228187919462,0.09826589595375723,0.01680672268907563,0.0845771144278607,0.019184652278177457,0.013888888888888888,0.03007518796992481,0.010752688172043012,0.010638297872340425,0.04,0.04285714285714286,0.08695652173913043,0.08955223880597014,0.11510791366906475,0.029411764705882353,0.06756756756756757,0.3333333333333333,0.16666666666666666,0.7272727272727273,0.8,0.8125,0.2727272727272727,0.2777777777777778,0.29411764705882354,0.5,0.1893939393939394,0.36,0.36,0.7777777777777778,0.36363636363636365,0.75,0.3333333333333333,0.16666666666666666,0.75,0.5378787878787878,0.5002041984732825,0.5046999999999999,0.540004347826087,0.03731343283582089,0.058823529411764705,0.08461538461538462,0.2,9.989156626506025,0.2080989876265467,10.0,19.0,,1.0,,3.0,8.0,30.0,,,4.0,9.0,18.0,49.0,,1.0,4.0,12.0,54.0,,1.0,29.0,8.0,,5.0,4.0,,,,,1.0,1.0,0.3673469387755102,,0.3333333333333333,0.375,0.3712121212121212,,,,,0.14393939393939395,0.5263157894736842,0.5263157894736842,1.0,0.22727272727272727,0.26666666666666666,0.26666666666666666,1.0,0.09090909090909091,,,,,,0.125,,0.375,0.4444444444444444,0.27586206896551724,,25.11836734693878,,,,,,True,
202066,1610612758,Garrett Temple,Garrett Temple,202066,SAC,28848.0,481,-16.0,934,937,106.0,185.0,105,1871,14.0,25.0,1.0,1.0,1.0,1.0,4.0,14.0,15.0,33.0,33.0,72.0,20.0,158.0,1015,2.0,5.0,2.0,12.0,5.0,10.0,4.0,26.0,28.0,38.0,2.0,3.0,27.0,8.0,35.0,5.0,3.0,17.0,6.0,4.0,78.0,1.0,4.0,,15.0,13.0,4.0,32.0,5.0,37.0,,15.0,8.0,21.0,2.0,14.0,8.0,1.0,7.0,2.0,29.0,2.0,6.0,18.0,,37.0,2.0,1.0,1.0,32.0,1.0,1.0,7.0,1.0,27.0,3.0,12.0,10.0,,,6.0,4.0,10.0,5.0,1.0,,26.0,105.0,,0.42424242424242425,0.4375,0.4583333333333333,0.4,0.5,0.5433070866141733,0.5555555555555556,0.6111111111111112,0.5652173913043478,0.6666666666666666,0.6190476190476191,0.041666666666666664,0.12,,15.874524714828897,0.7241379310344828,0.18181818181818182,,0.049429657794676805,0.012345679012345678,0.07692307692307693,0.008771929824561403,0.0611353711790393,0.01141552511415525,0.0375,0.007142857142857143,,0.011235955056179775,,0.04081632653061224,0.05154639175257732,0.058823529411764705,0.0718954248366013,0.09523809523809523,,0.5,0.1968503937007874,0.56,0.6363636363636364,0.5,0.11023622047244094,0.2857142857142857,0.2857142857142857,0.25,0.25984251968503935,0.45454545454545453,0.45454545454545453,0.4,0.1111111111111111,1.0,,0.05555555555555555,1.0,0.6299212598425197,0.5106122047244095,0.47953750000000006,0.469125,0.08823529411764706,0.14814814814814814,0.0759493670886076,0.16455696202531644,10.876388888888886,0.11349036402569593,7.0,15.0,,,,,17.0,40.0,2.0,4.0,4.0,8.0,24.0,55.0,2.0,4.0,4.0,8.0,63.0,9.0,,40.0,17.0,1.0,7.0,,,2.0,,2.0,1.0,0.875,0.43636363636363634,0.5,0.5,0.43636363636363634,0.4330708661417323,0.01818181818181818,,,0.025,0.11811023622047244,0.4666666666666667,0.4666666666666667,0.8571428571428571,0.31496062992125984,0.425,0.4358974358974359,0.8823529411764706,,,,0.4444444444444444,0.5,1.0,,,0.4444444444444444,0.5,0.425,,24.916363636363638,,,,,,True,
1628412,1610612758,Frank Mason,Frank Mason,1628412,SAC,18595.0,310,-23.0,596,606,148.0,192.0,75,1202,20.0,44.0,2.0,2.0,7.0,15.0,10.0,24.0,13.0,25.0,43.0,93.0,34.0,141.0,689,5.0,11.0,4.0,20.0,11.0,26.0,14.0,48.0,26.0,60.0,4.0,10.0,35.0,21.0,56.0,15.0,6.0,19.0,8.0,8.0,133.0,5.0,7.0,1.0,17.0,13.0,,30.0,13.0,43.0,5.0,19.0,11.0,12.0,2.0,7.0,5.0,1.0,5.0,,17.0,,4.0,9.0,,19.0,,,1.0,41.0,,,1.0,1.0,43.0,2.0,16.0,2.0,,,,2.0,2.0,,,,48.0,148.0,3.0,0.3023255813953488,0.3170731707317073,0.46236559139784944,0.45454545454545453,0.4230769230769231,0.44214876033057854,0.4444444444444444,0.4722222222222222,0.5,0.47619047619047616,0.5333333333333333,0.10752688172043011,0.1590909090909091,0.08333333333333333,23.133235724743777,0.7058823529411765,,0.1111111111111111,0.08666666666666667,0.03414634146341464,0.15178571428571427,0.056179775280898875,0.11450381679389313,0.04081632653061224,0.015384615384615385,0.05405405405405406,0.030303030303030304,0.0410958904109589,0.125,0.0851063829787234,0.07142857142857142,0.12121212121212122,0.1375,0.1875,0.08771929824561403,,0.36363636363636365,0.45454545454545453,0.5405405405405406,0.4,0.19834710743801653,0.4166666666666667,0.45454545454545453,0.2,0.2066115702479339,0.52,0.5416666666666666,0.23076923076923078,0.1111111111111111,1.0,0.5,0.4166666666666667,0.4666666666666667,0.5950413223140496,0.48964453781512607,0.4805333333333333,0.5034455882352942,0.125,0.14953271028037382,0.14184397163120568,0.3404255319148936,7.933333333333333,0.2483221476510067,1.0,4.0,,1.0,,,6.0,24.0,2.0,6.0,4.0,10.0,7.0,28.0,2.0,7.0,4.0,10.0,9.0,12.0,2.0,22.0,6.0,,8.0,1.0,,,1.0,5.0,5.0,0.42857142857142855,0.25,0.2857142857142857,0.4,0.2692307692307692,0.23140495867768596,,0.04,,,0.03305785123966942,0.25,0.25,1.0,0.19834710743801653,0.25,0.25,0.3333333333333333,0.05555555555555555,,,0.3333333333333333,0.3333333333333333,0.5,,,0.2777777777777778,0.4,0.2727272727272727,0.034482758620689655,27.535714285714285,,,,,,True,
1713,1610612758,Vince Carter,Vince Carter,1713,SAC,13012.0,217,-2.0,424,425,67.0,101.0,57,849,4.0,8.0,1.0,2.0,,,1.0,4.0,3.0,7.0,8.0,19.0,4.0,71.0,456,1.0,2.0,,14.0,1.0,2.0,,11.0,10.0,6.0,,2.0,6.0,5.0,11.0,3.0,2.0,4.0,2.0,,27.0,,4.0,,9.0,15.0,3.0,27.0,4.0,31.0,,12.0,8.0,3.0,1.0,3.0,2.0,1.0,,,5.0,,,8.0,,16.0,,1.0,,12.0,1.0,2.0,1.0,1.0,5.0,1.0,3.0,4.0,1.0,1.0,4.0,,5.0,2.0,,,11.0,67.0,2.0,0.625,0.625,0.42105263157894735,0.5,0.5,0.6568627450980392,1.1666666666666667,0.6875,0.6698113207547169,1.1666666666666667,0.6875,0.10526315789473684,0.125,0.25,11.812627291242363,0.6,0.25,,0.125,0.023952095808383235,0.10465116279069768,,0.11650485436893204,0.017699115044247787,0.05357142857142857,0.014925373134328358,,,,0.0784313725490196,0.07894736842105263,0.25806451612903225,0.1076923076923077,0.09523809523809523,,0.4,0.1568627450980392,0.5,0.5714285714285714,0.75,0.0784313725490196,0.25,0.3333333333333333,,0.13725490196078433,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.3333333333333333,0.5,1.0,,,0.7843137254901961,0.51341568627451,0.5854125,0.46666874999999997,0.05660377358490566,0.14285714285714285,0.19718309859154928,0.15492957746478872,8.91578947368421,0.1580188679245283,1.0,3.0,,,,,16.0,29.0,4.0,4.0,3.0,6.0,17.0,32.0,4.0,4.0,3.0,6.0,48.0,3.0,,29.0,16.0,,4.0,,,,,,,0.9411764705882353,0.53125,1.0,0.5,0.53125,0.6274509803921569,,,,,0.058823529411764705,0.3333333333333333,0.3333333333333333,1.0,0.5686274509803921,0.5517241379310345,0.5517241379310345,0.9375,,,,0.6666666666666666,1.0,1.0,,,0.75,0.5,0.5517241379310345,,25.509375000000002,,,,,,True,
201588,1610612758,George Hill,George Hill,201588,SAC,16417.0,274,-46.0,539,534,48.0,83.0,61,1073,9.0,11.0,1.0,1.0,1.0,1.0,7.0,16.0,5.0,12.0,21.0,39.0,22.0,118.0,607,3.0,6.0,1.0,16.0,3.0,3.0,7.0,13.0,14.0,28.0,2.0,1.0,19.0,12.0,31.0,9.0,3.0,8.0,5.0,6.0,74.0,,4.0,,12.0,9.0,1.0,22.0,4.0,26.0,1.0,9.0,4.0,6.0,3.0,5.0,9.0,3.0,1.0,,15.0,,,10.0,,21.0,1.0,,1.0,28.0,1.0,,2.0,,23.0,5.0,11.0,,,,,,,,,,11.0,47.0,,0.3333333333333333,0.35,0.5384615384615384,0.5,1.0,0.6575342465753424,0.75,0.5,0.7195121951219512,0.7272727272727273,0.7222222222222222,0.02564102564102564,,,15.953947368421053,0.4,0.0625,,0.06870229007633588,0.020512820512820513,0.10619469026548672,,0.0860655737704918,0.015209125475285171,,0.02564102564102564,0.02666666666666667,,,0.1,0.06382978723404255,0.029411764705882353,0.1111111111111111,0.08695652173913043,0.034482758620689655,,0.1506849315068493,0.8181818181818182,0.8181818181818182,0.3333333333333333,0.2191780821917808,0.4375,0.4375,0.42857142857142855,0.1643835616438356,0.4166666666666667,0.45454545454545453,0.2,0.1,1.0,,0.16666666666666666,1.0,0.6164383561643836,0.5105812500000001,0.5027937499999999,0.43002,0.13924050632911392,0.24444444444444444,0.13559322033898305,0.11016949152542373,9.628205128205128,0.08905380333951762,6.0,11.0,1.0,2.0,,,12.0,23.0,2.0,2.0,,3.0,18.0,34.0,3.0,4.0,,3.0,42.0,12.0,1.0,22.0,12.0,1.0,5.0,1.0,,,,3.0,2.0,0.7777777777777778,0.5294117647058824,0.75,,0.5454545454545454,0.4657534246575342,0.029411764705882353,0.08333333333333333,,0.043478260869565216,0.1506849315068493,0.5454545454545454,0.5454545454545454,0.8333333333333334,0.3150684931506849,0.5217391304347826,0.5454545454545454,0.75,0.2,0.5,1.0,0.2,1.0,1.0,,,0.5,,0.5454545454545454,,25.164705882352937,,,,,,True,
