EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,OffPoss,DefPoss,TotalPoss,Arc3FGM,Arc3FGA,FG3M,FG3A,Points,OpponentPoints,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Assists,Arc3Assists,AssistPoints,Fg3Pct,NonHeaveFg3Pct,EfgPct,TsPct,FG3APct,Usage,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,Avg3ptShotDistance,PlusMinus,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,OffensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,SecondChanceFg3Pct,PenaltyFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,HeaveAttempts,Fg3aBlocked,StepOutOfBoundsTurnovers,BlockingFouls,Loose Ball Fouls,Charge Fouls Drawn,BlockingFoulsDrawn,Blocked3s,BlockedArc3,BlockedLongMidRange,BlockedShortMidRange,RecoveredBlocks,FG3APctBlocked,Arc3PctBlocked,BlocksRecoveredPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,Technical Free Throw Trips,Defensive 3 Seconds Violations,LongMidRangePctBlocked,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Corner3PctBlocked,3pt And 1 Free Throw Trips,DefensiveGoaltends,3SecondViolations,BlockedCorner3,on,Clear Path Fouls
1626166,1610612741,Cameron Payne,Cameron Payne,1626166,CHI,144.0,2,4,4,8,1.0,1.0,1.0,1.0,3.0,9,3.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.5,1.5,1.0,25.0,1.0,1.0,1.0,1.0,1.0,0.579,24.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1626171,1610612741,Bobby Portis,Bobby Portis,1626171,CHI,25623.0,427,892,894,1786,17.0,45.0,20.0,51.0,250.0,1002,,45.0,17.0,14.0,33.0,13.0,80.0,0.39215686274509803,0.39215686274509803,0.54,0.5787037037037037,0.255,23.75249500998004,0.225,0.37777777777777777,0.37777777777777777,0.655,0.37777777777777777,0.5256372500000001,25.307843137254903,-23.0,220.0,261.0,98.0,49.0,80.0,17.0,28.0,12.0,17.0,14.0,38.0,15.0,31.0,3.0,6.0,2.0,7.0,4.0,12.0,78.0,149.0,34.0,19.0,32.0,2.0,7.0,2.0,46.0,21.0,35.0,4.0,12.0,11.0,65.0,90.0,66.0,60.0,28.0,14.0,19.0,1.0,10.0,6.0,3.0,9.0,29.0,1.0,31.0,44.0,9.0,84.0,39.0,123.0,5.0,12.0,9.0,3.0,7.0,1.0,2.0,15.0,2.0,5.0,1.0,22.0,5.0,5.0,18.0,37.0,3.0,6.0,34.0,2.0,1.0,42.0,10.0,22.0,4.0,2.0,2.0,2.0,1.0,64.0,211.0,3.0,3.0,0.5769230769230769,0.703125,1.0,0.2857142857142857,0.3333333333333333,0.5234899328859061,0.59375,0.6,0.5641025641025641,0.574468085106383,0.575,0.625,0.09395973154362416,0.1,0.15789473684210525,0.3181818181818182,0.2727272727272727,0.047619047619047616,0.20657276995305165,0.1070110701107011,0.1791907514450867,0.05660377358490566,0.19430051813471502,0.08837209302325581,0.1792452830188679,0.1,0.013333333333333334,0.04838709677419355,0.08571428571428572,0.2625,0.1896551724137931,0.16,0.17647058823529413,0.1891891891891892,0.05747126436781609,0.4,0.6125,0.6805555555555556,0.5510204081632653,0.19,0.3684210526315789,0.4375,0.2857142857142857,0.155,0.4838709677419355,0.4838709677419355,0.9333333333333333,0.03,0.5,0.5,1.0,1.0,0.717948717948718,0.6071428571428571,0.17647058823529413,0.1794871794871795,0.2857142857142857,1.0,0.3617021276595745,0.7058823529411765,0.2553191489361702,0.3333333333333333,0.6391216666666667,0.5154882978723405,0.10377358490566038,0.13664596273291926,0.184,0.26,6.798657718120806,0.24663677130044842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1627739,1610612741,Kris Dunn,Kris Dunn,1627739,CHI,91494.0,1525,3138,3135,6273,36.0,115.0,43.0,134.0,699.0,3538,48.0,114.0,36.0,120.0,310.0,93.0,740.0,0.3208955223880597,0.3233082706766917,0.4617117117117117,0.48676880222841223,0.2012012012012012,24.89245770002868,0.17267267267267267,0.3130434782608696,0.3185840707964602,0.49099099099099097,0.3157894736842105,0.49365390977443596,25.657462686567168,-276.0,535.0,623.0,311.0,102.0,193.0,7.0,12.0,23.0,40.0,67.0,170.0,74.0,169.0,7.0,19.0,6.0,12.0,1.0,18.0,243.0,532.0,84.0,16.0,32.0,7.0,14.0,9.0,62.0,48.0,93.0,2.0,20.0,25.0,127.0,84.0,402.0,81.0,6.0,34.0,190.0,27.0,106.0,40.0,44.0,4.0,18.0,2.0,96.0,98.0,3.0,197.0,24.0,221.0,10.0,104.0,66.0,38.0,91.0,27.0,63.0,59.0,6.0,28.0,3.0,150.0,8.0,21.0,76.0,174.0,10.0,7.0,111.0,4.0,4.0,114.0,11.0,50.0,13.0,26.0,13.0,27.0,,120.0,519.0,12.0,8.0,0.1728395061728395,0.175,0.627906976744186,0.5,0.1,0.4567669172932331,0.5,0.5161290322580645,0.5760869565217391,0.45132743362831856,0.6078431372549019,0.48846153846153845,0.06390977443609022,0.10880829015544041,0.07647058823529412,0.6066666666666667,0.0375,0.03333333333333333,0.12296110414052698,0.018537590113285273,0.16080402010050251,0.007168458781362007,0.13916786226685796,0.014388489208633094,0.03058103975535168,0.014285714285714285,0.01020408163265306,0.008948545861297539,,0.07317073170731707,0.1,0.2,0.15384615384615385,0.18604651162790697,0.029154518950437316,0.2897897897897898,0.5284974093264249,0.5930232558139535,0.19607843137254902,0.2552552552552553,0.3941176470588235,0.4267515923566879,0.1044776119402985,0.25375375375375375,0.4378698224852071,0.4378698224852071,0.20270270270270271,0.028528528528528527,0.3684210526315789,0.3684210526315789,0.8571428571428571,0.5833333333333334,0.2608695652173913,0.5833333333333334,0.2857142857142857,0.2608695652173913,0.5,1.0,0.35398230088495575,0.575,0.1592920353982301,0.05555555555555555,0.4642741935483871,0.49089999999999995,0.07092198581560284,0.08756567425569177,0.08869814020028613,0.18168812589413447,9.206766917293237,0.17049075844486936,1.0,2.0,1.0,2.0,1.0,2.0,2.0,4.0,2.0,2.0,5.0,1.0,1.0,1.0,12.0,14.0,0.014925373134328358,0.017391304347826087,0.5185185185185185,0.043478260869565216,0.5,1.0,0.017699115044247787,0.5,,,,,,,,,,,True,
1627756,1610612741,Denzel Valentine,Denzel Valentine,1627756,CHI,55344.0,922,1894,1880,3774,41.0,104.0,55.0,136.0,314.0,2104,45.0,103.0,41.0,32.0,102.0,24.0,236.0,0.40441176470588236,0.4074074074074074,0.5416666666666666,0.5530035335689046,0.4927536231884058,15.245354930919486,0.37681159420289856,0.3942307692307692,0.3942307692307692,0.6376811594202898,0.39805825242718446,0.5073154545454545,25.453676470588235,-154.0,311.0,335.0,183.0,25.0,40.0,,1.0,7.0,9.0,23.0,53.0,19.0,47.0,14.0,32.0,,8.0,8.0,25.0,67.0,140.0,15.0,1.0,4.0,,12.0,,2.0,11.0,21.0,9.0,29.0,9.0,58.0,58.0,76.0,120.0,,11.0,70.0,8.0,48.0,11.0,11.0,12.0,12.0,,66.0,79.0,5.0,150.0,24.0,174.0,1.0,26.0,14.0,12.0,22.0,3.0,16.0,15.0,7.0,6.0,2.0,37.0,2.0,3.0,33.0,76.0,1.0,,19.0,,,18.0,1.0,4.0,4.0,4.0,3.0,4.0,,58.0,305.0,9.0,5.0,0.43283582089552236,0.43283582089552236,0.7272727272727273,,0.3103448275862069,0.4785714285714286,0.25,0.5238095238095238,0.0625,0.49,0.0625,0.5370370370370371,0.07857142857142857,0.175,0.05660377358490566,0.5945945945945946,0.11904761904761904,,0.1592741935483871,0.02079722703639515,0.18803418803418803,0.03428571428571429,0.17119244391971664,0.025889967637540454,0.0055248618784530384,0.03864734299516908,0.015873015873015872,0.035842293906810034,0.028169014084507043,0.10857142857142857,0.1893491124260355,0.18421052631578946,0.1956521739130435,0.16,0.007142857142857143,0.14492753623188406,0.625,0.7575757575757576,0.64,0.19202898550724637,0.4339622641509434,0.46,0.34782608695652173,0.17028985507246377,0.40425531914893614,0.41304347826086957,0.2631578947368421,0.11594202898550725,0.4375,0.4375,1.0,0.6341463414634146,0.0625,,,0.5,,,0.18,0.7777777777777778,0.5,0.32,0.45882777777777783,0.5010091836734694,0.014336917562724014,0.027972027972027972,0.006369426751592357,0.18471337579617833,10.23857142857143,0.16420274551214362,,4.0,1.0,4.0,1.0,,1.0,1.0,2.0,2.0,,,,,1.0,1.0,,,0.25,0.25,,,0.08,0.25,3.0,3.0,0.02127659574468085,,,,,,,,True,
203943,1610612741,Noah Vonleh,Noah Vonleh,203943,CHI,3198.0,53,109,111,220,1.0,10.0,1.0,10.0,13.0,137,,10.0,1.0,,3.0,,6.0,0.1,0.1,0.3055555555555556,0.34210526315789475,0.5555555555555556,16.0,0.5555555555555556,0.1,0.1,0.8888888888888888,0.1,0.555911111111111,25.28,-22.0,26.0,24.0,14.0,4.0,6.0,1.0,2.0,2.0,3.0,,2.0,,,,,,,,3.0,4.0,8.0,2.0,1.0,3.0,,,2.0,4.0,2.0,3.0,,3.0,,4.0,4.0,4.0,3.0,2.0,1.0,3.0,,2.0,,1.0,,3.0,,5.0,4.0,1.0,10.0,3.0,13.0,,2.0,2.0,,1.0,,,,,1.0,,1.0,,,1.0,3.0,,,2.0,1.0,,2.0,,1.0,,,,,,4.0,26.0,,,0.5,0.6666666666666666,1.0,,,0.5,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.125,0.16666666666666666,,1.0,0.25,,0.17391304347826086,0.10714285714285714,0.21739130434782608,,0.1956521739130435,0.05454545454545454,,0.13333333333333333,0.125,,,,0.3,0.2,0.2777777777777778,,,0.3333333333333333,0.6666666666666666,0.8,0.5,0.1111111111111111,,,,,,,,,,,,1.0,0.6666666666666666,0.5,,,,,0.5,0.6666666666666666,0.5,,0.5881666666666666,0.6241333333333333,0.05263157894736842,0.1111111111111111,0.3076923076923077,0.3076923076923077,3.525,0.23853211009174313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1626170,1610612741,Jerian Grant,Jerian Grant,1626170,CHI,3936.0,66,137,136,273,4.0,5.0,5.0,6.0,40.0,180,6.0,5.0,4.0,3.0,12.0,2.0,27.0,0.8333333333333334,0.8333333333333334,0.9166666666666666,0.9523809523809523,0.3333333333333333,15.436241610738255,0.2777777777777778,0.8,0.8,0.6111111111111112,0.8,0.4815027777777778,25.233333333333334,-38.0,21.0,36.0,12.0,3.0,5.0,,,,,,1.0,6.0,6.0,1.0,1.0,1.0,1.0,2.0,2.0,9.0,12.0,7.0,,,1.0,1.0,2.0,5.0,,,2.0,2.0,,6.0,8.0,10.0,9.0,,,9.0,1.0,6.0,1.0,2.0,1.0,,,1.0,2.0,,3.0,1.0,4.0,,5.0,5.0,,2.0,,1.0,,,1.0,,2.0,,,5.0,10.0,,,7.0,1.0,,9.0,2.0,4.0,,,,,,6.0,21.0,2.0,,0.4444444444444444,0.4444444444444444,0.6,1.0,1.0,0.75,,,1.5,1.5,1.25,1.5,,,,1.0,,,0.07692307692307693,,0.05,0.038461538461538464,0.06521739130434782,0.015384615384615385,,,,0.045454545454545456,,0.125,,0.1,0.05555555555555555,,,0.2777777777777778,0.6,0.6,0.3333333333333333,0.05555555555555555,,,,0.3333333333333333,1.0,1.0,0.5,0.05555555555555555,1.0,1.0,1.0,0.5,,,,1.0,1.0,1.0,,,1.0,1.0,,0.35235,0.23809523809523808,0.2857142857142857,0.125,0.15,10.683333333333332,0.15328467153284672,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.14285714285714285,,,,,,True,
1626245,1610612741,Cristiano Felicio,Cristiano Felicio,1626245,CHI,17655.0,294,596,598,1194,,1.0,,1.0,82.0,708,,1.0,,5.0,16.0,5.0,37.0,,,0.7254901960784313,0.7068965517241379,0.0196078431372549,11.578947368421051,0.0196078431372549,,,0.7450980392156863,,0.5586098039215687,25.4,-122.0,73.0,125.0,62.0,28.0,37.0,4.0,7.0,3.0,4.0,5.0,7.0,4.0,6.0,,,,1.0,,1.0,37.0,50.0,8.0,4.0,7.0,,1.0,,8.0,3.0,4.0,,1.0,,6.0,62.0,12.0,,2.0,3.0,11.0,,7.0,2.0,2.0,3.0,14.0,,21.0,16.0,3.0,40.0,17.0,57.0,1.0,6.0,4.0,2.0,11.0,1.0,8.0,8.0,1.0,3.0,1.0,19.0,5.0,1.0,14.0,35.0,2.0,2.0,16.0,1.0,1.0,17.0,3.0,10.0,,6.0,4.0,6.0,1.0,6.0,73.0,2.0,,0.8378378378378378,0.8611111111111112,,,,0.74,0.5714285714285714,0.75,0.5,0.6,0.5,0.6,0.06,0.08108108108108109,,0.5789473684210527,0.16666666666666666,,0.13008130081300814,0.07526881720430108,0.16535433070866143,0.0297029702970297,0.148,0.059233449477351915,0.13793103448275862,0.06451612903225806,0.030303030303030304,0.022988505747126436,0.07142857142857142,0.14634146341463414,0.15384615384615385,0.09302325581395349,0.16666666666666666,0.16129032258064516,0.09090909090909091,0.7254901960784313,0.7567567567567568,0.8235294117647058,0.8571428571428571,0.13725490196078433,0.7142857142857143,0.7142857142857143,0.6,0.11764705882352941,0.6666666666666666,0.6666666666666666,1.0,,,,,,0.875,0.5714285714285714,0.5,0.125,,,0.8,0.75,0.2,,0.6484,0.5916600000000001,0.1724137931034483,0.17543859649122806,0.0975609756097561,0.07317073170731707,4.096,0.12248322147651007,,,,,,,,3.0,4.0,,,,,,2.0,4.0,,,0.6666666666666666,,,,,,,,,,,,,,,,True,
1628469,1610612741,Antonio Blakeney,Antonio Blakeney,1628469,CHI,4224.0,70,142,144,286,2.0,8.0,3.0,12.0,29.0,159,,8.0,2.0,2.0,3.0,1.0,8.0,0.25,0.25,0.40384615384615385,0.48333333333333334,0.46153846153846156,20.38216560509554,0.3076923076923077,0.25,0.25,0.6153846153846154,0.25,0.5269942307692308,24.316666666666666,-2.0,25.0,38.0,13.0,2.0,4.0,,,,1.0,3.0,6.0,1.0,4.0,1.0,4.0,,1.0,,,6.0,14.0,8.0,,,,1.0,,,,2.0,,2.0,,,6.0,6.0,9.0,,2.0,1.0,1.0,1.0,,,,,,,4.0,,4.0,,4.0,,1.0,,1.0,1.0,,1.0,1.0,,,,2.0,,,2.0,4.0,,,7.0,,,11.0,1.0,3.0,,,,,,,25.0,1.0,,0.5,0.5,1.0,,,0.42857142857142855,,,,,,,0.14285714285714285,,0.16666666666666666,0.5,,,0.12903225806451613,,,,0.06557377049180328,,,,,,,,,0.2857142857142857,,,,0.15384615384615385,0.5,0.5,0.5,0.23076923076923078,0.5,0.6,0.3333333333333333,0.15384615384615385,0.25,0.3333333333333333,1.0,0.15384615384615385,0.25,0.3333333333333333,1.0,1.0,,,,1.0,,,0.25,,,,0.61005,0.5454749999999999,0.16666666666666666,0.1875,,,9.278571428571428,0.176056338028169,,,,2.0,,1.0,1.0,,,,,,,,,,0.08333333333333333,,,,,,0.5,,,,0.25,2.0,0.14285714285714285,0.25,,,,,True,
202347,1610612741,Quincy Pondexter,Quincy Pondexter,202347,CHI,4978.0,83,164,163,327,2.0,8.0,2.0,10.0,17.0,170,,7.0,2.0,1.0,2.0,1.0,5.0,0.2,0.2222222222222222,0.2777777777777778,0.3695652173913043,0.5555555555555556,14.43850267379679,0.4444444444444444,0.25,0.25,0.8333333333333334,0.2857142857142857,0.5045617647058824,27.779999999999994,-22.0,25.0,29.0,21.0,2.0,5.0,,,,1.0,,2.0,,1.0,,2.0,,,,3.0,2.0,8.0,7.0,,,,,4.0,4.0,,2.0,,3.0,2.0,2.0,4.0,,6.0,,1.0,1.0,,,,1.0,1.0,1.0,,5.0,1.0,1.0,7.0,2.0,9.0,,4.0,2.0,2.0,3.0,1.0,3.0,1.0,,,,4.0,,1.0,7.0,11.0,,,5.0,,,10.0,,5.0,,,,,,2.0,25.0,1.0,,1.0,1.0,1.0,,,0.25,,,,,1.0,0.16666666666666666,0.125,0.2,,0.75,0.14285714285714285,,0.025,0.016666666666666666,0.14285714285714285,0.034482758620689655,0.08,0.02247191011235955,,0.041666666666666664,,0.043478260869565216,,,0.07142857142857142,,0.16666666666666666,,,0.2777777777777778,0.4,0.5,1.0,0.1111111111111111,,,,0.05555555555555555,,,,0.1111111111111111,,,,1.0,,,,,,,0.2,,0.6,,,0.3202375,0.21739130434782608,0.38461538461538464,0.23529411764705882,0.11764705882352941,5.2125,0.1524390243902439,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1627835,1610612741,Paul Zipser,Paul Zipser,1627835,CHI,7694.0,128,253,254,507,2.0,15.0,2.0,17.0,25.0,271,,15.0,2.0,,4.0,,8.0,0.11764705882352941,0.11764705882352941,0.2972972972972973,0.32051282051282054,0.4594594594594595,17.56272401433692,0.40540540540540543,0.13333333333333333,0.13333333333333333,0.5675675675675675,0.13333333333333333,0.4921108108108109,25.458823529411767,-61.0,55.0,53.0,21.0,3.0,4.0,,,1.0,1.0,2.0,8.0,3.0,8.0,,2.0,,4.0,,2.0,8.0,20.0,3.0,,,,4.0,,,1.0,3.0,,3.0,2.0,4.0,10.0,6.0,6.0,,2.0,4.0,,4.0,,,,,,8.0,22.0,3.0,33.0,,33.0,,5.0,3.0,2.0,3.0,2.0,2.0,7.0,1.0,1.0,4.0,10.0,,1.0,5.0,9.0,,,4.0,,,4.0,,1.0,1.0,1.0,,1.0,,4.0,55.0,,1.0,0.625,0.625,1.0,,,0.4,,0.3333333333333333,,0.16666666666666666,,0.2857142857142857,0.1,0.25,0.125,0.3,0.3333333333333333,,0.3333333333333333,,0.1509433962264151,,0.25210084033613445,,,,,,,0.3225806451612903,0.5,0.2608695652173913,0.14285714285714285,0.18181818181818182,,0.10810810810810811,0.75,1.0,1.0,0.21621621621621623,0.25,0.2857142857142857,0.5,0.21621621621621623,0.375,0.375,0.3333333333333333,0.05405405405405406,,,,1.0,,,,1.0,,,0.16666666666666666,1.0,0.3333333333333333,,0.5302000000000001,0.532325,0.02631578947368421,0.047619047619047616,,0.16,11.305,0.21739130434782608,,,,1.0,,,,,,,,,,1.0,,,,,,,,,0.16666666666666666,,,,,,,,,,,,True,
