EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,Arc3FGA,PenaltyArc3FGA,FG3A,OpponentPoints,PenaltyFG3A,NonHeaveArc3FGA,OffTwoPtRebounds,OffRebounds,Rebounds,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,PenaltyOffPossExcludingTakeFouls,FG3APct,Usage,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,Arc3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGA,PenaltyAtRimFGA,FG2A,FtPoints,Points,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,Fg2aBlocked,DefTwoPtRebounds,DefRebounds,LiveBallTurnovers,LostBallTurnovers,SecondChanceTurnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,TsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,PenaltyAtRimFrequency,PenaltyPointsPct,Avg2ptShotDistance,AtRimFGM,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,FG2M,FG3M,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG3M,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefThreePtRebounds,Steals,BadPassSteals,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,DefThreePtReboundPct,DefArc3ReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,Arc3FGM,PenaltyArc3FGM,SecondChanceFtPoints,NonHeaveArc3FGM,ThreePtAssists,Corner3Assists,BadPassTurnovers,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,BlocksRecoveredPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Arc3Assists,ShortMidRangeAssists,OffShortMidRangeReboundPct,OffThreePtRebounds,OffThreePtReboundPct,OffArc3ReboundPct,AtRimPctAssisted,DefShortMidRangeReboundPct,FTDefRebounds,LostBallOutOfBoundsTurnovers,Loose Ball Fouls Drawn,DefFTReboundPct,on,LongMidRangeFGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,LongMidRangeAssists,Travels,Loose Ball Fouls,BlockedLongMidRange,BlockedShortMidRange,SecondChanceFg3Pct,ShortMidRangePctBlocked,OffLongMidRangeReboundPct,DefCorner3ReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3FGM,HeaveAttempts,Fg3aBlocked,FTOffRebounds,SelfOReb,LostBallSteals,BlockingFouls,Offensive Fouls,Charge Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,FG3APctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,OffFTReboundPct,OffCorner3ReboundPct,SelfORebPct,SecondChanceAtRimPctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,StepOutOfBoundsTurnovers,PtsUnassisted3s,Charge Fouls,Clear Path Fouls,Technical Free Throw Trips,BlockedCorner3,Arc3PctBlocked,OffensiveGoaltends
1626173,1610612749,Rashad Vaughn,Rashad Vaughn,1626173,MIL,341.0,6,-2,12,12,12.0,9.0,4.0,24,1.0,1.0,1.0,13,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.0,1.0,12.5,0.14285714285714285,0.125,0.25,1.0,1.0,1.0,0.5511,0.5511,25.2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627850,1610612749,Marshall Plumlee,Marshall Plumlee,1627850,MIL,377.0,6,-2,13,13,13.0,10.0,4.0,26,,,,13,,,,,2.0,,,1.0,1.0,13.0,,23.52941176470588,,,,,,1.0,0.50165,0.50165,,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,0.4,0.4,0.5,0.3333333333333333,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628391,1610612749,D.J. Wilson,D.J. Wilson,1628391,MIL,836.0,14,-2,27,27,27.0,10.0,5.0,54,,,1.0,28,1.0,,1.0,1.0,3.0,,,,,27.0,0.25,15.625,0.09090909090909091,0.07142857142857142,0.25,,,0.5,0.5359125,0.5359125,22.8,1.0,1.0,1.0,3.0,1.0,8.0,3.0,1.0,8.0,,1.0,2.0,,,,,,1.0,2.0,1.0,8.0,,1.0,0.8,0.8,,,,0.125,0.16666666666666666,,0.16666666666666666,0.25,0.25,1.0,8.533333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.6666666666666666,0.875,1.0,0.875,1.0,0.25,0.25,1.0,1.0,0.25,1.0,1.0,1.0,0.25,0.25,1.0,1.0,1.0,1.0,1.0,1.0,0.25,1.0,0.7378,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203930,1610612749,Sean Kilpatrick,Sean Kilpatrick,203930,MIL,1106.0,18,-5,37,36,31.0,11.0,5.0,73,2.0,2.0,2.0,41,2.0,2.0,,,2.0,,,1.0,1.0,31.0,0.2857142857142857,21.42857142857143,,,,0.2857142857142857,0.2857142857142857,0.7142857142857143,0.5135,0.5135,26.15,0.8378378378378378,3.0,3.0,5.0,2.0,12.0,5.0,2.0,12.0,1.0,1.0,2.0,1.0,,,,,2.0,3.0,,12.0,,,0.75,0.75,0.2,0.3333333333333333,1.0,0.1111111111111111,0.14285714285714285,0.5,,0.42857142857142855,0.42857142857142855,1.0,6.26,2.0,1.0,1.0,2.0,,1.0,1.0,,,,,2.0,2.0,1.0,1.0,3.0,2.0,2.0,,4.0,6.0,,,1.0,,3.0,1.0,,,,,1.0,1.0,1.0,1.0,0.4,1.0,0.4,0.7142857142857143,1.0,0.7142857142857143,1.5,0.2,0.2,0.6666666666666666,1.0,0.14285714285714285,,,,0.14285714285714285,,,,,1.0,1.0,0.6666666666666666,,,0.6227,0.25,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.3333333333333333,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204098,1610612749,Xavier Munford,Xavier Munford,204098,MIL,1245.0,21,-12,42,43,35.0,18.0,6.0,85,2.0,2.0,2.0,50,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,35.0,0.3333333333333333,18.75,0.06666666666666667,0.05263157894736842,,0.3333333333333333,0.4,0.5,0.4193166666666667,0.43528,27.0,0.8333333333333334,1.0,1.0,4.0,1.0,3.0,3.0,1.0,1.0,,,,1.0,1.0,1.0,3.0,4.0,1.0,2.0,,1.0,1.0,,0.21428571428571427,0.08333333333333333,,,0.5,,,,,0.16666666666666666,0.2,0.3333333333333333,9.6,,,,,1.0,2.0,1.0,,,,,1.0,,,1.0,,,,2.0,,,,3.0,4.0,1.0,9.0,,1.0,1.0,1.0,1.0,,,,,0.25,,,0.16666666666666666,,,,,,,,0.3333333333333333,0.5,0.5,1.0,0.16666666666666666,,,,,,,,,,0.2445,,,,,,1.0,,,,1.0,,,,,,,,,,,0.14285714285714285,0.2,1.0,2.0,0.2,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628425,1610612749,Sterling Brown,Sterling Brown,1628425,MIL,705.0,12,-7,23,24,23.0,6.0,1.0,47,,,,27,,,,1.0,3.0,,,1.0,1.0,23.0,,25.0,,0.125,,,,0.75,0.40065,0.40065,,1.0,3.0,3.0,4.0,2.0,6.0,4.0,2.0,6.0,1.0,1.0,2.0,1.0,1.0,1.0,,,1.0,2.0,1.0,6.0,,,0.6,0.6,0.25,0.3333333333333333,1.0,0.25,0.2222222222222222,,0.3333333333333333,0.75,0.75,1.0,4.825,2.0,,,2.0,,1.0,,,,,,2.0,,,,,2.0,,4.0,,,,,1.0,,3.0,1.0,,,1.0,1.0,,,,,0.5,,0.5,0.5,,0.5,,0.2,0.2,0.6666666666666666,1.0,0.25,,,,,,,,,,,0.6666666666666666,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,1.0,0.3333333333333333,0.5,1.0,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203092,1610612749,Tyler Zeller,Tyler Zeller,203092,MIL,568.0,9,-4,18,18,18.0,,1.0,36,,,1.0,22,1.0,,,,3.0,,,,,18.0,0.3333333333333333,15.789473684210526,,,,,,0.3333333333333333,0.4511,0.4511,22.9,1.0,,,2.0,,2.0,2.0,,2.0,,1.0,3.0,,,,,,,,,2.0,,,0.3333333333333333,0.3333333333333333,,,,0.25,0.375,,,,,1.0,13.75,,,,,1.0,1.0,1.0,,1.0,,1.0,1.0,,,,,1.0,,2.0,,,,,,,,2.0,,,1.0,1.0,,,,,0.5,,0.5,0.3333333333333333,,0.3333333333333333,,0.5,0.5,,,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1891,1610612749,Jason Terry,Jason Terry,1891,MIL,109.0,2,-4,4,4,4.0,,,8,,,,7,,,,,,,,,,4.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203089,1610612749,John Henson,John Henson,203089,MIL,300.0,5,-6,11,12,4.0,8.0,1.0,23,,,,15,,,,,1.0,,1.0,1.0,1.0,4.0,,8.333333333333334,,,,,,,,,,0.36363636363636365,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203114,1610612749,Khris Middleton,Khris Middleton,203114,MIL,300.0,5,-6,11,12,4.0,8.0,1.0,23,2.0,1.0,2.0,15,1.0,2.0,,,,1.0,1.0,1.0,,4.0,0.6666666666666666,33.333333333333336,,,,0.6666666666666666,1.0,0.6666666666666666,0.38871666666666665,0.28725,29.05,0.36363636363636365,,,1.0,,3.0,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,6.6,,,,,,1.0,,,,,,,1.0,,,,,,,,3.0,,,,,,,,,,,1.0,0.5,,0.5,,,,0.5,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,0.5,0.5,1.0,,0.5,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203503,1610612749,Tony Snell,Tony Snell,203503,MIL,139.0,2,-7,5,7,4.0,7.0,1.0,12,,,,9,,,,,,,,,,4.0,,,,,,,,,,,,0.8,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203507,1610612749,Giannis Antetokounmpo,Giannis Antetokounmpo,203507,MIL,199.0,3,-3,7,7,,3.0,1.0,14,,,,10,,,,,1.0,,,,,,,37.5,,,,,,0.5,0.5258499999999999,,,,1.0,,2.0,2.0,2.0,,,,,,1.0,,,,,,1.0,2.0,,,,,0.3333333333333333,,,,,,1.0,,,0.5,,,7.3500000000000005,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,2.0,,5.0,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,0.5,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,0.3333333333333333,0.3333333333333333,1.0,1.0,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
