EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,FoulsDrawn,Charge Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,Corner3FGM,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG2M,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PtsPutbacks,LostBallSteals,StepOutOfBoundsTurnovers,SecondChanceTurnovers,Charge Fouls,Loose Ball Fouls,Loose Ball Fouls Drawn,DefensiveGoaltends,SecondChanceFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,ShortMidRangePctBlocked,OffAtRimReboundPct,DefLongMidRangeReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,SecondChancePointsPct,OffThreePtRebounds,FTOffRebounds,OffFTReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,ShortMidRangePctAssisted,BadPassOutOfBoundsTurnovers,Travels,Offensive Fouls,OffCorner3ReboundPct,SecondChanceCorner3FGA,Blocked3s,BlockedArc3,SecondChanceCorner3Frequency,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,HeaveAttempts,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,HeaveMakes,Technical Free Throw Trips,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Clear Path Fouls,OffensiveGoaltends,BlockedLongMidRange,Defensive 3 Seconds Violations,on,BlockedCorner3,3SecondViolations,Corner3PctBlocked
1626150,1610612763,Andrew Harrison,Andrew Harrison,1626150,MEM,7893.0,132,-8,253,258,99,130,27,511,8.0,16.0,1.0,4.0,9.0,5.0,11.0,6.0,15.0,3.0,1.0,3.0,6.0,1.0,2.0,19,42,3.0,9.0,14.0,61,290,2.0,7.0,18.0,1.0,3.0,6.0,23.0,6.0,32.0,6.0,3.0,6.0,3.0,2.0,24.0,10.0,34.0,8.0,2.0,9.0,4.0,11.0,78.0,2.0,5.0,2.0,1.0,8.0,2.0,10,1.0,3.0,3.0,3.0,2.0,5.0,3.0,1.0,8.0,4.0,5.0,2.0,14.0,16.0,1.0,3.0,1.0,19.0,3.0,5.0,6.0,4.0,3.0,1.0,4.0,2.0,23.0,99,2.0,5.0,0.15789473684210525,0.15789473684210525,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4523809523809524,0.3888888888888889,0.46078431372549017,0.40476190476190477,0.5169491525423728,0.4423076923076923,0.17647058823529413,0.047619047619047616,0.0625,0.06666666666666667,23.50877192982456,0.375,0.07692307692307693,0.03389830508474576,0.02564102564102564,0.09803921568627451,0.06363636363636363,0.018518518518518517,0.04,0.03571428571428571,0.038461538461538464,0.05,0.10526315789473684,0.07692307692307693,0.04,0.5,0.3137254901960784,0.5,0.5333333333333333,0.25,0.21568627450980393,0.45454545454545453,0.45454545454545453,0.29411764705882354,0.4,0.42857142857142855,0.16666666666666666,0.058823529411764705,0.11764705882352941,0.5,0.5,0.6666666666666666,0.5,0.42857142857142855,0.4444444444444444,0.047619047619047616,0.09523809523809523,0.5,0.49019607843137253,0.5,0.4950490196078431,0.3944,0.5210738095238097,0.09433962264150944,0.11363636363636363,0.3770491803278688,9.664285714285711,24.599999999999998,0.391304347826087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1626185,1610612763,Jarell Martin,Jarell Martin,1626185,MEM,7319.0,122,-41,233,239,98,124,27,472,8.0,17.0,4.0,2.0,5.0,1.0,7.0,5.0,13.0,1.0,1.0,6.0,6.0,4.0,4.0,14,37,7.0,7.0,4.0,53,289,7.0,2.0,15.0,5.0,5.0,2.0,21.0,18.0,10.0,21.0,,6.0,6.0,7.0,2.0,2.0,4.0,2.0,,2.0,,,10.0,6.0,6.0,8.0,2.0,16.0,6.0,22,1.0,1.0,,5.0,4.0,4.0,1.0,1.0,9.0,4.0,7.0,,13.0,7.0,1.0,,,6.0,,2.0,1.0,2.0,2.0,,2.0,,21.0,98,1.0,1.0,0.6428571428571429,0.8181818181818182,1.0,1.0,1.0,1.0,0.3783783783783784,0.13333333333333333,0.5568181818181818,0.475,0.5638297872340425,0.4772727272727273,0.1590909090909091,0.1891891891891892,0.29411764705882354,,21.29277566539924,0.5555555555555556,0.18181818181818182,0.14545454545454545,0.06976744186046512,0.16216216216216217,0.15217391304347827,0.05660377358490566,0.06060606060606061,0.03225806451612903,0.19047619047619047,0.05263157894736842,0.125,0.4,0.0625,,0.38636363636363635,0.47058823529411764,0.6666666666666666,0.5,0.1590909090909091,0.14285714285714285,0.2,0.29545454545454547,0.38461538461538464,0.38461538461538464,1.0,0.022727272727272728,0.13636363636363635,1.0,1.0,1.0,0.5,0.25,0.4,0.05,0.2,1.0,0.5454545454545454,1.0,0.5103125,0.56604375,0.5145825,0.043478260869565216,0.05128205128205128,0.39622641509433965,8.943243243243245,25.514285714285712,0.4206008583690987,4.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,2.0,17.0,6.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.8571428571428571,0.9375,0.9444444444444444,0.2857142857142857,0.13636363636363635,0.2,1.0,1.0,1.0,1.0,0.25,0.125,1.0,1.0,1.0,0.32075471698113206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1626205,1610612763,Vincent Hunter,Vincent Hunter,1626205,MEM,253.0,4,-1,8,8,7,8,2,16,1.0,2.0,2.0,1.0,2.0,,1.0,1.0,1.0,,,,,,,2,4,,,,4,10,2.0,2.0,3.0,,,,4.0,4.0,,,,,,,,,,,,,,,,1.0,,,,,1.0,1,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,1.0,4.0,7,,,1.0,1.0,,,,,0.5,0.6666666666666666,0.5,0.6666666666666666,0.5,0.6666666666666666,,,,,30.769230769230766,,,,0.14285714285714285,,,0.125,,,,,,,,1.0,0.5,0.5,0.5,1.0,0.25,,,0.25,1.0,1.0,1.0,,,,,,1.0,0.6666666666666666,0.5,,,,0.5,,0.555825,0.7080500000000001,0.6012333333333334,,,1.0,7.55,,0.875,1.0,,,,,1.0,,,,2.0,,,,,,,,,,0.5,0.5,0.5,,0.3333333333333333,,,,,0.5,1.0,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1627738,1610612763,Deyonta Davis,Deyonta Davis,1627738,MEM,8170.0,136,-33,272,280,82,102,32,552,9.0,12.0,3.0,1.0,1.0,4.0,11.0,3.0,10.0,,,,,,,16,33,,,6.0,38,314,4.0,3.0,6.0,,,4.0,10.0,26.0,6.0,,,,,1.0,3.0,2.0,5.0,2.0,,1.0,,2.0,12.0,6.0,11.0,10.0,3.0,24.0,8.0,32,1.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,4.0,2.0,12.0,,15.0,9.0,,1.0,,11.0,1.0,4.0,2.0,6.0,4.0,2.0,6.0,3.0,10.0,82,,2.0,0.8125,1.0,,,,,0.48484848484848486,0.5,0.48484848484848486,0.5,0.5,0.5555555555555556,,0.030303030303030304,,,13.72549019607843,0.75,0.375,0.15384615384615385,0.0625,0.19642857142857142,0.17355371900826447,0.05384615384615385,0.027777777777777776,0.13157894736842105,0.15384615384615385,0.16,0.17391304347826086,0.3,0.0625,0.5,0.36363636363636365,0.75,0.75,0.7777777777777778,0.3333333333333333,0.36363636363636365,0.4,0.30303030303030304,0.3,0.3,1.0,,,,,,0.75,0.16666666666666666,1.0,,,,0.36363636363636365,,0.48325757575757583,0.630825,0.41673333333333334,0.1111111111111111,0.1111111111111111,0.2631578947368421,8.948484848484846,,0.3014705882352941,2.0,,,,,3.0,,,1.0,7.0,6.0,1.0,,,,1.0,2.0,2.0,,0.75,0.75,0.7,0.09090909090909091,,0.14285714285714285,,,,0.6666666666666666,,,,,,0.18421052631578946,1.0,1.0,0.1,0.029411764705882353,0.037037037037037035,0.75,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1628397,1610612763,Ivan Rabb,Ivan Rabb,1628397,MEM,30939.0,516,-96,1024,1036,304,444,135,2060,49.0,74.0,32.0,16.0,23.0,15.0,32.0,22.0,46.0,,,,,,,86,152,,,29.0,201,1181,34.0,29.0,48.0,,,13.0,71.0,118.0,54.0,,,,,12.0,25.0,7.0,32.0,6.0,1.0,16.0,1.0,8.0,71.0,45.0,35.0,56.0,14.0,105.0,53.0,158,7.0,12.0,7.0,27.0,16.0,8.0,2.0,11.0,35.0,10.0,42.0,,55.0,39.0,,2.0,,36.0,4.0,16.0,4.0,13.0,8.0,5.0,13.0,8.0,71.0,304,3.0,4.0,0.686046511627907,0.8428571428571429,,,,,0.5657894736842105,0.6041666666666666,0.5657894736842105,0.6041666666666666,0.5982142857142857,0.6454545454545455,,0.07894736842105263,0.0945945945945946,0.021739130434782608,17.247238742565845,0.7714285714285715,0.4,0.23236514522821577,0.1278409090909091,0.18134715025906736,0.20967741935483872,0.10625,0.1111111111111111,0.078125,0.22916666666666666,0.25882352941176473,0.18666666666666668,0.16279069767441862,0.12962962962962962,0.6153846153846154,0.4868421052631579,0.6621621621621622,0.7313432835820896,0.5918367346938775,0.21052631578947367,0.46875,0.5357142857142857,0.3026315789473684,0.4782608695652174,0.4888888888888889,0.7727272727272727,,,,,,0.9411764705882353,0.4791666666666667,0.6956521739130435,,,,0.4868421052631579,,0.5057782894736844,0.6123548387096774,0.49532500000000007,0.0975609756097561,0.0975609756097561,0.35323383084577115,7.980921052631581,,0.296875,20.0,,,,,21.0,,,11.0,53.0,32.0,5.0,,5.0,1.0,,9.0,1.0,,0.6176470588235294,0.6176470588235294,0.6625,0.125,0.205607476635514,0.2,,,,0.625,0.15,,,,,0.263681592039801,6.0,2.0,0.07407407407407407,0.046875,0.04040404040404041,0.8666666666666667,2.0,1.0,2.0,0.06896551724137931,,,,,,,,,,,,,,,,,,,,,True,,,
1627744,1610612763,Brice Johnson,Brice Johnson,1627744,MEM,1311.0,22,-11,45,44,6,26,11,89,5.0,8.0,2.0,,,1.0,1.0,1.0,4.0,,,,,,,7,13,,,,14,50,2.0,,,,,,,10.0,4.0,,,,,,,,,,,,,,,2.0,1.0,3.0,1.0,5.0,3.0,8,1.0,1.0,1.0,1.0,,,,1.0,1.0,,1.0,,3.0,,,,,,,,,,,,,,,6,1.0,,0.7142857142857143,0.8333333333333334,,,,,0.5384615384615384,,0.5384615384615384,,0.5384615384615384,,,,,,24.13793103448276,1.0,1.0,0.375,0.08,0.2,0.3076923076923077,0.0967741935483871,0.125,,0.5,1.0,,1.0,0.16666666666666666,,0.6153846153846154,0.625,0.625,0.6,0.07692307692307693,1.0,1.0,0.3076923076923077,0.25,0.25,1.0,,,,,,1.0,,,,,,0.6153846153846154,,0.5097461538461538,0.6161,,,,,7.6923076923076925,,0.13333333333333333,1.0,,,,,1.0,,,,2.0,2.0,,,1.0,,,,,,0.5,0.5,0.5,,0.125,0.2,,,,0.5,,,,,,0.14285714285714285,1.0,,,0.16666666666666666,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1627988,1610612763,Myke Henry,Myke Henry,1627988,MEM,9525.0,159,4,317,321,104,156,39,638,11.0,18.0,3.0,3.0,6.0,,3.0,,3.0,11.0,4.0,7.0,18.0,,3.0,11,24,12.0,29.0,2.0,60,343,3.0,3.0,9.0,3.0,7.0,,15.0,12.0,10.0,33.0,3.0,18.0,7.0,4.0,10.0,2.0,12.0,1.0,1.0,6.0,2.0,2.0,26.0,3.0,5.0,4.0,2.0,11.0,4.0,15,1.0,13.0,10.0,4.0,3.0,,,1.0,4.0,1.0,4.0,,10.0,2.0,,,,4.0,,2.0,,2.0,,2.0,3.0,1.0,15.0,104,4.0,,0.5454545454545454,0.6666666666666666,0.9166666666666666,0.41379310344827586,0.42857142857142855,0.41379310344827586,0.4583333333333333,0.3333333333333333,0.5471698113207547,0.46875,0.5454545454545454,0.46875,0.5471698113207547,0.16666666666666666,0.16666666666666666,,16.208791208791208,1.0,0.14285714285714285,0.05714285714285714,0.029411764705882353,0.08196721311475409,0.06870229007633588,0.02702702702702703,,0.025,0.1111111111111111,,0.06666666666666667,0.125,0.038461538461538464,0.3333333333333333,0.33962264150943394,0.6111111111111112,0.7333333333333333,0.5454545454545454,0.05660377358490566,,,0.05660377358490566,,,,0.20754716981132076,0.33962264150943394,0.3888888888888889,0.3888888888888889,1.0,0.5,0.375,0.5,0.25,0.1875,,0.8867924528301887,0.3888888888888889,0.5651830188679245,0.5898,0.5358375000000001,0.03636363636363636,0.07692307692307693,0.25,4.449999999999999,24.924137931034494,0.3280757097791798,2.0,5.0,3.0,1.0,2.0,2.0,1.0,3.0,1.0,8.0,4.0,3.0,,,,,,,0.3333333333333333,0.6666666666666666,0.5833333333333334,0.5714285714285714,0.3333333333333333,0.06060606060606061,0.05555555555555555,0.45454545454545453,0.45454545454545453,0.8,0.6666666666666666,,0.3333333333333333,0.5,1.0,0.75,0.13333333333333333,1.0,,,0.021739130434782608,0.03125,,,,,,1.0,1.0,1.0,0.16666666666666666,,,,,,,,,,,,,,,,,True,,,
1627782,1610612763,Wayne Selden,Wayne Selden,1627782,MEM,7431.0,124,-10,259,256,62,124,28,515,9.0,13.0,1.0,1.0,2.0,3.0,14.0,5.0,7.0,4.0,,6.0,18.0,1.0,5.0,17,34,7.0,22.0,4.0,59,282,3.0,5.0,8.0,1.0,5.0,,13.0,18.0,16.0,21.0,,18.0,6.0,2.0,9.0,3.0,12.0,3.0,,6.0,1.0,2.0,27.0,3.0,2.0,3.0,,5.0,3.0,8,1.0,,,4.0,4.0,4.0,,,8.0,2.0,3.0,1.0,12.0,6.0,,,,7.0,1.0,4.0,,,,,,,13.0,62,3.0,,0.5294117647058824,0.5625,1.0,0.3181818181818182,0.2,0.3181818181818182,0.5,0.625,0.49107142857142855,0.5,0.5,0.5,0.39285714285714285,0.058823529411764705,0.07692307692307693,,23.344947735191635,0.5,,0.05660377358490566,0.038461538461538464,0.037037037037037035,0.04672897196261682,0.02830188679245283,0.030303030303030304,,0.043478260869565216,,0.02631578947368421,0.0625,0.03571428571428571,,0.23214285714285715,0.6923076923076923,0.75,0.4444444444444444,0.25,0.21428571428571427,0.23076923076923078,0.125,0.7142857142857143,0.7142857142857143,0.8,0.07142857142857142,0.32142857142857145,0.3333333333333333,0.35294117647058826,1.0,0.2,0.15384615384615385,0.5,,0.38461538461538464,0.2,0.625,0.3333333333333333,0.4990321428571428,0.52104,0.43799615384615376,0.06779661016949153,0.10810810810810811,0.22033898305084745,8.217647058823529,25.395454545454548,0.23938223938223938,1.0,1.0,,,1.0,2.0,,2.0,,4.0,2.0,,,2.0,2.0,1.0,,,,0.6666666666666666,0.4,0.4,0.07142857142857142,0.08333333333333333,0.14285714285714285,0.25,0.25,1.0,1.0,,0.2,,,,0.06779661016949153,,,,,,0.3333333333333333,1.0,1.0,,,1.0,,,0.2,1.0,0.045454545454545456,0.05555555555555555,,,,,,,,,,,,,,True,,,
201596,1610612763,Mario Chalmers,Mario Chalmers,201596,MEM,10108.0,168,-19,332,339,123,163,46,671,8.0,14.0,1.0,4.0,7.0,4.0,13.0,5.0,10.0,4.0,1.0,5.0,18.0,1.0,3.0,17,37,6.0,22.0,22.0,74,364,5.0,9.0,18.0,1.0,4.0,9.0,30.0,12.0,22.0,15.0,3.0,17.0,5.0,3.0,23.0,4.0,27.0,4.0,,15.0,4.0,4.0,58.0,,2.0,9.0,1.0,12.0,,12,,9.0,3.0,10.0,7.0,4.0,,3.0,14.0,4.0,4.0,,13.0,27.0,3.0,3.0,,25.0,4.0,8.0,3.0,4.0,2.0,2.0,4.0,3.0,30.0,123,4.0,3.0,0.35294117647058826,0.35294117647058826,0.8333333333333334,0.2727272727272727,0.25,0.2857142857142857,0.4594594594594595,0.5,0.4406779661016949,0.4772727272727273,0.5441176470588235,0.5555555555555556,0.3728813559322034,0.08108108108108109,0.14285714285714285,,21.188630490956072,0.7142857142857143,0.09090909090909091,0.11392405063291139,,0.03333333333333333,0.07913669064748201,,,,0.11428571428571428,0.14285714285714285,0.041666666666666664,,,0.75,0.23728813559322035,0.5714285714285714,0.6666666666666666,0.25,0.22033898305084745,0.3076923076923077,0.3333333333333333,0.1694915254237288,0.5,0.5,0.4,0.06779661016949153,0.3050847457627119,0.2777777777777778,0.2777777777777778,0.8,0.16666666666666666,0.3181818181818182,0.5714285714285714,0.045454545454545456,0.13636363636363635,0.3333333333333333,0.6101694915254238,0.29411764705882354,0.4910189655172413,0.495225,0.46213333333333334,0.16923076923076924,0.1951219512195122,0.40540540540540543,8.727027027027026,26.1,0.3704819277108434,1.0,1.0,,,1.0,2.0,,1.0,,4.0,,6.0,,,,,,,,0.4,0.3333333333333333,0.3333333333333333,0.07692307692307693,,0.0625,0.25,0.25,1.0,1.0,,0.16666666666666666,,,,0.05405405405405406,,,,,,0.5,1.0,1.0,2.0,,,,,,,,,1.0,1.0,3.0,0.125,,,,,,,,,,True,,,
203516,1610612763,James Ennis III,James Ennis III,203516,MEM,2294.0,38,-1,75,78,18,44,9,153,1.0,1.0,,1.0,1.0,,3.0,2.0,3.0,,,,4.0,,,3,7,,4.0,1.0,7,82,,1.0,3.0,,,,2.0,4.0,2.0,,,4.0,,,2.0,2.0,4.0,1.0,1.0,,2.0,,10.0,1.0,3.0,,,3.0,1.0,4,1.0,2.0,1.0,1.0,1.0,1.0,,,2.0,1.0,1.0,,3.0,1.0,,,,2.0,,1.0,,,,,,,2.0,18,1.0,,0.6666666666666666,0.6666666666666666,,,,,0.42857142857142855,0.3333333333333333,0.2727272727272727,0.3333333333333333,0.2916666666666667,0.3333333333333333,0.36363636363636365,,,,16.47058823529412,0.5,,,0.04,0.2,0.09375,0.03125,0.09090909090909091,,,,0.25,,0.125,,0.09090909090909091,1.0,1.0,1.0,0.2727272727272727,,,0.2727272727272727,0.6666666666666666,0.6666666666666666,0.5,,0.36363636363636365,,,,,0.3333333333333333,1.0,,,,0.45454545454545453,,0.48095,0.492525,0.5478333333333333,0.08333333333333333,0.125,0.2857142857142857,11.514285714285714,25.55,0.24,,,,,2.0,,,2.0,,,,1.0,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,True,,,
